arm_key,basin,data_arm,seed,checkpoint,words,predictions,group,numops_group,split_group,official_style_entity_score,micro_accuracy,micro_n,subtask_count,n_rows,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.18159408381265407,,,3,18.143968416542506,1217,0.18159408381265407,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.19112903225806452,,,3,19.117032800811074,1240,0.19112903225806452,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.23319148936170211,,,3,22.99580241094894,1175,0.23319148936170211,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,0.2822822822822823,,,3,28.438533284819275,333,0.2822822822822823,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,0.49123945489941595,,,3,49.03318012219819,1541,0.49123945489941595,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,0.19144874976140486,,,15,20.516223994499505,5239,0.19144874976140486,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,0.24276457883369332,,,6,24.17450733526094,2315,0.24276457883369332,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,0.3248031496062992,,,1,32.48031496062992,508,0.3248031496062992,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,0.2197011621472053,,,5,22.513345810187147,1807,0.2197011621472053,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,0.26630920464700625,,,6,25.830835520134382,2238,0.26630920464700625,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,0.5647969052224371,,,1,56.47969052224371,517,0.5647969052224371,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,0.17664148750726322,,,5,19.701064519712514,1721,0.17664148750726322,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.27031881454872025,,,6,25.801807191952534,2227,0.27031881454872025,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.5813953488372093,,,1,58.139534883720934,516,0.5813953488372093,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_80M,80000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.1765049678550555,,,5,19.334261653598855,1711,0.1765049678550555,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,24.712740271787904,0.25265486725663716,6780,18,,,,,
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,0.4782608695652174,,,3,47.73633607638369,1541,0.4782608695652174,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,0.130298273155416,,,3,13.001745428835676,1274,0.130298273155416,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.1799506984387839,,,3,17.977240653422633,1217,0.1799506984387839,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.18064516129032257,,,3,18.066742758143643,1240,0.18064516129032257,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.23148936170212767,,,3,22.902994321761298,1175,0.23148936170212767,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,0.2852852852852853,,,3,28.591382392180492,333,0.2852852852852853,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,0.4782608695652174,,,3,47.73633607638369,1541,0.4782608695652174,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,0.1862950944836801,,,15,20.108021110868744,5239,0.1862950944836801,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,0.232829373650108,,,6,23.2983124029822,2315,0.232829373650108,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,0.31299212598425197,,,1,31.299212598425196,508,0.31299212598425197,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,0.21029330381848368,,,5,21.6981323638936,1807,0.21029330381848368,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,0.2555853440571939,,,6,24.663646046794018,2238,0.2555853440571939,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,0.5454545454545454,,,1,54.54545454545454,517,0.5454545454545454,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,0.168506682161534,,,5,18.687284347061915,1721,0.168506682161534,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.27031881454872025,,,6,26.176262365587494,2227,0.27031881454872025,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.5736434108527132,,,1,57.36434108527132,516,0.5736434108527132,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_90M,90000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.17884278199883108,,,5,19.938646621650726,1711,0.17884278199883108,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,25.223468282582456,0.25737463126843657,6780,18,,,,,
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,0.48215444516547695,,,3,48.12559275306726,1541,0.48215444516547695,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,0.1326530612244898,,,3,13.233786319359426,1274,0.1326530612244898,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.18734593262119967,,,3,18.712485335540148,1217,0.18734593262119967,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.18467741935483872,,,3,18.47484293439153,1240,0.18467741935483872,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.2374468085106383,,,3,23.49350010279984,1175,0.2374468085106383,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,0.2912912912912913,,,3,29.30060225033652,333,0.2912912912912913,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,0.48215444516547695,,,3,48.12559275306726,1541,0.48215444516547695,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,0.19125787364000763,,,15,20.64304338848549,5239,0.19125787364000763,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,0.24017278617710583,,,6,23.96019546235786,2315,0.24017278617710583,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,0.3169291338582677,,,1,31.69291338582677,508,0.3169291338582677,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,0.21859435528500276,,,5,22.413651877664073,1807,0.21859435528500276,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,0.2587131367292225,,,6,25.197272301460462,2238,0.2587131367292225,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,0.5512572533849129,,,1,55.12572533849129,517,0.5512572533849129,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,0.17083091226031377,,,5,19.211581694054296,1721,0.17083091226031377,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.27391109115401885,,,6,26.512937083929042,2227,0.27391109115401885,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.5755813953488372,,,1,57.55813953488372,516,0.5755813953488372,0.0
basin2_max_repeat,seed43122_second_basin,repeat,43122,chck_100M,100000000,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.18293395675043833,,,5,20.303896593738106,1711,0.18293395675043833,0.0
