source_block,contrast,family_set,n_rows,PC1_mean_raw_cosine,PC1_mean_abs_raw_cosine,PC1_max_abs_raw_cosine,PC1_mean_raw_projection,PC1_mean_abs_raw_projection,PC2_mean_raw_cosine,PC2_mean_abs_raw_cosine,PC2_max_abs_raw_cosine,PC2_mean_raw_projection,PC2_mean_abs_raw_projection,PC3_mean_raw_cosine,PC3_mean_abs_raw_cosine,PC3_max_abs_raw_cosine,PC3_mean_raw_projection,PC3_mean_abs_raw_projection,mean_top3_raw_energy_over_l2_sq,max_top3_raw_energy_over_l2_sq
dose_common10_80,V_minus_R,stable5_exEntity_noGlobalPIQA,3,0.004549299437643743,0.4132768065590864,0.613091260682164,0.024767747587513322,0.45734657089188113,-0.20085729496480142,0.3888846055666135,0.5155038464080435,-0.09323261379058169,0.1693158323432075,-0.03644897318620214,0.45353404716937334,0.6256276109747568,-0.024223458649020313,0.1992445170732825,0.20941519264388153,0.3570035613117191
dose_common10_80,V_minus_R,stable6_noGlobalPIQA,3,0.014958660080479413,0.34953271877527153,0.5018610880421882,0.15206651170163255,0.5460673366609079,-0.600328536765745,0.600328536765745,0.8262603744636053,-0.778101065542589,0.778101065542589,0.5997454953174208,0.5997454953174208,0.6561488660999231,0.9704286549972275,0.9704286549972275,0.5755516453854671,0.712579885330491
dose_common10_80,repeat_growth_vs_1x,stable4_exEntity_noReading_noGlobalPIQA,3,-0.7880530336983251,0.7880530336983251,0.9366592288102071,-0.3983422120449435,0.3983422120449435,0.657341401745333,0.657341401745333,0.8646575030309761,0.1253449821143775,0.1253449821143775,0.703349700329083,0.703349700329083,0.7460513788047088,0.13932182055369946,0.13932182055369946,0.6251346714608502,0.849142239517369
dose_common10_80,repeat_growth_vs_1x,stable5_exEntity_noGlobalPIQA,3,-0.757595210625474,0.757595210625474,0.9329137473643443,-0.3948916313776952,0.3948916313776952,0.589982098781193,0.589982098781193,0.8377226860200285,0.11739684660477545,0.11739684660477545,0.6454420451683089,0.6454420451683089,0.7309383266866808,0.13349903509766536,0.13349903509766536,0.5813141438204038,0.8402747251525163
dose_common10_80,repeat_growth_vs_1x,stable6_noGlobalPIQA,3,-0.7134615362904482,0.7134615362904482,0.8693378324130424,-0.4050755325068247,0.4050755325068247,0.3985922435049476,0.3985922435049476,0.5845891779524597,0.17218632274493587,0.17218632274493587,0.12071752889718954,0.3895100801996273,0.5102276090968169,0.05392686600596578,0.21623302355820237,0.6419540701836989,0.8312448861687493
dose_common10_80,view_growth_vs_1x,stable4_exEntity_noReading_noGlobalPIQA,3,0.44406604314589104,0.44406604314589104,0.6885047624965523,0.2825257313025445,0.2825257313025445,-0.4337091293069205,0.4337091293069205,0.48438385415109275,-0.0986707005401436,0.0986707005401436,-0.6493492432418645,0.6493492432418645,0.9058679501374263,-0.15963701409245992,0.15963701409245992,0.2853726088360711,0.5036672969720755
dose_common10_80,view_growth_vs_1x,stable5_exEntity_noGlobalPIQA,3,0.43003986022092106,0.43003986022092106,0.6761540797209858,0.27874435116636986,0.27874435116636986,-0.37820126577475166,0.37820126577475166,0.4435910602527739,-0.089960595014745,0.089960595014745,-0.6045175753731735,0.6045175753731735,0.8690621216100981,-0.15325601118774815,0.15325601118774815,0.2667276778803325,0.48074276540523403
dose_common10_80,view_growth_vs_1x,stable6_noGlobalPIQA,3,0.39890893156640433,0.39890893156640433,0.583011728843867,0.337992216633721,0.337992216633721,-0.6962227229784015,0.6962227229784015,0.7337505533754503,-0.4087146235759336,0.4087146235759336,0.4006561294495605,0.4006561294495605,0.46381826490984657,0.30967868441777685,0.30967868441777685,0.4912356604968201,0.5924141351459179
archive,intervention_minus_reference,cheap7_full7,14,0.05783638265563244,0.3735848627993556,0.9214445066849748,-0.10502650716127682,1.786433054653155,0.28121337904022814,0.5739084702475413,0.9164175633617142,1.4025239874018374,2.3546873589342683,0.027265512762189137,0.39877780967171267,0.8616147832210819,0.35815829918577446,1.5846764795650166,0.8194229322886314,0.9728370438354486
archive,intervention_minus_reference,stable5_exEntity_noGlobalPIQA,14,0.007514313088487624,0.5907098668030316,0.9800668682099155,-0.5851113358459873,1.622922291534452,-0.06593874285546733,0.5047956193776119,0.9527181040847548,0.1512631175799477,0.5416151670979457,0.028885151229780574,0.5998276343408361,0.8915159829441021,0.2524632343197132,0.6340384296585041,0.42980824340729284,0.9684792143794834
archive,intervention_minus_reference,stable6_noGlobalPIQA,14,-0.07826352264554945,0.4927853644633848,0.9786269898931781,-0.6451909276694775,1.6475864427766989,0.15939219231527704,0.5211227847387253,0.9012753692155732,0.47449184112953197,1.226827437099177,-0.13438890556782368,0.5255680705976441,0.9162615588092459,-0.21697017620945044,1.4636891095920517,0.6993800402670881,0.9744045811798019
reference_1x_seed_mean,V_minus_R,stable5_exEntity_noGlobalPIQA,8,-0.17286835658625907,0.347056371614216,0.613091260682164,-0.12214530163791523,0.44441582698160914,0.3100355450237923,0.3100355450237923,0.7214859742422025,0.13781979939905786,0.13781979939905786,0.05752969201358117,0.34630364087934495,0.6256276109747568,-0.01226462455695744,0.18709393517938214,0.15952588285681835,0.3570035613117191
reference_1x_seed_mean,V_minus_R,stable6_noGlobalPIQA,8,-0.07381695515415213,0.2642568488317715,0.5018610880421882,-0.012083653227316263,0.4262298588794738,-0.37787555465837463,0.37787555465837463,0.6079228863568112,-0.45431282080978375,0.45431282080978375,0.5677143242438991,0.5677143242438991,0.6994187503445184,0.8477048494974284,0.8477048494974284,0.41613776743680336,0.5640038197548998
visible_reference,D1_BminusCold,stable4_exEntity_noReading_noGlobalPIQA,1,0.637400446767458,0.637400446767458,0.637400446767458,1.6405689038643612,1.6405689038643612,-0.7190544099435653,0.7190544099435653,0.7190544099435653,-0.6957047879833634,0.6957047879833634,-0.3294623924036209,0.3294623924036209,0.3294623924036209,-0.3334932668181481,0.3334932668181481,0.39406853860279095,0.39406853860279095
visible_reference,D1_BminusCold,stable5_exEntity_noGlobalPIQA,1,0.6378393148698643,0.6378393148698643,0.6378393148698643,1.6444016149526106,1.6444016149526106,-0.7147731938313333,0.7147731938313333,0.7147731938313333,-0.7045331302353512,0.7045331302353512,-0.3325814924988769,0.3325814924988769,0.3325814924988769,-0.3399608896717926,0.3399608896717926,0.39665035997181836,0.39665035997181836
visible_reference,D1_BminusCold,stable6_noGlobalPIQA,1,0.6387064043255493,0.6387064043255493,0.6387064043255493,1.6599363793868758,1.6599363793868758,-0.4167317588880066,0.4167317588880066,0.4167317588880066,-0.7881102972288158,0.7881102972288158,-0.08549299030322692,0.08549299030322692,0.08549299030322692,-0.2185796147861499,0.2185796147861499,0.40850386784493325,0.40850386784493325
visible_reference,D1_BminusR,stable4_exEntity_noReading_noGlobalPIQA,1,0.5554034853763867,0.5554034853763867,0.5554034853763867,1.007461668941854,1.007461668941854,-0.708832550428821,0.708832550428821,0.708832550428821,-0.48333106522269564,0.48333106522269564,-0.3143005326962615,0.3143005326962615,0.3143005326962615,-0.2242147390295497,0.2242147390295497,0.3135450047542552,0.3135450047542552
visible_reference,D1_BminusR,stable5_exEntity_noGlobalPIQA,1,0.535772344076124,0.535772344076124,0.535772344076124,0.9952791229827757,0.9952791229827757,-0.641013900184388,0.641013900184388,0.641013900184388,-0.4552695487788775,0.4552695487788775,-0.27650331217308977,0.27650331217308977,0.27650331217308977,-0.20365693781617975,0.20365693781617975,0.28552468722363084,0.28552468722363084
visible_reference,D1_BminusR,stable6_noGlobalPIQA,1,0.5060763423923049,0.5060763423923049,0.5060763423923049,1.1402702577025858,1.1402702577025858,-0.753439827766628,0.753439827766628,0.753439827766628,-1.235323107384553,1.235323107384553,0.41922271292147323,0.41922271292147323,0.41922271292147323,0.9292349611164948,0.9292349611164948,0.5856205718095758,0.5856205718095758
visible_reference,D1_VminusB,stable4_exEntity_noReading_noGlobalPIQA,1,0.30809870756256025,0.30809870756256025,0.30809870756256025,0.6430358571297127,0.6430358571297127,-0.1162595657463227,0.1162595657463227,0.1162595657463227,-0.09121266334064032,0.09121266334064032,-0.6367881404922147,0.6367881404922147,0.6367881404922147,-0.5226842228595339,0.5226842228595339,0.126730181308944,0.126730181308944
visible_reference,D1_VminusB,stable5_exEntity_noGlobalPIQA,1,0.3087333137138991,0.3087333137138991,0.3087333137138991,0.6449522126738374,0.6449522126738374,-0.11972895261121856,0.11972895261121856,0.11972895261121856,-0.09562683446663416,0.09562683446663416,-0.6349503276336879,0.6349503276336879,0.6349503276336879,-0.5259180342863561,0.5259180342863561,0.1278347319033378,0.1278347319033378
visible_reference,D1_VminusB,stable6_noGlobalPIQA,1,0.27694913164107443,0.27694913164107443,0.27694913164107443,0.9660040109819891,0.9660040109819891,-0.718192559552672,0.718192559552672,0.718192559552672,-1.8228882856649182,1.8228882856649182,0.5777945030042761,0.5777945030042761,0.5777945030042761,1.9826283133502844,1.9826283133502844,0.5422111569660351,0.5422111569660351
visible_reference,D1_VminusCold,stable4_exEntity_noReading_noGlobalPIQA,8,0.5111743394838594,0.7837841185140033,0.9764330068141172,1.4657918499678442,2.228127324227003,-0.49725370142556063,0.7203162277390713,0.9448032012453386,-0.5189080755112672,0.7474397185296137,-0.47437075333666895,0.7928768433498715,0.9510195793013476,-0.5500979028786231,0.9078094633847182,0.6749989886509224,0.9536652541988121
visible_reference,D1_VminusCold,stable5_exEntity_noGlobalPIQA,8,0.5201876991633085,0.764572671705477,0.9753116926897919,1.4798394205189727,2.228623523430393,-0.5192354120103992,0.6944070554287827,0.9408075790997831,-0.5512655263544901,0.7555980526642632,-0.4922149838792829,0.7668466622949492,0.950662453139519,-0.5738028955698825,0.9086467895577346,0.64495892470949,0.9568335033309795
visible_reference,D1_VminusCold,stable6_noGlobalPIQA,8,0.41580249577015566,0.5708071047336736,0.8246516010577019,1.7326677116866422,2.3662356450439272,-0.5989209197160524,0.6699674031293688,0.984210173390332,-1.9114839191731383,2.028495647123807,0.3030504765520189,0.5034665069235403,0.842120375039306,1.401677353193971,1.8479168505315493,0.7614825588395262,0.961809678527709
visible_reference,D1_VminusR,stable4_exEntity_noReading_noGlobalPIQA,10,0.26702483457368387,0.6709795916666097,0.8335773725595541,0.6697680029155453,1.3591965411814884,-0.17669074461460132,0.5715604933315489,0.7784442768012064,-0.20769110457342635,0.4307305449159052,-0.3681766019138632,0.6714210560662235,0.9490132257459273,-0.3346614603438337,0.539710759622592,0.49014275156529513,0.6976554073874758
visible_reference,D1_VminusR,stable5_exEntity_noGlobalPIQA,10,0.2760007609762074,0.6508963637268745,0.833619006989635,0.6664965102366467,1.3601684072074371,-0.1725287446080114,0.5420842447368028,0.7309985910518333,-0.20015548386547963,0.42666320152123943,-0.35747819127295044,0.6568437070867258,0.9104338307917593,-0.32914088226518723,0.5413507639890518,0.4662115462614517,0.6960385990946593
visible_reference,D1_VminusR,stable6_noGlobalPIQA,10,0.16592393866244332,0.4593784540436464,0.7650527415152342,0.9155705666660353,1.5858367518891994,-0.4208332489024286,0.7461402063517071,0.9236613501946973,-1.5401760613273732,1.9802857760887895,0.3446186951273601,0.5254961141220581,0.8243442648189985,1.6170055584013017,1.9543511733233463,0.7079309592828037,0.9138598134454499
