source_block,label,family_set,n_columns,columns,net,rms,l2,centered_l2,vector_json,seed,window,contrast,PC1_variance_fraction_step107,PC1_axis_norm_on_available_columns,PC1_raw_projection,PC1_raw_direction_cosine,PC1_centered_to_step107_mean_projection,PC1_centered_to_step107_mean_direction_cosine,PC1_within_vector_demeaned_projection,PC1_within_vector_demeaned_direction_cosine,PC2_variance_fraction_step107,PC2_axis_norm_on_available_columns,PC2_raw_projection,PC2_raw_direction_cosine,PC2_centered_to_step107_mean_projection,PC2_centered_to_step107_mean_direction_cosine,PC2_within_vector_demeaned_projection,PC2_within_vector_demeaned_direction_cosine,PC3_variance_fraction_step107,PC3_axis_norm_on_available_columns,PC3_raw_projection,PC3_raw_direction_cosine,PC3_centered_to_step107_mean_projection,PC3_centered_to_step107_mean_direction_cosine,PC3_within_vector_demeaned_projection,PC3_within_vector_demeaned_direction_cosine,top3_raw_energy_over_l2_sq,top3_projection_note,dose_name,rho,checkpoint,intervention_family,exposure,note
reference_1x_seed_mean,seed43122_full10_100_VminusR,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.09908333333333337,0.7311447930015874,1.7909316709467185,1.7744101015079174,"{""BLiMP"": -0.8140000000000015, ""COMPS"": -0.2479999999999997, ""EWoK"": 1.0860000000000007, ""Entity"": 1.0670000000000004, ""Reading"": -0.39350000000000024, ""Supplement"": -0.1029999999999994}",43122,full10_100,V_minus_R,0.42894516587954784,0.897642468109166,-0.2028212064369023,-0.12616269394756896,0.44236972123257523,0.1927266378194189,-0.3619176324923664,-0.22722303161382337,0.28037617760605554,0.6531961582899144,-0.3003037175527366,-0.2567072120265942,-0.7747955586822686,-0.46387743142667176,-0.19356428362702946,-0.16700428005910536,0.17449611776844226,0.8830643807949321,0.9310259114832834,0.588695049838783,1.147996087692734,0.5084026241515485,0.8984141006445414,0.5733636958858839,0.3111918475105441,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
reference_1x_seed_mean,seed43122_full10_100_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,-0.09450000000000003,0.6432646811383327,1.4383835545500385,1.4227775651871954,"{""BLiMP"": -0.8140000000000015, ""COMPS"": -0.2479999999999997, ""EWoK"": 1.0860000000000007, ""Reading"": -0.39350000000000024, ""Supplement"": -0.1029999999999994}",43122,full10_100,V_minus_R,0.42894516587954784,0.8916480647633964,-0.3133251641126435,-0.24430204113057905,0.2717861717333437,0.15584286302707326,-0.17137502016636852,-0.13508808310869264,0.28037617760605554,0.3409023734119149,0.2942085303274469,0.5999990002083206,0.1429454127474993,0.21438442522878157,0.24506019593555728,0.5052493262753998,0.17449611776844226,0.35353119436667313,0.06760044279673653,0.13293737264855138,-0.18486279152297672,-0.26734668255771005,0.02223351421182833,0.044202146887043436,0.09149635770074166,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
reference_1x_seed_mean,seed43122_late80_100_VminusR,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.30527777777777715,0.9415405520268959,2.306293924604293,2.181702210897959,"{""BLiMP"": -0.6833333333333371, ""COMPS"": -0.4199999999999993, ""EWoK"": 1.2800000000000011, ""Entity"": 1.1533333333333335, ""Reading"": -0.6383333333333333, ""Supplement"": 1.1399999999999981}",43122,late80_100,V_minus_R,0.42894516587954784,0.897642468109166,0.7312127418660229,0.35320407421260475,1.3764036695355004,0.47990551783141056,0.24103339722079029,0.12307741297101554,0.28037617760605554,0.6531961582899144,-0.5973438936499958,-0.3965209625118501,-1.071835734779528,-0.5135679619348467,-0.2684775132621297,-0.18839476166426458,0.17449611776844226,0.8830643807949321,0.5859109694223934,0.28768989420953234,0.8028811456318437,0.28455892049053727,0.48543331281522384,0.2519658814711925,0.2321461552526689,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
reference_1x_seed_mean,seed43122_late80_100_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,0.1356666666666659,0.893175670166725,1.997201514341728,1.9740280308715656,"{""BLiMP"": -0.6833333333333371, ""COMPS"": -0.4199999999999993, ""EWoK"": 1.2800000000000011, ""Reading"": -0.6383333333333333, ""Supplement"": 1.1399999999999981}",43122,late80_100,V_minus_R,0.42894516587954784,0.8916480647633964,0.6117676642158933,0.34353513420230536,1.1968790000618805,0.5001175386050465,0.40798033234240627,0.2317887966424321,0.28037617760605554,0.3409023734119149,0.04527165701087099,0.06649277820987744,-0.10599146056907663,-0.1158393631479394,0.11583028874808077,0.17212295714227463,0.17449611776844226,0.35353119436667313,-0.3473761663650018,-0.4919833335669031,-0.5998394006847151,-0.6321535162764945,-0.28224621950765594,-0.4044334589894581,0.12459327828041684,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
reference_1x_seed_mean,seed43122_mature70_100_VminusR,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.40854166666666664,1.0955222546423542,2.6834705257371474,2.4898948375550596,"{""BLiMP"": -0.7950000000000017, ""COMPS"": -0.5124999999999993, ""EWoK"": 1.325000000000001, ""Entity"": 1.6050000000000004, ""Reading"": -0.4887499999999998, ""Supplement"": 1.317499999999999}",43122,mature70_100,V_minus_R,0.42894516587954784,0.897642468109166,0.8435364166055224,0.3501898995839475,1.4887273442749998,0.45993214269688926,0.18754799882847267,0.08391276632549105,0.28037617760605554,0.6531961582899144,-0.8590105033298644,-0.49006989290493813,-1.3335023444593963,-0.5661508311104718,-0.4189011048262656,-0.2575650189471909,0.17449611776844226,0.8830643807949321,0.8948034687065586,0.37760563096324834,1.1117736449160092,0.34914513477428444,0.7603380333516951,0.3458066518049694,0.3124734876297155,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
reference_1x_seed_mean,seed43122_mature70_100_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,0.16924999999999985,0.9617680658557969,2.150578773842056,2.117017064173079,"{""BLiMP"": -0.7950000000000017, ""COMPS"": -0.5124999999999993, ""EWoK"": 1.325000000000001, ""Reading"": -0.4887499999999998, ""Supplement"": 1.317499999999999}",43122,mature70_100,V_minus_R,0.42894516587954784,0.8916480647633964,0.6773144371588825,0.35321692590952236,1.2624257730048696,0.49358723877547084,0.42308097829214136,0.2241329307277665,0.28037617760605554,0.3409023734119149,0.03526518350021477,0.04810173796235363,-0.11599793407973284,-0.11862378346731235,0.12329011044018637,0.17083382231283956,0.17449611776844226,0.35353119436667313,-0.4039761725698309,-0.5313401753163084,-0.6564394068895442,-0.6473191361484465,-0.3227237634376013,-0.43120009344838883,0.13474523280676995,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,,,,,,
dose_common10_80,dose1:R_minus_C:stable6,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.7123958333333339,0.8113816421825393,1.9874710100087007,0.9513117656798081,"{""BLiMP"": 1.2175000000000002, ""COMPS"": 0.13125000000000053, ""EWoK"": 0.9337500000000016, ""Entity"": 0.8962500000000002, ""Reading"": 0.25187499999999985, ""Supplement"": 0.8437500000000009}",,common10_80,R_minus_C,0.42894516587954784,0.897642468109166,1.5358444152167412,0.8608808140525914,2.181035342886219,0.8094257541754779,0.39196252098490914,0.4590059159277639,0.28037617760605554,0.6531961582899144,-0.9927762470102919,-0.7647279321668108,-1.467268088139824,-0.7483134597211919,-0.2253340806752295,-0.3626272126177495,0.17449611776844226,0.8830643807949321,0.23835096897279212,0.13580749910701964,0.4553211451822427,0.17176835581855532,0.0038764375113155697,0.0046144245784576895,0.8610629396850439,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:R_minus_C:stable5_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,0.6756250000000007,0.7933192236577916,1.7739157119561813,0.929747949715406,"{""BLiMP"": 1.2175000000000002, ""COMPS"": 0.13125000000000053, ""EWoK"": 0.9337500000000016, ""Reading"": 0.25187499999999985, ""Supplement"": 0.8437500000000009}",,common10_80,R_minus_C,0.42894516587954784,0.8916480647633964,1.4430241977220055,0.9123199294444321,2.0281355335679927,0.8702736298318368,0.4281557744024063,0.5164676275971173,0.28037617760605554,0.3409023734119149,-0.4934026742243365,-0.8159029319730067,-0.6446657918042842,-0.723530631467542,-0.1420180877320564,-0.4480726197487024,0.17449611776844226,0.35353119436667313,-0.48690214846893,-0.7763918539622116,-0.7393653827886433,-0.8001726331182285,-0.16255261275275404,-0.49453949911720524,0.8144329180311038,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:R_minus_C:stable4_exEntity_noReading,stable4_exEntity_noReading_noGlobalPIQA,4,BLiMP;Supplement;EWoK;COMPS,0.7815625000000008,0.8779715168358262,1.7559430336716522,0.7999851072832544,"{""BLiMP"": 1.2175000000000002, ""COMPS"": 0.13125000000000053, ""EWoK"": 0.9337500000000016, ""Supplement"": 0.8437500000000009}",,common10_80,R_minus_C,0.42894516587954784,0.891227691568464,1.4361287398266283,0.9176863647260802,2.007412201596367,0.900377123684541,0.28352615064597797,0.39766974186271925,0.28037617760605554,0.33501927798324665,-0.4775195406191978,-0.8117287484457567,-0.5969312605457241,-0.7122477554571088,-0.12032311987559108,-0.4489493879438221,0.17449611776844226,0.350499806418868,-0.47526620199563213,-0.7722158762563964,-0.7043951770055181,-0.803350662042142,-0.13616498116261547,-0.4856190843376501,0.8161188669661585,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:VR_growth_vs_1x:stable6,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.0,0.0,0.0,0.0,"{""BLiMP"": 0.0, ""COMPS"": 0.0, ""EWoK"": 0.0, ""Entity"": 0.0, ""Reading"": 0.0, ""Supplement"": 0.0}",,common10_80,VR_growth_vs_1x,0.42894516587954784,0.897642468109166,0.0,,0.6451909276694776,0.615301448818811,0.0,,0.28037617760605554,0.6531961582899144,0.0,,-0.474491841129532,-0.6218536736162211,0.0,,0.17449611776844226,0.8830643807949321,0.0,,0.21697017620945047,0.21033461513805085,0.0,,,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:VR_growth_vs_1x:stable5_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,0.0,0.0,0.0,0.0,"{""BLiMP"": 0.0, ""COMPS"": 0.0, ""EWoK"": 0.0, ""Reading"": 0.0, ""Supplement"": 0.0}",,common10_80,VR_growth_vs_1x,0.42894516587954784,0.8916480647633964,0.0,,0.5851113358459873,0.6472050386179417,0.0,,0.28037617760605554,0.3409023734119149,0.0,,-0.15126311757994765,-0.4376227300542904,0.0,,0.17449611776844226,0.35353119436667313,0.0,,-0.25246323431971324,-0.7043155064646739,0.0,,,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:VR_growth_vs_1x:stable4_exEntity_noReading,stable4_exEntity_noReading_noGlobalPIQA,4,BLiMP;Supplement;EWoK;COMPS,0.0,0.0,0.0,0.0,"{""BLiMP"": 0.0, ""COMPS"": 0.0, ""EWoK"": 0.0, ""Supplement"": 0.0}",,common10_80,VR_growth_vs_1x,0.42894516587954784,0.891227691568464,0.0,,0.571283461769739,0.7291214304210535,0.0,,0.28037617760605554,0.33501927798324665,0.0,,-0.1194117199265262,-0.4054282800507379,0.0,,0.17449611776844226,0.350499806418868,0.0,,-0.22912897500988597,-0.743582420032237,0.0,,,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:V_minus_C:stable6,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,0.6498958333333335,0.8026050116262047,1.9659727434847618,1.1536296039114253,"{""BLiMP"": 1.01375, ""COMPS"": 0.4212499999999997, ""EWoK"": 0.05125000000000046, ""Entity"": 1.455, ""Reading"": 0.6806250000000001, ""Supplement"": 0.27750000000000075}",,common10_80,V_minus_C,0.42894516587954784,0.897642468109166,0.9448431777778282,0.5354005931634563,1.590034105447306,0.6182310599662824,-0.09868352760488815,-0.09529604620352224,0.28037617760605554,0.6531961582899144,-1.1899763662320115,-0.9266531829958725,-1.6644682073615436,-0.8893642213205287,-0.48986353164150825,-0.6500774406893138,0.17449611776844226,0.8830643807949321,0.9530278055582085,0.5489536940827073,1.1699979817676593,0.46242416045034807,0.7391242229016576,0.725535514548787,0.8323399066892975,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:V_minus_C:stable5_exEntity,stable5_exEntity_noGlobalPIQA,5,BLiMP;Supplement;EWoK;COMPS;Reading,0.48887500000000017,0.5912738499418015,1.3221285217878784,0.7436598684882755,"{""BLiMP"": 1.01375, ""COMPS"": 0.4212499999999997, ""EWoK"": 0.05125000000000046, ""Reading"": 0.6806250000000001, ""Supplement"": 0.27750000000000075}",,common10_80,V_minus_C,0.42894516587954784,0.8916480647633964,0.7941559627654539,0.6736567341777248,1.3792672986114412,0.7669852438836854,0.05980806200635116,0.09019696266877451,0.28037617760605554,0.3409023734119149,-0.37927784639539774,-0.8414993352833376,-0.5305409639753454,-0.7716510254499758,-0.12501973024899513,-0.4931444924323157,0.17449611776844226,0.35353119436667313,-0.22437056083253681,-0.48002566598815943,-0.47683379515225,-0.6687615996904311,0.010325282680129898,0.03927352330595352,0.47189146581334607,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:V_minus_C:stable4_exEntity_noReading,stable4_exEntity_noReading_noGlobalPIQA,4,BLiMP;Supplement;EWoK;COMPS,0.4409375000000002,0.5667392340177271,1.1334784680354542,0.7120884227924221,"{""BLiMP"": 1.01375, ""COMPS"": 0.4212499999999997, ""EWoK"": 0.05125000000000046, ""Supplement"": 0.27750000000000075}",,common10_80,V_minus_C,0.42894516587954784,0.891227691568464,0.7755228271623129,0.7677019415470285,1.3468062889320518,0.9262799315135484,0.12525403334628055,0.19736453807337834,0.28037617760605554,0.33501927798324665,-0.33635791464354664,-0.8857651280592312,-0.4557696345700729,-0.8338758188800052,-0.134836863196434,-0.5652035973352204,0.17449611776844226,0.350499806418868,-0.19292751936995275,-0.485616151975026,-0.42205649437983866,-0.73808876766508,-0.0016153152134608165,-0.006471956296417386,0.5851563458428253,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
dose_common10_80,dose1:V_minus_R:stable6,stable6_noGlobalPIQA,6,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,-0.06250000000000039,0.535581848709109,1.3119022448338145,1.3029389855246492,"{""BLiMP"": -0.20375000000000032, ""COMPS"": 0.28999999999999915, ""EWoK"": -0.8825000000000012, ""Entity"": 0.5587499999999999, ""Reading"": 0.4287500000000003, ""Supplement"": -0.5662500000000001}",,common10_80,V_minus_R,0.42894516587954784,0.897642468109166,-0.5910012374389131,-0.5018610880421882,0.05418969023056445,0.03922137725349874,-0.49064604858979727,-0.4195085682808993,0.28037617760605554,0.6531961582899144,-0.1972001192217195,-0.23012408576683943,-0.6716919603512516,-0.6680917223641191,-0.2645294509662787,-0.31081812041425494,0.17449611776844226,0.8830643807949321,0.7146768365854164,0.6169015532764873,0.9316470127948671,0.6854386522651468,0.7352477853903422,0.6390241608619892,0.5223054205129745,full_7d_exact_for_cheap7_rows; subspace_indicator_when_GlobalPIQA_missing,dose1,0.042352,,,,
