label,family_set,pc,family,centered_coordinate,loading,projection_contribution,projection_total,fraction_of_total_if_nonzero
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,EWoK,1.4668857142857132,0.20953701924677642,0.3073668601471069,3.271131318038343,0.0939634732644824
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Entity,3.830114285714285,0.10356509622843599,0.3966661545659073,3.271131318038343,0.1212626813171729
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,COMPS,-0.28238571428571646,0.04716672166052529,-0.013319208386623009,3.271131318038343,-0.004071743715446549
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Reading,0.7150999999999996,0.027376507773209872,0.01957694070862237,3.271131318038343,0.00598476148012377
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,BLiMP,1.796528571428569,-0.2757432605408513,-0.4953806459405113,-3.085490424023266,0.16055167181318594
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Supplement,2.3565285714285675,-0.1887129437256264,-0.44470744368783,-3.085490424023266,0.14412860925621096
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,EWoK,1.4668857142857132,0.020497885645935847,0.030068055627085474,-3.085490424023266,-0.009744984263434793
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Entity,3.830114285714285,-0.5571811132897688,-2.134067341741333,-3.085490424023266,0.6916460751670902
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,COMPS,-0.28238571428571646,-0.01307028848843081,0.0036908627507259116,-3.085490424023266,-0.0011961997100977167
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Reading,0.7150999999999996,-0.06305958751419809,-0.045093911031403026,-3.085490424023266,0.014614827737045344
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,BLiMP,1.796528571428569,-0.1336268267101267,-0.2400644120940769,1.9810188747735848,-0.12118229419773419
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Supplement,2.3565285714285675,-0.30813778171467865,-0.7261354865472595,1.9810188747735848,-0.36654647555049225
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,EWoK,1.4668857142857132,-0.06681578243083498,-0.09801111673661418,1.9810188747735848,-0.049475104949626536
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Entity,3.830114285714285,0.8092084992376256,3.099361033051447,1.9810188747735848,1.5645287748233494
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,COMPS,-0.28238571428571646,0.07470437859428398,-0.02109544930961747,1.9810188747735848,-0.010648787640667238
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Reading,0.7150999999999996,-0.046197306097460505,-0.03303569359029399,1.9810188747735848,-0.01667611248482916
