endpoint,word,child_aoa,model_aoa_log10_step,n_subword_tokens,n_points,first_step,last_step
schedule,soap,22.847457883648175,6.969911419619502,1,12,1000000.0,30000000.0
schedule,soft,26.553159844649922,6.880553094939271,1,12,1000000.0,30000000.0
schedule,splash,25.71250883152326,7.023670930519233,2,12,1000000.0,30000000.0
schedule,stand,26.243248085091533,6.494478296222303,1,12,1000000.0,30000000.0
schedule,star,22.531843509244336,6.860768036760579,1,12,1000000.0,30000000.0
schedule,stay,26.49521999749948,6.767687691421121,1,12,1000000.0,30000000.0
schedule,stop,22.7025658907012,6.595986037468107,1,12,1000000.0,30000000.0
schedule,store,24.24553978030457,7.127526236894574,1,12,1000000.0,30000000.0
schedule,story,24.83326348723299,7.012344960870683,1,12,1000000.0,30000000.0
schedule,street,25.889294579190338,6.912895446091443,1,12,1000000.0,30000000.0
schedule,stroller,24.699849125295277,6.977752508463257,3,12,1000000.0,30000000.0
schedule,swim,24.758145909832024,7.322505803736112,1,12,1000000.0,30000000.0
schedule,table,23.623454640728905,6.304685487479721,1,12,1000000.0,30000000.0
schedule,take,26.912440144087405,6.4471721429366635,1,12,1000000.0,30000000.0
schedule,talk,26.1666744723998,6.31785880928408,1,12,1000000.0,30000000.0
schedule,teacher,28.36884966091159,7.369476927647433,1,12,1000000.0,30000000.0
schedule,throw,24.69394529214973,6.17462696100437,1,12,1000000.0,30000000.0
schedule,tired,25.834664804067693,7.2862913912826475,1,12,1000000.0,30000000.0
schedule,today,29.606093090564784,6.492451641788498,1,12,1000000.0,30000000.0
schedule,tooth,22.288597086318816,7.024268279405602,1,12,1000000.0,30000000.0
schedule,toothbrush,21.901510940070903,7.019510257563776,3,12,1000000.0,30000000.0
schedule,trash,24.991016369949445,6.948062203002613,2,12,1000000.0,30000000.0
schedule,uncle,26.177142576410148,7.208711846435653,1,12,1000000.0,30000000.0
schedule,wait,26.10356767864079,6.207530435846214,1,12,1000000.0,30000000.0
schedule,walk,22.875757281123708,6.79739348105699,1,12,1000000.0,30000000.0
schedule,white,26.40244979152026,6.881971416190597,1,12,1000000.0,30000000.0
schedule,windy,27.379365497599913,6.789136809894754,2,12,1000000.0,30000000.0
schedule,write,28.395648019984414,6.405801299987649,1,12,1000000.0,30000000.0
schedule,zipper,24.876762898753164,7.22526621675365,2,12,1000000.0,30000000.0
