arm,word,z_mean_subword,child_aoa,control_model_aoa_log10_step,arm_model_aoa_log10_step,delta_model_aoa_log10_step,beneficial_for_childes_enriched_words_if_negative,control_n_points,arm_n_points
enrichment,eye,1.2713270902944613,17.56441529060678,6.891881297002771,6.788788081119263,-0.10309321588350873,-0.10309321588350873,12,12
enrichment,face,0.9034406602660983,23.708999528999072,6.28000553416274,6.043397798550642,-0.2366077356120977,-0.2366077356120977,12,12
enrichment,farm,1.0453679248819578,28.02073014859909,6.943464609009253,6.990958810944536,0.04749420193528309,0.04749420193528309,12,12
enrichment,fast,1.1600423067961707,25.50491253156236,6.679997035144916,6.6874766607725835,0.007479625627667907,0.007479625627667907,12,12
enrichment,feed,1.4481526413613117,27.19892571562119,7.029843302177482,6.980432686001084,-0.04941061617639786,-0.04941061617639786,12,12
enrichment,finger,1.3584148025542493,21.849311819029033,6.8031676373579675,6.765106582587385,-0.038061054770582636,-0.038061054770582636,12,12
enrichment,first,1.014353550610869,28.986200167021508,6.219731679655043,6.149362136225597,-0.07036954342944579,-0.07036954342944579,12,12
enrichment,fit,1.3796200330181352,29.91292643388448,7.1595478279201785,7.151301196910814,-0.008246631009364513,-0.008246631009364513,12,12
enrichment,fix,1.572417582593427,25.022576246429,7.007426441502832,7.225119096293346,0.2176926547905138,0.2176926547905138,12,12
enrichment,flag,0.6051533588348051,27.41475309249198,7.036336652190529,7.004648356084109,-0.03168829610641932,-0.03168829610641932,12,12
enrichment,flower,1.2624767283398515,21.001766818807774,6.956111726061194,6.983956714935229,0.02784498887403508,0.02784498887403508,12,12
enrichment,food,1.5308628851629111,23.482138731792105,6.935158284633596,6.479607203044063,-0.45555108158953317,-0.45555108158953317,12,12
enrichment,friend,1.0143774698986565,26.671894161677375,6.810561892631578,6.772748137419114,-0.037813755212463995,-0.037813755212463995,12,12
enrichment,game,1.1677990420124096,26.554617597246853,6.938283654488839,6.775361777794616,-0.16292187669422376,-0.16292187669422376,12,12
enrichment,garage,1.556741632697401,27.447544584468154,7.317400003893695,7.214409761594281,-0.10299024229941445,-0.10299024229941445,12,12
enrichment,get,1.4126645789070769,24.364636413972246,6.701658479608453,6.13052535126583,-0.5711331283426224,-0.5711331283426224,12,12
enrichment,girl,1.194740432102286,24.667729430346036,6.82561258967901,6.758124217646853,-0.06748837203215707,-0.06748837203215707,12,12
enrichment,give,1.2962414813865564,25.598843914428592,6.722652500236225,6.268515077204061,-0.4541374230321642,-0.4541374230321642,12,12
enrichment,glass,1.3598438680134783,26.12412706803039,6.94108871222761,6.841560180257457,-0.09952853197015266,-0.09952853197015266,12,12
enrichment,glasses,1.5637853078780952,23.829833304182998,7.291179457943103,7.0159655526751425,-0.2752139052679601,-0.2752139052679601,12,12
enrichment,go,1.4224040781648326,19.7106217091394,6.502431975601951,6.01064415780286,-0.4917878177990911,-0.4917878177990911,12,12
enrichment,grandpa,1.492982044496409,18.888869147169988,7.163123016466264,7.305137310029715,0.1420142935634514,0.1420142935634514,12,12
enrichment,green,1.3676137480807986,24.21157425029654,6.846960714896573,6.683055482380165,-0.16390523251640854,-0.16390523251640854,12,12
enrichment,hand,1.209276188014108,21.18568722469747,6.772612923880118,6.596293966957933,-0.17631895692218524,-0.17631895692218524,12,12
enrichment,happy,1.1304400700669188,23.945755954119555,6.813830067680654,6.786866798694179,-0.026963268986475164,-0.026963268986475164,12,12
enrichment,hard,1.0426323399815243,28.11969960472,6.774071121291152,6.732920127667056,-0.0411509936240968,-0.0411509936240968,12,12
enrichment,hat,1.310886097251924,18.89138270526583,6.8740912665283345,6.766351608087467,-0.10773965844086764,-0.10773965844086764,12,12
enrichment,have,1.1651002190016646,25.902575376900778,6.126562850421264,6.081473559259143,-0.045089291162121015,-0.045089291162121015,12,12
enrichment,head,1.1684433693983534,21.410556416835345,6.606232209116284,6.224059732979866,-0.382172476136418,-0.382172476136418,12,12
enrichment,hear,1.2564450002537373,26.993574492322516,6.796059576286164,6.753526803069337,-0.042532773216827024,-0.042532773216827024,12,12
enrichment,heavy,1.0967165296040404,24.999180520722337,6.745471131816973,6.4845494568668265,-0.2609216749501462,-0.2609216749501462,12,12
enrichment,help,1.1510833146884905,22.549129293001915,6.780134227396943,6.673850914124894,-0.10628331327204954,-0.10628331327204954,12,12
enrichment,hide,1.1019034107176224,25.18501031653013,6.8596369882564385,6.837502910258224,-0.02213407799821443,-0.02213407799821443,12,12
enrichment,high,1.0675793837982952,26.708808302132432,6.8380180351438655,6.2731118070862015,-0.564906228057664,-0.564906228057664,12,12
enrichment,hit,1.0327757733111749,24.603751287542018,7.277222608909526,7.211570081626391,-0.06565252728313542,-0.06565252728313542,12,12
enrichment,hold,1.33341485206873,25.248945239146906,6.876454794213496,6.516252424529937,-0.36020236968355857,-0.36020236968355857,12,12
enrichment,home,1.1667533626607778,21.78006375395454,6.489122841642989,6.286161741700481,-0.20296109994250777,-0.20296109994250777,12,12
enrichment,horse,1.3093194302006461,21.207865708611973,6.834598719012747,6.7492848056777195,-0.08531391333502736,-0.08531391333502736,12,12
enrichment,hose,0.17035049654701312,28.234924324341566,6.886621117910888,6.962382731161545,0.07576161325065733,0.07576161325065733,12,12
enrichment,hot,1.367034676960355,18.922355478495714,6.96329882802031,6.831240770644295,-0.13205805737601484,-0.13205805737601484,12,12
enrichment,house,1.3134038214565305,23.090503002489797,6.756510509082271,6.4390007842267,-0.3175097248555714,-0.3175097248555714,12,12
enrichment,hurry,1.2379055989204726,27.95475143625973,7.033483152975322,6.812720377993338,-0.22076277498198404,-0.22076277498198404,12,12
enrichment,hurt,1.5135701561024486,24.746533842465965,6.78959290096369,6.018748975527776,-0.7708439254359138,-0.7708439254359138,12,12
enrichment,jacket,1.4255739447873454,23.477574623889407,7.16451848091145,6.9358196318170755,-0.22869884909437488,-0.22869884909437488,12,12
enrichment,jeans,-0.18165848031912368,28.96130506431679,6.93892128146639,7.123187797428839,0.1842665159624488,0.1842665159624488,12,12
enrichment,juice,1.8047899731321022,19.337110489192803,7.21265182855282,7.250055612864185,0.037403784311364596,0.037403784311364596,12,12
enrichment,jump,1.6161659099444645,22.877728721484658,6.9053404529016715,6.85159045178415,-0.05375000111752115,-0.05375000111752115,12,12
enrichment,kiss,1.429723388904707,21.57034386718253,6.989795741002986,6.873065523177037,-0.11673021782594883,-0.11673021782594883,12,12
enrichment,knife,1.4052093917653439,25.31616693081719,6.980177230782739,6.89646070379121,-0.08371652699152943,-0.08371652699152943,12,12
enrichment,knock,1.3967780092421598,26.086781584080928,7.008134664750783,6.819580340760177,-0.18855432399060668,-0.18855432399060668,12,12
enrichment,later,0.9185968853602849,28.08468448252086,6.598577204513575,6.421088963592729,-0.17748824092084536,-0.17748824092084536,12,12
enrichment,leg,0.5554823040909241,22.967834744581136,6.935113334685632,7.255601349413181,0.3204880147275482,0.3204880147275482,12,12
enrichment,lick,-0.019975385778740008,27.831628726846333,6.916316574326878,7.027726824390662,0.11141025006378413,0.11141025006378413,12,12
enrichment,light,1.2706291951690176,21.573068682350033,6.894911206501006,6.587525588287293,-0.30738561821371313,-0.30738561821371313,12,12
enrichment,like,1.4366920248154664,25.75007721668643,6.274762922185662,6.03749558987293,-0.23726733231273212,-0.23726733231273212,12,12
enrichment,lips,1.0040911137579365,25.482076843958392,6.88368858176174,6.863588592717513,-0.02009998904422705,-0.02009998904422705,12,12
enrichment,listen,1.1113565445520333,28.048745584501315,6.773723314774458,6.859077446876783,0.08535413210232434,0.08535413210232434,12,12
enrichment,loud,1.605348616186995,26.12765077192083,6.968006275681996,6.8527931615538025,-0.1152131141281938,-0.1152131141281938,12,12
enrichment,love,1.0354114513265975,23.249110931637965,6.8065087247929625,6.134317447169404,-0.6721912776235586,-0.6721912776235586,12,12
enrichment,lunch,1.5786761072994662,24.37307490241634,6.963010409918432,7.047923839727529,0.084913429809097,0.084913429809097,12,12
enrichment,make,1.398834189267378,26.76673663101711,6.282202056434359,6.171211915410977,-0.11099014102338245,-0.11099014102338245,12,12
enrichment,man,1.0078851827109023,26.239323453067815,6.353520665542943,6.512754996902665,0.15923433135972154,0.15923433135972154,12,12
enrichment,meat,1.5285336122091167,26.824160865348063,7.023127662817395,7.012072970274307,-0.01105469254308833,-0.01105469254308833,12,12
enrichment,medicine,0.9922237639402172,24.709281294511936,7.006469555990882,6.976881303085053,-0.029588252905829115,-0.029588252905829115,12,12
enrichment,milk,1.6838353565662185,18.255048075517685,7.126068178286753,6.9948254449060725,-0.13124273338068093,-0.13124273338068093,12,12
enrichment,money,1.0320992555045971,24.59030107938586,6.908411334289533,6.933061141644036,0.024649807354503395,0.024649807354503395,12,12
enrichment,monkey,1.6893371159860726,21.420862525347772,6.877215259750965,6.856393899744148,-0.020821360006817002,-0.020821360006817002,12,12
enrichment,moon,1.6290145560267943,21.266352929569763,6.777444251485283,6.67438502434448,-0.10305922714080307,-0.10305922714080307,12,12
enrichment,morning,1.1251561489142516,26.726898941775957,6.9510041110058625,6.753465524855173,-0.19753858615068953,-0.19753858615068953,12,12
enrichment,mouth,1.5428020308661552,20.209807579108084,6.890375869965413,6.803525535223067,-0.08685033474234594,-0.08685033474234594,12,12
enrichment,movie,0.9636430528133968,27.917043742420812,6.682062260665693,6.815997916344843,0.13393565567915022,0.13393565567915022,12,12
enrichment,muffin,0.6902932372372905,26.196634213174725,6.866894413671774,7.024183372029203,0.1572889583574293,0.1572889583574293,12,12
enrichment,new,0.7141718337039652,28.840785987993776,6.352696757481915,6.286973530067265,-0.06572322741464998,-0.06572322741464998,12,12
enrichment,nice,1.518388318186535,25.83342302182803,6.7643448620605335,6.6364827962683774,-0.1278620657921561,-0.1278620657921561,12,12
enrichment,night,1.0707901217996245,24.482917590787725,6.596687406916407,6.481011917195902,-0.11567548972050545,-0.11567548972050545,12,12
enrichment,nose,1.5145545069709399,17.566643472145085,6.998456161522492,6.986579348237302,-0.011876813285190302,-0.011876813285190302,12,12
enrichment,open,1.3424801237246689,22.114445562602707,6.8260890546215505,6.019930047495911,-0.8061590071256397,-0.8061590071256397,12,12
enrichment,outside,1.3585345772523496,20.586834888836407,6.903701106366022,6.569786993104906,-0.3339141132611152,-0.3339141132611152,12,12
enrichment,oven,1.4918969630489352,27.085939648491006,7.128845972142774,7.023472221853868,-0.10537375028890672,-0.10537375028890672,12,12
enrichment,pancake,0.26379857428834996,24.068571454323198,7.03275677146055,7.060933081432079,0.028176309971529534,0.028176309971529534,12,12
enrichment,pants,1.6856543619659279,21.936410314208324,7.273289872969094,7.305562587566427,0.03227271459733316,0.03227271459733316,12,12
enrichment,park,0.8354214238999201,22.878206476855862,6.912847232085124,6.938786055285619,0.025938823200495342,0.025938823200495342,12,12
enrichment,party,0.9280370184185907,25.998215555193525,6.800682323939108,6.7478472024344835,-0.052835121504624105,-0.052835121504624105,12,12
enrichment,peas,1.6859120530609817,24.90319915475007,7.13747163197839,7.127468282229294,-0.010003349749096557,-0.010003349749096557,12,12
enrichment,pen,0.7563744986719998,24.683860647952418,7.36406681105335,7.386242388875306,0.022175577821956338,0.022175577821956338,12,12
enrichment,pencil,1.817052390887064,26.157410646038286,7.186971603133857,7.346830746677778,0.15985914354392072,0.15985914354392072,12,12
enrichment,penguin,0.93312212089497,26.410930852292893,7.0637395111800085,7.023254160406682,-0.04048535077332627,-0.04048535077332627,12,12
enrichment,people,0.8665252479168912,27.729170763166103,6.221130598938549,6.380016427074337,0.1588858281357881,0.1588858281357881,12,12
enrichment,picture,1.608679616262791,24.12466878869911,7.080758544696047,6.8070451197987625,-0.27371342489728434,-0.27371342489728434,12,12
enrichment,plant,0.6581950771561307,27.17845363579105,7.2405857418881885,7.149859250875965,-0.09072649101222385,-0.09072649101222385,12,12
enrichment,plate,1.651998995886726,23.881971479516967,7.262396650702071,7.157915175266422,-0.1044814754356489,-0.1044814754356489,12,12
enrichment,play,1.5337406430484333,22.7220598630656,6.789201115072752,6.00952113265474,-0.7796799824180116,-0.7796799824180116,12,12
enrichment,playground,1.1274343325597256,27.30454893601479,7.172559676056028,6.999060474076913,-0.17349920197911484,-0.17349920197911484,12,12
enrichment,police,0.5295156064477876,28.97367753515442,6.787406886812379,6.865190415016251,0.07778352820387191,0.07778352820387191,12,12
enrichment,pool,1.4219901202081684,23.89664497593775,7.251768171399072,7.00368560316378,-0.24808256823529184,-0.24808256823529184,12,12
enrichment,potty,0.37182365420219343,21.289637906455926,7.296270737943502,6.998618146901477,-0.29765259104202446,-0.29765259104202446,12,12
enrichment,present,1.087507635956237,25.256832955307473,6.787923509349256,6.773495274448765,-0.01442823490049161,-0.01442823490049161,12,12
enrichment,pretzel,0.03258779444285833,27.360483906307053,6.679887551010511,6.857019972266677,0.17713242125616624,0.17713242125616624,12,12
enrichment,quiet,1.2986487540120333,26.982735254027116,6.848402862569759,6.776672869182478,-0.07172999338728125,-0.07172999338728125,12,12
enrichment,rain,1.0923964062267562,22.292559546340982,6.852267324359321,6.8377209752737285,-0.014546349085592603,-0.014546349085592603,12,12
enrichment,read,1.5616166525987272,23.095216853951683,6.795216844272359,6.0242813121413645,-0.7709355321309941,-0.7709355321309941,12,12
enrichment,red,1.220810157317278,23.71687667589879,6.8459532723163665,6.660336466636894,-0.18561680567947292,-0.18561680567947292,12,12
enrichment,ride,1.5651270170878917,24.760593586765484,7.077418680923435,6.51018658476007,-0.567232096163365,-0.567232096163365,12,12
enrichment,rock,1.0675072727499477,22.67177290650117,6.682836050443802,6.826136529881299,0.1433004794374968,0.1433004794374968,12,12
enrichment,room,1.353811945405839,24.722076365420904,6.733765342018982,6.463808571494195,-0.2699567705247867,-0.2699567705247867,12,12
enrichment,run,0.9706008021393572,23.46802530452093,6.953766743943578,6.464210418089351,-0.4895563258542266,-0.4895563258542266,12,12
enrichment,sad,0.7649543020227656,26.12385805343161,6.857103327313722,6.873667346691123,0.016564019377400818,0.016564019377400818,12,12
enrichment,sauce,1.5141140120076544,28.909244090020106,7.107851147676388,7.074282590646282,-0.03356855703010542,-0.03356855703010542,12,12
enrichment,say,1.3303527677241715,27.143040225343398,6.736776284928459,6.29756543140324,-0.4392108535252195,-0.4392108535252195,12,12
enrichment,scared,1.5618569628739611,26.521437608452025,6.940447548244138,6.988924700226225,0.04847715198208746,0.04847715198208746,12,12
enrichment,school,1.2753842492573997,23.937530807499474,6.806866630781189,6.413313988042189,-0.39355264273900037,-0.39355264273900037,12,12
enrichment,see,1.4960058841196124,23.26497097971234,6.721265736282524,6.212591351542765,-0.5086743847397583,-0.5086743847397583,12,12
enrichment,shake,1.295001967573812,27.550797616364726,7.0732985872191545,7.027280027478953,-0.04601855974020186,-0.04601855974020186,12,12
enrichment,share,0.7831493213146077,26.32381034652683,6.999566108370505,6.953162877770949,-0.04640323059955609,-0.04640323059955609,12,12
enrichment,shirt,1.6020530160948874,21.81321042623773,7.053327763461253,6.965018083815211,-0.08830967964604142,-0.08830967964604142,12,12
enrichment,shovel,1.7523739229041402,26.187099976529097,7.149500190843231,7.228865922866036,0.07936573202280517,0.07936573202280517,12,12
enrichment,show,1.2637206354095516,27.51748617185101,6.797579655740055,6.378791823013848,-0.4187878327262071,-0.4187878327262071,12,12
enrichment,sick,1.0100356089009304,26.810475954734216,6.873628540357515,6.843935013351377,-0.029693527006138254,-0.029693527006138254,12,12
enrichment,sing,1.0969330366398722,24.394043224950867,6.951662010101388,6.96379921831781,0.012137208216421946,0.012137208216421946,12,12
enrichment,sink,1.1841807766211758,25.39558925497061,7.302750226548234,7.040830801320012,-0.2619194252282222,-0.2619194252282222,12,12
enrichment,sister,1.1229732660212612,27.616276000578306,6.805444202955897,6.800436900648863,-0.005007302307033612,-0.005007302307033612,12,12
enrichment,sit,1.5861848949820885,21.993039748466675,7.183288326007565,6.027518098848085,-1.15577022715948,-1.15577022715948,12,12
enrichment,sky,1.0740385803132357,24.28770977177167,6.813393333873586,6.794121018125618,-0.01927231574796817,-0.01927231574796817,12,12
enrichment,sleep,1.3069523134123486,22.902856230719685,6.801754516258583,6.712607080552613,-0.0891474357059705,-0.0891474357059705,12,12
enrichment,slipper,1.5934249608266635,27.842979416757387,7.3059092279960325,7.022254094221477,-0.2836551337745554,-0.2836551337745554,12,12
enrichment,slow,1.1161975476253387,28.72766020830381,6.926614802659479,7.00651601273825,0.07990121007877082,0.07990121007877082,12,12
enrichment,snow,1.1495043802913572,24.687574502270998,6.863205029190552,6.821498946848343,-0.04170608234220907,-0.04170608234220907,12,12
enrichment,soap,1.425644304866795,22.847457883648175,7.315329208148456,7.226865658578318,-0.0884635495701378,-0.0884635495701378,12,12
enrichment,soft,1.1616379950530547,26.553159844649922,6.727800993626989,6.807813443001263,0.08001244937427376,0.08001244937427376,12,12
enrichment,spaghetti,1.838894998942046,24.726416693619992,7.398228257878112,7.022159109225072,-0.3760691486530403,-0.3760691486530403,12,12
enrichment,splash,0.5660968578408749,25.71250883152326,7.229997188355873,7.044748303373238,-0.18524888498263525,-0.18524888498263525,12,12
enrichment,stairs,1.5250414567842443,24.467643662000622,6.804755832990544,6.783074655715504,-0.021681177275040042,-0.021681177275040042,12,12
enrichment,star,0.913287921081865,22.531843509244336,6.854581006657177,6.869072882170984,0.014491875513807706,0.014491875513807706,12,12
enrichment,stop,1.2575407433009702,22.7025658907012,6.895790067061806,6.813135870899622,-0.08265419616218406,-0.08265419616218406,12,12
enrichment,store,1.392136557336276,24.24553978030457,7.138713468050218,6.982103552737641,-0.15660991531257729,-0.15660991531257729,12,12
enrichment,story,1.4030739506654162,24.83326348723299,6.6525013602242,6.404440206287244,-0.2480611539369555,-0.2480611539369555,12,12
enrichment,stove,1.573559433855767,27.921580602893854,6.9878864593455035,6.892861125156135,-0.09502533418936832,-0.09502533418936832,12,12
enrichment,street,1.1840448398699284,25.889294579190338,6.883911176695794,6.804835211090691,-0.079075965605103,-0.079075965605103,12,12
enrichment,stroller,-0.13226638545411448,24.699849125295277,6.729423411481897,6.97300713685369,0.24358372537179296,0.24358372537179296,12,12
enrichment,stuck,1.607116684704343,26.18224202591845,6.98178852125637,7.160547039679157,0.17875851842278667,0.17875851842278667,12,12
enrichment,sun,1.076089248840704,22.620513837393432,6.777324191689852,6.7466310429190335,-0.03069314877081819,-0.03069314877081819,12,12
enrichment,swim,1.404192533862143,24.758145909832024,6.998018631325078,7.11149499350767,0.11347636218259272,0.11347636218259272,12,12
enrichment,table,1.601011021122163,23.623454640728905,6.856288410539831,6.5739327264989225,-0.2823556840409083,-0.2823556840409083,12,12
enrichment,talk,1.3792506704197163,26.1666744723998,7.171714470520197,6.021592284442109,-1.1501221860780877,-1.1501221860780877,12,12
enrichment,taste,1.481783287168087,28.750765928594387,7.066116922995283,6.965641948402135,-0.10047497459314769,-0.10047497459314769,12,12
enrichment,teacher,1.418303555852546,28.36884966091159,6.934604848762226,6.912720644167937,-0.02188420459428908,-0.02188420459428908,12,12
enrichment,tired,1.4028768206230522,25.834664804067693,7.083633120129235,6.807887417630858,-0.2757457024983774,-0.2757457024983774,12,12
enrichment,tissue,0.8737197038670638,24.71696112712117,7.030298112170039,7.0300908487790235,-0.0002072633910152888,-0.0002072633910152888,12,12
enrichment,toast,1.3871813064865053,24.044372357030184,7.434518565760575,7.076674855563442,-0.357843710197133,-0.357843710197133,12,12
enrichment,today,1.4019187715035102,29.606093090564784,6.968663025814682,6.939253283642381,-0.029409742172301634,-0.029409742172301634,12,12
enrichment,toe,1.6103310105004476,21.395570001766806,7.1996773325027466,7.0633672533558505,-0.13631007914689608,-0.13631007914689608,12,12
enrichment,tongue,1.2615594755705166,23.45827047984588,6.965385003256034,6.949754098680585,-0.015630904575449023,-0.015630904575449023,12,12
enrichment,toothbrush,0.7514869862668387,21.901510940070903,6.951206392040287,6.9641397389228334,0.012933346882546104,0.012933346882546104,12,12
enrichment,touch,1.2791689622149773,26.191196798431903,7.269370275007007,7.142727103822313,-0.1266431711846936,-0.1266431711846936,12,12
enrichment,towel,1.7636367598136256,23.4306490143011,7.089310188215365,7.2511640367427965,0.16185384852743123,0.16185384852743123,12,12
enrichment,trash,0.14487558900412284,24.991016369949445,6.954142448728937,7.071638760352632,0.1174963116236949,0.1174963116236949,12,12
enrichment,tree,1.3286855034025997,20.777050994395196,6.912800089264687,6.4305142641719515,-0.48228582509273554,-0.48228582509273554,12,12
enrichment,truck,1.6767087193160066,19.835819314022853,7.063146295136413,6.994068480134858,-0.06907781500155519,-0.06907781500155519,12,12
enrichment,uncle,0.9661751543732111,26.177142576410148,6.937097923828317,6.910834362050024,-0.026263561778292477,-0.026263561778292477,12,12
enrichment,vitamins,1.510765257409708,29.851211676176195,7.411177069867388,7.345567632881295,-0.0656094369860929,-0.0656094369860929,12,12
enrichment,wait,1.4454014915249922,26.10356767864079,6.80166179407433,6.77150575969756,-0.030156034376769725,-0.030156034376769725,12,12
enrichment,walk,1.3141650481225864,22.875757281123708,6.908014071647797,6.906667851256102,-0.0013462203916949633,-0.0013462203916949633,12,12
enrichment,white,1.000376778211556,26.40244979152026,6.67530371996625,6.5957640147092365,-0.07953970525701326,-0.07953970525701326,12,12
enrichment,wind,0.9038069230798695,26.109702397075804,6.880136737577744,6.855974301365319,-0.024162436212424865,-0.024162436212424865,12,12
enrichment,window,1.239131974466927,24.902760458259664,6.767440316845139,6.728691034958849,-0.038749281886290454,-0.038749281886290454,12,12
enrichment,windy,0.6432687550457361,27.379365497599913,6.258833528328077,6.598554696556667,0.3397211682285892,0.3397211682285892,12,12
enrichment,write,1.6985941418742538,28.395648019984414,6.892658429267161,6.898583810069269,0.005925380802107583,0.005925380802107583,12,12
enrichment,yard,1.130530011587918,29.20563666993601,7.348777643813857,7.0376613311867064,-0.3111163126271501,-0.3111163126271501,12,12
enrichment,yellow,1.6899129911400423,23.813112283182036,6.732035100861467,6.022353616442153,-0.7096814844193142,-0.7096814844193142,12,12
enrichment,zipper,0.46108882683759095,24.876762898753164,7.106879233730787,7.048353593123403,-0.05852564060738352,-0.05852564060738352,12,12
