arm,checkpoint,probe_id,class_label,subtype,pair_id,distance_bin,intervening_words,nll_present,nll_replaced,antecedent_gain,n_tokens_present,n_tokens_replaced,truncated_present,truncated_replaced
D_V_43022,chck_100M,natural_mention:vr:00226,verbatim_remention,exact_named_entity,natural_distance_pair:0009,40_79,51,7.087287902832031,7.396633625030518,0.30934572219848633,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00227,verbatim_remention,exact_named_entity,natural_distance_pair:0120,10_19,15,0.061356071382761,0.08419480174779892,0.022838730365037918,2,2,False,False
D_V_43022,chck_100M,natural_mention:vr:00228,verbatim_remention,exact_named_entity,natural_distance_pair:0024,20_39,29,6.167431354522705,7.620842456817627,1.4534111022949219,4,4,False,False
D_V_43022,chck_100M,natural_mention:vr:00229,verbatim_remention,exact_named_entity,natural_distance_pair:0128,05_09,6,6.592835903167725,7.024796962738037,0.4319610595703125,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00230,verbatim_remention,exact_named_entity,natural_distance_pair:0055,05_09,7,2.027825355529785,11.158689498901367,9.130864143371582,2,2,False,False
D_V_43022,chck_100M,natural_mention:vr:00231,verbatim_remention,indefinite_to_definite_nominal,natural_distance_pair:0086,00_04,4,2.5386786460876465,3.780461072921753,1.2417824268341064,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00232,verbatim_remention,exact_named_entity,natural_distance_pair:0089,20_39,21,0.07436247915029526,4.9026384353637695,4.828275956213474,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00233,verbatim_remention,exact_named_entity,natural_distance_pair:0032,20_39,21,1.9372600317001343,3.349499464035034,1.4122394323349,3,3,False,False
D_V_43022,chck_100M,natural_mention:vr:00234,verbatim_remention,exact_named_entity,natural_distance_pair:0019,20_39,33,0.526928186416626,5.5599446296691895,5.0330164432525635,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00235,verbatim_remention,exact_named_entity,natural_distance_pair:0116,05_09,6,0.4100314974784851,2.7247018814086914,2.3146703839302063,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00236,verbatim_remention,exact_named_entity,natural_distance_pair:0067,00_04,4,4.185577869415283,4.213728904724121,0.02815103530883789,6,6,False,False
D_V_43022,chck_100M,natural_mention:vr:00237,verbatim_remention,exact_named_entity,natural_distance_pair:0122,10_19,10,2.371608257293701,5.493720054626465,3.1221117973327637,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00238,verbatim_remention,exact_named_entity,natural_distance_pair:0003,40_79,56,0.08628413081169128,1.6122583150863647,1.5259741842746735,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00239,verbatim_remention,exact_named_entity,natural_distance_pair:0077,00_04,3,9.780805587768555,9.181092262268066,-0.5997133255004883,2,2,False,False
D_V_43022,chck_100M,natural_mention:vr:00240,verbatim_remention,exact_named_entity,natural_distance_pair:0106,05_09,8,4.359543323516846,4.492092609405518,0.13254928588867188,6,6,False,False
D_V_43022,chck_100M,natural_mention:vr:00241,verbatim_remention,exact_named_entity,natural_distance_pair:0039,10_19,16,0.2500337064266205,9.1430082321167,8.892974525690079,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00242,verbatim_remention,exact_named_entity,natural_distance_pair:0099,10_19,12,13.9158353805542,14.177362442016602,0.26152706146240234,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00243,verbatim_remention,exact_named_entity,natural_distance_pair:0110,05_09,8,3.2182023525238037,9.230281829833984,6.012079477310181,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00244,verbatim_remention,exact_named_entity,natural_distance_pair:0070,00_04,3,5.583584785461426,5.7744035720825195,0.19081878662109375,2,2,False,False
D_V_43022,chck_100M,natural_mention:vr:00245,verbatim_remention,exact_named_entity,natural_distance_pair:0008,40_79,52,0.02293006144464016,8.717047691345215,8.694117629900575,3,3,False,False
D_V_43022,chck_100M,natural_mention:vr:00246,verbatim_remention,exact_named_entity,natural_distance_pair:0097,10_19,13,0.013287329114973545,12.121757507324219,12.108470178209245,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00247,verbatim_remention,exact_named_entity,natural_distance_pair:0061,00_04,3,8.943336486816406,7.36465311050415,-1.5786833763122559,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00248,verbatim_remention,exact_named_entity,natural_distance_pair:0103,10_19,10,7.608177185058594,8.739964485168457,1.1317873001098633,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00249,verbatim_remention,exact_named_entity,natural_distance_pair:0073,00_04,4,2.6058566570281982,3.287886619567871,0.6820299625396729,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00250,verbatim_remention,exact_named_entity,natural_distance_pair:0095,10_19,15,0.42877137660980225,2.583339214324951,2.154567837715149,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00251,verbatim_remention,exact_named_entity,natural_distance_pair:0071,00_04,4,3.4757578372955322,9.461414337158203,5.985656499862671,4,4,False,False
D_V_43022,chck_100M,natural_mention:vr:00252,verbatim_remention,exact_named_entity,natural_distance_pair:0004,40_79,58,1.0745710134506226,9.975221633911133,8.90065062046051,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00253,verbatim_remention,exact_named_entity,natural_distance_pair:0127,05_09,7,3.226036548614502,5.274648189544678,2.048611640930176,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00254,verbatim_remention,exact_named_entity,natural_distance_pair:0123,10_19,10,0.14619919657707214,1.1268658638000488,0.9806666672229767,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00255,verbatim_remention,exact_named_entity,natural_distance_pair:0034,20_39,20,2.964667558670044,8.637048721313477,5.672381162643433,2,2,False,False
D_V_43022,chck_100M,natural_mention:vr:00256,verbatim_remention,exact_named_entity,natural_distance_pair:0076,00_04,3,3.881678581237793,9.132854461669922,5.251175880432129,1,1,False,False
D_V_43022,chck_100M,natural_mention:vr:00257,verbatim_remention,exact_named_entity,natural_distance_pair:0001,40_79,61,11.946962356567383,12.330620765686035,0.38365840911865234,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00000,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0045,10_19,13,4.038999557495117,4.070486068725586,0.03148651123046875,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00001,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0060,00_04,4,4.573663711547852,4.672715187072754,0.09905147552490234,4,4,False,False
D_R_43022,chck_80M,natural_mention:nr:00002,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0123,10_19,10,3.040347099304199,3.0003809928894043,-0.03996610641479492,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00003,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0084,00_04,0,3.7754311561584473,3.559356451034546,-0.21607470512390137,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00004,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0046,10_19,13,7.6204833984375,7.690954685211182,0.07047128677368164,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00005,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0056,05_09,6,10.087518692016602,10.205714225769043,0.1181955337524414,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00006,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0074,00_04,0,4.813260078430176,4.355868339538574,-0.45739173889160156,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00007,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0089,20_39,21,2.5503933429718018,0.235769122838974,-2.3146242201328278,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00008,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0119,10_19,16,6.796783924102783,6.944894313812256,0.14811038970947266,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00009,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0027,20_39,28,0.015417945571243763,7.98959493637085,7.974176990799606,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00010,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0049,10_19,12,0.006666343659162521,0.006504586432129145,-0.0001617572270333767,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00011,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0001,40_79,65,0.05260182544589043,7.886673450469971,7.83407162502408,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00012,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0128,05_09,6,2.0636651515960693,0.9109786152839661,-1.1526865363121033,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00013,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0053,10_19,10,3.668018102645874,6.008899688720703,2.340881586074829,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00014,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0022,20_39,31,5.249091625213623,4.969288349151611,-0.2798032760620117,4,4,False,False
D_R_43022,chck_80M,natural_mention:nr:00015,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0026,20_39,28,8.322608947753906,8.548759460449219,0.2261505126953125,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00016,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0097,10_19,13,2.731116771697998,2.1987552642822266,-0.5323615074157715,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00017,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0043,10_19,14,9.730598449707031,9.83923625946045,0.10863780975341797,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00018,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0070,00_04,0,4.8405070304870605,5.167056083679199,0.32654905319213867,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00019,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0117,05_09,5,1.4729866981506348,1.8806129693984985,0.40762627124786377,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00020,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0035,10_19,19,8.832820892333984,8.572868347167969,-0.2599525451660156,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00021,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0009,40_79,52,11.787484169006348,11.810522079467773,0.02303791046142578,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00022,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0058,00_04,4,0.17307418584823608,0.2927752733230591,0.119701087474823,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00023,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0112,05_09,7,0.04507320001721382,0.030577553436160088,-0.014495646581053734,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00024,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0122,10_19,10,0.7436772584915161,0.49300146102905273,-0.2506757974624634,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00025,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0100,10_19,12,0.17842790484428406,0.1290096938610077,-0.04941821098327637,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00026,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0008,40_79,52,11.162858009338379,11.13453483581543,-0.02832317352294922,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00027,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0063,00_04,1,5.9121246337890625,5.874730587005615,-0.037394046783447266,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00028,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0005,40_79,53,0.08673117309808731,10.89818000793457,10.811448834836483,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00029,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0079,00_04,0,7.26572847366333,7.126222133636475,-0.13950634002685547,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00030,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0099,10_19,12,1.1286137104034424,1.0785784721374512,-0.05003523826599121,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00031,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0127,05_09,7,2.468841791152954,2.79849910736084,0.32965731620788574,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00032,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0044,10_19,13,7.303367614746094,6.806967258453369,-0.4964003562927246,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00033,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0051,10_19,11,6.7510833740234375,6.465551376342773,-0.28553199768066406,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00034,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0040,10_19,15,1.9998664855957031,1.6640818119049072,-0.3357846736907959,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00035,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0110,05_09,8,1.41679847240448,1.5938588380813599,0.17706036567687988,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00036,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0085,00_04,0,5.256048202514648,5.676479339599609,0.42043113708496094,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00037,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0104,05_09,9,0.759556770324707,0.8329005241394043,0.07334375381469727,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00038,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0072,00_04,0,4.433933258056641,4.1237921714782715,-0.31014108657836914,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00039,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0124,05_09,9,0.038947030901908875,0.0392744354903698,0.00032740458846092224,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00040,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0092,10_19,17,0.17875206470489502,0.3503839671611786,0.17163190245628357,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00041,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0036,10_19,18,4.161257743835449,9.589189529418945,5.427931785583496,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00042,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0121,10_19,12,0.5048903226852417,0.3750602602958679,-0.12983006238937378,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00043,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0057,00_04,4,0.48098793625831604,0.5272307991981506,0.046242862939834595,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00044,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0080,00_04,0,4.476034164428711,4.045381546020508,-0.4306526184082031,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00045,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0064,00_04,1,6.050124168395996,6.1390533447265625,0.0889291763305664,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00046,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0029,20_39,26,6.980226993560791,7.678810119628906,0.6985831260681152,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00047,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0014,40_79,42,4.359802722930908,7.884166240692139,3.5243635177612305,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00048,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0010,40_79,48,10.806794166564941,11.213075637817383,0.4062814712524414,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00049,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0075,00_04,0,7.522266387939453,7.712499141693115,0.1902327537536621,7,7,False,False
D_R_43022,chck_80M,natural_mention:nr:00050,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0081,00_04,0,4.773926258087158,4.754820346832275,-0.019105911254882812,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00051,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0096,10_19,14,1.0759518146514893,0.029894240200519562,-1.0460575744509697,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00052,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0062,00_04,2,5.078164100646973,5.320856094360352,0.2426919937133789,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00053,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0107,05_09,8,0.08327475935220718,0.07984355092048645,-0.0034312084317207336,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00054,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0120,10_19,15,0.37981775403022766,0.4393584728240967,0.05954071879386902,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00055,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0071,00_04,0,3.409837245941162,3.598546028137207,0.18870878219604492,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00056,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0093,10_19,16,0.5047411918640137,0.429098516702652,-0.0756426751613617,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00057,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0095,10_19,15,0.5573388934135437,0.5706479549407959,0.013309061527252197,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00058,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0028,20_39,27,4.545632362365723,9.040475845336914,4.494843482971191,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00059,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0125,05_09,9,0.04231749475002289,0.046670034527778625,0.004352539777755737,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00060,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0083,00_04,0,8.385367393493652,8.101058006286621,-0.28430938720703125,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00061,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0011,40_79,48,9.342158317565918,10.072294235229492,0.7301359176635742,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00062,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0003,40_79,57,3.171889066696167,6.951574802398682,3.7796857357025146,5,5,False,False
D_R_43022,chck_80M,natural_mention:nr:00063,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0066,00_04,0,6.489588737487793,4.953437328338623,-1.53615140914917,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00064,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0042,10_19,14,0.2728102505207062,9.171066284179688,8.898256033658981,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00065,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0065,00_04,1,7.926136016845703,6.953813076019287,-0.972322940826416,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00066,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0078,00_04,0,3.4954397678375244,4.26143741607666,0.7659976482391357,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00067,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0076,00_04,0,5.592240810394287,5.507780075073242,-0.08446073532104492,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00068,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0086,00_04,0,5.967827796936035,6.066166400909424,0.09833860397338867,7,7,False,False
D_R_43022,chck_80M,natural_mention:nr:00069,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0111,05_09,8,0.14155209064483643,0.1404225379228592,-0.0011295527219772339,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00070,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0052,10_19,10,6.3047895431518555,6.69014835357666,0.3853588104248047,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00071,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0108,05_09,8,0.5047483444213867,0.4089849591255188,-0.09576338529586792,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00072,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0004,40_79,56,1.8572847843170166,5.202217102050781,3.3449323177337646,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00073,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0091,10_19,18,0.31961047649383545,0.3393997848033905,0.019789308309555054,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00074,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0047,10_19,12,4.716430187225342,4.7906060218811035,0.07417583465576172,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00075,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0126,05_09,7,6.4209184646606445,6.4363579750061035,0.015439510345458984,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00076,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0069,00_04,0,9.873788833618164,8.596384048461914,-1.27740478515625,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00077,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0114,05_09,7,3.55594539642334,3.6020188331604004,0.04607343673706055,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00078,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0087,20_39,33,2.2280683517456055,3.208927631378174,0.9808592796325684,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00079,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0098,10_19,12,4.215729236602783,3.8705897331237793,-0.3451395034790039,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00080,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0118,10_19,19,1.3440208435058594,1.333162784576416,-0.01085805892944336,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00081,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0025,20_39,28,3.0754952430725098,7.126941204071045,4.051445960998535,4,4,False,False
D_R_43022,chck_80M,natural_mention:nr:00082,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0050,10_19,11,8.209657669067383,6.402151584625244,-1.8075060844421387,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00083,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0067,00_04,0,8.544405937194824,8.308370590209961,-0.23603534698486328,6,6,False,False
D_R_43022,chck_80M,natural_mention:nr:00084,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0055,05_09,7,6.086110591888428,6.448244571685791,0.3621339797973633,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00085,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0113,05_09,7,0.028209641575813293,0.022404061630368233,-0.005805579945445061,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00086,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0088,20_39,21,5.165607452392578,5.472245216369629,0.3066377639770508,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00087,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0033,20_39,20,9.92805290222168,9.903441429138184,-0.024611473083496094,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00088,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0015,20_39,38,9.61074447631836,10.626852035522461,1.0161075592041016,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00089,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0000,40_79,74,1.7475003004074097,6.664425849914551,4.916925549507141,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00090,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0068,00_04,0,7.843865871429443,7.6830925941467285,-0.16077327728271484,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00091,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0048,10_19,12,5.906115531921387,5.596427917480469,-0.30968761444091797,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00092,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0032,20_39,21,9.039079666137695,9.0931396484375,0.05405998229980469,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00093,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0103,10_19,10,4.379578590393066,3.6686277389526367,-0.7109508514404297,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00094,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0024,20_39,29,4.776238918304443,4.840460777282715,0.06422185897827148,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00095,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0059,00_04,4,1.0612342357635498,0.4136965572834015,-0.6475376784801483,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00096,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0101,10_19,11,5.816746234893799,5.663091659545898,-0.1536545753479004,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00097,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0007,40_79,52,3.8202762603759766,8.624107360839844,4.803831100463867,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00098,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0023,20_39,30,3.118215560913086,9.128286361694336,6.01007080078125,5,5,False,False
D_R_43022,chck_80M,natural_mention:nr:00099,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0054,05_09,9,8.422628402709961,6.452937602996826,-1.9696907997131348,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00100,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0020,20_39,31,9.021403312683105,7.94304895401001,-1.0783543586730957,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00101,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0037,10_19,17,3.1197643280029297,3.618253707885742,0.4984893798828125,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00102,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0073,00_04,0,4.797781944274902,4.693403244018555,-0.10437870025634766,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00103,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0002,40_79,62,8.346949577331543,8.659626960754395,0.31267738342285156,3,3,False,False
D_R_43022,chck_80M,natural_mention:nr:00104,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0018,20_39,35,1.6038341522216797,10.056293487548828,8.452459335327148,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00105,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0013,40_79,44,8.584616661071777,9.439933776855469,0.8553171157836914,4,4,False,False
D_R_43022,chck_80M,natural_mention:nr:00106,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0006,40_79,53,12.09575080871582,12.139729499816895,0.04397869110107422,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00107,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0041,10_19,15,3.6676900386810303,7.79022741317749,4.12253737449646,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00108,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0030,20_39,23,3.198482036590576,9.375690460205078,6.177208423614502,2,2,False,False
D_R_43022,chck_80M,natural_mention:nr:00109,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0039,10_19,16,0.04228344187140465,0.022888286039233208,-0.01939515583217144,1,1,False,False
D_R_43022,chck_80M,natural_mention:nr:00110,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0021,20_39,31,0.07033950090408325,0.06995220482349396,-0.00038729608058929443,2,2,False,False
