contrast,checkpoint,pair_key,from_arm,to_arm,from_state,to_state,family,template_id,actor_entity,from_affected_correct,from_unaffected_correct,to_affected_correct,to_unaffected_correct,from_affected_margin,from_unaffected_margin,to_affected_margin,to_unaffected_margin
VminusR,chck_100M,Q_gate_bowl_unlocked_locked_locked_held1_bowl,repeat,view,affected_only,affected_only,unlocked_locked,held1,bowl,True,False,True,False,2.854354441165924,-3.3233648538589478,1.1976302862167358,-0.9796910285949707
VminusR,chck_100M,Q_gate_bowl_unlocked_locked_locked_held1_gate,repeat,view,affected_only,affected_only,unlocked_locked,held1,gate,True,False,True,False,3.39080274105072,-2.5628126561641693,0.8914068937301636,-0.9952799677848816
VminusR,chck_100M,Q_gate_bowl_unlocked_locked_unlocked_held1_bowl,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,bowl,False,True,False,True,-3.392464578151703,3.732269525527954,-1.328142523765564,1.0526899099349976
VminusR,chck_100M,Q_gate_bowl_unlocked_locked_unlocked_held1_gate,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,gate,False,True,False,True,-3.5470980405807495,3.0711105167865753,-0.9260501861572266,1.2823108434677124
VminusR,chck_100M,Q_gate_cup_dry_wet_dry_held0_cup,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,cup,False,True,False,True,-2.493826389312744,1.6964366436004639,-1.624110996723175,1.4179405570030212
VminusR,chck_100M,Q_gate_cup_dry_wet_dry_held0_gate,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,gate,False,True,False,True,-1.1789366006851196,2.4131155014038086,-1.2437205910682678,1.6728957295417786
VminusR,chck_100M,Q_gate_cup_dry_wet_wet_held0_cup,repeat,view,unaffected_only,affected_only,dry_wet,held0,cup,False,True,True,False,-0.8965339660644531,0.3657536506652832,0.6001394987106323,-0.6784679889678955
VminusR,chck_100M,Q_gate_cup_dry_wet_wet_held0_gate,repeat,view,unaffected_only,affected_only,dry_wet,held0,gate,False,True,True,False,-0.1236264705657959,0.924525260925293,0.7952404916286469,-0.6513903737068176
VminusR,chck_100M,Q_gate_cup_unlocked_locked_locked_held0_cup,repeat,view,unaffected_only,affected_only,unlocked_locked,held0,cup,False,True,True,False,-3.7171696424484253,1.633555829524994,0.06802010536193848,-0.6820700168609619
VminusR,chck_100M,Q_gate_cup_unlocked_locked_locked_held0_gate,repeat,view,both_correct,both_correct,unlocked_locked,held0,gate,True,True,True,True,0.19612985849380493,3.894170582294464,0.8916312456130981,0.014561772346496582
VminusR,chck_100M,Q_gate_cup_unlocked_locked_unlocked_held0_cup,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,cup,False,True,False,True,-1.335047960281372,1.600256621837616,-1.5667116940021515,1.610788345336914
VminusR,chck_100M,Q_gate_cup_unlocked_locked_unlocked_held0_gate,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,gate,False,True,False,True,-1.95215505361557,0.9365598559379578,-1.3598514795303345,1.597224473953247
VminusR,chck_100M,Q_jar_door_dry_wet_dry_held0_door,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,door,False,True,False,True,-1.782758116722107,2.85079288482666,-1.3870604038238525,1.8777487874031067
VminusR,chck_100M,Q_jar_door_dry_wet_dry_held0_jar,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,jar,False,True,False,True,-2.825476884841919,2.471239447593689,-1.6743617057800293,1.6287315487861633
VminusR,chck_100M,Q_jar_door_dry_wet_wet_held0_door,repeat,view,both_correct,affected_only,dry_wet,held0,door,True,True,True,False,0.3685336112976074,0.1812887191772461,0.6255137622356415,-0.8152958154678345
VminusR,chck_100M,Q_jar_door_dry_wet_wet_held0_jar,repeat,view,neither,affected_only,dry_wet,held0,jar,False,False,True,False,-0.16963577270507812,-0.0068585872650146484,0.928007960319519,-0.6647412776947021
VminusR,chck_100M,Q_jar_door_unlocked_locked_locked_held0_door,repeat,view,unaffected_only,affected_only,unlocked_locked,held0,door,False,True,True,False,-0.8732008934020996,3.0990607738494873,1.0013044476509094,-0.6659983992576599
VminusR,chck_100M,Q_jar_door_unlocked_locked_locked_held0_jar,repeat,view,unaffected_only,affected_only,unlocked_locked,held0,jar,False,True,True,False,-2.4565991163253784,2.4517645835876465,1.019656777381897,-0.8096020221710205
VminusR,chck_100M,Q_jar_door_unlocked_locked_unlocked_held0_door,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,door,False,True,False,True,-1.6435057520866394,1.7455966472625732,-1.8908528983592987,2.1698623597621918
VminusR,chck_100M,Q_jar_door_unlocked_locked_unlocked_held0_jar,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,jar,False,True,False,True,-2.4486491680145264,1.7493428587913513,-2.031422257423401,1.9743825495243073
VminusR,chck_100M,Q_jar_window_dry_wet_dry_held1_jar,repeat,view,unaffected_only,unaffected_only,dry_wet,held1,jar,False,True,False,True,-2.02206289768219,1.9961727857589722,-1.2181130945682526,1.2560532987117767
VminusR,chck_100M,Q_jar_window_dry_wet_dry_held1_window,repeat,view,unaffected_only,unaffected_only,dry_wet,held1,window,False,True,False,True,-1.8205146789550781,1.9131903648376465,-1.1470038294792175,1.2376433312892914
VminusR,chck_100M,Q_jar_window_dry_wet_wet_held1_jar,repeat,view,affected_only,affected_only,dry_wet,held1,jar,True,False,True,False,1.5459585189819336,-1.4950674772262573,1.188010036945343,-1.1174246072769165
VminusR,chck_100M,Q_jar_window_dry_wet_wet_held1_window,repeat,view,affected_only,affected_only,dry_wet,held1,window,True,False,True,False,1.4322996139526367,-1.3282074928283691,1.0627971291542053,-1.158797025680542
VminusR,chck_100M,Q_jar_window_unlocked_locked_locked_held1_jar,repeat,view,affected_only,affected_only,unlocked_locked,held1,jar,True,False,True,False,3.3137729167938232,-2.977717161178589,1.3318817615509033,-1.1073963642120361
VminusR,chck_100M,Q_jar_window_unlocked_locked_locked_held1_window,repeat,view,affected_only,affected_only,unlocked_locked,held1,window,True,False,True,False,2.928164005279541,-2.8745105862617493,1.0978790521621704,-1.2909098863601685
VminusR,chck_100M,Q_jar_window_unlocked_locked_unlocked_held1_jar,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,jar,False,True,False,True,-4.061281085014343,3.743988424539566,-1.4112396240234375,1.270359992980957
VminusR,chck_100M,Q_jar_window_unlocked_locked_unlocked_held1_window,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,window,False,True,False,True,-3.4475050270557404,3.6053115725517273,-1.18388432264328,1.408185601234436
VminusR,chck_100M,Q_lamp_balloon_cold_hot_cold_held0_balloon,repeat,view,unaffected_only,affected_only,cold_hot,held0,balloon,False,True,True,False,-1.629526138305664,1.510310173034668,0.6698073148727417,-0.8401231169700623
VminusR,chck_100M,Q_lamp_balloon_cold_hot_cold_held0_lamp,repeat,view,unaffected_only,affected_only,cold_hot,held0,lamp,False,True,True,False,-1.3948073387145996,2.0819807052612305,1.1992827206850052,-0.7336686849594116
VminusR,chck_100M,Q_lamp_balloon_cold_hot_hot_held0_balloon,repeat,view,unaffected_only,unaffected_only,cold_hot,held0,balloon,False,True,False,True,-1.5212831497192383,1.7553415298461914,-2.656439960002899,2.2093440294265747
VminusR,chck_100M,Q_lamp_balloon_cold_hot_hot_held0_lamp,repeat,view,unaffected_only,unaffected_only,cold_hot,held0,lamp,False,True,False,True,-1.2793633937835693,1.8298873901367188,-1.8949124813079834,2.6245932579040527
VminusR,chck_100M,Q_lamp_balloon_empty_full_empty_held0_balloon,repeat,view,unaffected_only,affected_only,empty_full,held0,balloon,False,True,True,False,-1.2126610279083252,1.5099148750305176,3.032241702079773,-2.962222933769226
VminusR,chck_100M,Q_lamp_balloon_empty_full_empty_held0_lamp,repeat,view,unaffected_only,affected_only,empty_full,held0,lamp,False,True,True,False,-1.083383321762085,2.027723789215088,3.1296976804733276,-2.965263843536377
VminusR,chck_100M,Q_lamp_balloon_empty_full_full_held0_balloon,repeat,view,unaffected_only,unaffected_only,empty_full,held0,balloon,False,True,False,True,-6.098682284355164,5.774097442626953,-5.6541478633880615,5.280719041824341
VminusR,chck_100M,Q_lamp_balloon_empty_full_full_held0_lamp,repeat,view,unaffected_only,unaffected_only,empty_full,held0,lamp,False,True,False,True,-4.861025333404541,6.512367486953735,-4.342291593551636,5.514565706253052
VminusR,chck_100M,Q_lamp_drawer_cold_hot_cold_held1_drawer,repeat,view,affected_only,affected_only,cold_hot,held1,drawer,True,False,True,False,1.231903314590454,-1.4042978286743164,1.0380555093288422,-0.9549202769994736
VminusR,chck_100M,Q_lamp_drawer_cold_hot_cold_held1_lamp,repeat,view,affected_only,affected_only,cold_hot,held1,lamp,True,False,True,False,1.3527969121932983,-1.2478971481323242,0.9496220052242279,-1.0121724009513855
VminusR,chck_100M,Q_lamp_drawer_cold_hot_hot_held1_drawer,repeat,view,unaffected_only,unaffected_only,cold_hot,held1,drawer,False,True,False,True,-2.1673091650009155,2.3204410076141357,-1.297424852848053,1.059249758720398
VminusR,chck_100M,Q_lamp_drawer_cold_hot_hot_held1_lamp,repeat,view,unaffected_only,unaffected_only,cold_hot,held1,lamp,False,True,False,True,-1.9602017402648926,2.3134816884994507,-1.024768054485321,1.3171520233154297
VminusR,chck_100M,Q_lamp_drawer_empty_full_empty_held1_drawer,repeat,view,unaffected_only,affected_only,empty_full,held1,drawer,False,True,True,False,-1.1749835014343262,1.1748955249786377,3.404632568359375,-3.4229289293289185
VminusR,chck_100M,Q_lamp_drawer_empty_full_empty_held1_lamp,repeat,view,unaffected_only,affected_only,empty_full,held1,lamp,False,True,True,False,-1.0348877906799316,1.2851901054382324,3.449493169784546,-3.314431667327881
VminusR,chck_100M,Q_lamp_drawer_empty_full_full_held1_drawer,repeat,view,unaffected_only,unaffected_only,empty_full,held1,drawer,False,True,False,True,-0.4044961929321289,0.24652719497680664,-4.305205702781677,3.9869298934936523
VminusR,chck_100M,Q_lamp_drawer_empty_full_full_held1_lamp,repeat,view,unaffected_only,unaffected_only,empty_full,held1,lamp,False,True,False,True,-0.25743532180786133,0.4020233154296875,-3.8735601902008057,4.136626362800598
VminusR,chck_100M,Q_rope_balloon_dry_wet_dry_held1_balloon,repeat,view,unaffected_only,unaffected_only,dry_wet,held1,balloon,False,True,False,True,-1.287099838256836,1.2309576272964478,-1.2965492010116577,1.345927894115448
VminusR,chck_100M,Q_rope_balloon_dry_wet_dry_held1_rope,repeat,view,unaffected_only,unaffected_only,dry_wet,held1,rope,False,True,False,True,-1.1246880292892456,1.4358241558074951,-1.097805380821228,1.2630348801612854
VminusR,chck_100M,Q_rope_balloon_dry_wet_wet_held1_balloon,repeat,view,affected_only,affected_only,dry_wet,held1,balloon,True,False,True,False,0.9360008239746094,-0.7017946243286133,0.9620655179023743,-0.9316807389259338
VminusR,chck_100M,Q_rope_balloon_dry_wet_wet_held1_rope,repeat,view,affected_only,affected_only,dry_wet,held1,rope,True,False,True,False,0.7546036243438721,-0.9636181592941284,0.80106520652771,-0.8314381837844849
VminusR,chck_100M,Q_rope_balloon_unlocked_locked_locked_held1_balloon,repeat,view,affected_only,affected_only,unlocked_locked,held1,balloon,True,False,True,False,3.0386720299720764,-2.6647550761699677,1.384757399559021,-1.078506350517273
VminusR,chck_100M,Q_rope_balloon_unlocked_locked_locked_held1_rope,repeat,view,affected_only,affected_only,unlocked_locked,held1,rope,True,False,True,False,2.7125675678253174,-2.9751467406749725,1.0391038060188293,-1.2701022624969482
VminusR,chck_100M,Q_rope_balloon_unlocked_locked_unlocked_held1_balloon,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,balloon,False,True,False,True,-3.595261514186859,3.417175054550171,-1.5642646551132202,1.3980201482772827
VminusR,chck_100M,Q_rope_balloon_unlocked_locked_unlocked_held1_rope,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held1,rope,False,True,False,True,-3.382637083530426,3.7645431756973267,-1.180239200592041,1.5765828490257263
VminusR,chck_100M,Q_rope_lamp_dry_wet_dry_held0_lamp,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,lamp,False,True,False,True,-1.435077428817749,2.275489330291748,-1.5301785469055176,1.906439185142517
VminusR,chck_100M,Q_rope_lamp_dry_wet_dry_held0_rope,repeat,view,unaffected_only,unaffected_only,dry_wet,held0,rope,False,True,False,True,-1.8600411415100098,1.7963535785675049,-1.546855628490448,1.9809807538986206
VminusR,chck_100M,Q_rope_lamp_dry_wet_wet_held0_lamp,repeat,view,both_correct,affected_only,dry_wet,held0,lamp,True,True,True,False,0.08561587333679199,0.8147354125976562,0.8669213354587555,-0.7674307227134705
VminusR,chck_100M,Q_rope_lamp_dry_wet_wet_held0_rope,repeat,view,unaffected_only,affected_only,dry_wet,held0,rope,False,True,True,False,-0.7149243354797363,0.23270821571350098,0.7533180713653564,-0.7488299608230591
VminusR,chck_100M,Q_rope_lamp_unlocked_locked_locked_held0_lamp,repeat,view,unaffected_only,affected_only,unlocked_locked,held0,lamp,False,True,True,False,-1.3910436630249023,3.9395649433135986,0.7204868793487549,-0.058004140853881836
VminusR,chck_100M,Q_rope_lamp_unlocked_locked_locked_held0_rope,repeat,view,unaffected_only,affected_only,unlocked_locked,held0,rope,False,True,True,False,-3.4302000403404236,3.0796868801116943,0.3042963743209839,-0.11260068416595459
VminusR,chck_100M,Q_rope_lamp_unlocked_locked_unlocked_held0_lamp,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,lamp,False,True,False,True,-1.7906231880187988,1.3367523849010468,-1.3207619786262512,1.2199102640151978
VminusR,chck_100M,Q_rope_lamp_unlocked_locked_unlocked_held0_rope,repeat,view,unaffected_only,unaffected_only,unlocked_locked,held0,rope,False,True,False,True,-1.3616253733634949,1.1183417439460754,-1.1185247898101807,1.403781682252884
VminusR,chck_100M,Q_window_cloth_dark_lit_dark_held0_cloth,repeat,view,unaffected_only,both_correct,dark_lit,held0,cloth,False,True,True,True,-3.323110342025757,2.2328922748565674,0.09134113788604736,0.019693613052368164
VminusR,chck_100M,Q_window_cloth_dark_lit_dark_held0_window,repeat,view,unaffected_only,both_correct,dark_lit,held0,window,False,True,True,True,-2.387027382850647,3.8042826652526855,0.05672645568847656,0.20837056636810303
VminusR,chck_100M,Q_window_cloth_dark_lit_lit_held0_cloth,repeat,view,unaffected_only,unaffected_only,dark_lit,held0,cloth,False,True,False,True,-3.0816245079040527,1.7817344665527344,-1.2406857013702393,0.9986812472343445
VminusR,chck_100M,Q_window_cloth_dark_lit_lit_held0_window,repeat,view,unaffected_only,unaffected_only,dark_lit,held0,window,False,True,False,True,-2.020324468612671,4.5580363273620605,-0.7638574242591858,1.362783133983612
VminusR,chck_100M,Q_window_cloth_open_closed_closed_held0_cloth,repeat,view,unaffected_only,affected_only,open_closed,held0,cloth,False,True,True,False,-1.8570802211761475,1.0172271728515625,1.0959879755973816,-1.0601589977741241
VminusR,chck_100M,Q_window_cloth_open_closed_closed_held0_window,repeat,view,unaffected_only,affected_only,open_closed,held0,window,False,True,True,False,-1.3879985809326172,2.5272927284240723,0.9195815920829773,-0.820120632648468
VminusR,chck_100M,Q_window_cloth_open_closed_open_held0_cloth,repeat,view,unaffected_only,unaffected_only,open_closed,held0,cloth,False,True,False,True,-0.9136157035827637,0.23185443878173828,-1.344667136669159,1.2860208749771118
VminusR,chck_100M,Q_window_cloth_open_closed_open_held0_window,repeat,view,unaffected_only,unaffected_only,open_closed,held0,window,False,True,False,True,-0.2401137351989746,0.905156135559082,-1.0658235251903534,1.1624256372451782
VminusR,chck_100M,Q_window_rope_dark_lit_dark_held1_rope,repeat,view,unaffected_only,affected_only,dark_lit,held1,rope,False,True,True,False,-3.427020311355591,3.3502732515335083,0.7600178718566895,-0.41501784324645996
VminusR,chck_100M,Q_window_rope_dark_lit_dark_held1_window,repeat,view,unaffected_only,affected_only,dark_lit,held1,window,False,True,True,False,-3.1563334465026855,3.283815383911133,0.3171401023864746,-0.4766995906829834
VminusR,chck_100M,Q_window_rope_dark_lit_lit_held1_rope,repeat,view,affected_only,unaffected_only,dark_lit,held1,rope,True,False,False,True,2.3861101865768433,-2.4662721157073975,-1.1035590171813965,0.7366951704025269
VminusR,chck_100M,Q_window_rope_dark_lit_lit_held1_window,repeat,view,affected_only,unaffected_only,dark_lit,held1,window,True,False,False,True,2.48043692111969,-2.2946996688842773,-0.5969939231872559,0.8882699012756348
VminusR,chck_100M,Q_window_rope_open_closed_closed_held1_rope,repeat,view,affected_only,affected_only,open_closed,held1,rope,True,False,True,False,1.3787055015563965,-1.2716197967529297,1.0450917482376099,-1.080256462097168
VminusR,chck_100M,Q_window_rope_open_closed_closed_held1_window,repeat,view,affected_only,affected_only,open_closed,held1,window,True,False,True,False,1.1360507011413574,-1.2316889762878418,0.9317449927330017,-0.8970414400100708
VminusR,chck_100M,Q_window_rope_open_closed_open_held1_rope,repeat,view,unaffected_only,unaffected_only,open_closed,held1,rope,False,True,False,True,-1.6082115173339844,1.269115924835205,-1.080414056777954,1.1325711011886597
VminusR,chck_100M,Q_window_rope_open_closed_open_held1_window,repeat,view,unaffected_only,unaffected_only,open_closed,held1,window,False,True,False,True,-1.0035738945007324,1.349327564239502,-0.9754323959350586,0.9772561192512512
VminusB,chck_80M,Q_balloon_drawer_dark_lit_dark_held0_balloon,breadth,view,unaffected_only,both_correct,dark_lit,held0,balloon,False,True,True,True,-3.9001561403274536,3.3441148549318314,0.06052815914154053,0.45816802978515625
VminusB,chck_80M,Q_balloon_drawer_dark_lit_dark_held0_drawer,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,drawer,False,True,False,True,-3.064485192298889,3.472519688308239,-0.35448479652404785,0.2855590581893921
VminusB,chck_80M,Q_balloon_drawer_dark_lit_lit_held0_balloon,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,balloon,False,True,False,True,-3.465767741203308,0.6336965560913086,-1.269174575805664,1.677926927804947
VminusB,chck_80M,Q_balloon_drawer_dark_lit_lit_held0_drawer,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,drawer,False,True,False,True,-0.7518510222434998,1.958989530801773,-1.7233972549438477,1.6883184313774109
VminusB,chck_80M,Q_balloon_drawer_open_closed_closed_held0_balloon,breadth,view,unaffected_only,affected_only,open_closed,held0,balloon,False,True,True,False,-2.135631799697876,1.9417140483856201,1.0613539814949036,-0.6150716543197632
VminusB,chck_80M,Q_balloon_drawer_open_closed_closed_held0_drawer,breadth,view,unaffected_only,affected_only,open_closed,held0,drawer,False,True,True,False,-2.001260280609131,1.8346714973449707,0.5309298038482666,-0.8105692267417908
VminusB,chck_80M,Q_balloon_drawer_open_closed_open_held0_balloon,breadth,view,unaffected_only,unaffected_only,open_closed,held0,balloon,False,True,False,True,-1.4036579132080078,0.47452592849731445,-1.3510363698005676,1.275059461593628
VminusB,chck_80M,Q_balloon_drawer_open_closed_open_held0_drawer,breadth,view,unaffected_only,unaffected_only,open_closed,held0,drawer,False,True,False,True,-0.14061307907104492,0.7066476345062256,-1.270381599664688,1.427607923746109
VminusB,chck_80M,Q_balloon_gate_dark_lit_dark_held1_balloon,breadth,view,unaffected_only,affected_only,dark_lit,held1,balloon,False,True,True,False,-1.4479695558547974,1.3413714170455933,0.7331840395927429,-0.6826899647712708
VminusB,chck_80M,Q_balloon_gate_dark_lit_dark_held1_gate,breadth,view,unaffected_only,affected_only,dark_lit,held1,gate,False,True,True,False,-0.9083023071289062,1.4120157957077026,0.75323486328125,-0.6768921613693237
VminusB,chck_80M,Q_balloon_gate_dark_lit_lit_held1_balloon,breadth,view,affected_only,unaffected_only,dark_lit,held1,balloon,True,False,False,True,1.1768633127212524,-0.6112509965896606,-1.000006377696991,0.9051535427570343
VminusB,chck_80M,Q_balloon_gate_dark_lit_lit_held1_gate,breadth,view,affected_only,unaffected_only,dark_lit,held1,gate,True,False,False,True,0.4055131673812866,-1.0713478326797485,-0.9662541151046753,0.9402610063552856
VminusB,chck_80M,Q_balloon_gate_open_closed_closed_held1_balloon,breadth,view,both_correct,affected_only,open_closed,held1,balloon,True,True,True,False,0.3303802013397217,0.20151448249816895,1.0314536690711975,-1.23111891746521
VminusB,chck_80M,Q_balloon_gate_open_closed_closed_held1_gate,breadth,view,neither,affected_only,open_closed,held1,gate,False,False,True,False,-0.5336852073669434,-0.24884796142578125,1.3021081686019897,-1.1184362173080444
VminusB,chck_80M,Q_balloon_gate_open_closed_open_held1_balloon,breadth,view,neither,unaffected_only,open_closed,held1,balloon,False,False,False,True,-0.16534185409545898,-0.35335254669189453,-1.0942366123199463,1.2951807379722595
VminusB,chck_80M,Q_balloon_gate_open_closed_open_held1_gate,breadth,view,both_correct,unaffected_only,open_closed,held1,gate,True,True,False,True,0.7820172309875488,0.04949522018432617,-1.3388240337371826,1.2106515169143677
VminusB,chck_80M,Q_bowl_box_dark_lit_dark_held0_bowl,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,bowl,False,True,False,True,-3.3885953426361084,2.7580307722091675,-0.3736848831176758,0.19950485229492188
VminusB,chck_80M,Q_bowl_box_dark_lit_dark_held0_box,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,box,False,True,False,True,-2.8854794204235077,3.9103363752365112,-0.22403669357299805,0.6591429710388184
VminusB,chck_80M,Q_bowl_box_dark_lit_lit_held0_bowl,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,bowl,False,True,False,True,-1.1470844745635986,0.782738447189331,-2.0077019929885864,1.8289793729782104
VminusB,chck_80M,Q_bowl_box_dark_lit_lit_held0_box,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,box,False,True,False,True,-0.5078170299530029,1.5664854049682617,-1.7262033224105835,2.4095263481140137
VminusB,chck_80M,Q_bowl_box_open_closed_closed_held0_bowl,breadth,view,unaffected_only,affected_only,open_closed,held0,bowl,False,True,True,False,-2.1954729557037354,1.8545503616333008,0.6065846681594849,-0.6851407885551453
VminusB,chck_80M,Q_bowl_box_open_closed_closed_held0_box,breadth,view,unaffected_only,affected_only,open_closed,held0,box,False,True,True,False,-1.636094093322754,2.2862815856933594,0.7800507247447968,-0.46361851692199707
VminusB,chck_80M,Q_bowl_box_open_closed_open_held0_bowl,breadth,view,unaffected_only,unaffected_only,open_closed,held0,bowl,False,True,False,True,-0.3351736068725586,0.3230726718902588,-1.2983547151088715,1.2940303087234497
VminusB,chck_80M,Q_bowl_box_open_closed_open_held0_box,breadth,view,unaffected_only,unaffected_only,open_closed,held0,box,False,True,False,True,-0.5891978740692139,0.8162305355072021,-1.4002789556980133,1.4677577018737793
VminusB,chck_80M,Q_bowl_jar_dark_lit_dark_held1_bowl,breadth,view,unaffected_only,affected_only,dark_lit,held1,bowl,False,True,True,False,-1.7408204078674316,2.0219056606292725,0.6205723285675049,-0.6281352043151855
VminusB,chck_80M,Q_bowl_jar_dark_lit_dark_held1_jar,breadth,view,unaffected_only,affected_only,dark_lit,held1,jar,False,True,True,False,-1.9086591005325317,1.7037663459777832,0.6453087329864502,-0.591017484664917
VminusB,chck_80M,Q_bowl_jar_dark_lit_lit_held1_bowl,breadth,view,affected_only,unaffected_only,dark_lit,held1,bowl,True,False,False,True,1.172084093093872,-1.3593640327453613,-1.018937587738037,0.8965404033660889
VminusB,chck_80M,Q_bowl_jar_dark_lit_lit_held1_jar,breadth,view,affected_only,unaffected_only,dark_lit,held1,jar,True,False,False,True,1.3251910209655762,-1.1533349752426147,-0.8920822739601135,0.9618359804153442
VminusB,chck_80M,Q_bowl_jar_open_closed_closed_held1_bowl,breadth,view,neither,affected_only,open_closed,held1,bowl,False,False,True,False,-0.1664135456085205,-0.017328977584838867,0.9008004665374756,-1.0348197221755981
VminusB,chck_80M,Q_bowl_jar_open_closed_closed_held1_jar,breadth,view,both_correct,affected_only,open_closed,held1,jar,True,True,True,False,0.010198593139648438,0.09241366386413574,1.1406163573265076,-0.9419769048690796
VminusB,chck_80M,Q_bowl_jar_open_closed_open_held1_bowl,breadth,view,affected_only,unaffected_only,open_closed,held1,bowl,True,False,False,True,0.30478906631469727,-0.04696965217590332,-1.006424367427826,1.1109630465507507
VminusB,chck_80M,Q_bowl_jar_open_closed_open_held1_jar,breadth,view,affected_only,unaffected_only,open_closed,held1,jar,True,False,False,True,0.04567980766296387,-0.18181467056274414,-1.192565232515335,1.0805129408836365
VminusB,chck_80M,Q_box_door_clean_dirty_clean_held1_box,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,box,False,True,False,True,-0.37612736225128174,0.4007449150085449,-1.828694462776184,1.718428611755371
VminusB,chck_80M,Q_box_door_clean_dirty_clean_held1_door,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,door,False,True,False,True,-0.31775474548339844,0.2948005199432373,-1.7306357622146606,1.8158547282218933
VminusB,chck_80M,Q_box_door_clean_dirty_dirty_held1_box,breadth,view,affected_only,affected_only,clean_dirty,held1,box,True,False,True,False,0.2133927345275879,-0.277301549911499,1.1497899293899536,-1.1652355790138245
VminusB,chck_80M,Q_box_door_clean_dirty_dirty_held1_door,breadth,view,affected_only,affected_only,clean_dirty,held1,door,True,False,True,False,0.21091747283935547,-0.1565711498260498,1.3207623958587646,-1.0394953489303589
VminusB,chck_80M,Q_box_door_flat_inflated_flat_held1_box,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,box,False,True,False,True,-5.5308568477630615,5.075178384780884,-1.391375333070755,1.3927872478961945
VminusB,chck_80M,Q_box_door_flat_inflated_flat_held1_door,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,door,False,True,False,True,-4.515967607498169,5.434638738632202,-1.1295804679393768,1.4228119254112244
VminusB,chck_80M,Q_box_door_flat_inflated_inflated_held1_box,breadth,view,affected_only,affected_only,flat_inflated,held1,box,True,False,True,False,4.05760395526886,-3.685639500617981,0.36121654510498047,-0.45297956466674805
VminusB,chck_80M,Q_box_door_flat_inflated_inflated_held1_door,breadth,view,affected_only,both_correct,flat_inflated,held1,door,True,False,True,True,3.4100279808044434,-4.098929524421692,0.5642476081848145,0.07953810691833496
VminusB,chck_80M,Q_box_jar_clean_dirty_clean_held0_box,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,box,False,True,False,True,-1.8374461457133293,1.5873871445655823,-2.7892584204673767,2.7442091703414917
VminusB,chck_80M,Q_box_jar_clean_dirty_clean_held0_jar,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,jar,False,True,False,True,-1.5862441062927246,1.412221908569336,-2.6354438960552216,2.6746733486652374
VminusB,chck_80M,Q_box_jar_clean_dirty_dirty_held0_box,breadth,view,unaffected_only,affected_only,clean_dirty,held0,box,False,True,True,False,-0.9863701462745667,1.2964832484722137,1.3975315988063812,-1.2731660902500153
VminusB,chck_80M,Q_box_jar_clean_dirty_dirty_held0_jar,breadth,view,unaffected_only,affected_only,clean_dirty,held0,jar,False,True,True,False,-0.7428953647613525,0.7047380059957504,1.5141679644584656,-1.2960326671600342
VminusB,chck_80M,Q_box_jar_flat_inflated_flat_held0_box,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,box,False,True,False,True,-4.899255990982056,3.8856356143951416,-2.7957051396369934,2.619070753455162
VminusB,chck_80M,Q_box_jar_flat_inflated_flat_held0_jar,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,jar,False,True,False,True,-3.2237722873687744,3.841018795967102,-1.9608719050884247,2.4503425657749176
VminusB,chck_80M,Q_box_jar_flat_inflated_inflated_held0_box,breadth,view,affected_only,unaffected_only,flat_inflated,held0,box,True,False,False,True,1.0450226441025734,-0.7162861377000809,-1.005286693572998,1.3346649408340454
VminusB,chck_80M,Q_box_jar_flat_inflated_inflated_held0_jar,breadth,view,affected_only,unaffected_only,flat_inflated,held0,jar,True,False,False,True,0.4817158728837967,-1.1392241716384888,-1.0811415910720825,1.1184746026992798
