arm,checkpoint,group,n,accuracy_frac,accuracy_pp,pred_not_in_options_frac,pred_option0_frac,pred_option1_frac,pred_option2_frac,pred_option3_frac,pred_option4_frac,pred_index_counts_json
repeat,chck_90M,move_contents_numops_3,406,0.2019704433497537,20.19704433497537,0.0,0.2019704433497537,0.26108374384236455,0.3817733990147783,0.09113300492610837,0.06403940886699508,"{""0"": 82, ""1"": 106, ""2"": 155, ""3"": 37, ""4"": 26}"
repeat,chck_90M,move_contents_numops_4,353,0.2237960339943343,22.379603399433428,0.0,0.2237960339943343,0.29461756373937675,0.3371104815864023,0.07365439093484419,0.0708215297450425,"{""0"": 79, ""1"": 104, ""2"": 119, ""3"": 26, ""4"": 25}"
repeat,chck_90M,move_contents_numops_5,116,0.21551724137931033,21.551724137931036,0.0,0.21551724137931033,0.1810344827586207,0.3706896551724138,0.10344827586206896,0.12931034482758622,"{""0"": 25, ""1"": 21, ""2"": 43, ""3"": 12, ""4"": 15}"
view,chck_100M,all_18_subtasks,6780,0.27772861356932155,27.772861356932154,0.0,0.27772861356932155,0.2786135693215339,0.26194690265486725,0.09262536873156342,0.08908554572271386,"{""0"": 1883, ""1"": 1889, ""2"": 1776, ""3"": 628, ""4"": 604}"
view,chck_100M,zero_ops,1541,0.3861129136924075,38.61129136924075,0.0,0.3861129136924075,0.3062946138870863,0.21933809214795588,0.0499675535366645,0.038286826735885786,"{""0"": 595, ""1"": 472, ""2"": 338, ""3"": 77, ""4"": 59}"
view,chck_100M,nonzero_ops,5239,0.24584844435961062,24.58484443596106,0.0,0.24584844435961062,0.2704714640198511,0.2744798625691926,0.10517274288986447,0.10402748616148119,"{""0"": 1288, ""1"": 1417, ""2"": 1438, ""3"": 551, ""4"": 545}"
view,chck_100M,numops_0,1541,0.3861129136924075,38.61129136924075,0.0,0.3861129136924075,0.3062946138870863,0.21933809214795588,0.0499675535366645,0.038286826735885786,"{""0"": 595, ""1"": 472, ""2"": 338, ""3"": 77, ""4"": 59}"
view,chck_100M,numops_1,1274,0.1554160125588697,15.54160125588697,0.0,0.1554160125588697,0.3445839874411303,0.28885400313971743,0.11381475667189953,0.09733124018838304,"{""0"": 198, ""1"": 439, ""2"": 368, ""3"": 145, ""4"": 124}"
view,chck_100M,numops_2,1217,0.22267871815940837,22.26787181594084,0.0,0.22267871815940837,0.3105998356614626,0.2769104354971241,0.09531635168447,0.09449465899753492,"{""0"": 271, ""1"": 378, ""2"": 337, ""3"": 116, ""4"": 115}"
view,chck_100M,numops_3,1240,0.2620967741935484,26.20967741935484,0.0,0.2620967741935484,0.24758064516129033,0.2870967741935484,0.0935483870967742,0.10967741935483871,"{""0"": 325, ""1"": 307, ""2"": 356, ""3"": 116, ""4"": 136}"
view,chck_100M,numops_4,1175,0.3251063829787234,32.51063829787234,0.0,0.3251063829787234,0.2076595744680851,0.2612765957446809,0.09702127659574468,0.10893617021276596,"{""0"": 382, ""1"": 244, ""2"": 307, ""3"": 114, ""4"": 128}"
view,chck_100M,numops_5,333,0.33633633633633636,33.633633633633636,0.0,0.33633633633633636,0.14714714714714713,0.21021021021021022,0.18018018018018017,0.12612612612612611,"{""0"": 112, ""1"": 49, ""2"": 70, ""3"": 60, ""4"": 42}"
view,chck_100M,split_ambiref,2315,0.26997840172786175,26.997840172786177,0.0,0.26997840172786175,0.25399568034557235,0.23412526997840172,0.11490280777537797,0.12699784017278617,"{""0"": 625, ""1"": 588, ""2"": 542, ""3"": 266, ""4"": 294}"
view,chck_100M,ambiref_zero_ops,508,0.3031496062992126,30.31496062992126,0.0,0.3031496062992126,0.3346456692913386,0.2283464566929134,0.06692913385826772,0.06692913385826772,"{""0"": 154, ""1"": 170, ""2"": 116, ""3"": 34, ""4"": 34}"
view,chck_100M,ambiref_nonzero_ops,1807,0.2606530160486995,26.06530160486995,0.0,0.2606530160486995,0.23132263420033206,0.23574986164914222,0.1283895960154953,0.14388489208633093,"{""0"": 471, ""1"": 418, ""2"": 426, ""3"": 232, ""4"": 260}"
view,chck_100M,ambiref_numops_0,508,0.3031496062992126,30.31496062992126,0.0,0.3031496062992126,0.3346456692913386,0.2283464566929134,0.06692913385826772,0.06692913385826772,"{""0"": 154, ""1"": 170, ""2"": 116, ""3"": 34, ""4"": 34}"
view,chck_100M,ambiref_numops_1,428,0.15654205607476634,15.654205607476635,0.0,0.15654205607476634,0.3644859813084112,0.2219626168224299,0.12850467289719625,0.12850467289719625,"{""0"": 67, ""1"": 156, ""2"": 95, ""3"": 55, ""4"": 55}"
view,chck_100M,ambiref_numops_2,413,0.24213075060532688,24.213075060532688,0.0,0.24213075060532688,0.2324455205811138,0.23486682808716708,0.14527845036319612,0.14527845036319612,"{""0"": 100, ""1"": 96, ""2"": 97, ""3"": 60, ""4"": 60}"
view,chck_100M,ambiref_numops_3,409,0.26894865525672373,26.894865525672373,0.0,0.26894865525672373,0.20537897310513448,0.24205378973105135,0.10513447432762836,0.1784841075794621,"{""0"": 110, ""1"": 84, ""2"": 99, ""3"": 43, ""4"": 73}"
view,chck_100M,ambiref_numops_4,434,0.3640552995391705,36.40552995391705,0.0,0.3640552995391705,0.1543778801843318,0.2488479262672811,0.10829493087557604,0.12442396313364056,"{""0"": 158, ""1"": 67, ""2"": 108, ""3"": 47, ""4"": 54}"
view,chck_100M,ambiref_numops_5,123,0.2926829268292683,29.26829268292683,0.0,0.2926829268292683,0.12195121951219512,0.21951219512195122,0.21951219512195122,0.14634146341463414,"{""0"": 36, ""1"": 15, ""2"": 27, ""3"": 27, ""4"": 18}"
view,chck_100M,split_regular,2238,0.27926720285969614,27.926720285969616,0.0,0.27926720285969614,0.290437890974084,0.28909740840035747,0.07640750670241286,0.06478999106344951,"{""0"": 625, ""1"": 650, ""2"": 647, ""3"": 171, ""4"": 145}"
view,chck_100M,regular_zero_ops,517,0.40425531914893614,40.42553191489362,0.0,0.40425531914893614,0.3036750483558994,0.23597678916827852,0.0367504835589942,0.019342359767891684,"{""0"": 209, ""1"": 157, ""2"": 122, ""3"": 19, ""4"": 10}"
view,chck_100M,regular_nonzero_ops,1721,0.24171993027309704,24.171993027309703,0.0,0.24171993027309704,0.2864613596746078,0.305055200464846,0.08832074375363161,0.07844276583381755,"{""0"": 416, ""1"": 493, ""2"": 525, ""3"": 152, ""4"": 135}"
view,chck_100M,regular_numops_0,517,0.40425531914893614,40.42553191489362,0.0,0.40425531914893614,0.3036750483558994,0.23597678916827852,0.0367504835589942,0.019342359767891684,"{""0"": 209, ""1"": 157, ""2"": 122, ""3"": 19, ""4"": 10}"
view,chck_100M,regular_numops_1,409,0.1466992665036675,14.669926650366747,0.0,0.1466992665036675,0.33985330073349634,0.33985330073349634,0.1100244498777506,0.06356968215158924,"{""0"": 60, ""1"": 139, ""2"": 139, ""3"": 45, ""4"": 26}"
view,chck_100M,regular_numops_2,405,0.2271604938271605,22.71604938271605,0.0,0.2271604938271605,0.3506172839506173,0.28641975308641976,0.07160493827160494,0.06419753086419754,"{""0"": 92, ""1"": 142, ""2"": 116, ""3"": 29, ""4"": 26}"
view,chck_100M,regular_numops_3,425,0.2635294117647059,26.352941176470587,0.0,0.2635294117647059,0.24705882352941178,0.3270588235294118,0.07764705882352942,0.08470588235294117,"{""0"": 112, ""1"": 105, ""2"": 139, ""3"": 33, ""4"": 36}"
view,chck_100M,regular_numops_4,388,0.30927835051546393,30.927835051546392,0.0,0.30927835051546393,0.22422680412371135,0.2963917525773196,0.07474226804123711,0.09536082474226804,"{""0"": 120, ""1"": 87, ""2"": 115, ""3"": 29, ""4"": 37}"
view,chck_100M,regular_numops_5,94,0.3404255319148936,34.04255319148936,0.0,0.3404255319148936,0.2127659574468085,0.1702127659574468,0.1702127659574468,0.10638297872340426,"{""0"": 32, ""1"": 20, ""2"": 16, ""3"": 16, ""4"": 10}"
view,chck_100M,split_move_contents,2227,0.2842388863942524,28.423888639425236,0.0,0.2842388863942524,0.29232150875617424,0.2635832959137854,0.08576560395150426,0.07409070498428379,"{""0"": 633, ""1"": 651, ""2"": 587, ""3"": 191, ""4"": 165}"
view,chck_100M,move_contents_zero_ops,516,0.4496124031007752,44.96124031007752,0.0,0.4496124031007752,0.2810077519379845,0.1937984496124031,0.046511627906976744,0.029069767441860465,"{""0"": 232, ""1"": 145, ""2"": 100, ""3"": 24, ""4"": 15}"
view,chck_100M,move_contents_nonzero_ops,1711,0.23436586791350086,23.436586791350088,0.0,0.23436586791350086,0.2957334891876096,0.2846288720046756,0.09760374050263004,0.08766803039158387,"{""0"": 401, ""1"": 506, ""2"": 487, ""3"": 167, ""4"": 150}"
view,chck_100M,move_contents_numops_0,516,0.4496124031007752,44.96124031007752,0.0,0.4496124031007752,0.2810077519379845,0.1937984496124031,0.046511627906976744,0.029069767441860465,"{""0"": 232, ""1"": 145, ""2"": 100, ""3"": 24, ""4"": 15}"
view,chck_100M,move_contents_numops_1,437,0.16247139588100687,16.247139588100687,0.0,0.16247139588100687,0.3295194508009153,0.30663615560640733,0.10297482837528604,0.09839816933638444,"{""0"": 71, ""1"": 144, ""2"": 134, ""3"": 45, ""4"": 43}"
view,chck_100M,move_contents_numops_2,399,0.19799498746867167,19.79949874686717,0.0,0.19799498746867167,0.3508771929824561,0.3107769423558897,0.06766917293233082,0.07268170426065163,"{""0"": 79, ""1"": 140, ""2"": 124, ""3"": 27, ""4"": 29}"
view,chck_100M,move_contents_numops_3,406,0.2536945812807882,25.36945812807882,0.0,0.2536945812807882,0.29064039408866993,0.29064039408866993,0.09852216748768473,0.0665024630541872,"{""0"": 103, ""1"": 118, ""2"": 118, ""3"": 40, ""4"": 27}"
view,chck_100M,move_contents_numops_4,353,0.29461756373937675,29.46175637393768,0.0,0.29461756373937675,0.254957507082153,0.23796033994334279,0.10764872521246459,0.1048158640226629,"{""0"": 104, ""1"": 90, ""2"": 84, ""3"": 38, ""4"": 37}"
view,chck_100M,move_contents_numops_5,116,0.3793103448275862,37.93103448275862,0.0,0.3793103448275862,0.1206896551724138,0.23275862068965517,0.14655172413793102,0.1206896551724138,"{""0"": 44, ""1"": 14, ""2"": 27, ""3"": 17, ""4"": 14}"
view,chck_80M,all_18_subtasks,6780,0.2774336283185841,27.743362831858406,0.0,0.2774336283185841,0.27492625368731566,0.26238938053097344,0.09174041297935104,0.09351032448377582,"{""0"": 1881, ""1"": 1864, ""2"": 1779, ""3"": 622, ""4"": 634}"
view,chck_80M,zero_ops,1541,0.3861129136924075,38.61129136924075,0.0,0.3861129136924075,0.3036988968202466,0.21868916288124596,0.048020765736534715,0.043478260869565216,"{""0"": 595, ""1"": 468, ""2"": 337, ""3"": 74, ""4"": 67}"
view,chck_80M,nonzero_ops,5239,0.24546669211681618,24.546669211681618,0.0,0.24546669211681618,0.26646306547050963,0.2752433670547815,0.10460011452567283,0.1082267608322199,"{""0"": 1286, ""1"": 1396, ""2"": 1442, ""3"": 548, ""4"": 567}"
view,chck_80M,numops_0,1541,0.3861129136924075,38.61129136924075,0.0,0.3861129136924075,0.3036988968202466,0.21868916288124596,0.048020765736534715,0.043478260869565216,"{""0"": 595, ""1"": 468, ""2"": 337, ""3"": 74, ""4"": 67}"
view,chck_80M,numops_1,1274,0.14678178963893249,14.678178963893249,0.0,0.14678178963893249,0.34301412872841447,0.2857142857142857,0.1185243328100471,0.10596546310832025,"{""0"": 187, ""1"": 437, ""2"": 364, ""3"": 151, ""4"": 135}"
view,chck_80M,numops_2,1217,0.22678718159408381,22.67871815940838,0.0,0.22678718159408381,0.31306491372226786,0.2736236647493837,0.09367296631059983,0.09285127362366474,"{""0"": 276, ""1"": 381, ""2"": 333, ""3"": 114, ""4"": 113}"
view,chck_80M,numops_3,1240,0.2645161290322581,26.451612903225808,0.0,0.2645161290322581,0.23548387096774193,0.2887096774193548,0.09758064516129032,0.11370967741935484,"{""0"": 328, ""1"": 292, ""2"": 358, ""3"": 121, ""4"": 141}"
view,chck_80M,numops_4,1175,0.32680851063829786,32.680851063829785,0.0,0.32680851063829786,0.1974468085106383,0.2680851063829787,0.09702127659574468,0.11063829787234042,"{""0"": 384, ""1"": 232, ""2"": 315, ""3"": 114, ""4"": 130}"
view,chck_80M,numops_5,333,0.3333333333333333,33.333333333333336,0.0,0.3333333333333333,0.16216216216216217,0.21621621621621623,0.14414414414414414,0.14414414414414414,"{""0"": 111, ""1"": 54, ""2"": 72, ""3"": 48, ""4"": 48}"
view,chck_80M,split_ambiref,2315,0.2712742980561555,27.127429805615552,0.0,0.2712742980561555,0.2526997840172786,0.2306695464362851,0.11663066954643629,0.1287257019438445,"{""0"": 628, ""1"": 585, ""2"": 534, ""3"": 270, ""4"": 298}"
view,chck_80M,ambiref_zero_ops,508,0.28937007874015747,28.937007874015748,0.0,0.28937007874015747,0.33858267716535434,0.23031496062992127,0.07480314960629922,0.06692913385826772,"{""0"": 147, ""1"": 172, ""2"": 117, ""3"": 38, ""4"": 34}"
view,chck_80M,ambiref_nonzero_ops,1807,0.26618705035971224,26.618705035971225,0.0,0.26618705035971224,0.2285556170448257,0.23076923076923078,0.1283895960154953,0.14609850581073602,"{""0"": 481, ""1"": 413, ""2"": 417, ""3"": 232, ""4"": 264}"
view,chck_80M,ambiref_numops_0,508,0.28937007874015747,28.937007874015748,0.0,0.28937007874015747,0.33858267716535434,0.23031496062992127,0.07480314960629922,0.06692913385826772,"{""0"": 147, ""1"": 172, ""2"": 117, ""3"": 38, ""4"": 34}"
view,chck_80M,ambiref_numops_1,428,0.15186915887850466,15.186915887850468,0.0,0.15186915887850466,0.352803738317757,0.20327102803738317,0.14018691588785046,0.15186915887850466,"{""0"": 65, ""1"": 151, ""2"": 87, ""3"": 60, ""4"": 65}"
view,chck_80M,ambiref_numops_2,413,0.25181598062953997,25.181598062953995,0.0,0.25181598062953997,0.2469733656174334,0.23486682808716708,0.13075060532687652,0.13559322033898305,"{""0"": 104, ""1"": 102, ""2"": 97, ""3"": 54, ""4"": 56}"
view,chck_80M,ambiref_numops_3,409,0.27383863080684595,27.383863080684595,0.0,0.27383863080684595,0.20293398533007334,0.2371638141809291,0.11735941320293398,0.1687041564792176,"{""0"": 112, ""1"": 83, ""2"": 97, ""3"": 48, ""4"": 69}"
view,chck_80M,ambiref_numops_4,434,0.37327188940092165,37.327188940092164,0.0,0.37327188940092165,0.14285714285714285,0.2488479262672811,0.11059907834101383,0.12442396313364056,"{""0"": 162, ""1"": 62, ""2"": 108, ""3"": 48, ""4"": 54}"
view,chck_80M,ambiref_numops_5,123,0.3089430894308943,30.89430894308943,0.0,0.3089430894308943,0.12195121951219512,0.22764227642276422,0.17886178861788618,0.16260162601626016,"{""0"": 38, ""1"": 15, ""2"": 28, ""3"": 22, ""4"": 20}"
view,chck_80M,split_regular,2238,0.2774798927613941,27.74798927613941,0.0,0.2774798927613941,0.2873100983020554,0.29088471849865954,0.0741733690795353,0.07015192135835567,"{""0"": 621, ""1"": 643, ""2"": 651, ""3"": 166, ""4"": 157}"
view,chck_80M,regular_zero_ops,517,0.4081237911025145,40.81237911025145,0.0,0.4081237911025145,0.29593810444874274,0.24177949709864605,0.030947775628626693,0.02321083172147002,"{""0"": 211, ""1"": 153, ""2"": 125, ""3"": 16, ""4"": 12}"
view,chck_80M,regular_nonzero_ops,1721,0.23823358512492737,23.823358512492735,0.0,0.23823358512492737,0.28471818710052293,0.30563625798954097,0.08715862870424172,0.084253341080767,"{""0"": 410, ""1"": 490, ""2"": 526, ""3"": 150, ""4"": 145}"
view,chck_80M,regular_numops_0,517,0.4081237911025145,40.81237911025145,0.0,0.4081237911025145,0.29593810444874274,0.24177949709864605,0.030947775628626693,0.02321083172147002,"{""0"": 211, ""1"": 153, ""2"": 125, ""3"": 16, ""4"": 12}"
view,chck_80M,regular_numops_1,409,0.13691931540342298,13.691931540342297,0.0,0.13691931540342298,0.33985330073349634,0.3374083129584352,0.11246943765281174,0.07334963325183375,"{""0"": 56, ""1"": 139, ""2"": 138, ""3"": 46, ""4"": 30}"
view,chck_80M,regular_numops_2,405,0.21975308641975308,21.97530864197531,0.0,0.21975308641975308,0.35802469135802467,0.2716049382716049,0.07654320987654321,0.07407407407407407,"{""0"": 89, ""1"": 145, ""2"": 110, ""3"": 31, ""4"": 30}"
view,chck_80M,regular_numops_3,425,0.26588235294117646,26.58823529411765,0.0,0.26588235294117646,0.24235294117647058,0.33176470588235296,0.07058823529411765,0.08941176470588236,"{""0"": 113, ""1"": 103, ""2"": 141, ""3"": 30, ""4"": 38}"
view,chck_80M,regular_numops_4,388,0.3170103092783505,31.701030927835053,0.0,0.3170103092783505,0.211340206185567,0.30670103092783507,0.07216494845360824,0.09278350515463918,"{""0"": 123, ""1"": 82, ""2"": 119, ""3"": 28, ""4"": 36}"
view,chck_80M,regular_numops_5,94,0.30851063829787234,30.851063829787233,0.0,0.30851063829787234,0.22340425531914893,0.19148936170212766,0.1595744680851064,0.11702127659574468,"{""0"": 29, ""1"": 21, ""2"": 18, ""3"": 15, ""4"": 11}"
view,chck_80M,split_move_contents,2227,0.28378985181859,28.378985181859004,0.0,0.28378985181859,0.2855859901212393,0.26672653794342166,0.08352043107319264,0.08037718904355635,"{""0"": 632, ""1"": 636, ""2"": 594, ""3"": 186, ""4"": 179}"
view,chck_80M,move_contents_zero_ops,516,0.45930232558139533,45.93023255813954,0.0,0.45930232558139533,0.2771317829457364,0.18410852713178294,0.03875968992248062,0.040697674418604654,"{""0"": 237, ""1"": 143, ""2"": 95, ""3"": 20, ""4"": 21}"
view,chck_80M,move_contents_nonzero_ops,1711,0.23085914669783753,23.08591466978375,0.0,0.23085914669783753,0.288135593220339,0.29164231443600236,0.09701928696668614,0.09234365867913501,"{""0"": 395, ""1"": 493, ""2"": 499, ""3"": 166, ""4"": 158}"
view,chck_80M,move_contents_numops_0,516,0.45930232558139533,45.93023255813954,0.0,0.45930232558139533,0.2771317829457364,0.18410852713178294,0.03875968992248062,0.040697674418604654,"{""0"": 237, ""1"": 143, ""2"": 95, ""3"": 20, ""4"": 21}"
view,chck_80M,move_contents_numops_1,437,0.15102974828375287,15.102974828375286,0.0,0.15102974828375287,0.33638443935926776,0.3180778032036613,0.10297482837528604,0.09153318077803203,"{""0"": 66, ""1"": 147, ""2"": 139, ""3"": 45, ""4"": 40}"
view,chck_80M,move_contents_numops_2,399,0.20802005012531327,20.80200501253133,0.0,0.20802005012531327,0.3358395989974937,0.3157894736842105,0.07268170426065163,0.06766917293233082,"{""0"": 83, ""1"": 134, ""2"": 126, ""3"": 29, ""4"": 27}"
view,chck_80M,move_contents_numops_3,406,0.2536945812807882,25.36945812807882,0.0,0.2536945812807882,0.26108374384236455,0.2955665024630542,0.10591133004926108,0.08374384236453201,"{""0"": 103, ""1"": 106, ""2"": 120, ""3"": 43, ""4"": 34}"
view,chck_80M,move_contents_numops_4,353,0.2804532577903683,28.045325779036826,0.0,0.2804532577903683,0.24929178470254956,0.24929178470254956,0.10764872521246459,0.11331444759206799,"{""0"": 99, ""1"": 88, ""2"": 88, ""3"": 38, ""4"": 40}"
view,chck_80M,move_contents_numops_5,116,0.3793103448275862,37.93103448275862,0.0,0.3793103448275862,0.15517241379310345,0.22413793103448276,0.09482758620689655,0.14655172413793102,"{""0"": 44, ""1"": 18, ""2"": 26, ""3"": 11, ""4"": 17}"
view,chck_90M,all_18_subtasks,6780,0.27876106194690264,27.876106194690266,0.0,0.27876106194690264,0.27831858407079646,0.2612094395280236,0.09321533923303835,0.08849557522123894,"{""0"": 1890, ""1"": 1887, ""2"": 1771, ""3"": 632, ""4"": 600}"
view,chck_90M,zero_ops,1541,0.3841661258922777,38.416612589227775,0.0,0.3841661258922777,0.30953926022063594,0.2154445165476963,0.05126541207008436,0.03958468526930565,"{""0"": 592, ""1"": 477, ""2"": 332, ""3"": 79, ""4"": 61}"
view,chck_90M,nonzero_ops,5239,0.24775720557358274,24.775720557358273,0.0,0.24775720557358274,0.2691353311700706,0.27467073869058983,0.10555449513265891,0.10288222943309792,"{""0"": 1298, ""1"": 1410, ""2"": 1439, ""3"": 553, ""4"": 539}"
view,chck_90M,numops_0,1541,0.3841661258922777,38.416612589227775,0.0,0.3841661258922777,0.30953926022063594,0.2154445165476963,0.05126541207008436,0.03958468526930565,"{""0"": 592, ""1"": 477, ""2"": 332, ""3"": 79, ""4"": 61}"
view,chck_90M,numops_1,1274,0.15620094191522763,15.620094191522764,0.0,0.15620094191522763,0.347723704866562,0.28649921507064363,0.11538461538461539,0.09419152276295134,"{""0"": 199, ""1"": 443, ""2"": 365, ""3"": 147, ""4"": 120}"
view,chck_90M,numops_2,1217,0.22514379622021363,22.514379622021362,0.0,0.22514379622021363,0.3032046014790468,0.28348397699260475,0.09449465899753492,0.09367296631059983,"{""0"": 274, ""1"": 369, ""2"": 345, ""3"": 115, ""4"": 114}"
view,chck_90M,numops_3,1240,0.2669354838709677,26.693548387096776,0.0,0.2669354838709677,0.24758064516129033,0.2846774193548387,0.09274193548387097,0.10806451612903226,"{""0"": 331, ""1"": 307, ""2"": 353, ""3"": 115, ""4"": 134}"
view,chck_90M,numops_4,1175,0.3251063829787234,32.51063829787234,0.0,0.3251063829787234,0.2025531914893617,0.2612765957446809,0.09957446808510638,0.11148936170212766,"{""0"": 382, ""1"": 238, ""2"": 307, ""3"": 117, ""4"": 131}"
view,chck_90M,numops_5,333,0.33633633633633636,33.633633633633636,0.0,0.33633633633633636,0.15915915915915915,0.2072072072072072,0.17717717717717718,0.12012012012012012,"{""0"": 112, ""1"": 53, ""2"": 69, ""3"": 59, ""4"": 40}"
view,chck_90M,split_ambiref,2315,0.26868250539956806,26.868250539956804,0.0,0.26868250539956806,0.25442764578833693,0.2367170626349892,0.11706263498920086,0.12311015118790497,"{""0"": 622, ""1"": 589, ""2"": 548, ""3"": 271, ""4"": 285}"
view,chck_90M,ambiref_zero_ops,508,0.2992125984251969,29.921259842519685,0.0,0.2992125984251969,0.33858267716535434,0.22244094488188976,0.07283464566929133,0.06692913385826772,"{""0"": 152, ""1"": 172, ""2"": 113, ""3"": 37, ""4"": 34}"
view,chck_90M,ambiref_nonzero_ops,1807,0.26009961261759823,26.009961261759823,0.0,0.26009961261759823,0.23076923076923078,0.24073049252905368,0.12949640287769784,0.13890426120641947,"{""0"": 470, ""1"": 417, ""2"": 435, ""3"": 234, ""4"": 251}"
view,chck_90M,ambiref_numops_0,508,0.2992125984251969,29.921259842519685,0.0,0.2992125984251969,0.33858267716535434,0.22244094488188976,0.07283464566929133,0.06692913385826772,"{""0"": 152, ""1"": 172, ""2"": 113, ""3"": 37, ""4"": 34}"
view,chck_90M,ambiref_numops_1,428,0.15186915887850466,15.186915887850468,0.0,0.15186915887850466,0.3644859813084112,0.2266355140186916,0.13317757009345793,0.12383177570093458,"{""0"": 65, ""1"": 156, ""2"": 97, ""3"": 57, ""4"": 53}"
view,chck_90M,ambiref_numops_2,413,0.23728813559322035,23.728813559322035,0.0,0.23728813559322035,0.2324455205811138,0.24939467312348668,0.14285714285714285,0.13801452784503632,"{""0"": 98, ""1"": 96, ""2"": 103, ""3"": 59, ""4"": 57}"
view,chck_90M,ambiref_numops_3,409,0.27383863080684595,27.383863080684595,0.0,0.27383863080684595,0.20537897310513448,0.2469437652811736,0.10513447432762836,0.1687041564792176,"{""0"": 112, ""1"": 84, ""2"": 101, ""3"": 43, ""4"": 69}"
view,chck_90M,ambiref_numops_4,434,0.3640552995391705,36.40552995391705,0.0,0.3640552995391705,0.1497695852534562,0.2488479262672811,0.11059907834101383,0.12672811059907835,"{""0"": 158, ""1"": 65, ""2"": 108, ""3"": 48, ""4"": 55}"
view,chck_90M,ambiref_numops_5,123,0.3008130081300813,30.08130081300813,0.0,0.3008130081300813,0.13008130081300814,0.21138211382113822,0.21951219512195122,0.13821138211382114,"{""0"": 37, ""1"": 16, ""2"": 26, ""3"": 27, ""4"": 17}"
view,chck_90M,split_regular,2238,0.28150134048257375,28.15013404825737,0.0,0.28150134048257375,0.290437890974084,0.28328865058087577,0.07640750670241286,0.06836461126005362,"{""0"": 630, ""1"": 650, ""2"": 634, ""3"": 171, ""4"": 153}"
view,chck_90M,regular_zero_ops,517,0.402321083172147,40.2321083172147,0.0,0.402321083172147,0.3036750483558994,0.23404255319148937,0.03868471953578337,0.02127659574468085,"{""0"": 208, ""1"": 157, ""2"": 121, ""3"": 20, ""4"": 11}"
view,chck_90M,regular_nonzero_ops,1721,0.24520627542126672,24.52062754212667,0.0,0.24520627542126672,0.2864613596746078,0.2980825101685067,0.08773968622893666,0.08251016850668216,"{""0"": 422, ""1"": 493, ""2"": 513, ""3"": 151, ""4"": 142}"
view,chck_90M,regular_numops_0,517,0.402321083172147,40.2321083172147,0.0,0.402321083172147,0.3036750483558994,0.23404255319148937,0.03868471953578337,0.02127659574468085,"{""0"": 208, ""1"": 157, ""2"": 121, ""3"": 20, ""4"": 11}"
view,chck_90M,regular_numops_1,409,0.1491442542787286,14.91442542787286,0.0,0.1491442542787286,0.34474327628361856,0.33251833740831294,0.10757946210268948,0.06601466992665037,"{""0"": 61, ""1"": 141, ""2"": 136, ""3"": 44, ""4"": 27}"
view,chck_90M,regular_numops_2,405,0.23209876543209876,23.209876543209877,0.0,0.23209876543209876,0.34074074074074073,0.2814814814814815,0.07407407407407407,0.07160493827160494,"{""0"": 94, ""1"": 138, ""2"": 114, ""3"": 30, ""4"": 29}"
view,chck_90M,regular_numops_3,425,0.26588235294117646,26.58823529411765,0.0,0.26588235294117646,0.2564705882352941,0.3129411764705882,0.07529411764705882,0.08941176470588236,"{""0"": 113, ""1"": 109, ""2"": 133, ""3"": 32, ""4"": 38}"
view,chck_90M,regular_numops_4,388,0.31443298969072164,31.443298969072163,0.0,0.31443298969072164,0.21649484536082475,0.29381443298969073,0.07474226804123711,0.10051546391752578,"{""0"": 122, ""1"": 84, ""2"": 114, ""3"": 29, ""4"": 39}"
view,chck_90M,regular_numops_5,94,0.3404255319148936,34.04255319148936,0.0,0.3404255319148936,0.22340425531914893,0.1702127659574468,0.1702127659574468,0.09574468085106383,"{""0"": 32, ""1"": 21, ""2"": 16, ""3"": 16, ""4"": 9}"
view,chck_90M,split_move_contents,2227,0.286484059272564,28.6484059272564,0.0,0.286484059272564,0.29097440502918726,0.26448136506511,0.08531656937584194,0.07274360125729681,"{""0"": 638, ""1"": 648, ""2"": 589, ""3"": 190, ""4"": 162}"
view,chck_90M,move_contents_zero_ops,516,0.4496124031007752,44.96124031007752,0.0,0.4496124031007752,0.2868217054263566,0.18992248062015504,0.04263565891472868,0.031007751937984496,"{""0"": 232, ""1"": 148, ""2"": 98, ""3"": 22, ""4"": 16}"
view,chck_90M,move_contents_nonzero_ops,1711,0.23728813559322035,23.728813559322035,0.0,0.23728813559322035,0.29222676797194624,0.2869666861484512,0.09818819403857393,0.0853302162478083,"{""0"": 406, ""1"": 500, ""2"": 491, ""3"": 168, ""4"": 146}"
view,chck_90M,move_contents_numops_0,516,0.4496124031007752,44.96124031007752,0.0,0.4496124031007752,0.2868217054263566,0.18992248062015504,0.04263565891472868,0.031007751937984496,"{""0"": 232, ""1"": 148, ""2"": 98, ""3"": 22, ""4"": 16}"
view,chck_90M,move_contents_numops_1,437,0.16704805491990846,16.704805491990847,0.0,0.16704805491990846,0.3340961098398169,0.30205949656750575,0.10526315789473684,0.09153318077803203,"{""0"": 73, ""1"": 146, ""2"": 132, ""3"": 46, ""4"": 40}"
view,chck_90M,move_contents_numops_2,399,0.20551378446115287,20.551378446115287,0.0,0.20551378446115287,0.3383458646616541,0.3208020050125313,0.06516290726817042,0.07017543859649122,"{""0"": 82, ""1"": 135, ""2"": 128, ""3"": 26, ""4"": 28}"
