contrast,checkpoint,macro_group,subtask_count,expected_subtasks,subtasks,n_micro_total,delta_accuracy_pp,gain_wrong_to_correct_macro_pp,loss_correct_to_wrong_macro_pp,both_correct_macro_pp,both_wrong_macro_pp,delta_pred_option0_macro_pp,delta_pred_option1_macro_pp,delta_pred_option2_macro_pp,delta_pred_option3_macro_pp,delta_pred_option4_macro_pp
VminusR,chck_80M,split_regular,6,6,regular_numops_0;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5,2238,4.877367665230387,12.539024028238838,7.661656363008452,15.064300862479326,64.73501874627338,4.877367665230387,-0.23807187827078213,-9.694147984359033,2.2362343177760065,2.818617879623421
VminusR,chck_80M,split_move_contents,6,6,move_contents_numops_0;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,2227,4.57803174720578,12.858044790810446,8.280013043604667,16.00546034067629,62.856481824908606,4.57803174720578,-1.8708964956923122,-9.473193030776043,3.0618468402376586,3.7042109390249176
VminusR,chck_90M,all_18_subtasks,18,18,ambiref_numops_0;ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5;regular_numops_0;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5;move_contents_numops_0;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,6780,3.6608758459886457,11.484280117708279,7.823404271719632,16.706171502620467,63.986144107951624,3.6608758459886452,-0.30650513443889776,-7.112777919143812,2.425895926348962,1.332511281245101
VminusR,chck_90M,zero_ops,3,3,ambiref_numops_0;regular_numops_0;move_contents_numops_0,1541,-10.41379403167245,7.407389041958348,17.8211830736308,30.96414711464562,43.807280769765235,-10.41379403167245,5.5773825638085555,1.351038190308529,2.063024672183621,1.4223486053717442
VminusR,chck_90M,nonzero_ops,15,15,ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,5239,6.475809821520865,12.299658332858264,5.8238485113374,13.854576380215436,68.02191677558889,6.475809821520865,-1.4832826740883884,-8.805541141034281,2.4984701771820306,1.3145438164197725
VminusR,chck_90M,numops_0,3,3,ambiref_numops_0;regular_numops_0;move_contents_numops_0,1541,-10.41379403167245,7.407389041958348,17.8211830736308,30.96414711464562,43.807280769765235,-10.41379403167245,5.5773825638085555,1.351038190308529,2.063024672183621,1.4223486053717442
VminusR,chck_90M,numops_1,3,3,ambiref_numops_1;regular_numops_1;move_contents_numops_1,1274,2.0663599525305267,8.088678995643496,6.022319043112969,7.513369940261229,78.3756320209823,2.0663599525305267,-3.4762851245090634,-5.8601760927335995,4.485164377788111,2.784936886924026
VminusR,chck_90M,numops_2,3,3,ambiref_numops_2;regular_numops_2;move_contents_numops_2,1217,3.6926906091342606,10.110262053963115,6.417571444828854,12.386427462252618,71.08573903895542,3.69269060913426,-2.2878497771946082,-6.335623532570703,1.8836062745270794,3.047176426103971
VminusR,chck_90M,numops_3,3,3,ambiref_numops_3;regular_numops_3;move_contents_numops_3,1240,7.775707264610591,12.801986691312559,5.026279426701969,13.891504228367008,68.28022965361846,7.775707264610592,-0.5288607981764496,-7.067846816662758,0.47853131641325275,-0.6575309661846359
VminusR,chck_90M,numops_4,3,3,ambiref_numops_4;regular_numops_4;move_contents_numops_4,1175,8.228759227255653,14.895123528260937,6.666364301005285,17.35288082472791,61.08563134600586,8.228759227255654,-2.356301055888704,-10.384313484822117,2.3477830024829425,2.164072310972226
VminusR,chck_90M,numops_5,3,3,ambiref_numops_5;regular_numops_5;move_contents_numops_5,333,10.615532054073292,15.602240395111213,4.986708341037923,18.12869944546841,61.28235181838245,10.615532054073292,1.2328833853268832,-14.379745778382217,3.297265914698765,-0.7659355757167255
VminusR,chck_90M,split_ambiref,6,6,ambiref_numops_0;ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5,2315,3.323551674380738,10.286925042049857,6.963373367669118,16.83102214750047,65.91867944278054,3.3235516743807385,-0.6552307901073927,-3.860999288226721,1.7280308689477373,-0.5353524649943621
VminusR,chck_90M,split_regular,6,6,regular_numops_0;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5,2238,3.9946676108889445,12.395688140276583,8.401020529387637,16.00939481688619,63.19389651344959,3.9946676108889445,1.0081681493518981,-9.738274156802081,2.673695296120703,2.061743100440536
VminusR,chck_90M,split_move_contents,6,6,move_contents_numops_0;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,2227,3.6644082526962536,11.770227170798398,8.105818918102143,17.27809754347474,62.84585636762472,3.6644082526962536,-1.2724527625611988,-7.73906031240263,2.875961613978446,2.471143208289129
VminusR,chck_100M,all_18_subtasks,18,18,ambiref_numops_0;ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5;regular_numops_0;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5;move_contents_numops_0;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,6780,3.8905262254521222,11.455269848832494,7.564743623380371,16.63672428770918,64.34326224007796,3.8905262254521213,-0.6817186574911218,-7.29140866400119,2.300491894280724,1.7821092017594649
VminusR,chck_100M,zero_ops,3,3,ambiref_numops_0;regular_numops_0;move_contents_numops_0,1541,-9.569413979116044,7.406371727262219,16.975785706378264,31.160872557701914,44.456970008657606,-9.569413979116044,5.123526403920845,1.3529478690562895,1.799665116530939,1.2932745896079711
VminusR,chck_100M,nonzero_ops,15,15,ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,5239,6.582514266365755,12.265049473146549,5.682535206780794,13.731894633710631,68.32052068636203,6.582514266365755,-1.8427676697735151,-9.020279970612684,2.400657249830681,1.8798761241897635
VminusR,chck_100M,numops_0,3,3,ambiref_numops_0;regular_numops_0;move_contents_numops_0,1541,-9.569413979116044,7.406371727262219,16.975785706378264,31.160872557701914,44.456970008657606,-9.569413979116044,5.123526403920845,1.3529478690562895,1.799665116530939,1.2932745896079711
VminusR,chck_100M,numops_1,3,3,ambiref_numops_1;regular_numops_1;move_contents_numops_1,1274,1.9174226237981493,7.789200368889405,5.871777745091258,7.73455691309195,78.60446497292739,1.9174226237981495,-3.705118076454144,-6.190986370609754,4.180463809180345,3.7982180140854034
VminusR,chck_100M,numops_2,3,3,ambiref_numops_2;regular_numops_2;move_contents_numops_2,1217,3.6054354341597876,9.445637529689467,5.840202095529679,12.797236867015835,71.91692350776502,3.605435434159787,-2.195643953994633,-7.400778573342752,2.4554795652030266,3.535507527974571
VminusR,chck_100M,numops_3,3,3,ambiref_numops_3;regular_numops_3;move_contents_numops_3,1240,7.541015360701231,12.726623538716558,5.185608178015325,13.479131404690703,68.60863687857743,7.541015360701232,-1.2562206907887512,-7.083130765163329,0.7168936540133296,0.08144244123751851
VminusR,chck_100M,numops_4,3,3,ambiref_numops_4;regular_numops_4;move_contents_numops_4,1175,9.284065854523268,15.170479277835955,5.886413423312689,17.09456118196442,61.848546116886936,9.284065854523266,-1.8511182437705158,-10.419561066446379,1.336829694245959,1.6497837614476694
VminusR,chck_100M,numops_5,3,3,ambiref_numops_5;regular_numops_5;move_contents_numops_5,333,10.564632058646339,16.193306650601354,5.628674591955017,17.55398680179025,60.62403195565338,10.564632058646339,-0.20573738385953208,-14.006943077501207,3.3136195265107458,0.33442887620365547
VminusR,chck_100M,split_ambiref,6,6,ambiref_numops_0;ambiref_numops_1;ambiref_numops_2;ambiref_numops_3;ambiref_numops_4;ambiref_numops_5,2315,3.3492066234125715,10.004140196673355,6.6549335732607835,17.121014713401117,66.21991151666474,3.3492066234125715,-1.4328942085470975,-3.7916973944356163,1.3621782222459644,0.5132067573241782
VminusR,chck_100M,split_regular,6,6,regular_numops_0;regular_numops_1;regular_numops_2;regular_numops_3;regular_numops_4;regular_numops_5,2238,4.207647871322568,12.404165549487585,8.19651767816502,15.784974011759543,63.61434276058785,4.207647871322568,0.41060949626349497,-9.11064982110337,2.547665629424512,1.9447268240927966
VminusR,chck_100M,split_move_contents,6,6,move_contents_numops_0;move_contents_numops_1;move_contents_numops_2;move_contents_numops_3;move_contents_numops_4;move_contents_numops_5,2227,4.114724181621226,11.95750380033654,7.842779618715314,17.004184137966874,63.195532442981275,4.114724181621226,-1.022871260189763,-8.97187877646458,2.9916318311716954,2.88839402386142
