arm,checkpoint,pair_key,state,family,template_id,actor_entity,affected_id,unaffected_id,affected_correct,unaffected_correct,affected_margin,unaffected_margin
breadth,chck_80M,Q_drawer_gate_clean_dirty_clean_held0_drawer,unaffected_only,clean_dirty,held0,drawer,S199_eval_000328,S199_eval_000329,False,True,-2.4909331798553467,1.4100284576416016
breadth,chck_80M,Q_drawer_gate_clean_dirty_clean_held0_gate,unaffected_only,clean_dirty,held0,gate,S199_eval_000331,S199_eval_000330,False,True,-1.487485408782959,1.5413671731948853
breadth,chck_80M,Q_drawer_gate_clean_dirty_dirty_held0_drawer,unaffected_only,clean_dirty,held0,drawer,S199_eval_000320,S199_eval_000321,False,True,-1.59096360206604,0.7709635198116302
breadth,chck_80M,Q_drawer_gate_clean_dirty_dirty_held0_gate,unaffected_only,clean_dirty,held0,gate,S199_eval_000323,S199_eval_000322,False,True,-0.3353687524795532,1.0974279642105103
breadth,chck_80M,Q_drawer_gate_flat_inflated_flat_held0_drawer,unaffected_only,flat_inflated,held0,drawer,S199_eval_000336,S199_eval_000337,False,True,-5.498888969421387,2.818483591079712
breadth,chck_80M,Q_drawer_gate_flat_inflated_flat_held0_gate,unaffected_only,flat_inflated,held0,gate,S199_eval_000339,S199_eval_000338,False,True,-2.1549838185310364,3.478351354598999
breadth,chck_80M,Q_drawer_gate_flat_inflated_inflated_held0_drawer,affected_only,flat_inflated,held0,drawer,S199_eval_000344,S199_eval_000345,True,False,0.9532296657562256,-0.8311468958854675
breadth,chck_80M,Q_drawer_gate_flat_inflated_inflated_held0_gate,affected_only,flat_inflated,held0,gate,S199_eval_000347,S199_eval_000346,True,False,0.39446836709976196,-0.9477216005325317
breadth,chck_80M,Q_gate_bowl_dry_wet_dry_held1_bowl,affected_only,dry_wet,held1,bowl,S199_eval_000359,S199_eval_000358,True,False,1.0527233481407166,-1.453070342540741
breadth,chck_80M,Q_gate_bowl_dry_wet_dry_held1_gate,affected_only,dry_wet,held1,gate,S199_eval_000356,S199_eval_000357,True,False,1.3702319860458374,-1.2458120584487915
breadth,chck_80M,Q_gate_bowl_dry_wet_wet_held1_bowl,unaffected_only,dry_wet,held1,bowl,S199_eval_000367,S199_eval_000366,False,True,-0.8059816956520081,1.1475770473480225
breadth,chck_80M,Q_gate_bowl_dry_wet_wet_held1_gate,unaffected_only,dry_wet,held1,gate,S199_eval_000364,S199_eval_000365,False,True,-1.0824389457702637,1.0682055950164795
breadth,chck_80M,Q_gate_bowl_unlocked_locked_locked_held1_bowl,affected_only,unlocked_locked,held1,bowl,S199_eval_000383,S199_eval_000382,True,False,2.0888433009386063,-2.2359619736671448
breadth,chck_80M,Q_gate_bowl_unlocked_locked_locked_held1_gate,affected_only,unlocked_locked,held1,gate,S199_eval_000380,S199_eval_000381,True,False,2.232348710298538,-1.9007371068000793
breadth,chck_80M,Q_gate_bowl_unlocked_locked_unlocked_held1_bowl,unaffected_only,unlocked_locked,held1,bowl,S199_eval_000375,S199_eval_000374,False,True,-1.8941053003072739,2.1467390060424805
breadth,chck_80M,Q_gate_bowl_unlocked_locked_unlocked_held1_gate,unaffected_only,unlocked_locked,held1,gate,S199_eval_000372,S199_eval_000373,False,True,-2.074071854352951,1.7616684436798096
breadth,chck_80M,Q_gate_cup_dry_wet_dry_held0_cup,neither,dry_wet,held0,cup,S199_eval_000355,S199_eval_000354,False,False,-0.1882162094116211,-0.09883010387420654
breadth,chck_80M,Q_gate_cup_dry_wet_dry_held0_gate,neither,dry_wet,held0,gate,S199_eval_000352,S199_eval_000353,False,False,-0.18535804748535156,-0.022151708602905273
breadth,chck_80M,Q_gate_cup_dry_wet_wet_held0_cup,unaffected_only,dry_wet,held0,cup,S199_eval_000363,S199_eval_000362,False,True,-0.5152256488800049,0.9535576105117798
breadth,chck_80M,Q_gate_cup_dry_wet_wet_held0_gate,unaffected_only,dry_wet,held0,gate,S199_eval_000360,S199_eval_000361,False,True,-1.1596099436283112,0.7020105123519897
breadth,chck_80M,Q_gate_cup_unlocked_locked_locked_held0_cup,affected_only,unlocked_locked,held0,cup,S199_eval_000379,S199_eval_000378,True,False,1.2164221107959747,-0.5373762845993042
breadth,chck_80M,Q_gate_cup_unlocked_locked_locked_held0_gate,affected_only,unlocked_locked,held0,gate,S199_eval_000376,S199_eval_000377,True,False,0.009291589260101318,-0.8038191199302673
breadth,chck_80M,Q_gate_cup_unlocked_locked_unlocked_held0_cup,neither,unlocked_locked,held0,cup,S199_eval_000371,S199_eval_000370,False,False,-0.83774334192276,-0.03204470872879028
breadth,chck_80M,Q_gate_cup_unlocked_locked_unlocked_held0_gate,unaffected_only,unlocked_locked,held0,gate,S199_eval_000368,S199_eval_000369,False,True,-0.3474849462509155,0.5280945301055908
breadth,chck_80M,Q_jar_door_dry_wet_dry_held0_door,unaffected_only,dry_wet,held0,door,S199_eval_000099,S199_eval_000098,False,True,-0.1674208641052246,0.6363173723220825
breadth,chck_80M,Q_jar_door_dry_wet_dry_held0_jar,unaffected_only,dry_wet,held0,jar,S199_eval_000096,S199_eval_000097,False,True,-1.0441477298736572,0.2921041250228882
breadth,chck_80M,Q_jar_door_dry_wet_wet_held0_door,unaffected_only,dry_wet,held0,door,S199_eval_000107,S199_eval_000106,False,True,-0.46833276748657227,0.31635165214538574
breadth,chck_80M,Q_jar_door_dry_wet_wet_held0_jar,unaffected_only,dry_wet,held0,jar,S199_eval_000104,S199_eval_000105,False,True,-0.43167924880981445,0.4492751359939575
breadth,chck_80M,Q_jar_door_unlocked_locked_locked_held0_door,affected_only,unlocked_locked,held0,door,S199_eval_000123,S199_eval_000122,True,False,0.9429149627685547,-0.037156254053115845
breadth,chck_80M,Q_jar_door_unlocked_locked_locked_held0_jar,neither,unlocked_locked,held0,jar,S199_eval_000120,S199_eval_000121,False,False,-0.22881761193275452,-0.6198344230651855
breadth,chck_80M,Q_jar_door_unlocked_locked_unlocked_held0_door,neither,unlocked_locked,held0,door,S199_eval_000115,S199_eval_000114,False,False,-0.7862882614135742,-0.06031167507171631
breadth,chck_80M,Q_jar_door_unlocked_locked_unlocked_held0_jar,unaffected_only,unlocked_locked,held0,jar,S199_eval_000112,S199_eval_000113,False,True,-0.45278245210647583,0.41475164890289307
breadth,chck_80M,Q_jar_window_dry_wet_dry_held1_jar,affected_only,dry_wet,held1,jar,S199_eval_000100,S199_eval_000101,True,False,0.5338262915611267,-0.9678596258163452
breadth,chck_80M,Q_jar_window_dry_wet_dry_held1_window,affected_only,dry_wet,held1,window,S199_eval_000103,S199_eval_000102,True,False,0.98119056224823,-0.6781654953956604
breadth,chck_80M,Q_jar_window_dry_wet_wet_held1_jar,unaffected_only,dry_wet,held1,jar,S199_eval_000108,S199_eval_000109,False,True,-0.3171589970588684,0.689320981502533
breadth,chck_80M,Q_jar_window_dry_wet_wet_held1_window,unaffected_only,dry_wet,held1,window,S199_eval_000111,S199_eval_000110,False,True,-0.6582401990890503,0.46368885040283203
breadth,chck_80M,Q_jar_window_unlocked_locked_locked_held1_jar,affected_only,unlocked_locked,held1,jar,S199_eval_000124,S199_eval_000125,True,False,2.4032803773880005,-2.299226403236389
breadth,chck_80M,Q_jar_window_unlocked_locked_locked_held1_window,affected_only,unlocked_locked,held1,window,S199_eval_000127,S199_eval_000126,True,False,2.2357271909713745,-2.142357349395752
breadth,chck_80M,Q_jar_window_unlocked_locked_unlocked_held1_jar,unaffected_only,unlocked_locked,held1,jar,S199_eval_000116,S199_eval_000117,False,True,-2.2584232687950134,2.2152665853500366
breadth,chck_80M,Q_jar_window_unlocked_locked_unlocked_held1_window,unaffected_only,unlocked_locked,held1,window,S199_eval_000119,S199_eval_000118,False,True,-1.941225528717041,1.8563604354858398
breadth,chck_80M,Q_lamp_balloon_cold_hot_cold_held0_balloon,unaffected_only,cold_hot,held0,balloon,S199_eval_000275,S199_eval_000274,False,True,-0.7383078336715698,1.1403921246528625
breadth,chck_80M,Q_lamp_balloon_cold_hot_cold_held0_lamp,unaffected_only,cold_hot,held0,lamp,S199_eval_000272,S199_eval_000273,False,True,-0.7506171464920044,1.0511453747749329
breadth,chck_80M,Q_lamp_balloon_cold_hot_hot_held0_balloon,unaffected_only,cold_hot,held0,balloon,S199_eval_000283,S199_eval_000282,False,True,-1.1244122385978699,0.2075527310371399
breadth,chck_80M,Q_lamp_balloon_cold_hot_hot_held0_lamp,unaffected_only,cold_hot,held0,lamp,S199_eval_000280,S199_eval_000281,False,True,-0.5585476756095886,0.27340608835220337
breadth,chck_80M,Q_lamp_balloon_empty_full_empty_held0_balloon,affected_only,empty_full,held0,balloon,S199_eval_000259,S199_eval_000258,True,False,1.7826682925224304,-2.31556698679924
breadth,chck_80M,Q_lamp_balloon_empty_full_empty_held0_lamp,affected_only,empty_full,held0,lamp,S199_eval_000256,S199_eval_000257,True,False,2.1336669623851776,-1.9476993381977081
breadth,chck_80M,Q_lamp_balloon_empty_full_full_held0_balloon,unaffected_only,empty_full,held0,balloon,S199_eval_000267,S199_eval_000266,False,True,-6.0245314836502075,5.732231497764587
breadth,chck_80M,Q_lamp_balloon_empty_full_full_held0_lamp,unaffected_only,empty_full,held0,lamp,S199_eval_000264,S199_eval_000265,False,True,-5.791245460510254,5.780353665351868
breadth,chck_80M,Q_lamp_drawer_cold_hot_cold_held1_drawer,both_correct,cold_hot,held1,drawer,S199_eval_000279,S199_eval_000278,True,True,0.09077495336532593,0.07043981552124023
breadth,chck_80M,Q_lamp_drawer_cold_hot_cold_held1_lamp,affected_only,cold_hot,held1,lamp,S199_eval_000276,S199_eval_000277,True,False,0.10160097479820251,-0.013513118028640747
breadth,chck_80M,Q_lamp_drawer_cold_hot_hot_held1_drawer,unaffected_only,cold_hot,held1,drawer,S199_eval_000287,S199_eval_000286,False,True,-0.6108099520206451,0.40939122438430786
breadth,chck_80M,Q_lamp_drawer_cold_hot_hot_held1_lamp,unaffected_only,cold_hot,held1,lamp,S199_eval_000284,S199_eval_000285,False,True,-0.5362405925989151,0.6669149994850159
breadth,chck_80M,Q_lamp_drawer_empty_full_empty_held1_drawer,affected_only,empty_full,held1,drawer,S199_eval_000263,S199_eval_000262,True,False,1.9107813835144043,-1.9042322635650635
breadth,chck_80M,Q_lamp_drawer_empty_full_empty_held1_lamp,affected_only,empty_full,held1,lamp,S199_eval_000260,S199_eval_000261,True,False,2.4336016178131104,-2.0017590522766113
breadth,chck_80M,Q_lamp_drawer_empty_full_full_held1_drawer,unaffected_only,empty_full,held1,drawer,S199_eval_000271,S199_eval_000270,False,True,-2.8695924282073975,2.8438936471939087
breadth,chck_80M,Q_lamp_drawer_empty_full_full_held1_lamp,unaffected_only,empty_full,held1,lamp,S199_eval_000268,S199_eval_000269,False,True,-3.2623162865638733,3.0703741312026978
breadth,chck_80M,Q_rope_balloon_dry_wet_dry_held1_balloon,affected_only,dry_wet,held1,balloon,S199_eval_000231,S199_eval_000230,True,False,1.0233874320983887,-0.9816476702690125
breadth,chck_80M,Q_rope_balloon_dry_wet_dry_held1_rope,affected_only,dry_wet,held1,rope,S199_eval_000228,S199_eval_000229,True,False,0.9830440878868103,-1.1384690403938293
breadth,chck_80M,Q_rope_balloon_dry_wet_wet_held1_balloon,unaffected_only,dry_wet,held1,balloon,S199_eval_000239,S199_eval_000238,False,True,-0.7083684206008911,0.7355737090110779
breadth,chck_80M,Q_rope_balloon_dry_wet_wet_held1_rope,unaffected_only,dry_wet,held1,rope,S199_eval_000236,S199_eval_000237,False,True,-0.6993505954742432,0.842280924320221
breadth,chck_80M,Q_rope_balloon_unlocked_locked_locked_held1_balloon,affected_only,unlocked_locked,held1,balloon,S199_eval_000255,S199_eval_000254,True,False,2.620143175125122,-2.482253074645996
breadth,chck_80M,Q_rope_balloon_unlocked_locked_locked_held1_rope,affected_only,unlocked_locked,held1,rope,S199_eval_000252,S199_eval_000253,True,False,2.5573161840438843,-2.628430128097534
breadth,chck_80M,Q_rope_balloon_unlocked_locked_unlocked_held1_balloon,unaffected_only,unlocked_locked,held1,balloon,S199_eval_000247,S199_eval_000246,False,True,-2.2540339827537537,2.184256434440613
breadth,chck_80M,Q_rope_balloon_unlocked_locked_unlocked_held1_rope,unaffected_only,unlocked_locked,held1,rope,S199_eval_000244,S199_eval_000245,False,True,-2.2972912788391113,2.3052902221679688
breadth,chck_80M,Q_rope_lamp_dry_wet_dry_held0_lamp,affected_only,dry_wet,held0,lamp,S199_eval_000227,S199_eval_000226,True,False,0.4430375099182129,-0.1692291498184204
breadth,chck_80M,Q_rope_lamp_dry_wet_dry_held0_rope,neither,dry_wet,held0,rope,S199_eval_000224,S199_eval_000225,False,False,-0.3421602249145508,-0.5378217697143555
breadth,chck_80M,Q_rope_lamp_dry_wet_wet_held0_lamp,unaffected_only,dry_wet,held0,lamp,S199_eval_000235,S199_eval_000234,False,True,-0.41279155015945435,0.20324426889419556
breadth,chck_80M,Q_rope_lamp_dry_wet_wet_held0_rope,unaffected_only,dry_wet,held0,rope,S199_eval_000232,S199_eval_000233,False,True,-0.7228813171386719,0.6669535040855408
breadth,chck_80M,Q_rope_lamp_unlocked_locked_locked_held0_lamp,affected_only,unlocked_locked,held0,lamp,S199_eval_000251,S199_eval_000250,True,False,0.8650417327880859,-0.5977762937545776
breadth,chck_80M,Q_rope_lamp_unlocked_locked_locked_held0_rope,affected_only,unlocked_locked,held0,rope,S199_eval_000248,S199_eval_000249,True,False,0.33173349872231483,-0.5058622360229492
breadth,chck_80M,Q_rope_lamp_unlocked_locked_unlocked_held0_lamp,neither,unlocked_locked,held0,lamp,S199_eval_000243,S199_eval_000242,False,False,-0.5249879360198975,-0.1407763957977295
breadth,chck_80M,Q_rope_lamp_unlocked_locked_unlocked_held0_rope,neither,unlocked_locked,held0,rope,S199_eval_000240,S199_eval_000241,False,False,-0.21534991264343262,-0.2359919548034668
breadth,chck_80M,Q_window_cloth_dark_lit_dark_held0_cloth,unaffected_only,dark_lit,held0,cloth,S199_eval_000179,S199_eval_000178,False,True,-2.480235755443573,3.078595757484436
breadth,chck_80M,Q_window_cloth_dark_lit_dark_held0_window,unaffected_only,dark_lit,held0,window,S199_eval_000176,S199_eval_000177,False,True,-3.242536783218384,2.8055933713912964
breadth,chck_80M,Q_window_cloth_dark_lit_lit_held0_cloth,unaffected_only,dark_lit,held0,cloth,S199_eval_000187,S199_eval_000186,False,True,-1.6460829973220825,1.7819199562072754
breadth,chck_80M,Q_window_cloth_dark_lit_lit_held0_window,unaffected_only,dark_lit,held0,window,S199_eval_000184,S199_eval_000185,False,True,-2.0352667570114136,1.3549243211746216
breadth,chck_80M,Q_window_cloth_open_closed_closed_held0_cloth,unaffected_only,open_closed,held0,cloth,S199_eval_000163,S199_eval_000162,False,True,-2.210864543914795,2.5787930488586426
breadth,chck_80M,Q_window_cloth_open_closed_closed_held0_window,unaffected_only,open_closed,held0,window,S199_eval_000160,S199_eval_000161,False,True,-2.7217557430267334,2.3546605110168457
breadth,chck_80M,Q_window_cloth_open_closed_open_held0_cloth,neither,open_closed,held0,cloth,S199_eval_000171,S199_eval_000170,False,False,-0.3852353096008301,-0.1242823600769043
breadth,chck_80M,Q_window_cloth_open_closed_open_held0_window,unaffected_only,open_closed,held0,window,S199_eval_000168,S199_eval_000169,False,True,-0.03391885757446289,0.17367243766784668
breadth,chck_80M,Q_window_rope_dark_lit_dark_held1_rope,unaffected_only,dark_lit,held1,rope,S199_eval_000183,S199_eval_000182,False,True,-1.297475814819336,1.4302165508270264
breadth,chck_80M,Q_window_rope_dark_lit_dark_held1_window,unaffected_only,dark_lit,held1,window,S199_eval_000180,S199_eval_000181,False,True,-1.1858758926391602,1.5629291534423828
breadth,chck_80M,Q_window_rope_dark_lit_lit_held1_rope,affected_only,dark_lit,held1,rope,S199_eval_000191,S199_eval_000190,True,False,0.8645281791687012,-0.7457535266876221
breadth,chck_80M,Q_window_rope_dark_lit_lit_held1_window,affected_only,dark_lit,held1,window,S199_eval_000188,S199_eval_000189,True,False,0.795893669128418,-1.1021604537963867
breadth,chck_80M,Q_window_rope_open_closed_closed_held1_rope,unaffected_only,open_closed,held1,rope,S199_eval_000167,S199_eval_000166,False,True,-0.18282556533813477,0.7199749946594238
breadth,chck_80M,Q_window_rope_open_closed_closed_held1_window,unaffected_only,open_closed,held1,window,S199_eval_000164,S199_eval_000165,False,True,-0.8390228748321533,0.07671737670898438
breadth,chck_80M,Q_window_rope_open_closed_open_held1_rope,affected_only,open_closed,held1,rope,S199_eval_000175,S199_eval_000174,True,False,0.33940625190734863,-0.8968770503997803
breadth,chck_80M,Q_window_rope_open_closed_open_held1_window,affected_only,open_closed,held1,window,S199_eval_000172,S199_eval_000173,True,False,1.0280181169509888,-0.17859697341918945
breadth,chck_90M,Q_balloon_drawer_dark_lit_dark_held0_balloon,unaffected_only,dark_lit,held0,balloon,S199_eval_000304,S199_eval_000305,False,True,-3.8933514654636383,3.380167603492737
breadth,chck_90M,Q_balloon_drawer_dark_lit_dark_held0_drawer,unaffected_only,dark_lit,held0,drawer,S199_eval_000307,S199_eval_000306,False,True,-2.9300324767827988,3.263952225446701
breadth,chck_90M,Q_balloon_drawer_dark_lit_lit_held0_balloon,unaffected_only,dark_lit,held0,balloon,S199_eval_000312,S199_eval_000313,False,True,-3.5894065499305725,0.6089903116226196
breadth,chck_90M,Q_balloon_drawer_dark_lit_lit_held0_drawer,unaffected_only,dark_lit,held0,drawer,S199_eval_000315,S199_eval_000314,False,True,-0.6789698004722595,1.7013677954673767
breadth,chck_90M,Q_balloon_drawer_open_closed_closed_held0_balloon,unaffected_only,open_closed,held0,balloon,S199_eval_000288,S199_eval_000289,False,True,-1.8068046569824219,1.5447769165039062
breadth,chck_90M,Q_balloon_drawer_open_closed_closed_held0_drawer,unaffected_only,open_closed,held0,drawer,S199_eval_000291,S199_eval_000290,False,True,-1.6006197929382324,1.4219579696655273
breadth,chck_90M,Q_balloon_drawer_open_closed_open_held0_balloon,unaffected_only,open_closed,held0,balloon,S199_eval_000296,S199_eval_000297,False,True,-0.9435257911682129,0.19852018356323242
breadth,chck_90M,Q_balloon_drawer_open_closed_open_held0_drawer,both_correct,open_closed,held0,drawer,S199_eval_000299,S199_eval_000298,True,True,0.08530592918395996,0.28243494033813477
breadth,chck_90M,Q_balloon_gate_dark_lit_dark_held1_balloon,unaffected_only,dark_lit,held1,balloon,S199_eval_000308,S199_eval_000309,False,True,-1.2909215688705444,1.4078632593154907
breadth,chck_90M,Q_balloon_gate_dark_lit_dark_held1_gate,unaffected_only,dark_lit,held1,gate,S199_eval_000311,S199_eval_000310,False,True,-0.9708027839660645,1.2290153503417969
breadth,chck_90M,Q_balloon_gate_dark_lit_lit_held1_balloon,affected_only,dark_lit,held1,balloon,S199_eval_000316,S199_eval_000317,True,False,0.7797725200653076,-0.3105344772338867
breadth,chck_90M,Q_balloon_gate_dark_lit_lit_held1_gate,affected_only,dark_lit,held1,gate,S199_eval_000319,S199_eval_000318,True,False,0.18056201934814453,-0.6763880252838135
breadth,chck_90M,Q_balloon_gate_open_closed_closed_held1_balloon,both_correct,open_closed,held1,balloon,S199_eval_000292,S199_eval_000293,True,True,0.13272356986999512,0.3991689682006836
breadth,chck_90M,Q_balloon_gate_open_closed_closed_held1_gate,neither,open_closed,held1,gate,S199_eval_000295,S199_eval_000294,False,False,-0.7322640419006348,-0.019548892974853516
breadth,chck_90M,Q_balloon_gate_open_closed_open_held1_balloon,affected_only,open_closed,held1,balloon,S199_eval_000300,S199_eval_000301,True,False,0.002351522445678711,-0.46076011657714844
breadth,chck_90M,Q_balloon_gate_open_closed_open_held1_gate,affected_only,open_closed,held1,gate,S199_eval_000303,S199_eval_000302,True,False,0.9469032287597656,-0.22168922424316406
breadth,chck_90M,Q_bowl_box_dark_lit_dark_held0_bowl,unaffected_only,dark_lit,held0,bowl,S199_eval_000048,S199_eval_000049,False,True,-3.468049705028534,2.6898735761642456
breadth,chck_90M,Q_bowl_box_dark_lit_dark_held0_box,unaffected_only,dark_lit,held0,box,S199_eval_000051,S199_eval_000050,False,True,-2.696688801050186,3.821306824684143
breadth,chck_90M,Q_bowl_box_dark_lit_lit_held0_bowl,unaffected_only,dark_lit,held0,bowl,S199_eval_000056,S199_eval_000057,False,True,-1.0384173393249512,0.6878159642219543
breadth,chck_90M,Q_bowl_box_dark_lit_lit_held0_box,unaffected_only,dark_lit,held0,box,S199_eval_000059,S199_eval_000058,False,True,-0.386748731136322,1.3633729219436646
breadth,chck_90M,Q_bowl_box_open_closed_closed_held0_bowl,unaffected_only,open_closed,held0,bowl,S199_eval_000032,S199_eval_000033,False,True,-2.0937113761901855,1.7511632442474365
breadth,chck_90M,Q_bowl_box_open_closed_closed_held0_box,unaffected_only,open_closed,held0,box,S199_eval_000035,S199_eval_000034,False,True,-1.5108153820037842,2.0664401054382324
breadth,chck_90M,Q_bowl_box_open_closed_open_held0_bowl,unaffected_only,open_closed,held0,bowl,S199_eval_000040,S199_eval_000041,False,True,-0.1956937313079834,0.127366304397583
breadth,chck_90M,Q_bowl_box_open_closed_open_held0_box,unaffected_only,open_closed,held0,box,S199_eval_000043,S199_eval_000042,False,True,-0.2134532928466797,0.4928858280181885
breadth,chck_90M,Q_bowl_jar_dark_lit_dark_held1_bowl,unaffected_only,dark_lit,held1,bowl,S199_eval_000052,S199_eval_000053,False,True,-1.5966904163360596,2.0126172304153442
breadth,chck_90M,Q_bowl_jar_dark_lit_dark_held1_jar,unaffected_only,dark_lit,held1,jar,S199_eval_000055,S199_eval_000054,False,True,-1.9059691429138184,1.5661194324493408
breadth,chck_90M,Q_bowl_jar_dark_lit_lit_held1_bowl,affected_only,dark_lit,held1,bowl,S199_eval_000060,S199_eval_000061,True,False,0.7627272605895996,-1.015241265296936
breadth,chck_90M,Q_bowl_jar_dark_lit_lit_held1_jar,affected_only,dark_lit,held1,jar,S199_eval_000063,S199_eval_000062,True,False,0.9881092309951782,-0.7250051498413086
breadth,chck_90M,Q_bowl_jar_open_closed_closed_held1_bowl,unaffected_only,open_closed,held1,bowl,S199_eval_000036,S199_eval_000037,False,True,-0.33155107498168945,0.13163328170776367
breadth,chck_90M,Q_bowl_jar_open_closed_closed_held1_jar,unaffected_only,open_closed,held1,jar,S199_eval_000039,S199_eval_000038,False,True,-0.15473437309265137,0.2504098415374756
breadth,chck_90M,Q_bowl_jar_open_closed_open_held1_bowl,affected_only,open_closed,held1,bowl,S199_eval_000044,S199_eval_000045,True,False,0.35505008697509766,-0.06431174278259277
breadth,chck_90M,Q_bowl_jar_open_closed_open_held1_jar,affected_only,open_closed,held1,jar,S199_eval_000047,S199_eval_000046,True,False,0.1423954963684082,-0.2965106964111328
breadth,chck_90M,Q_box_door_clean_dirty_clean_held1_box,unaffected_only,clean_dirty,held1,box,S199_eval_000076,S199_eval_000077,False,True,-0.5028854608535767,0.5317087173461914
breadth,chck_90M,Q_box_door_clean_dirty_clean_held1_door,unaffected_only,clean_dirty,held1,door,S199_eval_000079,S199_eval_000078,False,True,-0.42245936393737793,0.4143331050872803
breadth,chck_90M,Q_box_door_clean_dirty_dirty_held1_box,affected_only,clean_dirty,held1,box,S199_eval_000068,S199_eval_000069,True,False,0.14157116413116455,-0.21757280826568604
breadth,chck_90M,Q_box_door_clean_dirty_dirty_held1_door,affected_only,clean_dirty,held1,door,S199_eval_000071,S199_eval_000070,True,False,0.18995225429534912,-0.09627306461334229
breadth,chck_90M,Q_box_door_flat_inflated_flat_held1_box,unaffected_only,flat_inflated,held1,box,S199_eval_000084,S199_eval_000085,False,True,-5.1989686489105225,4.610711574554443
breadth,chck_90M,Q_box_door_flat_inflated_flat_held1_door,unaffected_only,flat_inflated,held1,door,S199_eval_000087,S199_eval_000086,False,True,-4.0021326541900635,5.033030986785889
breadth,chck_90M,Q_box_door_flat_inflated_inflated_held1_box,affected_only,flat_inflated,held1,box,S199_eval_000092,S199_eval_000093,True,False,3.9004287719726562,-3.4107497930526733
breadth,chck_90M,Q_box_door_flat_inflated_inflated_held1_door,affected_only,flat_inflated,held1,door,S199_eval_000095,S199_eval_000094,True,False,3.1355422735214233,-3.9070451259613037
breadth,chck_90M,Q_box_jar_clean_dirty_clean_held0_box,unaffected_only,clean_dirty,held0,box,S199_eval_000072,S199_eval_000073,False,True,-1.616493783891201,1.4744789004325867
breadth,chck_90M,Q_box_jar_clean_dirty_clean_held0_jar,unaffected_only,clean_dirty,held0,jar,S199_eval_000075,S199_eval_000074,False,True,-1.3519052267074585,0.900869607925415
breadth,chck_90M,Q_box_jar_clean_dirty_dirty_held0_box,unaffected_only,clean_dirty,held0,box,S199_eval_000064,S199_eval_000065,False,True,-0.8463258743286133,1.219066321849823
breadth,chck_90M,Q_box_jar_clean_dirty_dirty_held0_jar,unaffected_only,clean_dirty,held0,jar,S199_eval_000067,S199_eval_000066,False,True,-0.8843546807765961,0.9104113876819611
breadth,chck_90M,Q_box_jar_flat_inflated_flat_held0_box,unaffected_only,flat_inflated,held0,box,S199_eval_000080,S199_eval_000081,False,True,-4.219068646430969,3.505121350288391
breadth,chck_90M,Q_box_jar_flat_inflated_flat_held0_jar,unaffected_only,flat_inflated,held0,jar,S199_eval_000083,S199_eval_000082,False,True,-2.9556814432144165,3.395612955093384
breadth,chck_90M,Q_box_jar_flat_inflated_inflated_held0_box,affected_only,flat_inflated,held0,box,S199_eval_000088,S199_eval_000089,True,False,0.7050327286124229,-0.3541226387023926
breadth,chck_90M,Q_box_jar_flat_inflated_inflated_held0_jar,affected_only,flat_inflated,held0,jar,S199_eval_000091,S199_eval_000090,True,False,0.19961591064929962,-0.9445222616195679
breadth,chck_90M,Q_cloth_lamp_clean_dirty_clean_held1_cloth,unaffected_only,clean_dirty,held1,cloth,S199_eval_000204,S199_eval_000205,False,True,-0.6131771802902222,0.8211303949356079
breadth,chck_90M,Q_cloth_lamp_clean_dirty_clean_held1_lamp,unaffected_only,clean_dirty,held1,lamp,S199_eval_000207,S199_eval_000206,False,True,-0.4945690631866455,0.5349350571632385
breadth,chck_90M,Q_cloth_lamp_clean_dirty_dirty_held1_cloth,affected_only,clean_dirty,held1,cloth,S199_eval_000196,S199_eval_000197,True,False,0.4211258888244629,-0.5836260318756104
breadth,chck_90M,Q_cloth_lamp_clean_dirty_dirty_held1_lamp,affected_only,clean_dirty,held1,lamp,S199_eval_000199,S199_eval_000198,True,False,0.45833253860473633,-0.3947192430496216
breadth,chck_90M,Q_cloth_lamp_flat_inflated_flat_held1_cloth,unaffected_only,flat_inflated,held1,cloth,S199_eval_000212,S199_eval_000213,False,True,-4.725377798080444,4.859967231750488
breadth,chck_90M,Q_cloth_lamp_flat_inflated_flat_held1_lamp,unaffected_only,flat_inflated,held1,lamp,S199_eval_000215,S199_eval_000214,False,True,-3.545283079147339,4.848997712135315
breadth,chck_90M,Q_cloth_lamp_flat_inflated_inflated_held1_cloth,affected_only,flat_inflated,held1,cloth,S199_eval_000220,S199_eval_000221,True,False,3.729005813598633,-4.079325199127197
breadth,chck_90M,Q_cloth_lamp_flat_inflated_inflated_held1_lamp,affected_only,flat_inflated,held1,lamp,S199_eval_000223,S199_eval_000222,True,False,3.3547648191452026,-4.186663508415222
breadth,chck_90M,Q_cloth_rope_clean_dirty_clean_held0_cloth,unaffected_only,clean_dirty,held0,cloth,S199_eval_000200,S199_eval_000201,False,True,-1.2246770858764648,0.6748863458633423
breadth,chck_90M,Q_cloth_rope_clean_dirty_clean_held0_rope,unaffected_only,clean_dirty,held0,rope,S199_eval_000203,S199_eval_000202,False,True,-0.7075909376144409,0.870180606842041
breadth,chck_90M,Q_cloth_rope_clean_dirty_dirty_held0_cloth,unaffected_only,clean_dirty,held0,cloth,S199_eval_000192,S199_eval_000193,False,True,-0.3274049758911133,0.15286165475845337
