record_id,pair_id,semantic_label,source,view_kind,target_word,copied_from_source,view_words,source_words,nll_with_source,nll_view_only,source_help
222,rw2s1_005874,faithful_shortening,bnc_spoken,current,first,True,37,36,0.785179853439331,8.868186950683594,8.083007097244263
223,rw2s1_005874,faithful_shortening,bnc_spoken,current,news,True,37,36,0.016335561871528625,5.13829231262207,5.121956750750542
224,rw2s1_005874,faithful_shortening,bnc_spoken,current,reported,False,37,36,3.0699779987335205,2.2126970291137695,-0.857280969619751
225,rw2s1_005874,faithful_shortening,bnc_spoken,current,stating,False,37,36,3.989013671875,3.660527229309082,-0.32848644256591797
226,rw2s1_005874,faithful_shortening,bnc_spoken,compact,missile,False,18,36,6.15024733543396,9.511187553405762,3.3609402179718018
227,rw2s1_005874,faithful_shortening,bnc_spoken,compact,israel,True,18,36,0.041099779307842255,2.9211843013763428,2.8800845220685005
228,rw2s1_005874,faithful_shortening,bnc_spoken,compact,saudi,False,18,36,1.4395488500595093,0.8152177333831787,-0.6243311166763306
229,rw2s1_005874,faithful_shortening,bnc_spoken,compact,breaks,True,18,36,0.2747824192047119,4.759256362915039,4.484473943710327
230,rw_032179,supported_summary_with_lost_detail,bnc_spoken,current,involving,False,38,38,7.796808242797852,6.410276412963867,-1.3865318298339844
231,rw_032179,supported_summary_with_lost_detail,bnc_spoken,current,amman,True,38,38,0.0103730836417526,7.170805215835571,7.160432132193819
232,rw_032179,supported_summary_with_lost_detail,bnc_spoken,current,tourists,True,38,38,0.011558636091649532,6.514609336853027,6.503050700761378
233,rw_032179,supported_summary_with_lost_detail,bnc_spoken,current,subsequently,False,38,38,8.622406959533691,9.774150848388672,1.1517438888549805
234,rw_032179,supported_summary_with_lost_detail,bnc_spoken,compact,palestinian,True,17,38,6.316102027893066,6.3457136154174805,0.029611587524414062
235,rw_032179,supported_summary_with_lost_detail,bnc_spoken,compact,during,True,17,38,0.2302468866109848,3.4792542457580566,3.249007359147072
236,rw_032179,supported_summary_with_lost_detail,bnc_spoken,compact,palestinian,True,17,38,5.893229007720947,6.490962028503418,0.5977330207824707
237,rw_032179,supported_summary_with_lost_detail,bnc_spoken,compact,protest,True,17,38,0.12414464354515076,6.588327884674072,6.4641832411289215
238,rw_000248,supported_summary_with_lost_detail,simple_wiki,current,classic,False,57,48,16.19462776184082,8.639986038208008,-7.5546417236328125
239,rw_000248,supported_summary_with_lost_detail,simple_wiki,current,fresh,False,57,48,5.87919807434082,5.937211990356445,0.058013916015625
240,rw_000248,supported_summary_with_lost_detail,simple_wiki,current,numbers,True,57,48,0.42312830686569214,5.926305294036865,5.503176987171173
241,rw_000248,supported_summary_with_lost_detail,simple_wiki,current,tony,True,57,48,0.05109523981809616,3.9640514850616455,3.9129562452435493
242,rw_000248,supported_summary_with_lost_detail,simple_wiki,compact,sense,True,30,48,0.00515950086992234,6.268296718597412,6.26313721772749
243,rw_000248,supported_summary_with_lost_detail,simple_wiki,compact,rated,True,30,48,5.161254644393921,9.970217227935791,4.80896258354187
244,rw_000248,supported_summary_with_lost_detail,simple_wiki,compact,cowboy,True,30,48,0.036598026752471924,10.18407917022705,10.147481143474579
245,rw_000248,supported_summary_with_lost_detail,simple_wiki,compact,original,True,30,48,0.010735024698078632,7.073451995849609,7.062716971151531
246,rw_017420,supported_summary_with_lost_detail,simple_wiki,current,unsuccessful,False,41,33,9.162396430969238,7.850116014480591,-1.3122804164886475
247,rw_017420,supported_summary_with_lost_detail,simple_wiki,current,only,True,41,33,0.5944690704345703,1.3021719455718994,0.7077028751373291
248,rw_017420,supported_summary_with_lost_detail,simple_wiki,current,bench,True,41,33,0.3036612272262573,8.459834098815918,8.15617287158966
249,rw_017420,supported_summary_with_lost_detail,simple_wiki,current,resulting,False,41,33,0.5220516324043274,1.9777419567108154,1.455690324306488
250,rw_017420,supported_summary_with_lost_detail,simple_wiki,compact,went,True,21,33,0.23567946255207062,1.4693577289581299,1.2336782664060593
251,rw_017420,supported_summary_with_lost_detail,simple_wiki,compact,loan,True,21,33,0.0359719954431057,9.376168251037598,9.340196255594492
252,rw_017420,supported_summary_with_lost_detail,simple_wiki,compact,returned,False,21,33,1.0508313179016113,3.4871139526367188,2.4362826347351074
253,rw_017420,supported_summary_with_lost_detail,simple_wiki,compact,bulls,True,21,33,0.0035887353005819023,5.155946493148804,5.152357757848222
254,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,current,names,True,44,39,0.0686030164361,8.171117782592773,8.102514766156673
255,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,current,followed,False,44,39,2.9820475578308105,3.6473023891448975,0.6652548313140869
256,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,current,status,False,44,39,3.2155845165252686,3.2744524478912354,0.0588679313659668
257,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,current,south,True,44,39,0.00985070038586855,2.1330723762512207,2.123221675865352
258,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,compact,like,True,17,39,0.12278323620557785,3.034414768218994,2.9116315320134163
259,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,compact,former,False,17,39,2.6823678016662598,3.279921531677246,0.5975537300109863
260,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,compact,later,True,17,39,3.216883659362793,9.345734596252441,6.128850936889648
261,rw2s1_030744,supported_summary_with_lost_detail,simple_wiki,compact,african,False,17,39,2.573382616043091,1.9178566932678223,-0.6555259227752686
262,rw2s1_023231,faithful_shortening,simple_wiki,current,song,False,36,29,3.110173463821411,1.5347851514816284,-1.5753883123397827
263,rw2s1_023231,faithful_shortening,simple_wiki,current,gonna,True,36,29,0.028658397495746613,5.827940464019775,5.799282066524029
264,rw2s1_023231,faithful_shortening,simple_wiki,current,peak,False,36,29,5.382020473480225,6.750242710113525,1.3682222366333008
265,rw2s1_023231,faithful_shortening,simple_wiki,current,number,True,36,29,0.004536930937319994,0.4409555196762085,0.4364185887388885
266,rw2s1_023231,faithful_shortening,simple_wiki,compact,gonna,True,23,29,0.030850261449813843,5.519516468048096,5.488666206598282
267,rw2s1_023231,faithful_shortening,simple_wiki,compact,lose,True,23,29,0.006964928470551968,5.331597328186035,5.324632399715483
268,rw2s1_023231,faithful_shortening,simple_wiki,compact,eight,True,23,29,0.0710148736834526,3.007068634033203,2.9360537603497505
269,rw2s1_023231,faithful_shortening,simple_wiki,compact,riaa,False,23,29,6.950739701588948,6.318979263305664,-0.6317604382832842
270,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,current,served,False,38,35,0.2905336916446686,0.5428209900856018,0.2522872984409332
271,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,current,title,False,38,35,6.5893235206604,4.597633361816406,-1.9916901588439941
272,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,current,nuffield,True,38,35,0.027871180946628254,0.18379281957944235,0.1559216386328141
273,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,current,department,True,38,35,0.052156027406454086,7.767724990844727,7.7155689634382725
274,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,compact,john,True,20,35,0.05879998207092285,7.596486568450928,7.537686586380005
275,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,compact,oxford,True,20,35,0.010927713476121426,2.024531602859497,2.0136038893833756
276,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,compact,nuffield,True,20,35,0.021552583513160545,6.7506435712178545,6.729090987704694
277,rw2s0_002140,supported_summary_with_lost_detail,simple_wiki,compact,professor,True,20,35,0.2369302362203598,8.47685718536377,8.23992694914341
278,rw2s0_006082,altered_meaning,gutenberg,current,followed,False,43,31,4.207907676696777,3.333395481109619,-0.8745121955871582
279,rw2s0_006082,altered_meaning,gutenberg,current,rose,True,43,31,0.0034526519011706114,8.170055389404297,8.166602737503126
280,rw2s0_006082,altered_meaning,gutenberg,current,smiled,False,43,31,1.9314823150634766,4.511022090911865,2.5795397758483887
281,rw2s0_006082,altered_meaning,gutenberg,current,season,True,43,31,0.006945277564227581,7.793687343597412,7.7867420660331845
282,rw2s0_006082,altered_meaning,gutenberg,compact,rose,True,7,31,0.10850057005882263,8.781183242797852,8.672682672739029
283,rw2s0_006082,altered_meaning,gutenberg,compact,smiled,False,7,31,2.79337215423584,9.75809097290039,6.964718818664551
284,rw2s0_006082,altered_meaning,gutenberg,compact,answering,False,7,31,12.767644882202148,14.82156753540039,2.053922653198242
285,rw2s0_006082,altered_meaning,gutenberg,compact,music-teacher,True,7,31,0.10096127167344093,7.690463066101074,7.589501794427633
286,rw2s1_006744,altered_meaning,gutenberg,current,patiently,True,56,54,0.8598111867904663,8.39904236793518,7.539231181144714
287,rw2s1_006744,altered_meaning,gutenberg,current,having,False,56,54,5.173027515411377,5.398184299468994,0.2251567840576172
288,rw2s1_006744,altered_meaning,gutenberg,current,finding,False,56,54,6.0937347412109375,7.1404032707214355,1.046668529510498
289,rw2s1_006744,altered_meaning,gutenberg,current,people,True,56,54,0.035980161279439926,7.645556926727295,7.609576765447855
290,rw2s1_006744,altered_meaning,gutenberg,compact,rowed,True,12,54,3.429601550102234,5.11710798740387,1.6875064373016357
291,rw2s1_006744,altered_meaning,gutenberg,compact,fixed,False,12,54,4.607654571533203,6.674177169799805,2.0665225982666016
292,rw2s1_006744,altered_meaning,gutenberg,compact,five,True,12,54,0.025052012875676155,1.7355550527572632,1.710503039881587
293,rw2s1_006744,altered_meaning,gutenberg,compact,returned,False,12,54,4.129880905151367,4.135831832885742,0.005950927734375
294,rw_012099,altered_meaning,gutenberg,current,dreadfully,False,45,36,6.416628837585449,7.521031618118286,1.104402780532837
295,rw_012099,altered_meaning,gutenberg,current,pease,True,45,36,3.0790007542818785,7.715691804885864,4.636691050603986
296,rw_012099,altered_meaning,gutenberg,current,shillings,True,45,36,0.03157392516732216,1.8490955829620361,1.817521657794714
297,rw_012099,altered_meaning,gutenberg,current,declared,False,45,36,5.165010452270508,4.7369384765625,-0.4280719757080078
298,rw_012099,altered_meaning,gutenberg,compact,wants,False,16,36,3.2199063301086426,7.521517753601074,4.301611423492432
299,rw_012099,altered_meaning,gutenberg,compact,shillings,True,16,36,0.030888866633176804,3.13875150680542,3.107862640172243
300,rw_012099,altered_meaning,gutenberg,compact,daily,False,16,36,7.540543556213379,7.730694770812988,0.19015121459960938
301,rw_012099,altered_meaning,gutenberg,compact,audacious,True,16,36,8.187266111373901,9.444160461425781,1.2568943500518799
302,rw2s1_013165,faithful_shortening,gutenberg,current,even,False,53,51,11.540837287902832,8.283184051513672,-3.25765323638916
303,rw2s1_013165,faithful_shortening,gutenberg,current,vanished,True,53,51,0.2466896027326584,2.8413121700286865,2.594622567296028
304,rw2s1_013165,faithful_shortening,gutenberg,current,plunged,False,53,51,4.546421051025391,7.891252040863037,3.3448309898376465
305,rw2s1_013165,faithful_shortening,gutenberg,current,hoover,True,53,51,0.0031901916954666376,2.3921523094177246,2.388962117722258
306,rw2s1_013165,faithful_shortening,gutenberg,compact,crying,True,25,51,0.4201885163784027,4.677163124084473,4.25697460770607
307,rw2s1_013165,faithful_shortening,gutenberg,compact,until,False,25,51,6.054234027862549,6.108956336975098,0.05472230911254883
308,rw2s1_013165,faithful_shortening,gutenberg,compact,returned,False,25,51,0.7798362970352173,4.630762577056885,3.8509262800216675
309,rw2s1_013165,faithful_shortening,gutenberg,compact,hoover,True,25,51,0.007229004055261612,4.439813613891602,4.43258460983634
310,rw2s0_026429,altered_meaning,gutenberg,current,revolution,True,51,48,1.185878872871399,5.21359920501709,4.027720332145691
311,rw2s0_026429,altered_meaning,gutenberg,current,deal,True,51,48,0.0165114626288414,0.8349612355232239,0.8184497728943825
312,rw2s0_026429,altered_meaning,gutenberg,current,along,False,51,48,1.8800287246704102,2.987889289855957,1.1078605651855469
313,rw2s0_026429,altered_meaning,gutenberg,current,recollection,False,51,48,4.907193422317505,5.274641275405884,0.3674478530883789
314,rw2s0_026429,altered_meaning,gutenberg,compact,readers,False,20,48,4.921576023101807,13.247796058654785,8.326220035552979
315,rw2s0_026429,altered_meaning,gutenberg,compact,pilgrim,True,20,48,0.08675696328282356,9.638625144958496,9.551868181675673
316,rw2s0_026429,altered_meaning,gutenberg,compact,witchcraft,True,20,48,0.02054497506469488,9.329502582550049,9.308957607485354
317,rw2s0_026429,altered_meaning,gutenberg,compact,little,False,20,48,7.595721244812012,9.710342407226562,2.114621162414551
318,rw2s1_004011,faithful_shortening,gutenberg,current,handful,False,50,46,5.111466884613037,7.176283836364746,2.064816951751709
319,rw2s1_004011,faithful_shortening,gutenberg,current,granted,False,50,46,7.787083148956299,8.517745018005371,0.7306618690490723
320,rw2s1_004011,faithful_shortening,gutenberg,current,laughing-stock,True,50,46,0.055617023880283036,9.018893241882324,8.963276218002042
321,rw2s1_004011,faithful_shortening,gutenberg,current,hand,True,50,46,0.005069734528660774,9.569169998168945,9.564100263640285
322,rw2s1_004011,faithful_shortening,gutenberg,compact,like,False,25,46,5.5216169357299805,5.186192512512207,-0.33542442321777344
323,rw2s1_004011,faithful_shortening,gutenberg,compact,electoral,True,25,46,0.02155171986669302,5.55685567855835,5.535303958691657
324,rw2s1_004011,faithful_shortening,gutenberg,compact,civilization,True,25,46,12.711298942565918,10.227113723754883,-2.484185218811035
325,rw2s1_004011,faithful_shortening,gutenberg,compact,generations,False,25,46,7.165683746337891,8.492688179016113,1.3270044326782227
326,rw2s1_005820,faithful_shortening,gutenberg,current,overhearing,False,53,51,6.689409971237183,7.728857040405273,1.0394470691680908
327,rw2s1_005820,faithful_shortening,gutenberg,current,discuss,False,53,51,10.683500289916992,14.321691513061523,3.6381912231445312
328,rw2s1_005820,faithful_shortening,gutenberg,current,party,True,53,51,0.034718889743089676,7.747084140777588,7.712365251034498
329,rw2s1_005820,faithful_shortening,gutenberg,current,hartenstein,True,53,51,0.11566824093461037,8.573613484700521,8.457945243765911
330,rw2s1_005820,faithful_shortening,gutenberg,compact,party,True,28,51,0.05977201089262962,6.502646446228027,6.442874435335398
331,rw2s1_005820,faithful_shortening,gutenberg,compact,heard,False,28,51,4.789107799530029,6.724594593048096,1.9354867935180664
332,rw2s1_005820,faithful_shortening,gutenberg,compact,hartenstein,True,28,51,0.20132065191864967,8.45711374282837,8.25579309090972
333,rw2s1_005820,faithful_shortening,gutenberg,compact,restoring,False,28,51,10.668789863586426,8.156270503997803,-2.512519359588623
334,rw2s1_000855,altered_meaning,gutenberg,current,immediately,False,53,53,2.7783522605895996,6.5045976638793945,3.726245403289795
335,rw2s1_000855,altered_meaning,gutenberg,current,accused,True,53,53,0.044461868703365326,3.1023473739624023,3.057885505259037
336,rw2s1_000855,altered_meaning,gutenberg,current,taking,True,53,53,0.2187250703573227,4.262372970581055,4.043647900223732
337,rw2s1_000855,altered_meaning,gutenberg,current,even,False,53,53,0.1978345513343811,0.7038590908050537,0.5060245394706726
338,rw2s1_000855,altered_meaning,gutenberg,compact,trusted,False,18,53,8.570527076721191,7.9361419677734375,-0.6343851089477539
339,rw2s1_000855,altered_meaning,gutenberg,compact,word,True,18,53,0.6715463399887085,6.198862075805664,5.527315735816956
340,rw2s1_000855,altered_meaning,gutenberg,compact,brother's,False,18,53,0.46243564784526825,1.9375830590724945,1.4751474112272263
341,rw2s1_000855,altered_meaning,gutenberg,compact,worse,True,18,53,1.6293106079101562,5.133048057556152,3.503737449645996
342,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,current,ready,True,48,45,3.77327561378479,4.254124641418457,0.480849027633667
343,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,current,edna,True,48,45,0.13366587460041046,5.977762222290039,5.844096347689629
344,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,current,setting,False,48,45,4.539135932922363,5.762960910797119,1.2238249778747559
345,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,current,replied,False,48,45,0.9830060005187988,1.7614085674285889,0.77840256690979
346,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,compact,good,True,23,45,0.013684623874723911,4.184717655181885,4.171033031307161
347,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,compact,hugged,False,23,45,5.010983228683472,4.668410062789917,-0.3425731658935547
348,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,compact,tightly,True,23,45,2.8406622409820557,9.070114135742188,6.229451894760132
349,rw2s0_005098,supported_summary_with_lost_detail,gutenberg,compact,wish,True,23,45,0.02879623882472515,0.9239832758903503,0.8951870370656252
350,rw2s0_028146,altered_meaning,gutenberg,current,vessels,True,48,45,0.06259912997484207,9.15080451965332,9.088205389678478
351,rw2s0_028146,altered_meaning,gutenberg,current,amidst,False,48,45,7.048208475112915,7.145846605300903,0.09763813018798828
352,rw2s0_028146,altered_meaning,gutenberg,current,distinctly,True,48,45,0.7587137222290039,7.4514360427856445,6.692722320556641
353,rw2s0_028146,altered_meaning,gutenberg,current,response,False,48,45,1.0326581001281738,1.0031448602676392,-0.029513239860534668
354,rw2s0_028146,altered_meaning,gutenberg,compact,blew,False,32,45,3.45430850982666,7.853090763092041,4.398782253265381
355,rw2s0_028146,altered_meaning,gutenberg,compact,hard,True,32,45,0.2579112946987152,6.4699273109436035,6.212016016244888
356,rw2s0_028146,altered_meaning,gutenberg,compact,tramp,True,32,45,0.18836425244808197,8.959319591522217,8.770955339074135
357,rw2s0_028146,altered_meaning,gutenberg,compact,couldn't,False,32,45,2.03499299287796,2.3945573568344116,0.3595643639564514
358,rw2s1_016216,faithful_shortening,gutenberg,current,mass,True,48,45,0.0123091796413064,14.060513496398926,14.04820431675762
359,rw2s1_016216,faithful_shortening,gutenberg,current,exercised,False,48,45,9.802328109741211,7.021343946456909,-2.7809841632843018
360,rw2s1_016216,faithful_shortening,gutenberg,current,though,True,48,45,0.021912721917033195,0.22210437059402466,0.20019164867699146
361,rw2s1_016216,faithful_shortening,gutenberg,current,compelled,False,48,45,3.3807966709136963,3.180893898010254,-0.19990277290344238
362,rw2s1_016216,faithful_shortening,gutenberg,compact,helen,True,32,45,7.609306812286377,8.933984756469727,1.3246779441833496
363,rw2s1_016216,faithful_shortening,gutenberg,compact,records,True,32,45,8.950562477111816,14.254159927368164,5.303597450256348
364,rw2s1_016216,faithful_shortening,gutenberg,compact,carefully,False,32,45,7.133289337158203,6.283550262451172,-0.8497390747070312
365,rw2s1_016216,faithful_shortening,gutenberg,compact,avoiding,False,32,45,10.507593631744385,9.305247783660889,-1.202345848083496
366,rw_020981,supported_summary_with_lost_detail,childes,current,hoarse,True,31,20,1.0781491994857788,6.420088768005371,5.341939568519592
367,rw_020981,supported_summary_with_lost_detail,childes,current,recording,True,31,20,0.06366077065467834,6.709754943847656,6.646094173192978
368,rw_020981,supported_summary_with_lost_detail,childes,current,issue,False,31,20,2.4295847415924072,7.377630233764648,4.948045492172241
369,rw_020981,supported_summary_with_lost_detail,childes,current,participant,False,31,20,9.176679611206055,7.4924235343933105,-1.6842560768127441
370,rw_020981,supported_summary_with_lost_detail,childes,compact,speaker,True,8,20,11.929496765136719,16.62049102783203,4.6909942626953125
371,rw2s1_009835,altered_meaning,childes,current,arrived,False,49,52,8.016252517700195,5.862502098083496,-2.153750419616699
372,rw2s1_009835,altered_meaning,childes,current,motorcycle,True,49,52,0.03190109506249428,4.721896648406982,4.689995553344488
373,rw2s1_009835,altered_meaning,childes,current,while,False,49,52,4.553254127502441,5.812902927398682,1.2596487998962402
374,rw2s1_009835,altered_meaning,childes,current,truck,True,49,52,0.024765390902757645,7.84669303894043,7.821927648037672
375,rw2s1_009835,altered_meaning,childes,compact,motorcycle,True,24,52,12.801155090332031,10.198443412780762,-2.6027116775512695
376,rw2s1_009835,altered_meaning,childes,compact,drizzle,False,24,52,8.274555365244547,12.837249755859375,4.562694390614828
377,rw2s1_009835,altered_meaning,childes,compact,returned,False,24,52,5.157759189605713,5.660857200622559,0.5030980110168457
378,rw2s1_009835,altered_meaning,childes,compact,left,True,24,52,0.05867813155055046,5.083588600158691,5.024910468608141
379,rw2s1_005144,supported_summary_with_lost_detail,childes,current,attempting,False,45,49,2.1417651176452637,6.290184497833252,4.148419380187988
380,rw2s1_005144,supported_summary_with_lost_detail,childes,current,want,False,45,49,0.18506203591823578,0.46476927399635315,0.27970723807811737
381,rw2s1_005144,supported_summary_with_lost_detail,childes,current,guys,True,45,49,0.004847322590649128,3.508565902709961,3.503718580119312
382,rw2s1_005144,supported_summary_with_lost_detail,childes,current,probably,True,45,49,0.10635452717542648,7.864197731018066,7.75784320384264
383,rw2s1_005144,supported_summary_with_lost_detail,childes,compact,drove,False,13,49,2.951341152191162,5.300103664398193,2.3487625122070312
384,rw2s1_005144,supported_summary_with_lost_detail,childes,compact,late,True,13,49,1.7950758934020996,7.060172080993652,5.265096187591553
385,rw2s1_005144,supported_summary_with_lost_detail,childes,compact,keeping,False,13,49,5.472855091094971,5.728991508483887,0.256136417388916
386,rw2s1_005144,supported_summary_with_lost_detail,childes,compact,waiting,True,13,49,2.425319194793701,7.0028395652771,4.577520370483398
387,rw2s0_001657,faithful_shortening,childes,current,despite,False,31,28,6.218477725982666,5.462573528289795,-0.7559041976928711
388,rw2s0_001657,faithful_shortening,childes,current,king's,True,31,28,0.011609075125306845,0.022141671739518642,0.010532596614211798
389,rw2s0_001657,faithful_shortening,childes,current,trying,False,31,28,9.245162010192871,9.045022964477539,-0.20013904571533203
390,rw2s0_001657,faithful_shortening,childes,current,humpty,True,31,28,0.023552427999675274,0.013049802742898464,-0.01050262525677681
391,rw2s0_001657,faithful_shortening,childes,compact,fell,False,19,28,7.756433010101318,7.207355499267578,-0.5490775108337402
392,rw2s0_001657,faithful_shortening,childes,compact,horses,True,19,28,0.03368046507239342,4.04431676864624,4.010636303573847
393,rw2s0_001657,faithful_shortening,childes,compact,couldn't,True,19,28,0.022740107029676437,3.305367350578308,3.2826272435486317
394,rw2s0_001657,faithful_shortening,childes,compact,together,True,19,28,0.012080362997949123,2.4705071449279785,2.4584267819300294
395,rw2s0_006043,supported_summary_with_lost_detail,childes,current,clad,False,40,42,3.8150153160095215,4.101987361907959,0.2869720458984375
396,rw2s0_006043,supported_summary_with_lost_detail,childes,current,satin,True,40,42,0.5430761501193047,7.314359426498413,6.771283276379108
397,rw2s0_006043,supported_summary_with_lost_detail,childes,current,adorned,False,40,42,4.201171398162842,3.62318754196167,-0.5779838562011719
398,rw2s0_006043,supported_summary_with_lost_detail,childes,current,glass,True,40,42,0.004690358880907297,5.49873685836792,5.494046499487013
399,rw2s0_006043,supported_summary_with_lost_detail,childes,compact,seeing,False,17,42,12.617242813110352,12.394634246826172,-0.2226085662841797
400,rw2s0_006043,supported_summary_with_lost_detail,childes,compact,wore,False,17,42,2.9141502380371094,1.5112136602401733,-1.402936577796936
401,rw2s0_006043,supported_summary_with_lost_detail,childes,compact,sparkling,True,17,42,0.6571642979979515,8.333274841308594,7.676110543310642
402,rw2s0_006043,supported_summary_with_lost_detail,childes,compact,slippers,True,17,42,0.1704072654247284,4.341305732727051,4.170898467302322
403,rw2s1_030959,faithful_shortening,childes,current,while,False,25,21,1.6488412618637085,2.507619619369507,0.8587783575057983
404,rw2s1_030959,faithful_shortening,childes,current,famous,True,25,21,0.11465348303318024,8.196720123291016,8.082066640257835
405,rw2s1_030959,faithful_shortening,childes,current,solo,True,25,21,0.010485900565981865,5.338341593742371,5.327855693176389
406,rw2s1_030959,faithful_shortening,childes,current,observed,False,25,21,1.4109137058258057,6.424019813537598,5.013106107711792
407,rw2s1_030959,faithful_shortening,childes,compact,solo,True,14,21,0.015951797366142273,5.68065345287323,5.664701655507088
408,rw2s1_030959,faithful_shortening,childes,compact,watched,True,14,21,0.9085550308227539,5.8187479972839355,4.910192966461182
409,rw2s1_030959,faithful_shortening,childes,compact,base's,False,14,21,1.7533497009426355,6.24643874168396,4.493089040741324
410,rw2s1_030959,faithful_shortening,childes,compact,cavern,True,14,21,0.03621905203908682,8.314759731292725,8.278540679253638
411,rw2s0_026977,altered_meaning,childes,current,light,True,29,27,0.02334001660346985,13.078422546386719,13.055082529783249
412,rw2s0_026977,altered_meaning,childes,current,descend,False,29,27,7.2545623779296875,6.3385772705078125,-0.915985107421875
413,rw2s0_026977,altered_meaning,childes,current,retrieve,False,29,27,4.878060340881348,8.425581932067871,3.5475215911865234
414,rw2s0_026977,altered_meaning,childes,current,what'll,True,29,27,0.044305737130343914,3.427666425704956,3.383360688574612
415,rw2s0_026977,altered_meaning,childes,compact,speeder,True,13,27,2.9758525732904673,7.965599775314331,4.989747202023864
416,rw2s0_026977,altered_meaning,childes,compact,light,True,13,27,3.6520230770111084,9.762145042419434,6.110121965408325
417,rw2s0_026977,altered_meaning,childes,compact,down,True,13,27,0.017187807708978653,5.841152191162109,5.823964383453131
418,rw2s0_026977,altered_meaning,childes,compact,mark's,False,13,27,4.573809862136841,3.6080431938171387,-0.9657666683197021
419,rw_016699,supported_summary_with_lost_detail,childes,current,videotape,True,36,39,2.079304459194342,5.445838610331218,3.3665341511368756
420,rw_016699,supported_summary_with_lost_detail,childes,current,caterpillar,True,36,39,0.0015029336791485548,0.016419412568211555,0.014916478889063
421,rw_016699,supported_summary_with_lost_detail,childes,current,while,False,36,39,3.438713550567627,3.8360748291015625,0.39736127853393555
422,rw_016699,supported_summary_with_lost_detail,childes,current,arranges,False,36,39,5.673845529556274,6.359732389450073,0.6858868598937988
423,rw_016699,supported_summary_with_lost_detail,childes,compact,arranges,False,18,39,5.682093620300293,5.056865215301514,-0.6252284049987793
424,rw_016699,supported_summary_with_lost_detail,childes,compact,balls,True,18,39,0.06943278759717941,2.538133144378662,2.4687003567814827
425,rw_016699,supported_summary_with_lost_detail,childes,compact,base,True,18,39,0.002360773738473654,0.0888403132557869,0.08647953951731324
426,rw_016699,supported_summary_with_lost_detail,childes,compact,magnet,True,18,39,0.3064189851284027,5.665309906005859,5.358890920877457
427,rw_044687,supported_summary_with_lost_detail,childes,current,remarks,False,26,22,4.064808368682861,7.813399314880371,3.7485909461975098
428,rw_044687,supported_summary_with_lost_detail,childes,current,asks,False,26,22,3.566023826599121,2.9300479888916016,-0.6359758377075195
429,rw_044687,supported_summary_with_lost_detail,childes,current,okay,True,26,22,5.524478912353516,7.885842800140381,2.3613638877868652
430,rw_044687,supported_summary_with_lost_detail,childes,current,happens,True,26,22,0.09890169650316238,2.409567356109619,2.3106656596064568
431,rw_044687,supported_summary_with_lost_detail,childes,compact,comment,False,10,22,11.230100631713867,12.093574523925781,0.8634738922119141
432,rw_044687,supported_summary_with_lost_detail,childes,compact,while,False,10,22,1.1719003915786743,2.1590576171875,0.9871572256088257
433,rw_044687,supported_summary_with_lost_detail,childes,compact,father,True,10,22,4.230948448181152,7.027021408081055,2.7960729598999023
434,rw_044687,supported_summary_with_lost_detail,childes,compact,laughs,True,10,22,3.2398924827575684,4.788404941558838,1.5485124588012695
435,rw_024111,faithful_shortening,switchboard,current,concludes,False,24,23,8.112381935119629,6.365788459777832,-1.7465934753417969
436,rw_024111,faithful_shortening,switchboard,current,people,True,24,23,0.6404750347137451,6.297397613525391,5.6569225788116455
437,rw_024111,faithful_shortening,switchboard,current,covering,False,24,23,7.963387489318848,6.891282081604004,-1.0721054077148438
438,rw_024111,faithful_shortening,switchboard,current,thousands,True,24,23,0.11819674074649811,5.934693336486816,5.816496595740318
439,rw_024111,faithful_shortening,switchboard,compact,millions,False,14,23,8.845057487487793,6.3307623863220215,-2.5142951011657715
440,rw_024111,faithful_shortening,switchboard,compact,thousands,True,14,23,0.9008645415306091,3.6462254524230957,2.7453609108924866
441,rw_024111,faithful_shortening,switchboard,compact,dollars,True,14,23,0.9808613657951355,7.370989799499512,6.390128433704376
442,rw_024111,faithful_shortening,switchboard,compact,protected,True,14,23,1.627790927886963,8.650726318359375,7.022935390472412
