example_id,source,words,loss,n_masked,axis,axis_path,arm,relation,seed,description,checkpoint
920001913,open_subtitles,160,4.071413993835449,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001914,open_subtitles,160,3.561932325363159,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001915,open_subtitles,160,2.74580979347229,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001916,open_subtitles,160,3.5767149925231934,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001917,open_subtitles,160,2.785071611404419,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001918,open_subtitles,160,3.706155300140381,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001919,open_subtitles,160,3.4408011436462402,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001920,open_subtitles,160,3.1222074031829834,46,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001921,open_subtitles,160,3.218928575515747,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001922,open_subtitles,160,3.2852532863616943,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001923,open_subtitles,160,2.513063907623291,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001924,open_subtitles,160,3.468297243118286,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001925,open_subtitles,160,3.156120777130127,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001926,open_subtitles,160,2.515496015548706,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001927,open_subtitles,160,4.273436546325684,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001928,open_subtitles,160,3.248589038848877,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001929,open_subtitles,160,3.5049753189086914,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001930,open_subtitles,160,2.355659008026123,44,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001931,open_subtitles,160,4.082285404205322,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001932,open_subtitles,160,2.8882663249969482,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001933,open_subtitles,160,2.169372797012329,23,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001934,open_subtitles,160,3.3458447456359863,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001935,open_subtitles,160,2.1151652336120605,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001936,open_subtitles,160,3.196054697036743,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001937,open_subtitles,160,2.6043097972869873,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001938,open_subtitles,160,2.995265245437622,47,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001939,open_subtitles,160,2.9649229049682617,18,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001940,open_subtitles,160,2.9694368839263916,24,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001941,open_subtitles,160,3.584437370300293,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001942,open_subtitles,160,3.07169508934021,44,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001943,open_subtitles,160,3.4307048320770264,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001944,open_subtitles,160,2.4337832927703857,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001945,open_subtitles,160,2.7495694160461426,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001946,open_subtitles,160,3.4217302799224854,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001947,open_subtitles,160,1.4638019800186157,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001948,open_subtitles,160,3.2724921703338623,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001949,open_subtitles,160,3.5451102256774902,44,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001950,open_subtitles,160,2.095599412918091,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001951,open_subtitles,160,2.7883617877960205,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001952,open_subtitles,160,2.655468702316284,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001953,open_subtitles,160,2.557335615158081,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001954,open_subtitles,160,3.773736000061035,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001955,open_subtitles,160,2.301590919494629,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001956,open_subtitles,160,2.6646270751953125,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001957,open_subtitles,160,2.6708905696868896,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001958,open_subtitles,160,2.728080987930298,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001959,open_subtitles,160,2.600131034851074,47,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001960,open_subtitles,160,3.731260299682617,46,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001961,open_subtitles,160,3.256588935852051,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001962,open_subtitles,160,3.281057119369507,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001963,open_subtitles,160,2.3683338165283203,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001964,open_subtitles,160,2.524837017059326,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001965,open_subtitles,160,2.5589659214019775,48,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001966,open_subtitles,160,3.1863386631011963,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001967,open_subtitles,160,3.1833415031433105,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001968,open_subtitles,160,3.9736411571502686,24,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001969,open_subtitles,160,4.180554389953613,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001970,open_subtitles,160,2.9495630264282227,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001971,open_subtitles,160,4.600611209869385,23,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001972,open_subtitles,160,3.619579792022705,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001973,open_subtitles,160,3.54103946685791,22,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001974,open_subtitles,160,3.011786699295044,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001975,open_subtitles,160,3.8869290351867676,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001976,open_subtitles,160,5.424663066864014,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001977,open_subtitles,160,2.8269646167755127,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001978,open_subtitles,160,3.6789300441741943,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001979,open_subtitles,160,3.1688954830169678,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001980,open_subtitles,160,2.65270733833313,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001981,open_subtitles,160,2.8274195194244385,46,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001982,open_subtitles,160,3.5307586193084717,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001983,open_subtitles,160,3.2467429637908936,23,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001984,open_subtitles,160,3.7781105041503906,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001985,open_subtitles,160,2.2281365394592285,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001986,open_subtitles,160,2.030703544616699,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001987,open_subtitles,160,2.2250351905822754,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001988,open_subtitles,160,3.4026753902435303,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001989,open_subtitles,160,2.6986796855926514,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001990,open_subtitles,160,2.0927951335906982,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001991,open_subtitles,160,3.9240334033966064,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001992,open_subtitles,160,3.5737550258636475,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001993,open_subtitles,160,3.959796190261841,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001994,open_subtitles,160,4.503538608551025,43,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001995,open_subtitles,160,4.365189552307129,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001996,open_subtitles,160,4.4077887535095215,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001997,open_subtitles,160,4.581637859344482,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001998,open_subtitles,160,3.8894431591033936,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920001999,open_subtitles,160,4.575522422790527,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002000,open_subtitles,160,3.5850143432617188,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002001,open_subtitles,160,2.9326772689819336,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002002,open_subtitles,160,3.987626314163208,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002003,open_subtitles,160,4.9102911949157715,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002004,open_subtitles,160,3.4883978366851807,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002005,open_subtitles,160,4.078000545501709,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002006,open_subtitles,160,3.6305289268493652,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002007,open_subtitles,160,4.530344009399414,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002008,open_subtitles,160,4.498428821563721,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002009,open_subtitles,160,3.3363804817199707,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002010,open_subtitles,160,3.9538676738739014,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002011,open_subtitles,160,4.737380504608154,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002012,open_subtitles,160,3.6001687049865723,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002013,open_subtitles,160,4.319234371185303,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002014,open_subtitles,160,4.1646809577941895,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002015,open_subtitles,160,3.860896348953247,43,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002016,open_subtitles,160,2.8339481353759766,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002017,open_subtitles,160,3.6784706115722656,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002018,open_subtitles,160,3.1946663856506348,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
920002019,open_subtitles,160,3.7517988681793213,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,OFF43122,OFF,43122,official_lengthmatched no qwen-pair practice seed43122,chck_80M
