sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,arm,family,relation,seed,checkpoint,description
r2848_s01,simple_wiki,920002848,2848,8,160,167,210,isolation,10,2,False,11.362558364868164,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2851_s03,simple_wiki,920002851,2851,16,160,227,327,isolation,37,8,False,5.290646553039551,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2851_s07,simple_wiki,920002851,2851,21,160,617,739,isolation,29,5,False,4.230589389801025,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2854_s04,simple_wiki,920002854,2854,13,160,500,585,isolation,17,3,False,3.959257125854492,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,isolation,33,4,False,0.703578770160675,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2857_s04,simple_wiki,920002857,2857,13,160,407,491,isolation,28,4,False,2.4541263580322266,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2861_s05,simple_wiki,920002861,2861,16,160,651,733,isolation,26,4,False,0.5002197623252869,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,isolation,35,8,False,4.2733330726623535,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2876_s03,simple_wiki,920002876,2876,10,160,369,443,isolation,12,1,False,0.026054369285702705,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2879_s07,simple_wiki,920002879,2879,15,160,766,844,isolation,20,4,False,3.034463882446289,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2889_s01,simple_wiki,920002889,2889,23,160,122,241,isolation,35,5,False,3.6249499320983887,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2890_s08,simple_wiki,920002890,2890,9,160,671,734,isolation,16,4,False,3.2745327949523926,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2892_s02,simple_wiki,920002892,2892,23,160,241,358,isolation,28,3,False,6.183984279632568,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2896_s03,simple_wiki,920002896,2896,11,160,289,349,isolation,12,1,False,0.3394646644592285,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2897_s03,simple_wiki,920002897,2897,19,160,313,392,isolation,28,4,False,0.058151572942733765,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2901_s04,simple_wiki,920002901,2901,9,160,372,416,isolation,11,1,False,0.0026298719458281994,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2905_s02,simple_wiki,920002905,2905,11,160,234,288,isolation,17,2,False,2.2284467220306396,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,isolation,68,12,False,2.942958116531372,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2910_s03,simple_wiki,920002910,2910,15,160,414,501,isolation,19,4,False,3.4164724349975586,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2910_s05,simple_wiki,920002910,2910,14,160,563,646,isolation,18,3,False,0.5113599300384521,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2911_s04,simple_wiki,920002911,2911,33,160,416,615,isolation,40,6,False,0.8899279236793518,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2911_s07,simple_wiki,920002911,2911,10,160,900,943,isolation,18,4,False,3.979039192199707,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2912_s07,simple_wiki,920002912,2912,26,160,633,773,isolation,67,4,False,1.5687757730484009,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2913_s03,simple_wiki,920002913,2913,19,160,273,368,isolation,35,6,False,3.729052782058716,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2922_s06,simple_wiki,920002922,2922,8,160,826,861,isolation,12,3,False,3.819744110107422,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2924_s02,simple_wiki,920002924,2924,12,160,159,228,isolation,13,2,False,4.906174659729004,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2928_s02,simple_wiki,920002928,2928,14,160,299,363,isolation,20,5,False,2.3913230895996094,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2931_s00,simple_wiki,920002931,2931,9,160,0,60,isolation,23,5,False,3.8341336250305176,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2938_s00,simple_wiki,920002938,2938,20,160,33,146,isolation,34,3,False,4.188926696777344,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2939_s06,simple_wiki,920002939,2939,16,160,628,707,isolation,20,3,False,8.22801399230957,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,isolation,21,3,False,8.246993064880371,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2944_s05,simple_wiki,920002944,2944,10,160,745,791,isolation,18,2,False,2.6517553329467773,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,isolation,21,2,False,5.11640739440918,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2946_s03,simple_wiki,920002946,2946,13,160,537,618,isolation,17,1,False,2.5702743530273438,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2960_s01,simple_wiki,920002960,2960,11,160,119,184,isolation,32,6,False,7.159782409667969,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2965_s05,simple_wiki,920002965,2965,14,160,473,550,isolation,17,1,False,2.5205984115600586,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2965_s06,simple_wiki,920002965,2965,16,160,551,635,isolation,21,1,False,7.035980224609375,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2968_s00,simple_wiki,920002968,2968,10,160,42,94,isolation,14,1,False,8.120139122009277,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2968_s07,simple_wiki,920002968,2968,15,160,732,813,isolation,19,2,False,3.4526479244232178,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2973_s02,simple_wiki,920002973,2973,20,160,527,666,isolation,70,15,False,2.396188259124756,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2977_s05,simple_wiki,920002977,2977,19,160,635,723,isolation,30,3,False,1.0298038721084595,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2977_s06,simple_wiki,920002977,2977,10,160,754,805,isolation,14,4,False,8.270833015441895,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2979_s09,simple_wiki,920002979,2979,18,160,824,911,isolation,20,2,False,0.8636904358863831,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s00,switchboard,920002992,2992,22,160,0,102,isolation,28,2,False,5.384156227111816,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s01,switchboard,920002992,2992,27,160,118,247,isolation,32,2,False,0.47269245982170105,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s02,switchboard,920002992,2992,9,160,259,314,isolation,14,2,False,5.18894100189209,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s03,switchboard,920002992,2992,18,160,359,441,isolation,22,3,False,3.3925647735595703,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s04,switchboard,920002992,2992,23,160,452,572,isolation,29,4,False,5.733537673950195,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s05,switchboard,920002992,2992,17,160,584,670,isolation,21,2,False,0.9236962199211121,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2992_s06,switchboard,920002992,2992,23,160,671,796,isolation,28,6,False,3.4983670711517334,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s00,switchboard,920002993,2993,29,160,0,137,isolation,41,10,False,4.264161109924316,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s01,switchboard,920002993,2993,28,160,149,278,isolation,41,6,False,1.3958330154418945,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s02,switchboard,920002993,2993,9,160,279,325,isolation,14,1,False,11.989218711853027,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s03,switchboard,920002993,2993,19,160,397,494,isolation,25,6,False,3.31882643699646,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s04,switchboard,920002993,2993,9,160,506,546,isolation,12,3,False,6.317854404449463,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2993_s05,switchboard,920002993,2993,40,160,547,738,isolation,55,11,False,3.3934171199798584,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s00,switchboard,920002994,2994,10,160,28,87,isolation,13,1,False,8.768733978271484,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s01,switchboard,920002994,2994,10,160,88,132,isolation,15,3,False,10.089579582214355,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s02,switchboard,920002994,2994,17,160,146,230,isolation,24,2,False,0.2273373156785965,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s03,switchboard,920002994,2994,16,160,231,310,isolation,31,4,False,0.8840442895889282,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s04,switchboard,920002994,2994,20,160,311,425,isolation,26,7,False,3.518420457839966,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s05,switchboard,920002994,2994,22,160,453,559,isolation,32,6,False,2.335303544998169,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2994_s06,switchboard,920002994,2994,32,160,560,741,isolation,44,5,False,5.393088340759277,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s00,switchboard,920002995,2995,33,160,31,181,isolation,43,2,False,3.1202428340911865,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s01,switchboard,920002995,2995,25,160,201,310,isolation,31,3,False,3.922124147415161,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s02,switchboard,920002995,2995,27,160,324,473,isolation,41,4,False,2.1902668476104736,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s03,switchboard,920002995,2995,27,160,474,593,isolation,32,7,False,3.109504222869873,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s04,switchboard,920002995,2995,16,160,594,663,isolation,23,2,False,0.09754984825849533,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2995_s05,switchboard,920002995,2995,13,160,664,730,isolation,19,2,False,2.9780526161193848,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s00,switchboard,920002996,2996,11,160,0,56,isolation,13,2,False,1.845321536064148,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s01,switchboard,920002996,2996,45,160,110,332,isolation,54,10,False,2.68699049949646,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s02,switchboard,920002996,2996,35,160,383,556,isolation,52,8,False,2.7340900897979736,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s03,switchboard,920002996,2996,10,160,557,606,isolation,16,2,False,0.49338793754577637,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s04,switchboard,920002996,2996,22,160,648,758,isolation,27,5,False,2.771602153778076,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2996_s05,switchboard,920002996,2996,10,160,759,797,isolation,12,3,False,4.397189617156982,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s00,switchboard,920002997,2997,31,160,18,181,isolation,45,7,False,3.4781031608581543,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s01,switchboard,920002997,2997,21,160,193,291,isolation,25,11,False,4.126236438751221,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s02,switchboard,920002997,2997,28,160,292,430,isolation,34,6,False,3.863170623779297,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s03,switchboard,920002997,2997,12,160,442,499,isolation,16,2,False,1.8162106275558472,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s04,switchboard,920002997,2997,16,160,500,568,isolation,22,3,False,1.5661190748214722,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s05,switchboard,920002997,2997,29,160,597,730,isolation,40,3,False,3.3820645809173584,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2997_s06,switchboard,920002997,2997,10,160,731,776,isolation,12,3,False,6.82541036605835,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s00,switchboard,920002998,2998,13,160,0,63,isolation,19,2,False,3.508877754211426,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s01,switchboard,920002998,2998,9,160,88,128,isolation,11,1,False,2.195674419403076,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s02,switchboard,920002998,2998,10,160,143,187,isolation,13,1,False,0.013259213417768478,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s03,switchboard,920002998,2998,38,160,226,408,isolation,50,10,False,1.4950604438781738,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s04,switchboard,920002998,2998,35,160,443,605,isolation,45,5,False,4.696000099182129,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2998_s05,switchboard,920002998,2998,27,160,617,730,isolation,34,7,False,2.9339206218719482,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s00,switchboard,920002999,2999,24,160,0,128,isolation,29,3,False,2.6468701362609863,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s01,switchboard,920002999,2999,45,160,139,344,isolation,58,8,False,4.105092525482178,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s02,switchboard,920002999,2999,20,160,379,473,isolation,26,3,False,4.485930919647217,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s03,switchboard,920002999,2999,31,160,474,611,isolation,41,7,False,1.8031634092330933,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s04,switchboard,920002999,2999,11,160,620,676,isolation,15,1,False,7.073838233947754,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r2999_s05,switchboard,920002999,2999,20,160,677,767,isolation,25,6,False,4.075451850891113,RS43022,crv,REPEAT_SPLIT,43022,chck_100M,exact recurrence split across rows
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,row_context,26,4,False,3.121234178543091,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,row_context,33,7,False,2.368010997772217,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0006_s05,bnc_spoken,920000006,6,8,160,708,751,row_context,11,1,False,7.158515453338623,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0008_s00,bnc_spoken,920000008,8,37,160,19,194,row_context,42,9,False,1.5964325666427612,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,row_context,20,5,False,4.642967224121094,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0009_s01,bnc_spoken,920000009,9,28,160,160,308,row_context,35,5,False,4.0366034507751465,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0009_s04,bnc_spoken,920000009,9,38,160,625,816,row_context,46,7,False,5.654906272888184,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0010_s01,bnc_spoken,920000010,10,19,160,154,248,row_context,21,5,False,1.7729133367538452,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0011_s06,bnc_spoken,920000011,11,10,160,742,792,row_context,14,3,False,0.991558849811554,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0013_s00,bnc_spoken,920000013,13,14,160,0,85,row_context,18,2,False,2.7115654945373535,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0013_s02,bnc_spoken,920000013,13,16,160,129,206,row_context,19,5,False,3.1461355686187744,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0015_s04,bnc_spoken,920000015,15,11,160,710,768,row_context,13,2,False,1.8940892219543457,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0017_s02,bnc_spoken,920000017,17,21,160,307,420,row_context,27,1,False,5.929994583129883,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0021_s02,bnc_spoken,920000021,21,13,160,363,433,row_context,18,4,False,1.719359278678894,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0022_s00,bnc_spoken,920000022,22,14,160,0,70,row_context,19,1,False,0.0006455483380705118,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0023_s02,bnc_spoken,920000023,23,11,160,142,197,row_context,14,2,False,2.413226842880249,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0027_s01,bnc_spoken,920000027,27,11,160,230,286,row_context,12,3,False,3.718076705932617,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0027_s03,bnc_spoken,920000027,27,9,160,413,462,row_context,10,3,False,0.7665181756019592,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0027_s04,bnc_spoken,920000027,27,13,160,583,648,row_context,18,3,False,0.24386203289031982,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0027_s06,bnc_spoken,920000027,27,12,160,774,830,row_context,12,2,False,4.014238357543945,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,row_context,11,1,False,2.4196887016296387,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0029_s02,bnc_spoken,920000029,29,8,160,265,297,row_context,10,2,False,1.1646116971969604,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0031_s03,bnc_spoken,920000031,31,8,160,284,333,row_context,10,2,False,8.7695951461792,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0031_s07,bnc_spoken,920000031,31,10,160,760,805,row_context,12,1,False,1.9183518886566162,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0040_s06,bnc_spoken,920000040,40,15,160,596,670,row_context,18,1,False,2.257671356201172,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0041_s06,bnc_spoken,920000041,41,23,160,520,615,row_context,25,7,False,3.2382924556732178,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0042_s09,bnc_spoken,920000042,42,9,160,747,784,row_context,11,2,False,0.02047213912010193,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0043_s06,bnc_spoken,920000043,43,18,160,697,794,row_context,21,1,False,0.5842940807342529,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0044_s00,bnc_spoken,920000044,44,9,160,0,50,row_context,10,1,False,2.885831356048584,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0045_s04,bnc_spoken,920000045,45,8,160,443,483,row_context,9,3,False,4.1104559898376465,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,row_context,14,3,False,1.367700219154358,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0045_s08,bnc_spoken,920000045,45,29,160,679,832,row_context,31,6,False,6.177392959594727,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0046_s07,bnc_spoken,920000046,46,12,160,612,678,row_context,14,1,False,1.4401111602783203,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0047_s01,bnc_spoken,920000047,47,9,160,74,128,row_context,10,2,False,3.965395450592041,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0047_s02,bnc_spoken,920000047,47,9,160,152,199,row_context,10,2,False,3.959409713745117,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0047_s03,bnc_spoken,920000047,47,12,160,200,254,row_context,15,1,False,2.797867774963379,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0048_s06,bnc_spoken,920000048,48,8,160,551,589,row_context,11,2,False,0.9067116379737854,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0049_s06,bnc_spoken,920000049,49,10,160,512,554,row_context,11,1,False,4.289275646209717,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0052_s06,bnc_spoken,920000052,52,26,160,667,784,row_context,30,4,False,0.4092235267162323,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0058_s04,bnc_spoken,920000058,58,12,160,575,637,row_context,23,1,False,7.112176418304443,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0060_s05,bnc_spoken,920000060,60,14,160,534,593,row_context,15,2,False,0.4326935112476349,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0062_s01,bnc_spoken,920000062,62,15,160,123,195,row_context,16,2,False,1.9849522113800049,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0064_s01,bnc_spoken,920000064,64,28,160,97,226,row_context,30,9,False,3.7226650714874268,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0066_s03,bnc_spoken,920000066,66,14,160,451,519,row_context,17,1,False,0.7100674510002136,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0067_s02,bnc_spoken,920000067,67,28,160,135,266,row_context,33,3,False,1.9820966720581055,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0067_s05,bnc_spoken,920000067,67,14,160,477,546,row_context,17,4,False,4.60569953918457,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0067_s08,bnc_spoken,920000067,67,10,160,718,774,row_context,16,4,False,3.5682852268218994,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0069_s09,bnc_spoken,920000069,69,12,160,711,777,row_context,15,2,False,2.463237762451172,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0070_s01,bnc_spoken,920000070,70,10,160,114,154,row_context,13,1,False,0.021091341972351074,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0070_s02,bnc_spoken,920000070,70,8,160,193,236,row_context,11,1,False,6.560832977294922,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0073_s01,bnc_spoken,920000073,73,17,160,118,200,row_context,22,4,False,1.427141547203064,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0073_s07,bnc_spoken,920000073,73,10,160,670,729,row_context,10,1,False,0.8166936635971069,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0075_s00,bnc_spoken,920000075,75,10,160,0,49,row_context,13,2,False,1.7272170782089233,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0079_s01,bnc_spoken,920000079,79,22,160,96,194,row_context,24,2,False,7.275014877319336,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0079_s02,bnc_spoken,920000079,79,30,160,195,336,row_context,38,3,False,0.5896879434585571,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0080_s00,bnc_spoken,920000080,80,29,160,0,135,row_context,33,4,False,2.027435064315796,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0081_s06,bnc_spoken,920000081,81,12,160,577,633,row_context,16,2,False,1.237882137298584,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0082_s03,bnc_spoken,920000082,82,14,160,198,264,row_context,17,1,False,2.4605040550231934,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0082_s05,bnc_spoken,920000082,82,32,160,431,597,row_context,39,7,False,4.193478107452393,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0085_s03,bnc_spoken,920000085,85,13,160,371,431,row_context,16,2,False,4.646256923675537,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0087_s00,bnc_spoken,920000087,87,10,160,0,59,row_context,12,1,False,2.3376193046569824,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0087_s05,bnc_spoken,920000087,87,12,160,525,580,row_context,14,3,False,4.352088451385498,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0088_s00,bnc_spoken,920000088,88,16,160,14,84,row_context,17,1,False,0.0022362482268363237,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0090_s00,bnc_spoken,920000090,90,13,160,0,67,row_context,15,1,False,8.585601806640625,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0091_s02,bnc_spoken,920000091,91,34,160,265,412,row_context,36,2,False,2.7498068809509277,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0092_s00,bnc_spoken,920000092,92,23,160,27,133,row_context,25,2,False,0.09411536902189255,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0097_s02,bnc_spoken,920000097,97,11,160,415,477,row_context,14,2,False,1.6205682754516602,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0098_s05,bnc_spoken,920000098,98,12,160,352,412,row_context,15,3,False,5.64793062210083,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
r0098_s07,bnc_spoken,920000098,98,18,160,554,644,row_context,20,4,False,2.7475924491882324,VS43022,crv,VIEW_SPLIT,43022,chck_100M,restatement split across rows
