family,seed,relation,arm,checkpoint,sentence_uid,source,sentence_words,isolation,row_context,context_gain
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0489_s05,childes,9,3.523198127746582,0.7846776843070984,2.7385204434394836
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0496_s04,childes,9,1.0982136726379395,0.9830501675605774,0.11516350507736206
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0506_s03,childes,16,0.4901369512081146,0.4943358600139618,-0.004198908805847168
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0522_s01,childes,8,0.732721745967865,0.159589022397995,0.57313272356987
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0531_s01,childes,10,3.2960782051086426,0.20666378736495972,3.089414417743683
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0542_s01,childes,11,5.918996334075928,0.8449592590332031,5.074037075042725
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0551_s03,childes,9,6.288434028625488,0.006317644380033016,6.282116384245455
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0554_s01,childes,14,5.231992244720459,1.582161545753479,3.64983069896698
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0561_s05,childes,11,0.001816648175008595,0.0006379238329827785,0.0011787243420258164
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0563_s03,childes,8,3.8223602771759033,0.00029988560709170997,3.8220603915688116
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0576_s04,childes,12,5.425660133361816,5.468976020812988,-0.043315887451171875
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0582_s00,childes,8,4.951858043670654,3.435716390609741,1.516141653060913
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0596_s03,childes,10,6.00125789642334,1.157190203666687,4.844067692756653
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0608_s01,childes,14,7.621549606323242,4.407395362854004,3.2141542434692383
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0609_s02,childes,11,5.599618911743164,2.2746589183807373,3.3249599933624268
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0617_s02,childes,12,3.387080192565918,1.9531450271606445,1.4339351654052734
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0629_s00,childes,13,5.611422538757324,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0639_s06,childes,10,3.724735975265503,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0646_s05,childes,8,5.44736909866333,6.143589496612549,-0.6962203979492188
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0646_s07,childes,16,3.4775218963623047,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0656_s04,childes,10,4.485886573791504,1.6739383935928345,2.8119481801986694
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0671_s01,childes,11,4.258271217346191,4.553996562957764,-0.29572534561157227
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0686_s02,childes,12,0.7937579154968262,0.8102681636810303,-0.0165102481842041
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0688_s02,childes,10,1.2910919189453125,1.0179133415222168,0.2731785774230957
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0702_s00,childes,10,4.589489459991455,2.0284411907196045,2.5610482692718506
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0706_s00,childes,8,5.711242198944092,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0711_s02,childes,10,0.09127627313137054,0.050494153052568436,0.04078212007880211
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0714_s01,childes,11,5.806850910186768,2.769806146621704,3.0370447635650635
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0728_s06,childes,16,5.418822288513184,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0731_s00,childes,10,9.477352142333984,3.9941158294677734,5.483236312866211
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0748_s02,childes,8,8.630388259887695,2.9788265228271484,5.651561737060547
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0749_s03,childes,8,0.003176526166498661,3.123234637314454e-05,0.0031452938201255165
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0759_s00,childes,9,2.1361501216888428,0.027766292914748192,2.1083838287740946
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0764_s02,childes,8,9.306105613708496,0.4440680742263794,8.862037539482117
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0773_s04,childes,11,2.9865987300872803,2.6526601314544678,0.3339385986328125
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0789_s06,childes,10,3.75711727142334,1.7600436210632324,1.9970736503601074
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0790_s02,childes,12,6.9749979972839355,2.4486424922943115,4.526355504989624
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0797_s03,childes,13,1.4849231243133545,0.9971796870231628,0.48774343729019165
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0797_s04,childes,10,5.891605377197266,0.3308098614215851,5.5607955157756805
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0802_s04,childes,13,5.114947319030762,1.8895145654678345,3.2254327535629272
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0802_s09,childes,9,2.741626739501953,0.24889236688613892,2.492734372615814
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0818_s02,childes,8,4.362590312957764,1.6821142435073853,2.6804760694503784
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0823_s08,childes,20,0.5039331912994385,0.04276418313384056,0.4611690081655979
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0826_s03,childes,10,2.7722532749176025,1.396385669708252,1.3758676052093506
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0833_s04,childes,8,1.638309359550476,0.17924335598945618,1.45906600356102
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0857_s01,childes,9,5.03406286239624,3.133772611618042,1.9002902507781982
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0891_s03,childes,8,3.015467643737793,0.4654853940010071,2.549982249736786
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0893_s01,childes,9,3.4236488342285156,2.5566446781158447,0.8670041561126709
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0898_s06,childes,8,0.00023672162205912173,6.663577369181439e-05,0.00017008584836730734
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0906_s05,childes,20,5.089809894561768,3.6702628135681152,1.4195470809936523
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0912_s01,childes,9,5.202730178833008,2.5246357917785645,2.6780943870544434
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0915_s00,childes,12,4.98582649230957,6.7373175621032715,-1.7514910697937012
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0928_s04,childes,8,8.03466510772705,,
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0939_s00,childes,9,2.5463271141052246,1.585470999998506e-05,2.5463112593952246
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0942_s01,childes,8,4.698246479034424,1.5942124128341675,3.1040340662002563
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0948_s00,childes,8,1.3639370203018188,0.7820549011230469,0.581882119178772
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0954_s02,childes,10,8.950984001159668,3.3674917221069336,5.583492279052734
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0983_s01,childes,9,0.011602258309721947,0.002760671777650714,0.008841586532071233
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r0983_s04,childes,12,4.781494617462158,0.00013529339048545808,4.781359324071673
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1003_s06,childes,8,3.111314072157256e-05,2.0265558760002023e-06,2.908658484557236e-05
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1015_s04,childes,12,0.014046027325093746,0.00013839241000823677,0.01390763491508551
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1024_s05,childes,10,1.5981004238128662,0.045914266258478165,1.552186157554388
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1029_s02,childes,9,5.062320709228516,2.0562000274658203,3.0061206817626953
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1031_s03,childes,13,0.9893437027931213,0.0003466005437076092,0.9889971022494137
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1078_s06,childes,9,0.05230673402547836,0.036559805274009705,0.01574692875146866
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1081_s08,childes,10,10.02822494506836,0.0008385241380892694,10.02738642093027
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1084_s03,childes,18,4.189953327178955,1.767068862915039,2.422884464263916
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1104_s06,childes,9,4.062766075134277,5.447716102935374e-05,4.062711597973248
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1109_s02,childes,10,3.363642692565918,0.2680818438529968,3.095560848712921
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1112_s05,childes,11,0.6584157943725586,0.5086292624473572,0.14978653192520142
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1114_s00,childes,9,0.00951505359262228,0.010886089876294136,-0.001371036283671856
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1119_s03,childes,10,6.905574798583984,0.08261194080114365,6.822962857782841
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1129_s05,childes,14,0.019692743197083473,0.00020656836568377912,0.019486174831399694
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1131_s04,childes,9,1.4318914413452148,0.5613678693771362,0.8705235719680786
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1143_s03,childes,8,1.8059992790222168,0.08186191320419312,1.7241373658180237
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1149_s01,childes,13,2.500261068344116,2.62526273727417,-0.1250016689300537
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1153_s00,childes,15,1.6140552759170532,2.064699172973633,-0.4506438970565796
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1178_s01,childes,8,0.07603788375854492,0.00012957210128661245,0.07590831165725831
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1204_s03,gutenberg,17,0.07820846885442734,0.2957588732242584,-0.21755040436983109
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1213_s06,gutenberg,11,3.8013064861297607,3.0453474521636963,0.7559590339660645
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1217_s05,gutenberg,27,6.844661235809326,0.5944768786430359,6.25018435716629
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1219_s03,gutenberg,31,5.923624515533447,4.983121871948242,0.9405026435852051
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1223_s06,gutenberg,28,2.9756920337677,1.7562568187713623,1.219435214996338
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1226_s05,gutenberg,33,3.1736185550689697,3.32541823387146,-0.15179967880249023
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1240_s06,gutenberg,13,4.349895000457764,2.8606274127960205,1.4892675876617432
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1241_s02,gutenberg,9,6.6842169761657715,5.965473175048828,0.7187438011169434
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1243_s03,gutenberg,40,5.143920421600342,4.096498012542725,1.0474224090576172
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1244_s01,gutenberg,10,3.968503952026367,3.4462409019470215,0.5222630500793457
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1244_s02,gutenberg,27,6.15214204788208,4.767119884490967,1.3850221633911133
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1248_s05,gutenberg,19,4.536651611328125,4.255021095275879,0.2816305160522461
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1250_s05,gutenberg,11,0.6158037781715393,1.0876539945602417,-0.4718502163887024
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1254_s05,gutenberg,9,9.030718803405762,3.3670811653137207,5.663637638092041
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1256_s05,gutenberg,20,0.6461721062660217,0.504635751247406,0.14153635501861572
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1261_s03,gutenberg,12,0.7051154971122742,1.175061821937561,-0.46994632482528687
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1263_s05,gutenberg,11,7.0299787521362305,6.3980712890625,0.6319074630737305
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1263_s07,gutenberg,11,5.355257987976074,0.6175445318222046,4.73771345615387
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1267_s03,gutenberg,24,2.018296957015991,1.5438072681427002,0.474489688873291
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1272_s06,gutenberg,24,6.1741180419921875,5.566432476043701,0.6076855659484863
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1288_s00,gutenberg,17,4.251455307006836,4.139737606048584,0.11171770095825195
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1294_s07,gutenberg,9,4.023975849151611,0.6041445732116699,3.4198312759399414
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1295_s02,gutenberg,34,5.248988628387451,4.91990327835083,0.3290853500366211
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1296_s00,gutenberg,27,7.602690696716309,7.54915714263916,0.05353355407714844
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1315_s03,gutenberg,13,1.7283780574798584,2.7922933101654053,-1.0639152526855469
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1315_s06,gutenberg,12,1.1178548336029053,0.5582470297813416,0.5596078038215637
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1317_s04,gutenberg,37,4.324019908905029,4.2855753898620605,0.03844451904296875
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1321_s02,gutenberg,14,11.734128952026367,1.4120639562606812,10.322064995765686
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1323_s06,gutenberg,15,1.388060212135315,2.1256103515625,-0.7375501394271851
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1331_s04,gutenberg,17,7.6131181716918945,5.480910778045654,2.1322073936462402
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1337_s04,gutenberg,11,3.6101162433624268,4.03218936920166,-0.4220731258392334
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1341_s05,gutenberg,9,0.0023679095320403576,0.013819254003465176,-0.011451344471424818
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1349_s05,gutenberg,16,6.11646032333374,5.932964324951172,0.18349599838256836
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1351_s00,gutenberg,11,3.407369613647461,3.782560348510742,-0.37519073486328125
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1359_s06,gutenberg,20,4.048612594604492,3.861325263977051,0.1872873306274414
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1367_s04,gutenberg,39,4.770579814910889,4.167725563049316,0.6028542518615723
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1369_s03,gutenberg,42,5.574353218078613,5.788506507873535,-0.21415328979492188
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1385_s02,gutenberg,10,0.273456335067749,0.010939033702015877,0.26251730136573315
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1388_s00,gutenberg,12,2.5538294315338135,1.1488224267959595,1.405007004737854
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1401_s01,gutenberg,27,6.552123069763184,6.332594394683838,0.2195286750793457
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1401_s05,gutenberg,39,4.778625965118408,4.520095348358154,0.2585306167602539
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1403_s03,gutenberg,40,3.2280685901641846,3.3031864166259766,-0.07511782646179199
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1408_s02,gutenberg,45,2.5094478130340576,1.835915207862854,0.6735326051712036
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1408_s05,gutenberg,8,7.146124839782715,3.0588090419769287,4.087315797805786
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1415_s05,gutenberg,10,3.9790289402008057,4.830373287200928,-0.8513443470001221
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1419_s01,gutenberg,43,2.7848188877105713,2.244312047958374,0.5405068397521973
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1432_s05,gutenberg,17,5.919328689575195,1.7069170475006104,4.212411642074585
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1437_s00,gutenberg,18,4.967025279998779,1.5313018560409546,3.4357234239578247
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1437_s02,gutenberg,16,2.177306890487671,1.980944275856018,0.19636261463165283
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1448_s03,gutenberg,15,8.453798294067383,8.908287048339844,-0.45448875427246094
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1460_s03,gutenberg,16,6.2715163230896,4.847599029541016,1.423917293548584
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1472_s04,gutenberg,19,10.03283405303955,1.9517661333084106,8.08106791973114
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1479_s03,gutenberg,24,2.3222012519836426,2.461747407913208,-0.13954615592956543
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1486_s03,gutenberg,8,5.272124290466309,2.235888957977295,3.0362353324890137
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1500_s03,gutenberg,45,4.724062442779541,4.874486446380615,-0.15042400360107422
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1505_s03,gutenberg,25,0.7221868634223938,0.6935778260231018,0.028609037399291992
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1520_s04,gutenberg,26,1.7623697519302368,2.8667640686035156,-1.1043943166732788
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1525_s05,gutenberg,15,5.837619781494141,5.4114580154418945,0.4261617660522461
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1531_s03,gutenberg,14,5.651500225067139,1.0451291799545288,4.60637104511261
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1531_s09,gutenberg,14,5.148039817810059,3.888728141784668,1.2593116760253906
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1534_s00,gutenberg,15,3.3657519817352295,2.7372519969940186,0.6284999847412109
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1549_s03,gutenberg,35,4.069270610809326,4.365184307098389,-0.2959136962890625
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1555_s05,gutenberg,10,7.391351699829102,7.054271697998047,0.3370800018310547
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1558_s03,gutenberg,25,6.252040863037109,6.285728454589844,-0.033687591552734375
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1564_s07,gutenberg,8,0.9498996138572693,0.9542194604873657,-0.0043198466300964355
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1569_s03,gutenberg,17,8.83395767211914,8.688652992248535,0.14530467987060547
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1571_s02,gutenberg,17,2.2662911415100098,3.409675359725952,-1.1433842182159424
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1576_s01,gutenberg,10,0.1342659443616867,0.12159036099910736,0.012675583362579346
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1589_s06,gutenberg,11,6.21039342880249,0.3490040600299835,5.861389368772507
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1596_s09,gutenberg,14,3.4864089488983154,2.9614713191986084,0.524937629699707
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1601_s02,gutenberg,27,3.479172706604004,3.3239893913269043,0.1551833152770996
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1612_s01,gutenberg,21,5.728816509246826,2.2915518283843994,3.4372646808624268
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1622_s04,gutenberg,32,2.571772575378418,2.506387948989868,0.0653846263885498
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1625_s01,gutenberg,17,0.4671880006790161,0.2520822286605835,0.21510577201843262
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1632_s08,gutenberg,17,0.26471757888793945,0.202574223279953,0.06214335560798645
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1638_s06,gutenberg,10,6.9726972579956055,2.3798747062683105,4.592822551727295
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1646_s06,gutenberg,35,0.7221282720565796,0.6638076901435852,0.058320581912994385
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1659_s03,gutenberg,9,8.036308288574219,0.36073946952819824,7.6755688190460205
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1663_s06,gutenberg,11,3.304363250732422,0.013548985123634338,3.2908142656087875
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1664_s00,gutenberg,9,1.1412906646728516,0.6387048959732056,0.502585768699646
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1667_s00,gutenberg,10,4.696803092956543,4.783679008483887,-0.08687591552734375
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1670_s00,gutenberg,13,3.327511787414551,3.1213417053222656,0.20617008209228516
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1673_s03,gutenberg,17,6.9065680503845215,3.660151243209839,3.2464168071746826
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1682_s03,gutenberg,10,6.099529266357422,6.264949798583984,-0.1654205322265625
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1682_s08,gutenberg,23,2.5673069953918457,0.008741800673305988,2.5585651947185397
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1683_s03,gutenberg,14,8.32454776763916,9.315140724182129,-0.9905929565429688
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1688_s07,gutenberg,22,4.5369062423706055,5.027124881744385,-0.4902186393737793
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1694_s01,gutenberg,38,0.1945512443780899,0.18851222097873688,0.006039023399353027
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1699_s03,gutenberg,44,2.6838676929473877,2.6069278717041016,0.07693982124328613
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1709_s04,gutenberg,8,10.469861030578613,8.315251350402832,2.1546096801757812
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1716_s02,gutenberg,12,3.126345634460449,2.9508209228515625,0.17552471160888672
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1722_s04,gutenberg,22,0.8743643164634705,0.7127904891967773,0.16157382726669312
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1738_s02,gutenberg,21,4.657268047332764,5.39156436920166,-0.7342963218688965
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1750_s03,gutenberg,24,5.087391376495361,10.72076416015625,-5.633372783660889
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1756_s06,gutenberg,14,3.8897876739501953,3.2639048099517822,0.6258828639984131
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1757_s05,gutenberg,14,3.8745155334472656,3.379598379135132,0.4949171543121338
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1760_s05,gutenberg,16,9.512927055358887,6.630514621734619,2.8824124336242676
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1764_s01,gutenberg,45,3.3045899868011475,3.2493667602539062,0.05522322654724121
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1771_s06,gutenberg,9,10.129842758178711,8.668792724609375,1.461050033569336
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1778_s01,gutenberg,11,2.458012104034424,2.90863299369812,-0.4506208896636963
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1779_s02,gutenberg,21,5.587403774261475,4.232903003692627,1.3545007705688477
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1781_s01,gutenberg,11,5.407235145568848,5.436239242553711,-0.02900409698486328
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1783_s00,gutenberg,22,8.039676666259766,7.939594268798828,0.1000823974609375
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1797_s06,gutenberg,8,0.03683766350150108,0.06508704274892807,-0.028249379247426987
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1800_s05,gutenberg,17,0.6590368151664734,0.2831605076789856,0.3758763074874878
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1802_s07,gutenberg,11,5.933709144592285,4.8455810546875,1.0881280899047852
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1820_s00,gutenberg,14,5.882614612579346,4.139443874359131,1.7431707382202148
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1821_s02,gutenberg,21,6.531835079193115,6.018622398376465,0.5132126808166504
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1831_s01,gutenberg,20,5.467391490936279,3.589479923248291,1.8779115676879883
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1839_s06,gutenberg,12,0.13748575747013092,0.08797835558652878,0.04950740188360214
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1840_s05,gutenberg,21,3.3830950260162354,2.8736793994903564,0.5094156265258789
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1848_s06,gutenberg,15,4.09023380279541,4.372236251831055,-0.28200244903564453
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1858_s06,gutenberg,21,9.4502534866333,6.125511646270752,3.324741840362549
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1863_s07,gutenberg,20,0.05254960060119629,0.043923716992139816,0.008625883609056473
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1866_s07,gutenberg,8,8.703914642333984,0.0020698329899460077,8.701844809344038
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1869_s01,gutenberg,21,6.501094818115234,3.7323436737060547,2.7687511444091797
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1870_s02,gutenberg,31,2.956770420074463,2.9420535564422607,0.014716863632202148
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1881_s00,gutenberg,9,4.380372524261475,3.3127777576446533,1.0675947666168213
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1881_s05,gutenberg,10,4.091724872589111,0.004109272733330727,4.087615599855781
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1887_s01,gutenberg,33,3.0494587421417236,2.959210157394409,0.09024858474731445
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1899_s00,open_subtitles,16,4.031376361846924,0.7262744903564453,3.3051018714904785
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1911_s03,open_subtitles,17,4.425110340118408,0.3462062478065491,4.078904092311859
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1920_s04,open_subtitles,9,2.1490063667297363,3.908613920211792,-1.7596075534820557
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1922_s01,open_subtitles,8,6.020315647125244,6.785909175872803,-0.7655935287475586
crv,43022,REPEAT_SPLIT,RS43022,chck_100M,r1925_s03,open_subtitles,13,2.070228338241577,1.2055881023406982,0.8646402359008789
