overlap_bin,token_class,contrast,estimand,n_pairs,mean_difference,se_pair_difference,fraction_positive
low,overlap,DUPminusALN,gain_T_vs_U,400,-0.5004686901182868,0.2349924214868364,0.425
low,overlap,DUPminusALN,gain_T_vs_N,400,-0.42960973930467544,0.22925647208643393,0.4725
low,overlap,DUPminusALN,gain_U_vs_N,400,0.07085895081361133,0.13466610179606167,0.4975
low,overlap,SHUFminusSEP,gain_T_vs_U,400,1.078256567120552,0.10103345703664865,0.6825
low,overlap,SHUFminusSEP,gain_T_vs_N,400,1.102235091328621,0.10552070273235366,0.675
low,overlap,SHUFminusSEP,gain_U_vs_N,400,0.02397852420806885,0.05295161470860569,0.485
low,overlap,SEPminusSHUF,gain_T_vs_U,400,-1.078256567120552,0.10103345703664865,0.3175
low,overlap,SEPminusSHUF,gain_T_vs_N,400,-1.102235091328621,0.10552070273235366,0.325
low,overlap,SEPminusSHUF,gain_U_vs_N,400,-0.02397852420806885,0.05295161470860569,0.515
medium,ALL,ALNminusOFF,gain_T_vs_U,400,1.939488863494286,0.10645540580693129,0.8225
medium,ALL,ALNminusOFF,gain_T_vs_N,400,1.564875408332834,0.10599691227383692,0.7575
medium,ALL,ALNminusOFF,gain_U_vs_N,400,-0.3746134551614523,0.06388585448715928,0.38
medium,ALL,ALNminusSEP,gain_T_vs_U,400,3.3477759890035177,0.1265102802814496,0.89
medium,ALL,ALNminusSEP,gain_T_vs_N,400,2.8501125578110806,0.12662915259991273,0.83
medium,ALL,ALNminusSEP,gain_U_vs_N,400,-0.49766343119243783,0.06019786853243468,0.3525
medium,ALL,ALNminusSHUF,gain_T_vs_U,400,2.529384005103299,0.11792657721150317,0.8475
medium,ALL,ALNminusSHUF,gain_T_vs_N,400,2.055565898576169,0.11692974213001113,0.785
medium,ALL,ALNminusSHUF,gain_U_vs_N,400,-0.4738181065271297,0.06241442916101534,0.3475
medium,ALL,SHUFminusOFF,gain_T_vs_U,400,-0.5898951416090131,0.06712149237634231,0.3825
medium,ALL,SHUFminusOFF,gain_T_vs_N,400,-0.4906904902433356,0.06418547167143754,0.3675
medium,ALL,SHUFminusOFF,gain_U_vs_N,400,0.09920465136567751,0.038360518518574124,0.5425
medium,ALL,SEPminusOFF,gain_T_vs_U,400,-1.4082871255092322,0.0851012115062236,0.215
medium,ALL,SEPminusOFF,gain_T_vs_N,400,-1.2852371494782469,0.083033202211473,0.2475
medium,ALL,SEPminusOFF,gain_U_vs_N,400,0.12304997603098553,0.03708541784967488,0.5675
medium,ALL,DUPminusOFF,gain_T_vs_U,400,1.5688196420948952,0.13194118061449325,0.7375
medium,ALL,DUPminusOFF,gain_T_vs_N,400,1.2575996830081566,0.13311403018832818,0.6775
medium,ALL,DUPminusOFF,gain_U_vs_N,400,-0.31121995908673855,0.07765463666597011,0.4175
medium,ALL,ALNminusDUP,gain_T_vs_U,400,0.37066922139939074,0.12091682074166006,0.5375
medium,ALL,ALNminusDUP,gain_T_vs_N,400,0.307275725324677,0.11983708678109328,0.55
medium,ALL,ALNminusDUP,gain_U_vs_N,400,-0.06339349607471374,0.0836145741055927,0.4825
medium,ALL,DUPminusALN,gain_T_vs_U,400,-0.37066922139939074,0.12091682074166006,0.4625
medium,ALL,DUPminusALN,gain_T_vs_N,400,-0.307275725324677,0.11983708678109328,0.45
medium,ALL,DUPminusALN,gain_U_vs_N,400,0.06339349607471374,0.0836145741055927,0.5175
medium,ALL,SHUFminusSEP,gain_T_vs_U,400,0.8183919839002192,0.06276577269267747,0.715
medium,ALL,SHUFminusSEP,gain_T_vs_N,400,0.7945466592349112,0.06405052817705571,0.73
medium,ALL,SHUFminusSEP,gain_U_vs_N,400,-0.023845324665308004,0.029956557067066448,0.4875
medium,ALL,SEPminusSHUF,gain_T_vs_U,400,-0.8183919839002192,0.06276577269267747,0.285
medium,ALL,SEPminusSHUF,gain_T_vs_N,400,-0.7945466592349112,0.06405052817705571,0.27
medium,ALL,SEPminusSHUF,gain_U_vs_N,400,0.023845324665308004,0.029956557067066448,0.5125
medium,nonoverlap,ALNminusOFF,gain_T_vs_U,400,-0.1091365910321474,0.08837370363806635,0.5025
medium,nonoverlap,ALNminusOFF,gain_T_vs_N,400,-0.4951035051917036,0.083927369892664,0.3675
medium,nonoverlap,ALNminusOFF,gain_U_vs_N,400,-0.3859669141595563,0.07207596045236156,0.37
medium,nonoverlap,ALNminusSEP,gain_T_vs_U,400,-0.22966697591046498,0.08795417956579239,0.4425
medium,nonoverlap,ALNminusSEP,gain_T_vs_N,400,-0.7301995850975316,0.08255252890403372,0.3275
medium,nonoverlap,ALNminusSEP,gain_U_vs_N,400,-0.5005326091870665,0.06929239088936172,0.3425
medium,nonoverlap,ALNminusSHUF,gain_T_vs_U,400,-0.2470448306947947,0.08743676748418495,0.4475
medium,nonoverlap,ALNminusSHUF,gain_T_vs_N,400,-0.7160923360163968,0.08503421652017845,0.345
medium,nonoverlap,ALNminusSHUF,gain_U_vs_N,400,-0.469047505321602,0.07237456686269952,0.36
medium,nonoverlap,SHUFminusOFF,gain_T_vs_U,400,0.13790823966264723,0.04636704224802328,0.57
medium,nonoverlap,SHUFminusOFF,gain_T_vs_N,400,0.22098883082469303,0.0505787293950256,0.5925
medium,nonoverlap,SHUFminusOFF,gain_U_vs_N,400,0.08308059116204579,0.045516504154173194,0.5525
medium,nonoverlap,SEPminusOFF,gain_T_vs_U,400,0.12053038487831752,0.04504706469630346,0.5675
medium,nonoverlap,SEPminusOFF,gain_T_vs_N,400,0.23509607990582787,0.04929013264862487,0.6125
medium,nonoverlap,SEPminusOFF,gain_U_vs_N,400,0.11456569502751034,0.043138060459932216,0.525
medium,nonoverlap,DUPminusOFF,gain_T_vs_U,400,-0.6497063848562539,0.10750615497025404,0.3975
medium,nonoverlap,DUPminusOFF,gain_T_vs_N,400,-0.9389510580493757,0.1172752151150241,0.335
medium,nonoverlap,DUPminusOFF,gain_U_vs_N,400,-0.2892446731931219,0.09004027398615953,0.415
medium,nonoverlap,ALNminusDUP,gain_T_vs_U,400,0.5405697938241064,0.11252914677016053,0.6
medium,nonoverlap,ALNminusDUP,gain_T_vs_N,400,0.44384755285767213,0.1184609352210874,0.6175
medium,nonoverlap,ALNminusDUP,gain_U_vs_N,400,-0.0967222409664343,0.09679402863905312,0.4825
medium,nonoverlap,DUPminusALN,gain_T_vs_U,400,-0.5405697938241064,0.11252914677016053,0.4
medium,nonoverlap,DUPminusALN,gain_T_vs_N,400,-0.44384755285767213,0.1184609352210874,0.3825
medium,nonoverlap,DUPminusALN,gain_U_vs_N,400,0.0967222409664343,0.09679402863905312,0.5175
medium,nonoverlap,SHUFminusSEP,gain_T_vs_U,400,0.017377854784329735,0.03526920657500925,0.51
medium,nonoverlap,SHUFminusSEP,gain_T_vs_N,400,-0.014107249081134792,0.041578783619107204,0.4825
medium,nonoverlap,SHUFminusSEP,gain_U_vs_N,400,-0.03148510386546453,0.03609498535153393,0.495
medium,nonoverlap,SEPminusSHUF,gain_T_vs_U,400,-0.017377854784329735,0.03526920657500925,0.49
medium,nonoverlap,SEPminusSHUF,gain_T_vs_N,400,0.014107249081134792,0.041578783619107204,0.5175
medium,nonoverlap,SEPminusSHUF,gain_U_vs_N,400,0.03148510386546453,0.03609498535153393,0.505
medium,overlap,ALNminusOFF,gain_T_vs_U,400,3.98811431802072,0.20251158357682164,0.8325
medium,overlap,ALNminusOFF,gain_T_vs_N,400,3.6248543218573706,0.20061504526675691,0.8175
medium,overlap,ALNminusOFF,gain_U_vs_N,400,-0.3632599961633484,0.10580685487683952,0.4525
medium,overlap,ALNminusSEP,gain_T_vs_U,400,6.9252189539175015,0.2439411122157459,0.8825
medium,overlap,ALNminusSEP,gain_T_vs_N,400,6.430424700719692,0.24199557943827377,0.8575
medium,overlap,ALNminusSEP,gain_U_vs_N,400,-0.49479425319780906,0.10054650075677518,0.43
medium,overlap,ALNminusSHUF,gain_T_vs_U,400,5.3058128409013925,0.22449423098202223,0.85
medium,overlap,ALNminusSHUF,gain_T_vs_N,400,4.827224133168735,0.2211834613736233,0.8325
medium,overlap,ALNminusSHUF,gain_U_vs_N,400,-0.47858870773265755,0.10623322909560022,0.445
medium,overlap,SHUFminusOFF,gain_T_vs_U,400,-1.3176985228806735,0.12234579252990858,0.32
medium,overlap,SHUFminusOFF,gain_T_vs_N,400,-1.2023698113113641,0.11906072771090034,0.3325
medium,overlap,SHUFminusOFF,gain_U_vs_N,400,0.11532871156930924,0.06136682701501793,0.5425
medium,overlap,SEPminusOFF,gain_T_vs_U,400,-2.9371046358967816,0.16023791615809008,0.18
medium,overlap,SEPminusOFF,gain_T_vs_N,400,-2.8055703788623214,0.1561218707922643,0.2175
medium,overlap,SEPminusOFF,gain_U_vs_N,400,0.13153425703446067,0.05901615275842555,0.545
medium,overlap,DUPminusOFF,gain_T_vs_U,400,3.7873456690460445,0.24435635544908987,0.795
medium,overlap,DUPminusOFF,gain_T_vs_N,400,3.4541504240656895,0.2419637794468744,0.785
medium,overlap,DUPminusOFF,gain_U_vs_N,400,-0.33319524498035513,0.1255186053920049,0.4825
medium,overlap,ALNminusDUP,gain_T_vs_U,400,0.20076864897467503,0.2182056417567198,0.4925
medium,overlap,ALNminusDUP,gain_T_vs_N,400,0.17070389779168185,0.21321407391110753,0.48
medium,overlap,ALNminusDUP,gain_U_vs_N,400,-0.030064751182993222,0.1364479661636216,0.4825
medium,overlap,DUPminusALN,gain_T_vs_U,400,-0.20076864897467503,0.2182056417567198,0.5075
medium,overlap,DUPminusALN,gain_T_vs_N,400,-0.17070389779168185,0.21321407391110753,0.52
medium,overlap,DUPminusALN,gain_U_vs_N,400,0.030064751182993222,0.1364479661636216,0.5175
medium,overlap,SHUFminusSEP,gain_T_vs_U,400,1.6194061130161088,0.11575836661639856,0.7325
medium,overlap,SHUFminusSEP,gain_T_vs_N,400,1.6032005675509573,0.11495560813516925,0.76
medium,overlap,SHUFminusSEP,gain_U_vs_N,400,-0.016205545465151475,0.049541216391732715,0.5
medium,overlap,SEPminusSHUF,gain_T_vs_U,400,-1.6194061130161088,0.11575836661639856,0.2675
medium,overlap,SEPminusSHUF,gain_T_vs_N,400,-1.6032005675509573,0.11495560813516925,0.24
medium,overlap,SEPminusSHUF,gain_U_vs_N,400,0.016205545465151475,0.049541216391732715,0.5
