contrast,pair_id,mean_gain_delta,mean_true_delta,mean_unrel_delta,mean_excess_true_cost
RminusC,compact:frontier_consolidation_fwcompact_expansion_024993,0.5756993293762206,-1.3309934933980305,-0.7552941640218099,-0.5756993293762207
RminusC,compact:frontier_consolidation_fwcompact_expansion_025144,-0.2988029321034749,1.090073029200236,0.7912700970967611,0.2988029321034749
RminusC,compact:frontier_consolidation_fwcompact_expansion_025166,0.8871429761250814,-0.8596978187561032,0.027445157368977863,-0.8871429761250811
RminusC,compact:frontier_consolidation_fwcompact_expansion_025229,-1.9155482600132625,2.0538542022307715,0.13830594221750894,1.9155482600132625
RminusC,compact:frontier_consolidation_fwcompact_expansion_025250,1.5883946418762207,0.0046291351318359375,1.5930237770080566,-1.5883946418762207
RminusC,compact:frontier_consolidation_fwcompact_expansion_025258,0.47850465774536133,-0.5952857335408529,-0.11678107579549153,-0.47850465774536133
RminusC,compact:frontier_consolidation_fwcompact_expansion_025576,-0.4586397012074788,-0.1030728816986084,-0.5617125829060873,0.4586397012074788
RminusC,compact:frontier_consolidation_fwcompact_expansion_025708,-2.4159454107284546,-1.37367324034373,-3.789618651072184,2.415945410728454
RminusC,compact:frontier_consolidation_fwcompact_expansion_025890,-0.5989282925923665,0.8801468213399252,0.2812185287475586,0.5989282925923666
RminusC,compact:frontier_consolidation_fwcompact_expansion_025971,-1.4750219980875652,1.297446568806966,-0.17757542928059897,1.4750219980875652
RminusC,compact:frontier_consolidation_fwcompact_expansion_026040,0.4372862372547388,-0.7375733517110348,-0.30028711445629597,-0.4372862372547388
RminusC,compact:frontier_consolidation_fwcompact_expansion_026193,1.7614867687225342,-1.6880203088124592,0.07346645991007487,-1.7614867687225342
RminusC,compact:frontier_consolidation_fwcompact_expansion_026293,0.46889495849609375,0.3889738718668614,0.8578688303629569,-0.4688949584960955
RminusC,compact:frontier_consolidation_fwcompact_expansion_026419,-2.320301259557406,0.4855530709028244,-1.8347481886545818,2.320301259557406
RminusC,compact:frontier_consolidation_fwcompact_expansion_026443,-0.19806205729643503,-0.07040726641813914,-0.26846932371457405,0.1980620572964349
RminusC,compact:frontier_consolidation_fwcompact_expansion_026446,1.3134748140970867,-1.2947285970052083,0.018746217091878847,-1.313474814097087
RminusC,compact:frontier_consolidation_fwcompact_expansion_026473,-0.8587877750396729,-0.772534290949503,-1.6313220659891765,0.8587877750396734
RminusC,compact:frontier_consolidation_fwcompact_expansion_026501,-1.7024451891581218,1.1832090218861897,-0.519236167271932,1.7024451891581218
RminusC,compact:frontier_consolidation_fwcompact_expansion_026515,-0.4302849769592285,-0.9619637330373129,-1.3922487099965413,0.4302849769592285
RminusC,compact:frontier_consolidation_fwcompact_expansion_026556,-0.5074869394302368,0.17843608061472574,-0.32905085881551105,0.5074869394302368
RminusC,compact:frontier_consolidation_fwcompact_expansion_026697,-3.5837795734405518,1.1158241430918376,-2.4679554303487143,3.5837795734405518
RminusC,compact:frontier_consolidation_fwcompact_expansion_026887,-1.04271666208903,-1.4131928284962971,-2.455909490585327,1.04271666208903
RminusC,compact:frontier_consolidation_fwcompact_expansion_026911,2.0066274801890054,-1.167054573694865,0.8395729064941406,-2.0066274801890054
RminusC,compact:frontier_consolidation_fwcompact_expansion_026996,-0.2913193528850873,0.01900130758682872,-0.2723180452982585,0.2913193528850872
RminusC,compact:frontier_consolidation_fwcompact_expansion_027034,-3.0420989990234375,2.352286020914713,-0.689812978108724,3.042098999023437
RminusC,compact:frontier_consolidation_fwcompact_expansion_027109,-2.840000013510386,2.8145241141319275,-0.02547589937845866,2.840000013510386
RminusC,compact:frontier_consolidation_fwcompact_expansion_027178,-0.23521320025126138,0.3607916831970215,0.1255784829457601,0.23521320025126138
RminusC,compact:frontier_consolidation_fwcompact_expansion_027186,-0.31692197049657506,-0.04639206205805143,-0.36331403255462646,0.31692197049657506
RminusC,compact:frontier_consolidation_fwcompact_expansion_027309,-0.28120541572570806,0.7585182984670004,0.4773128827412923,0.281205415725708
RminusC,compact:frontier_consolidation_fwcompact_expansion_027328,-0.5961410204569498,-0.2817678451538086,-0.8779088656107584,0.5961410204569498
RminusC,compact:frontier_consolidation_fwcompact_expansion_027466,1.8148625691731775,-0.4681987762451172,1.3466637929280594,-1.8148625691731766
RminusC,compact:frontier_consolidation_fwcompact_expansion_027634,-2.4238474369049072,1.281719446182251,-1.1421279907226562,2.4238474369049072
RminusC,compact:frontier_consolidation_fwcompact_expansion_027665,2.260959585507711,-1.8637022972106934,0.3972572882970174,-2.260959585507711
RminusC,compact:frontier_consolidation_fwcompact_expansion_027788,-0.052430311838785805,1.2743209203084298,1.2218906084696448,0.05243031183878492
RminusC,compact:frontier_consolidation_fwcompact_expansion_027816,-1.4169756174087524,-1.1043020486831665,-2.521277666091919,1.4169756174087524
RminusC,compact:frontier_consolidation_fwcompact_expansion_027829,-0.1585089365641276,0.25856145222981786,0.10005251566569011,0.15850893656412776
RminusC,compact:frontier_consolidation_fwcompact_expansion_028022,-3.5986297925313315,1.6856892903645833,-1.912940502166748,3.5986297925313315
RminusC,compact:frontier_consolidation_fwcompact_expansion_028136,-0.37940605481465656,1.582859992980957,1.2034539381663005,0.37940605481465656
RminusC,compact:frontier_consolidation_fwcompact_expansion_028156,-1.2477095127105713,1.5642188390096028,0.31650932629903156,1.2477095127105713
RminusC,compact:frontier_consolidation_fwcompact_expansion_028185,-0.8563337326049805,1.8417499860127766,0.9854162534077963,0.8563337326049805
RminusC,compact:frontier_consolidation_fwcompact_expansion_028270,2.0020765463511148,0.36915016174316406,2.371226708094279,-2.0020765463511148
RminusC,compact:frontier_consolidation_fwcompact_expansion_028279,1.425951639811198,0.7495090166727701,2.1754606564839682,-1.4259516398111982
RminusC,compact:frontier_consolidation_fwcompact_expansion_028309,2.230597734451294,-2.032855828603109,0.1977419058481852,-2.230597734451294
RminusC,compact:frontier_consolidation_fwcompact_expansion_028354,1.0894161065419514,-1.7624126275380452,-0.6729965209960938,-1.0894161065419514
RminusC,compact:frontier_consolidation_fwcompact_expansion_028380,-2.3632111152013144,3.1057536204655967,0.7425425052642822,2.3632111152013144
RminusC,compact:frontier_consolidation_fwcompact_expansion_028388,-2.445046623547872,3.1419946750005088,0.6969480514526367,2.445046623547872
RminusC,compact:frontier_consolidation_fwcompact_expansion_028499,0.8158405621846517,-1.4239956537882488,-0.6081550916035964,-0.8158405621846523
RminusC,compact:frontier_consolidation_fwcompact_expansion_028551,0.42979478836059565,0.5684216817220052,0.998216470082601,-0.4297947883605957
RminusC,compact:frontier_consolidation_fwcompact_expansion_028569,-0.21656394004821777,1.0520166556040458,0.8354527155558262,0.21656394004821955
RminusC,compact:frontier_consolidation_fwcompact_expansion_028576,-0.7754740715026855,-0.3490815957387288,-1.1245556672414143,0.7754740715026855
RminusC,compact:frontier_consolidation_fwcompact_expansion_028594,-1.2524067560831706,1.0051487286885579,-0.24725802739461264,1.2524067560831706
RminusC,compact:frontier_consolidation_fwcompact_expansion_028804,-2.258721987406413,2.0136377016703286,-0.24508428573608398,2.2587219874064126
RminusC,compact:frontier_consolidation_fwcompact_expansion_028824,0.62020484606425,-1.0485076109568279,-0.4283027648925775,-0.6202048460642503
RminusC,compact:frontier_consolidation_fwcompact_expansion_028843,-1.0987375179926555,0.42015135288238525,-0.6785861651102705,1.0987375179926557
RminusC,compact:frontier_consolidation_fwcompact_expansion_028906,-0.40525023142496747,-1.7249058087666829,-2.1301560401916504,0.40525023142496747
RminusC,compact:frontier_consolidation_fwcompact_expansion_029093,0.39821751912434894,-1.5774585405985515,-1.1792410214742024,-0.39821751912434894
RminusC,compact:frontier_consolidation_fwcompact_expansion_029159,-1.9278997580210369,3.1052208741505942,1.1773211161295574,1.9278997580210369
RminusC,compact:frontier_consolidation_fwcompact_expansion_029164,0.043141841888427734,-2.144595464070638,-2.1014536221822104,-0.043141841888427436
RminusC,compact:frontier_consolidation_fwcompact_expansion_029188,0.26218765974044794,-1.1380660732587178,-0.8758784135182699,-0.262187659740448
RminusC,compact:frontier_consolidation_fwcompact_expansion_029224,0.33787250518798834,-3.137282053629557,-2.799409548441569,-0.337872505187988
RminusC,compact:frontier_consolidation_fwcompact_expansion_029242,0.45741448799769097,-0.25984965761502593,0.19756483038266515,-0.4574144879976911
RminusC,compact:frontier_consolidation_fwcompact_expansion_029496,-1.1888604958852131,1.2138746579488118,0.025014162063598633,1.1888604958852131
RminusC,compact:frontier_consolidation_fwcompact_expansion_029612,-1.451726992925008,-0.310519536336263,-1.7622465292612712,1.451726992925008
RminusC,compact:frontier_consolidation_fwcompact_expansion_029620,0.343270738919576,-1.2103749513626099,-0.8671042124430342,-0.3432707389195757
RminusC,compact:frontier_consolidation_fwcompact_expansion_029637,-2.7108847300211587,2.819729963938395,0.10884523391723633,2.7108847300211587
RminusC,compact:frontier_consolidation_fwcompact_expansion_029693,-4.295521418253581,4.369899749755862,0.07437833150227983,4.295521418253582
RminusC,compact:frontier_consolidation_fwcompact_expansion_029745,0.9858761429786682,0.9818140864372253,1.9676902294158936,-0.9858761429786682
RminusC,compact:frontier_consolidation_fwcompact_expansion_029812,1.0420304139455159,0.06535553932189941,1.1073859532674153,-1.0420304139455159
RminusC,compact:frontier_consolidation_fwcompact_expansion_029826,0.08536827564239502,-1.5347353219985962,-1.4493670463562005,-0.08536827564239562
RminusC,compact:frontier_consolidation_fwcompact_expansion_029835,0.42627231280008954,0.1717801888783773,0.5980525016784668,-0.42627231280008954
RminusC,compact:frontier_consolidation_fwcompact_expansion_029839,0.3337504069010416,-1.409212589263916,-1.0754621823628743,-0.3337504069010417
RminusC,compact:frontier_consolidation_fwcompact_expansion_029847,-2.8756256103515625,6.5169979731241865,3.6413723627726235,2.8756256103515625
RminusC,compact:frontier_consolidation_fwcompact_expansion_029871,-6.727692047754924,6.64752984046936,-0.08016220728556316,6.727692047754924
RminusC,compact:frontier_consolidation_fwcompact_expansion_029874,0.6756271521250407,-0.8420849641164144,-0.1664578119913737,-0.6756271521250407
RminusC,compact:frontier_consolidation_fwcompact_expansion_029977,-3.3786229292551675,3.612982908884684,0.2343599796295166,3.3786229292551675
RminusC,compact:frontier_consolidation_fwcompact_expansion_029996,-0.9624718030293783,0.8946995735168457,-0.06777222951253255,0.9624718030293783
RminusC,compact:frontier_consolidation_fwcompact_expansion_030121,-0.6716101964314779,0.7494741280873617,0.07786393165588379,0.6716101964314779
RminusC,compact:frontier_consolidation_fwcompact_expansion_030242,1.9383561611175537,-1.7896549701690672,0.14870119094848633,-1.9383561611175535
RminusC,compact:frontier_consolidation_fwcompact_expansion_030264,-1.0284241040547688,-1.2245508829752605,-2.2529749870300293,1.0284241040547688
RminusC,compact:frontier_consolidation_fwcompact_expansion_030322,-2.017703135808309,1.8777789274851482,-0.1399242083231608,2.017703135808309
RminusC,compact:frontier_consolidation_fwcompact_expansion_030419,-1.8085702260335286,3.0501297314961753,1.2415595054626472,1.8085702260335281
RminusC,compact:frontier_consolidation_fwcompact_expansion_030579,-1.9514742692311604,0.07699847221374512,-1.8744757970174153,1.9514742692311604
RminusC,compact:frontier_consolidation_fwcompact_expansion_030623,-0.5582559108734131,-0.5086696942647301,-1.0669256051381428,0.5582559108734128
RminusC,compact:frontier_consolidation_fwcompact_expansion_030703,-0.16746950149536133,-0.40303389231363934,-0.5705033938090006,0.16746950149536133
RminusC,compact:frontier_consolidation_fwcompact_expansion_030751,0.0016187429428099938,-1.0937150319417317,-1.0920962889989216,-0.0016187429428100586
RminusC,compact:frontier_consolidation_fwcompact_expansion_030879,-0.8413687149683634,0.15084636211395264,-0.6905223528544108,0.8413687149683634
RminusC,compact:frontier_consolidation_fwcompact_expansion_030985,-0.10102145870526631,-0.9192297955354055,-1.0202512542406719,0.10102145870526631
RminusC,compact:frontier_consolidation_fwcompact_expansion_030998,1.5454050699869792,-0.15459410349527994,1.3908109664916986,-1.5454050699869786
RminusC,compact:frontier_consolidation_fwcompact_expansion_031003,-0.29734865824381523,0.11984443664550781,-0.17750422159830728,0.2973486582438151
RminusC,compact:frontier_consolidation_fwcompact_expansion_031139,-0.5586909453074136,-0.10244727134704561,-0.6611382166544594,0.5586909453074137
RminusC,compact:frontier_consolidation_fwcompact_expansion_031145,-2.215885798136393,4.629231691360474,2.4133458932240806,2.215885798136393
RminusC,compact:frontier_consolidation_fwcompact_expansion_031159,-2.7627471586068473,0.09965104858080547,-2.6630961100260415,2.7627471586068473
RminusC,compact:frontier_consolidation_fwcompact_expansion_031182,0.5017008781433105,0.5250340302785238,1.0267349084218342,-0.5017008781433105
RminusC,compact:frontier_consolidation_fwcompact_expansion_031301,0.28946582476298016,0.06479676564534505,0.35426259040832536,-0.2894658247629803
RminusC,compact:frontier_consolidation_fwcompact_expansion_031490,0.025055408477783203,1.321692943572998,1.3467483520507812,-0.025055408477783203
RminusC,compact:frontier_consolidation_fwcompact_expansion_031498,0.433485468228658,-0.7783968249956766,-0.3449113567670186,-0.433485468228658
RminusC,compact:frontier_consolidation_fwcompact_expansion_031542,-0.17502943674723306,0.11391512552897136,-0.06111431121826172,0.17502943674723306
RminusC,compact:frontier_consolidation_fwcompact_expansion_031970,1.2701234022776287,-2.6319615840911865,-1.3618381818135579,-1.2701234022776287
RminusC,compact:frontier_consolidation_fwcompact_expansion_032004,-0.3825966517130534,-0.44359652201334576,-0.8261931737263998,0.38259665171305396
RminusC,compact:frontier_consolidation_fwcompact_expansion_032033,-4.237820148468018,2.603774070739746,-1.6340460777282715,4.237820148468018
RminusC,compact:frontier_consolidation_fwcompact_expansion_032098,-3.5269563595453897,1.3502508401870728,-2.176705519358317,3.5269563595453897
RminusC,compact:frontier_consolidation_fwcompact_expansion_032208,-0.3467417359352112,-0.021923959255218506,-0.3686656951904297,0.3467417359352112
RminusC,compact:frontier_consolidation_fwcompact_expansion_032255,-0.1493002573649087,0.4970792134602868,0.34777895609537585,0.14930025736491093
RminusC,compact:frontier_consolidation_fwcompact_expansion_032321,-2.6120751102765403,2.569732129573822,-0.04234298070271839,2.6120751102765403
RminusC,compact:frontier_consolidation_fwcompact_expansion_032433,-3.1693410873413086,3.6413121223449703,0.4719710350036621,3.169341087341308
RminusC,compact:frontier_consolidation_fwcompact_expansion_032645,-2.9753518104553223,3.0880414644877114,0.11268965403238813,2.9753518104553236
RminusC,compact:frontier_consolidation_fwcompact_expansion_032737,-0.598116397857666,2.1327759424845376,1.5346595446268718,0.598116397857666
RminusC,compact:frontier_consolidation_fwcompact_expansion_032781,1.8509721755981445,-0.5515941778818766,1.2993779977162678,-1.8509721755981445
RminusC,compact:frontier_consolidation_fwcompact_expansion_032858,-1.8205445607503254,0.8838216463724772,-0.9367229143778483,1.8205445607503254
RminusC,compact:frontier_consolidation_fwcompact_expansion_032901,0.7086833318074542,-0.5924736658732099,0.1162096659342448,-0.7086833318074547
RminusC,compact:frontier_consolidation_fwcompact_expansion_033092,-1.3070893287658691,0.026598453521728516,-1.2804908752441406,1.3070893287658691
RminusC,compact:frontier_consolidation_fwcompact_expansion_033106,-2.286368211110433,0.29169897238413495,-1.9946692387262983,2.286368211110433
RminusC,compact:frontier_consolidation_fwcompact_expansion_033339,0.839487095673879,-2.327676773071289,-1.4881896773974104,-0.8394870956738787
RminusC,compact:frontier_consolidation_fwcompact_expansion_033341,-0.04543214834605655,0.09756323633094631,0.05213108798488975,0.04543214834605655
RminusC,compact:frontier_consolidation_fwcompact_expansion_033404,0.7117520968119303,-0.8966296513875326,-0.1848775545756022,-0.7117520968119303
RminusC,compact:frontier_consolidation_fwcompact_expansion_033619,-3.437188466389974,0.9674746990203857,-2.4697137673695884,3.437188466389974
RminusC,compact:frontier_consolidation_fwcompact_expansion_033624,-1.1124573151270551,2.932557304700216,1.8200999895731604,1.1124573151270551
RminusC,compact:frontier_consolidation_fwcompact_expansion_033821,1.634836196899414,1.4758729934692383,3.110709190368653,-1.6348361968994147
RminusC,compact:frontier_consolidation_fwcompact_expansion_033838,-2.713832139968872,1.5900737444559734,-1.1237583955128991,2.713832139968872
RminusC,compact:frontier_consolidation_fwcompact_expansion_033851,-2.0590455134709678,4.239538709322612,2.180493195851644,2.0590455134709678
RminusC,compact:frontier_consolidation_fwcompact_expansion_033908,-2.160451094309489,-0.22834475835164328,-2.388795852661133,2.1604510943094897
RminusC,compact:frontier_consolidation_fwcompact_expansion_033995,-2.8230762481689453,2.7496344248453775,-0.0734418233235683,2.8230762481689458
RminusC,compact:frontier_consolidation_fwcompact_expansion_034003,-0.35775208473205566,1.2359158198038738,0.878163735071818,0.35775208473205566
RminusC,compact:frontier_consolidation_fwcompact_expansion_034053,-0.8569461504618326,0.9253110885620117,0.06836493810017903,0.8569461504618326
RminusC,compact:frontier_consolidation_fwcompact_expansion_034109,-1.5808881123860676,2.2517195542653403,0.6708314418792725,1.5808881123860676
RminusC,compact:frontier_consolidation_fwcompact_expansion_034130,-0.409364302953084,-0.7635271549224855,-1.1728914578755691,0.40936430295308357
RminusC,compact:frontier_consolidation_fwcompact_expansion_034166,-0.9417761961619059,0.7712740898132324,-0.1705021063486741,0.9417761961619066
RminusC,compact:frontier_consolidation_fwcompact_expansion_034277,-5.6042633056640625,6.077831745147705,0.4735684394836426,5.6042633056640625
RminusC,compact:frontier_consolidation_fwcompact_expansion_034542,-1.2731777826944988,0.1992069880167643,-1.0739707946777337,1.273177782694498
RminusC,compact:frontier_consolidation_fwcompact_expansion_034556,-1.7781429290771484,1.0355806350708008,-0.7425622940063477,1.7781429290771484
RminusC,compact:frontier_consolidation_fwcompact_expansion_034811,-1.612697958946228,0.8132622639338175,-0.7994356950124105,1.612697958946228
RminusC,compact:frontier_consolidation_fwcompact_expansion_034867,-0.5628533760706583,1.2502278089523315,0.6873744328816732,0.5628533760706583
RminusC,compact:frontier_consolidation_fwcompact_expansion_034902,-2.173323313395182,2.701075553894043,0.5277522404988607,2.173323313395182
RminusC,compact:frontier_consolidation_fwcompact_expansion_034980,-1.703243613243103,1.5250811179478962,-0.1781624952952067,1.703243613243103
RminusC,compact:frontier_consolidation_fwcompact_expansion_034990,0.2854318618774414,-0.38963508605957015,-0.10420322418212831,-0.28543186187744185
RminusC,compact:frontier_consolidation_fwcompact_expansion_035018,0.6821708679199219,-2.74246597290039,-2.0602951049804688,-0.6821708679199213
RminusC,compact:frontier_consolidation_fwcompact_expansion_035025,-2.2828583319981894,0.9257780313491821,-1.357080300649007,2.2828583319981894
RminusC,compact:frontier_consolidation_fwcompact_expansion_035089,-3.270434617996216,2.5694889227549234,-0.7009456952412924,3.270434617996216
RminusC,compact:frontier_consolidation_fwcompact_expansion_035300,-0.7676310141881305,1.7986407279968262,1.031009713808695,0.767631014188131
RminusC,compact:frontier_consolidation_fwcompact_expansion_035321,-1.2527897258599603,-0.052366028229395546,-1.3051557540893555,1.2527897258599598
RminusC,compact:frontier_consolidation_fwcompact_expansion_035331,-3.6677354176839194,2.353922446568807,-1.313812971115112,3.6677354176839194
RminusC,compact:frontier_consolidation_fwcompact_expansion_035802,-0.7138292789459229,0.7149136861165365,0.0010844071706136067,0.7138292789459229
RminusC,compact:frontier_consolidation_fwcompact_expansion_035823,-0.24145604173342386,0.5118762850761412,0.27042024334271747,0.2414560417334238
RminusC,compact:frontier_consolidation_fwcompact_expansion_036038,2.395468513170878,-2.4446360071500144,-0.04916749397913615,-2.395468513170878
RminusC,compact:frontier_consolidation_fwcompact_expansion_036091,-2.047241687774658,1.95624574025472,-0.09099594751993816,2.047241687774658
RminusC,compact:frontier_consolidation_fwcompact_expansion_036104,-1.9693708419799805,1.3901245594024658,-0.5792462825775146,1.9693708419799805
RminusC,compact:frontier_consolidation_fwcompact_expansion_036237,0.456435759862264,-0.4747285842895505,-0.01829282442728708,-0.4564357598622634
RminusC,compact:frontier_consolidation_fwcompact_expansion_036243,0.49936747550964355,-0.35175108909606934,0.1476163864135748,-0.49936747550964417
RminusC,compact:frontier_consolidation_fwcompact_expansion_036404,-1.9381392002105713,1.4805215199788415,-0.45761768023173016,1.9381392002105715
RminusC,compact:frontier_consolidation_fwcompact_expansion_036432,1.7423529624938963,-0.4195710817972816,1.3227818806966145,-1.7423529624938963
RminusC,compact:frontier_consolidation_fwcompact_expansion_036446,0.3199806213378907,1.373116493225097,1.693097114562989,-0.3199806213378918
RminusC,compact:frontier_consolidation_fwcompact_expansion_036467,-1.6049724419911702,0.18590195973714194,-1.419070482254028,1.60497244199117
RminusC,compact:frontier_consolidation_fwcompact_expansion_036533,-1.565243085225423,2.0826242764790854,0.5173811912536621,1.565243085225423
RminusC,compact:frontier_consolidation_fwcompact_expansion_036711,-0.18664073944091789,-1.2454905509948728,-1.4321312904357908,0.18664073944091797
RminusC,compact:frontier_consolidation_fwcompact_expansion_036732,-0.022108157475789387,-0.5194080670674642,-0.5415162245432535,0.022108157475789387
RminusC,compact:frontier_consolidation_fwcompact_expansion_036839,-3.4982182582219443,5.418359796206157,1.9201415379842122,3.4982182582219443
RminusC,compact:frontier_consolidation_fwcompact_expansion_036842,-1.2677154541015625,0.6305986245473226,-0.6371168295542399,1.2677154541015625
RminusC,compact:frontier_consolidation_fwcompact_expansion_036884,1.991845726966858,-3.3742634852727256,-1.382417758305868,-1.9918457269668572
RminusC,compact:frontier_consolidation_fwcompact_expansion_037043,0.0074167251586913325,-0.27010361353556317,-0.26268688837687143,-0.007416725158691702
RminusC,compact:frontier_consolidation_fwcompact_expansion_037239,-0.9526198705037435,0.24468262990315934,-0.7079372406005865,0.9526198705037459
RminusC,compact:frontier_consolidation_fwcompact_expansion_037262,-4.462640126546224,2.7441299756368003,-1.7185101509094238,4.462640126546224
RminusC,compact:frontier_consolidation_fwcompact_expansion_037515,1.7944749196370442,-0.7940950393676758,1.0003798802693682,-1.794474919637044
RminusC,compact:frontier_consolidation_fwcompact_expansion_037549,0.9492741227149963,-0.8541885813077291,0.09508554140726726,-0.9492741227149963
RminusC,compact:frontier_consolidation_fwcompact_expansion_037563,-0.9939955870310464,0.8695224126180013,-0.12447317441304466,0.993995587031046
RminusC,compact:frontier_consolidation_fwcompact_expansion_037813,-0.9274272918701172,0.8314065933227536,-0.09602069854736328,0.9274272918701169
RminusC,compact:frontier_consolidation_fwcompact_expansion_037924,-0.7112743059794108,0.5084393819173177,-0.2028349240620931,0.7112743059794108
RminusC,compact:frontier_consolidation_fwcompact_expansion_037937,-3.223289648691813,1.9839158455530805,-1.2393738031387331,3.223289648691814
RminusC,compact:frontier_consolidation_fwcompact_expansion_037970,-2.2702680428822837,1.8863804340362549,-0.3838876088460286,2.2702680428822837
RminusC,compact:frontier_consolidation_fwcompact_expansion_038007,-1.7089986602465312,-0.31413257122039795,-2.023131231466929,1.7089986602465312
RminusC,compact:frontier_consolidation_fwcompact_expansion_038010,0.05516485373179122,0.18797004222869873,0.2431348959604899,-0.055164853731791176
RminusC,compact:frontier_consolidation_fwcompact_expansion_038023,0.041043599446614586,-1.6361511548360188,-1.5951075553894043,-0.041043599446614586
RminusC,compact:frontier_consolidation_fwcompact_expansion_038172,-2.0738236904144287,2.674633026123047,0.6008093357086182,2.0738236904144287
RminusC,compact:frontier_consolidation_fwcompact_expansion_038190,-0.6994993289311727,0.9999626874923706,0.30046335856119794,0.6994993289311727
RminusC,compact:frontier_consolidation_fwcompact_expansion_038267,-3.646367390950521,3.286198616027832,-0.3601687749226891,3.646367390950521
RminusC,compact:frontier_consolidation_fwcompact_expansion_038321,-0.13232046365737915,0.26471688350041706,0.13239641984303793,0.13232046365737915
RminusC,compact:frontier_consolidation_fwcompact_expansion_038323,-2.4168333212534585,1.05162779490153,-1.3652055263519287,2.4168333212534585
RminusC,compact:frontier_consolidation_fwcompact_expansion_038483,-1.501479705174764,1.0736950238545735,-0.42778468132019043,1.501479705174764
RminusC,compact:frontier_consolidation_fwcompact_expansion_038502,0.1422480344772339,-1.096912423769633,-0.954664389292399,-0.1422480344772339
RminusC,compact:frontier_consolidation_fwcompact_expansion_038523,0.5204776922861735,0.6132171948750814,1.1336948871612549,-0.5204776922861735
RminusC,compact:frontier_consolidation_fwcompact_expansion_038529,1.3134974638621013,-1.2961902618408203,0.017307202021280926,-1.3134974638621013
RminusC,compact:frontier_consolidation_fwcompact_expansion_038572,-1.465881586074829,1.416149099667867,-0.049732486406962075,1.465881586074829
RminusC,compact:frontier_consolidation_fwcompact_expansion_038579,0.6556062698364258,-1.126526673634847,-0.4709204037984212,-0.6556062698364258
RminusC,compact:frontier_consolidation_fwcompact_expansion_038620,-1.830246130625407,0.6918841997782389,-1.138361930847168,1.830246130625407
RminusC,compact:frontier_consolidation_fwcompact_expansion_038795,0.07825390497843433,-0.517772356669108,-0.43951845169067383,-0.07825390497843425
RminusC,compact:frontier_consolidation_fwcompact_expansion_038841,-0.1184306939442951,-1.0127399762471516,-1.131170670191447,0.11843069394429524
RminusC,compact:frontier_consolidation_fwcompact_expansion_038872,1.8528440793355305,-1.158700942993164,0.6941431363423666,-1.8528440793355305
RminusC,compact:frontier_consolidation_fwcompact_expansion_038968,-3.6044429937998452,3.6521538893381753,0.04771089553833008,3.6044429937998452
RminusC,compact:frontier_consolidation_fwcompact_expansion_038981,-4.835631847381592,4.889446099599202,0.05381425221761097,4.835631847381591
RminusC,compact:frontier_consolidation_fwcompact_expansion_039016,-0.4405215084552765,-0.4971910814444224,-0.9377125898996986,0.4405215084552762
RminusC,compact:frontier_consolidation_fwcompact_expansion_039064,-1.4093000888824463,1.3739484945933025,-0.03535159428914388,1.4093000888824463
RminusC,compact:frontier_consolidation_fwcompact_expansion_039109,-0.13239121437072762,-1.121055285135905,-1.2534464995066326,0.13239121437072754
RminusC,compact:frontier_consolidation_fwcompact_expansion_039126,0.7827326059341431,-0.2574588060379031,0.5252737998962402,-0.7827326059341434
RminusC,compact:frontier_consolidation_fwcompact_expansion_039278,-1.689306616783142,1.2240211566289265,-0.4652854601542155,1.689306616783142
RminusC,compact:frontier_consolidation_fwcompact_expansion_039436,0.5377504030863444,-1.2198230425516765,-0.682072639465332,-0.5377504030863444
RminusC,compact:frontier_consolidation_fwcompact_expansion_039437,0.3435582319895428,-0.8630766073862711,-0.5195183753967285,-0.34355823198954266
RminusC,compact:frontier_consolidation_fwcompact_expansion_039456,0.7912717262903849,0.002595067024230957,0.7938667933146158,-0.7912717262903849
RminusC,compact:frontier_consolidation_fwcompact_expansion_039499,4.209425846735637,-5.894213835398356,-1.6847879886627197,-4.209425846735637
RminusC,compact:frontier_consolidation_fwcompact_expansion_039551,-0.08233455646162235,-0.08632833650335674,-0.16866289296497902,0.0823345564616223
RminusC,compact:frontier_consolidation_fwcompact_expansion_039574,-2.4667927821477256,2.135482589403789,-0.3313101927439372,2.466792782147726
RminusC,compact:frontier_consolidation_fwcompact_expansion_039582,-0.9154331485430399,1.7741163770357768,0.8586832284927368,0.9154331485430399
RminusC,compact:frontier_consolidation_fwcompact_expansion_039683,-0.5684016148249309,0.2733357350031535,-0.29506587982177734,0.5684016148249308
RminusC,compact:frontier_consolidation_fwcompact_expansion_039714,-1.6392637093861897,2.437084992726644,0.7978212833404541,1.6392637093861897
RminusC,compact:frontier_consolidation_fwcompact_expansion_039728,1.2861932118733725,-0.8212397893269857,0.4649534225463867,-1.2861932118733723
RminusC,compact:frontier_consolidation_fwcompact_expansion_039752,-3.1882044076919542,1.16742479801178,-2.0207796096801753,3.188204407691955
RminusC,compact:frontier_consolidation_fwcompact_expansion_039774,-2.9833372433980307,2.7030839920043945,-0.28025325139363605,2.9833372433980307
RminusC,compact:frontier_consolidation_fwcompact_expansion_039821,-2.730987548828125,2.0085674921671544,-0.7224200566609701,2.7309875488281246
RminusC,compact:frontier_consolidation_fwcompact_expansion_039913,1.6310974756876628,-4.939893960952759,-3.308796485265096,-1.6310974756876628
