arm,epoch,subset,n,a_correct,b_correct,joint_correct,a_acc,b_acc,joint_acc,expected_joint_independent_count,expected_joint_independent_acc,gating_count,gating_frac,mean_a_margin,mean_b_margin,mean_joint_min_margin
answer_corrupt_update_state,10,not_both_entities_in_source_85,85,45,53,13,0.5294117647058824,0.6235294117647059,0.15294117647058825,28.058823529411764,0.3301038062283737,-15.058823529411764,-0.17716262975778546,-0.021814877258417773,0.6288995328163213,-1.315931160688527
answer_corrupt_update_state,10,target_entity_in_source_193,193,104,111,23,0.538860103626943,0.5751295336787565,0.11917098445595854,59.81347150259067,0.3099143601170501,-36.81347150259067,-0.19074337566109162,0.10921436333450328,0.4201167845818848,-1.3039762912394801
answer_corrupt_update_state,10,target_entity_not_in_source_7,7,4,4,1,0.5714285714285714,0.5714285714285714,0.14285714285714285,2.2857142857142856,0.32653061224489793,-1.2857142857142856,-0.18367346938775508,-0.23812073760192615,0.9571738196105436,-1.0729287172125586
answer_corrupt_update_state,15,all_pairs,200,116,108,25,0.58,0.54,0.125,62.64,0.3132,-37.64,-0.18819999999999998,0.3281511460847733,0.4012352008106523,-1.255516265249383
answer_corrupt_update_state,15,updated_entity_in_source_119,119,71,58,11,0.5966386554621849,0.48739495798319327,0.09243697478991597,34.60504201680672,0.2907986724101405,-23.60504201680672,-0.19836169762022454,0.408727892370589,0.25272870933884,-1.2322294931496605
answer_corrupt_update_state,15,updated_entity_not_in_source_81,81,45,50,14,0.5555555555555556,0.6172839506172839,0.1728395061728395,27.77777777777778,0.3429355281207133,-13.777777777777779,-0.17009602194787382,0.2097729632698096,0.6194114043309692,-1.289727695865025
answer_corrupt_update_state,15,both_entities_in_source_115,115,69,56,10,0.6,0.48695652173913045,0.08695652173913043,33.6,0.2921739130434783,-23.6,-0.20521739130434785,0.4021452882502629,0.244421607713366,-1.2631331968976771
answer_corrupt_update_state,15,not_both_entities_in_source_85,85,47,52,15,0.5529411764705883,0.611764705882353,0.17647058823529413,28.75294117647059,0.3382698961937716,-13.75294117647059,-0.16179930795847755,0.22804142433146388,0.613394767942275,-1.2452110047840441
answer_corrupt_update_state,15,target_entity_in_source_193,193,113,104,24,0.5854922279792746,0.538860103626943,0.12435233160621761,60.89119170984456,0.31549840264168166,-36.89119170984456,-0.19114607103546405,0.34574165017321384,0.3792189809559901,-1.2615639919771744
answer_corrupt_update_state,15,target_entity_not_in_source_7,7,3,4,1,0.42857142857142855,0.5714285714285714,0.14285714285714285,1.7142857142857142,0.24489795918367346,-0.7142857142857142,-0.10204081632653059,-0.15684418092508737,1.008253833946339,-1.0887717997545627
answer_corrupt_update_state,20,all_pairs,200,122,109,31,0.61,0.545,0.155,66.49,0.33244999999999997,-35.489999999999995,-0.17745000000000002,0.5415269513796304,0.3676725459480138,-1.2109238583490765
