i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
1933,edit:frontier_consolidation_fwcompact_medium_044177:0:83-89,row:2197,compact_edit,content,ations,895,6.609838485717773,0,78,6.25007438659668,0,58,5.640581130981445,0,41,0p2_0p4,0.3333333333333333,0.55,frontier_consolidation_fwcompact_medium_054683,115,2593,752197,0p4_0p6,frontier_consolidation_fwcompact_medium_044177,15,2197,28,89,83,False,False
1934,edit:frontier_consolidation_fwcompact_medium_040556:0:17-24,row:1060,compact_edit,content,ensions,13063,7.812258243560791,0,362,9.877116203308105,0,637,7.746653079986572,0,282,0p2_0p4,0.3076923076923077,0.5,frontier_consolidation_fwcompact_medium_027317,2289,8860,751060,0p4_0p6,frontier_consolidation_fwcompact_medium_040556,13,1060,23,24,17,False,False
1935,edit:frontier_consolidation_fwcompact_medium_047275:0:87-92,row:2628,compact_edit,content,-foot,13509,8.410685539245605,0,583,4.108381748199463,0,5,8.877254486083984,0,893,0p2_0p4,0.2631578947368421,0.5333333333333333,frontier_consolidation_fwcompact_medium_046000,517,3711,752628,0p4_0p6,frontier_consolidation_fwcompact_medium_047275,18,2628,27,92,87,False,False
1936,edit:frontier_consolidation_fwcompact_medium_046448:0:53-57,row:144,compact_edit,content,-old,6420,5.453680992126465,0,22,4.672112941741943,0,2,5.082052230834961,0,25,lt0p2,0.19047619047619047,0.8666666666666667,frontier_consolidation_fwcompact_medium_028160,2605,15180,750144,ge0p8,frontier_consolidation_fwcompact_medium_046448,21,144,28,57,53,False,False
1937,edit:frontier_consolidation_fwcompact_medium_028271:0:63-69,row:2420,compact_edit,content,ulsion,15785,8.357503890991211,0,559,10.68995475769043,0,223,7.1628499031066895,0,244,0p4_0p6,0.4444444444444444,0.35714285714285715,frontier_consolidation_fwcompact_medium_004444,1347,11492,752420,lt0p4,frontier_consolidation_fwcompact_medium_028271,9,2420,16,69,63,False,False
1938,edit:frontier_consolidation_fwcompact_medium_023624:0:35-37,row:322,compact_edit,content,ed,214,4.005684852600098,0,4,4.444118499755859,0,8,4.4301438331604,0,6,0p2_0p4,0.35294117647058826,0.5294117647058824,frontier_consolidation_fwcompact_medium_023592,1088,12564,750322,0p4_0p6,frontier_consolidation_fwcompact_medium_023624,17,322,28,37,35,False,False
1939,edit:frontier_consolidation_fwcompact_medium_056726:0:0-5,row:655,compact_edit,content,Local,13664,13.712471008300781,0,12198,5.223066329956055,0,4,11.645307540893555,0,6038,0p2_0p4,0.25,0.6190476190476191,frontier_consolidation_fwcompact_medium_053989,1947,14451,750655,0p6_0p8,frontier_consolidation_fwcompact_medium_056726,20,655,24,5,0,False,False
1940,edit:frontier_consolidation_fwcompact_medium_042308:0:0-4,row:242,compact_edit,content,Know,7288,10.627845764160156,0,3768,11.084264755249023,0,3765,12.255569458007812,0,7101,0p4_0p6,0.4444444444444444,0.5,frontier_consolidation_fwcompact_medium_020872,538,9041,750242,0p4_0p6,frontier_consolidation_fwcompact_medium_042308,18,242,30,4,0,False,False
1941,edit:frontier_consolidation_fwcompact_medium_052483:0:64-67,row:817,compact_edit,content,ing,212,5.850191116333008,0,12,2.4693214893341064,0,2,6.677596569061279,0,16,0p2_0p4,0.25,0.6153846153846154,frontier_consolidation_fwcompact_medium_054149,2919,16000,750817,0p6_0p8,frontier_consolidation_fwcompact_medium_052483,16,817,21,67,64,False,False
1942,edit:frontier_consolidation_fwcompact_medium_002261:0:76-80,row:2660,compact_edit,content,hold,2620,13.443389892578125,0,4512,11.992572784423828,0,1100,13.807222366333008,0,5770,0p4_0p6,0.47058823529411764,0.6666666666666666,frontier_consolidation_fwcompact_medium_030385,2525,233,752660,0p6_0p8,frontier_consolidation_fwcompact_medium_002261,17,2660,25,80,76,False,False
1943,edit:frontier_consolidation_fwcompact_medium_044123:0:0-3,row:2621,compact_edit,function,The,308,3.118053674697876,0,3,6.263049125671387,0,9,3.978947162628174,0,11,0p4_0p6,0.47368421052631576,0.8,frontier_consolidation_fwcompact_medium_044648,640,2616,752621,ge0p8,frontier_consolidation_fwcompact_medium_044123,19,2621,25,3,0,True,False
1944,edit:frontier_consolidation_fwcompact_medium_032135:0:75-81,row:2558,compact_edit,content,unning,7204,7.455879211425781,0,331,12.121255874633789,0,481,8.616215705871582,0,630,0p2_0p4,0.3333333333333333,0.6875,frontier_consolidation_fwcompact_medium_040977,229,7023,752558,0p6_0p8,frontier_consolidation_fwcompact_medium_032135,15,2558,23,81,75,False,False
1945,edit:frontier_consolidation_fwcompact_medium_006649:0:1-3,row:1832,compact_edit,content,ix,762,5.906038284301758,0,51,5.925355911254883,0,57,4.4418840408325195,0,3,0p4_0p6,0.42857142857142855,0.6666666666666666,frontier_consolidation_fwcompact_medium_008137,2590,14144,751832,0p6_0p8,frontier_consolidation_fwcompact_medium_006649,14,1832,20,3,1,False,False
1946,edit:frontier_consolidation_fwcompact_medium_050788:0:0-2,row:1844,compact_edit,function,In,565,2.350127696990967,1,1,3.7530159950256348,0,4,4.350022315979004,0,17,0p2_0p4,0.35714285714285715,0.5,frontier_consolidation_fwcompact_medium_014603,2842,4233,751844,0p4_0p6,frontier_consolidation_fwcompact_medium_050788,14,1844,21,2,0,False,False
1947,edit:frontier_consolidation_fwcompact_medium_051469:0:86-88,row:1809,compact_edit,content,es,219,6.668682098388672,0,119,7.124789237976074,0,205,6.246282577514648,0,67,0p2_0p4,0.2,0.47368421052631576,frontier_consolidation_fwcompact_medium_027554,2815,11295,751809,0p4_0p6,frontier_consolidation_fwcompact_medium_051469,15,1809,29,88,86,False,False
1948,edit:frontier_consolidation_fwcompact_medium_044935:0:50-52,row:1425,compact_edit,content,'s,249,2.6991591453552246,0,3,3.6315770149230957,0,3,2.867384433746338,0,3,0p4_0p6,0.5333333333333333,0.3333333333333333,frontier_consolidation_fwcompact_medium_037984,2916,5999,751425,lt0p4,frontier_consolidation_fwcompact_medium_044935,15,1425,30,52,50,False,False
1949,edit:frontier_consolidation_fwcompact_medium_057399:0:130-133,row:2480,compact_edit,content,ing,212,7.0692243576049805,0,57,7.46441650390625,0,96,7.004064083099365,0,59,0p2_0p4,0.38095238095238093,0.4583333333333333,frontier_consolidation_fwcompact_medium_035026,1884,726,752480,0p4_0p6,frontier_consolidation_fwcompact_medium_057399,21,2480,33,133,130,True,False
1950,edit:frontier_consolidation_fwcompact_medium_013045:0:0-6,row:183,compact_edit,content,People,3284,9.277270317077637,0,686,7.9305291175842285,0,88,9.164283752441406,0,799,ge0p6,0.7272727272727273,0.7,frontier_consolidation_fwcompact_medium_011404,1142,16788,750183,0p6_0p8,frontier_consolidation_fwcompact_medium_013045,11,183,18,6,0,False,False
1951,edit:frontier_consolidation_fwcompact_medium_028856:0:72-76,row:278,compact_edit,content,ints,7798,6.979625701904297,0,196,7.189147472381592,0,119,6.29184103012085,0,115,0p2_0p4,0.21052631578947367,0.5625,frontier_consolidation_fwcompact_medium_030488,733,12872,750278,0p4_0p6,frontier_consolidation_fwcompact_medium_028856,19,278,30,76,72,False,False
1952,edit:frontier_consolidation_fwcompact_medium_043363:0:49-51,row:571,compact_edit,content,'s,249,1.5453667640686035,0,2,3.558882474899292,0,6,2.011399269104004,0,3,0p2_0p4,0.3,0.5714285714285714,frontier_consolidation_fwcompact_medium_033990,1949,482,750571,0p4_0p6,frontier_consolidation_fwcompact_medium_043363,10,571,14,51,49,False,False
1953,edit:frontier_consolidation_fwcompact_medium_024770:0:0-3,row:2220,compact_edit,content,Ste,3768,9.51285171508789,0,1927,11.145873069763184,0,4669,10.878986358642578,0,3667,0p2_0p4,0.375,1.0,frontier_consolidation_fwcompact_medium_003962,71,15151,752220,ge0p8,frontier_consolidation_fwcompact_medium_024770,8,2220,13,3,0,False,False
1954,edit:frontier_consolidation_fwcompact_medium_050581:0:105-108,row:2891,compact_edit,content,sen,10312,10.669332504272461,0,1904,9.722254753112793,0,1125,10.166563987731934,0,1814,0p2_0p4,0.2,0.5263157894736842,frontier_consolidation_fwcompact_medium_020640,224,16780,752891,0p4_0p6,frontier_consolidation_fwcompact_medium_050581,20,2891,39,108,105,False,False
1955,edit:frontier_consolidation_fwcompact_medium_001863:0:0-2,row:545,compact_edit,function,In,565,1.9174542427062988,1,1,4.438575744628906,0,6,2.9605350494384766,0,5,ge0p6,0.7,0.5789473684210527,frontier_consolidation_fwcompact_medium_020509,1663,12655,750545,0p4_0p6,frontier_consolidation_fwcompact_medium_001863,20,545,30,2,0,False,False
1956,edit:frontier_consolidation_fwcompact_medium_030744:0:97-101,row:1345,compact_edit,content,ises,1799,6.628173828125,0,167,6.876997947692871,0,126,7.391185760498047,0,337,0p4_0p6,0.5,0.5294117647058824,frontier_consolidation_fwcompact_medium_058170,1238,9419,751345,0p4_0p6,frontier_consolidation_fwcompact_medium_030744,18,1345,31,101,97,False,False
1957,edit:frontier_consolidation_fwcompact_medium_017919:0:115-117,row:2529,compact_edit,content,'t,294,1.092479944229126,0,2,3.3013124465942383,0,3,1.4722638130187988,0,2,0p4_0p6,0.4166666666666667,0.5357142857142857,frontier_consolidation_fwcompact_medium_055822,2052,6812,752529,0p4_0p6,frontier_consolidation_fwcompact_medium_017919,24,2529,43,117,115,False,False
1958,edit:frontier_consolidation_fwcompact_medium_043005:0:8-11,row:1376,compact_edit,content,ors,773,10.742606163024902,0,1687,10.497576713562012,0,1026,11.396625518798828,0,2404,0p2_0p4,0.2857142857142857,0.4375,frontier_consolidation_fwcompact_medium_001714,2528,11900,751376,0p4_0p6,frontier_consolidation_fwcompact_medium_043005,14,1376,29,11,8,False,False
1959,edit:frontier_consolidation_fwcompact_medium_009899:0:32-35,row:2531,compact_edit,content,led,969,4.568178176879883,0,16,3.4435126781463623,0,4,4.990883827209473,0,23,0p2_0p4,0.25,0.5384615384615384,frontier_consolidation_fwcompact_medium_027367,400,11388,752531,0p4_0p6,frontier_consolidation_fwcompact_medium_009899,12,2531,19,35,32,False,False
1960,edit:frontier_consolidation_fwcompact_medium_013541:0:21-23,row:2680,compact_edit,content,'s,249,4.746843338012695,0,13,3.830657958984375,0,11,3.946000576019287,0,7,0p2_0p4,0.375,0.42105263157894735,frontier_consolidation_fwcompact_medium_018792,695,1917,752680,0p4_0p6,frontier_consolidation_fwcompact_medium_013541,16,2680,28,23,21,False,False
1961,edit:frontier_consolidation_fwcompact_medium_041155:0:4-7,row:2790,compact_edit,content,ity,496,7.472304344177246,0,318,6.071874618530273,0,13,7.8862080574035645,0,354,0p2_0p4,0.38461538461538464,0.3684210526315789,frontier_consolidation_fwcompact_medium_011663,562,3169,752790,lt0p4,frontier_consolidation_fwcompact_medium_041155,13,2790,25,7,4,False,False
1962,edit:frontier_consolidation_fwcompact_medium_023197:0:0-2,row:2888,compact_edit,function,In,565,3.3460707664489746,0,12,5.048259735107422,0,10,1.3975307941436768,0,2,0p4_0p6,0.47058823529411764,0.5,frontier_consolidation_fwcompact_medium_011568,1692,12957,752888,0p4_0p6,frontier_consolidation_fwcompact_medium_023197,17,2888,21,2,0,True,False
1963,edit:frontier_consolidation_fwcompact_medium_030097:0:0-7,row:1965,compact_edit,content,Whether,10296,10.40575122833252,0,1288,8.62549877166748,0,323,11.445164680480957,0,3712,ge0p6,0.7333333333333333,0.5384615384615384,frontier_consolidation_fwcompact_medium_054854,2946,15431,751965,0p4_0p6,frontier_consolidation_fwcompact_medium_030097,15,1965,27,7,0,False,False
1964,edit:frontier_consolidation_fwcompact_medium_002813:0:55-61,row:2678,compact_edit,content,cially,2811,8.330204010009766,0,544,10.598255157470703,0,1838,8.818992614746094,0,756,ge0p6,0.6470588235294118,0.42105263157894735,frontier_consolidation_fwcompact_medium_031532,2489,10237,752678,0p4_0p6,frontier_consolidation_fwcompact_medium_002813,17,2678,30,61,55,False,False
1965,edit:frontier_consolidation_fwcompact_medium_051523:0:45-46,row:326,compact_edit,content,n,82,9.63868522644043,0,1401,8.438590049743652,0,317,10.47232437133789,0,2361,0p2_0p4,0.2727272727272727,0.4117647058823529,frontier_consolidation_fwcompact_medium_035241,1783,8016,750326,0p4_0p6,frontier_consolidation_fwcompact_medium_051523,11,326,22,46,45,False,False
1966,edit:frontier_consolidation_fwcompact_medium_036727:0:111-114,row:2307,compact_edit,content,ors,773,1.9408410787582397,1,1,5.909511566162109,0,42,1.6390670537948608,1,1,0p4_0p6,0.5652173913043478,0.3333333333333333,frontier_consolidation_fwcompact_medium_038284,2481,4809,752307,lt0p4,frontier_consolidation_fwcompact_medium_036727,23,2307,46,114,111,False,False
1967,edit:frontier_consolidation_fwcompact_medium_045060:0:0-6,row:145,compact_edit,content,Better,11173,11.161430358886719,0,4309,12.631251335144043,0,468,12.021505355834961,0,5019,0p2_0p4,0.25,0.5882352941176471,frontier_consolidation_fwcompact_medium_052181,667,16771,750145,0p4_0p6,frontier_consolidation_fwcompact_medium_045060,16,145,25,6,0,False,False
1968,edit:frontier_consolidation_fwcompact_medium_037482:0:21-27,row:1969,compact_edit,content,arched,10989,9.384746551513672,0,1183,8.606435775756836,0,723,8.585458755493164,0,665,0p2_0p4,0.23076923076923078,0.4444444444444444,frontier_consolidation_fwcompact_medium_001056,2957,15287,751969,0p4_0p6,frontier_consolidation_fwcompact_medium_037482,13,1969,25,27,21,False,False
1969,edit:frontier_consolidation_fwcompact_medium_017608:0:24-28,row:1741,compact_edit,content,otes,10221,5.913546562194824,0,52,5.4274773597717285,0,8,4.978129863739014,0,26,0p4_0p6,0.5384615384615384,0.5454545454545454,frontier_consolidation_fwcompact_medium_046717,2782,8441,751741,0p4_0p6,frontier_consolidation_fwcompact_medium_017608,13,1741,17,28,24,False,False
1970,edit:frontier_consolidation_fwcompact_medium_038544:0:45-47,row:1069,compact_edit,content,up,812,12.960497856140137,0,5256,10.576789855957031,0,1964,13.91002368927002,0,7065,0p4_0p6,0.4666666666666667,0.3888888888888889,frontier_consolidation_fwcompact_medium_044598,2252,3555,751069,lt0p4,frontier_consolidation_fwcompact_medium_038544,15,1069,24,47,45,False,False
1971,edit:frontier_consolidation_fwcompact_medium_017494:0:54-59,row:417,compact_edit,content,ution,1484,7.386824607849121,0,201,12.557585716247559,0,4558,7.879829406738281,0,308,lt0p2,0.17647058823529413,0.47058823529411764,frontier_consolidation_fwcompact_medium_003825,1920,16263,750417,0p4_0p6,frontier_consolidation_fwcompact_medium_017494,17,417,28,59,54,False,False
1972,edit:frontier_consolidation_fwcompact_medium_019585:0:101-107,row:2987,compact_edit,content,-known,9746,4.964365005493164,0,12,5.931346893310547,0,4,5.641411304473877,0,31,0p2_0p4,0.2608695652173913,0.6153846153846154,frontier_consolidation_fwcompact_medium_003405,2197,6215,752987,0p6_0p8,frontier_consolidation_fwcompact_medium_019585,22,2987,43,107,101,False,False
1973,edit:frontier_consolidation_fwcompact_medium_019245:0:60-62,row:951,compact_edit,content,es,219,7.780938625335693,0,59,5.555629730224609,0,28,6.125715732574463,0,39,0p2_0p4,0.26666666666666666,0.4444444444444444,frontier_consolidation_fwcompact_medium_021223,2248,865,750951,0p4_0p6,frontier_consolidation_fwcompact_medium_019245,15,951,29,62,60,False,False
1974,edit:frontier_consolidation_fwcompact_medium_037811:0:0-4,row:953,compact_edit,function,Over,4416,8.334003448486328,0,100,8.480474472045898,0,207,9.44906997680664,0,525,0p2_0p4,0.3076923076923077,0.4,frontier_consolidation_fwcompact_medium_043199,2244,6189,750953,0p4_0p6,frontier_consolidation_fwcompact_medium_037811,13,953,28,4,0,False,False
1975,edit:frontier_consolidation_fwcompact_medium_033827:0:0-5,row:19,compact_edit,content,State,3327,14.82136058807373,0,9800,13.292502403259277,0,6109,13.774212837219238,0,6924,0p2_0p4,0.3076923076923077,0.4166666666666667,frontier_consolidation_fwcompact_medium_020352,1579,14853,750019,0p4_0p6,frontier_consolidation_fwcompact_medium_033827,13,19,19,5,0,False,False
1976,edit:frontier_consolidation_fwcompact_medium_055318:0:22-27,row:2434,compact_edit,content,iding,2135,5.290101528167725,0,22,6.865072250366211,0,31,4.652307987213135,0,12,ge0p6,0.6666666666666666,0.6666666666666666,frontier_consolidation_fwcompact_medium_030724,147,4182,752434,0p6_0p8,frontier_consolidation_fwcompact_medium_055318,12,2434,16,27,22,False,False
1977,edit:frontier_consolidation_fwcompact_medium_004290:0:10-12,row:1977,compact_edit,content,'s,249,4.466784477233887,0,9,3.638139247894287,0,5,3.7093558311462402,0,8,0p2_0p4,0.23076923076923078,0.7692307692307693,frontier_consolidation_fwcompact_medium_005873,2738,15478,751977,0p6_0p8,frontier_consolidation_fwcompact_medium_004290,13,1977,19,12,10,False,False
1978,edit:frontier_consolidation_fwcompact_medium_051511:0:0-4,row:865,compact_edit,content,Tell,3706,8.620665550231934,0,372,6.825828552246094,0,99,9.009459495544434,0,756,0p4_0p6,0.42857142857142855,0.35714285714285715,frontier_consolidation_fwcompact_medium_028599,941,300,750865,lt0p4,frontier_consolidation_fwcompact_medium_051511,14,865,21,4,0,False,False
1979,edit:frontier_consolidation_fwcompact_medium_003723:0:28-31,row:225,compact_edit,content,led,969,9.460240364074707,0,1196,12.066783905029297,0,1164,8.561084747314453,0,630,0p2_0p4,0.23076923076923078,0.6666666666666666,frontier_consolidation_fwcompact_medium_018306,1199,3192,750225,0p6_0p8,frontier_consolidation_fwcompact_medium_003723,13,225,21,31,28,False,False
1980,edit:frontier_consolidation_fwcompact_medium_012225:0:0-2,row:2134,compact_edit,function,To,1507,8.541205406188965,0,450,11.602582931518555,0,2509,8.337634086608887,0,282,0p2_0p4,0.21428571428571427,0.6923076923076923,frontier_consolidation_fwcompact_medium_045483,2874,12697,752134,0p6_0p8,frontier_consolidation_fwcompact_medium_012225,14,2134,26,2,0,False,False
1981,edit:frontier_consolidation_fwcompact_medium_008444:0:71-73,row:2183,compact_edit,content,'s,249,1.8576098680496216,1,1,8.72494888305664,0,341,1.5493624210357666,1,1,0p4_0p6,0.5454545454545454,0.38461538461538464,frontier_consolidation_fwcompact_medium_014682,2939,1976,752183,lt0p4,frontier_consolidation_fwcompact_medium_008444,11,2183,20,73,71,False,False
1982,edit:frontier_consolidation_fwcompact_medium_001050:0:0-2,row:1033,compact_edit,function,In,565,3.254650592803955,0,4,5.217401504516602,0,20,5.538961887359619,0,32,0p2_0p4,0.35294117647058826,0.5714285714285714,frontier_consolidation_fwcompact_medium_002638,1910,6584,751033,0p4_0p6,frontier_consolidation_fwcompact_medium_001050,16,1033,24,2,0,False,False
1983,edit:frontier_consolidation_fwcompact_medium_047918:0:21-29,row:757,compact_edit,content,-century,13364,7.854166507720947,0,39,7.136043548583984,0,15,9.036344528198242,0,64,0p4_0p6,0.5294117647058824,0.9230769230769231,frontier_consolidation_fwcompact_medium_005065,1773,9514,750757,ge0p8,frontier_consolidation_fwcompact_medium_047918,17,757,27,29,21,False,False
1984,edit:frontier_consolidation_fwcompact_medium_014868:0:60-64,row:2261,compact_edit,content,ened,870,5.338815689086914,0,29,8.346304893493652,0,27,5.049393653869629,0,24,0p4_0p6,0.4,0.4,frontier_consolidation_fwcompact_medium_012458,1317,15420,752261,0p4_0p6,frontier_consolidation_fwcompact_medium_014868,20,2261,31,64,60,False,False
1985,edit:frontier_consolidation_fwcompact_medium_030328:0:80-85,row:408,compact_edit,content,iness,1472,10.686545372009277,0,2223,9.524203300476074,0,1240,10.190361976623535,0,1637,lt0p2,0.14285714285714285,0.46153846153846156,frontier_consolidation_fwcompact_medium_023255,1275,13017,750408,0p4_0p6,frontier_consolidation_fwcompact_medium_030328,21,408,36,85,80,False,False
1986,edit:frontier_consolidation_fwcompact_medium_027662:0:105-107,row:326,compact_edit,content,'s,249,3.946967124938965,0,5,8.258434295654297,0,18,3.827012777328491,0,3,lt0p2,0.14285714285714285,0.7222222222222222,frontier_consolidation_fwcompact_medium_012247,578,8767,750326,0p6_0p8,frontier_consolidation_fwcompact_medium_027662,21,326,26,107,105,False,False
1987,edit:frontier_consolidation_fwcompact_medium_033777:0:37-40,row:943,compact_edit,content,ing,212,7.91647481918335,0,59,7.032962799072266,0,40,8.442594528198242,0,65,0p2_0p4,0.38461538461538464,0.42105263157894735,frontier_consolidation_fwcompact_medium_031735,2248,1858,750943,0p4_0p6,frontier_consolidation_fwcompact_medium_033777,13,943,26,40,37,False,False
1988,edit:frontier_consolidation_fwcompact_medium_023552:0:0-4,row:253,compact_edit,pronoun,They,739,7.684340476989746,0,384,8.159253120422363,0,455,9.730253219604492,0,1870,0p2_0p4,0.35294117647058826,0.5,frontier_consolidation_fwcompact_medium_025633,1017,5663,750253,0p4_0p6,frontier_consolidation_fwcompact_medium_023552,17,253,21,4,0,False,False
1989,edit:frontier_consolidation_fwcompact_medium_002361:0:55-59,row:1492,compact_edit,content,-off,7508,12.482754707336426,0,3893,10.714862823486328,0,410,12.097325325012207,0,2847,0p2_0p4,0.3,0.6153846153846154,frontier_consolidation_fwcompact_medium_050555,2309,6099,751492,0p6_0p8,frontier_consolidation_fwcompact_medium_002361,10,1492,20,59,55,False,False
1990,edit:frontier_consolidation_fwcompact_medium_035582:0:0-7,row:536,compact_edit,connective,Because,2182,10.656492233276367,0,1918,11.010071754455566,0,1793,11.669386863708496,0,4338,0p2_0p4,0.21052631578947367,0.5,frontier_consolidation_fwcompact_medium_017513,2816,8138,750536,0p4_0p6,frontier_consolidation_fwcompact_medium_035582,19,536,24,7,0,False,False
1991,edit:frontier_consolidation_fwcompact_medium_042009:0:8-10,row:93,compact_edit,content,'s,249,5.0290207862854,0,5,5.556221961975098,0,16,3.863863706588745,0,2,0p2_0p4,0.3333333333333333,0.38095238095238093,frontier_consolidation_fwcompact_medium_007118,2981,330,750093,lt0p4,frontier_consolidation_fwcompact_medium_042009,21,93,33,10,8,False,False
1992,edit:frontier_consolidation_fwcompact_medium_044000:0:6-8,row:1882,compact_edit,content,'s,249,5.538538932800293,0,31,5.982162952423096,0,17,3.5770673751831055,0,6,0p2_0p4,0.3333333333333333,0.7,frontier_consolidation_fwcompact_medium_058356,2667,8529,751882,0p6_0p8,frontier_consolidation_fwcompact_medium_044000,12,1882,17,8,6,False,False
1993,edit:frontier_consolidation_fwcompact_medium_055191:0:52-54,row:1823,compact_edit,content,'s,249,6.0019025802612305,0,17,5.197647571563721,0,16,6.078732490539551,0,17,0p2_0p4,0.25,0.75,frontier_consolidation_fwcompact_medium_000157,2616,10463,751823,0p6_0p8,frontier_consolidation_fwcompact_medium_055191,12,1823,16,54,52,False,False
1994,edit:frontier_consolidation_fwcompact_medium_000216:0:85-89,row:630,compact_edit,content,ists,1441,11.154052734375,0,1267,7.868061065673828,0,25,9.856870651245117,0,1214,0p2_0p4,0.375,0.4,frontier_consolidation_fwcompact_medium_039834,190,9076,750630,0p4_0p6,frontier_consolidation_fwcompact_medium_000216,16,630,26,89,85,False,False
1995,edit:frontier_consolidation_fwcompact_medium_026402:0:2-5,row:1125,compact_edit,content,old,670,6.0185980796813965,0,79,3.718681812286377,0,3,6.197695732116699,0,110,0p4_0p6,0.42857142857142855,0.4166666666666667,frontier_consolidation_fwcompact_medium_002119,2374,4983,751125,0p4_0p6,frontier_consolidation_fwcompact_medium_026402,14,1125,20,5,2,False,False
1996,edit:frontier_consolidation_fwcompact_medium_054283:0:0-3,row:1596,compact_edit,content,Rem,4968,12.096217155456543,0,6055,11.668201446533203,0,4521,11.914261817932129,0,4900,0p4_0p6,0.5454545454545454,0.4166666666666667,frontier_consolidation_fwcompact_medium_035429,2707,2391,751596,0p4_0p6,frontier_consolidation_fwcompact_medium_054283,11,1596,17,3,0,False,False
1997,edit:frontier_consolidation_fwcompact_medium_058035:0:34-38,row:2169,compact_edit,content,fers,9055,3.738982915878296,0,4,1.0573011636734009,1,1,3.252157211303711,0,2,0p2_0p4,0.3125,0.47058823529411764,frontier_consolidation_fwcompact_medium_026514,1062,5717,752169,0p4_0p6,frontier_consolidation_fwcompact_medium_058035,16,2169,31,38,34,False,False
1998,edit:frontier_consolidation_fwcompact_medium_025364:0:13-18,row:356,compact_edit,content,ation,378,5.0217461585998535,0,20,4.035676956176758,0,5,4.749381065368652,0,14,0p4_0p6,0.4666666666666667,0.625,frontier_consolidation_fwcompact_medium_041209,1339,11752,750356,0p6_0p8,frontier_consolidation_fwcompact_medium_025364,15,356,20,18,13,False,False
1999,edit:frontier_consolidation_fwcompact_medium_002775:0:3-5,row:712,compact_edit,content,'s,249,5.2392578125,0,8,3.408026695251465,0,3,4.529135704040527,0,6,0p2_0p4,0.3,0.42857142857142855,frontier_consolidation_fwcompact_medium_007090,2076,2523,750712,0p4_0p6,frontier_consolidation_fwcompact_medium_002775,10,712,16,5,3,False,False
2000,edit:frontier_consolidation_fwcompact_medium_004578:0:49-55,row:374,compact_edit,content,ifying,8235,6.135794639587402,0,73,4.77512264251709,0,14,5.64035701751709,0,42,0p4_0p6,0.47368421052631576,0.6,frontier_consolidation_fwcompact_medium_053381,2548,6212,750374,0p6_0p8,frontier_consolidation_fwcompact_medium_004578,19,374,33,55,49,False,False
2001,edit:frontier_consolidation_fwcompact_medium_032617:0:0-2,row:1018,compact_edit,connective,So,726,6.659789562225342,0,71,6.876827716827393,0,39,8.090368270874023,0,219,0p2_0p4,0.36363636363636365,0.45454545454545453,frontier_consolidation_fwcompact_medium_032173,2311,4705,751018,0p4_0p6,frontier_consolidation_fwcompact_medium_032617,11,1018,20,2,0,False,False
2002,edit:frontier_consolidation_fwcompact_medium_003991:0:48-50,row:936,compact_edit,content,es,219,3.5711679458618164,0,4,8.611615180969238,0,104,4.10494327545166,0,4,lt0p2,0.15789473684210525,0.5333333333333333,frontier_consolidation_fwcompact_medium_024100,1484,14610,750936,0p4_0p6,frontier_consolidation_fwcompact_medium_003991,19,936,25,50,48,False,False
2003,edit:frontier_consolidation_fwcompact_medium_018706:0:55-56,row:2704,compact_edit,content,o,83,7.841366767883301,0,352,9.374493598937988,0,554,7.993346214294434,0,433,0p2_0p4,0.25,0.6666666666666666,frontier_consolidation_fwcompact_medium_054908,516,16388,752704,0p6_0p8,frontier_consolidation_fwcompact_medium_018706,16,2704,33,56,55,False,False
2004,edit:frontier_consolidation_fwcompact_medium_013445:0:0-2,row:1838,compact_edit,content,Qu,3288,11.244293212890625,0,699,13.488229751586914,0,4049,11.800963401794434,0,900,0p4_0p6,0.5555555555555556,0.5,frontier_consolidation_fwcompact_medium_050351,2887,12964,751838,0p4_0p6,frontier_consolidation_fwcompact_medium_013445,9,1838,16,2,0,False,False
2005,edit:frontier_consolidation_fwcompact_medium_057865:0:20-25,row:1665,compact_edit,content,iving,3654,8.499670028686523,0,626,8.080302238464355,0,348,8.568803787231445,0,655,0p4_0p6,0.4,0.36363636363636365,frontier_consolidation_fwcompact_medium_040470,1960,5445,751665,lt0p4,frontier_consolidation_fwcompact_medium_057865,20,1665,34,25,20,False,False
2006,edit:frontier_consolidation_fwcompact_medium_052389:0:0-3,row:341,compact_edit,content,Low,11050,11.198986053466797,0,3158,12.80920124053955,0,4952,10.765926361083984,0,2761,ge0p6,0.6666666666666666,0.5714285714285714,frontier_consolidation_fwcompact_medium_035589,1819,5659,750341,0p4_0p6,frontier_consolidation_fwcompact_medium_052389,12,341,20,3,0,False,False
2007,edit:frontier_consolidation_fwcompact_medium_054267:0:42-46,row:1217,compact_edit,content,aces,1510,6.325057029724121,0,85,10.606159210205078,0,95,5.5855937004089355,0,42,0p2_0p4,0.3076923076923077,0.5,frontier_consolidation_fwcompact_medium_053953,2449,13342,751217,0p4_0p6,frontier_consolidation_fwcompact_medium_054267,13,1217,18,46,42,False,False
