arm,role,seed,checkpoint,pair_id,target_occurrence_index,target_token_id,overlap_bin,overlap_class,target_word,transcript_id,intact_nll,replaced_nll,delta
D_R_43222,R,43222,chck_80M,childes_vs_cfc38f4261153519,1,304,high,overlap,me,childes/CHILDES_NA/HSLLD/HV2/TP/jactp2.cha,0.025677761062979698,0.39562708139419556,0.36994932033121586
D_R_43222,R,43222,chck_80M,childes_vs_cfc38f4261153519,3,6662,high,nonoverlap,easter,childes/CHILDES_NA/HSLLD/HV2/TP/jactp2.cha,5.625787734985352,5.4928059577941895,-0.1329817771911621
D_R_43222,R,43222,chck_80M,childes_vs_cfc38f4261153519,4,8708,high,nonoverlap,bunny,childes/CHILDES_NA/HSLLD/HV2/TP/jactp2.cha,8.394372940063477,6.339369773864746,-2.0550031661987305
D_R_43222,R,43222,chck_80M,childes_vs_cfebd5ee29a23dad,1,436,low,nonoverlap,get,childes/CHILDES_NA/HSLLD/HV5/BR/clabr5.cha,1.4810779094696045,1.5990065336227417,0.11792862415313721
D_R_43222,R,43222,chck_80M,childes_vs_cfebd5ee29a23dad,4,4489,low,overlap,spanish,childes/CHILDES_NA/HSLLD/HV5/BR/clabr5.cha,15.031774520874023,14.658361434936523,-0.3734130859375
D_R_43222,R,43222,chck_80M,childes_vs_cfebd5ee29a23dad,6,571,low,nonoverlap,cause,childes/CHILDES_NA/HSLLD/HV5/BR/clabr5.cha,0.17859981954097748,0.15885096788406372,-0.019748851656913757
D_R_43222,R,43222,chck_80M,childes_vs_cfebe54f5872e542,0,479,partial,overlap,man,childes/CHILDES_NA/Brown/Adam/030826.cha,0.15126462280750275,1.8849149942398071,1.7336503714323044
D_R_43222,R,43222,chck_80M,childes_vs_cfebe54f5872e542,2,2521,partial,nonoverlap,standing,childes/CHILDES_NA/Brown/Adam/030826.cha,4.331319808959961,3.147862672805786,-1.1834571361541748
D_R_43222,R,43222,chck_80M,childes_vs_cfebe54f5872e542,3,6732,partial,overlap,guitar,childes/CHILDES_NA/Brown/Adam/030826.cha,0.05189065262675285,10.750629425048828,10.698738772422075
D_R_43222,R,43222,chck_80M,childes_vs_d08a3d14c61df42d,1,563,low,overlap,put,childes/CHILDES_NA/HSLLD/HV1/ER/jener1.cha,0.2783963978290558,2.0598225593566895,1.7814261615276337
D_R_43222,R,43222,chck_80M,childes_vs_d08a3d14c61df42d,2,848,low,nonoverlap,last,childes/CHILDES_NA/HSLLD/HV1/ER/jener1.cha,6.286854267120361,5.696943283081055,-0.5899109840393066
D_R_43222,R,43222,chck_80M,childes_vs_d08a3d14c61df42d,3,1994,low,nonoverlap,group,childes/CHILDES_NA/HSLLD/HV1/ER/jener1.cha,5.675817489624023,6.647307872772217,0.9714903831481934
D_R_43222,R,43222,chck_80M,childes_vs_d08d4834c1ef5097,0,309,partial,overlap,what,childes/CHILDES_NA/Suppes/021028.cha,3.8177378177642822,4.271918296813965,0.4541804790496826
D_R_43222,R,43222,chck_80M,childes_vs_d08d4834c1ef5097,1,943,partial,nonoverlap,kind,childes/CHILDES_NA/Suppes/021028.cha,0.6014054417610168,0.13325373828411102,-0.4681517034769058
D_R_43222,R,43222,chck_80M,childes_vs_d08d4834c1ef5097,2,3312,partial,nonoverlap,juice,childes/CHILDES_NA/Suppes/021028.cha,8.708075523376465,4.465372085571289,-4.242703437805176
D_R_43222,R,43222,chck_80M,childes_vs_d09965752116e7e6,1,1199,low,overlap,remember,childes/CHILDES_NA/MacWhinney/030328.cha,1.5413352251052856,5.164641857147217,3.623306632041931
D_R_43222,R,43222,chck_80M,childes_vs_d09965752116e7e6,2,501,low,nonoverlap,now,childes/CHILDES_NA/MacWhinney/030328.cha,6.89016580581665,6.696882724761963,-0.1932830810546875
D_R_43222,R,43222,chck_80M,childes_vs_d0e9a174ca641b2a,0,521,low,nonoverlap,little,childes/CHILDES_NA/Brown/Sarah/021130.cha,8.281030654907227,4.022364139556885,-4.258666515350342
D_R_43222,R,43222,chck_80M,childes_vs_d0e9a174ca641b2a,1,1875,low,nonoverlap,chair,childes/CHILDES_NA/Brown/Sarah/021130.cha,6.843848705291748,7.58449649810791,0.7406477928161621
D_R_43222,R,43222,chck_80M,childes_vs_d0e9a174ca641b2a,2,486,low,nonoverlap,want,childes/CHILDES_NA/Brown/Sarah/021130.cha,2.212313413619995,2.7877063751220703,0.5753929615020752
D_R_43222,R,43222,chck_80M,childes_vs_d13f8c0859c3b715,0,498,low,nonoverlap,think,childes/CHILDES_NA/HSLLD/HV5/MT/conmt5.cha,1.9551308155059814,2.6945295333862305,0.739398717880249
D_R_43222,R,43222,chck_80M,childes_vs_d13f8c0859c3b715,2,637,low,overlap,call,childes/CHILDES_NA/HSLLD/HV5/MT/conmt5.cha,6.721401214599609,8.236673355102539,1.5152721405029297
D_R_43222,R,43222,chck_80M,childes_vs_d15de33e09cd027c,0,2537,low,overlap,afraid,childes/CHILDES_NA/MacWhinney/060027b.cha,1.1088192462921143,2.394894599914551,1.2860753536224365
D_R_43222,R,43222,chck_80M,childes_vs_d1b811bae225c0b4,0,2583,low,nonoverlap,everyone,childes/CHILDES_NA/HSLLD/HV3/MT/vicmt3.cha,2.0358386039733887,5.046882152557373,3.0110435485839844
D_R_43222,R,43222,chck_80M,childes_vs_d1b811bae225c0b4,2,304,low,nonoverlap,me,childes/CHILDES_NA/HSLLD/HV3/MT/vicmt3.cha,4.231666564941406,7.001339435577393,2.7696728706359863
D_R_43222,R,43222,chck_80M,childes_vs_d1b811bae225c0b4,3,3377,low,overlap,names,childes/CHILDES_NA/HSLLD/HV3/MT/vicmt3.cha,2.263850212097168,5.086425304412842,2.822575092315674
D_R_43222,R,43222,chck_80M,childes_vs_d2e93d8b15de6deb,0,501,low,overlap,now,childes/CHILDES_NA/MacWhinney/030328.cha,3.7357583045959473,7.087803363800049,3.3520450592041016
D_R_43222,R,43222,chck_80M,childes_vs_d2e93d8b15de6deb,2,304,low,nonoverlap,me,childes/CHILDES_NA/MacWhinney/030328.cha,0.39479944109916687,0.42430219054222107,0.0295027494430542
D_R_43222,R,43222,chck_80M,childes_vs_d2e93d8b15de6deb,4,391,low,nonoverlap,your,childes/CHILDES_NA/MacWhinney/030328.cha,1.1618835926055908,0.3784220814704895,-0.7834615111351013
D_R_43222,R,43222,chck_80M,childes_vs_d3c1155b6dac1ab0,0,714,partial,nonoverlap,why,childes/CHILDES_NA/Brown/Adam/030801.cha,4.869304656982422,4.835864067077637,-0.033440589904785156
D_R_43222,R,43222,chck_80M,childes_vs_d3c1155b6dac1ab0,1,706,partial,nonoverlap,need,childes/CHILDES_NA/Brown/Adam/030801.cha,4.623875617980957,3.7428030967712402,-0.8810725212097168
D_R_43222,R,43222,chck_80M,childes_vs_d3c1155b6dac1ab0,2,2363,partial,overlap,bag,childes/CHILDES_NA/Brown/Adam/030801.cha,2.663898229598999,5.503824234008789,2.83992600440979
D_R_43222,R,43222,chck_80M,childes_vs_d408c2e29d936339,1,326,low,nonoverlap,go,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,0.12323956191539764,0.23805712163448334,0.1148175597190857
D_R_43222,R,43222,chck_80M,childes_vs_d408c2e29d936339,3,431,low,nonoverlap,who,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,10.180133819580078,9.225987434387207,-0.9541463851928711
D_R_43222,R,43222,chck_80M,childes_vs_d408c2e29d936339,4,1401,low,nonoverlap,sleep,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,0.9218363165855408,0.33830714225769043,-0.5835291743278503
D_R_43222,R,43222,chck_80M,childes_vs_d42d509e8c6a80a2,0,3190,low,overlap,mix,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,5.910162925720215,7.64084529876709,1.730682373046875
D_R_43222,R,43222,chck_80M,childes_vs_d42d509e8c6a80a2,1,1177,low,nonoverlap,together,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,2.335789203643799,1.9999549388885498,-0.335834264755249
D_R_43222,R,43222,chck_80M,childes_vs_d42d509e8c6a80a2,5,1850,low,nonoverlap,floor,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,2.728769063949585,1.888511061668396,-0.840258002281189
D_R_43222,R,43222,chck_80M,childes_vs_d446bdc5fe40c1ab,0,8084,low,nonoverlap,wolf,childes/CHILDES_NA/HSLLD/HV2/BR/sarbr2.cha,7.907783508300781,6.55456018447876,-1.3532233238220215
D_R_43222,R,43222,chck_80M,childes_vs_d446bdc5fe40c1ab,1,795,low,nonoverlap,went,childes/CHILDES_NA/HSLLD/HV2/BR/sarbr2.cha,1.6877644062042236,1.68454909324646,-0.003215312957763672
D_R_43222,R,43222,chck_80M,childes_vs_d446bdc5fe40c1ab,5,530,low,nonoverlap,two,childes/CHILDES_NA/HSLLD/HV2/BR/sarbr2.cha,0.24339260160923004,0.2010720670223236,-0.04232053458690643
D_R_43222,R,43222,chck_80M,childes_vs_d45d7092c44b5d5d,2,1234,low,nonoverlap,door,childes/CHILDES_NA/HSLLD/HV5/LW/monlw5.cha,7.769946098327637,9.38860034942627,1.6186542510986328
D_R_43222,R,43222,chck_80M,childes_vs_d45d7092c44b5d5d,3,409,low,nonoverlap,like,childes/CHILDES_NA/HSLLD/HV5/LW/monlw5.cha,6.495152473449707,6.579987525939941,0.08483505249023438
D_R_43222,R,43222,chck_80M,childes_vs_d45d7092c44b5d5d,5,2377,low,nonoverlap,hours,childes/CHILDES_NA/HSLLD/HV5/LW/monlw5.cha,3.3045597076416016,2.872345447540283,-0.43221426010131836
D_R_43222,R,43222,chck_80M,childes_vs_d4be0ec5ea1a93e8,3,1124,partial,nonoverlap,dog,childes/CHILDES_NA/Brown/Adam/020617.cha,6.662950038909912,4.043581008911133,-2.6193690299987793
D_R_43222,R,43222,chck_80M,childes_vs_d4be0ec5ea1a93e8,4,1934,partial,nonoverlap,wants,childes/CHILDES_NA/Brown/Adam/020617.cha,0.6003609299659729,0.7972495555877686,0.19688862562179565
D_R_43222,R,43222,chck_80M,childes_vs_d4be0ec5ea1a93e8,6,6815,partial,overlap,cowboy,childes/CHILDES_NA/Brown/Adam/020617.cha,1.3639848232269287,9.836033821105957,8.472048997879028
D_R_43222,R,43222,chck_80M,childes_vs_d5f6015b6ba2bb8b,1,1051,low,nonoverlap,else,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,6.432921886444092,2.0418405532836914,-4.3910813331604
D_R_43222,R,43222,chck_80M,childes_vs_d5f6015b6ba2bb8b,2,1227,low,overlap,red,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,4.6692070960998535,8.2753324508667,3.6061253547668457
D_R_43222,R,43222,chck_80M,childes_vs_d5f6015b6ba2bb8b,3,1984,low,nonoverlap,picture,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3.4992446899414062,6.066158771514893,2.5669140815734863
D_R_43222,R,43222,chck_80M,childes_vs_d61cb0fad70f2404,1,1010,low,overlap,mommy,childes/CHILDES_NA/Suppes/020314.cha,0.6434410214424133,10.578315734863281,9.934874713420868
D_R_43222,R,43222,chck_80M,childes_vs_d61cb0fad70f2404,2,1057,low,nonoverlap,baby,childes/CHILDES_NA/Suppes/020314.cha,6.4998779296875,6.710843086242676,0.21096515655517578
D_R_43222,R,43222,chck_80M,childes_vs_d6346af36186956c,0,2352,low,overlap,kept,childes/CHILDES_NA/MacWhinney/060027c.cha,0.3998643457889557,3.6302287578582764,3.2303644120693207
D_R_43222,R,43222,chck_80M,childes_vs_d6346af36186956c,1,3625,low,nonoverlap,walking,childes/CHILDES_NA/MacWhinney/060027c.cha,3.1042394638061523,2.718543529510498,-0.3856959342956543
D_R_43222,R,43222,chck_80M,childes_vs_d6346af36186956c,2,962,low,nonoverlap,around,childes/CHILDES_NA/MacWhinney/060027c.cha,5.151704788208008,4.403164863586426,-0.748539924621582
D_R_43222,R,43222,chck_80M,childes_vs_d66fadb174a9e41f,0,516,low,overlap,say,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,0.15589220821857452,2.5930755138397217,2.437183305621147
D_R_43222,R,43222,chck_80M,childes_vs_d66fadb174a9e41f,1,381,low,nonoverlap,there,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,1.8531341552734375,2.0524203777313232,0.19928622245788574
D_R_43222,R,43222,chck_80M,childes_vs_d66fadb174a9e41f,2,5028,low,nonoverlap,monster,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,10.439241409301758,9.822345733642578,-0.6168956756591797
D_R_43222,R,43222,chck_80M,childes_vs_d6d60004d3391176,0,610,partial,nonoverlap,come,childes/CHILDES_NA/HSLLD/HV1/TP/inatp1.cha,2.8887369632720947,3.0865638256073,0.19782686233520508
D_R_43222,R,43222,chck_80M,childes_vs_d6d60004d3391176,3,3564,partial,overlap,puzzle,childes/CHILDES_NA/HSLLD/HV1/TP/inatp1.cha,0.008202910423278809,6.553993225097656,6.545790314674377
D_R_43222,R,43222,chck_80M,childes_vs_d6d60004d3391176,4,810,partial,overlap,away,childes/CHILDES_NA/HSLLD/HV1/TP/inatp1.cha,0.05891698598861694,3.9936351776123047,3.9347181916236877
D_R_43222,R,43222,chck_80M,childes_vs_d74ef6bee1b59646,1,858,low,overlap,um,childes/CHILDES_NA/HSLLD/HV1/MT/termt1.cha,4.752701759338379,7.202003002166748,2.449301242828369
D_R_43222,R,43222,chck_80M,childes_vs_d74ef6bee1b59646,2,1600,low,nonoverlap,month,childes/CHILDES_NA/HSLLD/HV1/MT/termt1.cha,7.576119422912598,9.002455711364746,1.4263362884521484
D_R_43222,R,43222,chck_80M,childes_vs_d74ef6bee1b59646,4,649,low,nonoverlap,way,childes/CHILDES_NA/HSLLD/HV1/MT/termt1.cha,0.4677427411079407,0.2431066781282425,-0.22463606297969818
D_R_43222,R,43222,chck_80M,childes_vs_d772cc5cf2a7bbc0,0,459,low,nonoverlap,yeah,childes/CHILDES_NA/MacWhinney/060807c.cha,4.7430524826049805,4.8416523933410645,0.09859991073608398
D_R_43222,R,43222,chck_80M,childes_vs_d772cc5cf2a7bbc0,1,637,low,overlap,call,childes/CHILDES_NA/MacWhinney/060807c.cha,0.14629146456718445,4.532317161560059,4.386025696992874
D_R_43222,R,43222,chck_80M,childes_vs_d7b05939417cadb1,3,563,low,nonoverlap,put,childes/CHILDES_NA/MacWhinney/060027c.cha,0.1739683896303177,0.13759545981884003,-0.03637292981147766
D_R_43222,R,43222,chck_80M,childes_vs_d7b05939417cadb1,4,4511,low,nonoverlap,anywhere,childes/CHILDES_NA/MacWhinney/060027c.cha,9.162874221801758,8.405447959899902,-0.7574262619018555
D_R_43222,R,43222,chck_80M,childes_vs_d7b05939417cadb1,7,569,low,overlap,okay,childes/CHILDES_NA/MacWhinney/060027c.cha,3.699272632598877,7.600930213928223,3.9016575813293457
D_R_43222,R,43222,chck_80M,childes_vs_d7edd5d64c7ab5a2,0,629,partial,nonoverlap,make,childes/CHILDES_NA/HSLLD/HV7/LW/stnlw7.cha,3.45033597946167,4.180032253265381,0.7296962738037109
D_R_43222,R,43222,chck_80M,childes_vs_d7edd5d64c7ab5a2,1,415,partial,overlap,him,childes/CHILDES_NA/HSLLD/HV7/LW/stnlw7.cha,1.105485439300537,4.38507080078125,3.279585361480713
D_R_43222,R,43222,chck_80M,childes_vs_d7edd5d64c7ab5a2,2,1045,partial,nonoverlap,use,childes/CHILDES_NA/HSLLD/HV7/LW/stnlw7.cha,5.067106246948242,7.831774711608887,2.7646684646606445
D_R_43222,R,43222,chck_80M,childes_vs_d8c8dfbf2ab180fd,0,714,low,nonoverlap,why,childes/CHILDES_NA/MacWhinney/060807c.cha,6.930759906768799,6.640423774719238,-0.29033613204956055
D_R_43222,R,43222,chck_80M,childes_vs_d8c8dfbf2ab180fd,2,637,low,overlap,call,childes/CHILDES_NA/MacWhinney/060807c.cha,5.753573417663574,5.745342254638672,-0.008231163024902344
D_R_43222,R,43222,chck_80M,childes_vs_d8c8dfbf2ab180fd,4,8980,low,nonoverlap,poo,childes/CHILDES_NA/MacWhinney/060807c.cha,12.222107887268066,11.564857482910156,-0.6572504043579102
D_R_43222,R,43222,chck_80M,childes_vs_d8f8f036afc4f399,3,436,partial,overlap,get,childes/CHILDES_NA/MacWhinney/020923.cha,0.16003945469856262,2.1879594326019287,2.027919977903366
D_R_43222,R,43222,chck_80M,childes_vs_d8f8f036afc4f399,4,2295,partial,nonoverlap,tomorrow,childes/CHILDES_NA/MacWhinney/020923.cha,5.4683918952941895,6.9449381828308105,1.476546287536621
D_R_43222,R,43222,chck_80M,childes_vs_d8f8f036afc4f399,5,569,partial,nonoverlap,okay,childes/CHILDES_NA/MacWhinney/020923.cha,1.767894983291626,3.0064022541046143,1.2385072708129883
D_R_43222,R,43222,chck_80M,childes_vs_d92d22dc7a24cae7,4,6398,low,overlap,balloon,childes/CHILDES_NA/HSLLD/HV2/BR/jacbr2.cha,1.580405354499817,9.064653396606445,7.484248042106628
D_R_43222,R,43222,chck_80M,childes_vs_d92d22dc7a24cae7,8,3280,low,nonoverlap,itself,childes/CHILDES_NA/HSLLD/HV2/BR/jacbr2.cha,8.29867172241211,8.324664115905762,0.025992393493652344
D_R_43222,R,43222,chck_80M,childes_vs_d92d22dc7a24cae7,9,2892,low,nonoverlap,caught,childes/CHILDES_NA/HSLLD/HV2/BR/jacbr2.cha,4.497312068939209,4.253748893737793,-0.24356317520141602
D_R_43222,R,43222,chck_80M,childes_vs_d98e6772b29a9a71,0,2825,low,overlap,cover,childes/CHILDES_NA/HSLLD/HV1/TP/jertp1.cha,0.18226100504398346,5.280612945556641,5.098351940512657
D_R_43222,R,43222,chck_80M,childes_vs_d98e6772b29a9a71,1,2213,low,nonoverlap,tea,childes/CHILDES_NA/HSLLD/HV1/TP/jertp1.cha,8.504783630371094,10.683746337890625,2.1789627075195312
D_R_43222,R,43222,chck_80M,childes_vs_d98e6772b29a9a71,2,1496,low,nonoverlap,maybe,childes/CHILDES_NA/HSLLD/HV1/TP/jertp1.cha,9.12779426574707,9.310173034667969,0.18237876892089844
D_R_43222,R,43222,chck_80M,childes_vs_d99d8e0cf542161a,1,706,low,nonoverlap,need,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,1.6398481130599976,3.552394390106201,1.9125462770462036
D_R_43222,R,43222,chck_80M,childes_vs_d99d8e0cf542161a,2,3042,low,nonoverlap,gas,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,4.999949932098389,8.62912368774414,3.629173755645752
D_R_43222,R,43222,chck_80M,childes_vs_da0e1b7869b83c3a,2,1817,low,nonoverlap,sat,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3.4547507762908936,2.1239771842956543,-1.3307735919952393
D_R_43222,R,43222,chck_80M,childes_vs_da0e1b7869b83c3a,3,559,low,nonoverlap,down,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,2.091919422149658,1.0679987668991089,-1.0239206552505493
D_R_43222,R,43222,chck_80M,childes_vs_da0e1b7869b83c3a,5,1867,low,nonoverlap,milk,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3.788280963897705,4.584727764129639,0.7964468002319336
D_R_43222,R,43222,chck_80M,childes_vs_da1a2205d452e20d,0,807,partial,nonoverlap,uh,childes/CHILDES_NA/MacWhinney/060027c.cha,5.191912651062012,5.494856357574463,0.30294370651245117
D_R_43222,R,43222,chck_80M,childes_vs_da1a2205d452e20d,1,980,partial,nonoverlap,huh,childes/CHILDES_NA/MacWhinney/060027c.cha,10.547393798828125,10.896121978759766,0.3487281799316406
D_R_43222,R,43222,chck_80M,childes_vs_da1a2205d452e20d,2,14513,partial,overlap,sticker,childes/CHILDES_NA/MacWhinney/060027c.cha,0.07482252269983292,7.205394744873047,7.130572222173214
D_R_43222,R,43222,chck_80M,childes_vs_db2e62dd601d174a,0,4488,low,nonoverlap,doggie,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,10.807334899902344,11.489928245544434,0.6825933456420898
D_R_43222,R,43222,chck_80M,childes_vs_db2e62dd601d174a,1,1934,low,nonoverlap,wants,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,9.385455131530762,7.746865749359131,-1.6385893821716309
D_R_43222,R,43222,chck_80M,childes_vs_db2e62dd601d174a,2,7964,low,overlap,toast,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,0.48397907614707947,11.385855674743652,10.901876598596573
D_R_43222,R,43222,chck_80M,childes_vs_db327103d8850b78,1,550,partial,nonoverlap,good,childes/CHILDES_NA/MacWhinney/030625a.cha,1.2732772827148438,1.707434058189392,0.43415677547454834
D_R_43222,R,43222,chck_80M,childes_vs_db327103d8850b78,2,649,partial,overlap,way,childes/CHILDES_NA/MacWhinney/030625a.cha,0.27749279141426086,0.8038880228996277,0.5263952314853668
D_R_43222,R,43222,chck_80M,childes_vs_db327103d8850b78,3,326,partial,overlap,go,childes/CHILDES_NA/MacWhinney/030625a.cha,2.0207271575927734,3.739089012145996,1.7183618545532227
D_R_43222,R,43222,chck_80M,childes_vs_db42f328fe705cec,1,516,low,nonoverlap,say,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,2.9730162620544434,1.9969818592071533,-0.97603440284729
D_R_43222,R,43222,chck_80M,childes_vs_db42f328fe705cec,2,14403,low,overlap,messy,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,1.1050145626068115,7.282877445220947,6.177862882614136
D_R_43222,R,43222,chck_80M,childes_vs_db42f328fe705cec,3,684,low,nonoverlap,because,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,4.106832504272461,2.0494656562805176,-2.0573668479919434
D_R_43222,R,43222,chck_80M,childes_vs_db966e8a01267e43,3,1731,high,nonoverlap,blue,childes/CHILDES_NA/Suppes/020024.cha,3.6464366912841797,3.420254707336426,-0.2261819839477539
D_R_43222,R,43222,chck_80M,childes_vs_db966e8a01267e43,4,1786,high,overlap,dress,childes/CHILDES_NA/Suppes/020024.cha,0.016794951632618904,0.02289714105427265,0.0061021894216537476
D_R_43222,R,43222,chck_80M,childes_vs_db966e8a01267e43,5,4342,high,nonoverlap,pink,childes/CHILDES_NA/Suppes/020024.cha,3.673192262649536,4.990134239196777,1.3169419765472412
D_R_43222,R,43222,chck_80M,childes_vs_dc2a5967d18ecbae,0,391,partial,overlap,your,childes/CHILDES_NA/MacWhinney/020409.cha,7.457828521728516,6.563625335693359,-0.8942031860351562
D_R_43222,R,43222,chck_80M,childes_vs_dc2a5967d18ecbae,1,4030,partial,nonoverlap,falls,childes/CHILDES_NA/MacWhinney/020409.cha,7.0121331214904785,12.216691017150879,5.2045578956604
D_R_43222,R,43222,chck_80M,childes_vs_dc2a5967d18ecbae,2,1553,partial,nonoverlap,gone,childes/CHILDES_NA/MacWhinney/020409.cha,5.32728385925293,7.127728462219238,1.8004446029663086
D_R_43222,R,43222,chck_80M,childes_vs_dc678a1f75066283,0,523,low,nonoverlap,where,childes/CHILDES_NA/Suppes/030104.cha,3.409402847290039,3.742436647415161,0.33303380012512207
D_R_43222,R,43222,chck_80M,childes_vs_dc678a1f75066283,1,469,low,overlap,see,childes/CHILDES_NA/Suppes/030104.cha,0.03896445780992508,2.798755645751953,2.759791187942028
D_R_43222,R,43222,chck_80M,childes_vs_dc678a1f75066283,2,415,low,nonoverlap,him,childes/CHILDES_NA/Suppes/030104.cha,3.4404611587524414,4.626863479614258,1.1864023208618164
D_R_43222,R,43222,chck_80M,childes_vs_dc6df6f9e29dcd4c,0,714,low,nonoverlap,why,childes/CHILDES_NA/Brown/Sarah/030716.cha,2.97580623626709,4.303257942199707,1.3274517059326172
D_R_43222,R,43222,chck_80M,childes_vs_dc6df6f9e29dcd4c,2,660,low,overlap,tell,childes/CHILDES_NA/Brown/Sarah/030716.cha,0.04199017211794853,0.1366315633058548,0.09464139118790627
D_R_43222,R,43222,chck_80M,childes_vs_dc6df6f9e29dcd4c,3,304,low,nonoverlap,me,childes/CHILDES_NA/Brown/Sarah/030716.cha,4.455419540405273,0.18244536221027374,-4.272974178195
D_R_43222,R,43222,chck_80M,childes_vs_dd173a4b1f759128,0,569,partial,nonoverlap,okay,childes/CHILDES_NA/MacWhinney/030625a.cha,3.642035484313965,3.46059513092041,-0.1814403533935547
D_R_43222,R,43222,chck_80M,childes_vs_dd173a4b1f759128,3,649,partial,overlap,way,childes/CHILDES_NA/MacWhinney/030625a.cha,0.009883042424917221,2.1936724185943604,2.183789376169443
D_R_43222,R,43222,chck_80M,childes_vs_dd173a4b1f759128,4,569,partial,nonoverlap,okay,childes/CHILDES_NA/MacWhinney/030625a.cha,0.7764518857002258,0.43871501088142395,-0.3377368748188019
D_R_43222,R,43222,chck_80M,childes_vs_dd1f67e262d0f00f,0,513,low,nonoverlap,oh,childes/CHILDES_NA/HSLLD/HV2/BR/mrkbr2.cha,4.564183235168457,5.397274017333984,0.8330907821655273
D_R_43222,R,43222,chck_80M,childes_vs_dd1f67e262d0f00f,3,1256,low,nonoverlap,hear,childes/CHILDES_NA/HSLLD/HV2/BR/mrkbr2.cha,7.087103366851807,9.591307640075684,2.504204273223877
D_R_43222,R,43222,chck_80M,childes_vs_dd1f67e262d0f00f,5,781,low,overlap,mean,childes/CHILDES_NA/HSLLD/HV2/BR/mrkbr2.cha,4.992549896240234,8.661364555358887,3.6688146591186523
D_R_43222,R,43222,chck_80M,childes_vs_ddd6833aa3d3a974,0,559,low,nonoverlap,down,childes/CHILDES_NA/HSLLD/HV1/TP/clatp1.cha,7.825865745544434,7.572352886199951,-0.2535128593444824
D_R_43222,R,43222,chck_80M,childes_vs_ddd6833aa3d3a974,2,1195,low,nonoverlap,enough,childes/CHILDES_NA/HSLLD/HV1/TP/clatp1.cha,1.3659684658050537,1.305301308631897,-0.06066715717315674
D_R_43222,R,43222,chck_80M,childes_vs_ddd6833aa3d3a974,3,3247,low,overlap,reach,childes/CHILDES_NA/HSLLD/HV1/TP/clatp1.cha,0.042739976197481155,5.611302375793457,5.568562399595976
D_R_43222,R,43222,chck_80M,childes_vs_de4532225b054d39,0,513,partial,nonoverlap,oh,childes/CHILDES_NA/Suppes/020314.cha,3.294595718383789,1.7786540985107422,-1.5159416198730469
D_R_43222,R,43222,chck_80M,childes_vs_de4532225b054d39,2,391,partial,nonoverlap,your,childes/CHILDES_NA/Suppes/020314.cha,6.845701694488525,4.688324451446533,-2.157377243041992
D_R_43222,R,43222,chck_80M,childes_vs_de4532225b054d39,4,1409,partial,overlap,doll,childes/CHILDES_NA/Suppes/020314.cha,0.08947667479515076,9.316391944885254,9.226915270090103
D_R_43222,R,43222,chck_80M,childes_vs_de5afa99709c026c,0,4906,low,overlap,jesus,childes/CHILDES_NA/MacWhinney/051117a.cha,0.8485481142997742,8.918680191040039,8.070132076740265
D_R_43222,R,43222,chck_80M,childes_vs_de5afa99709c026c,2,602,low,nonoverlap,well,childes/CHILDES_NA/MacWhinney/051117a.cha,5.899637699127197,8.327680587768555,2.4280428886413574
D_R_43222,R,43222,chck_80M,childes_vs_de5afa99709c026c,4,3322,low,nonoverlap,nobody,childes/CHILDES_NA/MacWhinney/051117a.cha,5.810990810394287,6.356496810913086,0.5455060005187988
D_R_43222,R,43222,chck_80M,childes_vs_ded8e5c3e3dabdba,0,409,partial,overlap,like,childes/CHILDES_NA/HSLLD/HV1/MT/kevmt1.cha,0.9293311238288879,3.083813190460205,2.154482066631317
D_R_43222,R,43222,chck_80M,childes_vs_ded8e5c3e3dabdba,2,521,partial,nonoverlap,little,childes/CHILDES_NA/HSLLD/HV1/MT/kevmt1.cha,0.04978156089782715,0.07087495923042297,0.021093398332595825
