role,seed,pair_id,overlap_bin,overlap_class,transcript_id,n_checkpoints,n_targets,delta,intact_nll,replaced_nll
R,43122,childes_vs_b20e2fda2a532502,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/ethmt3.cha,3,2.0,-0.0030777156352996826,1.9928905814886093,1.9898128658533096
R,43122,childes_vs_b20e2fda2a532502,low,overlap,childes/CHILDES_NA/HSLLD/HV3/MT/ethmt3.cha,3,1.0,1.3930006821950276,3.771997054417928,5.164997736612956
R,43122,childes_vs_b2b4aa84bfd7fbe4,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/jusbr1.cha,3,2.0,-1.2652887205282848,5.635436604420344,4.370147883892059
R,43122,childes_vs_b2b4aa84bfd7fbe4,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/jusbr1.cha,3,1.0,0.26235198974609375,9.751162846883139,10.013514836629232
R,43122,childes_vs_b2c9a47825b7b544,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/jebtp2.cha,3,2.0,-1.0211998025576274,4.860198378562927,3.8389985760053
R,43122,childes_vs_b2c9a47825b7b544,low,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/jebtp2.cha,3,1.0,2.901627709468206,0.4565374751885732,3.358165184656779
R,43122,childes_vs_b30287a9f245125b,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/stnbr2.cha,3,2.0,0.5640656153361002,9.997803529103598,10.561869144439697
R,43122,childes_vs_b30287a9f245125b,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/stnbr2.cha,3,1.0,9.457372167458137,0.028282027691602707,9.48565419514974
R,43122,childes_vs_b32235abeabfac13,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/stnlw7.cha,3,2.0,-1.2211144765218098,5.119215091069539,3.8981006145477295
R,43122,childes_vs_b32235abeabfac13,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/stnlw7.cha,3,1.0,6.704675500591596,0.12581381698449454,6.830489317576091
R,43122,childes_vs_b3763fea7f4f5142,partial,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030313.cha,3,2.0,-2.1740545431772866,9.893771012624105,7.719716469446818
R,43122,childes_vs_b3763fea7f4f5142,partial,overlap,childes/CHILDES_NA/Brown/Sarah/030313.cha,3,1.0,8.448341781894365,0.21741349001725516,8.665755271911621
R,43122,childes_vs_b40256c9237a6ff9,low,nonoverlap,childes/CHILDES_NA/MacWhinney/041125b.cha,3,3.0,0.7947971026102701,9.55612712436252,10.350924226972792
R,43122,childes_vs_b40459c8cf1eb30d,low,nonoverlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,2.0,-1.5587321470181148,5.507701118787129,3.948968971769015
R,43122,childes_vs_b40459c8cf1eb30d,low,overlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,1.0,2.2757100413242974,0.034703001379966736,2.310413042704264
R,43122,childes_vs_b47fe077cb66aac5,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3,2.0,0.2723604043324788,7.09248948097229,7.364849885304769
R,43122,childes_vs_b47fe077cb66aac5,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3,1.0,1.9464598496754963,3.1521548430124917,5.098614692687988
R,43122,childes_vs_b4cea2353cafecfc,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/040711.cha,3,2.0,3.6283121705055237,3.5653791030248008,7.193691273530324
R,43122,childes_vs_b4cea2353cafecfc,low,overlap,childes/CHILDES_NA/Brown/Sarah/040711.cha,3,1.0,2.183993339538574,3.387350877126058,5.571344216664632
R,43122,childes_vs_b4d42cd13debe127,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3,1.0,0.4596114158630371,4.411179065704346,4.870790481567383
R,43122,childes_vs_b519f5db0a599f8c,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/allmt3.cha,3,2.0,0.3721339205900828,1.6717441976070404,2.043878118197123
R,43122,childes_vs_b519f5db0a599f8c,low,overlap,childes/CHILDES_NA/HSLLD/HV3/MT/allmt3.cha,3,1.0,6.998515625794728,0.5952699780464172,7.5937856038411455
R,43122,childes_vs_b5843a695b0e00cd,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/ctret7.cha,3,2.0,-0.8187073866526285,5.294051726659139,4.475344340006511
R,43122,childes_vs_b5843a695b0e00cd,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/ctret7.cha,3,1.0,7.706599831581116,1.4627256790796916,9.169325510660807
R,43122,childes_vs_b5bf27031b58ec47,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/aprtp2.cha,3,2.0,2.16521163781484,4.5157566865285235,6.680968324343364
R,43122,childes_vs_b5bf27031b58ec47,low,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/aprtp2.cha,3,1.0,3.125090911363562,0.011945650602380434,3.1370365619659424
R,43122,childes_vs_b5c2cdc6b5b23265,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,3,2.0,0.8714158634344736,1.1844355960687,2.055851459503174
R,43122,childes_vs_b5c2cdc6b5b23265,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,3,1.0,-1.7204874356587727,6.858370939890544,5.1378835042317705
R,43122,childes_vs_b5c35cf5ba21b3c9,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,3,2.0,0.2682724396387736,4.606477419535319,4.874749859174092
R,43122,childes_vs_b5c35cf5ba21b3c9,low,overlap,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,3,1.0,1.433773358662923,2.8544103304545083,4.288183689117432
R,43122,childes_vs_b679c9cbd35d9f9f,low,nonoverlap,childes/CHILDES_NA/Suppes/020122.cha,3,2.0,2.222595492998759,6.586669723192851,8.80926521619161
R,43122,childes_vs_b679c9cbd35d9f9f,low,overlap,childes/CHILDES_NA/Suppes/020122.cha,3,1.0,-0.257318655649821,3.736710866292318,3.4793922106424966
R,43122,childes_vs_b6a5c67231e7fad0,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060807c.cha,3,2.0,0.7396885553995768,6.866650342941284,7.606338898340861
R,43122,childes_vs_b6a5c67231e7fad0,partial,overlap,childes/CHILDES_NA/MacWhinney/060807c.cha,3,1.0,2.8904472986857095,1.840437412261963,4.730884710947673
R,43122,childes_vs_b76a022caae26665,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,3,1.0,-2.1105737686157227,12.493978500366211,10.383404731750488
R,43122,childes_vs_b76a022caae26665,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,3,2.0,6.424916227658589,0.20647084712982178,6.631387074788411
R,43122,childes_vs_b80a7202dac6a111,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060701c.cha,3,2.0,-0.24159828821818033,5.641018549601237,5.399420261383057
R,43122,childes_vs_b80a7202dac6a111,partial,overlap,childes/CHILDES_NA/MacWhinney/060701c.cha,3,1.0,0.44776681065559387,0.30598337451616925,0.7537501851717631
R,43122,childes_vs_b83a90d047a5d702,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/TP/cattp3.cha,3,2.0,0.12423745791117351,6.451707124710083,6.575944582621257
R,43122,childes_vs_b83a90d047a5d702,low,overlap,childes/CHILDES_NA/HSLLD/HV3/TP/cattp3.cha,3,1.0,0.2539510726928711,15.56234614054362,15.81629721323649
R,43122,childes_vs_b850e6d81c8ad9bd,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/MT/joemt2.cha,3,2.0,1.2318368355433147,4.406540195147197,5.638377030690511
R,43122,childes_vs_b850e6d81c8ad9bd,low,overlap,childes/CHILDES_NA/HSLLD/HV2/MT/joemt2.cha,3,1.0,0.19539197285970053,2.2760616143544516,2.471453587214152
R,43122,childes_vs_b86ec231ca3ee106,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/zenmt1.cha,3,2.0,0.16962565978368124,3.545763075351715,3.7153887351353965
R,43122,childes_vs_b86ec231ca3ee106,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/zenmt1.cha,3,1.0,1.8699906667073567,7.2028147379557295,9.072805404663086
R,43122,childes_vs_b877335df9fc2b6b,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,3,2.0,-1.3387618859608967,8.976875146230062,7.638113260269165
R,43122,childes_vs_b877335df9fc2b6b,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,3,1.0,-0.2881442705790202,5.664381980895996,5.376237710316976
R,43122,childes_vs_b896823a7d63d32f,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/anabr2.cha,3,2.0,-0.325555960337321,5.40692679087321,5.081370830535889
R,43122,childes_vs_b896823a7d63d32f,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/anabr2.cha,3,1.0,7.7035517406960325,0.042468417435884476,7.746020158131917
R,43122,childes_vs_b8a2e8a01e02cc3a,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,3,1.0,0.18028146028518677,0.3631574908892314,0.5434389511744181
R,43122,childes_vs_b8a2e8a01e02cc3a,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,3,1.0,1.2452174822489421,5.6235777537028,6.868795235951741
R,43122,childes_vs_b97f01bd535503a8,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/TP/inatp1.cha,3,2.0,0.03277183324098587,1.6738103640576203,1.7065821972986062
R,43122,childes_vs_b97f01bd535503a8,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/TP/inatp1.cha,3,1.0,13.878150260696808,0.05711973085999489,13.935269991556803
R,43122,childes_vs_ba80dfb89f94c31c,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/020617b.cha,3,1.0,1.4885501861572266,9.309158007303873,10.7977081934611
R,43122,childes_vs_bae907add91a58f1,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/stnbr2.cha,3,2.0,0.2724965810775757,2.3976289431254068,2.6701255242029824
R,43122,childes_vs_bae907add91a58f1,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/stnbr2.cha,3,1.0,3.6879401206970215,5.879214763641357,9.567154884338379
R,43122,childes_vs_bb0262031366ec33,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/050913c.cha,3,1.0,0.5085771878560384,5.663555939992269,6.172133127848308
R,43122,childes_vs_bb0262031366ec33,partial,overlap,childes/CHILDES_NA/MacWhinney/050913c.cha,3,1.0,3.21105986336867,0.21876425047715506,3.429824113845825
R,43122,childes_vs_bbb8cd5193afd376,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/devmt3.cha,3,2.0,0.40240903695424396,3.9256402254104614,4.328049262364705
R,43122,childes_vs_bbb8cd5193afd376,low,overlap,childes/CHILDES_NA/HSLLD/HV3/MT/devmt3.cha,3,1.0,0.8602991104125977,6.786439895629883,7.6467390060424805
R,43122,childes_vs_bbef0256e62e4f0c,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,3,2.0,-0.39163901408513385,4.55418614546458,4.162547131379445
R,43122,childes_vs_bbef0256e62e4f0c,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,3,1.0,2.007609208424886,6.374557971954346,8.382167180379232
R,43122,childes_vs_bbf472fa9cddd754,low,nonoverlap,childes/CHILDES_NA/Suppes/020525.cha,3,2.0,-2.223275641600291,6.672753016153972,4.44947737455368
R,43122,childes_vs_bbf472fa9cddd754,low,overlap,childes/CHILDES_NA/Suppes/020525.cha,3,1.0,5.161782105763753,3.852109750111898,9.01389185587565
R,43122,childes_vs_bc3e345e89cfe498,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/MT/catmt2.cha,3,2.0,-0.3371361295382182,1.152811159690221,0.8156750301520029
R,43122,childes_vs_bc3e345e89cfe498,low,overlap,childes/CHILDES_NA/HSLLD/HV2/MT/catmt2.cha,3,1.0,-1.585670789082845,6.455179691314697,4.8695089022318525
R,43122,childes_vs_bc8ec3b68a2c6ff8,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/TP/justp1.cha,3,2.0,0.24014659722646078,5.467703024546306,5.707849621772766
R,43122,childes_vs_bc8ec3b68a2c6ff8,low,overlap,childes/CHILDES_NA/HSLLD/HV1/TP/justp1.cha,3,1.0,4.261514147122701,1.3945363759994507,5.656050523122151
R,43122,childes_vs_bd24fb0db9f587c1,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/ET/jamet3.cha,3,2.0,0.7792325019836426,8.798691590627035,9.577924092610678
R,43122,childes_vs_bd24fb0db9f587c1,low,overlap,childes/CHILDES_NA/HSLLD/HV3/ET/jamet3.cha,3,1.0,3.3697311083475747,2.989688237508138,6.359419345855713
R,43122,childes_vs_bd80843b32709fd3,low,nonoverlap,childes/CHILDES_NA/MacWhinney/060714c.cha,3,2.0,-2.297504742940267,11.010542233784994,8.713037490844727
R,43122,childes_vs_bd80843b32709fd3,low,overlap,childes/CHILDES_NA/MacWhinney/060714c.cha,3,1.0,5.243722756703694,2.3203757603963218,7.564098517100017
R,43122,childes_vs_bd846f483859be40,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/casmt1.cha,3,2.0,-1.0470967292785645,5.6068698565165205,4.559773127237956
R,43122,childes_vs_bd846f483859be40,low,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/casmt1.cha,3,1.0,0.19505000114440918,0.6731888850529989,0.8682388861974081
R,43122,childes_vs_bd9b12dd85874395,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/ER/shoer3.cha,3,2.0,0.2212061087290446,6.084089040756226,6.3052951494852705
R,43122,childes_vs_bd9b12dd85874395,low,overlap,childes/CHILDES_NA/HSLLD/HV3/ER/shoer3.cha,3,1.0,0.27433725198109943,1.306026856104533,1.5803641080856323
R,43122,childes_vs_be236d65692da1d0,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/diabr2.cha,3,2.0,-0.639680822690328,5.234113693237305,4.594432870546977
R,43122,childes_vs_be236d65692da1d0,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/diabr2.cha,3,1.0,5.065991560618083,4.690035978953044,9.756027539571127
R,43122,childes_vs_bef2567345ffdc6e,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/050713d.cha,3,2.0,-0.8041579723358154,6.17243234316508,5.368274370829265
R,43122,childes_vs_bef2567345ffdc6e,partial,overlap,childes/CHILDES_NA/MacWhinney/050713d.cha,3,1.0,-0.22233502070109049,3.847572406133016,3.6252373854319253
R,43122,childes_vs_bf2d22f1b4e1ee52,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060422a.cha,3,2.0,-2.1523772875467935,10.08344809214274,7.931070804595947
R,43122,childes_vs_bf9ca2d42ae6330d,high,overlap,childes/CHILDES_NA/HSLLD/HV2/MT/admmt2.cha,3,3.0,3.716331754216096,0.17568411354699895,3.8920158677630954
R,43122,childes_vs_c06a1eb3ecbda075,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/jebmt5.cha,3,2.0,-0.34969117244084674,7.896527926127116,7.546836753686269
R,43122,childes_vs_c06a1eb3ecbda075,low,overlap,childes/CHILDES_NA/HSLLD/HV5/MT/jebmt5.cha,3,1.0,0.30730334917704266,2.5913031895955405,2.898606538772583
R,43122,childes_vs_c08e4af92a238ed0,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/justp2.cha,3,2.0,0.38247214754422504,5.021512399117152,5.403984546661377
R,43122,childes_vs_c08e4af92a238ed0,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/justp2.cha,3,1.0,0.5352932612101237,6.303873538970947,6.839166800181071
R,43122,childes_vs_c0ab5ce2707b9867,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/admet7.cha,3,2.0,0.25137603282928467,5.122121572494507,5.3734976053237915
R,43122,childes_vs_c0ab5ce2707b9867,low,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/admet7.cha,3,1.0,6.226138940701882,0.04556891197959582,6.271707852681478
R,43122,childes_vs_c1c917369f3e0ec4,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060422a.cha,3,2.0,-0.8248513539632162,7.421583493550618,6.596732139587402
R,43122,childes_vs_c1c917369f3e0ec4,partial,overlap,childes/CHILDES_NA/MacWhinney/060422a.cha,3,1.0,2.486466884613037,2.3100663820902505,4.796533266703288
R,43122,childes_vs_c254ae7fb07615e9,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/ER/seaer2.cha,3,2.0,-2.588581601778666,4.055629928906758,1.4670483271280925
R,43122,childes_vs_c25e066418c1262b,partial,nonoverlap,childes/CHILDES_NA/Suppes/030301.cha,3,1.0,3.847745418548584,7.473536014556885,11.321281433105469
R,43122,childes_vs_c25e066418c1262b,partial,overlap,childes/CHILDES_NA/Suppes/030301.cha,3,2.0,2.215999007845918,0.05468351083497206,2.2706825186808905
R,43122,childes_vs_c2d6815fcdb6e43d,low,nonoverlap,childes/CHILDES_NA/Brown/Adam/030826.cha,3,1.0,0.025480931003888447,0.09185020377238591,0.11733113477627437
R,43122,childes_vs_c2d6815fcdb6e43d,low,overlap,childes/CHILDES_NA/Brown/Adam/030826.cha,3,1.0,2.6978189622362456,0.1484763945142428,2.8462953567504883
R,43122,childes_vs_c2e3690e55c043cb,low,nonoverlap,childes/CHILDES_NA/MacWhinney/060027b.cha,3,2.0,0.5450691776350141,1.19551066805919,1.740579845694204
R,43122,childes_vs_c2e3690e55c043cb,low,overlap,childes/CHILDES_NA/MacWhinney/060027b.cha,3,1.0,-0.688160260518392,11.525668780008951,10.83750851949056
R,43122,childes_vs_c30f734b11f870f8,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/TP/emitp1.cha,3,2.0,0.5809645888706049,1.3807221464812756,1.9616867353518803
R,43122,childes_vs_c30f734b11f870f8,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/TP/emitp1.cha,3,1.0,0.0656965699357291,0.004384526206801335,0.07008109614253044
R,43122,childes_vs_c397b42773371ffa,low,nonoverlap,childes/CHILDES_NA/Brown/Adam/030529.cha,3,2.0,-1.2225420475006104,6.143770297368367,4.921228249867757
R,43122,childes_vs_c397b42773371ffa,low,overlap,childes/CHILDES_NA/Brown/Adam/030529.cha,3,1.0,8.044481600324312,0.12423355877399445,8.168715159098307
R,43122,childes_vs_c3beab3182caa553,low,nonoverlap,childes/CHILDES_NA/MacWhinney/020409.cha,3,1.0,-3.9647817611694336,12.841351509094238,8.876569747924805
R,43122,childes_vs_c3beab3182caa553,low,overlap,childes/CHILDES_NA/MacWhinney/020409.cha,3,1.0,5.469496409098308,5.809074401855469,11.278570810953775
R,43122,childes_vs_c422c15a799307b1,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,2.0,-0.12945152322451273,5.295138597488403,5.16568707426389
R,43122,childes_vs_c422c15a799307b1,low,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,1.0,1.8133535385131836,5.097329934438069,6.910683472951253
R,43122,childes_vs_c45d0803b646fc19,low,nonoverlap,childes/CHILDES_NA/MacWhinney/030315b.cha,3,2.0,2.4966657757759094,4.3801698088645935,6.876835584640503
R,43122,childes_vs_c45d0803b646fc19,low,overlap,childes/CHILDES_NA/MacWhinney/030315b.cha,3,1.0,2.6117576515922942,0.0224397424608469,2.634197394053141
R,43122,childes_vs_c4a92257d36f7a01,low,nonoverlap,childes/CHILDES_NA/MacWhinney/040008.cha,3,2.0,0.0025241772333780923,2.658470948537191,2.660995125770569
R,43122,childes_vs_c4a92257d36f7a01,low,overlap,childes/CHILDES_NA/MacWhinney/040008.cha,3,1.0,0.5659133217607936,0.0007823385919133822,0.5666956603527069
R,43122,childes_vs_c4a939d39703236f,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/051117c.cha,3,2.0,-0.909732977549235,7.481566031773885,6.57183305422465
R,43122,childes_vs_c4a939d39703236f,partial,overlap,childes/CHILDES_NA/MacWhinney/051117c.cha,3,1.0,-0.8942868709564209,5.067614396413167,4.173327525456746
R,43122,childes_vs_c4bd16f87624b672,low,nonoverlap,childes/CHILDES_NA/MacWhinney/050913c.cha,3,2.0,-0.5854628682136536,7.356384654839833,6.77092178662618
R,43122,childes_vs_c4bd16f87624b672,low,overlap,childes/CHILDES_NA/MacWhinney/050913c.cha,3,1.0,0.4117596944173177,8.509517351786295,8.921277046203613
R,43122,childes_vs_c4e246e7d3612d6a,low,nonoverlap,childes/CHILDES_NA/MacWhinney/051117d.cha,3,2.0,0.09152890741825104,1.3923107087612152,1.4838396161794662
R,43122,childes_vs_c4e246e7d3612d6a,low,overlap,childes/CHILDES_NA/MacWhinney/051117d.cha,3,1.0,1.8688824971516926,5.686427116394043,7.555309613545735
R,43122,childes_vs_c4e9566e500aeb81,low,nonoverlap,childes/CHILDES_NA/MacWhinney/070503c.cha,3,2.0,2.1179858843485513,9.114429950714111,11.232415835062662
R,43122,childes_vs_c4e9566e500aeb81,low,overlap,childes/CHILDES_NA/MacWhinney/070503c.cha,3,1.0,2.5165497859319053,1.273363709449768,3.7899134953816733
R,43122,childes_vs_c4ec70460eb2eea1,partial,nonoverlap,childes/CHILDES_NA/Suppes/020122.cha,3,2.0,-0.5344420274098715,6.0121134122212725,5.477671384811401
R,43122,childes_vs_c4ec70460eb2eea1,partial,overlap,childes/CHILDES_NA/Suppes/020122.cha,3,1.0,6.232405026753743,1.8416752815246582,8.074080308278402
R,43122,childes_vs_c4edc6642d920375,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/mellw7.cha,3,2.0,-1.7177569071451824,10.161660512288412,8.443903605143229
R,43122,childes_vs_c4edc6642d920375,low,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/mellw7.cha,3,1.0,6.3432665678362055,0.04231460765004158,6.385581175486247
R,43122,childes_vs_c5cb5055cc2c555d,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/annet7.cha,3,2.0,0.24872310956319174,3.3512712717056274,3.5999943812688193
R,43122,childes_vs_c5cb5055cc2c555d,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/annet7.cha,3,1.0,0.6161856452624003,0.036458333333333336,0.6526439785957336
R,43122,childes_vs_c62e2eb9482268bf,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/anamt3.cha,3,2.0,1.221400028715531,1.2695457364122074,2.4909457651277385
R,43122,childes_vs_c62e2eb9482268bf,partial,overlap,childes/CHILDES_NA/HSLLD/HV3/MT/anamt3.cha,3,1.0,1.6814463666329782,0.009871946647763252,1.6913183132807414
R,43122,childes_vs_c66b0bbf6801695b,low,nonoverlap,childes/CHILDES_NA/MacWhinney/010609.cha,3,3.0,-0.5135986010233561,6.696525414784749,6.1829268137613935
R,43122,childes_vs_c78ff7e813fb31f1,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/tambr1.cha,3,2.0,0.4428874651590983,7.707640647888184,8.150528113047281
R,43122,childes_vs_c78ff7e813fb31f1,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/tambr1.cha,3,1.0,5.818122826516628,0.12676481157541275,5.944887638092041
R,43122,childes_vs_c7de19fa6105779d,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/jesbr1.cha,3,2.0,0.3159768581390381,10.675183534622192,10.99116039276123
R,43122,childes_vs_c7de19fa6105779d,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/jesbr1.cha,3,1.0,11.160081607600054,0.11084391425053279,11.270925521850586
R,43122,childes_vs_c820a5a05bdcd9ad,partial,nonoverlap,childes/CHILDES_NA/Suppes/020525.cha,3,1.0,-6.958335876464844,11.435707410176596,4.477371533711751
R,43122,childes_vs_c820a5a05bdcd9ad,partial,overlap,childes/CHILDES_NA/Suppes/020525.cha,3,2.0,2.6074848690380654,0.8489696712543567,3.456454540292422
R,43122,childes_vs_c888f408bb7f7b7b,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/geobr2.cha,3,2.0,-0.04487729072570801,6.638656457265218,6.59377916653951
R,43122,childes_vs_c888f408bb7f7b7b,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/geobr2.cha,3,1.0,1.508137305577596,4.149616797765096,5.657754103342692
R,43122,childes_vs_c89549b78f0b9246,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,3,2.0,3.616094728310903,2.627460261185964,6.243554989496867
R,43122,childes_vs_c89549b78f0b9246,low,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,3,1.0,-0.6519834995269775,1.3920836846033733,0.7401001850763956
R,43122,childes_vs_c8de6ddc419a2b2a,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/MD/petmd7.cha,3,2.0,-0.8312196532885233,3.267037828763326,2.4358181754748025
R,43122,childes_vs_c8de6ddc419a2b2a,low,overlap,childes/CHILDES_NA/HSLLD/HV7/MD/petmd7.cha,3,1.0,2.6734517018000283,2.100655277570089,4.774106979370117
R,43122,childes_vs_c98defbe6656cb46,low,nonoverlap,childes/CHILDES_NA/Suppes/020129.cha,3,1.0,-0.7118714650472006,11.279567082722982,10.567695617675781
R,43122,childes_vs_c98defbe6656cb46,low,overlap,childes/CHILDES_NA/Suppes/020129.cha,3,1.0,6.4212447218596935,0.03958819185694059,6.460832913716634
R,43122,childes_vs_c9bc7ed2173c60be,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,2.0,-0.525014321009318,10.193975925445557,9.66896160443624
R,43122,childes_vs_c9bc7ed2173c60be,low,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,1.0,3.526015321413676,1.9968259731928508,5.522841294606526
R,43122,childes_vs_ca00f6d995fdb91d,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/040514.cha,3,2.0,0.6684568723042806,5.475700219472249,6.14415709177653
R,43122,childes_vs_ca00f6d995fdb91d,low,overlap,childes/CHILDES_NA/Brown/Sarah/040514.cha,3,1.0,2.959834019343058,3.4616398016611734,6.4214738210042315
R,43122,childes_vs_ca3eb8ea0dbf56fe,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/analw7.cha,3,2.0,-0.3737638592720032,2.0600395997365317,1.6862757404645283
R,43122,childes_vs_ca3eb8ea0dbf56fe,low,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/analw7.cha,3,1.0,3.679434231792887,0.02453929993013541,3.7039735317230225
R,43122,childes_vs_ca41debafebb1c22,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/inatp2.cha,3,2.0,0.24419289827346802,1.7419028480847676,1.9860957463582356
R,43122,childes_vs_ca41debafebb1c22,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/inatp2.cha,3,1.0,2.4815700786809125,0.017827278623978298,2.499397357304891
R,43122,childes_vs_cbfc2ff0bc52a416,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,3,2.0,0.08323792616526286,5.8111430406570435,5.894380966822307
R,43122,childes_vs_cbfc2ff0bc52a416,low,overlap,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,3,1.0,9.270097613334656,1.4979986747105916,10.768096288045248
