arm,step,stage_length,rows_or_chunks,charged_words,active_tokens,visible_words,hidden_words,hidden_tokens_total,boundary_hidden_tokens,pad_slots,masked_tokens,masked_per_active,active_per_word,log_loss,log_lr,cumulative_word_exposure
row256_baseline_log_order,1912,256,256,39401,53400,39004,397,692,19,12136,7900,0.14794007490636704,1.3552955508743434,2.3934181593037858,0.00015711058750466055,75604688
row256_baseline_log_order,1913,256,256,39273,53452,38826,447,805,28,12084,8049,0.15058370126468607,1.3610368446515417,2.594095368254391,0.00015663012939319104,75643961
row256_baseline_log_order,1914,256,256,39641,54949,39228,413,751,24,10587,8301,0.15106735336402846,1.3861658383996367,2.4428021447110817,0.00015615027057328828,75683602
row256_baseline_log_order,1915,256,256,39685,54705,39060,625,1218,32,10831,8227,0.15038844712549126,1.378480534206879,2.460485894697121,0.0001556710118824616,75723287
row256_baseline_log_order,1916,256,256,39683,54103,39216,467,853,27,11433,7964,0.14720070975731475,1.3633797847944964,2.41970515652316,0.00015519235415717235,75762970
row256_baseline_log_order,1917,256,256,39334,54647,38670,664,1142,41,10889,8299,0.1518656101890314,1.3893069608989679,2.5128552331911798,0.00015471429823283323,75802304
row256_baseline_log_order,1918,256,256,39333,53364,38997,336,643,19,12172,8083,0.15146915523573945,1.3567233620623904,2.5224795154485165,0.00015423684494380636,75841637
row256_baseline_log_order,1919,256,256,39811,54651,39179,632,1142,30,10885,8062,0.14751788622349088,1.3727612971289342,2.5703200349675255,0.00015375999512340266,75881448
row256_baseline_log_order,1920,256,256,39934,54814,39456,478,829,26,10722,8278,0.15101981245667165,1.3726148144438324,2.5080994902730827,0.0001532837496038792,75921382
row256_baseline_log_order,1921,256,256,39917,54518,39260,657,1137,29,11018,8265,0.15160130599068197,1.3657840018037428,2.5770752907953187,0.00015280810921643856,75961299
row256_baseline_log_order,1922,256,256,39712,54294,39096,616,1127,24,11242,8198,0.15099274321287803,1.3671937953263498,2.519062158159292,0.00015233307479122705,76001011
row256_baseline_log_order,1923,256,256,39138,53274,38707,431,835,21,12262,7865,0.14763299170326988,1.361183504522459,2.4067783908941,0.00015185864715733382,76040149
row256_baseline_log_order,1924,256,256,39521,54628,38895,626,1150,35,10908,8225,0.15056381342901076,1.3822524733685888,2.5060018589286455,0.00015138482714278844,76079670
row256_baseline_log_order,1925,256,256,39615,54297,39047,568,1063,25,11239,8437,0.15538611709670885,1.3706171904581599,2.527024506194424,0.00015091161557456028,76119285
row256_baseline_log_order,1926,256,256,39584,54200,39036,548,965,26,11336,7965,0.14695571955719558,1.3692400970088925,2.4001699874480416,0.00015043901327855646,76158869
row256_baseline_log_order,1927,256,256,39716,54992,39115,601,1091,25,10544,8205,0.14920352051207447,1.3846308792426225,2.5330556351407716,0.00014996702107962124,76198585
row256_baseline_log_order,1928,256,256,39549,53689,39163,386,768,17,11847,7953,0.14813090204697424,1.3575311638726644,2.542162092140032,0.0001494956398015338,76238134
row256_baseline_log_order,1929,256,256,39569,54237,39042,527,1003,20,11299,8383,0.15456238361266295,1.3706942303318255,2.465805471732681,0.00014902487026700694,76277703
row256_baseline_log_order,1930,256,256,39704,53628,39292,412,767,22,11908,7927,0.14781457447601998,1.350695144066089,2.6255655782857668,0.00014855471329768588,76317407
row256_baseline_log_order,1931,256,256,39655,53869,39330,325,583,14,11667,8038,0.14921383355918988,1.3584415584415583,2.4423714140274835,0.0001480851697141466,76357062
row256_baseline_log_order,1932,256,256,39204,53642,38701,503,900,38,11894,8010,0.1493232914507289,1.3682787470666258,2.5006442545058576,0.0001476162403358949,76396266
row256_baseline_log_order,1933,256,256,39924,55453,39336,588,1012,41,10083,8428,0.15198456350422881,1.3889640316601544,2.558980196587101,0.00014714792598136418,76436190
row256_baseline_log_order,1934,256,256,39420,53803,38958,462,857,20,11733,8265,0.15361596936973776,1.3648655504819889,2.4936554265469404,0.00014668022746791454,76475610
row256_baseline_log_order,1935,256,256,39418,53880,38914,504,915,19,11656,8000,0.14847809948032664,1.3668882236541682,2.478561459958553,0.00014621314561183118,76515028
row256_baseline_log_order,1936,256,256,39287,54161,38735,552,955,29,11375,8195,0.1513081368512398,1.378598518593937,2.5235796388436413,0.00014574668122832346,76554315
row256_baseline_log_order,1937,256,256,39002,52928,38586,416,733,18,12608,8040,0.15190447400241838,1.3570586123788524,2.5471543847328393,0.00014528083513152247,76593317
row256_baseline_log_order,1938,256,256,39645,53779,39348,297,528,18,11757,8136,0.15128581788430429,1.3565140623029386,2.5620801574536833,0.00014481560813448048,76632962
row256_baseline_log_order,1939,256,256,39643,54141,39239,404,713,30,11395,8150,0.15053286788201178,1.3657139974270363,2.465481379836615,0.00014435100104916897,76672605
row256_baseline_log_order,1940,256,256,39693,54887,39122,571,1011,30,10649,8133,0.1481771639914734,1.3827878971103218,2.424747900228197,0.00014388701468647815,76712298
row256_baseline_log_order,1941,256,256,39512,54130,39064,448,785,20,11406,8288,0.15311287640864585,1.369963555375582,2.494415237291439,0.0001434236498562141,76751810
row256_baseline_log_order,1942,256,256,39249,53834,38614,635,1095,41,11702,8054,0.14960805438941932,1.3716018242502994,2.4519122857919604,0.0001429609073670985,76791059
row256_baseline_log_order,1943,256,256,39628,53946,39109,519,979,26,11590,8092,0.1500018537055574,1.3613101847178763,2.4873627851166114,0.00014249878802676663,76830687
row256_baseline_log_order,1944,256,256,39831,54045,39360,471,847,21,11491,8296,0.1535017115366824,1.3568577238834074,2.456663818977838,0.0001420372926417664,76870518
row256_baseline_log_order,1945,256,256,39598,54392,39068,530,998,21,11144,8067,0.14831225180173555,1.3736047275114904,2.42975746008548,0.0001415764220175569,76910116
row256_baseline_log_order,1946,256,256,39286,53077,38851,435,759,32,12459,7888,0.1486142773706125,1.3510410833375757,2.4827241927808483,0.0001411161769585063,76949402
row256_baseline_log_order,1947,256,256,39246,53649,38839,407,723,27,11887,8046,0.14997483643683945,1.3669928145543495,2.47302134182807,0.00014065655826789124,76988648
row256_baseline_log_order,1948,256,256,39595,53907,39145,450,776,45,11629,8197,0.1520581742630827,1.3614597802752872,2.511747281667996,0.00014019756674789498,77028243
row256_baseline_log_order,1949,256,256,39540,55042,38924,616,1225,35,10494,8368,0.1520293593982777,1.392058674759737,2.3994521553669106,0.00013973920319960653,77067783
row256_baseline_log_order,1950,256,256,39251,53819,38682,569,992,20,11717,8293,0.15409056281238967,1.371149779623449,2.45405704593049,0.00013928146842301852,77107034
row256_baseline_log_order,1951,256,256,39494,54266,38918,576,1023,33,11270,8267,0.15234216636568018,1.3740314984554616,2.518171611483417,0.0001388243632170263,77146528
row256_baseline_log_order,1952,256,256,39258,54485,38649,609,1110,43,11051,8002,0.14686610993851518,1.387869988282643,2.3856688680663107,0.00013836788837942625,77185786
row256_baseline_log_order,1953,256,256,39457,53543,39001,456,815,14,11993,8038,0.15012233158396054,1.3569962237372328,2.5838512402026916,0.00013791204470691505,77225243
row256_baseline_log_order,1954,256,256,39515,54276,38945,570,1020,35,11260,7901,0.1455707863512418,1.373554346450715,2.3832018308406573,0.00013745683299508726,77264758
row256_baseline_log_order,1955,256,256,39785,54625,39275,510,884,22,10911,8293,0.15181693363844392,1.3730049013447279,2.4885182207030034,0.00013700225403843468,77304543
row256_baseline_log_order,1956,256,256,39749,54666,39109,640,1167,25,10870,8275,0.15137379724142977,1.3752798812548743,2.4586682017692265,0.00013654830863034462,77344292
row256_baseline_log_order,1957,256,256,39425,53875,38830,595,1070,38,11661,8025,0.14895591647331788,1.3665187064045656,2.4803978001068683,0.000136094997563099,77383717
row256_baseline_log_order,1958,256,256,39887,55178,39317,570,1020,21,10358,8295,0.1503316539200406,1.3833579863113294,2.492650629081519,0.0001356423216278721,77423604
row256_baseline_log_order,1959,256,256,39388,54176,38950,438,773,17,11360,8257,0.15241066154754873,1.3754442977556616,2.407177292175958,0.0001351902816147302,77462992
row256_baseline_log_order,1960,256,256,39631,54520,39060,571,1022,30,11016,8523,0.15632795304475422,1.3756907471423885,2.421651294138263,0.00013473887831262927,77502623
row256_baseline_log_order,1961,256,256,39769,54308,39220,549,1029,23,11228,8195,0.1508985784783089,1.3655862606552842,2.587360217994564,0.00013428811250941415,77542392
row256_baseline_log_order,1962,256,256,39443,53311,39030,413,751,22,12225,7940,0.1489373675226501,1.3515959739370738,2.4768504938190468,0.00013383798499181726,77581835
row256_baseline_log_order,1963,256,256,39786,54678,39312,474,833,20,10858,8337,0.15247448699659827,1.374302518473835,2.474400137974173,0.0001333884965454567,77621621
row256_baseline_log_order,1964,256,256,39101,52953,38600,501,884,23,12583,7803,0.1473570902498442,1.3542620393340323,2.5398721941217435,0.0001329396479548352,77660722
row256_baseline_log_order,1965,256,256,39396,54186,38982,414,760,30,11350,8281,0.15282545306905843,1.3754188242461163,2.470301410164641,0.00013249144000333906,77700118
row256_baseline_log_order,1966,256,256,40008,55178,39428,580,1034,23,10358,8393,0.1521077240929356,1.3791741651669667,2.4774110703279133,0.0001320438734732361,77740126
row256_baseline_log_order,1967,256,256,39282,53168,38993,289,499,9,12368,8008,0.15061691242852843,1.3534952395499211,2.594626887099488,0.00013159694914567483,77779408
row256_baseline_log_order,1968,256,256,39462,54837,38869,593,1042,30,10699,8364,0.15252475518354397,1.3896153261365365,2.5009091007886237,0.0001311506678006827,77818870
row256_baseline_log_order,1969,256,256,39922,54690,39333,589,1025,36,10846,7974,0.1458036204059243,1.3699213466259206,2.403917668306472,0.00013070503021716533,77858792
row256_baseline_log_order,1970,256,256,39477,54303,38970,507,903,28,11233,8222,0.15140968270629615,1.3755604529219545,2.3991094847950327,0.00013026003717290453,77898269
row256_baseline_log_order,1971,256,256,39897,54535,39436,461,827,19,11001,8279,0.15181076372971486,1.3668947539915282,2.557819758424553,0.00012981568944455708,77938166
row256_baseline_log_order,1972,256,256,39430,54160,38939,491,959,27,11376,7989,0.14750738552437223,1.3735734212528532,2.4881777857373275,0.00012937198780765352,77977596
row256_baseline_log_order,1973,256,256,39239,53719,38683,556,967,20,11817,8196,0.15257171578026396,1.369020617243049,2.5491799507099224,0.00012892893303659693,78016835
row256_baseline_log_order,1974,256,256,39608,54391,39020,588,1025,35,11145,8239,0.15147726645952456,1.3732326802666128,2.4337143513716195,0.00012848652590466148,78056443
row256_baseline_log_order,1975,256,256,39321,53534,38880,441,812,25,12002,8132,0.15190346321963613,1.3614607970295771,2.497304714464872,0.0001280447671839906,78095764
row256_baseline_log_order,1976,256,256,39773,54472,39217,556,1030,26,11064,7990,0.14668086356293142,1.3695723229326426,2.4642555135063295,0.00012760365764559635,78135537
row256_baseline_log_order,1977,256,256,39479,54327,39051,428,753,10,11209,8185,0.15066173357630644,1.3760986853770358,2.4564013343361286,0.0001271631980593574,78175016
row256_baseline_log_order,1978,256,256,39455,53966,38984,471,838,24,11570,8181,0.15159544898639885,1.3677860854137625,2.5126778976271167,0.00012672338919401865,78214471
row256_baseline_log_order,1979,256,256,39775,54530,39296,479,1047,25,11006,8204,0.15044929396662388,1.3709616593337524,2.5934854789166146,0.0001262842318171888,78254246
row256_baseline_log_order,1980,256,256,39616,53550,39193,423,763,21,11986,8016,0.14969187675070028,1.3517265751211631,2.5522916366954047,0.00012584572669533956,78293862
row256_baseline_log_order,1981,256,256,39559,54356,38899,660,1138,16,11180,8111,0.1492199573184193,1.3740488890012386,2.4466638709978232,0.0001254078745938042,78333421
row256_baseline_log_order,1982,256,256,39497,53810,38920,577,1270,24,11726,8067,0.149916372421483,1.362381953059726,2.4902665490951623,0.00012497067627677668,78372918
row256_baseline_log_order,1983,256,256,39687,54257,39100,587,1271,18,11279,7989,0.14724367362736607,1.3671227354045405,2.5800018851308506,0.0001245341325073094,78412605
row256_baseline_log_order,1984,256,256,39309,53757,38840,469,836,32,11779,7976,0.1483713748907119,1.3675494161642372,2.4116019513925075,0.00012409824404731245,78451914
row256_baseline_log_order,1985,256,256,39357,53444,38954,403,747,25,12092,8090,0.15137340019459622,1.3579287039154406,2.512390613496967,0.0001236630116575523,78491271
row256_baseline_log_order,1986,256,256,39762,54821,39213,549,1068,34,10715,8289,0.1512011820287846,1.3787284341833912,2.4839515761970135,0.00012322843609765055,78531033
row256_baseline_log_order,1987,256,256,39336,53510,38866,470,937,36,12026,8067,0.1507568678751635,1.3603315029489527,2.5621351971418806,0.00012279451812608207,78570369
row256_baseline_log_order,1988,256,256,39600,54363,39061,539,988,22,11173,8253,0.15181281386236964,1.3728030303030303,2.4984881079992816,0.000122361258500174,78609969
row256_baseline_log_order,1989,256,256,39557,54612,38850,707,1322,43,10924,7954,0.14564564564564564,1.3805900346335667,2.306396076479598,0.00012192865797610497,78649526
row256_baseline_log_order,1990,256,256,39411,53863,38833,578,1056,16,11673,7891,0.146501308876223,1.3666996523813149,2.5234525850888456,0.00012149671730890265,78688937
row256_baseline_log_order,1991,256,256,39651,54062,39227,424,755,33,11474,8040,0.14871813843365025,1.3634460669339992,2.596440175546342,0.00012106543725244357,78728588
row256_baseline_log_order,1992,256,256,39421,53648,38952,469,854,36,11888,8026,0.14960483149418433,1.3608990132163061,2.4456135709773505,0.0001206348185594508,78768009
row256_baseline_log_order,1993,256,256,39702,54255,39120,582,1079,23,11281,8197,0.15108284950695788,1.366555841015566,2.5014817325519445,0.0001202048619814935,78807711
row256_baseline_log_order,1994,256,256,39815,53690,39460,355,608,28,11846,7984,0.1487055317563792,1.348486751224413,2.4700857273084607,0.00011977556826898483,78847526
row256_baseline_log_order,1995,256,256,39495,54804,38736,759,1492,38,10732,8439,0.1539851105758704,1.387618685909609,2.519449045539736,0.00011934693817118153,78887021
row256_baseline_log_order,1996,256,256,39636,54966,39059,577,1038,31,10570,8120,0.14772768620601825,1.3867696033908568,2.4525785308459707,0.00011891897243618183,78926657
row256_baseline_log_order,1997,256,256,39500,54273,39104,396,695,46,11263,8129,0.1497798168518416,1.374,2.5514395956712126,0.00011849167181092436,78966157
row256_baseline_log_order,1998,256,256,39858,54374,39483,375,677,23,11162,8212,0.1510280648839519,1.36419288474083,2.4991304984164713,0.00011806503704118693,79006015
row256_baseline_log_order,1999,256,256,39373,54071,38895,478,854,26,11465,8139,0.15052431062861793,1.3733015010286236,2.4733016243407464,0.00011763906887158555,79045388
row256_baseline_log_order,2000,256,256,39601,54436,39003,598,1132,47,11100,8266,0.15184804173708574,1.374611752228479,2.466591078231908,0.00011721376804557248,79084989
row256_baseline_log_order,2001,256,256,39683,54670,39183,500,920,39,10866,8178,0.1495884397292848,1.377668019050979,2.510570203829406,0.00011678913530543523,79124672
row256_baseline_log_order,2002,256,256,39225,52847,38858,367,674,28,12689,8017,0.15170208337275531,1.347278521351179,2.611016491486334,0.0001163651713922953,79163897
row256_baseline_log_order,2003,256,256,39595,54360,39075,520,934,23,11176,8254,0.15183958793230318,1.3729006187649955,2.5083105499703398,0.00011594187704610725,79203492
row256_baseline_log_order,2004,256,256,39657,54206,39151,506,1114,16,11330,7937,0.146422905213445,1.366870918122904,2.481175995359677,0.00011551925300565641,79243149
row256_baseline_log_order,2005,256,256,39629,54536,39193,436,844,30,11000,8244,0.15116620214170456,1.3761639203613516,2.48070839621499,0.00011509730000855878,79282778
row256_baseline_log_order,2006,256,256,39457,53561,39045,412,769,15,11975,7989,0.14915703590298912,1.3574524165547304,2.5077707690192277,0.00011467601879125883,79322235
row256_baseline_log_order,2007,256,256,39143,53375,38589,554,1011,32,12161,8069,0.15117564402810305,1.3635899139054237,2.4419705328230434,0.00011425541008902851,79361378
row256_baseline_log_order,2008,256,256,39611,54784,38995,616,1147,32,10752,8197,0.14962397780373832,1.3830501628335563,2.41716870145273,0.00011383547463596639,79400989
row256_baseline_log_order,2009,256,256,39865,54848,39387,478,810,27,10688,8098,0.14764439906651108,1.3758434717170451,2.4726901604941403,0.00011341621316499562,79440854
row256_baseline_log_order,2010,256,256,39665,54814,39215,450,790,42,10722,8336,0.1520779362936476,1.3819236102357242,2.5110039296282918,0.0001129976264078632,79480519
row256_baseline_log_order,2011,256,256,39741,55166,39093,648,1159,35,10370,8351,0.15137947286372042,1.3881381948114038,2.7147975187789264,0.00011257971509513832,79520260
row256_baseline_log_order,2012,256,256,39770,54829,39117,653,1198,32,10707,8407,0.1533312663006803,1.3786522504400303,2.358465506004723,0.00011216247995621187,79560030
row256_baseline_log_order,2013,256,256,39269,53563,38893,376,656,19,11973,8269,0.15437895562235124,1.3640021390919046,2.4842355046022586,0.00011174592171929398,79599299
row256_baseline_log_order,2014,256,256,39484,54410,38962,522,980,50,11126,8191,0.15054217974637016,1.3780265423969202,2.4577433237472364,0.00011133004111141365,79638783
row256_baseline_log_order,2015,256,256,39469,54870,38837,632,1431,50,10666,8166,0.148824494259158,1.3902049709898907,2.4334413424269288,0.00011091483885841702,79678252
row256_baseline_log_order,2016,256,256,39877,55299,39259,618,1136,26,10237,8505,0.15380024955243313,1.3867392231110665,2.4555250982478536,0.00011050031568496671,79718129
row256_baseline_log_order,2017,256,256,39386,54361,38846,540,1071,23,11175,8209,0.15100899541951032,1.3802112425735034,2.467222272180759,0.00011008647231453967,79757515
row256_baseline_log_order,2018,256,256,39466,54184,38926,540,947,20,11352,7988,0.1474235936807914,1.3729285967668372,2.4328374848045824,0.00010967330946942649,79796981
row256_baseline_log_order,2019,256,256,39398,53488,38948,450,789,20,12048,8103,0.15149192342207599,1.3576323671252348,2.5535652349719906,0.00010926082787072982,79836379
row256_baseline_log_order,2020,256,256,39676,54533,39176,500,1072,36,11003,8142,0.14930409110080134,1.3744581106966427,2.651016465746721,0.00010884902823836418,79876055
row256_baseline_log_order,2021,256,256,39507,54215,38898,609,1056,28,11321,8188,0.15102831319745458,1.372288455210469,2.4330532650686676,0.00010843791129105285,79915562
row256_baseline_log_order,2022,256,256,39464,54552,38950,514,913,29,10984,8175,0.14985701715794106,1.3823231299412122,2.417843555339615,0.00010802747774632804,79955026
row256_baseline_log_order,2023,256,256,39953,55011,39558,395,674,20,10525,8261,0.15016996600679863,1.3768928490976897,2.480748558027117,0.00010761772832052902,79994979
row256_baseline_log_order,2024,256,256,39389,53833,38935,454,997,13,11703,8257,0.15338175468578752,1.3667013633247862,2.5238365632967668,0.00010720866372880134,80034368
row256_baseline_log_order,2025,256,256,39780,54487,39108,672,1293,34,11049,7981,0.14647530603630224,1.3697083961789844,2.4344872643275153,0.00010680028468509506,80074148
row256_baseline_log_order,2026,256,256,39697,54295,39201,496,916,36,11241,7976,0.14690118795469195,1.367735597148399,2.4351872753355663,0.00010639259190216378,80113845
row256_baseline_log_order,2027,256,256,39438,54180,38873,565,1170,26,11356,8175,0.1508859357696567,1.3738019169329074,2.339281771686099,0.00010598558609156323,80153283
row256_baseline_log_order,2028,256,256,39571,53940,39148,423,732,22,11596,7926,0.14694104560622914,1.3631194561673954,2.3619275118647094,0.00010557926796365052,80192854
row256_baseline_log_order,2029,256,256,39782,55150,39179,603,1087,36,10386,8236,0.14933816863100635,1.386305364235081,2.4946462608993256,0.00010517363822758225,80232636
row256_baseline_log_order,2030,256,256,39195,53454,38653,542,1044,27,12082,8134,0.15216821940359937,1.3637964026023728,2.5098885234169623,0.00010476869759131353,80271831
row256_baseline_log_order,2031,256,256,39546,54284,39060,486,847,26,11252,8134,0.14984157394444034,1.3726799170586153,2.479882774963876,0.00010436444676159673,80311377
row256_baseline_log_order,2032,256,256,39384,53719,38886,498,976,27,11817,8267,0.15389340829129358,1.363980296567134,2.4511977260398563,0.00010396088644398072,80350761
row256_baseline_log_order,2033,256,256,39050,52819,38621,429,787,21,12717,7977,0.15102519926541585,1.3525992317541613,2.5589178194897477,0.00010355801734280868,80389811
row256_baseline_log_order,2034,256,256,39495,54058,38958,537,1030,34,11478,7985,0.14771171704465574,1.3687302190150652,2.50095496147815,0.00010315584016121749,80429306
row256_baseline_log_order,2035,256,256,39648,54821,39136,512,889,20,10715,8213,0.14981485197278416,1.3826926957223566,2.476222612674062,0.00010275435560113678,80468954
row256_baseline_log_order,2036,256,256,39636,54584,39106,530,921,24,10952,8432,0.15447750256485418,1.3771319002926632,2.4216030502455057,0.00010235356436328675,80508590
row256_baseline_log_order,2037,256,256,39497,54330,39021,476,855,25,11206,8119,0.14943861586600404,1.3755475099374637,2.548242762136054,0.00010195346714717812,80548087
row256_baseline_log_order,2038,256,256,39528,54392,39060,468,837,29,11144,8022,0.1474849242535667,1.3760372394252176,2.4185720251492806,0.00010155406465110994,80587615
row256_baseline_log_order,2039,256,256,39531,53932,39054,477,898,27,11604,8070,0.14963287102276943,1.364296374996838,2.4985558600526168,0.00010115535757216882,80627146
row256_baseline_log_order,2040,256,256,39679,54047,39253,426,760,23,11489,8082,0.14953651451514421,1.3621058998462663,2.5939736283672117,0.00010075734660622754,80666825
row256_baseline_log_order,2041,256,256,39207,53936,38474,733,1362,36,11600,8264,0.15321862948679918,1.3756727115055984,2.3408559762150603,0.00010036003244794428,80706032
row256_baseline_log_order,2042,256,256,39498,54011,39083,415,741,14,11525,8251,0.15276517746384996,1.3674363258899185,2.501915085866168,9.996341579076085e-05,80745530
row256_baseline_log_order,2043,256,256,39462,54173,38895,567,1096,29,11363,8198,0.1513299983386558,1.372789012214282,2.36127290882172,9.956749732690157e-05,80784992
row256_baseline_log_order,2044,256,256,39480,53579,39021,459,839,25,11957,7869,0.14686724276302282,1.3571175278622087,2.487114132821658,9.91722777473722e-05,80824472
row256_baseline_log_order,2045,256,256,39501,54434,39006,495,865,23,11102,8092,0.1486570893191755,1.3780410622515886,2.290203155177216,9.877775774195912e-05,80863973
row256_baseline_log_order,2046,256,256,39327,53653,38909,418,720,33,11883,7991,0.14893854956852365,1.3642789940753173,2.454384824269227,9.838393799922735e-05,80903300
row256_baseline_log_order,2047,256,256,39362,53498,38939,423,796,19,12038,8120,0.15178137500467306,1.359128093084701,2.4488813790488124,9.799081920651969e-05,80942662
row256_baseline_log_order,2048,256,256,39782,54665,39395,387,691,43,10871,8242,0.15077288941736028,1.3741139208687345,2.3821615766362347,9.759840204995567e-05,80982444
row256_baseline_log_order,2049,256,256,39653,54158,39112,541,970,34,11378,8225,0.15187045311865283,1.3657983002547096,2.491441951827076,9.720668721443037e-05,81022097
row256_baseline_log_order,2050,256,256,39257,53797,38734,523,1058,24,11739,8052,0.14967377363049983,1.3703798048755635,2.4264577943119194,9.681567538361302e-05,81061354
row256_baseline_log_order,2051,256,256,39245,52791,38705,540,972,34,12745,7859,0.1488700725502453,1.345164989170595,2.4475006938268855,9.642536723994571e-05,81100599
row256_baseline_log_order,2052,256,256,39479,53700,38969,510,900,41,11836,8187,0.15245810055865922,1.36021682413435,2.4557462158228756,9.603576346464255e-05,81140078
row256_baseline_log_order,2053,256,256,39526,54087,39176,350,620,27,11449,8087,0.14951836855436612,1.368390426554673,2.5182308551332664,9.564686473768802e-05,81179604
row256_baseline_log_order,2054,256,256,39596,53897,39028,568,1008,29,11639,8068,0.14969293281629775,1.361172845741994,2.419326087124701,9.525867173783665e-05,81219200
row256_baseline_log_order,2055,256,256,39746,54725,39265,481,887,25,10811,8089,0.147811786203746,1.3768681125144668,2.3957771856744445,9.487118514261067e-05,81258946
row256_baseline_log_order,2056,256,256,40109,54939,39678,431,757,26,10597,8237,0.14992992227743498,1.3697424518187937,2.5394145655113904,9.448440562829957e-05,81299055
row256_baseline_log_order,2057,256,256,39888,54639,39342,546,953,31,10897,8279,0.15152180676805946,1.3698104693140793,2.4988696915557065,9.409833386995881e-05,81338943
row256_baseline_log_order,2058,256,256,39906,55495,39467,439,778,23,10041,8477,0.15275250022524553,1.3906430110760286,2.489706004947034,9.37129705414087e-05,81378849
row256_baseline_log_order,2059,256,256,39717,54404,39304,413,866,23,11132,8256,0.1517535475332696,1.3697912732583024,2.4390316434320094,9.332831631523286e-05,81418566
row256_baseline_log_order,2060,256,256,39679,54759,39249,430,778,20,10777,8149,0.1488157197903541,1.3800499004511202,2.436745530623631,9.294437186277755e-05,81458245
row256_baseline_log_order,2061,256,256,39825,54554,39395,430,753,29,10982,8145,0.14930160941452505,1.3698430634023855,2.538130848037458,9.256113785414982e-05,81498070
row256_baseline_log_order,2062,256,256,39492,54347,38882,610,1091,32,11189,8143,0.14983347746885753,1.3761521320773829,2.4242720931574446,9.217861495821739e-05,81537562
row256_baseline_log_order,2063,256,256,39549,54234,39021,528,910,24,11302,8204,0.15127042076925915,1.3713115375862854,2.449257723242408,9.179680384260646e-05,81577111
row256_baseline_log_order,2064,256,256,39576,54542,39059,517,865,27,10994,8158,0.14957280627773092,1.3781584798868,2.3983950780927916,9.14157051737009e-05,81616687
row256_baseline_log_order,2065,256,256,39600,54270,38936,664,1270,39,11266,8167,0.15048829924451815,1.3704545454545454,2.516234005330986,9.103531961664119e-05,81656287
row256_baseline_log_order,2066,256,256,39566,54484,39017,549,938,31,11052,8197,0.15044783789736435,1.377040893696608,2.458797315133553,9.065564783532337e-05,81695853
row256_baseline_log_order,2067,256,256,39588,54566,39002,586,1042,45,10970,8257,0.15132133563024594,1.3783469738304537,2.4296287761786175,9.027669049239773e-05,81735441
row256_baseline_log_order,2068,256,256,39694,54782,39104,590,1060,41,10754,8366,0.15271439523931218,1.3801078248601804,2.5356385311155893,8.989844824926729e-05,81775135
row256_baseline_log_order,2069,256,256,39184,52926,38750,434,807,25,12610,7912,0.14949174318860295,1.3507043691302572,2.489717407975086,8.952092176608734e-05,81814319
row256_baseline_log_order,2070,256,256,39814,54600,39223,591,1064,21,10936,8263,0.15133699633699635,1.3713769025970763,2.55131664244961,8.91441117017635e-05,81854133
row256_baseline_log_order,2071,256,256,39453,54515,38947,506,844,24,11021,8184,0.1501238191323489,1.3817707145210758,2.3861771856060474,8.876801871395163e-05,81893586
row256_baseline_log_order,2072,256,256,39702,54170,39316,386,725,35,11366,8335,0.15386745431050397,1.3644148909374842,2.5541382145724327,8.839264345905563e-05,81933288
row256_baseline_log_order,2073,256,256,39264,53639,38861,403,755,28,11897,7956,0.14832491284326701,1.3661114506927465,2.355116769019655,8.801798659222676e-05,81972552
row256_baseline_log_order,2074,256,256,39943,54701,39416,527,949,40,10835,8051,0.1471819527979379,1.369476504018226,2.437960792159371,8.764404876736248e-05,82012495
row256_baseline_log_order,2075,256,256,39553,54548,39067,486,850,25,10988,8207,0.150454645449879,1.379111571815033,2.41712754269792,8.727083063710551e-05,82052048
row256_baseline_log_order,2076,256,256,39320,53192,38967,353,665,24,12344,8094,0.15216573920890358,1.352797558494405,2.3299013278146776,8.689833285284215e-05,82091368
row256_baseline_log_order,2077,256,256,39350,53532,38868,482,840,25,12004,7948,0.14847194201599043,1.3604066073697585,2.378973486709067,8.652655606470167e-05,82130718
row256_baseline_log_order,2078,256,256,39173,53941,38584,589,1057,34,11595,8345,0.15470606774067963,1.3769943583590738,2.4076861741801374,8.615550092155477e-05,82169891
row256_baseline_log_order,2079,256,256,39739,54169,39288,451,837,23,11367,8223,0.15180269157636286,1.363119353783437,2.4712180421834553,8.578516807101299e-05,82209630
row256_baseline_log_order,2080,256,256,39631,54321,39001,630,1143,22,11215,8240,0.15169087461571032,1.3706694254497742,2.4514416236321903,8.541555815942675e-05,82249261
row256_baseline_log_order,2081,256,256,39411,53776,38927,484,920,31,11760,8058,0.14984379648914015,1.364492146862551,2.428250912757215,8.504667183188536e-05,82288672
row256_baseline_log_order,2082,256,256,39740,54364,39219,521,934,20,11172,8137,0.1496762563461114,1.3679919476597886,2.470500362290055,8.467850973221446e-05,82328412
row256_baseline_log_order,2083,256,256,39512,53745,39007,505,900,17,11791,7985,0.14857196018234253,1.3602196800971857,2.501569781813983,8.431107250297643e-05,82367924
row256_baseline_log_order,2084,256,256,39683,54672,39062,621,1271,39,10864,8393,0.15351551068188468,1.3777184184663458,2.4926401265227414,8.394436078546802e-05,82407607
