base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0055,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.024528980255127,0.9868087768554688,-1.2333946228027344,1.109443187713623,-1.2229218482971191,1.046666145324707,-0.010472774505615234,0.06277704238891602,0.02615213394165039,-0.0188601016998291,-0.06926774978637695,-0.061975717544555664,False,False
BASE_0055,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.024528980255127,0.9868087768554688,-1.6236753463745117,1.482041358947754,-1.2229218482971191,1.046666145324707,-0.4007534980773926,0.4353752136230469,0.01731085777282715,-0.0188601016998291,-0.06926774978637695,-0.0708169937133789,False,False
BASE_0055,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1945281028747559,1.160801887512207,-0.9783811569213867,0.9476146697998047,-1.392920970916748,1.2206592559814453,0.41453981399536133,-0.2730445861816406,0.07074761390686035,-0.016863107681274414,-0.06926774978637695,-0.015383243560791016,False,False
BASE_0055,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9464306831359863,1.010167121887207,-0.9684572219848633,1.0931320190429688,-0.9883284568786621,1.1442155838012695,0.019871234893798828,-0.05108356475830078,-0.015606164932250977,0.03186821937561035,0.04607534408569336,0.062337398529052734,False,False
BASE_0055,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9464306831359863,1.010167121887207,-1.2453956604003906,0.9523744583129883,-0.9883284568786621,1.1442155838012695,-0.2570672035217285,-0.19184112548828125,-0.22445416450500488,0.03186821937561035,0.04607534408569336,-0.14651060104370117,False,False
BASE_0056,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9277868270874023,0.8886880874633789,-1.1877470016479492,1.0697169303894043,-1.1261796951293945,0.9485454559326172,-0.06156730651855469,0.12117147445678711,0.02980208396911621,-0.01954936981201172,-0.06926774978637695,-0.05901503562927246,False,False
BASE_0056,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9277868270874023,0.8886880874633789,-1.562272071838379,1.4485173225402832,-1.1261796951293945,0.9485454559326172,-0.4360923767089844,0.499971866607666,0.03193974494934082,-0.01954936981201172,-0.06926774978637695,-0.05687737464904785,False,False
BASE_0056,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1159071922302246,1.087597370147705,-0.9748048782348633,0.9575557708740234,-1.3143000602722168,1.1474547386169434,0.3394951820373535,-0.18989896774291992,0.0747981071472168,-0.014154911041259766,-0.06926774978637695,-0.008624553680419922,False,False
BASE_0056,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8647885322570801,0.9106025695800781,-0.9097995758056641,1.0298290252685547,-0.9066863059997559,1.0446510314941406,-0.003113269805908203,-0.014822006225585938,-0.00896763801574707,0.022907018661499023,0.04607534408569336,0.06001472473144531,False,False
BASE_0056,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8647885322570801,0.9106025695800781,-1.2581968307495117,0.9221916198730469,-0.9066863059997559,1.0446510314941406,-0.35151052474975586,-0.12245941162109375,-0.2369849681854248,0.022907018661499023,0.04607534408569336,-0.16800260543823242,False,False
BASE_0057,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9193191528320312,0.8828878402709961,-1.1717023849487305,1.0399456024169922,-1.1177120208740234,0.9427452087402344,-0.05399036407470703,0.09720039367675781,0.02160501480102539,-0.018215656280517578,-0.06926774978637695,-0.06587839126586914,False,False
BASE_0057,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9193191528320312,0.8828878402709961,-1.409097671508789,1.2730684280395508,-1.1177120208740234,0.9427452087402344,-0.2913856506347656,0.3303232192993164,0.01946878433227539,-0.018215656280517578,-0.06926774978637695,-0.06801462173461914,False,False
BASE_0057,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1512832641601562,1.1189327239990234,-0.9502353668212891,0.9296050071716309,-1.3496761322021484,1.1787900924682617,0.3994407653808594,-0.24918508529663086,0.07512784004211426,-0.016175270080566406,-0.06926774978637695,-0.010315179824829102,False,False
