column,subtask,n_items,gain_prev_to_best,gain_prev_to_best_per_item,loss_prev_to_best,loss_prev_to_best_per_item,gain_best_to_next,gain_best_to_next_per_item,loss_best_to_next,loss_best_to_next_per_item,transient_gain_best_only_vs_neighbors,transient_gain_best_only_vs_neighbors_per_item,persistent_gain_prev_to_best_through_next,persistent_gain_prev_to_best_through_next_per_item,recovered_loss_best_only_vs_neighbors,recovered_loss_best_only_vs_neighbors_per_item,gain_best_to_final,gain_best_to_final_per_item,loss_best_to_final,loss_best_to_final_per_item,net_prev_to_best,net_best_to_next,net_best_to_final,mean_flip_count_all,frac_any_flip_all
Entity,ambiref_4_ops,434,6,0.013824884792626729,4,0.009216589861751152,7,0.016129032258064516,3,0.0069124423963133645,2,0.004608294930875576,4,0.009216589861751152,3,0.0069124423963133645,8,0.018433179723502304,10,0.02304147465437788,2,4,-2,0.511520737327189,0.1889400921658986
Entity,regular_2_ops,405,7,0.01728395061728395,5,0.012345679012345678,5,0.012345679012345678,6,0.014814814814814815,3,0.007407407407407408,4,0.009876543209876543,3,0.007407407407407408,8,0.019753086419753086,12,0.02962962962962963,2,-1,-4,0.5358024691358024,0.19012345679012346
Entity,regular_4_ops,388,10,0.02577319587628866,8,0.020618556701030927,12,0.030927835051546393,3,0.007731958762886598,3,0.007731958762886598,7,0.01804123711340206,5,0.01288659793814433,8,0.020618556701030927,15,0.03865979381443299,2,9,-7,0.6262886597938144,0.19072164948453607
Entity,regular_5_ops,94,5,0.05319148936170213,3,0.031914893617021274,1,0.010638297872340425,3,0.031914893617021274,2,0.02127659574468085,3,0.031914893617021274,1,0.010638297872340425,1,0.010638297872340425,8,0.0851063829787234,2,-2,-7,0.851063829787234,0.2872340425531915
Entity,ambiref_5_ops,123,4,0.032520325203252036,4,0.032520325203252036,3,0.024390243902439025,2,0.016260162601626018,2,0.016260162601626018,2,0.016260162601626018,1,0.008130081300813009,3,0.024390243902439025,3,0.024390243902439025,0,1,0,0.5284552845528455,0.18699186991869918
Entity,move_contents_5_ops,116,3,0.02586206896551724,3,0.02586206896551724,1,0.008620689655172414,3,0.02586206896551724,1,0.008620689655172414,2,0.017241379310344827,1,0.008620689655172414,3,0.02586206896551724,4,0.034482758620689655,0,-2,-1,0.8103448275862069,0.25
GlobalPIQA,global_piqa_nonparallel,100,4,0.04,0,0.0,0,0.0,3,0.03,0,0.0,4,0.04,0,0.0,1,0.01,6,0.06,4,-3,-5,0.66,0.22
GlobalPIQA,global_piqa_parallel,103,1,0.009708737864077669,4,0.038834951456310676,2,0.019417475728155338,3,0.02912621359223301,1,0.009708737864077669,0,0.0,0,0.0,3,0.02912621359223301,2,0.019417475728155338,-3,-1,1,0.5145631067961165,0.1650485436893204
Supplement,subject_aux_inversion,3867,30,0.007757951900698216,41,0.01060253426428756,45,0.011636927851047323,24,0.0062063615205585725,10,0.002585983966899405,20,0.00517196793379881,18,0.004654771140418929,41,0.01060253426428756,38,0.00982673907421774,-11,21,3,0.34238427721748127,0.13110938712179984
Supplement,hypernym,842,13,0.015439429928741092,17,0.020190023752969122,16,0.019002375296912115,12,0.014251781472684086,7,0.00831353919239905,6,0.007125890736342043,5,0.0059382422802850355,23,0.027315914489311165,11,0.013064133016627079,-4,4,12,0.5403800475059383,0.21140142517814728
Supplement,qa_congruence_tricky,165,3,0.01818181818181818,1,0.006060606060606061,1,0.006060606060606061,5,0.030303030303030304,0,0.0,3,0.01818181818181818,0,0.0,5,0.030303030303030304,6,0.03636363636363636,2,-4,-1,0.5575757575757576,0.22424242424242424
Supplement,turn_taking,280,4,0.014285714285714285,2,0.007142857142857143,2,0.007142857142857143,5,0.017857142857142856,3,0.010714285714285714,1,0.0035714285714285713,1,0.0035714285714285713,1,0.0035714285714285713,3,0.010714285714285714,2,-3,-2,0.2714285714285714,0.09285714285714286
Supplement,qa_congruence_easy,64,1,0.015625,0,0.0,0,0.0,1,0.015625,0,0.0,1,0.015625,0,0.0,0,0.0,2,0.03125,1,-1,-2,0.265625,0.09375
