seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
43122,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,-0.5642739768967862,0.24779833430376344,0.0,nan,nan,nan,-1.0926756813035658,0.6499997672976336,0.25,nan,nan,nan,-0.49505928951031025,0.3066633503342155,0.25,nan,nan,nan,-0.633488664283262,0.37776689136452835,0.0,0.5976163917932555,0.6140818736904979,0.5,nan,nan,nan,0.5259285230745767,0.6919864574886307,0.75,nan,nan,nan,-0.5342910324403505,0.2709209082970857,0.0,nan,nan,nan,-0.9722942555633682,0.5486266497614232,0.25,nan,nan,nan,-0.44808446823153647,0.3647031260859443,0.5,nan,nan,nan,-0.6204975966491646,0.29119505229307074,0.0,0.5242097873318319,0.47719450013538417,0.5,nan,nan,nan,0.4873241993288198,0.5389384825728062,0.75,nan,nan,nan,,property_attribute
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,120,nan,nan,nan,-0.041302015766501596,0.05067182405302511,0.45,nan,nan,nan,0.38812841554708366,0.10246004214735153,0.625,nan,nan,nan,-0.05495935223163263,0.10621790230219462,0.4583333333333333,-0.027644679301370562,0.08687994996153281,0.475,nan,nan,nan,-0.44308776777871633,0.10524393625232958,0.35833333333333334,nan,nan,nan,-0.38196147773868894,0.10130872798670588,0.36666666666666664,nan,nan,nan,-0.060099696258011856,0.04494059364293216,0.43333333333333335,nan,nan,nan,0.37404870193093664,0.09555538343527493,0.6416666666666667,nan,nan,nan,-0.08292045779454234,0.08919634235644344,0.48333333333333334,-0.03727893472148139,0.071556737371069,0.425,nan,nan,nan,-0.45696915972547897,0.09706018748720731,0.325,nan,nan,nan,-0.4175646354643329,0.09180790060699807,0.3416666666666667,,role_identity_affiliation
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,684,nan,nan,nan,-0.07102692889736414,0.026035640490547633,0.45760233918128657,nan,nan,nan,0.2112427527713671,0.050284438441800194,0.5921052631578947,nan,nan,nan,-0.12726749435119558,0.051016752708244344,0.4692982456140351,-0.014786363443532728,0.05106579465513485,0.45760233918128657,nan,nan,nan,-0.33851024712256267,0.04630576043849172,0.3815789473684211,nan,nan,nan,-0.28922727808165294,0.04555856696854638,0.3932748538011696,nan,nan,nan,-0.061407506638836325,0.024179271348769606,0.4546783625730994,nan,nan,nan,0.21361768218480115,0.04483670302179076,0.6154970760233918,nan,nan,nan,-0.09414110988666607,0.04659400025348793,0.4722222222222222,-0.028673903391006582,0.04464385574467326,0.4590643274853801,nan,nan,nan,-0.3077587920714672,0.04196935922714487,0.37719298245614036,nan,nan,nan,-0.2744897524733015,0.04135370371470722,0.3815789473684211,,other_relation_state
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,171,nan,nan,nan,-0.052581594615607255,0.03859728778271375,0.47368421052631576,nan,nan,nan,0.3508989259933986,0.08000818593015836,0.6198830409356725,nan,nan,nan,-0.11438325193069063,0.07120446827324337,0.49122807017543857,0.009220062699476115,0.06733767139499185,0.49707602339181284,nan,nan,nan,-0.46528217792408927,0.08724875645104481,0.3157894736842105,nan,nan,nan,-0.39198571004066773,0.08196517871925074,0.3216374269005848,nan,nan,nan,-0.03470491832040145,0.030508911851884236,0.4444444444444444,nan,nan,nan,0.2485150906118753,0.062490810539662454,0.6432748538011696,nan,nan,nan,-0.09987616055374429,0.055610089553965125,0.47953216374269003,0.030466323912941393,0.05324452877835972,0.52046783625731,nan,nan,nan,-0.3483912511656196,0.06668686175320951,0.30994152046783624,nan,nan,nan,-0.2788778002792174,0.06181877995252908,0.30409356725146197,,location_containment
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,16,nan,nan,nan,-0.01757914147211913,0.20193235957180397,0.5625,nan,nan,nan,0.14385608501307592,0.2029527575348374,0.5,nan,nan,nan,-0.18234018117540735,0.33085781484987165,0.375,0.1471818982311691,0.23842412102905586,0.6875,nan,nan,nan,-0.3261962661884833,0.34134032822205107,0.3125,nan,nan,nan,0.18329149443698478,0.3178250440922824,0.5625,nan,nan,nan,-0.010670587383270955,0.18807435320931265,0.5,nan,nan,nan,0.27012062371360834,0.17008842644609765,0.625,nan,nan,nan,-0.0667776245308962,0.2997376230848095,0.4375,0.04543644976435428,0.23729714614688818,0.5625,nan,nan,nan,-0.3368982482445045,0.33225624927682046,0.25,nan,nan,nan,0.13997366411269535,0.2975818118332256,0.375,,status_condition_event
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,45,nan,nan,nan,-0.06809524864052602,0.0603052279882463,0.5333333333333333,nan,nan,nan,0.1023058465161365,0.15525169358803956,0.5111111111111111,nan,nan,nan,-0.04737289139787819,0.13127397357459436,0.4222222222222222,-0.08881760588317385,0.1360153207737896,0.4888888888888889,nan,nan,nan,-0.1496787379140147,0.13101769233102378,0.4666666666666667,nan,nan,nan,-0.15704036303328994,0.1536757839151799,0.4888888888888889,nan,nan,nan,-0.038961509402343567,0.05411052713507732,0.5333333333333333,nan,nan,nan,0.11855970933204313,0.14550162869597544,0.5111111111111111,nan,nan,nan,-0.031000973314439666,0.12029780086372699,0.4222222222222222,-0.04692204549024747,0.12082929481674706,0.4888888888888889,nan,nan,nan,-0.14956068264648278,0.12803193027385132,0.4666666666666667,nan,nan,nan,-0.14944470040591648,0.14369737963071913,0.4888888888888889,,possession_artifact
43122,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,89,nan,nan,nan,0.04272320247179275,0.061932725821785606,0.5056179775280899,nan,nan,nan,0.44478795777819397,0.13758968534820443,0.6853932584269663,nan,nan,nan,-0.41399831839345935,0.148337203116936,0.39325842696629215,0.49944472333704487,0.15753727625362698,0.6404494382022472,nan,nan,nan,-0.8587862761716534,0.127063205704568,0.23595505617977527,nan,nan,nan,-0.7642198571811593,0.12040554635743128,0.21348314606741572,nan,nan,nan,0.047168173482808017,0.060343350154935915,0.5168539325842697,nan,nan,nan,0.42863898753628843,0.1318434754799807,0.7191011235955056,nan,nan,nan,-0.3947792087541486,0.138727453058758,0.39325842696629215,0.48911555571976467,0.14831984277730267,0.651685393258427,nan,nan,nan,-0.823418196290437,0.12278969725774098,0.23595505617977527,nan,nan,nan,-0.74358703066764,0.1150685984144225,0.19101123595505617,,property_attribute
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.29786318747284235,0.19594657888047076,0.5,nan,nan,nan,-0.6250931049150136,0.30919762313246546,0.16666666666666666,nan,nan,nan,-0.25279762873135975,0.20892936640058385,0.3333333333333333,nan,nan,nan,-0.34292874621432495,0.3814392359546941,0.4166666666666667,0.3722954761836539,0.32056187518999724,0.6666666666666666,nan,nan,nan,0.33130568746248223,0.20017959992508955,0.5,nan,nan,nan,-0.2827665936977914,0.18225151066741857,0.3333333333333333,nan,nan,nan,-0.5886552176404549,0.2658786733570247,0.16666666666666666,nan,nan,nan,-0.22447773996067963,0.17267680756050705,0.3333333333333333,nan,nan,nan,-0.3410554474349031,0.37132832859825615,0.3333333333333333,0.36417747767977526,0.30656591697145164,0.6666666666666666,nan,nan,nan,0.3112775309702437,0.17221257503483967,0.6666666666666666,nan,nan,nan,,possession_artifact
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.138403644602658,0.10873066873336301,0.54,nan,nan,nan,-0.08882487982027022,0.11652827742989676,0.5,nan,nan,nan,0.17729186242515782,0.12226009173776158,0.59,nan,nan,nan,0.09951542678015815,0.13806416126167537,0.52,0.26611674224542803,0.11040658984166982,0.6,nan,nan,nan,0.24937483874227423,0.10478242365413282,0.61,nan,nan,nan,0.10430270452731666,0.08767667815432191,0.56,nan,nan,nan,0.006127070059142892,0.0966758963309707,0.54,nan,nan,nan,0.1501705028972864,0.10132518376215338,0.59,nan,nan,nan,0.05843490615734689,0.1167683165673481,0.55,0.14404343283814353,0.09373929558997117,0.55,nan,nan,nan,0.1716021810874948,0.09119261052224907,0.56,nan,nan,nan,,other_relation_state
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.15345957756171277,0.07813228047352616,0.5942028985507246,nan,nan,nan,-0.3577616836900711,0.12498202035233397,0.391304347826087,nan,nan,nan,0.17436678245668796,0.10994970830202129,0.5507246376811594,nan,nan,nan,0.13255237266673764,0.0835755449305567,0.5507246376811594,0.532128466146759,0.12752512363447566,0.7101449275362319,nan,nan,nan,0.3701611358173901,0.10190010071426571,0.6376811594202898,nan,nan,nan,0.158417037408338,0.061841948618208804,0.6086956521739131,nan,nan,nan,-0.228390942669897,0.09164133191147782,0.4057971014492754,nan,nan,nan,0.18995547300381213,0.09213377583432963,0.5797101449275363,nan,nan,nan,0.12687860181286392,0.06253594015202665,0.5797101449275363,0.41834641567370917,0.1029131008156984,0.7246376811594203,nan,nan,nan,0.3094202514767297,0.0848926351733826,0.6521739130434783,nan,nan,nan,,location_containment
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.03914651701996604,0.5325312331242138,0.5714285714285714,nan,nan,nan,-0.015644462260918108,0.3823606524478947,0.42857142857142855,nan,nan,nan,0.08816833279600848,0.37656227691770866,0.5714285714285714,nan,nan,nan,-0.16646136683594062,0.743789828426935,0.5714285714285714,0.1038127950569266,0.3699147145649758,0.7142857142857143,nan,nan,nan,0.4347506395685267,0.3122469129670152,0.7142857142857143,nan,nan,nan,-0.1388294261761989,0.47308770463171673,0.5714285714285714,nan,nan,nan,-0.0048360554030209635,0.29587073694514004,0.42857142857142855,nan,nan,nan,-0.06350556191958716,0.30483511717373607,0.5714285714285714,nan,nan,nan,-0.21415329043281056,0.6830226934880165,0.5714285714285714,-0.0586695065165662,0.30154462237961493,0.7142857142857143,nan,nan,nan,0.2906820559207625,0.22461226210339832,0.7142857142857143,nan,nan,nan,,status_condition_event
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.2235518462601856,0.2613535696201083,0.25,nan,nan,nan,-0.6045446676318533,0.19745916149117937,0.125,nan,nan,nan,-0.1554641299512392,0.2972133081095874,0.5,nan,nan,nan,-0.2916395625691319,0.27858703520657213,0.125,0.4490805376806142,0.3311959996276527,0.625,nan,nan,nan,0.3930466731641599,0.35944868355893733,0.625,nan,nan,nan,-0.07704849657484805,0.1806651001462981,0.25,nan,nan,nan,-0.34699110497373736,0.22852469311362347,0.375,nan,nan,nan,0.026975903640864315,0.18056356305978527,0.625,nan,nan,nan,-0.18107289679056043,0.20508231725610485,0.25,0.3739670086146017,0.2636208259178697,0.625,nan,nan,nan,0.27269870441831745,0.2334792731170697,0.625,nan,nan,nan,,role_identity_affiliation
43122,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,-0.5642739768967862,0.24779833430376344,0.0,nan,nan,nan,-1.0926756813035658,0.6499997672976336,0.25,nan,nan,nan,-0.49505928951031025,0.3066633503342155,0.25,nan,nan,nan,-0.633488664283262,0.37776689136452835,0.0,0.5976163917932555,0.6140818736904979,0.5,nan,nan,nan,0.5259285230745767,0.6919864574886307,0.75,nan,nan,nan,-0.5342910324403505,0.2709209082970857,0.0,nan,nan,nan,-0.9722942555633682,0.5486266497614232,0.25,nan,nan,nan,-0.44808446823153647,0.3647031260859443,0.5,nan,nan,nan,-0.6204975966491646,0.29119505229307074,0.0,0.5242097873318319,0.47719450013538417,0.5,nan,nan,nan,0.4873241993288198,0.5389384825728062,0.75,nan,nan,nan,,property_attribute
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,32,nan,nan,nan,-0.21180966829282452,0.09648284283991825,0.4375,nan,nan,nan,0.140201131702264,0.20807335968153884,0.5625,nan,nan,nan,-0.4790296875912863,0.1933382025456783,0.40625,0.055410351005637216,0.14722913438988178,0.46875,nan,nan,nan,-0.6192308192935503,0.20758442436076746,0.28125,nan,nan,nan,-0.6415570266826935,0.22078563698863254,0.21875,nan,nan,nan,-0.13005666234289504,0.06326535510002726,0.4375,nan,nan,nan,0.1310049532854626,0.16901160664812276,0.59375,nan,nan,nan,-0.3510867410107819,0.147716010599924,0.4375,0.09097341632499184,0.11900914346828598,0.4375,nan,nan,nan,-0.48209169429624454,0.15641788386012187,0.3125,nan,nan,nan,-0.4445257599907608,0.14963322056328998,0.28125,,location_containment
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,118,nan,nan,nan,0.03006133141123688,0.06508088926721169,0.559322033898305,nan,nan,nan,0.2220931706455219,0.12054031128517412,0.5932203389830508,nan,nan,nan,-0.05850009513012898,0.12855154075569988,0.5254237288135594,0.11862275795260274,0.11759387631294406,0.559322033898305,nan,nan,nan,-0.28059326577565086,0.11356236457617848,0.3559322033898305,nan,nan,nan,-0.17397437005850344,0.10276239211776243,0.3728813559322034,nan,nan,nan,0.0297452432638438,0.057618035192347365,0.559322033898305,nan,nan,nan,0.19620893853802984,0.108875629723268,0.6016949152542372,nan,nan,nan,-0.010269320748674366,0.10900075114752833,0.559322033898305,0.06975980727636197,0.10616766946913983,0.5169491525423728,nan,nan,nan,-0.2064782592867042,0.09546115254377907,0.3728813559322034,nan,nan,nan,-0.13210281107255273,0.08533600460922797,0.4152542372881356,,other_relation_state
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,26,nan,nan,nan,-0.05683664816509315,0.10318846860618117,0.46153846153846156,nan,nan,nan,0.026068651863935137,0.17174335875430316,0.5769230769230769,nan,nan,nan,-0.594103512475088,0.24038967843329587,0.23076923076923078,0.48043021614490167,0.22384905358260912,0.6153846153846154,nan,nan,nan,-0.6201721643390231,0.2174990729522951,0.2692307692307692,nan,nan,nan,-0.5214914632202963,0.2302997749740763,0.34615384615384615,nan,nan,nan,-0.07009679204330187,0.08822057734552133,0.46153846153846156,nan,nan,nan,-0.003750141011436695,0.13391209893993378,0.6538461538461539,nan,nan,nan,-0.5749483694389027,0.20631651396077086,0.2692307692307692,0.434754785352299,0.19888768430810524,0.6538461538461539,nan,nan,nan,-0.571198228427466,0.18267224263899962,0.19230769230769232,nan,nan,nan,-0.48476834071202246,0.18405540391163658,0.34615384615384615,,role_identity_affiliation
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,13,nan,nan,nan,-0.16378071734651029,0.26742678563908806,0.5384615384615384,nan,nan,nan,0.711187274558572,0.4279865672662092,0.6923076923076923,nan,nan,nan,-0.30851613924763566,0.49829519845481446,0.46153846153846156,-0.019045295445384938,0.6487577272016412,0.6923076923076923,nan,nan,nan,-1.0197034138062078,0.36311155574718684,0.3076923076923077,nan,nan,nan,-1.1418397562522036,0.4403368590847676,0.23076923076923078,nan,nan,nan,-0.15263802865579829,0.2639161553653688,0.5384615384615384,nan,nan,nan,0.7607503673514455,0.40319813900240653,0.6923076923076923,nan,nan,nan,-0.2409285792099855,0.4661387220705265,0.5384615384615384,-0.06434747810161108,0.6415110153572761,0.6153846153846154,nan,nan,nan,-1.001678946561431,0.3612280553527097,0.3076923076923077,nan,nan,nan,-1.137955372584745,0.4387217553982304,0.23076923076923078,,property_attribute
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,9,nan,nan,nan,-0.04464154110515552,0.11376852945541827,0.4444444444444444,nan,nan,nan,-0.19430848350107832,0.27156098658685857,0.3333333333333333,nan,nan,nan,0.13494714167493854,0.21914724464935317,0.4444444444444444,-0.2242302238852496,0.26449893528440777,0.4444444444444444,nan,nan,nan,0.32925562517601686,0.20204757059138592,0.7777777777777778,nan,nan,nan,0.26125090537141904,0.19367091446295817,0.8888888888888888,nan,nan,nan,-0.0301361259807853,0.10357833951012052,0.4444444444444444,nan,nan,nan,-0.23514937174823095,0.24542792757694062,0.3333333333333333,nan,nan,nan,0.07303658694450164,0.18667859848390825,0.4444444444444444,-0.13330883890607226,0.22449646976415696,0.4444444444444444,nan,nan,nan,0.3081859586927326,0.1904234615577368,0.7777777777777778,nan,nan,nan,0.23080399523762654,0.1854508100599717,0.7777777777777778,,possession_artifact
43122,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,2,nan,nan,nan,-1.0284718393813819,0.007348188431933522,0.0,nan,nan,nan,-0.34422548138536513,0.15993793332017958,0.0,nan,nan,nan,-2.0005148597992957,0.25731038535013795,0.0,-0.056428818963468075,0.27200676221400494,0.5,nan,nan,nan,-1.6562893784139305,0.09737245202995835,0.0,nan,nan,nan,-2.0512201520614326,0.9177789357490836,0.0,nan,nan,nan,-0.7536051062052139,0.23067392969581613,0.0,nan,nan,nan,0.38739329368885,0.4938577235637544,0.5,nan,nan,nan,-1.2706997212565816,0.14341348242790763,0.0,-0.23651049115384626,0.3179343769637246,0.5,nan,nan,nan,-1.6580930149454316,0.637271205991662,0.0,nan,nan,nan,-1.8471710501471537,1.0698009015759453,0.0,,status_condition_event
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.28004750884673923,0.1977560661254599,0.4166666666666667,nan,nan,nan,-0.6374744698544776,0.31714782239503286,0.25,nan,nan,nan,-0.22608913494031949,0.20103314677469356,0.4166666666666667,nan,nan,nan,-0.33400588275315896,0.3704849141794582,0.4166666666666667,0.4113853349141582,0.3077137906682333,0.6666666666666666,nan,nan,nan,0.347276913817595,0.19984105961229504,0.5833333333333334,nan,nan,nan,-0.27014733248853146,0.18041364875864468,0.3333333333333333,nan,nan,nan,-0.5833081058287045,0.26861384273915156,0.16666666666666666,nan,nan,nan,-0.2012639947633798,0.16244031299176304,0.4166666666666667,nan,nan,nan,-0.33903067021368316,0.3588720391740673,0.3333333333333333,0.38204411106532465,0.2957308463421105,0.6666666666666666,nan,nan,nan,0.313055425999032,0.17012008078524216,0.6666666666666666,nan,nan,nan,,possession_artifact
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.15680611603565991,0.11143549103878829,0.54,nan,nan,nan,-0.08399536259718328,0.11733197856913538,0.52,nan,nan,nan,0.19178207070360676,0.12129226403050888,0.58,nan,nan,nan,0.12183016136771305,0.14128514442867496,0.51,0.27577743330079,0.11553816698924183,0.6,nan,nan,nan,0.2514990927991882,0.10892066725459881,0.61,nan,nan,nan,0.11268805485182226,0.0890587726603545,0.59,nan,nan,nan,0.0091302933243452,0.09771498930237595,0.53,nan,nan,nan,0.158228573694078,0.1000159918316715,0.6,nan,nan,nan,0.06714753600956651,0.11731667906363645,0.55,0.1490982803697328,0.09851192725173094,0.55,nan,nan,nan,0.16942895085264212,0.09450343449494854,0.56,nan,nan,nan,,other_relation_state
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.1554196995442106,0.07875407440129793,0.5797101449275363,nan,nan,nan,-0.3263001192851964,0.12084039443484347,0.4057971014492754,nan,nan,nan,0.18433071929120756,0.10893991054712669,0.5507246376811594,nan,nan,nan,0.12650867979721364,0.0844495766515986,0.5362318840579711,0.510630838576404,0.12170728621254584,0.7101449275362319,nan,nan,nan,0.3590071798178985,0.09866892784697849,0.6231884057971014,nan,nan,nan,0.15813309392252556,0.06227287520992477,0.5797101449275363,nan,nan,nan,-0.20004082534781054,0.08839062739064815,0.42028985507246375,nan,nan,nan,0.19634158861753803,0.09075236523422472,0.5797101449275363,nan,nan,nan,0.11992459922751308,0.0605098898400301,0.5652173913043478,0.39638241396534857,0.09642228167943873,0.7101449275362319,nan,nan,nan,0.299430555651803,0.08090437951354283,0.6376811594202898,nan,nan,nan,,location_containment
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,0.06627655934794263,0.46610257098201485,0.5714285714285714,nan,nan,nan,0.07466852816635886,0.37788220528625316,0.5714285714285714,nan,nan,nan,0.23017854599985402,0.2819942348708024,0.7142857142857143,nan,nan,nan,-0.09762542730396875,0.7066219362523266,0.5714285714285714,0.15551001783349516,0.3530931965192753,0.5714285714285714,nan,nan,nan,0.5007846684884093,0.3503662826134943,0.7142857142857143,nan,nan,nan,-0.05652609501886691,0.40995955100841147,0.7142857142857143,nan,nan,nan,0.06692077511736245,0.29377170118692997,0.5714285714285714,nan,nan,nan,0.057429485317043207,0.21475477015808944,0.5714285714285714,nan,nan,nan,-0.17048167535477693,0.6501385923728324,0.5714285714285714,-0.009491289800319245,0.2702572267134827,0.42857142857142855,nan,nan,nan,0.3531794353465862,0.28104202101904313,0.7142857142857143,nan,nan,nan,,status_condition_event
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.23830536182164602,0.24548874547515903,0.25,nan,nan,nan,-0.6377027873609525,0.20342012055328249,0.125,nan,nan,nan,-0.16152428493757418,0.28418858723228807,0.375,nan,nan,nan,-0.31508643870571784,0.2661365356114723,0.125,0.47617850242337834,0.3244841064358002,0.75,nan,nan,nan,0.43011843428442553,0.3718637486926457,0.625,nan,nan,nan,-0.0611716369714746,0.16449163745269726,0.25,nan,nan,nan,-0.3466123447864794,0.25251047695937395,0.375,nan,nan,nan,0.049750250881576585,0.1626830639721946,0.5,nan,nan,nan,-0.17209352482452578,0.19429717912651467,0.25,0.396362595668056,0.25907993206949753,0.75,nan,nan,nan,0.2832932800973399,0.23406730879937424,0.625,nan,nan,nan,,role_identity_affiliation
43122,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,-0.5444428875178953,0.24189190556262602,0.0,nan,nan,nan,-1.0886128771946664,0.6176597459342681,0.25,nan,nan,nan,-0.4972946661582681,0.2961203290678278,0.0,nan,nan,nan,-0.5915911088775223,0.39087277917044605,0.0,0.5913182110363983,0.6221639322929323,0.75,nan,nan,nan,0.5288858599281715,0.7220331362255422,0.75,nan,nan,nan,-0.49685670410731936,0.270687065016154,0.25,nan,nan,nan,-0.9319365577733455,0.5317430260003907,0.25,nan,nan,nan,-0.405976549303159,0.34430971020056583,0.25,nan,nan,nan,-0.5877368589114796,0.3130932642181042,0.0,0.5259600084701865,0.4815146786688121,0.75,nan,nan,nan,0.4896820723583612,0.5663595060145269,0.75,nan,nan,nan,,property_attribute
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,120,nan,nan,nan,-0.024534021404139243,0.05115083514198052,0.49166666666666664,nan,nan,nan,0.392382446005692,0.10635361408308484,0.625,nan,nan,nan,0.01001176403049761,0.10749122620013851,0.49166666666666664,-0.059079806838776096,0.08689194366022238,0.44166666666666665,nan,nan,nan,-0.38237068197519436,0.10633329762081178,0.3333333333333333,nan,nan,nan,-0.2992137402433301,0.1010511660057264,0.38333333333333336,nan,nan,nan,-0.041854046979923565,0.04511948724669721,0.4666666666666667,nan,nan,nan,0.3621832893066618,0.0988904034891185,0.6583333333333333,nan,nan,nan,-0.021424159062773854,0.09136453318914946,0.48333333333333334,-0.062283934897073276,0.07056145682715305,0.44166666666666665,nan,nan,nan,-0.3836074483694357,0.09796575145490954,0.325,nan,nan,nan,-0.32551626111148496,0.0913624896765252,0.36666666666666664,,role_identity_affiliation
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,684,nan,nan,nan,-0.07297999734175697,0.02546395252948674,0.44005847953216376,nan,nan,nan,0.15515672054351531,0.04983964386629341,0.5687134502923976,nan,nan,nan,-0.0960605180248052,0.050241504486513947,0.4853801169590643,-0.049899476658708766,0.0498709443508668,0.4415204678362573,nan,nan,nan,-0.2512172385683205,0.04640350316002973,0.4108187134502924,nan,nan,nan,-0.21028369992789606,0.04496793971975938,0.40058479532163743,nan,nan,nan,-0.06131397130993483,0.0238640834942879,0.45760233918128657,nan,nan,nan,0.16055673976688364,0.044186758917686565,0.5818713450292398,nan,nan,nan,-0.06470801758744987,0.045664053775607144,0.4853801169590643,-0.057919925032419786,0.04385930180991655,0.4502923976608187,nan,nan,nan,-0.22526475735433352,0.042193993897976276,0.41812865497076024,nan,nan,nan,-0.1989818692343663,0.04097625022614305,0.3961988304093567,,other_relation_state
