pair_id,source,original_words,rewrite_words,pair_words,len_ratio,content_jaccard_common_def,content_overlap_min_common_def,stored_content_overlap,stored_content_jaccard,longest_common_contiguous_words_common_def
dose56_rw_041763,childes,13,14,27,1.0769230769230769,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.15384615384615385,2
dose56_rw2s1_020705,open_subtitles,19,16,35,0.8421052631578947,0.375,0.6,0.5,0.3333333333333333,3
dose56_rw2s1_000819,simple_wiki,34,33,67,0.9705882352941176,0.4583333333333333,0.7857142857142857,0.7333333333333333,0.44,5
dose56_rw_029322,simple_wiki,18,16,34,0.8888888888888888,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.2727272727272727,5
dose56_rw2s1_022533,open_subtitles,21,22,43,1.0476190476190477,0.25,0.5,0.5,0.25,5
dose56_rw2s0_026969,open_subtitles,23,21,44,0.9130434782608695,0.3076923076923077,0.5,0.4444444444444444,0.26666666666666666,3
dose56_rw2s1_028147,gutenberg,22,17,39,0.7727272727272727,0.4,0.6666666666666666,0.5714285714285714,0.36363636363636365,3
dose56_rw_027603,simple_wiki,20,24,44,1.2,0.6153846153846154,0.8,0.8,0.6153846153846154,4
dose56_rw2s0_026979,gutenberg,30,28,58,0.9333333333333333,0.0967741935483871,0.17647058823529413,0.17647058823529413,0.09375,3
dose56_rw2s1_021902,gutenberg,21,21,42,1.0,0.625,0.8333333333333334,0.8333333333333334,0.5882352941176471,4
dose56_rw_017446,childes,18,21,39,1.1666666666666667,0.3333333333333333,0.5,0.5454545454545454,0.375,4
dose56_rw2s1_023976,bnc_spoken,20,22,42,1.1,0.7,0.875,0.9,0.6923076923076923,4
dose56_rw2s0_011575,gutenberg,35,32,67,0.9142857142857143,0.14814814814814814,0.26666666666666666,0.26666666666666666,0.14814814814814814,4
dose56_rw_041891,childes,14,16,30,1.1428571428571428,0.5,0.7142857142857143,0.625,0.45454545454545453,5
dose56_rw2s0_001282,childes,23,21,44,0.9130434782608695,0.5333333333333333,0.7272727272727273,0.6923076923076923,0.5294117647058824,5
dose56_rw2s1_002336,bnc_spoken,41,29,70,0.7073170731707317,0.375,0.6,0.6,0.36,4
dose56_rw2s0_026378,open_subtitles,25,22,47,0.88,0.16666666666666666,0.3333333333333333,0.375,0.17647058823529413,2
dose56_rw2s1_013600,childes,18,19,37,1.0555555555555556,0.5384615384615384,0.7777777777777778,0.7777777777777778,0.5384615384615384,5
dose56_rw2s0_026776,childes,40,30,70,0.75,0.21739130434782608,0.4166666666666667,0.4166666666666667,0.21739130434782608,4
dose56_rw2s1_029278,gutenberg,18,11,29,0.6111111111111112,0.2,0.375,0.3333333333333333,0.1875,2
dose56_rw2s1_029526,open_subtitles,28,26,54,0.9285714285714286,0.10526315789473684,0.2,0.2,0.10526315789473684,2
dose56_rw2s1_023947,gutenberg,26,32,58,1.2307692307692308,0.10714285714285714,0.25,0.23076923076923078,0.10344827586206896,3
dose56_rw2s1_022736,gutenberg,33,33,66,1.0,0.48,0.6666666666666666,0.631578947368421,0.46153846153846156,5
dose56_rw2s1_030007,gutenberg,18,18,36,1.0,0.7272727272727273,1.0,0.8181818181818182,0.6428571428571429,5
dose56_rw2s1_018740,gutenberg,55,48,103,0.8727272727272727,0.13953488372093023,0.25,0.2608695652173913,0.14285714285714285,3
dose56_rw2s0_027827,bnc_spoken,29,29,58,1.0,0.34615384615384615,0.5294117647058824,0.5238095238095238,0.34375,4
dose56_rw_030613,childes,12,11,23,0.9166666666666666,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.2857142857142857,3
dose56_rw_040366,childes,13,11,24,0.8461538461538461,0.09090909090909091,0.2,0.2,0.09090909090909091,1
dose56_rw_041692,childes,18,18,36,1.0,0.5294117647058824,0.75,0.75,0.5294117647058824,4
dose56_rw_009743,bnc_spoken,29,30,59,1.0344827586206897,0.07692307692307693,0.16666666666666666,0.15384615384615385,0.07407407407407407,2
dose56_rw2s1_017999,open_subtitles,18,15,33,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,4
dose56_rw2s0_018157,simple_wiki,27,25,52,0.9259259259259259,0.3181818181818182,0.5,0.4666666666666667,0.30434782608695654,4
dose56_rw_044534,childes,32,29,61,0.90625,0.36363636363636365,0.6153846153846154,0.5714285714285714,0.3333333333333333,3
dose56_rw2s0_025046,simple_wiki,20,22,42,1.1,0.375,0.6,0.6,0.375,2
dose56_rw_041417,childes,17,17,34,1.0,0.5,0.6666666666666666,0.7272727272727273,0.5714285714285714,5
dose56_rw2s0_010501,simple_wiki,23,22,45,0.9565217391304348,0.16666666666666666,0.3076923076923077,0.3076923076923077,0.16666666666666666,2
dose56_rw2s1_005716,gutenberg,48,44,92,0.9166666666666666,0.3,0.47368421052631576,0.47619047619047616,0.30303030303030304,4
dose56_rw2s1_023621,bnc_spoken,25,17,42,0.68,0.17647058823529413,0.3,0.3,0.17647058823529413,3
dose56_rw_027224,childes,15,19,34,1.2666666666666666,0.2857142857142857,0.5714285714285714,0.625,0.3333333333333333,2
dose56_rw_037661,childes,14,10,24,0.7142857142857143,0.375,0.6,0.5,0.3333333333333333,2
dose56_rw2s0_006049,simple_wiki,24,23,47,0.9583333333333334,0.5882352941176471,0.7692307692307693,0.7692307692307693,0.5555555555555556,5
dose56_rw2s1_027291,gutenberg,41,37,78,0.9024390243902439,0.1111111111111111,0.22727272727272727,0.22727272727272727,0.10869565217391304,1
dose56_rw2s0_029325,gutenberg,35,33,68,0.9428571428571428,0.08571428571428572,0.15789473684210525,0.16666666666666666,0.08823529411764706,4
dose56_rw2s1_024429,gutenberg,24,17,41,0.7083333333333334,0.35294117647058826,0.5454545454545454,0.5833333333333334,0.3888888888888889,2
dose56_rw2s0_022011,simple_wiki,18,18,36,1.0,0.26666666666666666,0.4444444444444444,0.5,0.3125,4
dose56_rw_036300,open_subtitles,12,9,21,0.75,0.2,0.3333333333333333,0.5,0.2857142857142857,1
dose56_rw2s0_000642,open_subtitles,20,21,41,1.05,0.3076923076923077,0.5714285714285714,0.5714285714285714,0.2857142857142857,4
dose56_rw2s0_015511,childes,27,28,55,1.037037037037037,0.4,0.5714285714285714,0.5333333333333333,0.34782608695652173,4
dose56_rw2s1_004611,gutenberg,37,32,69,0.8648648648648649,0.2962962962962963,0.5333333333333333,0.4444444444444444,0.26666666666666666,5
dose56_rw2s0_009688,gutenberg,18,16,34,0.8888888888888888,0.4,0.6,0.6,0.35294117647058826,2
dose56_rw2s0_032174,bnc_spoken,20,19,39,0.95,0.5,0.6666666666666666,0.6666666666666666,0.5,3
dose56_rw_037747,childes,14,12,26,0.8571428571428571,0.15384615384615385,0.2857142857142857,0.2857142857142857,0.15384615384615385,2
dose56_rw2s0_009700,bnc_spoken,21,20,41,0.9523809523809523,0.3333333333333333,0.5,0.5,0.3076923076923077,4
dose56_rw_018087,childes,13,13,26,1.0,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.36363636363636365,4
dose56_rw2s1_032059,bnc_spoken,36,36,72,1.0,0.29411764705882354,0.5555555555555556,0.5555555555555556,0.29411764705882354,2
dose56_rw_006164,childes,13,14,27,1.0769230769230769,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.3333333333333333,2
dose56_rw_037504,open_subtitles,13,12,25,0.9230769230769231,0.6666666666666666,0.8571428571428571,0.75,0.6,5
dose56_rw2s1_003692,gutenberg,19,21,40,1.105263157894737,0.1875,0.375,0.375,0.2,4
dose56_rw2s0_008708,gutenberg,29,22,51,0.7586206896551724,0.47058823529411764,0.6666666666666666,0.6666666666666666,0.47058823529411764,5
dose56_rw2s0_000278,gutenberg,38,36,74,0.9473684210526315,0.08333333333333333,0.16666666666666666,0.21052631578947367,0.10810810810810811,2
dose56_rw_024322,childes,13,13,26,1.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4444444444444444,2
dose56_rw2s1_005803,simple_wiki,18,18,36,1.0,0.5,0.7272727272727273,0.7272727272727273,0.5,5
dose56_rw_043414,childes,17,19,36,1.1176470588235294,0.2,0.375,0.4444444444444444,0.25,3
dose56_rw2s0_019929,gutenberg,19,20,39,1.0526315789473684,0.375,0.5454545454545454,0.5454545454545454,0.35294117647058826,5
dose56_rw_014307,childes,19,19,38,1.0,0.6923076923076923,0.8181818181818182,0.8181818181818182,0.6923076923076923,5
dose56_rw2s1_001032,gutenberg,28,26,54,0.9285714285714286,0.3,0.5,0.5384615384615384,0.3333333333333333,4
dose56_rw2s1_013824,gutenberg,20,20,40,1.0,0.21052631578947367,0.4,0.36363636363636365,0.2,4
dose56_rw2s0_031568,open_subtitles,20,23,43,1.15,0.10526315789473684,0.2222222222222222,0.2,0.1,3
dose56_rw_029431,childes,35,27,62,0.7714285714285715,0.17391304347826086,0.3076923076923077,0.2857142857142857,0.16666666666666666,2
dose56_rw2s1_025336,gutenberg,18,18,36,1.0,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.35714285714285715,3
dose56_rw2s0_007725,gutenberg,25,22,47,0.88,0.11538461538461539,0.21428571428571427,0.21428571428571427,0.11538461538461539,2
dose56_rw2s0_027090,childes,18,14,32,0.7777777777777778,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.3333333333333333,4
dose56_rw_012075,childes,12,13,25,1.0833333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,4
dose56_rw2s0_020310,open_subtitles,18,19,37,1.0555555555555556,0.13333333333333333,0.2857142857142857,0.2,0.1111111111111111,2
dose56_rw2s1_003786,gutenberg,34,37,71,1.088235294117647,0.23076923076923078,0.375,0.375,0.2222222222222222,4
dose56_rw2s1_019871,bnc_spoken,21,21,42,1.0,0.3157894736842105,0.5454545454545454,0.5,0.3,2
dose56_rw2s1_023129,simple_wiki,19,20,39,1.0526315789473684,0.29411764705882354,0.45454545454545453,0.4166666666666667,0.2631578947368421,5
dose56_rw2s1_012505,gutenberg,18,22,40,1.2222222222222223,0.38461538461538464,0.625,0.625,0.38461538461538464,3
dose56_rw2s0_009927,simple_wiki,24,26,50,1.0833333333333333,0.13636363636363635,0.3,0.18181818181818182,0.09090909090909091,3
dose56_rw2s0_022606,gutenberg,54,46,100,0.8518518518518519,0.34210526315789475,0.5416666666666666,0.52,0.3333333333333333,4
dose56_rw2s0_030487,open_subtitles,18,18,36,1.0,0.5333333333333333,0.7272727272727273,0.7272727272727273,0.5333333333333333,5
dose56_rw_009709,open_subtitles,16,16,32,1.0,0.14285714285714285,0.2857142857142857,0.25,0.125,3
dose56_rw2s0_027755,gutenberg,19,20,39,1.0526315789473684,0.2222222222222222,0.5,0.4,0.18181818181818182,4
dose56_rw2s0_008664,gutenberg,45,45,90,1.0,0.3142857142857143,0.55,0.5217391304347826,0.3076923076923077,5
dose56_rw2s0_002223,simple_wiki,21,23,44,1.0952380952380953,0.35294117647058826,0.6,0.6363636363636364,0.3888888888888889,5
dose56_rw_020596,bnc_spoken,22,14,36,0.6363636363636364,0.4666666666666667,0.6363636363636364,0.6363636363636364,0.4375,5
dose56_rw2s0_024538,childes,26,23,49,0.8846153846153846,0.3,0.5,0.5,0.3,4
dose56_rw2s0_003792,gutenberg,33,26,59,0.7878787878787878,0.21739130434782608,0.35714285714285715,0.4,0.24,4
dose56_rw_004844,childes,20,20,40,1.0,0.4166666666666667,0.625,0.625,0.4166666666666667,5
dose56_rw2s0_027118,bnc_spoken,25,26,51,1.04,0.4375,0.6363636363636364,0.6363636363636364,0.3888888888888889,5
dose56_rw_020090,childes,13,16,29,1.2307692307692308,0.42857142857142855,0.75,0.75,0.46153846153846156,2
dose56_rw2s1_010130,gutenberg,27,25,52,0.9259259259259259,0.5,0.75,0.75,0.5294117647058824,4
dose56_rw_020994,childes,15,17,32,1.1333333333333333,0.18181818181818182,0.4,0.3333333333333333,0.16666666666666666,3
dose56_rw2s0_027048,gutenberg,24,20,44,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.6,0.4,3
dose56_rw2s0_026649,bnc_spoken,27,29,56,1.0740740740740742,0.38461538461538464,0.5882352941176471,0.6111111111111112,0.4074074074074074,5
dose56_rw2s1_004381,gutenberg,52,52,104,1.0,0.06666666666666667,0.14285714285714285,0.15,0.06818181818181818,4
dose56_rw2s1_003359,simple_wiki,20,18,38,0.9,0.29411764705882354,0.5,0.5,0.29411764705882354,3
dose56_rw_018713,childes,14,12,26,0.8571428571428571,0.3076923076923077,0.5,0.5,0.2857142857142857,3
dose56_rw2s1_023347,bnc_spoken,48,39,87,0.8125,0.23076923076923078,0.391304347826087,0.391304347826087,0.23076923076923078,5
dose56_rw2s1_003167,simple_wiki,19,21,40,1.105263157894737,0.35294117647058826,0.5454545454545454,0.5454545454545454,0.35294117647058826,4
dose56_rw2s1_003791,gutenberg,51,48,99,0.9411764705882353,0.21621621621621623,0.4,0.391304347826087,0.225,5
dose56_rw_041859,open_subtitles,25,29,54,1.16,0.3333333333333333,0.5333333333333333,0.6,0.36,3
dose56_rw2s1_026946,gutenberg,25,24,49,0.96,0.25,0.4444444444444444,0.4444444444444444,0.23529411764705882,4
dose56_rw2s1_031194,bnc_spoken,33,25,58,0.7575757575757576,0.36,0.5294117647058824,0.5294117647058824,0.36,5
dose56_rw_033735,childes,15,13,28,0.8666666666666667,0.6,0.8571428571428571,0.75,0.5454545454545454,4
dose56_rw2s0_015529,gutenberg,31,17,48,0.5483870967741935,0.2222222222222222,0.5,0.5,0.21052631578947367,3
dose56_rw2s1_031186,childes,19,19,38,1.0,0.4117647058823529,0.6363636363636364,0.6363636363636364,0.4375,4
dose56_rw2s1_021539,gutenberg,23,23,46,1.0,0.11764705882352941,0.2222222222222222,0.2222222222222222,0.11764705882352941,2
dose56_rw2s1_010672,simple_wiki,20,21,41,1.05,0.1,0.18181818181818182,0.3076923076923077,0.18181818181818182,4
dose56_rw2s0_031451,gutenberg,18,16,34,0.8888888888888888,0.23529411764705882,0.4,0.4,0.23529411764705882,4
dose56_rw2s0_018708,gutenberg,41,37,78,0.9024390243902439,0.2857142857142857,0.47058823529411764,0.4444444444444444,0.25806451612903225,3
dose56_rw2s1_010096,simple_wiki,20,19,39,0.95,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5333333333333333,3
dose56_rw2s1_004934,gutenberg,26,25,51,0.9615384615384616,0.12,0.21428571428571427,0.21428571428571427,0.12,3
dose56_rw_035096,childes,24,30,54,1.25,0.5263157894736842,0.7692307692307693,0.7857142857142857,0.5238095238095238,5
dose56_rw_039466,childes,12,13,25,1.0833333333333333,0.6,0.75,0.7142857142857143,0.5555555555555556,5
dose56_rw2s0_001301,gutenberg,31,36,67,1.1612903225806452,0.1111111111111111,0.25,0.25,0.10714285714285714,4
dose56_rw2s1_032656,gutenberg,25,21,46,0.84,0.08,0.16666666666666666,0.15384615384615385,0.07692307692307693,2
dose56_rw2s1_004782,gutenberg,27,23,50,0.8518518518518519,0.3125,0.5,0.45454545454545453,0.2777777777777778,5
dose56_rw_025117,childes,23,18,41,0.782608695652174,0.3125,0.5555555555555556,0.5555555555555556,0.3125,2
dose56_rw2s1_031941,gutenberg,24,21,45,0.875,0.21428571428571427,0.375,0.375,0.21428571428571427,3
dose56_rw2s0_019626,simple_wiki,20,20,40,1.0,0.2857142857142857,0.5,0.5,0.26666666666666666,3
dose56_rw2s0_013805,gutenberg,48,44,92,0.9166666666666666,0.17073170731707318,0.2916666666666667,0.32,0.18181818181818182,3
dose56_rw2s0_004794,simple_wiki,26,20,46,0.7692307692307693,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.17391304347826086,2
dose56_rw2s1_028590,simple_wiki,23,23,46,1.0,0.3,0.5,0.5,0.3,4
dose56_rw2s1_001644,bnc_spoken,25,28,53,1.12,0.3181818181818182,0.5384615384615384,0.5384615384615384,0.3181818181818182,4
dose56_rw2s1_028486,gutenberg,18,18,36,1.0,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.3333333333333333,4
dose56_rw_026017,gutenberg,22,21,43,0.9545454545454546,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.14285714285714285,3
dose56_rw2s0_022570,bnc_spoken,19,14,33,0.7368421052631579,0.5454545454545454,0.75,0.75,0.5454545454545454,2
dose56_rw2s1_001871,simple_wiki,18,18,36,1.0,0.0625,0.14285714285714285,0.14285714285714285,0.0625,2
dose56_rw_014143,open_subtitles,16,17,33,1.0625,0.08333333333333333,0.16666666666666666,0.2857142857142857,0.15384615384615385,3
dose56_rw2s1_018249,gutenberg,37,34,71,0.918918918918919,0.375,0.5625,0.5882352941176471,0.38461538461538464,3
dose56_rw_010355,childes,17,17,34,1.0,0.4166666666666667,0.625,0.5555555555555556,0.38461538461538464,5
dose56_rw_042609,childes,42,38,80,0.9047619047619048,0.23529411764705882,0.4444444444444444,0.4782608695652174,0.28205128205128205,4
dose56_rw_038411,childes,19,18,37,0.9473684210526315,0.23076923076923078,0.375,0.3333333333333333,0.2,3
dose56_rw_004559,childes,14,17,31,1.2142857142857142,0.13333333333333333,0.2857142857142857,0.2857142857142857,0.13333333333333333,2
dose56_rw_019241,childes,12,12,24,1.0,0.4,0.5714285714285714,0.625,0.45454545454545453,4
dose56_rw2s1_009907,bnc_spoken,32,36,68,1.125,0.3181818181818182,0.5833333333333334,0.5833333333333334,0.3181818181818182,3
dose56_rw_036306,childes,14,13,27,0.9285714285714286,0.25,0.4,0.5714285714285714,0.4,4
dose56_rw2s1_003843,childes,24,17,41,0.7083333333333334,0.21428571428571427,0.42857142857142855,0.375,0.2,2
dose56_rw2s1_007581,gutenberg,19,20,39,1.0526315789473684,0.25,0.4444444444444444,0.4444444444444444,0.25,3
dose56_rw2s0_010391,gutenberg,19,19,38,1.0,0.29411764705882354,0.45454545454545453,0.5,0.3333333333333333,4
dose56_rw2s1_007842,gutenberg,21,19,40,0.9047619047619048,0.13333333333333333,0.25,0.3,0.17647058823529413,3
dose56_rw2s0_009045,gutenberg,32,31,63,0.96875,0.48148148148148145,0.65,0.65,0.4642857142857143,4
dose56_rw2s1_001650,gutenberg,43,41,84,0.9534883720930233,0.24242424242424243,0.4444444444444444,0.4444444444444444,0.24242424242424243,4
dose56_rw_037160,childes,12,12,24,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2,2
dose56_rw2s1_000981,gutenberg,24,25,49,1.0416666666666667,0.2,0.4,0.4,0.2,4
dose56_rw2s1_010938,open_subtitles,27,31,58,1.1481481481481481,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.26666666666666666,5
dose56_rw2s0_015334,simple_wiki,20,22,42,1.1,0.4,0.6666666666666666,0.6666666666666666,0.4,4
dose56_rw2s1_029627,gutenberg,26,28,54,1.0769230769230769,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16,2
dose56_rw2s0_026488,open_subtitles,18,23,41,1.2777777777777777,0.16666666666666666,0.375,0.375,0.15789473684210525,2
dose56_rw2s0_025055,simple_wiki,22,25,47,1.1363636363636365,0.2222222222222222,0.4444444444444444,0.36363636363636365,0.2,4
dose56_rw2s0_000578,gutenberg,19,21,40,1.105263157894737,0.1875,0.375,0.4,0.21052631578947367,2
dose56_rw_043928,childes,32,24,56,0.75,0.19047619047619047,0.3333333333333333,0.38461538461538464,0.22727272727272727,4
dose56_rw2s0_012969,gutenberg,23,21,44,0.9130434782608695,0.13333333333333333,0.25,0.25,0.13333333333333333,3
dose56_rw2s1_019146,gutenberg,37,38,75,1.027027027027027,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.21428571428571427,5
dose56_rw2s0_029284,bnc_spoken,28,32,60,1.1428571428571428,0.13793103448275862,0.25,0.25,0.13793103448275862,3
dose56_rw2s0_019625,gutenberg,27,29,56,1.0740740740740742,0.18181818181818182,0.3333333333333333,0.38461538461538464,0.20833333333333334,3
dose56_rw2s0_005355,gutenberg,20,16,36,0.8,0.7,0.875,0.875,0.7,4
dose56_rw_044414,childes,15,17,32,1.1333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,4
dose56_rw2s0_022332,gutenberg,22,23,45,1.0454545454545454,0.3684210526315789,0.5384615384615384,0.5714285714285714,0.4,3
dose56_rw2s0_010810,simple_wiki,27,35,62,1.2962962962962963,0.375,0.75,0.7142857142857143,0.38461538461538464,4
dose56_rw2s1_014881,simple_wiki,43,47,90,1.0930232558139534,0.34375,0.6111111111111112,0.55,0.3142857142857143,4
dose56_rw2s0_004724,open_subtitles,18,18,36,1.0,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07692307692307693,3
dose56_rw2s0_009992,gutenberg,26,27,53,1.0384615384615385,0.2,0.4,0.35294117647058826,0.1875,3
dose56_rw2s0_013975,childes,22,21,43,0.9545454545454546,0.25,0.4166666666666667,0.4166666666666667,0.25,2
dose56_rw2s0_011388,simple_wiki,28,24,52,0.8571428571428571,0.42857142857142855,0.6428571428571429,0.625,0.43478260869565216,4
dose56_rw2s0_030578,gutenberg,22,19,41,0.8636363636363636,0.14285714285714285,0.2857142857142857,0.4444444444444444,0.25,3
dose56_rw_034240,childes,13,10,23,0.7692307692307693,0.3,0.5,0.5714285714285714,0.36363636363636365,2
dose56_rw_027020,childes,16,18,34,1.125,0.1111111111111111,0.25,0.3333333333333333,0.18181818181818182,2
dose56_rw_010836,gutenberg,40,37,77,0.925,0.2,0.35294117647058826,0.35294117647058826,0.1935483870967742,4
dose56_rw2s1_021995,simple_wiki,27,23,50,0.8518518518518519,0.2631578947368421,0.4166666666666667,0.4166666666666667,0.2631578947368421,4
dose56_rw2s1_009521,gutenberg,19,18,37,0.9473684210526315,0.3333333333333333,0.5,0.5,0.3333333333333333,5
dose56_rw2s0_011135,childes,18,14,32,0.7777777777777778,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.46153846153846156,3
dose56_rw2s1_010597,gutenberg,31,29,60,0.9354838709677419,0.15,0.3,0.4166666666666667,0.22727272727272727,4
dose56_rw_036635,open_subtitles,13,14,27,1.0769230769230769,0.2222222222222222,0.4,0.3333333333333333,0.2,4
dose56_rw_022626,childes,14,13,27,0.9285714285714286,0.5714285714285714,0.8,0.8,0.4444444444444444,3
dose56_rw2s0_028791,simple_wiki,19,18,37,0.9473684210526315,0.4666666666666667,0.7,0.6666666666666666,0.42857142857142855,3
dose56_rw2s0_030844,simple_wiki,18,19,37,1.0555555555555556,0.23529411764705882,0.4,0.45454545454545453,0.2777777777777778,2
dose56_rw_021591,childes,14,16,30,1.1428571428571428,0.3,0.5,0.5,0.3,3
dose56_rw2s0_013791,bnc_spoken,50,41,91,0.82,0.35,0.5384615384615384,0.5,0.32558139534883723,4
dose56_rw2s0_010569,open_subtitles,18,13,31,0.7222222222222222,0.4,0.6666666666666666,0.7142857142857143,0.45454545454545453,5
dose56_rw2s1_021080,gutenberg,52,47,99,0.9038461538461539,0.21951219512195122,0.375,0.36,0.21428571428571427,3
dose56_rw2s1_011945,open_subtitles,26,25,51,0.9615384615384616,0.2222222222222222,0.36363636363636365,0.4166666666666667,0.2631578947368421,5
dose56_rw2s0_001967,gutenberg,18,19,37,1.0555555555555556,0.25,0.42857142857142855,0.42857142857142855,0.25,5
dose56_rw2s0_011968,gutenberg,19,22,41,1.1578947368421053,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3333333333333333,4
dose56_rw2s0_004985,bnc_spoken,42,24,66,0.5714285714285714,0.1111111111111111,0.23076923076923078,0.23076923076923078,0.1,3
dose56_rw2s1_023357,simple_wiki,32,29,61,0.90625,0.30434782608695654,0.5,0.5,0.30434782608695654,5
dose56_rw2s0_005804,gutenberg,18,21,39,1.1666666666666667,0.5384615384615384,0.7,0.7777777777777778,0.5833333333333334,5
dose56_rw2s1_001951,gutenberg,23,23,46,1.0,0.5714285714285714,0.8,0.8,0.5714285714285714,4
dose56_rw2s0_003541,gutenberg,22,19,41,0.8636363636363636,0.15789473684210525,0.3,0.2727272727272727,0.14285714285714285,2
dose56_rw_016016,childes,15,13,28,0.8666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.1875,3
dose56_rw_033837,childes,15,16,31,1.0666666666666667,0.6,0.75,0.75,0.5454545454545454,4
dose56_rw2s1_015168,gutenberg,33,28,61,0.8484848484848485,0.2692307692307692,0.4666666666666667,0.4117647058823529,0.25,5
dose56_rw2s1_004075,childes,18,14,32,0.7777777777777778,0.6363636363636364,0.7777777777777778,0.7777777777777778,0.6363636363636364,5
dose56_rw2s0_023238,gutenberg,30,24,54,0.8,0.17391304347826086,0.3076923076923077,0.3076923076923077,0.16666666666666666,4
dose56_rw_011202,simple_wiki,14,14,28,1.0,0.5,0.7142857142857143,0.7142857142857143,0.5,2
dose56_rw2s1_006382,gutenberg,30,33,63,1.1,0.10810810810810811,0.2222222222222222,0.2222222222222222,0.10810810810810811,1
dose56_rw_003035,childes,24,22,46,0.9166666666666666,0.3157894736842105,0.5,0.5,0.3181818181818182,5
dose56_rw2s1_029847,simple_wiki,28,21,49,0.75,0.2608695652173913,0.42857142857142855,0.375,0.23076923076923078,4
dose56_rw_034228,open_subtitles,12,10,22,0.8333333333333334,0.75,0.8571428571428571,0.875,0.7777777777777778,3
dose56_rw2s0_009617,gutenberg,19,18,37,0.9473684210526315,0.13333333333333333,0.25,0.25,0.13333333333333333,4
dose56_rw2s0_002578,simple_wiki,27,22,49,0.8148148148148148,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.35,4
dose56_rw2s1_029645,gutenberg,26,23,49,0.8846153846153846,0.08695652173913043,0.2,0.18181818181818182,0.08333333333333333,3
dose56_rw2s0_022022,gutenberg,23,22,45,0.9565217391304348,0.14285714285714285,0.25,0.3076923076923077,0.18181818181818182,3
dose56_rw2s1_027499,gutenberg,23,19,42,0.8260869565217391,0.2,0.375,0.375,0.2,5
dose56_rw_039040,open_subtitles,25,22,47,0.88,0.08695652173913043,0.16666666666666666,0.16666666666666666,0.08695652173913043,2
dose56_rw2s0_032702,bnc_spoken,25,28,53,1.12,0.47058823529411764,0.7272727272727273,0.7272727272727273,0.47058823529411764,4
dose56_rw_004628,childes,12,13,25,1.0833333333333333,0.6,0.75,0.75,0.6,5
dose56_rw2s0_003853,gutenberg,31,33,64,1.064516129032258,0.3076923076923077,0.5333333333333333,0.5294117647058824,0.32142857142857145,4
dose56_rw_023747,childes,20,14,34,0.7,0.11764705882352941,0.2222222222222222,0.2,0.1111111111111111,2
dose56_rw_040343,childes,18,17,35,0.9444444444444444,0.3333333333333333,0.5,0.5,0.3125,4
dose56_rw_029243,childes,12,10,22,0.8333333333333334,0.2,0.4,0.4,0.2,1
dose56_rw_038274,childes,12,10,22,0.8333333333333334,0.25,0.5,0.5,0.2222222222222222,3
dose56_rw_037403,open_subtitles,24,21,45,0.875,0.26666666666666666,0.4444444444444444,0.4444444444444444,0.26666666666666666,3
dose56_rw2s1_009839,gutenberg,27,26,53,0.9629629629629629,0.25,0.4,0.4,0.23529411764705882,5
dose56_rw2s0_000238,bnc_spoken,20,19,39,0.95,0.21428571428571427,0.375,0.375,0.2,4
dose56_rw_022621,childes,17,14,31,0.8235294117647058,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,1
dose56_rw2s0_009369,gutenberg,33,36,69,1.0909090909090908,0.21739130434782608,0.38461538461538464,0.38461538461538464,0.19230769230769232,3
dose56_rw2s0_013635,gutenberg,22,22,44,1.0,0.5294117647058824,0.75,0.7692307692307693,0.5,4
dose56_rw_016947,childes,13,15,28,1.1538461538461537,0.4,0.6666666666666666,0.5714285714285714,0.36363636363636365,2
dose56_rw_029367,gutenberg,25,23,48,0.92,0.15789473684210525,0.3,0.25,0.13636363636363635,3
dose56_rw_023965,childes,16,16,32,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,3
dose56_rw_005777,childes,16,15,31,0.9375,0.18181818181818182,0.4,0.4,0.2,2
