pair_id,source,original_words,rewrite_words,pair_words,len_ratio,content_jaccard_common_def,content_overlap_min_common_def,stored_content_overlap,stored_content_jaccard,longest_common_contiguous_words_common_def
dose56_rw2s1_026443,gutenberg,19,20,39,1.0526315789473684,0.29411764705882354,0.5,0.5,0.29411764705882354,4
dose56_rw2s1_024337,gutenberg,29,27,56,0.9310344827586207,0.20833333333333334,0.35714285714285715,0.4,0.24,4
dose56_rw2s0_017423,gutenberg,20,19,39,0.95,0.3076923076923077,0.5,0.5,0.3333333333333333,3
dose56_rw_023338,childes,19,16,35,0.8421052631578947,0.15384615384615385,0.2857142857142857,0.25,0.13333333333333333,3
dose56_rw2s0_012858,simple_wiki,19,17,36,0.8947368421052632,0.5,0.75,0.7777777777777778,0.5384615384615384,3
dose56_rw2s0_015417,simple_wiki,23,23,46,1.0,0.25,0.4166666666666667,0.46153846153846156,0.2857142857142857,4
dose56_rw_012210,childes,15,14,29,0.9333333333333333,0.38461538461538464,0.5555555555555556,0.5555555555555556,0.35714285714285715,3
dose56_rw_005871,open_subtitles,18,18,36,1.0,0.2,0.4,0.5,0.2727272727272727,3
dose56_rw2s0_023900,simple_wiki,22,26,48,1.1818181818181819,0.5,0.7777777777777778,0.8,0.5333333333333333,5
dose56_rw2s1_009348,open_subtitles,24,22,46,0.9166666666666666,0.2916666666666667,0.4666666666666667,0.4375,0.28,4
dose56_rw2s1_011397,gutenberg,27,35,62,1.2962962962962963,0.12,0.2727272727272727,0.25,0.11538461538461539,3
dose56_rw_023043,childes,12,13,25,1.0833333333333333,0.3,0.5,0.5,0.3,4
dose56_rw2s1_007293,open_subtitles,34,29,63,0.8529411764705882,0.08823529411764706,0.16666666666666666,0.15789473684210525,0.08571428571428572,3
dose56_rw_003717,childes,12,12,24,1.0,0.5,0.75,0.6,0.375,4
dose56_rw2s0_016550,gutenberg,21,19,40,0.9047619047619048,0.16666666666666666,0.3333333333333333,0.3,0.15,3
dose56_rw2s1_025995,bnc_spoken,26,26,52,1.0,0.4,0.6,0.5833333333333334,0.3888888888888889,3
dose56_rw2s0_031104,simple_wiki,21,22,43,1.0476190476190477,0.7692307692307693,0.9090909090909091,0.9166666666666666,0.7857142857142857,5
dose56_rw2s1_025867,simple_wiki,20,19,39,0.95,0.5384615384615384,0.7,0.7,0.5384615384615384,3
dose56_rw2s0_001397,gutenberg,27,23,50,0.8518518518518519,0.36363636363636365,0.5333333333333333,0.5625,0.391304347826087,4
dose56_rw2s1_008643,simple_wiki,18,16,34,0.8888888888888888,0.4166666666666667,0.7142857142857143,0.7142857142857143,0.4166666666666667,4
dose56_rw_031053,childes,13,13,26,1.0,0.5555555555555556,0.8333333333333334,0.625,0.45454545454545453,3
dose56_rw2s1_006302,gutenberg,46,44,90,0.9565217391304348,0.10526315789473684,0.19047619047619047,0.18181818181818182,0.1,3
dose56_rw2s0_009898,gutenberg,23,27,50,1.173913043478261,0.2857142857142857,0.5714285714285714,0.5,0.25,3
dose56_rw_038984,childes,12,12,24,1.0,0.4,0.6666666666666666,0.7142857142857143,0.45454545454545453,5
dose56_rw2s0_021805,gutenberg,29,33,62,1.1379310344827587,0.2962962962962963,0.5333333333333333,0.5333333333333333,0.2962962962962963,4
dose56_rw_041251,childes,12,11,23,0.9166666666666666,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.09090909090909091,2
dose56_rw_038197,childes,14,16,30,1.1428571428571428,0.2,0.3333333333333333,0.3333333333333333,0.2,2
dose56_rw2s0_017444,bnc_spoken,18,18,36,1.0,0.36363636363636365,0.5714285714285714,0.625,0.4166666666666667,5
dose56_rw2s0_004712,gutenberg,23,22,45,0.9565217391304348,0.09523809523809523,0.2222222222222222,0.2,0.09090909090909091,2
dose56_rw2s1_027472,gutenberg,52,54,106,1.0384615384615385,0.42857142857142855,0.625,0.625,0.42857142857142855,4
dose56_rw2s1_009097,gutenberg,21,19,40,0.9047619047619048,0.5833333333333334,0.875,0.9,0.6,3
dose56_rw_013494,open_subtitles,15,15,30,1.0,0.3333333333333333,0.6,0.6,0.3,1
dose56_rw2s0_025752,childes,20,17,37,0.85,0.3333333333333333,0.5454545454545454,0.5,0.3157894736842105,3
dose56_rw2s1_000566,bnc_spoken,43,41,84,0.9534883720930233,0.3333333333333333,0.5238095238095238,0.5,0.3333333333333333,5
dose56_rw_004668,open_subtitles,12,15,27,1.25,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.18181818181818182,3
dose56_rw2s1_005283,bnc_spoken,24,27,51,1.125,0.3181818181818182,0.5,0.5,0.3181818181818182,4
dose56_rw2s1_016131,gutenberg,33,27,60,0.8181818181818182,0.25,0.4166666666666667,0.4166666666666667,0.23809523809523808,5
dose56_rw2s0_030352,childes,27,22,49,0.8148148148148148,0.11764705882352941,0.25,0.3333333333333333,0.16666666666666666,2
dose56_rw_007701,gutenberg,13,15,28,1.1538461538461537,0.45454545454545453,0.7142857142857143,0.625,0.4166666666666667,3
dose56_rw2s0_022122,gutenberg,49,51,100,1.0408163265306123,0.11627906976744186,0.21739130434782608,0.21739130434782608,0.11627906976744186,3
dose56_rw2s0_028970,gutenberg,41,47,88,1.146341463414634,0.25,0.4166666666666667,0.44,0.2558139534883721,5
dose56_rw_033088,childes,12,13,25,1.0833333333333333,0.4,0.5714285714285714,0.5714285714285714,0.36363636363636365,2
dose56_rw_040455,open_subtitles,12,15,27,1.25,0.2857142857142857,0.5,0.4,0.25,2
dose56_rw2s0_030305,bnc_spoken,31,32,63,1.032258064516129,0.44,0.6875,0.6470588235294118,0.4230769230769231,5
dose56_rw_034916,open_subtitles,13,15,28,1.1538461538461537,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.18181818181818182,3
dose56_rw2s1_030193,simple_wiki,20,21,41,1.05,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4444444444444444,4
dose56_rw_034623,childes,16,15,31,0.9375,0.5,0.7,0.7,0.5,5
dose56_rw2s1_029138,gutenberg,20,20,40,1.0,0.23529411764705882,0.4444444444444444,0.4444444444444444,0.23529411764705882,3
dose56_rw2s1_015295,open_subtitles,21,22,43,1.0476190476190477,0.3,0.5,0.5,0.3,4
dose56_rw_006520,open_subtitles,13,15,28,1.1538461538461537,0.09090909090909091,0.25,0.25,0.09090909090909091,2
dose56_rw2s0_031042,open_subtitles,18,15,33,0.8333333333333334,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07692307692307693,2
dose56_rw2s0_005826,childes,22,20,42,0.9090909090909091,0.375,0.6,0.6363636363636364,0.4117647058823529,3
dose56_rw_000556,gutenberg,41,41,82,1.0,0.12121212121212122,0.25,0.29411764705882354,0.14705882352941177,4
dose56_rw2s0_012531,gutenberg,30,24,54,0.8,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07142857142857142,3
dose56_rw2s1_016802,bnc_spoken,35,38,73,1.0857142857142856,0.23333333333333334,0.4375,0.4117647058823529,0.22580645161290322,5
dose56_rw2s0_001410,gutenberg,31,37,68,1.1935483870967742,0.1111111111111111,0.23076923076923078,0.21428571428571427,0.10344827586206896,3
dose56_rw2s1_005641,gutenberg,33,32,65,0.9696969696969697,0.21428571428571427,0.4,0.375,0.20689655172413793,4
dose56_rw_012368,gutenberg,28,26,54,0.9285714285714286,0.1111111111111111,0.2,0.1875,0.10344827586206896,2
dose56_rw2s0_004403,open_subtitles,19,18,37,0.9473684210526315,0.15789473684210525,0.3,0.36363636363636365,0.2,2
dose56_rw2s0_009812,simple_wiki,28,25,53,0.8928571428571429,0.34782608695652173,0.5714285714285714,0.5714285714285714,0.34782608695652173,4
dose56_rw2s1_001583,gutenberg,18,16,34,0.8888888888888888,0.3333333333333333,0.6,0.6,0.3,3
dose56_rw2s1_030004,open_subtitles,18,20,38,1.1111111111111112,0.35714285714285715,0.5555555555555556,0.4444444444444444,0.26666666666666666,2
dose56_rw_001269,childes,12,12,24,1.0,0.1111111111111111,0.25,0.25,0.1,3
dose56_rw2s1_025152,gutenberg,31,27,58,0.8709677419354839,0.2631578947368421,0.5,0.5,0.2857142857142857,5
dose56_rw2s1_021464,gutenberg,27,28,55,1.037037037037037,0.23076923076923078,0.4,0.4,0.23076923076923078,5
dose56_rw2s0_022381,simple_wiki,22,23,45,1.0454545454545454,0.5,0.6666666666666666,0.6666666666666666,0.5,4
dose56_rw2s0_003685,gutenberg,21,23,44,1.0952380952380953,0.2857142857142857,0.46153846153846156,0.46153846153846156,0.2857142857142857,3
dose56_rw2s1_030970,childes,19,19,38,1.0,0.15789473684210525,0.3,0.3,0.15789473684210525,3
dose56_rw2s0_000584,simple_wiki,26,28,54,1.0769230769230769,0.45,0.6923076923076923,0.6923076923076923,0.4090909090909091,3
dose56_rw2s0_005653,childes,26,22,48,0.8461538461538461,0.5714285714285714,0.7272727272727273,0.75,0.5625,5
dose56_rw2s0_006550,gutenberg,26,27,53,1.0384615384615385,0.21052631578947367,0.4,0.36363636363636365,0.2,3
dose56_rw_029702,childes,12,11,23,0.9166666666666666,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.16666666666666666,2
dose56_rw_043262,open_subtitles,12,12,24,1.0,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.16666666666666666,4
dose56_rw2s0_002777,bnc_spoken,43,42,85,0.9767441860465116,0.7307692307692307,0.8636363636363636,0.875,0.75,5
dose56_rw2s1_030204,childes,20,18,38,0.9,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.46153846153846156,3
dose56_rw2s1_030366,childes,22,24,46,1.0909090909090908,0.38461538461538464,0.625,0.625,0.38461538461538464,5
dose56_rw_005578,bnc_spoken,18,15,33,0.8333333333333334,0.15384615384615385,0.3333333333333333,0.2857142857142857,0.14285714285714285,3
dose56_rw2s0_024715,gutenberg,20,18,38,0.9,0.5,0.7,0.7,0.5,3
dose56_rw2s1_021277,gutenberg,18,20,38,1.1111111111111112,0.05555555555555555,0.125,0.2222222222222222,0.10526315789473684,2
dose56_rw2s0_008582,gutenberg,33,39,72,1.1818181818181819,0.12,0.25,0.23076923076923078,0.11538461538461539,3
dose56_rw2s0_004324,simple_wiki,30,22,52,0.7333333333333333,0.11538461538461539,0.21428571428571427,0.21428571428571427,0.1111111111111111,2
dose56_rw_020937,open_subtitles,12,12,24,1.0,0.25,0.5,0.5,0.25,4
dose56_rw_026195,childes,13,14,27,1.0769230769230769,0.21428571428571427,0.375,0.375,0.21428571428571427,2
dose56_rw2s0_022980,gutenberg,27,20,47,0.7407407407407407,0.09523809523809523,0.18181818181818182,0.18181818181818182,0.09523809523809523,2
dose56_rw_042942,open_subtitles,14,15,29,1.0714285714285714,0.07142857142857142,0.16666666666666666,0.14285714285714285,0.06666666666666667,5
dose56_rw2s0_006394,gutenberg,37,28,65,0.7567567567567568,0.3,0.5,0.46153846153846156,0.3,3
dose56_rw2s0_004871,gutenberg,40,33,73,0.825,0.11538461538461539,0.25,0.25,0.1111111111111111,3
dose56_rw2s1_022495,bnc_spoken,18,17,35,0.9444444444444444,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.15384615384615385,2
dose56_rw2s0_006578,gutenberg,20,24,44,1.2,0.13333333333333333,0.25,0.25,0.125,2
dose56_rw_037087,childes,15,13,28,0.8666666666666667,0.46153846153846156,0.6666666666666666,0.6,0.42857142857142855,4
dose56_rw_010583,open_subtitles,12,14,26,1.1666666666666667,0.3,0.5,0.5,0.3,3
dose56_rw_019395,bnc_spoken,13,13,26,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,3
dose56_rw2s1_014552,gutenberg,33,30,63,0.9090909090909091,0.16,0.2857142857142857,0.3333333333333333,0.19230769230769232,3
dose56_rw2s0_013128,open_subtitles,26,27,53,1.0384615384615385,0.5789473684210527,0.7857142857142857,0.7857142857142857,0.5789473684210527,5
dose56_rw2s1_031016,gutenberg,24,23,47,0.9583333333333334,0.15,0.2727272727272727,0.2727272727272727,0.15,2
dose56_rw2s0_009262,gutenberg,24,24,48,1.0,0.22727272727272727,0.38461538461538464,0.38461538461538464,0.22727272727272727,5
dose56_rw2s0_027567,gutenberg,29,31,60,1.0689655172413792,0.2692307692307692,0.4666666666666667,0.42857142857142855,0.23076923076923078,2
dose56_rw2s0_009573,gutenberg,21,22,43,1.0476190476190477,0.09090909090909091,0.18181818181818182,0.16666666666666666,0.08695652173913043,1
dose56_rw2s1_032645,gutenberg,26,32,58,1.2307692307692308,0.1724137931034483,0.4166666666666667,0.4166666666666667,0.1724137931034483,3
dose56_rw2s1_021794,gutenberg,39,35,74,0.8974358974358975,0.12903225806451613,0.25,0.25,0.12903225806451613,4
dose56_rw_031048,childes,16,15,31,0.9375,0.1111111111111111,0.2,0.3333333333333333,0.2,3
dose56_rw_001783,childes,20,20,40,1.0,0.1111111111111111,0.25,0.2222222222222222,0.10526315789473684,2
dose56_rw2s1_020042,gutenberg,27,27,54,1.0,0.125,0.23076923076923078,0.21428571428571427,0.11538461538461539,3
dose56_rw2s1_016511,gutenberg,24,23,47,0.9583333333333334,0.3157894736842105,0.5,0.5,0.3157894736842105,5
dose56_rw2s0_002959,childes,22,17,39,0.7727272727272727,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.3333333333333333,5
dose56_rw2s1_031538,gutenberg,25,26,51,1.04,0.29411764705882354,0.5555555555555556,0.5,0.29411764705882354,5
dose56_rw_005169,open_subtitles,13,12,25,0.9230769230769231,0.42857142857142855,0.6,0.8,0.5714285714285714,4
dose56_rw_017539,simple_wiki,16,14,30,0.875,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.7142857142857143,4
dose56_rw2s0_003575,simple_wiki,18,18,36,1.0,0.6428571428571429,0.8181818181818182,0.8181818181818182,0.6428571428571429,3
dose56_rw_019630,open_subtitles,16,15,31,0.9375,0.21428571428571427,0.375,0.375,0.2,2
dose56_rw2s0_010537,bnc_spoken,34,32,66,0.9411764705882353,0.25,0.4117647058823529,0.4117647058823529,0.25,4
dose56_rw2s0_019983,bnc_spoken,50,45,95,0.9,0.125,0.23529411764705882,0.3157894736842105,0.17142857142857143,5
dose56_rw2s1_019393,childes,31,25,56,0.8064516129032258,0.2,0.375,0.4,0.2222222222222222,5
dose56_rw2s1_010563,gutenberg,39,31,70,0.7948717948717948,0.18181818181818182,0.3157894736842105,0.3157894736842105,0.18181818181818182,4
dose56_rw_013920,childes,14,14,28,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2,3
dose56_rw2s0_001265,bnc_spoken,21,18,39,0.8571428571428571,0.29411764705882354,0.45454545454545453,0.45454545454545453,0.29411764705882354,3
dose56_rw_027232,open_subtitles,14,15,29,1.0714285714285714,0.125,0.2222222222222222,0.25,0.13333333333333333,2
dose56_rw2s1_012651,gutenberg,51,50,101,0.9803921568627451,0.15384615384615385,0.27586206896551724,0.26666666666666666,0.1509433962264151,2
dose56_rw2s0_018318,gutenberg,55,41,96,0.7454545454545455,0.14285714285714285,0.2608695652173913,0.2608695652173913,0.13953488372093023,4
dose56_rw2s1_013879,gutenberg,22,21,43,0.9545454545454546,0.6923076923076923,0.8181818181818182,0.8181818181818182,0.6923076923076923,4
dose56_rw_043547,childes,12,11,23,0.9166666666666666,0.3,0.6,0.5,0.2727272727272727,3
dose56_rw_006905,gutenberg,18,17,35,0.9444444444444444,0.25,0.5,0.42857142857142855,0.23076923076923078,2
dose56_rw2s1_025707,bnc_spoken,24,23,47,0.9583333333333334,0.5,0.7,0.6363636363636364,0.4666666666666667,4
dose56_rw2s1_022608,open_subtitles,21,24,45,1.1428571428571428,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.25,4
dose56_rw2s1_029586,gutenberg,46,44,90,0.9565217391304348,0.09803921568627451,0.17857142857142858,0.17857142857142858,0.09615384615384616,3
dose56_rw2s0_015418,gutenberg,35,34,69,0.9714285714285714,0.18518518518518517,0.35714285714285715,0.35714285714285715,0.19230769230769232,3
dose56_rw2s0_022455,simple_wiki,29,30,59,1.0344827586206897,0.6111111111111112,0.7857142857142857,0.8,0.6,5
dose56_rw2s0_009895,open_subtitles,19,15,34,0.7894736842105263,0.23076923076923078,0.375,0.375,0.23076923076923078,3
dose56_rw2s1_021376,gutenberg,33,35,68,1.0606060606060606,0.36363636363636365,0.6153846153846154,0.6153846153846154,0.34782608695652173,3
dose56_rw2s1_024653,gutenberg,21,20,41,0.9523809523809523,0.13043478260869565,0.23076923076923078,0.2857142857142857,0.16,2
dose56_rw_029878,gutenberg,19,20,39,1.0526315789473684,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.3333333333333333,4
dose56_rw2s0_021412,simple_wiki,20,20,40,1.0,0.42105263157894735,0.6153846153846154,0.6153846153846154,0.42105263157894735,4
dose56_rw2s0_027124,gutenberg,19,18,37,0.9473684210526315,0.46153846153846156,0.6666666666666666,0.6,0.4,3
dose56_rw2s0_024720,childes,20,20,40,1.0,0.6153846153846154,0.8,0.8,0.5714285714285714,4
dose56_rw_003266,gutenberg,15,14,29,0.9333333333333333,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.36363636363636365,5
dose56_rw_001207,gutenberg,25,21,46,0.84,0.5,0.7272727272727273,0.6666666666666666,0.47058823529411764,5
dose56_rw_039596,childes,18,16,34,0.8888888888888888,0.6,0.75,0.7777777777777778,0.5384615384615384,5
dose56_rw_044665,childes,14,18,32,1.2857142857142858,0.35714285714285715,0.5555555555555556,0.5,0.3125,3
dose56_rw2s1_018305,childes,24,25,49,1.0416666666666667,0.2222222222222222,0.5,0.5,0.21052631578947367,5
dose56_rw2s1_013159,simple_wiki,21,22,43,1.0476190476190477,0.25,0.5714285714285714,0.4444444444444444,0.2222222222222222,3
dose56_rw2s1_017830,gutenberg,31,27,58,0.8709677419354839,0.21052631578947367,0.4444444444444444,0.4,0.2,3
dose56_rw2s0_025994,bnc_spoken,20,22,42,1.1,0.2857142857142857,0.5,0.5,0.2857142857142857,4
dose56_rw2s1_017865,gutenberg,45,33,78,0.7333333333333333,0.3103448275862069,0.5,0.47058823529411764,0.2857142857142857,3
dose56_rw_008549,childes,12,9,21,0.75,0.14285714285714285,0.3333333333333333,0.25,0.125,1
dose56_rw2s0_002131,bnc_spoken,39,34,73,0.8717948717948718,0.1724137931034483,0.3333333333333333,0.375,0.1935483870967742,5
dose56_rw2s1_029344,childes,23,22,45,0.9565217391304348,0.14285714285714285,0.25,0.3333333333333333,0.2,3
dose56_rw2s0_018887,gutenberg,35,30,65,0.8571428571428571,0.3181818181818182,0.5833333333333334,0.5833333333333334,0.3181818181818182,3
dose56_rw_012331,childes,15,12,27,0.8,0.4444444444444444,0.8,0.8,0.4444444444444444,4
dose56_rw2s1_010716,gutenberg,43,43,86,1.0,0.3125,0.47619047619047616,0.5,0.3333333333333333,5
dose56_rw2s1_023342,gutenberg,45,37,82,0.8222222222222222,0.125,0.23076923076923078,0.23076923076923078,0.1276595744680851,2
dose56_rw2s1_028398,gutenberg,22,29,51,1.3181818181818181,0.09090909090909091,0.2222222222222222,0.2222222222222222,0.08695652173913043,3
dose56_rw_017466,bnc_spoken,22,25,47,1.1363636363636365,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.45454545454545453,3
dose56_rw2s1_029272,gutenberg,25,30,55,1.2,0.4444444444444444,0.6666666666666666,0.6842105263157895,0.48148148148148145,4
dose56_rw2s0_006114,gutenberg,28,26,54,0.9285714285714286,0.16,0.2857142857142857,0.2857142857142857,0.16,3
dose56_rw2s1_023272,gutenberg,23,19,42,0.8260869565217391,0.25,0.4444444444444444,0.4444444444444444,0.26666666666666666,3
dose56_rw_009028,childes,13,18,31,1.3846153846153846,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.07142857142857142,2
dose56_rw2s0_026222,simple_wiki,32,34,66,1.0625,0.2857142857142857,0.47058823529411764,0.5,0.3103448275862069,4
dose56_rw2s0_018014,childes,23,20,43,0.8695652173913043,0.5384615384615384,0.7,0.7,0.5,5
dose56_rw2s1_010353,gutenberg,38,36,74,0.9473684210526315,0.35714285714285715,0.5555555555555556,0.5789473684210527,0.3548387096774194,5
dose56_rw2s0_020373,childes,21,21,42,1.0,0.3333333333333333,0.6,0.6666666666666666,0.4,5
dose56_rw2s0_011790,gutenberg,22,16,38,0.7272727272727273,0.09523809523809523,0.2,0.2,0.09523809523809523,3
dose56_rw2s0_031417,open_subtitles,26,27,53,1.0384615384615385,0.10526315789473684,0.2222222222222222,0.2,0.1,2
dose56_rw_007944,open_subtitles,12,12,24,1.0,0.16666666666666666,0.3333333333333333,0.4,0.25,2
dose56_rw_037791,open_subtitles,13,15,28,1.1538461538461537,0.36363636363636365,0.6666666666666666,0.5714285714285714,0.3333333333333333,5
dose56_rw2s1_014407,simple_wiki,20,21,41,1.05,0.4166666666666667,0.625,0.625,0.38461538461538464,4
dose56_rw2s1_016391,gutenberg,28,25,53,0.8928571428571429,0.3333333333333333,0.5,0.5454545454545454,0.375,5
dose56_rw2s1_008225,bnc_spoken,27,19,46,0.7037037037037037,0.4166666666666667,0.625,0.625,0.4166666666666667,5
dose56_rw_016583,childes,24,18,42,0.75,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.35714285714285715,5
dose56_rw_043710,childes,22,23,45,1.0454545454545454,0.3076923076923077,0.5,0.4444444444444444,0.2857142857142857,4
dose56_rw2s0_001095,gutenberg,23,20,43,0.8695652173913043,0.3684210526315789,0.5384615384615384,0.5384615384615384,0.3684210526315789,3
dose56_rw2s1_002739,bnc_spoken,33,29,62,0.8787878787878788,0.13043478260869565,0.25,0.25,0.13043478260869565,3
dose56_rw2s1_031621,gutenberg,21,20,41,0.9523809523809523,0.11764705882352941,0.2222222222222222,0.2727272727272727,0.15789473684210525,3
dose56_rw2s0_029836,simple_wiki,19,23,42,1.2105263157894737,0.17647058823529413,0.3333333333333333,0.3,0.16666666666666666,5
dose56_rw2s0_009594,gutenberg,20,19,39,0.95,0.25,0.4,0.4,0.25,2
dose56_rw2s1_018141,gutenberg,23,23,46,1.0,0.15789473684210525,0.3,0.2727272727272727,0.15,3
dose56_rw2s0_024434,simple_wiki,20,24,44,1.2,0.30434782608695654,0.5384615384615384,0.5384615384615384,0.30434782608695654,5
dose56_rw_000785,childes,13,12,25,0.9230769230769231,0.18181818181818182,0.5,0.4,0.16666666666666666,1
dose56_rw_006380,childes,12,14,26,1.1666666666666667,0.4,0.6666666666666666,0.6666666666666666,0.4,3
dose56_rw2s1_016061,simple_wiki,25,22,47,0.88,0.47619047619047616,0.6666666666666666,0.625,0.45454545454545453,4
dose56_rw2s1_026363,gutenberg,29,25,54,0.8620689655172413,0.15789473684210525,0.3,0.3,0.15,3
dose56_rw_037561,childes,13,10,23,0.7692307692307693,0.4,0.5714285714285714,0.5714285714285714,0.4,4
dose56_rw2s1_009532,gutenberg,26,29,55,1.1153846153846154,0.21739130434782608,0.45454545454545453,0.45454545454545453,0.21739130434782608,4
dose56_rw2s0_003412,gutenberg,47,47,94,1.0,0.13953488372093023,0.25,0.28,0.1590909090909091,3
dose56_rw2s0_017197,open_subtitles,35,31,66,0.8857142857142857,0.11538461538461539,0.25,0.21428571428571427,0.1111111111111111,2
dose56_rw2s0_009968,gutenberg,19,19,38,1.0,0.6923076923076923,0.9,0.9,0.6923076923076923,3
dose56_rw_022369,open_subtitles,12,10,22,0.8333333333333334,0.2222222222222222,0.4,0.4,0.2222222222222222,2
dose56_rw_019811,childes,12,16,28,1.3333333333333333,0.3,0.6,0.5,0.25,2
dose56_rw2s1_024926,childes,19,18,37,0.9473684210526315,0.7,0.875,0.875,0.7,5
dose56_rw2s1_022986,bnc_spoken,20,18,38,0.9,0.2,0.3333333333333333,0.42857142857142855,0.25,4
dose56_rw_041322,childes,32,32,64,1.0,0.18181818181818182,0.4,0.38461538461538464,0.19230769230769232,4
dose56_rw_037706,childes,12,13,25,1.0833333333333333,0.1111111111111111,0.2,0.2,0.1111111111111111,3
dose56_rw2s1_025000,gutenberg,22,27,49,1.2272727272727273,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,5
dose56_rw2s1_027451,simple_wiki,20,25,45,1.25,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.13636363636363635,3
dose56_rw2s0_016942,bnc_spoken,36,31,67,0.8611111111111112,0.19230769230769232,0.35714285714285715,0.4,0.21428571428571427,4
dose56_rw2s0_027361,gutenberg,37,38,75,1.027027027027027,0.12121212121212122,0.2222222222222222,0.2222222222222222,0.11764705882352941,2
dose56_rw2s0_019527,bnc_spoken,35,33,68,0.9428571428571428,0.27586206896551724,0.4444444444444444,0.4444444444444444,0.25806451612903225,2
dose56_rw2s1_025399,gutenberg,23,20,43,0.8695652173913043,0.3076923076923077,0.5,0.5,0.29411764705882354,4
dose56_rw2s0_010248,bnc_spoken,41,40,81,0.975609756097561,0.25,0.42105263157894735,0.4444444444444444,0.25,2
dose56_rw2s0_008057,simple_wiki,32,31,63,0.96875,0.3793103448275862,0.5789473684210527,0.5789473684210527,0.3793103448275862,4
dose56_rw2s1_017749,bnc_spoken,42,38,80,0.9047619047619048,0.2,0.35714285714285715,0.4,0.21428571428571427,5
dose56_rw2s1_007749,bnc_spoken,19,17,36,0.8947368421052632,0.23076923076923078,0.375,0.375,0.23076923076923078,4
dose56_rw2s0_012783,bnc_spoken,23,31,54,1.3478260869565217,0.21052631578947367,0.4,0.36363636363636365,0.2,4
dose56_rw2s1_015381,childes,21,21,42,1.0,0.4666666666666667,0.6363636363636364,0.5833333333333334,0.4117647058823529,4
dose56_rw2s0_025020,gutenberg,25,29,54,1.16,0.1,0.2,0.2,0.0967741935483871,2
dose56_rw2s1_024285,simple_wiki,18,19,37,1.0555555555555556,0.35714285714285715,0.625,0.5714285714285714,0.2857142857142857,4
dose56_rw2s0_001060,bnc_spoken,36,31,67,0.8611111111111112,0.16,0.3076923076923077,0.3076923076923077,0.16666666666666666,4
dose56_rw2s1_001849,gutenberg,23,29,52,1.2608695652173914,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,4
dose56_rw2s0_023281,gutenberg,39,40,79,1.0256410256410255,0.13157894736842105,0.25,0.23809523809523808,0.1282051282051282,3
dose56_rw_041535,childes,14,16,30,1.1428571428571428,0.4166666666666667,0.625,0.5555555555555556,0.38461538461538464,3
dose56_rw2s1_018791,gutenberg,26,23,49,0.8846153846153846,0.23529411764705882,0.4444444444444444,0.5,0.2777777777777778,3
dose56_rw2s0_006877,gutenberg,38,39,77,1.0263157894736843,0.16129032258064516,0.2777777777777778,0.23529411764705882,0.12903225806451613,3
dose56_rw_019179,simple_wiki,13,13,26,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.6666666666666666,5
dose56_rw2s0_006026,open_subtitles,20,18,38,0.9,0.36363636363636365,0.6666666666666666,0.5714285714285714,0.3333333333333333,3
dose56_rw2s0_008327,open_subtitles,27,25,52,0.9259259259259259,0.21052631578947367,0.36363636363636365,0.3333333333333333,0.2,4
dose56_rw2s0_016471,gutenberg,23,24,47,1.0434782608695652,0.3181818181818182,0.5,0.5,0.3181818181818182,3
dose56_rw2s0_020721,gutenberg,46,38,84,0.8260869565217391,0.3333333333333333,0.5263157894736842,0.5,0.3225806451612903,5
dose56_rw2s0_022777,simple_wiki,20,21,41,1.05,0.3125,0.5,0.5,0.3125,3
dose56_rw2s1_012268,childes,19,18,37,0.9473684210526315,0.38461538461538464,0.5555555555555556,0.5555555555555556,0.35714285714285715,4
dose56_rw2s0_020371,gutenberg,28,28,56,1.0,0.2916666666666667,0.5,0.5,0.2916666666666667,4
dose56_rw2s1_016487,simple_wiki,39,33,72,0.8461538461538461,0.2413793103448276,0.3888888888888889,0.3888888888888889,0.23333333333333334,3
dose56_rw_042613,childes,17,15,32,0.8823529411764706,0.3076923076923077,0.5,0.5,0.3076923076923077,3
