event_index,pair_id,category,word,n_pieces,checkpoint,ordered_loss_mean,scrambled_loss_mean,delta_ordered_minus_scrambled
55,compact:frontier_consolidation_fwcompact_medium_000261,source_absent_content,panel,1,chck_40M,11.636040687561035,12.880668640136719,-1.2446279525756836
56,compact:frontier_consolidation_fwcompact_medium_017302,function_other,the,1,chck_20M,1.6277873516082764,1.5544081926345825,0.07337915897369385
56,compact:frontier_consolidation_fwcompact_medium_017302,function_other,the,1,chck_40M,0.4716154634952545,0.1013992577791214,0.3702162057161331
57,compact:frontier_consolidation_fwcompact_medium_058315,function_other,by,1,chck_20M,4.733595371246338,4.833628177642822,-0.10003280639648438
57,compact:frontier_consolidation_fwcompact_medium_058315,function_other,by,1,chck_40M,2.744469165802002,1.234299898147583,1.510169267654419
58,compact:frontier_consolidation_fwcompact_medium_023126,function_other,all,1,chck_20M,5.2753520011901855,6.091925621032715,-0.8165736198425293
58,compact:frontier_consolidation_fwcompact_medium_023126,function_other,all,1,chck_40M,8.004091262817383,9.751140594482422,-1.747049331665039
59,compact:frontier_consolidation_fwcompact_medium_034009,source_absent_content,trusting,2,chck_20M,8.43832778930664,8.269790649414062,0.16853713989257812
59,compact:frontier_consolidation_fwcompact_medium_034009,source_absent_content,trusting,2,chck_40M,9.269400596618652,7.559378623962402,1.71002197265625
60,compact:frontier_consolidation_fwcompact_medium_014916,function_other,can,1,chck_20M,2.4299843311309814,3.006068229675293,-0.5760838985443115
60,compact:frontier_consolidation_fwcompact_medium_014916,function_other,can,1,chck_40M,2.6686439514160156,3.9891982078552246,-1.320554256439209
61,compact:frontier_consolidation_fwcompact_medium_017437,retained_content,inclusive,2,chck_20M,9.57927131652832,10.319219589233398,-0.7399482727050781
61,compact:frontier_consolidation_fwcompact_medium_017437,retained_content,inclusive,2,chck_40M,2.849061965942383,3.890514850616455,-1.0414528846740723
62,compact:frontier_consolidation_fwcompact_medium_011965,function_other,to,1,chck_20M,0.5457422137260437,0.3600600063800812,0.18568220734596252
62,compact:frontier_consolidation_fwcompact_medium_011965,function_other,to,1,chck_40M,0.02984541468322277,0.1343149095773697,-0.10446949489414692
63,compact:frontier_consolidation_fwcompact_medium_046235,function_other,and,1,chck_20M,4.006687164306641,3.5782506465911865,0.4284365177154541
63,compact:frontier_consolidation_fwcompact_medium_046235,function_other,and,1,chck_40M,0.06089184060692787,0.07989241927862167,-0.019000578671693802
64,compact:frontier_consolidation_fwcompact_medium_009364,source_absent_content,comes,1,chck_20M,3.1401100158691406,2.9685122966766357,0.17159771919250488
64,compact:frontier_consolidation_fwcompact_medium_009364,source_absent_content,comes,1,chck_40M,4.449698448181152,1.6252449750900269,2.8244534730911255
65,compact:frontier_consolidation_fwcompact_medium_011571,retained_content,medicine.,2,chck_20M,3.58343505859375,4.417932510375977,-0.8344974517822266
65,compact:frontier_consolidation_fwcompact_medium_011571,retained_content,medicine.,2,chck_40M,0.2442057728767395,0.2957879900932312,-0.0515822172164917
66,compact:frontier_consolidation_fwcompact_medium_045568,retained_content,dry,1,chck_20M,7.746471881866455,7.552502632141113,0.1939692497253418
66,compact:frontier_consolidation_fwcompact_medium_045568,retained_content,dry,1,chck_40M,4.200706958770752,0.2840348184108734,3.9166721403598785
67,compact:frontier_consolidation_fwcompact_medium_003269,function_other,most,1,chck_20M,1.2797455787658691,1.4973361492156982,-0.2175905704498291
67,compact:frontier_consolidation_fwcompact_medium_003269,function_other,most,1,chck_40M,0.05382406711578369,0.04915290325880051,0.004671163856983185
68,compact:frontier_consolidation_fwcompact_medium_039647,retained_content,cancerous,2,chck_20M,7.755104064941406,7.797787666320801,-0.04268360137939453
68,compact:frontier_consolidation_fwcompact_medium_039647,retained_content,cancerous,2,chck_40M,0.40024876594543457,0.6760947704315186,-0.275846004486084
69,compact:frontier_consolidation_fwcompact_medium_043818,retained_content,"restlessness,",3,chck_20M,5.390626907348633,5.887174129486084,-0.49654722213745117
69,compact:frontier_consolidation_fwcompact_medium_043818,retained_content,"restlessness,",3,chck_40M,2.392284870147705,2.923246383666992,-0.5309615135192871
70,compact:frontier_consolidation_fwcompact_medium_018376,function_other,on,1,chck_20M,0.43978115916252136,0.9484444260597229,-0.5086632668972015
70,compact:frontier_consolidation_fwcompact_medium_018376,function_other,on,1,chck_40M,0.21828797459602356,2.8266375064849854,-2.608349531888962
71,compact:frontier_consolidation_fwcompact_medium_020602,source_absent_content,vegetable,1,chck_20M,7.732943534851074,9.21363639831543,-1.4806928634643555
71,compact:frontier_consolidation_fwcompact_medium_020602,source_absent_content,vegetable,1,chck_40M,4.7441277503967285,4.613763809204102,0.13036394119262695
72,compact:frontier_consolidation_fwcompact_medium_016567,source_absent_content,predict,1,chck_20M,11.020511627197266,9.951140403747559,1.069371223449707
