pair_id,delta_active_tokens,delta_wwm_mass,delta_whole_word_copy_frac,delta_complete_bpe_copy_frac,delta_contentlike_frac,delta_counterpart_any_visible_frac,delta_active_absent,delta_targets_absent,delta_active_prefix_only,delta_targets_prefix_only,delta_active_tail_only,delta_targets_tail_only,delta_active_both_prefix_tail,delta_targets_both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_026624,3.0,3.0,-0.18181818181818177,-0.2272727272727273,0.1363636363636363,-0.18181818181818177,6.0,4.0,-7.0,-6.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026625,2.0,2.0,-0.33333333333333337,-0.5333333333333333,0.1333333333333333,-0.33333333333333337,6.0,5.0,-9.0,-7.0,7.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026635,-1.0,-1.0,-0.33333333333333337,-0.5833333333333333,0.16666666666666663,-0.33333333333333337,5.0,4.0,-10.0,-7.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026641,2.0,2.0,-0.09999999999999998,-0.5,0.09999999999999998,-0.09999999999999998,1.0,1.0,-6.0,-4.0,7.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026642,0.0,0.0,-0.09999999999999998,-0.19999999999999996,0.19999999999999996,-0.09999999999999998,4.0,1.0,-10.0,-5.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026647,5.0,5.0,-0.2222222222222222,-0.2222222222222222,0.11111111111111116,-0.2222222222222222,6.0,4.0,-9.0,-9.0,9.0,6.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026649,8.0,9.0,-0.15384615384615385,-0.15384615384615385,0.0,-0.15384615384615385,3.0,2.0,-11.0,-7.0,16.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026657,2.0,2.0,-0.19999999999999996,-0.4,0.20000000000000007,-0.19999999999999996,3.0,2.0,-3.0,-4.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026659,4.0,4.0,-0.09999999999999998,-0.30000000000000004,0.0,-0.09999999999999998,3.0,1.0,-1.0,-2.0,3.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026666,0.0,0.0,-0.10526315789473684,-0.3157894736842105,0.052631578947368474,-0.10526315789473684,2.0,2.0,-5.0,-4.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026682,1.0,1.0,-0.16666666666666663,-0.16666666666666663,0.08333333333333337,-0.16666666666666663,2.0,2.0,-5.0,-5.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026684,-2.0,-2.0,-0.09090909090909094,-0.36363636363636365,0.0,-0.09090909090909094,2.0,1.0,-10.0,-7.0,6.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026688,2.0,2.0,-0.1428571428571429,-0.1428571428571429,0.42857142857142855,-0.1428571428571429,1.0,1.0,-6.0,-6.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026689,1.0,1.0,-0.1428571428571429,-0.2857142857142857,0.28571428571428575,-0.1428571428571429,2.0,1.0,-5.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026690,-1.0,-1.0,-0.2222222222222222,-0.33333333333333337,0.2222222222222222,-0.2222222222222222,2.0,2.0,-8.0,-6.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026693,5.0,5.0,-0.16666666666666663,-0.33333333333333337,0.25,-0.16666666666666663,2.0,2.0,-12.0,-9.0,14.0,7.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_026704,5.0,5.0,-0.33333333333333337,-0.5833333333333333,0.16666666666666674,-0.33333333333333337,9.0,4.0,-7.0,-6.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026716,4.0,4.0,-0.18181818181818177,-0.18181818181818177,0.09090909090909094,-0.18181818181818177,5.0,2.0,-6.0,-5.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026718,3.0,3.0,0.0,-0.09090909090909094,0.36363636363636365,0.0,0.0,0.0,-4.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026729,1.0,1.0,-0.09999999999999998,-0.30000000000000004,-0.20000000000000007,-0.09999999999999998,1.0,1.0,-4.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026731,4.0,4.0,-0.33333333333333337,-0.5555555555555556,0.5555555555555556,-0.33333333333333337,4.0,3.0,-4.0,-5.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026734,3.0,3.0,-0.2222222222222222,-0.2222222222222222,0.11111111111111116,-0.2222222222222222,4.0,2.0,-3.0,-3.0,2.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026739,1.0,1.0,0.0,-0.125,0.125,0.0,0.0,0.0,-6.0,-6.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026741,0.0,0.0,-0.33333333333333337,-0.41666666666666663,0.08333333333333337,-0.33333333333333337,5.0,4.0,-5.0,-4.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026746,2.0,2.0,-0.2142857142857143,-0.3571428571428571,0.2142857142857142,-0.2142857142857143,3.0,3.0,-10.0,-8.0,9.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026750,1.0,1.0,-0.33333333333333337,-0.6666666666666667,0.16666666666666669,-0.33333333333333337,2.0,2.0,-4.0,-4.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026751,5.0,5.0,-0.1333333333333333,-0.2666666666666667,0.1333333333333333,-0.1333333333333333,5.0,2.0,-4.0,-3.0,4.0,2.0,0.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026753,6.0,6.0,-0.18181818181818177,-0.36363636363636365,0.0,-0.18181818181818177,5.0,2.0,-1.0,-3.0,2.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026757,0.0,0.0,-0.3076923076923077,-0.6153846153846154,0.23076923076923084,-0.3076923076923077,4.0,4.0,-10.0,-7.0,7.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026760,1.0,1.0,0.0,0.0,-0.11111111111111116,0.0,0.0,0.0,-8.0,-6.0,8.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_026761,2.0,2.0,-0.11111111111111116,-0.33333333333333337,0.0,-0.11111111111111116,2.0,1.0,-2.0,-3.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026770,1.0,1.0,-0.1923076923076923,-0.3846153846153847,0.3076923076923077,-0.1923076923076923,10.0,5.0,-23.0,-13.0,16.0,10.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026779,1.0,1.0,0.0,-0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,-5.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026795,2.0,2.0,-0.08333333333333337,-0.08333333333333337,0.25,-0.08333333333333337,3.0,1.0,-7.0,-6.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026797,17.0,17.0,0.0,-0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,-2.0,19.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026799,5.0,5.0,0.0,-0.25,0.5,0.0,0.0,0.0,-5.0,-6.0,10.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026800,-1.0,-1.0,0.0,-0.09999999999999998,0.10000000000000009,0.0,0.0,0.0,-7.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026801,6.0,6.0,0.0,-0.125,0.375,0.0,0.0,0.0,-3.0,-3.0,9.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026803,2.0,2.0,-0.1428571428571429,-0.19047619047619047,0.0,-0.1428571428571429,3.0,3.0,-9.0,-8.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026809,3.0,3.0,-0.05555555555555558,-0.05555555555555558,0.1111111111111111,-0.05555555555555558,1.0,1.0,-8.0,-8.0,10.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026814,4.0,4.0,-0.05882352941176472,-0.11764705882352944,0.35294117647058826,-0.05882352941176472,1.0,1.0,-11.0,-10.0,14.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026816,2.0,2.0,-0.19999999999999996,-0.4,0.0,-0.19999999999999996,3.0,3.0,-5.0,-5.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026823,3.0,3.0,-0.18181818181818177,-0.36363636363636365,0.18181818181818182,-0.18181818181818177,2.0,2.0,-2.0,-4.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026825,2.0,2.0,-0.09090909090909094,-0.36363636363636365,0.18181818181818188,-0.09090909090909094,1.0,1.0,-6.0,-6.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026826,-1.0,-1.0,-0.2666666666666667,-0.33333333333333337,0.0,-0.2666666666666667,5.0,4.0,-5.0,-3.0,0.0,0.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026831,2.0,2.0,-0.11111111111111116,-0.11111111111111116,0.11111111111111105,-0.11111111111111116,1.0,1.0,-4.0,-4.0,7.0,5.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026832,4.0,4.0,-0.0714285714285714,-0.2142857142857143,0.3571428571428571,-0.0714285714285714,4.0,1.0,-6.0,-6.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026845,2.0,2.0,-0.30000000000000004,-0.44999999999999996,0.15000000000000002,-0.30000000000000004,9.0,6.0,-16.0,-11.0,13.0,9.0,-4.0,-4.0
compact:frontier_consolidation_fwcompact_medium_026847,4.0,4.0,-0.33333333333333337,-0.6666666666666667,0.5,-0.33333333333333337,5.0,2.0,-1.0,-2.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026852,4.0,4.0,-0.09999999999999998,-0.4,0.30000000000000004,-0.09999999999999998,1.0,1.0,0.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026871,6.0,6.0,-0.17647058823529416,-0.47058823529411764,0.17647058823529405,-0.17647058823529416,3.0,3.0,-8.0,-8.0,11.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026876,15.0,15.0,-0.08333333333333337,-0.41666666666666663,0.25,-0.08333333333333337,1.0,1.0,-8.0,-7.0,23.0,7.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026883,0.0,0.0,-0.3076923076923077,-0.46153846153846156,0.3846153846153846,-0.3076923076923077,4.0,4.0,-8.0,-7.0,6.0,5.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026898,4.0,5.0,-0.18181818181818177,-0.18181818181818177,0.09090909090909094,-0.18181818181818177,2.0,2.0,-4.0,-4.0,7.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026899,1.0,1.0,0.0,-0.19999999999999996,0.2,0.0,0.0,0.0,-6.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026900,0.0,0.0,-0.125,-0.25,0.0625,-0.125,2.0,2.0,-9.0,-8.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026903,6.0,6.0,-0.1428571428571429,-0.1428571428571429,0.2857142857142857,-0.1428571428571429,1.0,1.0,-4.0,-4.0,9.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026904,2.0,2.0,0.0,0.0,0.0625,0.0,0.0,0.0,-3.0,-3.0,6.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026905,1.0,1.0,0.0,-0.25,0.375,0.0,0.0,0.0,-2.0,-3.0,3.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026918,-6.0,-6.0,-0.36363636363636365,-0.7272727272727273,0.09090909090909094,-0.36363636363636365,4.0,4.0,-15.0,-7.0,6.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026919,2.0,2.0,-0.4,-0.7,0.0,-0.4,5.0,4.0,-5.0,-5.0,2.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026922,2.0,2.0,-0.19999999999999996,-0.19999999999999996,0.29999999999999993,-0.19999999999999996,2.0,2.0,-6.0,-6.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026923,2.0,2.0,-0.09090909090909094,-0.2727272727272727,0.09090909090909094,-0.09090909090909094,1.0,1.0,-1.0,-2.0,3.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026940,0.0,0.0,-0.33333333333333337,-0.5833333333333333,0.0,-0.33333333333333337,4.0,4.0,-7.0,-6.0,4.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026952,0.0,1.0,-0.2777777777777778,-0.38888888888888884,0.22222222222222227,-0.2777777777777778,5.0,5.0,-17.0,-11.0,14.0,8.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026962,7.0,7.0,-0.3529411764705882,-0.5294117647058824,0.3529411764705882,-0.3529411764705882,16.0,6.0,-15.0,-10.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026967,2.0,2.0,-0.25,-0.41666666666666663,0.16666666666666674,-0.25,4.0,3.0,-7.0,-6.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026968,1.0,1.0,0.0,-0.2727272727272727,0.18181818181818188,0.0,0.0,0.0,-7.0,-6.0,9.0,7.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_026975,7.0,8.0,-0.18181818181818177,-0.2727272727272727,0.18181818181818182,-0.18181818181818177,4.0,4.0,-10.0,-9.0,18.0,10.0,-5.0,-5.0
compact:frontier_consolidation_fwcompact_medium_026979,1.0,1.0,-0.06666666666666665,-0.19999999999999996,0.06666666666666665,-0.06666666666666665,1.0,1.0,-2.0,-3.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026980,-1.0,-2.0,0.0,-0.052631578947368474,0.052631578947368474,0.0,0.0,0.0,-6.0,-4.0,3.0,3.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_026983,3.0,3.0,-0.25,-0.33333333333333337,0.0,-0.25,3.0,3.0,-9.0,-8.0,11.0,7.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_026989,2.0,3.0,-0.2857142857142857,-0.4285714285714286,0.2857142857142857,-0.2857142857142857,2.0,2.0,-7.0,-6.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026993,2.0,2.0,-0.125,-0.375,0.125,-0.125,1.0,1.0,-3.0,-3.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_026998,1.0,1.0,0.0,-0.1428571428571429,0.0,0.0,0.0,0.0,-1.0,-2.0,3.0,2.0,-1.0,0.0
compact:frontier_consolidation_fwcompact_medium_027003,1.0,1.0,-0.18181818181818177,-0.36363636363636365,0.09090909090909094,-0.18181818181818177,3.0,2.0,-3.0,-3.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027011,4.0,4.0,-0.2222222222222222,-0.4444444444444444,0.11111111111111105,-0.2222222222222222,2.0,2.0,-3.0,-4.0,5.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027016,7.0,7.0,-0.07692307692307687,-0.23076923076923073,0.0,-0.07692307692307687,1.0,1.0,-4.0,-4.0,10.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027021,3.0,4.0,-0.4375,-0.5625,-0.125,-0.4375,7.0,7.0,-9.0,-9.0,7.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_027023,4.0,4.0,-0.16000000000000003,-0.28,0.08000000000000007,-0.16000000000000003,8.0,4.0,-16.0,-12.0,13.0,9.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027036,1.0,1.0,-0.25,-0.375,0.125,-0.25,2.0,2.0,-3.0,-4.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027038,6.0,6.0,-0.05555555555555558,-0.38888888888888884,0.16666666666666663,-0.05555555555555558,1.0,1.0,-6.0,-7.0,11.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027048,2.0,2.0,-0.19999999999999996,-0.4,0.0,-0.19999999999999996,5.0,2.0,-6.0,-4.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027051,-1.0,-1.0,-0.23076923076923073,-0.3076923076923077,0.15384615384615385,-0.23076923076923073,4.0,3.0,-12.0,-7.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027073,2.0,2.0,-0.09090909090909094,-0.36363636363636365,0.09090909090909094,-0.09090909090909094,1.0,1.0,-4.0,-4.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027074,7.0,7.0,-0.25,-0.375,0.375,-0.25,5.0,2.0,-5.0,-5.0,7.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027076,2.0,2.0,-0.1333333333333333,-0.33333333333333337,0.13333333333333341,-0.1333333333333333,3.0,2.0,-3.0,-4.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027077,1.0,1.0,-0.1428571428571429,-0.4285714285714286,0.0,-0.1428571428571429,1.0,1.0,-1.0,-2.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027078,-2.0,-2.0,-0.46153846153846156,-0.46153846153846156,0.07692307692307687,-0.46153846153846156,10.0,6.0,-13.0,-7.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027087,1.0,1.0,-0.19999999999999996,-0.19999999999999996,0.6,-0.19999999999999996,1.0,1.0,-2.0,-2.0,3.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027089,4.0,4.0,-0.052631578947368474,-0.21052631578947367,0.05263157894736842,-0.052631578947368474,2.0,1.0,-4.0,-6.0,5.0,4.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_027093,5.0,5.0,-0.15384615384615385,-0.15384615384615385,0.15384615384615385,-0.15384615384615385,2.0,2.0,-8.0,-6.0,11.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027094,3.0,3.0,-0.33333333333333337,-0.6666666666666667,0.5,-0.33333333333333337,3.0,2.0,-5.0,-5.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027095,2.0,2.0,-0.26315789473684215,-0.368421052631579,0.21052631578947367,-0.26315789473684215,5.0,5.0,-12.0,-9.0,10.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027096,0.0,0.0,-0.18181818181818177,-0.18181818181818177,0.0,-0.18181818181818177,2.0,2.0,-6.0,-5.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027097,-1.0,-1.0,-0.19999999999999996,-0.4,0.0,-0.19999999999999996,4.0,2.0,-9.0,-6.0,4.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027098,-1.0,-1.0,-0.1428571428571429,-0.2857142857142857,0.2142857142857143,-0.1428571428571429,2.0,2.0,-8.0,-6.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027105,0.0,0.0,-0.1428571428571429,-0.3571428571428571,0.2142857142857143,-0.1428571428571429,2.0,2.0,-8.0,-7.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027112,1.0,1.0,-0.09090909090909094,-0.09090909090909094,0.0,-0.09090909090909094,2.0,1.0,-3.0,-3.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027118,0.0,0.0,-0.16666666666666663,-0.41666666666666663,0.0,-0.16666666666666663,2.0,2.0,-6.0,-5.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027121,-1.0,-1.0,-0.21739130434782605,-0.30434782608695654,0.08695652173913043,-0.21739130434782605,6.0,5.0,-7.0,-5.0,5.0,5.0,-5.0,-5.0
compact:frontier_consolidation_fwcompact_medium_027123,6.0,6.0,-0.2222222222222222,-0.2777777777777778,0.16666666666666663,-0.2222222222222222,8.0,4.0,-14.0,-11.0,13.0,8.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027127,3.0,3.0,-0.09999999999999998,-0.15000000000000002,0.15000000000000002,-0.09999999999999998,3.0,2.0,-4.0,-4.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027129,-5.0,-5.0,-0.16666666666666663,-0.5,0.16666666666666663,-0.16666666666666663,1.0,1.0,-10.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027135,-2.0,-2.0,-0.038461538461538436,-0.1923076923076923,0.15384615384615385,-0.038461538461538436,1.0,1.0,-19.0,-11.0,17.0,10.0,-1.0,0.0
compact:frontier_consolidation_fwcompact_medium_027150,0.0,0.0,-0.09999999999999998,-0.5,0.20000000000000007,-0.09999999999999998,1.0,1.0,-6.0,-3.0,6.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027154,-1.0,-1.0,-0.2727272727272727,-0.6363636363636364,0.18181818181818182,-0.2727272727272727,3.0,3.0,-6.0,-5.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027156,4.0,4.0,-0.23076923076923073,-0.3076923076923077,0.30769230769230765,-0.23076923076923073,4.0,3.0,-6.0,-6.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027161,2.0,2.0,-0.0625,-0.0625,0.0,-0.0625,1.0,1.0,-5.0,-5.0,5.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_027169,1.0,1.0,-0.1333333333333333,-0.19999999999999996,0.0,-0.1333333333333333,2.0,2.0,-5.0,-5.0,2.0,1.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_027171,-1.0,-1.0,0.0,0.0,0.11111111111111105,0.0,0.0,0.0,-5.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027181,4.0,4.0,-0.2222222222222222,-0.5,0.16666666666666663,-0.2222222222222222,7.0,4.0,-7.0,-7.0,6.0,5.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_027182,4.0,4.0,-0.09090909090909094,-0.09090909090909094,0.18181818181818188,-0.09090909090909094,1.0,1.0,-7.0,-7.0,10.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027188,5.0,5.0,-0.19999999999999996,-0.6,0.4,-0.19999999999999996,2.0,1.0,-4.0,-2.0,8.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027190,1.0,1.0,-0.33333333333333337,-0.4,0.1333333333333333,-0.33333333333333337,6.0,5.0,-6.0,-5.0,4.0,3.0,-3.0,-3.0
compact:frontier_consolidation_fwcompact_medium_027194,1.0,1.0,0.0,-0.16666666666666663,0.24999999999999994,0.0,0.0,0.0,-1.0,-1.0,4.0,3.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_027199,2.0,2.0,-0.045454545454545414,-0.13636363636363635,0.09090909090909094,-0.045454545454545414,2.0,1.0,-5.0,-4.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027207,2.0,2.0,-0.26315789473684215,-0.42105263157894735,0.0,-0.26315789473684215,5.0,5.0,-10.0,-9.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027211,3.0,5.0,-0.1428571428571429,-0.1428571428571429,0.2857142857142857,-0.1428571428571429,1.0,1.0,-7.0,-4.0,9.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027213,4.0,4.0,-0.25,-0.5,0.16666666666666674,-0.25,4.0,3.0,-13.0,-7.0,11.0,4.0,2.0,0.0
compact:frontier_consolidation_fwcompact_medium_027215,1.0,1.0,-0.2857142857142857,-0.4285714285714286,0.1428571428571429,-0.2857142857142857,9.0,6.0,-14.0,-11.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027217,3.0,3.0,-0.11111111111111116,-0.6666666666666667,0.11111111111111105,-0.11111111111111116,1.0,1.0,-6.0,-5.0,9.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027218,4.0,4.0,-0.08333333333333337,-0.16666666666666663,-0.08333333333333337,-0.08333333333333337,2.0,1.0,-8.0,-6.0,10.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027222,3.0,3.0,-0.1333333333333333,-0.1333333333333333,0.06666666666666665,-0.1333333333333333,3.0,2.0,-8.0,-7.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027234,1.0,1.0,-0.08333333333333337,-0.33333333333333337,0.08333333333333337,-0.08333333333333337,1.0,1.0,-3.0,-4.0,3.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027236,3.0,3.0,-0.19999999999999996,-0.19999999999999996,0.4,-0.19999999999999996,1.0,1.0,-4.0,-4.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027242,0.0,0.0,-0.2727272727272727,-0.36363636363636365,0.18181818181818188,-0.2727272727272727,3.0,3.0,-8.0,-7.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027256,2.0,2.0,-0.33333333333333337,-0.41666666666666663,0.16666666666666674,-0.33333333333333337,5.0,4.0,-3.0,-4.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027259,0.0,0.0,-0.125,-0.375,0.125,-0.125,2.0,1.0,-7.0,-5.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027270,5.0,5.0,-0.09999999999999998,-0.4,0.3,-0.09999999999999998,1.0,1.0,-5.0,-5.0,9.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027271,3.0,3.0,-0.05555555555555558,-0.2222222222222222,0.16666666666666669,-0.05555555555555558,1.0,1.0,-5.0,-6.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027277,1.0,1.0,-0.18181818181818177,-0.36363636363636365,0.09090909090909094,-0.18181818181818177,3.0,2.0,-7.0,-5.0,6.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_027294,0.0,0.0,-0.11111111111111116,-0.4444444444444444,0.16666666666666663,-0.11111111111111116,4.0,2.0,-15.0,-11.0,11.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027302,2.0,2.0,0.0,-0.2727272727272727,0.18181818181818188,0.0,0.0,0.0,-4.0,-4.0,2.0,2.0,4.0,2.0
compact:frontier_consolidation_fwcompact_medium_027303,2.0,2.0,-0.16666666666666663,-0.33333333333333337,0.25,-0.16666666666666663,3.0,2.0,-3.0,-3.0,0.0,0.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_027306,0.0,0.0,-0.2142857142857143,-0.4285714285714286,0.1428571428571428,-0.2142857142857143,4.0,3.0,-7.0,-5.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_027307,2.0,2.0,-0.25,-0.375,0.125,-0.25,3.0,2.0,-3.0,-4.0,2.0,2.0,0.0,0.0
