pair_id,delta_active_tokens,delta_wwm_mass,delta_whole_word_copy_frac,delta_complete_bpe_copy_frac,delta_contentlike_frac,delta_counterpart_any_visible_frac,delta_active_absent,delta_targets_absent,delta_active_prefix_only,delta_targets_prefix_only,delta_active_tail_only,delta_targets_tail_only,delta_active_both_prefix_tail,delta_targets_both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_015845,4.0,4.0,0.0,0.0,0.22222222222222227,0.0,0.0,0.0,-3.0,-3.0,6.0,2.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_015860,2.0,2.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-4.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015864,2.0,2.0,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,-6.0,-6.0,8.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015866,2.0,2.0,0.0,0.0,0.125,0.0,0.0,0.0,-8.0,-6.0,10.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015869,1.0,1.0,0.0,0.0,0.07692307692307698,0.0,0.0,0.0,-9.0,-8.0,10.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015877,2.0,2.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,-5.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015880,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,-11.0,-8.0,12.0,9.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_015892,1.0,1.0,0.0,0.0,0.05882352941176472,0.0,0.0,0.0,-3.0,-2.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015898,-1.0,-1.0,0.0,0.0,-0.05263157894736842,0.0,0.0,0.0,-8.0,-6.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015899,0.0,0.0,0.0,0.0,-0.09090909090909088,0.0,0.0,0.0,-3.0,-2.0,2.0,1.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_015913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015919,7.0,7.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,-11.0,-9.0,18.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015929,3.0,3.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,-6.0,-6.0,11.0,8.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_015931,4.0,4.0,0.0,0.0,0.03703703703703698,0.0,0.0,0.0,-10.0,-9.0,14.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015934,7.0,8.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,-6.0,-6.0,13.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015938,-1.0,1.0,0.0,0.0,-0.050000000000000044,0.0,0.0,0.0,-17.0,-11.0,11.0,7.0,5.0,4.0
compact:frontier_consolidation_fwcompact_medium_015940,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-6.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015942,1.0,1.0,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,-2.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015944,1.0,1.0,0.09090909090909094,0.09090909090909094,0.09090909090909094,0.09090909090909094,-1.0,-1.0,-2.0,-2.0,2.0,1.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_015951,1.0,1.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-5.0,-5.0,5.0,4.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_015956,-3.0,-3.0,0.0,0.0,-0.050000000000000044,0.0,0.0,0.0,-20.0,-15.0,15.0,13.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_015965,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,5.0,4.0,-2.0,-1.0
compact:frontier_consolidation_fwcompact_medium_015969,-5.0,-6.0,0.1875,0.1875,0.1875,0.1875,-7.0,-3.0,-6.0,-3.0,7.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_015972,4.0,4.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-6.0,-6.0,9.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_015973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015984,0.0,0.0,0.0625,0.0625,0.125,0.0625,-1.0,-1.0,-14.0,-9.0,14.0,10.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_015988,2.0,2.0,0.0,0.0,0.11111111111111105,0.0,0.0,0.0,-5.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015990,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_015991,3.0,3.0,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,-6.0,-6.0,9.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016000,7.0,7.0,0.0,0.0,0.27272727272727276,0.0,0.0,0.0,-27.0,-17.0,35.0,18.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016007,1.0,1.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,-5.0,-5.0,5.0,5.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_016008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-6.0,7.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016018,-2.0,-2.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,-14.0,-9.0,12.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016019,1.0,1.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-4.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016021,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016027,4.0,4.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,-4.0,-4.0,8.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016033,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,8.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016041,-1.0,-1.0,0.0,0.0,0.125,0.0,0.0,0.0,-4.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,2.0,2.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_016048,1.0,1.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-6.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016049,1.0,1.0,0.0,0.0,-0.045454545454545525,0.0,0.0,0.0,-4.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016050,3.0,3.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,-3.0,-3.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016053,2.0,2.0,0.0,0.0,0.125,0.0,0.0,0.0,-5.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016054,2.0,2.0,0.0,0.0,0.09090909090909088,0.0,0.0,0.0,-2.0,-2.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016058,2.0,2.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,-6.0,-6.0,7.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016062,2.0,2.0,0.0,0.0,0.13043478260869568,0.0,0.0,0.0,-8.0,-8.0,9.0,8.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_016066,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-11.0,-9.0,11.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016070,11.0,11.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,-14.0,-12.0,26.0,12.0,-1.0,0.0
compact:frontier_consolidation_fwcompact_medium_016074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-7.0,10.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016082,2.0,2.0,0.0,0.0,0.05555555555555558,0.0,0.0,0.0,-5.0,-4.0,5.0,3.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_016086,1.0,1.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,-7.0,-5.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016087,-2.0,-3.0,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,-10.0,-5.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,7.0,6.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_016106,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-3.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016112,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016113,-1.0,-1.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,-5.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016119,2.0,2.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-5.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016120,0.0,0.0,0.0,0.0,-0.07692307692307698,0.0,0.0,0.0,-8.0,-7.0,8.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016122,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-5.0,8.0,4.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016133,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0,9.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016145,-1.0,-1.0,-0.06666666666666665,-0.06666666666666665,0.0,-0.06666666666666665,1.0,1.0,-18.0,-12.0,16.0,11.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016147,3.0,3.0,0.0,0.0,0.125,0.0,0.0,0.0,-7.0,-6.0,10.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016152,7.0,7.0,0.07692307692307687,0.07692307692307687,0.23076923076923078,0.07692307692307687,-1.0,-1.0,-4.0,-4.0,11.0,4.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016162,3.0,3.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,-10.0,-9.0,13.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016163,1.0,1.0,0.0,0.0,0.05555555555555558,0.0,0.0,0.0,-9.0,-9.0,10.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016166,2.0,2.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-9.0,-7.0,11.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016167,-3.0,-3.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,-4.0,-2.0,4.0,3.0,-3.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016170,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,-3.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016174,5.0,5.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,-13.0,-11.0,18.0,11.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016179,7.0,7.0,0.0,0.0,0.368421052631579,0.0,0.0,0.0,-12.0,-11.0,16.0,11.0,3.0,0.0
compact:frontier_consolidation_fwcompact_medium_016187,-2.0,-2.0,0.0,0.0,-0.0434782608695653,0.0,0.0,0.0,-10.0,-7.0,7.0,6.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016194,2.0,2.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-2.0,-2.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016199,0.0,0.0,0.0,0.0,0.04761904761904756,0.0,0.0,0.0,-3.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016200,4.0,4.0,0.0,0.0,0.1875,0.0,0.0,0.0,-15.0,-12.0,19.0,12.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016201,1.0,1.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-5.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016202,11.0,11.0,0.0,0.0,0.05555555555555547,0.0,0.0,0.0,-10.0,-9.0,20.0,8.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016209,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,-5.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016210,1.0,1.0,0.0,0.0,0.13333333333333336,0.0,0.0,0.0,-5.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016211,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-5.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016216,2.0,2.0,0.0,0.0,0.10526315789473689,0.0,0.0,0.0,-5.0,-5.0,4.0,3.0,3.0,2.0
compact:frontier_consolidation_fwcompact_medium_016217,-2.0,-2.0,0.0,0.0,0.0625,0.0,0.0,0.0,-10.0,-7.0,8.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016219,2.0,2.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,-4.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016225,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-9.0,-8.0,9.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016227,1.0,1.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,-6.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016234,-2.0,-1.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,-6.0,-3.0,2.0,2.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_016235,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-6.0,8.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016236,4.0,4.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-11.0,-10.0,15.0,10.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016258,2.0,2.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,-3.0,-2.0,5.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016267,0.0,0.0,0.0,0.0,0.27272727272727276,0.0,0.0,0.0,-13.0,-8.0,13.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016268,0.0,0.0,0.0,0.0,0.06666666666666676,0.0,0.0,0.0,-4.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016272,-2.0,-2.0,0.0,-0.12,0.0,0.0,0.0,0.0,-6.0,-7.0,3.0,6.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016278,1.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,-2.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016281,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-8.0,16.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016282,3.0,3.0,0.0,0.0,0.04761904761904767,0.0,0.0,0.0,-2.0,-2.0,5.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016292,-1.0,-1.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,-7.0,-6.0,5.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-6.0,5.0,5.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_016311,1.0,1.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016313,1.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,-4.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016344,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016356,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-6.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016358,-4.0,-4.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-16.0,-9.0,10.0,7.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_016361,1.0,1.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,-7.0,-6.0,8.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016363,-4.0,-4.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,-12.0,-6.0,9.0,7.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016364,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-9.0,19.0,11.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_016368,4.0,4.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,-12.0,-11.0,16.0,11.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016380,1.0,1.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,-3.0,-2.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016381,1.0,1.0,0.0,0.0,0.052631578947368474,0.0,0.0,0.0,-17.0,-13.0,19.0,14.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016388,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-6.0,7.0,4.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_016389,10.0,10.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,-12.0,-10.0,22.0,10.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016390,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-13.0,-10.0,13.0,10.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016392,5.0,5.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,-8.0,-6.0,13.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016399,0.0,0.0,0.0,0.0,-0.07142857142857151,0.0,0.0,0.0,-8.0,-7.0,8.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016401,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016403,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,-4.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016410,4.0,4.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-3.0,-3.0,7.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016413,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016414,2.0,2.0,0.0,0.0,0.09090909090909088,0.0,0.0,0.0,-5.0,-5.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016426,1.0,1.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016438,3.0,3.0,0.0,0.0,0.24999999999999994,0.0,0.0,0.0,-7.0,-7.0,11.0,8.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016445,1.0,1.0,0.0,0.0,-0.2,0.0,0.0,0.0,-3.0,-3.0,1.0,1.0,3.0,2.0
compact:frontier_consolidation_fwcompact_medium_016456,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-4.0,4.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016458,1.0,1.0,0.0,0.0,0.04166666666666663,0.0,0.0,0.0,-4.0,-4.0,4.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016474,5.0,6.0,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,-6.0,-5.0,11.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016476,0.0,0.0,0.0,0.0,0.07142857142857151,0.0,0.0,0.0,-5.0,-3.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016480,7.0,7.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,-5.0,-5.0,5.0,3.0,7.0,2.0
compact:frontier_consolidation_fwcompact_medium_016483,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-7.0,12.0,8.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016489,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016495,-6.0,-6.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,-15.0,-8.0,9.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016505,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,-13.0,-10.0,13.0,10.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016507,5.0,5.0,-0.045454545454545414,-0.045454545454545414,-0.09090909090909088,-0.045454545454545414,1.0,1.0,-10.0,-8.0,13.0,6.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016514,1.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,-2.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016515,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,-4.0,-3.0,3.0,2.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016516,-2.0,-2.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,-7.0,-4.0,4.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016542,-1.0,-2.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,-13.0,-8.0,12.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016543,10.0,11.0,0.0,0.0,0.21428571428571425,0.0,0.0,0.0,-7.0,-7.0,14.0,5.0,3.0,2.0
compact:frontier_consolidation_fwcompact_medium_016545,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,-21.0,-13.0,19.0,12.0,2.0,1.0
compact:frontier_consolidation_fwcompact_medium_016547,1.0,1.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,-8.0,-5.0,9.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016548,1.0,1.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,-9.0,-6.0,9.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_016549,-1.0,-1.0,0.0,0.0,0.04347826086956519,0.0,0.0,0.0,-10.0,-6.0,7.0,4.0,2.0,2.0
compact:frontier_consolidation_fwcompact_medium_016553,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,-6.0,-6.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016558,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,-11.0,-9.0,11.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016560,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-4.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016567,2.0,2.0,-0.1428571428571429,-0.1428571428571429,0.0,-0.1428571428571429,1.0,1.0,-5.0,-4.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016568,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016580,7.0,7.0,-0.1428571428571429,-0.1428571428571429,0.14285714285714285,-0.1428571428571429,1.0,1.0,-6.0,-5.0,12.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016581,-3.0,-3.0,0.0,0.0,-0.09090909090909088,0.0,0.0,0.0,-12.0,-7.0,9.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016588,-1.0,-1.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,-3.0,-1.0,3.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_016602,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016605,1.0,1.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-3.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_016612,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-5.0,4.0,4.0,2.0,1.0
