seed,checkpoint,pair_id,role2,token_class,n_tokens,gain,true_source_nll,unrelated_source_nll,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006449,V,nonoverlap,2,0.39597082138061535,5.663512229919434,6.059483051300049,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,13,8,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006449,V,overlap,2,5.678979434072971,0.459322415292263,6.138301849365234,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,13,8,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006681,C,overlap,2,5.601916139014065,0.04428809415549036,5.646204233169556,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006681,R,overlap,2,6.6476001953706145,0.0116166854277253,6.65921688079834,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006681,RS,overlap,2,6.174165679141879,0.11144523508846754,6.285610914230347,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006681,V,overlap,2,6.28117722645402,0.0350355468690395,6.316212773323059,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,C,nonoverlap,1,7.1484198570251465,4.674301624298096,11.822721481323242,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,C,overlap,2,9.355859324336052,0.3976254016160965,9.753484725952148,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,R,nonoverlap,1,0.3801822662353515,10.152473449707031,10.532655715942385,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,R,overlap,2,9.385231722844765,0.0164520845282822,9.401683807373047,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,RS,nonoverlap,1,5.919673919677734,4.91839599609375,10.838069915771484,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,RS,overlap,2,8.08519859239459,0.1881514079868793,8.27335000038147,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,V,nonoverlap,1,6.0887131690979,3.9273390769958496,10.01605224609375,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006814,V,overlap,2,10.388368581421673,0.01856758724898095,10.406936168670654,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,C,nonoverlap,2,-0.6405987739562988,6.36875581741333,5.728157043457031,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,C,overlap,2,5.5251175463199615,3.2299664914608,8.755084037780762,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,R,nonoverlap,2,-0.9063374996185303,6.889337539672852,5.983000040054321,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,R,overlap,2,7.021889224648476,2.664143070578575,9.68603229522705,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,RS,nonoverlap,2,-0.45233345031738276,6.4064788818359375,5.954145431518555,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,RS,overlap,2,4.989105343818665,3.275564074516297,8.264669418334961,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,V,nonoverlap,2,0.47201597690582275,4.981072306632996,5.453088283538818,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006817,V,overlap,2,6.500884883105754,3.309030659496784,9.809915542602539,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,C,nonoverlap,2,1.7795510292053223,7.47104549407959,9.250596523284912,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,C,overlap,2,4.204476244747639,0.15104936808347702,4.355525612831116,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,R,nonoverlap,2,1.019195556640625,6.16222357749939,7.181419134140015,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,R,overlap,2,3.166037925053388,0.5883160750381649,3.7543540000915527,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,RS,nonoverlap,2,2.411235809326172,4.377249717712402,6.788485527038574,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,RS,overlap,2,2.857625063508749,0.9639863409101963,3.8216114044189453,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,V,nonoverlap,2,3.0947102308273315,3.958692193031311,7.053402423858643,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006820,V,overlap,2,4.437748263590038,0.02517806459218255,4.4629263281822205,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,C,nonoverlap,2,-1.512450933456421,9.471489429473877,7.959038496017456,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,C,overlap,2,1.2298169136047363,11.128522872924805,12.35833978652954,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,R,nonoverlap,2,-2.7219181060791016,10.737391948699951,8.01547384262085,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,R,overlap,2,-0.17354059219360352,10.593892097473145,10.420351505279543,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,RS,nonoverlap,2,-1.3940362930297852,7.696925163269043,6.302888870239258,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,RS,overlap,2,1.1558587551116943,9.078467607498169,10.234326362609863,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,V,nonoverlap,2,-0.8906829357147218,7.423079490661621,6.532396554946899,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_006884,V,overlap,2,0.766761302947998,10.955428123474121,11.72218942642212,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,C,nonoverlap,2,5.149178504943848,9.891516208648682,15.04069471359253,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,C,overlap,2,3.2430410385131836,9.254524230957031,12.497565269470215,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,R,nonoverlap,2,0.8204269409179688,10.712175369262695,11.532602310180664,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,R,overlap,2,6.106714159250259,4.072611421346664,10.179325580596924,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,RS,nonoverlap,2,1.9817912578582764,8.527690172195435,10.509481430053711,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,RS,overlap,2,4.314677000045776,6.718059778213501,11.032736778259277,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,V,nonoverlap,2,6.527649402618408,5.551445484161377,12.079094886779785,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007061,V,overlap,2,9.59965467453003,1.9406166076660156,11.540271282196045,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,C,nonoverlap,2,1.341465950012207,8.144367218017578,9.485833168029785,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,C,overlap,2,6.612097825855017,2.6496337987482548,9.261731624603271,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,R,nonoverlap,2,2.2818357944488525,7.083036184310913,9.364871978759766,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,R,overlap,2,5.279357194900513,3.5855553150177,8.864912509918213,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,RS,nonoverlap,2,5.222777605056763,4.8618152141571045,10.084592819213867,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,RS,overlap,2,5.997102849185467,2.1328209713101387,8.129923820495605,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,V,nonoverlap,2,6.749041676521301,1.926873803138733,8.675915479660034,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007070,V,overlap,2,6.858933370560408,2.6562226600944996,9.515156030654907,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,C,nonoverlap,2,-1.0189194679260256,10.135784149169922,9.116864681243896,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,C,overlap,2,7.805705109611154,3.265096863731742,11.070801973342896,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,R,nonoverlap,2,-0.025063514709472642,8.278809309005737,8.253745794296265,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,R,overlap,2,7.216770842671394,2.1307089775800705,9.347479820251465,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,RS,nonoverlap,2,-2.147937774658203,10.850693702697754,8.70275592803955,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,RS,overlap,2,7.031714424490929,2.51553250849247,9.547246932983398,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,V,nonoverlap,2,2.004755735397339,6.32063364982605,8.325389385223389,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007307,V,overlap,2,9.504737041890621,1.2036708369851112,10.708407878875732,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,C,nonoverlap,2,2.797326803207397,3.7163515090942383,6.513678312301636,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,C,overlap,2,7.099942483007908,0.19979520887136454,7.2997376918792725,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,R,nonoverlap,2,3.5566537380218506,3.515392780303955,7.0720465183258066,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,R,overlap,2,7.941290287300944,0.03069815225899215,7.971988439559936,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,RS,nonoverlap,2,2.6642173528671265,3.4203773736953744,6.084594726562499,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,RS,overlap,2,5.655810050666332,0.23077423125505442,5.886584281921387,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,V,nonoverlap,2,2.3769960403442383,3.167116165161133,5.544112205505371,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007350,V,overlap,2,6.8994352128356695,0.0313071701675653,6.930742383003235,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,C,nonoverlap,1,1.7999210357666016,5.342676639556885,7.142597675323486,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,C,overlap,2,3.1547059398144484,0.6219391245394945,3.776645064353943,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,R,nonoverlap,1,1.878859043121338,5.354318141937256,7.233177185058594,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,R,overlap,2,2.12828648975119,1.0744883925653996,3.2027748823165894,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,RS,nonoverlap,1,-2.2935566902160645,6.815033435821533,4.521476745605469,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,RS,overlap,2,3.104822046123445,0.07740663830190896,3.182228684425354,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,V,nonoverlap,1,1.007145881652832,4.979644775390625,5.986790657043457,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007357,V,overlap,2,2.342759515158832,0.4005644069984555,2.7433239221572876,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,C,nonoverlap,2,0.51741623878479,7.429521799087524,7.9469380378723145,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,C,overlap,2,0.8813914880156517,6.559743441641331,7.441134929656982,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,R,nonoverlap,2,-0.7419521808624268,7.483613967895508,6.741661787033081,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,R,overlap,2,0.1865505576133728,6.185464382171631,6.372014939785004,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,RS,nonoverlap,2,0.9190623760223389,5.6434255838394165,6.562487959861755,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,RS,overlap,2,1.2706091552972794,6.330064222216607,7.600673377513886,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,V,nonoverlap,2,1.7750244140625,5.320233464241028,7.095257878303528,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007379,V,overlap,2,2.6775356251746416,3.824121026322245,6.501656651496888,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,C,nonoverlap,2,2.9370687007904053,5.816688537597656,8.753757238388062,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,C,overlap,2,3.7866841442883015,0.23436344787478441,4.021047592163086,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,R,nonoverlap,2,1.9734673500061033,7.001928806304932,8.975396156311035,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,R,overlap,2,5.108716683462262,0.016857666894793448,5.125574350357056,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,RS,nonoverlap,2,0.754464864730835,7.262864351272583,8.017329216003418,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,RS,overlap,2,4.885564260184765,0.26887805014848704,5.154442310333252,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,V,nonoverlap,2,1.4760475158691406,5.350026369094849,6.826073884963989,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_007894,V,overlap,2,5.565175477415323,0.033539112657308495,5.598714590072632,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,C,nonoverlap,2,4.9538960456848145,6.851870059967041,11.805766105651855,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,C,overlap,2,8.24562638066709,0.1326891873031854,8.378315567970276,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,R,nonoverlap,2,5.588627934455872,5.934077143669129,11.522705078125,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,R,overlap,2,10.40168465860188,0.05626545660197731,10.457950115203857,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,RS,nonoverlap,2,4.694149732589722,7.328417062759399,12.022566795349121,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,RS,overlap,2,8.098377253860235,0.21987232938408846,8.318249583244324,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,V,nonoverlap,2,7.692146480083466,4.272169888019562,11.964316368103027,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008076,V,overlap,2,7.321614546701312,0.03323431499302385,7.354848861694336,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,C,nonoverlap,2,2.076761245727539,6.13222074508667,8.208981990814209,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,C,overlap,1,-2.333181381225586,14.656133651733398,12.322952270507812,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,R,nonoverlap,2,0.7401963472366333,5.574478983879089,6.314675331115723,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,R,overlap,1,-0.7538585662841797,11.034780502319336,10.280921936035156,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,RS,nonoverlap,2,3.148362636566162,4.342229127883911,7.490591764450073,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,RS,overlap,1,-0.2322340011596679,11.34453010559082,11.112296104431152,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,V,nonoverlap,2,2.326759934425354,6.152864098548889,8.479624032974243,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008229,V,overlap,1,-0.7573490142822266,12.017044067382812,11.259695053100586,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,C,nonoverlap,2,0.30790042877197266,8.426019906997682,8.733920335769653,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,C,overlap,2,4.70579719543457,3.6832022666931152,8.388999462127686,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,R,nonoverlap,2,0.6619644165039062,8.921337604522705,9.583302021026611,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,R,overlap,2,6.043373282998801,3.676427189260721,9.719800472259521,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,RS,nonoverlap,2,0.9448897838592529,7.348521947860718,8.29341173171997,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,RS,overlap,2,5.480108082294464,2.515899121761322,7.996007204055786,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,V,nonoverlap,2,1.921579360961914,8.839756727218628,10.761336088180542,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
43022,chck_100M,compact:frontier_consolidation_fwcompact_medium_008231,V,overlap,2,9.688103020191193,1.0703837275505066,10.7584867477417,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
