pair_id,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_expansion_010892,8,8,8,1.0,1.0,1.0,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_010977,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_011020,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011035,10,8,5,0.38461538461538464,0.625,0.5,0.375,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_011173,9,9,9,1.0,1.0,1.0,0.0,13,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011199,7,5,2,0.2,0.4,0.2857142857142857,0.6,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_011308,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,10,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_011354,24,15,10,0.3448275862068966,0.6666666666666666,0.4166666666666667,0.33333333333333337,39,18,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_011434,11,8,8,0.7272727272727273,1.0,0.7272727272727273,0.0,14,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011512,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_011514,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,15,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011533,8,4,3,0.3333333333333333,0.75,0.375,0.25,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_011735,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,13,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011846,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,14,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_011930,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_011947,9,8,7,0.7,0.875,0.7777777777777778,0.125,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011983,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,14,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011984,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,15,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_011985,10,9,9,0.9,1.0,0.9,0.0,13,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012031,6,6,2,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666667,11,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_012174,10,9,9,0.9,1.0,0.9,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012283,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,12,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012351,10,9,9,0.9,1.0,0.9,0.0,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012400,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_012498,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_012573,8,7,7,0.875,1.0,0.875,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012604,10,6,5,0.45454545454545453,0.8333333333333334,0.5,0.16666666666666663,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012659,12,7,5,0.35714285714285715,0.7142857142857143,0.4166666666666667,0.2857142857142857,22,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_012682,9,5,4,0.4,0.8,0.4444444444444444,0.19999999999999996,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012741,8,6,3,0.2727272727272727,0.5,0.375,0.5,14,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_012837,7,7,7,1.0,1.0,1.0,0.0,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012886,11,10,9,0.75,0.9,0.8181818181818182,0.09999999999999998,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_012911,9,6,2,0.15384615384615385,0.3333333333333333,0.2222222222222222,0.6666666666666667,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_012965,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_013041,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_013046,9,4,2,0.18181818181818182,0.5,0.2222222222222222,0.5,17,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013047,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013059,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_013083,8,6,3,0.2727272727272727,0.5,0.375,0.5,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013098,6,3,1,0.125,0.3333333333333333,0.16666666666666666,0.6666666666666667,13,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013315,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,15,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_013325,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,13,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_013332,8,7,6,0.6666666666666666,0.8571428571428571,0.75,0.1428571428571429,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_013479,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_013497,8,5,3,0.3,0.6,0.375,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_013768,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_013826,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013878,8,5,2,0.18181818181818182,0.4,0.25,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_013969,7,3,3,0.42857142857142855,1.0,0.42857142857142855,0.0,11,4,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_013993,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014037,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014073,7,7,7,1.0,1.0,1.0,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014133,8,5,3,0.3,0.6,0.375,0.4,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_014169,10,9,9,0.9,1.0,0.9,0.0,13,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014184,8,5,3,0.3,0.6,0.375,0.4,14,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_014194,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_014199,9,6,3,0.25,0.5,0.3333333333333333,0.5,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_014241,17,9,6,0.3,0.6666666666666666,0.35294117647058826,0.33333333333333337,24,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_014291,8,7,7,0.875,1.0,0.875,0.0,11,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014389,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,13,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014462,9,6,3,0.25,0.5,0.3333333333333333,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_014729,14,10,8,0.5,0.8,0.5714285714285714,0.19999999999999996,18,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_014811,10,8,5,0.38461538461538464,0.625,0.5,0.375,17,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_014833,6,4,2,0.25,0.5,0.3333333333333333,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_014855,11,7,5,0.38461538461538464,0.7142857142857143,0.45454545454545453,0.2857142857142857,14,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_015095,8,5,2,0.18181818181818182,0.4,0.25,0.6,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015164,12,9,8,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.11111111111111116,17,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015199,9,6,3,0.25,0.5,0.3333333333333333,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015316,7,7,7,1.0,1.0,1.0,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015321,9,9,9,1.0,1.0,1.0,0.0,12,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015323,11,9,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.2222222222222222,14,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015358,10,7,3,0.21428571428571427,0.42857142857142855,0.3,0.5714285714285714,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015389,9,9,9,1.0,1.0,1.0,0.0,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015591,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,14,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015669,7,6,2,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.6666666666666667,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015672,8,5,2,0.18181818181818182,0.4,0.25,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015763,5,4,2,0.2857142857142857,0.5,0.4,0.5,11,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015795,24,15,7,0.21875,0.4666666666666667,0.2916666666666667,0.5333333333333333,35,17,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015887,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,14,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015895,7,7,7,1.0,1.0,1.0,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015917,10,10,10,1.0,1.0,1.0,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_015957,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_015999,11,6,6,0.5454545454545454,1.0,0.5454545454545454,0.0,18,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016103,7,4,3,0.375,0.75,0.42857142857142855,0.25,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016111,7,6,2,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.6666666666666667,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016207,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016231,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,14,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016411,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016427,10,6,6,0.6,1.0,0.6,0.0,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016459,9,8,7,0.7,0.875,0.7777777777777778,0.125,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016501,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016646,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,14,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016674,5,4,1,0.125,0.25,0.2,0.75,10,7,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016677,12,5,4,0.3076923076923077,0.8,0.3333333333333333,0.19999999999999996,18,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016710,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_016720,6,6,4,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016746,8,5,3,0.3,0.6,0.375,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_016795,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016832,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,15,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016833,6,4,2,0.25,0.5,0.3333333333333333,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_016961,10,6,5,0.45454545454545453,0.8333333333333334,0.5,0.16666666666666663,15,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_017040,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_017341,7,6,3,0.3,0.5,0.42857142857142855,0.5,16,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017393,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,14,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017501,9,9,8,0.8,0.8888888888888888,0.8888888888888888,0.11111111111111116,11,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_017519,8,6,3,0.2727272727272727,0.5,0.375,0.5,14,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017534,7,5,2,0.2,0.4,0.2857142857142857,0.6,14,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017617,11,7,4,0.2857142857142857,0.5714285714285714,0.36363636363636365,0.4285714285714286,15,12,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017747,9,6,3,0.25,0.5,0.3333333333333333,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017751,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_017840,15,10,7,0.3888888888888889,0.7,0.4666666666666667,0.30000000000000004,26,14,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_017852,8,4,2,0.2,0.5,0.25,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_017861,11,8,6,0.46153846153846156,0.75,0.5454545454545454,0.25,12,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_017869,3,4,1,0.16666666666666666,0.25,0.3333333333333333,0.75,10,7,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_018017,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018077,10,7,2,0.13333333333333333,0.2857142857142857,0.2,0.7142857142857143,11,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_018155,10,11,9,0.75,0.8181818181818182,0.9,0.18181818181818177,15,16,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018195,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_018300,11,7,5,0.38461538461538464,0.7142857142857143,0.45454545454545453,0.2857142857142857,14,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018311,10,8,8,0.8,1.0,0.8,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018415,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,13,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_018432,11,9,9,0.8181818181818182,1.0,0.8181818181818182,0.0,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018498,7,3,2,0.25,0.6666666666666666,0.2857142857142857,0.33333333333333337,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018501,5,4,4,0.8,1.0,0.8,0.0,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018519,5,4,4,0.8,1.0,0.8,0.0,10,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018569,8,7,7,0.875,1.0,0.875,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_018576,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018671,7,4,3,0.375,0.75,0.42857142857142855,0.25,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018680,6,5,3,0.375,0.6,0.5,0.4,10,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018750,11,8,5,0.35714285714285715,0.625,0.45454545454545453,0.375,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018836,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_018956,9,6,3,0.25,0.5,0.3333333333333333,0.5,15,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_018958,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019026,7,7,6,0.75,0.8571428571428571,0.8571428571428571,0.1428571428571429,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_019037,9,4,2,0.18181818181818182,0.5,0.2222222222222222,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_019246,19,11,5,0.2,0.45454545454545453,0.2631578947368421,0.5454545454545454,34,17,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_019311,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,13,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_019576,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_019662,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_019679,8,8,8,1.0,1.0,1.0,0.0,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_019705,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019719,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019836,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_019909,8,4,2,0.2,0.5,0.25,0.5,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_019912,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019948,4,4,3,0.6,0.75,0.75,0.25,10,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019981,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_019989,7,6,3,0.3,0.5,0.42857142857142855,0.5,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020011,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020033,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020052,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,10,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020071,10,8,7,0.6363636363636364,0.875,0.7,0.125,13,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020111,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,14,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020122,16,9,5,0.25,0.5555555555555556,0.3125,0.4444444444444444,32,14,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020154,8,7,5,0.5,0.7142857142857143,0.625,0.2857142857142857,12,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_020244,7,8,7,0.875,0.875,1.0,0.125,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020303,9,9,8,0.8,0.8888888888888888,0.8888888888888888,0.11111111111111116,11,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020376,7,5,2,0.2,0.4,0.2857142857142857,0.6,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020429,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_020622,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020653,11,11,11,1.0,1.0,1.0,0.0,14,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020686,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020751,10,9,8,0.7272727272727273,0.8888888888888888,0.8,0.11111111111111116,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_020811,8,5,3,0.3,0.6,0.375,0.4,15,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_020914,5,4,2,0.2857142857142857,0.5,0.4,0.5,11,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020955,17,9,5,0.23809523809523808,0.5555555555555556,0.29411764705882354,0.4444444444444444,25,13,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_020984,10,10,10,1.0,1.0,1.0,0.0,14,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_021017,9,8,7,0.7,0.875,0.7777777777777778,0.125,14,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_021360,11,10,9,0.75,0.9,0.8181818181818182,0.09999999999999998,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_021398,10,9,9,0.9,1.0,0.9,0.0,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_021455,8,6,3,0.2727272727272727,0.5,0.375,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_021470,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,13,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_021545,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_021594,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,12,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_021888,6,6,2,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666667,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_022057,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022071,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,17,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_022130,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_022141,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022207,8,7,7,0.875,1.0,0.875,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_022268,10,5,3,0.25,0.6,0.3,0.4,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022314,7,4,3,0.375,0.75,0.42857142857142855,0.25,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022317,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022318,5,3,2,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022330,7,7,6,0.75,0.8571428571428571,0.8571428571428571,0.1428571428571429,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_022340,5,4,2,0.2857142857142857,0.5,0.4,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_022614,9,7,6,0.6,0.8571428571428571,0.6666666666666666,0.1428571428571429,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_022753,9,7,7,0.7777777777777778,1.0,0.7777777777777778,0.0,13,10,very_high_75_100,tertile_high
