pair_id,gain_a,true_a,unrel_a,gain_b,true_b,unrel_b,seed,checkpoint,token_class,contrast,gain_delta,true_delta,unrel_delta,excess_true_cost,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_medium_006814,-0.668238639831543,10.60861110687256,9.940372467041016,7.231739044189453,4.2046613693237305,11.436400413513184,43022,chck_80M,nonoverlap,RminusC,-7.899977684020996,6.40394973754883,-1.496027946472168,7.899977684020998,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_006817,-0.8551797866821289,6.942789673805237,6.087609887123108,-0.6358869075775146,6.487224340438843,5.851337432861328,43022,chck_80M,nonoverlap,RminusC,-0.21929287910461426,0.45556533336639404,0.23627245426177979,0.21929287910461426,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_006820,1.1860179901123047,6.284683465957642,7.470701456069946,1.850677490234375,7.474462509155273,9.325139999389648,43022,chck_80M,nonoverlap,RminusC,-0.6646595001220703,-1.1897790431976318,-1.8544385433197021,0.6646595001220703,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_006884,-2.9203567504882812,10.923015117645264,8.002658367156982,-1.2398478984832764,8.993871688842773,7.754023790359497,43022,chck_80M,nonoverlap,RminusC,-1.6805088520050049,1.9291434288024902,0.24863457679748535,1.6805088520050049,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_007061,-0.25574445724487305,11.816024780273438,11.560280323028564,4.4929070472717285,10.20576286315918,14.698669910430908,43022,chck_80M,nonoverlap,RminusC,-4.748651504516602,1.6102619171142578,-3.1383895874023438,4.748651504516602,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,13,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_007070,1.986870288848877,7.235198497772217,9.222068786621094,0.9811458587646484,8.586110591888428,9.567256450653076,43022,chck_80M,nonoverlap,RminusC,1.0057244300842285,-1.350912094116211,-0.3451876640319824,-1.0057244300842285,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_007307,0.17159724235534665,8.5679771900177,8.739574432373047,-0.46628856658935547,9.580848932266235,9.11456036567688,43022,chck_80M,nonoverlap,RminusC,0.6378858089447021,-1.0128717422485352,-0.374985933303833,-0.6378858089447021,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_007350,4.308748126029968,3.4230371713638306,7.731785297393799,3.139845073223114,3.4786333441734314,6.618478417396545,43022,chck_80M,nonoverlap,RminusC,1.1689030528068542,-0.05559617280960083,1.1133068799972534,-1.1689030528068542,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_007357,1.0458617210388184,6.002025604248047,7.047887325286865,1.350230693817139,5.693418979644775,7.043649673461914,43022,chck_80M,nonoverlap,RminusC,-0.30436897277832053,0.3086066246032715,0.004237651824951172,0.3043689727783203,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,14,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_007379,-1.1471352577209473,7.555656433105469,6.4085211753845215,0.40845656394958496,7.225340843200684,7.6337974071502686,43022,chck_80M,nonoverlap,RminusC,-1.5555918216705322,0.33031558990478516,-1.225276231765747,1.5555918216705322,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_007894,1.7173817157745366,7.106203079223633,8.823584794998169,2.8867878913879395,5.652551174163818,8.539339065551758,43022,chck_80M,nonoverlap,RminusC,-1.1694061756134029,1.4536519050598145,0.28424572944641113,1.1694061756134033,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008076,4.737063765525818,6.315001130104065,11.052064895629883,4.768185377120972,6.727353811264038,11.49553918838501,43022,chck_80M,nonoverlap,RminusC,-0.03112161159515381,-0.41235268115997314,-0.44347429275512695,0.03112161159515381,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,44,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008229,0.4123125076293944,6.0798869132995605,6.492199420928954,2.2420499324798584,5.94384503364563,8.185894966125488,43022,chck_80M,nonoverlap,RminusC,-1.8297374248504639,0.13604187965393066,-1.693695545196534,1.8297374248504648,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008231,0.3341193199157715,9.477047443389893,9.811166763305664,0.2316417694091797,8.767330646514893,8.998972415924072,43022,chck_80M,nonoverlap,RminusC,0.1024775505065918,0.709716796875,0.8121943473815918,-0.1024775505065918,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008406,-1.5931280851364136,7.345073223114013,5.7519451379776,-1.0014758110046387,7.882172346115112,6.880696535110474,43022,chck_80M,nonoverlap,RminusC,-0.5916522741317749,-0.5370991230010995,-1.1287513971328735,0.591652274131774,6,4,2,0.25,0.5,0.3333333333333333,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008442,-0.8070952892303467,6.748224496841431,5.941129207611084,-0.08145475387573242,6.957296371459961,6.8758416175842285,43022,chck_80M,nonoverlap,RminusC,-0.7256405353546143,-0.20907187461853027,-0.9347124099731445,0.7256405353546143,8,6,3,0.2727272727272727,0.5,0.375,0.5,18,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008455,-0.5785849094390869,10.094115734100342,9.515530824661255,1.6561944484710693,7.379145860671997,9.035340309143066,43022,chck_80M,nonoverlap,RminusC,-2.2347793579101562,2.7149698734283447,0.4801905155181885,2.2347793579101562,28,16,12,0.375,0.75,0.42857142857142855,0.25,45,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008507,3.572793483734131,10.436814308166504,14.009607791900635,2.267141342163086,9.329988956451416,11.597130298614502,43022,chck_80M,nonoverlap,RminusC,1.305652141571045,1.106825351715088,2.412477493286133,-1.305652141571045,4,4,4,1.0,1.0,1.0,0.0,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_008723,-0.013334274291992188,5.947444915771484,5.934110641479492,1.0117733478546143,6.213780403137207,7.225553750991821,43022,chck_80M,nonoverlap,RminusC,-1.0251076221466064,-0.26633548736572266,-1.291443109512329,1.0251076221466064,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008749,-3.8920812606811523,9.368414640426636,5.476333379745483,-0.2970120906829833,5.8425068855285645,5.545494794845581,43022,chck_80M,nonoverlap,RminusC,-3.595069169998169,3.5259077548980713,-0.06916141510009766,3.595069169998169,16,11,7,0.35,0.6363636363636364,0.4375,0.36363636363636365,34,15,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008798,-1.094278335571289,6.012909650802612,4.918631315231323,-0.05871570110321045,4.579176306724548,4.520460605621338,43022,chck_80M,nonoverlap,RminusC,-1.0355626344680786,1.433733344078064,0.39817070960998535,1.0355626344680786,7,5,2,0.2,0.4,0.2857142857142857,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008843,2.0421741008758545,6.670407295227051,8.712581396102905,0.6862611770629883,7.904900074005127,8.591161251068115,43022,chck_80M,nonoverlap,RminusC,1.3559129238128662,-1.2344927787780762,0.12142014503479004,-1.3559129238128662,8,6,3,0.2727272727272727,0.5,0.375,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008856,0.5464479923248291,7.534231901168823,8.080679893493652,0.27486658096313477,7.800760746002197,8.075627326965332,43022,chck_80M,nonoverlap,RminusC,0.27158141136169434,-0.266528844833374,0.0050525665283203125,-0.27158141136169434,7,5,2,0.2,0.4,0.2857142857142857,0.6,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_008911,1.362324595451355,4.133700370788574,5.496024966239929,0.9287616014480591,3.760430097579956,4.689191699028015,43022,chck_80M,nonoverlap,RminusC,0.4335629940032959,0.37327027320861816,0.8068332672119141,-0.4335629940032959,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009002,0.6039170622825623,4.438240349292755,5.042157411575317,2.8787655979394913,2.7930346578359604,5.671800255775452,43022,chck_80M,nonoverlap,RminusC,-2.274848535656929,1.6452056914567947,-0.6296428442001343,2.274848535656929,11,9,4,0.25,0.4444444444444444,0.36363636363636365,0.5555555555555556,17,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009159,-2.2182765007019043,8.993526458740234,6.77524995803833,-1.962226390838623,9.023118019104004,7.060891628265382,43022,chck_80M,nonoverlap,RminusC,-0.25605010986328125,-0.02959156036376953,-0.28564167022705167,0.25605010986328214,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,15,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009370,1.038421630859375,4.360681772232056,5.399103403091431,-1.3336565494537354,6.052406549453735,4.71875,43022,chck_80M,nonoverlap,RminusC,2.3720781803131104,-1.6917247772216797,0.6803534030914307,-2.3720781803131104,7,4,3,0.375,0.75,0.42857142857142855,0.25,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009575,-2.9122066497802734,9.476163625717163,6.56395697593689,-0.8847000598907471,6.845237970352173,5.960537910461426,43022,chck_80M,nonoverlap,RminusC,-2.0275065898895264,2.6309256553649902,0.6034190654754639,2.0275065898895264,16,10,6,0.3,0.6,0.375,0.4,34,18,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009644,-4.009636402130127,13.121344566345215,9.111708164215088,-3.425665855407715,13.451939105987549,10.026273250579834,43022,chck_80M,nonoverlap,RminusC,-0.5839705467224121,-0.330594539642334,-0.9145650863647461,0.5839705467224121,24,16,12,0.42857142857142855,0.75,0.5,0.25,46,23,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009712,0.1356649398803711,7.963768482208252,8.099433422088623,0.44243955612182617,7.551480770111084,7.99392032623291,43022,chck_80M,nonoverlap,RminusC,-0.3067746162414551,0.41228771209716797,0.10551309585571289,0.3067746162414551,8,4,2,0.2,0.5,0.25,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009729,3.0227692127227783,8.067467451095581,11.09023666381836,4.5669121742248535,9.24545669555664,13.812368869781494,43022,chck_80M,nonoverlap,RminusC,-1.5441429615020752,-1.1779892444610596,-2.7221322059631348,1.5441429615020752,10,7,3,0.21428571428571427,0.42857142857142855,0.3,0.5714285714285714,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009844,-2.2201197147369385,10.271363258361816,8.051243543624878,0.6375069618225097,7.9796905517578125,8.617197513580322,43022,chck_80M,nonoverlap,RminusC,-2.8576266765594482,2.291672706604004,-0.5659539699554443,2.8576266765594482,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,15,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009994,0.23180913925170898,7.252058029174805,7.483867168426514,2.5949180126190186,8.329128980636597,10.924046993255615,43022,chck_80M,nonoverlap,RminusC,-2.3631088733673096,-1.077070951461792,-3.4401798248291016,2.3631088733673096,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010023,0.7540283203125001,5.213791608810425,5.967819929122925,0.5340468883514404,3.390122890472412,3.9241697788238525,43022,chck_80M,nonoverlap,RminusC,0.21998143196105968,1.8236687183380127,2.0436501502990723,-0.21998143196105957,10,5,4,0.36363636363636365,0.8,0.4,0.19999999999999996,20,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_010119,-0.3249485492706298,7.698604345321655,7.373655796051025,-0.6389200687408447,6.905979633331299,6.267059564590454,43022,chck_80M,nonoverlap,RminusC,0.3139715194702149,0.7926247119903564,1.1065962314605713,-0.31397151947021484,5,5,3,0.42857142857142855,0.6,0.6,0.4,14,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010241,-3.349034547805786,10.602747201919556,7.2537126541137695,-1.4902806282043457,7.411736011505127,5.921455383300781,43022,chck_80M,nonoverlap,RminusC,-1.8587539196014404,3.1910111904144287,1.3322572708129883,1.8587539196014404,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,13,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010242,0.39298367500305176,4.802554130554199,5.195537805557251,1.7163217067718506,3.6147491931915283,5.331070899963379,43022,chck_80M,nonoverlap,RminusC,-1.3233380317687988,1.187804937362671,-0.13553309440612793,1.3233380317687988,6,4,3,0.42857142857142855,0.75,0.5,0.25,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010263,1.9463937282562256,5.639317512512207,7.585711240768432,2.3230693340301514,5.834888458251953,8.157957792282104,43022,chck_80M,nonoverlap,RminusC,-0.3766756057739258,-0.1955709457397461,-0.5722465515136728,0.37667560577392667,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,15,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_010389,-0.4190587997436523,10.62187671661377,10.202817916870117,1.2590608596801758,9.957854747772217,11.216915607452393,43022,chck_80M,nonoverlap,RminusC,-1.6781196594238281,0.6640219688415527,-1.0140976905822754,1.6781196594238281,8,6,3,0.2727272727272727,0.5,0.375,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_010404,0.4284975528717041,3.308267831802368,3.736765384674072,2.10158634185791,1.03019118309021,3.13177752494812,43022,chck_80M,nonoverlap,RminusC,-1.673088788986206,2.278076648712158,0.6049878597259517,1.6730887889862065,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,14,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010481,-4.977267026901245,12.288828372955322,7.311561346054077,1.4945945739746094,5.815614223480225,7.310208797454834,43022,chck_80M,nonoverlap,RminusC,-6.4718616008758545,6.473214149475098,0.001352548599243164,6.4718616008758545,13,9,6,0.375,0.6666666666666666,0.46153846153846156,0.33333333333333337,30,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010592,-0.98382043838501,10.258352756500244,9.274532318115234,-0.49573540687561013,10.236211061477661,9.74047565460205,43022,chck_80M,nonoverlap,RminusC,-0.48808503150939986,0.022141695022583008,-0.4659433364868164,0.4880850315093994,8,6,3,0.2727272727272727,0.5,0.375,0.5,15,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_010611,1.2698147296905518,6.894646883010864,8.164461612701416,2.6252434253692627,5.718752145767212,8.343995571136475,43022,chck_80M,nonoverlap,RminusC,-1.355428695678711,1.1758947372436523,-0.1795339584350586,1.355428695678711,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,18,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010615,3.6748948097229004,4.901993989944458,8.576888799667358,1.9795994758605957,6.537743091583252,8.517342567443848,43022,chck_80M,nonoverlap,RminusC,1.6952953338623047,-1.635749101638794,0.05954623222351074,-1.6952953338623047,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_010752,-6.024401664733887,8.771514892578125,2.7471132278442383,-0.2224680185317993,1.463981032371521,1.2415130138397217,43022,chck_80M,nonoverlap,RminusC,-5.801933646202087,7.307533860206604,1.5056002140045166,5.801933646202087,6,4,3,0.42857142857142855,0.75,0.5,0.25,11,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010868,-0.23453164100646962,7.746700525283813,7.512168884277344,-0.39258575439453125,8.453163385391235,8.060577630996704,43022,chck_80M,nonoverlap,RminusC,0.15805411338806163,-0.7064628601074228,-0.5484087467193604,-0.1580541133880624,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011042,1.0750125646591187,3.8796547651290894,4.954667329788208,1.3602962493896484,5.906308174133301,7.266604423522949,43022,chck_80M,nonoverlap,RminusC,-0.2852836847305298,-2.0266534090042114,-2.311937093734741,0.2852836847305298,7,5,2,0.2,0.4,0.2857142857142857,0.6,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_011139,-0.8818540573120116,7.795351505279541,6.913497447967529,0.35315418243408203,7.121674537658691,7.474828720092773,43022,chck_80M,nonoverlap,RminusC,-1.2350082397460938,0.6736769676208496,-0.5613312721252441,1.2350082397460938,25,18,10,0.30303030303030304,0.5555555555555556,0.4,0.4444444444444444,41,20,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_011290,0.16028070449829113,9.936645030975342,10.096925735473633,0.3788113594055176,9.610570907592773,9.989382266998291,43022,chck_80M,nonoverlap,RminusC,-0.21853065490722645,0.32607412338256836,0.1075434684753418,0.21853065490722656,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_011319,-1.3958282470703125,9.544163465499878,8.148335218429565,0.28169989585876465,7.703121662139893,7.984821557998657,43022,chck_80M,nonoverlap,RminusC,-1.6775281429290771,1.8410418033599854,0.1635136604309082,1.6775281429290771,8,6,2,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666667,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_011426,-0.12467944622039795,6.936883091926575,6.812203645706178,-0.4310145974159241,5.164733171463013,4.733718574047089,43022,chck_80M,nonoverlap,RminusC,0.3063351511955261,1.772149920463562,2.078485071659089,-0.306335151195527,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_011638,3.2517900466918945,9.931709289550781,13.183499336242676,3.624204158782959,8.74919319152832,12.37339735031128,43022,chck_80M,nonoverlap,RminusC,-0.37241411209106445,1.182516098022461,0.8101019859313965,0.37241411209106445,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011647,-1.4749822616577148,7.00573992729187,5.530757665634155,-2.0865306854248047,8.399363040924072,6.312832355499268,43022,chck_80M,nonoverlap,RminusC,0.6115484237670898,-1.3936231136322021,-0.7820746898651123,-0.6115484237670898,8,8,8,1.0,1.0,1.0,0.0,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_011654,-0.49593186378479004,5.373239278793335,4.877307415008545,1.4687471389770508,4.9764368534088135,6.445183992385864,43022,chck_80M,nonoverlap,RminusC,-1.9646790027618408,0.3968024253845215,-1.5678765773773193,1.9646790027618408,28,15,9,0.2647058823529412,0.6,0.32142857142857145,0.4,41,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011691,0.39521431922912587,7.690845489501953,8.08605980873108,0.6224579811096196,9.873564720153809,10.496022701263428,43022,chck_80M,nonoverlap,RminusC,-0.22724366188049372,-2.1827192306518555,-2.409962892532347,0.2272436618804914,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011730,-0.9213204383850098,8.744274139404297,7.822953701019287,-1.3415884971618652,7.873816967010498,6.532228469848633,43022,chck_80M,nonoverlap,RminusC,0.42026805877685547,0.8704571723937988,1.2907252311706543,-0.42026805877685547,4,2,1,0.2,0.5,0.25,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_011829,-1.3277873992919922,8.818920135498047,7.491132736206055,-0.3068923950195312,8.726472854614258,8.419580459594727,43022,chck_80M,nonoverlap,RminusC,-1.020895004272461,0.09244728088378906,-0.9284477233886719,1.020895004272461,11,11,10,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.09090909090909094,14,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_012424,1.7396445274353025,5.271894454956055,7.011538982391357,1.1054456233978271,5.716991186141968,6.822436809539795,43022,chck_80M,nonoverlap,RminusC,0.6341989040374754,-0.4450967311859131,0.1891021728515625,-0.6341989040374756,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,15,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_012605,1.5134272575378418,5.012423038482666,6.525850296020508,1.3705549240112305,5.682999610900879,7.053554534912109,43022,chck_80M,nonoverlap,RminusC,0.14287233352661133,-0.6705765724182129,-0.5277042388916016,-0.14287233352661133,11,10,9,0.75,0.9,0.8181818181818182,0.09999999999999998,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_012731,2.6349968910217285,4.4203808307647705,7.055377721786499,5.3833277225494385,4.2125585079193115,9.59588623046875,43022,chck_80M,nonoverlap,RminusC,-2.74833083152771,0.20782232284545898,-2.540508508682251,2.74833083152771,9,10,9,0.9,0.9,1.0,0.09999999999999998,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_012743,-1.1419672966003418,9.35825490951538,8.216287612915039,1.3003461360931396,6.6795666217803955,7.979912757873535,43022,chck_80M,nonoverlap,RminusC,-2.4423134326934814,2.6786882877349854,0.2363748550415039,2.4423134326934814,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,10,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_012771,0.15623140335083008,6.833807945251465,6.990039348602295,0.2347431182861328,6.425008296966553,6.6597514152526855,43022,chck_80M,nonoverlap,RminusC,-0.07851171493530273,0.4087996482849121,0.3302879333496094,0.07851171493530273,6,5,3,0.375,0.6,0.5,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013094,-1.057521104812622,7.772059440612793,6.714538335800171,1.0716993808746338,6.74931788444519,7.821017265319824,43022,chck_80M,nonoverlap,RminusC,-2.129220485687256,1.0227415561676025,-1.1064789295196533,2.129220485687256,8,6,6,0.75,1.0,0.75,0.0,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_013150,-1.0343599319458008,8.032213926315308,6.997853994369507,1.0783958435058594,7.3015570640563965,8.379952907562256,43022,chck_80M,nonoverlap,RminusC,-2.11275577545166,0.7306568622589111,-1.382098913192749,2.11275577545166,15,11,8,0.4444444444444444,0.7272727272727273,0.5333333333333333,0.2727272727272727,34,15,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013198,2.8411388993263245,2.7720975279808044,5.613236427307129,4.19552206993103,3.338151693344116,7.533673763275147,43022,chck_80M,nonoverlap,RminusC,-1.3543831706047058,-0.5660541653633118,-1.9204373359680185,1.3543831706047067,10,10,8,0.6666666666666666,0.8,0.8,0.19999999999999996,14,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_013353,-0.12259173393249514,6.776010274887085,6.65341854095459,0.36010003089904785,6.104519844055176,6.464619874954224,43022,chck_80M,nonoverlap,RminusC,-0.48269176483154297,0.6714904308319092,0.1887986660003662,0.48269176483154297,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,15,11,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_013359,-1.2325451374053955,6.0879738330841064,4.855428695678711,0.6158647537231445,4.52235221862793,5.138216972351074,43022,chck_80M,nonoverlap,RminusC,-1.84840989112854,1.5656216144561768,-0.2827882766723633,1.84840989112854,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,44,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013383,-2.1151973009109497,10.02795934677124,7.9127620458602905,0.31711435317993164,6.254121780395508,6.5712361335754395,43022,chck_80M,nonoverlap,RminusC,-2.4323116540908813,3.7738375663757324,1.341525912284851,2.4323116540908813,19,12,8,0.34782608695652173,0.6666666666666666,0.42105263157894735,0.33333333333333337,38,18,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013401,-2.761462688446045,6.310646057128906,3.5491833686828613,0.390693187713623,4.820090770721436,5.210783958435059,43022,chck_80M,nonoverlap,RminusC,-3.152155876159668,1.4905552864074698,-1.6616005897521973,3.152155876159667,8,8,7,0.7777777777777778,0.875,0.875,0.125,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_013478,3.480708122253418,3.9145021438598633,7.395210266113281,6.537952780723572,0.9455658197402954,7.483518600463867,43022,chck_80M,nonoverlap,RminusC,-3.057244658470154,2.968936324119568,-0.08830833435058594,3.057244658470154,11,11,10,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.09090909090909094,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_013496,3.2583250999450684,4.730678081512451,7.989003181457519,1.6737258434295654,6.381525754928589,8.055251598358154,43022,chck_80M,nonoverlap,RminusC,1.584599256515503,-1.6508476734161377,-0.06624841690063565,-1.584599256515502,6,5,3,0.375,0.6,0.5,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013505,-3.925203323364258,10.873894691467283,6.948691368103027,1.8467278480529783,5.656111240386963,7.502839088439941,43022,chck_80M,nonoverlap,RminusC,-5.771931171417236,5.2177834510803205,-0.5541477203369141,5.7719311714172346,9,4,3,0.3,0.75,0.3333333333333333,0.25,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013514,-2.875439167022705,6.838349938392639,3.962910771369934,0.06280148029327393,3.8792808055877686,3.9420822858810425,43022,chck_80M,nonoverlap,RminusC,-2.938240647315979,2.9590691328048706,0.0208284854888916,2.938240647315979,11,8,5,0.35714285714285715,0.625,0.45454545454545453,0.375,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013719,-1.4735565185546875,11.328742027282717,9.855185508728027,-1.9790582656860352,10.344097137451172,8.365038871765137,43022,chck_80M,nonoverlap,RminusC,0.5055017471313477,0.9846448898315447,1.4901466369628906,-0.5055017471313459,8,4,3,0.3333333333333333,0.75,0.375,0.25,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013757,0.9452786445617676,8.90173625946045,9.847014904022217,2.6957895755767822,6.700491666793823,9.396281242370605,43022,chck_80M,nonoverlap,RminusC,-1.7505109310150146,2.201244592666626,0.45073366165161133,1.7505109310150146,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013776,-5.40595006942749,16.87195634841919,11.4660062789917,1.3907372951507568,11.96865725517273,13.359394550323488,43022,chck_80M,nonoverlap,RminusC,-6.796687364578247,4.90329909324646,-1.8933882713317889,6.796687364578249,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,10,6,high_50_75,tertile_mid
