case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cpc_same_lp_full,cpc_same_lp_deleted,cpc_same_lp_shuffled,cpc_same_lp_same_near,cpc_same_lp_cross_near,cpc_same_delta_deleted,cpc_same_delta_shuffled,cpc_same_delta_same_near,cpc_same_delta_cross_near,cpc_same_spec_same_vs_cross,cpc_same_spec_deleted_vs_cross,cpc_cross_lp_full,cpc_cross_lp_deleted,cpc_cross_lp_shuffled,cpc_cross_lp_same_near,cpc_cross_lp_cross_near,cpc_cross_delta_deleted,cpc_cross_delta_shuffled,cpc_cross_delta_same_near,cpc_cross_delta_cross_near,cpc_cross_spec_same_vs_cross,cpc_cross_spec_deleted_vs_cross,same_minus_wwm_delta_deleted,same_minus_wwm_delta_shuffled,same_minus_wwm_delta_same_near,same_minus_wwm_delta_cross_near,same_minus_wwm_spec_same_vs_cross,same_minus_wwm_spec_deleted_vs_cross,cross_minus_wwm_delta_deleted,cross_minus_wwm_delta_shuffled,cross_minus_wwm_delta_same_near,cross_minus_wwm_delta_cross_near,cross_minus_wwm_spec_same_vs_cross,cross_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
188,bnc_spoken.train.txt,ĠYork,103,100,27,-8.408024787902832,-8.40884017944336,-8.407979965209961,-8.407931327819824,-8.408302307128906,0.0008153915405273438,-4.482269287109375e-05,-9.34600830078125e-05,0.00027751922607421875,-0.00037097930908203125,0.000537872314453125,-7.997494697570801,-7.997494697570801,-7.997495174407959,-7.997495174407959,-9.47452163696289,0.0,4.76837158203125e-07,4.76837158203125e-07,1.4770269393920898,-1.4770264625549316,-1.4770269393920898,-8.28118896484375,-8.281188011169434,-8.28118896484375,-8.281188011169434,-8.281188011169434,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,-0.0008153915405273438,4.5299530029296875e-05,9.393692016601562e-05,1.4767494201660156,-1.4766554832458496,-1.477564811706543,-0.00081634521484375,4.482269287109375e-05,9.250640869140625e-05,-0.000278472900390625,0.00037097930908203125,-0.000537872314453125,0.0008153915405273438
189,bnc_spoken.train.txt,Ġsupposed,99,104,27,-9.857759475708008,-9.858177185058594,-9.857738494873047,-9.857731819152832,-9.858951568603516,0.0004177093505859375,-2.09808349609375e-05,-2.765655517578125e-05,0.0011920928955078125,-0.0012197494506835938,-0.000774383544921875,-9.80810832977295,-9.808109283447266,-9.80810832977295,-9.808109283447266,-10.040642738342285,9.5367431640625e-07,0.0,9.5367431640625e-07,0.23253440856933594,-0.23253345489501953,-0.23253345489501953,-9.789837837219238,-9.789838790893555,-9.789837837219238,-9.789838790893555,-9.789837837219238,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,-0.00041675567626953125,2.09808349609375e-05,2.86102294921875e-05,0.23134231567382812,-0.23131370544433594,-0.23175907135009766,-0.00041675567626953125,2.09808349609375e-05,2.86102294921875e-05,-0.0011920928955078125,0.001220703125,0.0007753372192382812,0.0004177093505859375
190,bnc_spoken.train.txt,Ġstable,111,95,26,-13.574456214904785,-13.57171630859375,-13.571708679199219,-13.572742462158203,-13.572835922241211,-0.0027399063110351562,-0.0027475357055664062,-0.0017137527465820312,-0.0016202926635742188,-9.34600830078125e-05,-0.0011196136474609375,-13.910497665405273,-13.910505294799805,-13.910497665405273,-13.910500526428223,-13.730735778808594,7.62939453125e-06,0.0,2.86102294921875e-06,-0.1797618865966797,0.1797647476196289,0.17976951599121094,-12.056763648986816,-12.0567626953125,-12.0567626953125,-12.0567626953125,-12.0567626953125,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,0.0027475357055664062,0.0027475357055664062,0.00171661376953125,-0.17814159393310547,0.17985820770263672,0.18088912963867188,0.00273895263671875,0.00274658203125,0.001712799072265625,0.0016193389892578125,9.34600830078125e-05,0.0011196136474609375,0.0027475357055664062
191,childes.train.txt,Ġxxx,120,120,30,-7.311989784240723,-7.311988830566406,-7.3119893074035645,-7.311988353729248,-7.311988830566406,-9.5367431640625e-07,-4.76837158203125e-07,-1.430511474609375e-06,-9.5367431640625e-07,-4.76837158203125e-07,0.0,-5.914177417755127,-5.914161682128906,-5.914178371429443,-5.914178848266602,-5.914142608642578,-1.5735626220703125e-05,9.5367431640625e-07,1.430511474609375e-06,-3.4809112548828125e-05,3.62396240234375e-05,1.9073486328125e-05,-7.202861309051514,-7.2028608322143555,-7.2028608322143555,-7.2028608322143555,-7.2028608322143555,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,-1.4781951904296875e-05,1.430511474609375e-06,2.86102294921875e-06,-3.3855438232421875e-05,3.6716461181640625e-05,1.9073486328125e-05,4.76837158203125e-07,0.0,9.5367431640625e-07,4.76837158203125e-07,4.76837158203125e-07,0.0,1.430511474609375e-06
192,bnc_spoken.train.txt,ĠPrest,101,91,24,-11.019282341003418,-11.020763397216797,-11.019251823425293,-11.019392013549805,-11.02074146270752,0.0014810562133789062,-3.0517578125e-05,0.00010967254638671875,0.0014591217041015625,-0.0013494491577148438,2.193450927734375e-05,-10.767012596130371,-10.767011642456055,-10.767012596130371,-10.767013549804688,-12.620673179626465,-9.5367431640625e-07,0.0,9.5367431640625e-07,1.8536605834960938,-1.8536596298217773,-1.8536615371704102,-11.170933723449707,-11.170933723449707,-11.170934677124023,-11.170933723449707,-11.170933723449707,0.0,9.5367431640625e-07,0.0,0.0,0.0,0.0,-0.0014820098876953125,3.0517578125e-05,-0.0001087188720703125,1.8522014617919922,-1.8523101806640625,-1.8536834716796875,-0.0014810562133789062,3.147125244140625e-05,-0.00010967254638671875,-0.0014591217041015625,0.0013494491577148438,-2.193450927734375e-05,0.0014810562133789062
193,bnc_spoken.train.txt,Ġnews,106,112,29,-8.648696899414062,-8.648696899414062,-8.64872932434082,-8.648679733276367,-8.649150848388672,0.0,3.24249267578125e-05,-1.71661376953125e-05,0.000453948974609375,-0.0004711151123046875,-0.000453948974609375,-8.28941535949707,-8.289413452148438,-8.28941535949707,-8.28941535949707,-9.43252182006836,-1.9073486328125e-06,0.0,0.0,1.143106460571289,-1.143106460571289,-1.1431083679199219,-8.622745513916016,-8.622745513916016,-8.622745513916016,-8.622745513916016,-8.622745513916016,0.0,0.0,0.0,0.0,0.0,0.0,-1.9073486328125e-06,-3.24249267578125e-05,1.71661376953125e-05,1.1426525115966797,-1.1426353454589844,-1.1426544189453125,0.0,-3.24249267578125e-05,1.71661376953125e-05,-0.000453948974609375,0.0004711151123046875,0.000453948974609375,3.24249267578125e-05
194,bnc_spoken.train.txt,Ġone,97,98,24,-5.290463924407959,-5.290672779083252,-5.290463447570801,-5.290674209594727,-5.290464878082275,0.00020885467529296875,-4.76837158203125e-07,0.00021028518676757812,9.5367431640625e-07,0.00020933151245117188,0.0002079010009765625,-5.267081260681152,-5.267078399658203,-5.2670817375183105,-5.2670817375183105,-5.252296447753906,-2.86102294921875e-06,4.76837158203125e-07,4.76837158203125e-07,-0.014784812927246094,0.014785289764404297,0.014781951904296875,-5.26286506652832,-5.262864112854004,-5.262864589691162,-5.262864112854004,-5.262864589691162,-9.5367431640625e-07,-4.76837158203125e-07,-9.5367431640625e-07,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-0.0002117156982421875,9.5367431640625e-07,-0.000209808349609375,-0.0147857666015625,0.014575958251953125,0.014574050903320312,-0.000209808349609375,0.0,-0.00021123886108398438,-1.430511474609375e-06,-0.000209808349609375,-0.00020837783813476562,0.00021028518676757812
195,bnc_spoken.train.txt,ĠVern,102,97,26,-12.71168041229248,-12.713720321655273,-12.711727142333984,-12.710832595825195,-12.71369743347168,0.0020399093627929688,4.673004150390625e-05,-0.0008478164672851562,0.0020170211791992188,-0.002864837646484375,2.288818359375e-05,-12.480464935302734,-12.480464935302734,-12.480464935302734,-12.480470657348633,-13.834010124206543,0.0,0.0,5.7220458984375e-06,1.3535451889038086,-1.3535394668579102,-1.3535451889038086,-12.74284553527832,-12.74284553527832,-12.74284553527832,-12.74284553527832,-12.74284553527832,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020399093627929688,-4.673004150390625e-05,0.0008535385131835938,1.3515281677246094,-1.3506746292114258,-1.3535680770874023,-0.0020399093627929688,-4.673004150390625e-05,0.0008478164672851562,-0.0020170211791992188,0.002864837646484375,-2.288818359375e-05,0.0020399093627929688
196,bnc_spoken.train.txt,Ġquestions,109,105,27,-9.102235794067383,-9.102252006530762,-9.102238655090332,-9.10223388671875,-9.103431701660156,1.621246337890625e-05,2.86102294921875e-06,-1.9073486328125e-06,0.0011959075927734375,-0.00119781494140625,-0.0011796951293945312,-8.998391151428223,-8.998394012451172,-8.998392105102539,-8.998392105102539,-9.544102668762207,2.86102294921875e-06,9.5367431640625e-07,9.5367431640625e-07,0.5457115173339844,-0.545710563659668,-0.5457086563110352,-8.776251792907715,-8.776251792907715,-8.776251792907715,-8.776251792907715,-8.776251792907715,0.0,0.0,0.0,0.0,0.0,0.0,-1.33514404296875e-05,-1.9073486328125e-06,2.86102294921875e-06,0.5445156097412109,-0.5445127487182617,-0.5445289611816406,-1.621246337890625e-05,-2.86102294921875e-06,1.9073486328125e-06,-0.0011959075927734375,0.00119781494140625,0.0011796951293945312,1.621246337890625e-05
197,childes.train.txt,URS,119,120,32,-6.307441711425781,-6.307441711425781,-6.307441711425781,-6.307441234588623,-6.307441234588623,0.0,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0,4.76837158203125e-07,-5.116133689880371,-5.116123676300049,-5.116133213043213,-5.116139888763428,-5.1160993576049805,-1.0013580322265625e-05,-4.76837158203125e-07,6.198883056640625e-06,-3.4332275390625e-05,4.0531158447265625e-05,2.4318695068359375e-05,-6.348230838775635,-6.348230361938477,-6.348230361938477,-6.348230361938477,-6.348230361938477,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,-1.0013580322265625e-05,-4.76837158203125e-07,6.67572021484375e-06,-3.3855438232421875e-05,4.0531158447265625e-05,2.384185791015625e-05,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,0.0,-4.76837158203125e-07,4.76837158203125e-07
198,bnc_spoken.train.txt,Ġenv,94,90,23,-11.088645935058594,-11.089120864868164,-11.088656425476074,-11.089204788208008,-11.090224266052246,0.0004749298095703125,1.049041748046875e-05,0.0005588531494140625,0.0015783309936523438,-0.0010194778442382812,-0.0011034011840820312,-10.563898086547852,-10.563898086547852,-10.563899993896484,-10.563902854919434,-10.994967460632324,0.0,1.9073486328125e-06,4.76837158203125e-06,0.43106937408447266,-0.4310646057128906,-0.43106937408447266,-10.656550407409668,-10.656550407409668,-10.656549453735352,-10.656550407409668,-10.656550407409668,0.0,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-0.0004749298095703125,-8.58306884765625e-06,-0.0005540847778320312,0.4294910430908203,-0.43004512786865234,-0.4299659729003906,-0.0004749298095703125,-1.1444091796875e-05,-0.0005588531494140625,-0.0015783309936523438,0.0010194778442382812,0.0011034011840820312,0.0005588531494140625
199,bnc_spoken.train.txt,Ġgot,89,93,26,-6.2808380126953125,-6.2810797691345215,-6.281077861785889,-6.280857086181641,-6.280861854553223,0.00024175643920898438,0.00023984909057617188,1.9073486328125e-05,2.384185791015625e-05,-4.76837158203125e-06,0.00021791458129882812,-6.050372123718262,-6.050372123718262,-6.050372123718262,-6.05037260055542,-7.016164779663086,0.0,0.0,4.76837158203125e-07,0.9657926559448242,-0.965792179107666,-0.9657926559448242,-6.285954475402832,-6.285954475402832,-6.285954475402832,-6.285953998565674,-6.285954475402832,0.0,0.0,-4.76837158203125e-07,0.0,-4.76837158203125e-07,0.0,-0.00024175643920898438,-0.00023984909057617188,-1.8596649169921875e-05,0.9657688140869141,-0.965787410736084,-0.966010570526123,-0.00024175643920898438,-0.00023984909057617188,-1.9550323486328125e-05,-2.384185791015625e-05,4.291534423828125e-06,-0.00021791458129882812,0.00024175643920898438
200,bnc_spoken.train.txt,Ġphone,107,98,29,-8.583754539489746,-8.582710266113281,-8.583770751953125,-8.583693504333496,-8.583693504333496,-0.0010442733764648438,1.621246337890625e-05,-6.103515625e-05,-6.103515625e-05,0.0,-0.0009832382202148438,-8.318347930908203,-8.318347930908203,-8.318347930908203,-8.318347930908203,-9.554757118225098,0.0,0.0,0.0,1.2364091873168945,-1.2364091873168945,-1.2364091873168945,-8.66281509399414,-8.66281509399414,-8.66281509399414,-8.66281509399414,-8.66281509399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0010442733764648438,-1.621246337890625e-05,6.103515625e-05,1.2364702224731445,-1.2364091873168945,-1.2354259490966797,0.0010442733764648438,-1.621246337890625e-05,6.103515625e-05,6.103515625e-05,0.0,0.0009832382202148438,0.0010442733764648438
201,bnc_spoken.train.txt,Ġwood,108,107,26,-10.342845916748047,-10.342815399169922,-10.34284496307373,-10.342921257019043,-10.342912673950195,-3.0517578125e-05,-9.5367431640625e-07,7.534027099609375e-05,6.67572021484375e-05,8.58306884765625e-06,-9.72747802734375e-05,-9.551515579223633,-9.551515579223633,-9.551515579223633,-9.551515579223633,-11.553085327148438,0.0,0.0,0.0,2.0015697479248047,-2.0015697479248047,-2.0015697479248047,-10.007638931274414,-10.007638931274414,-10.007638931274414,-10.007638931274414,-10.007638931274414,0.0,0.0,0.0,0.0,0.0,0.0,3.0517578125e-05,9.5367431640625e-07,-7.534027099609375e-05,2.0015029907226562,-2.0015783309936523,-2.0014724731445312,3.0517578125e-05,9.5367431640625e-07,-7.534027099609375e-05,-6.67572021484375e-05,-8.58306884765625e-06,9.72747802734375e-05,7.534027099609375e-05
202,bnc_spoken.train.txt,Ġtell,100,95,25,-7.524505138397217,-7.524506092071533,-7.524504661560059,-7.524504661560059,-7.524506092071533,9.5367431640625e-07,-4.76837158203125e-07,-4.76837158203125e-07,9.5367431640625e-07,-1.430511474609375e-06,0.0,-7.646780490875244,-7.646777153015137,-7.646780967712402,-7.646781921386719,-7.791808128356934,-3.337860107421875e-06,4.76837158203125e-07,1.430511474609375e-06,0.14502763748168945,-0.14502620697021484,-0.14503097534179688,-7.539246559143066,-7.539247512817383,-7.539246559143066,-7.539247512817383,-7.539247035980225,9.5367431640625e-07,0.0,9.5367431640625e-07,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,-4.291534423828125e-06,9.5367431640625e-07,1.9073486328125e-06,0.14502668380737305,-0.14502477645874023,-0.14503097534179688,0.0,4.76837158203125e-07,1.430511474609375e-06,-4.76837158203125e-07,1.9073486328125e-06,4.76837158203125e-07,9.5367431640625e-07
203,childes.train.txt,CHI,120,120,32,-4.179666519165039,-4.179793834686279,-4.179666042327881,-4.179808616638184,-4.1796674728393555,0.00012731552124023438,-4.76837158203125e-07,0.00014209747314453125,9.5367431640625e-07,0.000141143798828125,0.00012636184692382812,-2.7784624099731445,-2.778456449508667,-2.7784626483917236,-2.7784571647644043,-2.778439521789551,-5.9604644775390625e-06,2.384185791015625e-07,-5.245208740234375e-06,-2.288818359375e-05,1.7642974853515625e-05,1.6927719116210938e-05,-4.11128568649292,-4.111285209655762,-4.11128568649292,-4.111285209655762,-4.111285209655762,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,-0.00013327598571777344,7.152557373046875e-07,-0.00014734268188476562,-2.384185791015625e-05,-0.00012350082397460938,-0.00010943412780761719,-0.0001277923583984375,4.76837158203125e-07,-0.00014257431030273438,-1.430511474609375e-06,-0.000141143798828125,-0.00012636184692382812,0.00014209747314453125
204,bnc_spoken.train.txt,Ġproblem,89,94,24,-8.31545639038086,-8.31546401977539,-8.315457344055176,-8.315442085266113,-8.316646575927734,7.62939453125e-06,9.5367431640625e-07,-1.430511474609375e-05,0.001190185546875,-0.0012044906616210938,-0.00118255615234375,-7.923386096954346,-7.923386573791504,-7.9233856201171875,-7.9233856201171875,-9.690629005432129,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,1.7672429084777832,-1.7672433853149414,-1.767242431640625,-8.168968200683594,-8.168968200683594,-8.168968200683594,-8.168968200683594,-8.16896915435791,0.0,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-7.152557373046875e-06,-1.430511474609375e-06,1.3828277587890625e-05,1.7660527229309082,-1.7660388946533203,-1.7660598754882812,-7.62939453125e-06,-9.5367431640625e-07,1.430511474609375e-05,-0.0011892318725585938,0.0012035369873046875,0.0011816024780273438,1.430511474609375e-05
205,bnc_spoken.train.txt,Ġwell,108,106,26,-6.394290924072266,-6.394364356994629,-6.3942766189575195,-6.3942060470581055,-6.394269943237305,7.343292236328125e-05,-1.430511474609375e-05,-8.487701416015625e-05,-2.09808349609375e-05,-6.389617919921875e-05,9.441375732421875e-05,-6.2664594650268555,-6.266458988189697,-6.2664594650268555,-6.266458034515381,-6.54796838760376,-4.76837158203125e-07,0.0,-1.430511474609375e-06,0.2815089225769043,-0.2815103530883789,-0.2815093994140625,-6.390623092651367,-6.390623092651367,-6.390623092651367,-6.390623092651367,-6.390623092651367,0.0,0.0,0.0,0.0,0.0,0.0,-7.390975952148438e-05,1.430511474609375e-05,8.344650268554688e-05,0.28152990341186523,-0.2814464569091797,-0.2816038131713867,-7.343292236328125e-05,1.430511474609375e-05,8.487701416015625e-05,2.09808349609375e-05,6.389617919921875e-05,-9.441375732421875e-05,8.487701416015625e-05
206,bnc_spoken.train.txt,Ġunderstand,108,101,27,-9.014381408691406,-9.014137268066406,-9.01422119140625,-9.014222145080566,-9.01437759399414,-0.000244140625,-0.00016021728515625,-0.00015926361083984375,-3.814697265625e-06,-0.00015544891357421875,-0.000240325927734375,-8.875120162963867,-8.875120162963867,-8.875120162963867,-8.875120162963867,-9.597363471984863,0.0,0.0,0.0,0.7222433090209961,-0.7222433090209961,-0.7222433090209961,-8.964242935180664,-8.964242935180664,-8.964242935180664,-8.964242935180664,-8.964242935180664,0.0,0.0,0.0,0.0,0.0,0.0,0.000244140625,0.00016021728515625,0.00015926361083984375,0.7222471237182617,-0.7220878601074219,-0.7220029830932617,0.000244140625,0.00016021728515625,0.00015926361083984375,3.814697265625e-06,0.00015544891357421875,0.000240325927734375,0.000244140625
207,bnc_spoken.train.txt,Ġerm,100,103,25,-6.1506757736206055,-6.150793552398682,-6.150674819946289,-6.150903701782227,-6.150676727294922,0.00011777877807617188,-9.5367431640625e-07,0.00022792816162109375,9.5367431640625e-07,0.0002269744873046875,0.00011682510375976562,-5.906208038330078,-5.906205177307129,-5.906208515167236,-5.906195640563965,-8.26790714263916,-2.86102294921875e-06,4.76837158203125e-07,-1.239776611328125e-05,2.361699104309082,-2.3617115020751953,-2.3617019653320312,-6.226346015930176,-6.226345539093018,-6.226345539093018,-6.226345539093018,-6.226346015930176,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,-0.00012063980102539062,1.430511474609375e-06,-0.000240325927734375,2.3616981506347656,-2.3619384765625,-2.361818790435791,-0.000118255615234375,4.76837158203125e-07,-0.00022840499877929688,-9.5367431640625e-07,-0.00022745132446289062,-0.00011730194091796875,0.00022792816162109375
208,bnc_spoken.train.txt,Ġopen,95,98,28,-8.493764877319336,-8.494141578674316,-8.494074821472168,-8.493844032287598,-8.49406623840332,0.00037670135498046875,0.00030994415283203125,7.915496826171875e-05,0.000301361083984375,-0.00022220611572265625,7.534027099609375e-05,-8.863336563110352,-8.863336563110352,-8.863336563110352,-8.863338470458984,-8.479040145874023,0.0,0.0,1.9073486328125e-06,-0.3842964172363281,0.38429832458496094,0.3842964172363281,-8.579452514648438,-8.579452514648438,-8.579452514648438,-8.579452514648438,-8.579452514648438,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037670135498046875,-0.00030994415283203125,-7.724761962890625e-05,-0.3845977783203125,0.3845205307006836,0.38422107696533203,-0.00037670135498046875,-0.00030994415283203125,-7.915496826171875e-05,-0.000301361083984375,0.00022220611572265625,-7.534027099609375e-05,0.00037670135498046875
209,bnc_spoken.train.txt,ĠRight,98,93,24,-7.116756439208984,-7.116418838500977,-7.116762638092041,-7.116682052612305,-7.11655330657959,-0.0003376007080078125,6.198883056640625e-06,-7.43865966796875e-05,-0.00020313262939453125,0.00012874603271484375,-0.00013446807861328125,-6.7625555992126465,-6.762556076049805,-6.762555122375488,-6.762555122375488,-9.021949768066406,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,2.2593941688537598,-2.259394645690918,-2.2593936920166016,-7.093092918395996,-7.093093395233154,-7.093093395233154,-7.0930938720703125,-7.093093395233154,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,4.76837158203125e-07,4.76837158203125e-07,0.0,0.0003380775451660156,-6.67572021484375e-06,7.390975952148438e-05,2.2595973014831543,-2.259523391723633,-2.2592592239379883,0.0003380775451660156,-5.7220458984375e-06,7.534027099609375e-05,0.00020360946655273438,-0.00012826919555664062,0.00013446807861328125,0.0003376007080078125
210,childes.train.txt,CHI,120,120,32,-4.179666519165039,-4.1796674728393555,-4.179666519165039,-4.179666519165039,-4.1796674728393555,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,0.0,-2.778465509414673,-2.7784664630889893,-2.7784647941589355,-2.7784624099731445,-2.7784550189971924,9.5367431640625e-07,-7.152557373046875e-07,-3.0994415283203125e-06,-1.049041748046875e-05,7.3909759521484375e-06,1.1444091796875e-05,-4.11128568649292,-4.111285209655762,-4.111285209655762,-4.11128568649292,-4.11128568649292,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,0.0,-4.76837158203125e-07,0.0,-7.152557373046875e-07,-3.0994415283203125e-06,-1.1444091796875e-05,8.344650268554688e-06,1.1444091796875e-05,-1.430511474609375e-06,-4.76837158203125e-07,0.0,-9.5367431640625e-07,9.5367431640625e-07,-4.76837158203125e-07,9.5367431640625e-07
211,bnc_spoken.train.txt,Ġthank,100,101,25,-7.584633827209473,-7.5846405029296875,-7.584592819213867,-7.584781646728516,-7.585086345672607,6.67572021484375e-06,-4.100799560546875e-05,0.00014781951904296875,0.0004525184631347656,-0.0003046989440917969,-0.0004458427429199219,-7.529798984527588,-7.529802322387695,-7.529798984527588,-7.529799461364746,-7.675989151000977,3.337860107421875e-06,0.0,4.76837158203125e-07,0.14619016647338867,-0.14618968963623047,-0.14618682861328125,-7.50949764251709,-7.50949764251709,-7.50949764251709,-7.50949764251709,-7.50949764251709,0.0,0.0,0.0,0.0,0.0,0.0,-3.337860107421875e-06,4.100799560546875e-05,-0.00014734268188476562,0.1457376480102539,-0.14588499069213867,-0.14574098587036133,-6.67572021484375e-06,4.100799560546875e-05,-0.00014781951904296875,-0.0004525184631347656,0.0003046989440917969,0.0004458427429199219,0.00014781951904296875
212,childes.train.txt,ocks,120,120,31,-11.594110488891602,-11.592735290527344,-11.594110488891602,-11.594108581542969,-11.592714309692383,-0.0013751983642578125,0.0,-1.9073486328125e-06,-0.00139617919921875,0.0013942718505859375,2.09808349609375e-05,-11.89663314819336,-11.896588325500488,-11.896628379821777,-11.896625518798828,-11.896553993225098,-4.482269287109375e-05,-4.76837158203125e-06,-7.62939453125e-06,-7.915496826171875e-05,7.152557373046875e-05,3.4332275390625e-05,-11.520965576171875,-11.520965576171875,-11.520965576171875,-11.520965576171875,-11.520965576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0013303756713867188,-4.76837158203125e-06,-5.7220458984375e-06,0.0013170242309570312,-0.0013227462768554688,1.33514404296875e-05,0.0013751983642578125,0.0,1.9073486328125e-06,0.00139617919921875,-0.0013942718505859375,-2.09808349609375e-05,0.0013751983642578125
213,bnc_spoken.train.txt,Ġrun,109,98,26,-8.609786987304688,-8.609786987304688,-8.609786987304688,-8.608905792236328,-8.609174728393555,0.0,0.0,-0.000881195068359375,-0.0006122589111328125,-0.0002689361572265625,0.0006122589111328125,-8.374238014221191,-8.374238967895508,-8.374238014221191,-8.37424087524414,-9.38351058959961,9.5367431640625e-07,0.0,2.86102294921875e-06,1.009272575378418,-1.0092697143554688,-1.0092716217041016,-8.492774963378906,-8.492774963378906,-8.492774963378906,-8.49277400970459,-8.492774963378906,0.0,0.0,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,0.0008840560913085938,1.0098848342895508,-1.0090007781982422,-1.0098838806152344,0.0,0.0,0.0008802413940429688,0.0006122589111328125,0.00026798248291015625,-0.0006122589111328125,0.000881195068359375
214,childes.train.txt,Ġstring,120,120,33,-10.81576156616211,-10.81575870513916,-10.81576156616211,-10.81576156616211,-10.815763473510742,-2.86102294921875e-06,0.0,0.0,1.9073486328125e-06,-1.9073486328125e-06,-4.76837158203125e-06,-10.2123384475708,-10.212318420410156,-10.2123384475708,-10.212340354919434,-10.21227741241455,-2.002716064453125e-05,0.0,1.9073486328125e-06,-6.103515625e-05,6.29425048828125e-05,4.100799560546875e-05,-10.98454475402832,-10.98454475402832,-10.98454475402832,-10.98454475402832,-10.98454475402832,0.0,0.0,0.0,0.0,0.0,0.0,-1.71661376953125e-05,0.0,1.9073486328125e-06,-6.29425048828125e-05,6.4849853515625e-05,4.57763671875e-05,2.86102294921875e-06,0.0,0.0,-1.9073486328125e-06,1.9073486328125e-06,4.76837158203125e-06,2.86102294921875e-06
215,bnc_spoken.train.txt,Ġyeah,94,90,24,-6.276803970336914,-6.276562690734863,-6.276825904846191,-6.276813507080078,-6.27656364440918,-0.00024127960205078125,2.193450927734375e-05,9.5367431640625e-06,-0.000240325927734375,0.0002498626708984375,-9.5367431640625e-07,-6.616995811462402,-6.616992950439453,-6.616995334625244,-6.6169939041137695,-6.084017753601074,-2.86102294921875e-06,-4.76837158203125e-07,-1.9073486328125e-06,-0.5329780578613281,0.5329761505126953,0.5329751968383789,-6.35097074508667,-6.350970268249512,-6.350970268249512,-6.350970268249512,-6.35097074508667,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0002384185791015625,-2.2411346435546875e-05,-1.1444091796875e-05,-0.5327377319335938,0.5327262878417969,0.5329761505126953,0.00024080276489257812,-2.2411346435546875e-05,-1.0013580322265625e-05,0.000240325927734375,-0.0002503395080566406,4.76837158203125e-07,0.00024127960205078125
216,bnc_spoken.train.txt,Ġdate,101,103,25,-10.064360618591309,-10.064376831054688,-10.064361572265625,-10.064379692077637,-10.06442642211914,1.621246337890625e-05,9.5367431640625e-07,1.9073486328125e-05,6.580352783203125e-05,-4.673004150390625e-05,-4.9591064453125e-05,-9.831549644470215,-9.831549644470215,-9.831549644470215,-9.831548690795898,-11.05251693725586,0.0,0.0,-9.5367431640625e-07,1.2209672927856445,-1.220968246459961,-1.2209672927856445,-10.292654037475586,-10.292654037475586,-10.292654037475586,-10.292654037475586,-10.292654037475586,0.0,0.0,0.0,0.0,0.0,0.0,-1.621246337890625e-05,-9.5367431640625e-07,-2.002716064453125e-05,1.2209014892578125,-1.220921516418457,-1.2209177017211914,-1.621246337890625e-05,-9.5367431640625e-07,-1.9073486328125e-05,-6.580352783203125e-05,4.673004150390625e-05,4.9591064453125e-05,1.9073486328125e-05
