case_group,example_id,source,target_idx,target_id,target_token,target_surface,prefix_tokens,later_tokens,target_frac,target_freq_bucket,local_leak_10tok,repeated_capitalized_prefix_suffix,case_id,wwm42_40M_lp_full,wwm42_40M_lp_deleted_fixedpos,wwm42_40M_lp_block_shuffled_fixedpos,wwm42_40M_lp_same_source_near_fixedpos,wwm42_40M_lp_cross_source_near_fixedpos,wwm42_40M_full_minus_deleted_fixedpos,wwm42_40M_full_minus_block_shuffled_fixedpos,wwm42_40M_full_minus_same_source_near_fixedpos,wwm42_40M_full_minus_cross_source_near_fixedpos,wwm42_80M_lp_full,wwm42_80M_lp_deleted_fixedpos,wwm42_80M_lp_block_shuffled_fixedpos,wwm42_80M_lp_same_source_near_fixedpos,wwm42_80M_lp_cross_source_near_fixedpos,wwm42_80M_full_minus_deleted_fixedpos,wwm42_80M_full_minus_block_shuffled_fixedpos,wwm42_80M_full_minus_same_source_near_fixedpos,wwm42_80M_full_minus_cross_source_near_fixedpos,wwm42_100M_lp_full,wwm42_100M_lp_deleted_fixedpos,wwm42_100M_lp_block_shuffled_fixedpos,wwm42_100M_lp_same_source_near_fixedpos,wwm42_100M_lp_cross_source_near_fixedpos,wwm42_100M_full_minus_deleted_fixedpos,wwm42_100M_full_minus_block_shuffled_fixedpos,wwm42_100M_full_minus_same_source_near_fixedpos,wwm42_100M_full_minus_cross_source_near_fixedpos,wwm43_40M_lp_full,wwm43_40M_lp_deleted_fixedpos,wwm43_40M_lp_block_shuffled_fixedpos,wwm43_40M_lp_same_source_near_fixedpos,wwm43_40M_lp_cross_source_near_fixedpos,wwm43_40M_full_minus_deleted_fixedpos,wwm43_40M_full_minus_block_shuffled_fixedpos,wwm43_40M_full_minus_same_source_near_fixedpos,wwm43_40M_full_minus_cross_source_near_fixedpos,wwm43_80M_lp_full,wwm43_80M_lp_deleted_fixedpos,wwm43_80M_lp_block_shuffled_fixedpos,wwm43_80M_lp_same_source_near_fixedpos,wwm43_80M_lp_cross_source_near_fixedpos,wwm43_80M_full_minus_deleted_fixedpos,wwm43_80M_full_minus_block_shuffled_fixedpos,wwm43_80M_full_minus_same_source_near_fixedpos,wwm43_80M_full_minus_cross_source_near_fixedpos,wwm43_100M_lp_full,wwm43_100M_lp_deleted_fixedpos,wwm43_100M_lp_block_shuffled_fixedpos,wwm43_100M_lp_same_source_near_fixedpos,wwm43_100M_lp_cross_source_near_fixedpos,wwm43_100M_full_minus_deleted_fixedpos,wwm43_100M_full_minus_block_shuffled_fixedpos,wwm43_100M_full_minus_same_source_near_fixedpos,wwm43_100M_full_minus_cross_source_near_fixedpos,stable_full_minus_same_fixedpos_40M,stable_full_minus_deleted_fixedpos_40M,stable_full_minus_same_fixedpos_80M,stable_full_minus_deleted_fixedpos_80M,stable_full_minus_same_fixedpos_100M,stable_full_minus_deleted_fixedpos_100M
exact_1m_slice,3938,bnc_spoken.train.txt,41,1447,Ġactually,actually,118,107,0.38317757009345793,31+,0,1,247,-5.606728553771973,-5.562918186187744,-5.60614013671875,-5.566974639892578,-5.68491268157959,-0.043810367584228516,-0.0005884170532226562,-0.03975391387939453,0.07818412780761719,-4.9915876388549805,-4.838177680969238,-4.815387725830078,-4.490145683288574,-5.033761024475098,-0.1534099578857422,-0.17619991302490234,-0.5014419555664062,0.04217338562011719,-4.95943546295166,-4.851137161254883,-4.799182891845703,-4.46923303604126,-5.225019931793213,-0.10829830169677734,-0.16025257110595703,-0.4902024269104004,0.26558446884155273,-5.409626007080078,-5.605820655822754,-5.4096174240112305,-5.501974105834961,-5.546262741088867,0.19619464874267578,-8.58306884765625e-06,0.09234809875488281,0.13663673400878906,-4.687424182891846,-4.56913423538208,-4.681170463562012,-4.614892959594727,-4.891940593719482,-0.11828994750976562,-0.006253719329833984,-0.07253122329711914,0.20451641082763672,-4.577505111694336,-4.463971138000488,-4.620578765869141,-4.515256404876709,-5.00263786315918,-0.11353397369384766,0.04307365417480469,-0.06224870681762695,0.42513275146484375,0.0,0.0,-0.07253122329711914,-0.11828994750976562,-0.06224870681762695,-0.10829830169677734
exact_1m_slice,1657,bnc_spoken.train.txt,28,309,Ġwhat,what,105,97,0.28865979381443296,31+,0,0,248,-0.4902869760990143,-0.4550231099128723,-0.49089914560317993,-0.7125206589698792,-0.7287734150886536,-0.03526386618614197,0.0006121695041656494,0.22223368287086487,0.23848643898963928,-0.6677650809288025,-0.688703715801239,-0.6656667590141296,-0.8871151804924011,-0.8576585054397583,0.020938634872436523,-0.0020983219146728516,0.21935009956359863,0.1898934245109558,-0.7402878999710083,-0.6803753972053528,-0.740463376045227,-0.8824355602264404,-0.7091273069381714,-0.05991250276565552,0.00017547607421875,0.14214766025543213,-0.031160593032836914,-0.7684963941574097,-0.7360146045684814,-0.7631990909576416,-1.0496046543121338,-0.9363847374916077,-0.03248178958892822,-0.005297303199768066,0.2811082601547241,0.167888343334198,-0.6110708117485046,-0.7869424819946289,-0.624415934085846,-0.966393232345581,-0.7401452660560608,0.17587167024612427,0.013345122337341309,0.3553224205970764,0.12907445430755615,-0.4805194139480591,-0.6211602091789246,-0.49573636054992676,-0.7728877067565918,-0.5392696261405945,0.14064079523086548,0.015216946601867676,0.2923682928085327,0.0587502121925354,0.22223368287086487,-0.03248178958892822,0.21935009956359863,0.020938634872436523,0.14214766025543213,0.0
exact_1m_slice,2228,bnc_spoken.train.txt,30,2048,Ġtoy,toy,98,113,0.26548672566371684,31+,0,0,249,-11.286911964416504,-10.937808990478516,-11.410690307617188,-11.4600830078125,-9.917847633361816,-0.3491029739379883,0.1237783432006836,0.1731710433959961,-1.3690643310546875,-11.629111289978027,-11.607307434082031,-11.625967979431152,-11.49350357055664,-9.765643119812012,-0.021803855895996094,-0.003143310546875,-0.13560771942138672,-1.8634681701660156,-11.891006469726562,-11.74259090423584,-11.886544227600098,-11.753191947937012,-9.625030517578125,-0.14841556549072266,-0.004462242126464844,-0.13781452178955078,-2.2659759521484375,-12.929736137390137,-12.523075103759766,-13.022099494934082,-12.968936920166016,-10.592060089111328,-0.4066610336303711,0.09236335754394531,0.039200782775878906,-2.3376760482788086,-13.16964054107666,-13.354808807373047,-13.07019329071045,-13.787548065185547,-12.332372665405273,0.18516826629638672,-0.09944725036621094,0.6179075241088867,-0.8372678756713867,-13.127486228942871,-13.216266632080078,-13.006671905517578,-13.551176071166992,-12.118279457092285,0.08878040313720703,-0.12081432342529297,0.4236898422241211,-1.009206771850586,0.039200782775878906,-0.3491029739379883,0.0,0.0,0.0,0.0
exact_1m_slice,431,bnc_spoken.train.txt,39,744,Ġmade,made,94,95,0.4105263157894737,31+,0,0,250,-6.546496391296387,-6.516761302947998,-6.5580668449401855,-6.068448066711426,-6.030237197875977,-0.029735088348388672,0.011570453643798828,-0.47804832458496094,-0.5162591934204102,-5.938834190368652,-6.048442840576172,-5.924010276794434,-5.910158157348633,-5.8643341064453125,0.10960865020751953,-0.01482391357421875,-0.02867603302001953,-0.07450008392333984,-5.9354352951049805,-6.09394645690918,-5.938989639282227,-5.925135612487793,-5.87399435043335,0.15851116180419922,0.0035543441772460938,-0.0102996826171875,-0.06144094467163086,-3.969189167022705,-3.8001904487609863,-3.981639862060547,-3.7261464595794678,-3.338449716567993,-0.16899871826171875,0.012450695037841797,-0.2430427074432373,-0.6307394504547119,-5.031373023986816,-4.9160284996032715,-5.107043266296387,-4.773070335388184,-3.872396230697632,-0.11534452438354492,0.07567024230957031,-0.2583026885986328,-1.1589767932891846,-4.959127902984619,-4.83050537109375,-5.016704559326172,-4.6268205642700195,-3.8057384490966797,-0.12862253189086914,0.057576656341552734,-0.3323073387145996,-1.1533894538879395,-0.2430427074432373,-0.029735088348388672,-0.02867603302001953,0.0,-0.0102996826171875,0.0
exact_1m_slice,1780,bnc_spoken.train.txt,34,2150,Ġliving,living,98,103,0.3300970873786408,31+,0,0,251,-4.852220058441162,-4.985291481018066,-4.451240539550781,-5.037864685058594,-5.117588520050049,0.1330714225769043,-0.40097951889038086,0.18564462661743164,0.2653684616088867,-3.7135796546936035,-3.563133716583252,-3.4992547035217285,-4.075401306152344,-3.7187232971191406,-0.15044593811035156,-0.214324951171875,0.36182165145874023,0.005143642425537109,-4.073672294616699,-3.8701088428497314,-3.8468716144561768,-4.323780059814453,-3.991257429122925,-0.20356345176696777,-0.22680068016052246,0.2501077651977539,-0.08241486549377441,-6.141935348510742,-6.563753128051758,-5.93548583984375,-6.322896957397461,-7.037255764007568,0.4218177795410156,-0.2064495086669922,0.18096160888671875,0.8953204154968262,-4.8103742599487305,-5.157217979431152,-4.473308563232422,-5.43026876449585,-6.046988487243652,0.3468437194824219,-0.3370656967163086,0.6198945045471191,1.2366142272949219,-4.618806838989258,-4.826845645904541,-4.358913898468018,-5.155055046081543,-5.528414726257324,0.2080388069152832,-0.25989294052124023,0.5362482070922852,0.9096078872680664,0.18096160888671875,0.1330714225769043,0.36182165145874023,0.0,0.2501077651977539,0.0
exact_1m_slice,4597,bnc_spoken.train.txt,46,5068,Ġsuccessful,successful,92,98,0.46938775510204084,31+,0,0,252,-11.2396240234375,-11.231039047241211,-11.227195739746094,-11.360026359558105,-12.485414505004883,-0.008584976196289062,-0.01242828369140625,0.12040233612060547,1.2457904815673828,-13.588777542114258,-13.714984893798828,-13.613940238952637,-13.364490509033203,-14.055256843566895,0.1262073516845703,0.025162696838378906,-0.2242870330810547,0.4664793014526367,-13.432193756103516,-13.46203899383545,-13.460469245910645,-13.271280288696289,-13.514623641967773,0.029845237731933594,0.028275489807128906,-0.16091346740722656,0.08242988586425781,-14.654401779174805,-14.656071662902832,-14.603177070617676,-14.664325714111328,-15.480015754699707,0.0016698837280273438,-0.051224708557128906,0.009923934936523438,0.8256139755249023,-14.318020820617676,-14.66805362701416,-14.305338859558105,-14.16483211517334,-15.29172134399414,0.3500328063964844,-0.012681961059570312,-0.15318870544433594,0.9737005233764648,-14.650903701782227,-14.916925430297852,-14.620094299316406,-14.474753379821777,-15.448816299438477,0.266021728515625,-0.030809402465820312,-0.17615032196044922,0.79791259765625,0.009923934936523438,0.0,-0.15318870544433594,0.1262073516845703,-0.16091346740722656,0.029845237731933594
exact_1m_slice,4412,bnc_spoken.train.txt,39,7441,Ġability,ability,98,104,0.375,31+,0,1,253,-12.87166690826416,-13.022059440612793,-12.982511520385742,-13.227558135986328,-14.449092864990234,0.1503925323486328,0.11084461212158203,0.35589122772216797,1.5774259567260742,-13.773773193359375,-13.195470809936523,-14.307083129882812,-13.239415168762207,-13.585553169250488,-0.5783023834228516,0.5333099365234375,-0.534358024597168,-0.18822002410888672,-13.790212631225586,-13.382017135620117,-14.138650894165039,-13.294782638549805,-13.673534393310547,-0.40819549560546875,0.3484382629394531,-0.49542999267578125,-0.11667823791503906,-12.741473197937012,-12.614640235900879,-12.959013938903809,-13.066773414611816,-13.724592208862305,-0.1268329620361328,0.21754074096679688,0.3253002166748047,0.983119010925293,-12.251002311706543,-12.145615577697754,-12.395257949829102,-12.44766902923584,-12.292731285095215,-0.10538673400878906,0.1442556381225586,0.19666671752929688,0.041728973388671875,-12.633723258972168,-12.419483184814453,-12.782979011535645,-12.760483741760254,-12.714191436767578,-0.21424007415771484,0.14925575256347656,0.12676048278808594,0.08046817779541016,0.3253002166748047,0.0,0.0,-0.10538673400878906,0.0,-0.21424007415771484
exact_1m_slice,5882,childes.train.txt,34,2316,Ġdat,dat,120,120,0.2833333333333333,31+,0,1,254,-1.5068389177322388,-1.329006552696228,-1.485063910484314,-1.4165408611297607,-1.8271355628967285,-0.17783236503601074,-0.021775007247924805,-0.09029805660247803,0.32029664516448975,-0.8800385594367981,-1.27339506149292,-0.8670005798339844,-0.9018214344978333,-1.3092265129089355,0.3933565020561218,-0.01303797960281372,0.021782875061035156,0.42918795347213745,-0.87116938829422,-1.2803906202316284,-0.8626376986503601,-0.9513545036315918,-1.3062076568603516,0.40922123193740845,-0.008531689643859863,0.08018511533737183,0.4350382685661316,-2.5092859268188477,-2.5808498859405518,-2.480644702911377,-2.3817148208618164,-3.0736756324768066,0.0715639591217041,-0.028641223907470703,-0.12757110595703125,0.564389705657959,-0.9512512683868408,-1.2984789609909058,-0.9274902939796448,-1.0672839879989624,-1.4925169944763184,0.34722769260406494,-0.023760974407196045,0.11603271961212158,0.5412657260894775,-0.42312246561050415,-0.5086514949798584,-0.40922117233276367,-0.49294763803482056,-0.6245400309562683,0.08552902936935425,-0.013901293277740479,0.0698251724243164,0.20141756534576416,-0.09029805660247803,0.0,0.021782875061035156,0.34722769260406494,0.0698251724243164,0.08552902936935425
exact_1m_slice,3553,bnc_spoken.train.txt,37,1393,Ġwasn,wasn,95,97,0.38144329896907214,1,0,1,255,-0.12847977876663208,-0.09862489998340607,-0.13424819707870483,-0.11197549104690552,-0.08633968234062195,-0.029854878783226013,0.005768418312072754,-0.016504287719726562,-0.04214009642601013,-0.10601095110177994,-0.07416259497404099,-0.10749803483486176,-0.07284408807754517,-0.07855048775672913,-0.03184835612773895,0.0014870837330818176,-0.03316686302423477,-0.027460463345050812,-0.09755250811576843,-0.06809299439191818,-0.10063979774713516,-0.06717829406261444,-0.10202746838331223,-0.02945951372385025,0.0030872896313667297,-0.03037421405315399,0.004474960267543793,-0.29678863286972046,-0.19222910702228546,-0.31901779770851135,-0.26038092374801636,-0.1765652298927307,-0.104559525847435,0.022229164838790894,-0.0364077091217041,-0.12022340297698975,-0.3926863670349121,-0.2693740427494049,-0.47769731283187866,-0.24515652656555176,-0.296403169631958,-0.1233123242855072,0.08501094579696655,-0.14752984046936035,-0.0962831974029541,-0.32801124453544617,-0.18083037436008453,-0.3877350091934204,-0.18867845833301544,-0.22444038093090057,-0.14718087017536163,0.05972376465797424,-0.13933278620243073,-0.1035708636045456,-0.016504287719726562,-0.029854878783226013,-0.03316686302423477,-0.03184835612773895,-0.03037421405315399,-0.02945951372385025
exact_1m_slice,6195,childes.train.txt,44,309,Ġwhat,what,120,120,0.36666666666666664,31+,0,1,256,-0.12153410166501999,-0.11732134968042374,-0.11239714920520782,-0.17290857434272766,-0.12683522701263428,-0.0042127519845962524,-0.009136952459812164,0.05137447267770767,0.005301125347614288,-0.016948502510786057,-0.010848237201571465,-0.015899663791060448,-0.018518414348363876,-0.015305567532777786,-0.006100265309214592,-0.0010488387197256088,0.0015699118375778198,-0.0016429349780082703,-0.017349500209093094,-0.010470575653016567,-0.016248656436800957,-0.01748071052134037,-0.014066362753510475,-0.006878924556076527,-0.0011008437722921371,0.0001312103122472763,-0.0032831374555826187,-0.07295957207679749,-0.08012647926807404,-0.06957056373357773,-0.09529535472393036,-0.09507966786623001,0.00716690719127655,-0.003389008343219757,0.022335782647132874,0.022120095789432526,-0.013709434308111668,-0.01152300089597702,-0.012294460088014603,-0.015619325451552868,-0.01606742851436138,-0.0021864334121346474,-0.001414974220097065,0.0019098911434412003,0.002357994206249714,-0.007612386718392372,-0.005879014730453491,-0.006846066564321518,-0.00807035993784666,-0.006874481216073036,-0.001733371987938881,-0.0007663201540708542,0.0004579732194542885,-0.0007379055023193359,0.022335782647132874,0.0,0.0015699118375778198,-0.0021864334121346474,0.0001312103122472763,-0.001733371987938881
exact_1m_slice,379,bnc_spoken.train.txt,28,1018,Ġshall,shall,93,100,0.28,31+,0,1,257,-2.4194655418395996,-2.5813941955566406,-2.4337587356567383,-3.644561529159546,-3.6480250358581543,0.16192865371704102,0.014293193817138672,1.2250959873199463,1.2285594940185547,-0.554473876953125,-0.624938428401947,-0.532341718673706,-1.2527300119400024,-1.5472893714904785,0.07046455144882202,-0.022132158279418945,0.6982561349868774,0.9928154945373535,-0.6165139079093933,-0.707701563835144,-0.6008774638175964,-1.433506965637207,-1.7604892253875732,0.09118765592575073,-0.015636444091796875,0.8169930577278137,1.14397531747818,-2.2105817794799805,-2.2991347312927246,-2.2369742393493652,-2.639241933822632,-3.30047345161438,0.08855295181274414,0.026392459869384766,0.42866015434265137,1.0898916721343994,-1.0463552474975586,-1.23004150390625,-1.0682504177093506,-2.009296178817749,-2.728260040283203,0.1836862564086914,0.021895170211791992,0.9629409313201904,1.6819047927856445,-1.1225626468658447,-1.328571081161499,-1.137941837310791,-1.9397673606872559,-2.7221243381500244,0.2060084342956543,0.015379190444946289,0.8172047138214111,1.5995616912841797,0.42866015434265137,0.08855295181274414,0.6982561349868774,0.07046455144882202,0.8169930577278137,0.09118765592575073
exact_1m_slice,2408,bnc_spoken.train.txt,36,1353,Ġhalf,half,100,107,0.3364485981308411,31+,0,1,258,-2.026226758956909,-2.1249353885650635,-2.027972936630249,-1.972744345664978,-2.149977922439575,0.0987086296081543,0.0017461776733398438,-0.05348241329193115,0.12375116348266602,-1.7716145515441895,-1.692225456237793,-1.717892050743103,-1.8596094846725464,-1.74593186378479,-0.07938909530639648,-0.053722500801086426,0.08799493312835693,-0.025682687759399414,-1.4543579816818237,-1.4101365804672241,-1.4050869941711426,-1.4014079570770264,-1.5272935628890991,-0.04422140121459961,-0.04927098751068115,-0.05295002460479736,0.07293558120727539,-1.733900785446167,-1.692291259765625,-1.7518036365509033,-1.7804516553878784,-1.7929673194885254,-0.04160952568054199,0.017902851104736328,0.046550869941711426,0.0590665340423584,-0.1899491548538208,-0.20843960344791412,-0.18059316277503967,-0.14465121924877167,-0.28762853145599365,0.018490448594093323,-0.009355992078781128,-0.04529793560504913,0.09767937660217285,-0.29605522751808167,-0.2921910881996155,-0.2802430987358093,-0.2009347826242447,-0.43259021639823914,-0.0038641393184661865,-0.01581212878227234,-0.09512044489383698,0.13653498888015747,0.0,0.0,0.0,0.0,-0.05295002460479736,-0.0038641393184661865
exact_1m_slice,5582,childes.train.txt,54,1509,Ġcomes,comes,120,120,0.45,31+,0,1,259,-6.999358177185059,-7.141829967498779,-7.098142147064209,-7.003209114074707,-7.465600967407227,0.1424717903137207,0.09878396987915039,0.0038509368896484375,0.46624279022216797,-4.766095161437988,-5.442694664001465,-4.959267616271973,-5.041095733642578,-5.0817155838012695,0.6765995025634766,0.19317245483398438,0.27500057220458984,0.31562042236328125,-4.30423641204834,-4.868205547332764,-4.434664726257324,-4.5864787101745605,-4.79840087890625,0.5639691352844238,0.13042831420898438,0.2822422981262207,0.49416446685791016,-4.8700761795043945,-5.351170539855957,-5.039860725402832,-5.8948869705200195,-5.44606876373291,0.4810943603515625,0.1697845458984375,1.024810791015625,0.5759925842285156,-3.6974923610687256,-4.251893043518066,-3.7918756008148193,-4.572463035583496,-4.01475715637207,0.5544006824493408,0.09438323974609375,0.8749706745147705,0.3172647953033447,-3.6863903999328613,-4.433608531951904,-3.8022847175598145,-4.824825763702393,-4.059918403625488,0.747218132019043,0.11589431762695312,1.1384353637695312,0.37352800369262695,0.0038509368896484375,0.1424717903137207,0.27500057220458984,0.5544006824493408,0.2822422981262207,0.5639691352844238
exact_1m_slice,4388,bnc_spoken.train.txt,36,1602,Ġcountry,country,98,89,0.4044943820224719,31+,0,0,260,-3.177488327026367,-3.3910727500915527,-3.3389196395874023,-3.6260857582092285,-4.265822887420654,0.21358442306518555,0.16143131256103516,0.44859743118286133,1.088334560394287,-2.1211256980895996,-3.045374631881714,-2.191926956176758,-3.7893688678741455,-3.6979079246520996,0.9242489337921143,0.0708012580871582,1.668243169784546,1.5767822265625,-1.2685316801071167,-2.5542211532592773,-1.3350741863250732,-2.9641823768615723,-2.95595121383667,1.2856894731521606,0.06654250621795654,1.6956506967544556,1.6874195337295532,-4.40050745010376,-3.798111915588379,-4.332082748413086,-4.962968349456787,-5.05027961730957,-0.6023955345153809,-0.06842470169067383,0.5624608993530273,0.6497721672058105,-2.092512607574463,-2.1248979568481445,-2.14080548286438,-3.2887353897094727,-3.4992470741271973,0.03238534927368164,0.04829287528991699,1.1962227821350098,1.4067344665527344,-1.8774523735046387,-2.0062732696533203,-2.0026941299438477,-3.120983600616455,-3.2866573333740234,0.12882089614868164,0.12524175643920898,1.2435312271118164,1.4092049598693848,0.44859743118286133,0.0,1.1962227821350098,0.03238534927368164,1.2435312271118164,0.12882089614868164
exact_1m_slice,6022,childes.train.txt,36,2368,Ġforget,forget,120,120,0.3,31+,0,1,261,-7.257699966430664,-7.581972122192383,-7.577184677124023,-7.348125457763672,-7.460223197937012,0.32427215576171875,0.3194847106933594,0.09042549133300781,0.20252323150634766,-6.96105432510376,-7.223369598388672,-6.773167610168457,-6.427549839019775,-6.473855972290039,0.2623152732849121,-0.18788671493530273,-0.5335044860839844,-0.4871983528137207,-6.069684982299805,-6.420129776000977,-5.968266487121582,-5.657044887542725,-5.858524322509766,0.3504447937011719,-0.10141849517822266,-0.4126400947570801,-0.21116065979003906,-7.107254505157471,-7.255486965179443,-6.815526962280273,-6.105975151062012,-7.1510162353515625,0.14823246002197266,-0.29172754287719727,-1.001279354095459,0.0437617301940918,-5.500654697418213,-5.475471496582031,-5.568926811218262,-5.378409385681152,-5.493807792663574,-0.02518320083618164,0.06827211380004883,-0.12224531173706055,-0.006846904754638672,-5.286590576171875,-5.303288459777832,-5.371757507324219,-5.130980491638184,-5.406863212585449,0.01669788360595703,0.08516693115234375,-0.1556100845336914,0.12027263641357422,0.0,0.14823246002197266,-0.12224531173706055,0.0,-0.1556100845336914,0.01669788360595703
exact_1m_slice,1822,bnc_spoken.train.txt,29,2771,ĠCity,city,105,109,0.26605504587155965,31+,0,0,262,-5.404247283935547,-5.27830171585083,-5.2798967361450195,-5.4388628005981445,-6.006058216094971,-0.1259455680847168,-0.12435054779052734,0.034615516662597656,0.6018109321594238,-3.8080084323883057,-2.8946166038513184,-4.007448673248291,-3.803431510925293,-4.617005348205566,-0.9133918285369873,0.19944024085998535,-0.004576921463012695,0.8089969158172607,-4.249361038208008,-3.384873390197754,-4.408326148986816,-4.109644889831543,-5.072894096374512,-0.8644876480102539,0.1589651107788086,-0.13971614837646484,0.8235330581665039,-6.793063640594482,-6.547183990478516,-6.824007511138916,-6.708946228027344,-6.3248186111450195,-0.2458796501159668,0.030943870544433594,-0.08411741256713867,-0.4682450294494629,-4.372859954833984,-2.5207855701446533,-4.479774475097656,-4.541410446166992,-6.158413410186768,-1.852074384689331,0.10691452026367188,0.1685504913330078,1.7855534553527832,-4.394477844238281,-2.6006920337677,-4.514231204986572,-4.566078186035156,-6.192294597625732,-1.793785810470581,0.11975336074829102,0.171600341796875,1.7978167533874512,0.0,-0.1259455680847168,0.0,-0.9133918285369873,0.0,-0.8644876480102539
exact_1m_slice,215,bnc_spoken.train.txt,38,4897,Ġrules,rules,102,99,0.3838383838383838,31+,1,0,263,-2.1394875049591064,-1.7051537036895752,-2.229273796081543,-2.3989181518554688,-1.973164677619934,-0.43433380126953125,0.08978629112243652,0.2594306468963623,-0.16632282733917236,-0.48927557468414307,-0.3863489031791687,-0.48847609758377075,-0.4001436233520508,-0.37395036220550537,-0.10292667150497437,-0.0007994771003723145,-0.08913195133209229,-0.1153252124786377,-0.3370001018047333,-0.2778882384300232,-0.3410048186779022,-0.2701122760772705,-0.2555498778820038,-0.05911186337471008,0.004004716873168945,-0.06688782572746277,-0.08145022392272949,-4.813291072845459,-4.470527648925781,-4.751735687255859,-4.30854606628418,-4.203957557678223,-0.34276342391967773,-0.06155538558959961,-0.5047450065612793,-0.6093335151672363,-0.18000097572803497,-0.19227690994739532,-0.17759951949119568,-0.187849223613739,-0.17321087419986725,0.012275934219360352,-0.0024014562368392944,0.00784824788570404,-0.006790101528167725,-0.153987854719162,-0.17750878632068634,-0.1528882384300232,-0.16448694467544556,-0.15414093434810638,0.023520931601524353,-0.001099616289138794,0.01049908995628357,0.00015307962894439697,0.0,-0.34276342391967773,0.0,0.0,0.0,0.0
exact_1m_slice,6233,childes.train.txt,39,309,Ġwhat,what,120,120,0.325,31+,0,1,264,-0.047946441918611526,-0.09607382118701935,-0.05163482949137688,-0.06459400057792664,-0.07962120324373245,0.04812737926840782,0.0036883875727653503,0.01664755865931511,0.031674761325120926,-0.035672154277563095,-0.16336065530776978,-0.03563108667731285,-0.04550214856863022,-0.15262086689472198,0.12768850103020668,-4.106760025024414e-05,0.009829994291067123,0.11694871261715889,-0.04861105978488922,-0.19215868413448334,-0.04990949109196663,-0.05875861644744873,-0.18797972798347473,0.14354762434959412,0.0012984313070774078,0.01014755666255951,0.1393686681985855,-0.12882336974143982,-0.36970195174217224,-0.1415487825870514,-0.13962975144386292,-0.28657713532447815,0.24087858200073242,0.012725412845611572,0.010806381702423096,0.15775376558303833,-0.23345370590686798,-1.021073579788208,-0.2757279574871063,-0.22493427991867065,-0.7246080040931702,0.78761987388134,0.04227425158023834,-0.008519425988197327,0.4911542981863022,-0.17523407936096191,-0.8301692605018616,-0.2055039405822754,-0.16250285506248474,-0.5744208693504333,0.6549351811408997,0.030269861221313477,-0.012731224298477173,0.39918678998947144,0.010806381702423096,0.04812737926840782,0.0,0.12768850103020668,0.0,0.14354762434959412
exact_1m_slice,4234,bnc_spoken.train.txt,41,6778,Ġfunction,function,93,107,0.38317757009345793,31+,0,0,265,-6.22884464263916,-6.229601860046387,-6.418869972229004,-6.080561637878418,-6.668328285217285,0.0007572174072265625,0.19002532958984375,-0.1482830047607422,0.439483642578125,-0.6475268006324768,-0.5970832109451294,-0.5754364728927612,-0.5147011280059814,-0.6261687874794006,-0.05044358968734741,-0.07209032773971558,-0.13282567262649536,-0.021358013153076172,-0.6460764408111572,-0.5780225992202759,-0.5926108360290527,-0.49699825048446655,-0.6249366998672485,-0.06805384159088135,-0.05346560478210449,-0.14907819032669067,-0.02113974094390869,-3.4517672061920166,-2.9209580421447754,-3.3977670669555664,-2.9828431606292725,-2.743807554244995,-0.5308091640472412,-0.054000139236450195,-0.46892404556274414,-0.7079596519470215,-0.6245869994163513,-0.39972254633903503,-0.3523279130458832,-0.30296990275382996,-0.30661532282829285,-0.22486445307731628,-0.27225908637046814,-0.32161709666252136,-0.31797167658805847,-0.5992268323898315,-0.38888290524482727,-0.3476596176624298,-0.320381760597229,-0.3060859143733978,-0.21034392714500427,-0.25156721472740173,-0.27884507179260254,-0.2931409180164337,-0.1482830047607422,0.0,-0.13282567262649536,-0.05044358968734741,-0.14907819032669067,-0.06805384159088135
exact_1m_slice,6115,childes.train.txt,33,7038,Ġgrapes,grapes,120,120,0.275,11-30,0,1,266,-7.544983863830566,-7.260462760925293,-7.487485885620117,-7.454990386962891,-7.539375305175781,-0.28452110290527344,-0.05749797821044922,-0.08999347686767578,-0.005608558654785156,-5.025730133056641,-4.744199752807617,-4.947289943695068,-4.834845066070557,-5.169461727142334,-0.28153038024902344,-0.07844018936157227,-0.19088506698608398,0.14373159408569336,-4.750499725341797,-4.566727638244629,-4.741641521453857,-4.715547561645508,-4.691712379455566,-0.18377208709716797,-0.008858203887939453,-0.03495216369628906,-0.05878734588623047,-6.4859466552734375,-6.065511226654053,-6.549152374267578,-6.174190521240234,-6.269160270690918,-0.42043542861938477,0.06320571899414062,-0.3117561340332031,-0.21678638458251953,-3.9405009746551514,-3.730189323425293,-4.098293304443359,-3.7850513458251953,-3.772439956665039,-0.2103116512298584,0.157792329788208,-0.15544962882995605,-0.1680610179901123,-3.72900390625,-3.471163511276245,-3.9009292125701904,-3.6228466033935547,-3.562178611755371,-0.2578403949737549,0.17192530632019043,-0.10615730285644531,-0.1668252944946289,-0.08999347686767578,-0.28452110290527344,-0.15544962882995605,-0.2103116512298584,-0.03495216369628906,-0.18377208709716797
