case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cont_lp_full,cont_lp_deleted,cont_lp_shuffled,cont_lp_same_near,cont_lp_cross_near,cont_delta_deleted,cont_delta_shuffled,cont_delta_same_near,cont_delta_cross_near,cont_spec_same_vs_cross,cont_spec_deleted_vs_cross,cont_minus_wwm_delta_deleted,cont_minus_wwm_delta_shuffled,cont_minus_wwm_delta_same_near,cont_minus_wwm_delta_cross_near,cont_minus_wwm_spec_same_vs_cross,cont_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
84,bnc_spoken.train.txt,Ġinv,95,105,27,-10.504615783691406,-10.504377365112305,-10.504348754882812,-10.504390716552734,-10.505285263061523,-0.0002384185791015625,-0.00026702880859375,-0.000225067138671875,0.0006694793701171875,-0.0008945465087890625,-0.00090789794921875,-10.28788948059082,-10.287885665893555,-10.28788948059082,-10.28788948059082,-11.75207233428955,-3.814697265625e-06,0.0,0.0,1.4641828536987305,-1.4641828536987305,-1.464186668395996,0.0002346038818359375,0.00026702880859375,0.000225067138671875,1.4635133743286133,-1.4632883071899414,-1.4632787704467773,0.00026702880859375
85,bnc_spoken.train.txt,Ġmet,105,102,25,-10.824172973632812,-10.824178695678711,-10.822250366210938,-10.824155807495117,-10.8241548538208,5.7220458984375e-06,-0.001922607421875,-1.71661376953125e-05,-1.811981201171875e-05,9.5367431640625e-07,2.384185791015625e-05,-9.426820755004883,-9.42681884765625,-9.426819801330566,-9.426819801330566,-11.071968078613281,-1.9073486328125e-06,-9.5367431640625e-07,-9.5367431640625e-07,1.6451473236083984,-1.6451482772827148,-1.6451492309570312,-7.62939453125e-06,0.0019216537475585938,1.621246337890625e-05,1.6451654434204102,-1.6451492309570312,-1.6451730728149414,0.001922607421875
86,bnc_spoken.train.txt,Ġoccasional,96,106,28,-12.95344352722168,-12.95340347290039,-12.953474998474121,-12.953434944152832,-12.955838203430176,-4.00543212890625e-05,3.147125244140625e-05,-8.58306884765625e-06,0.0023946762084960938,-0.00240325927734375,-0.0024347305297851562,-12.094036102294922,-12.094036102294922,-12.094036102294922,-12.094036102294922,-13.171215057373047,0.0,0.0,0.0,1.077178955078125,-1.077178955078125,-1.077178955078125,4.00543212890625e-05,-3.147125244140625e-05,8.58306884765625e-06,1.074784278869629,-1.0747756958007812,-1.0747442245483398,4.00543212890625e-05
87,bnc_spoken.train.txt,Ġinter,120,120,36,-9.196399688720703,-9.196388244628906,-9.196392059326172,-9.196420669555664,-9.198044776916504,-1.1444091796875e-05,-7.62939453125e-06,2.09808349609375e-05,0.0016450881958007812,-0.0016241073608398438,-0.0016565322875976562,-8.995125770568848,-8.995123863220215,-8.995125770568848,-8.995125770568848,-11.006068229675293,-1.9073486328125e-06,0.0,0.0,2.0109424591064453,-2.0109424591064453,-2.010944366455078,9.5367431640625e-06,7.62939453125e-06,-2.09808349609375e-05,2.0092973709106445,-2.0093183517456055,-2.0092878341674805,2.09808349609375e-05
88,childes.train.txt,CHI,120,120,31,-4.179666042327881,-4.179665565490723,-4.179666042327881,-4.179665565490723,-4.179666519165039,-4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,-9.5367431640625e-07,-9.5367431640625e-07,-2.794908046722412,-2.794907569885254,-2.7949085235595703,-2.7949085235595703,-2.7949059009552,-4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,-2.1457672119140625e-06,2.6226043701171875e-06,1.6689300537109375e-06,0.0,4.76837158203125e-07,9.5367431640625e-07,-2.6226043701171875e-06,3.5762786865234375e-06,2.6226043701171875e-06,4.76837158203125e-07
89,childes.train.txt,Ġdon,120,120,32,-5.896074295043945,-5.896074295043945,-5.896074295043945,-5.896075248718262,-5.896074295043945,0.0,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,-5.612854480743408,-5.612855434417725,-5.612854957580566,-5.612854480743408,-5.612855911254883,9.5367431640625e-07,4.76837158203125e-07,0.0,1.430511474609375e-06,-1.430511474609375e-06,-4.76837158203125e-07,9.5367431640625e-07,4.76837158203125e-07,-9.5367431640625e-07,1.430511474609375e-06,-2.384185791015625e-06,-4.76837158203125e-07,9.5367431640625e-07
90,childes.train.txt,ere,120,120,32,-9.688348770141602,-9.688977241516113,-9.688360214233398,-9.68897819519043,-9.688977241516113,0.0006284713745117188,1.1444091796875e-05,0.000629425048828125,0.0006284713745117188,9.5367431640625e-07,0.0,-9.18199634552002,-9.181995391845703,-9.18199634552002,-9.18199634552002,-9.18199634552002,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-9.5367431640625e-07,-0.000629425048828125,-1.1444091796875e-05,-0.000629425048828125,-0.0006284713745117188,-9.5367431640625e-07,-9.5367431640625e-07,0.000629425048828125
91,bnc_spoken.train.txt,Ġwhat,109,108,30,-5.238510608673096,-5.238343715667725,-5.238540172576904,-5.23862361907959,-5.238343715667725,-0.00016689300537109375,2.956390380859375e-05,0.00011301040649414062,-0.00016689300537109375,0.0002799034118652344,0.0,-5.678474426269531,-5.67847204208374,-5.678474426269531,-5.678471565246582,-4.519582271575928,-2.384185791015625e-06,0.0,-2.86102294921875e-06,-1.1588921546936035,1.1588892936706543,1.1588897705078125,0.00016450881958007812,-2.956390380859375e-05,-0.00011587142944335938,-1.1587252616882324,1.158609390258789,1.1588897705078125,0.00016689300537109375
92,childes.train.txt,ĠFraser,120,120,32,-7.345294952392578,-7.345093727111816,-7.345294952392578,-7.34529447555542,-7.345026016235352,-0.00020122528076171875,0.0,-4.76837158203125e-07,-0.0002689361572265625,0.0002684593200683594,6.771087646484375e-05,-5.99722957611084,-5.997228622436523,-5.99722957611084,-5.997229099273682,-5.99722957611084,-9.5367431640625e-07,0.0,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-9.5367431640625e-07,0.0002002716064453125,0.0,0.0,0.0002689361572265625,-0.0002689361572265625,-6.866455078125e-05,0.00020122528076171875
93,bnc_spoken.train.txt,Ġmean,101,104,30,-6.8138885498046875,-6.813889980316162,-6.8138885498046875,-6.813889026641846,-6.8138885498046875,1.430511474609375e-06,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,1.430511474609375e-06,-6.523331642150879,-6.523329257965088,-6.523331642150879,-6.523331642150879,-8.289522171020508,-2.384185791015625e-06,0.0,0.0,1.766190528869629,-1.766190528869629,-1.76619291305542,-3.814697265625e-06,0.0,-4.76837158203125e-07,1.766190528869629,-1.766191005706787,-1.7661943435668945,1.430511474609375e-06
94,bnc_spoken.train.txt,Ġdon,93,95,24,-5.896852493286133,-5.896577835083008,-5.896858215332031,-5.896606922149658,-5.896073818206787,-0.000274658203125,5.7220458984375e-06,-0.0002455711364746094,-0.0007786750793457031,0.0005331039428710938,0.0005040168762207031,-6.0096869468688965,-6.009687423706055,-6.009687423706055,-6.009687423706055,-5.612851142883301,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,-0.3968358039855957,0.3968362808227539,0.3968362808227539,0.0002751350402832031,-5.245208740234375e-06,0.0002460479736328125,-0.39605712890625,0.3963031768798828,0.3963322639465332,0.000274658203125
95,bnc_spoken.train.txt,Ġwell,104,98,27,-6.394144058227539,-6.394165992736816,-6.394183158874512,-6.394380569458008,-6.394172668457031,2.193450927734375e-05,3.910064697265625e-05,0.00023651123046875,2.86102294921875e-05,0.0002079010009765625,-6.67572021484375e-06,-6.228330612182617,-6.228330612182617,-6.228330612182617,-6.228331565856934,-6.665342330932617,0.0,0.0,9.5367431640625e-07,0.43701171875,-0.4370107650756836,-0.43701171875,-2.193450927734375e-05,-3.910064697265625e-05,-0.00023555755615234375,0.4369831085205078,-0.43721866607666016,-0.43700504302978516,0.00023651123046875
96,bnc_spoken.train.txt,Ġtwenty,101,108,28,-6.844864845275879,-6.844870090484619,-6.844864845275879,-6.8448166847229,-6.844829082489014,5.245208740234375e-06,0.0,-4.8160552978515625e-05,-3.5762786865234375e-05,-1.239776611328125e-05,4.100799560546875e-05,-6.422976016998291,-6.422975540161133,-6.422975540161133,-6.422977447509766,-8.646111488342285,-4.76837158203125e-07,-4.76837158203125e-07,1.430511474609375e-06,2.223135471343994,-2.2231340408325195,-2.2231359481811523,-5.7220458984375e-06,-4.76837158203125e-07,4.9591064453125e-05,2.2231712341308594,-2.2231216430664062,-2.223176956176758,4.8160552978515625e-05
97,bnc_spoken.train.txt,Ġend,98,93,23,-8.066468238830566,-8.066457748413086,-8.066466331481934,-8.066436767578125,-8.066553115844727,-1.049041748046875e-05,-1.9073486328125e-06,-3.147125244140625e-05,8.487701416015625e-05,-0.0001163482666015625,-9.5367431640625e-05,-7.681609630584717,-7.681611061096191,-7.681610584259033,-7.681610107421875,-9.747093200683594,1.430511474609375e-06,9.5367431640625e-07,4.76837158203125e-07,2.065483570098877,-2.0654830932617188,-2.0654821395874023,1.1920928955078125e-05,2.86102294921875e-06,3.1948089599609375e-05,2.065398693084717,-2.065366744995117,-2.0653867721557617,3.147125244140625e-05
98,bnc_spoken.train.txt,Ġvisiting,98,93,24,-12.93848705291748,-12.935930252075195,-12.93848705291748,-12.935761451721191,-12.938459396362305,-0.0025568008422851562,0.0,-0.0027256011962890625,-2.765655517578125e-05,-0.0026979446411132812,-0.002529144287109375,-12.365036964416504,-12.365035057067871,-12.365036010742188,-12.365036964416504,-13.135225296020508,-1.9073486328125e-06,-9.5367431640625e-07,0.0,0.7701883316040039,-0.7701883316040039,-0.7701902389526367,0.0025548934936523438,-9.5367431640625e-07,0.0027256011962890625,0.7702159881591797,-0.7674903869628906,-0.7676610946655273,0.0027256011962890625
99,bnc_spoken.train.txt,Ġreview,98,98,25,-10.396550178527832,-10.396982192993164,-10.39654541015625,-10.39657211303711,-10.396827697753906,0.00043201446533203125,-4.76837158203125e-06,2.193450927734375e-05,0.00027751922607421875,-0.000255584716796875,0.0001544952392578125,-10.472095489501953,-10.472097396850586,-10.47209644317627,-10.47209644317627,-11.41792106628418,1.9073486328125e-06,9.5367431640625e-07,9.5367431640625e-07,0.9458255767822266,-0.9458246231079102,-0.9458236694335938,-0.00043010711669921875,5.7220458984375e-06,-2.09808349609375e-05,0.9455480575561523,-0.9455690383911133,-0.9459781646728516,0.00043201446533203125
100,bnc_spoken.train.txt,Ġlook,92,99,25,-6.912931442260742,-6.912956237792969,-6.912933826446533,-6.9129319190979,-6.913027763366699,2.47955322265625e-05,2.384185791015625e-06,4.76837158203125e-07,9.632110595703125e-05,-9.584426879882812e-05,-7.152557373046875e-05,-7.35024356842041,-7.35024356842041,-7.35024356842041,-7.350242614746094,-6.340294361114502,0.0,0.0,-9.5367431640625e-07,-1.0099492073059082,1.0099482536315918,1.0099492073059082,-2.47955322265625e-05,-2.384185791015625e-06,-1.430511474609375e-06,-1.0100455284118652,1.0100440979003906,1.0100207328796387,2.47955322265625e-05
101,bnc_spoken.train.txt,Ġwhen,105,109,27,-6.518766403198242,-6.518794059753418,-6.518783092498779,-6.51882266998291,-6.518720626831055,2.765655517578125e-05,1.6689300537109375e-05,5.626678466796875e-05,-4.57763671875e-05,0.00010204315185546875,7.343292236328125e-05,-6.524251937866211,-6.524251937866211,-6.524251937866211,-6.524251461029053,-7.301888465881348,0.0,0.0,-4.76837158203125e-07,0.7776365280151367,-0.7776370048522949,-0.7776365280151367,-2.765655517578125e-05,-1.6689300537109375e-05,-5.6743621826171875e-05,0.7776823043823242,-0.7777390480041504,-0.7777099609375,5.626678466796875e-05
102,bnc_spoken.train.txt,Ġnow,96,107,26,-6.386601448059082,-6.386517524719238,-6.386512279510498,-6.386520862579346,-6.386403560638428,-8.392333984375e-05,-8.916854858398438e-05,-8.058547973632812e-05,-0.00019788742065429688,0.00011730194091796875,0.00011396408081054688,-6.27431583404541,-6.274314880371094,-6.27431583404541,-6.274315357208252,-6.651606559753418,-9.5367431640625e-07,0.0,-4.76837158203125e-07,0.3772907257080078,-0.377291202545166,-0.3772916793823242,8.296966552734375e-05,8.916854858398438e-05,8.0108642578125e-05,0.3774886131286621,-0.377408504486084,-0.37740564346313477,8.916854858398438e-05
103,bnc_spoken.train.txt,Ġgoing,104,101,26,-6.5023956298828125,-6.502834320068359,-6.502840042114258,-6.502388000488281,-6.502833366394043,0.000438690185546875,0.0004444122314453125,-7.62939453125e-06,0.00043773651123046875,-0.00044536590576171875,9.5367431640625e-07,-6.462216377258301,-6.462215423583984,-6.462216854095459,-6.462216377258301,-6.271852493286133,-9.5367431640625e-07,4.76837158203125e-07,0.0,-0.19036388397216797,0.19036388397216797,0.19036293029785156,-0.00043964385986328125,-0.0004439353942871094,7.62939453125e-06,-0.19080162048339844,0.1908092498779297,0.19036197662353516,0.0004444122314453125
104,bnc_spoken.train.txt,Ġinev,105,105,28,-10.859525680541992,-10.859357833862305,-10.859573364257812,-10.859687805175781,-10.85984992980957,-0.0001678466796875,4.76837158203125e-05,0.0001621246337890625,0.000324249267578125,-0.0001621246337890625,-0.000492095947265625,-10.179170608520508,-10.179168701171875,-10.179169654846191,-10.179168701171875,-11.103985786437988,-1.9073486328125e-06,-9.5367431640625e-07,-1.9073486328125e-06,0.9248151779174805,-0.9248170852661133,-0.9248170852661133,0.0001659393310546875,-4.863739013671875e-05,-0.000164031982421875,0.9244909286499023,-0.9246549606323242,-0.9243249893188477,0.0001678466796875
105,childes.train.txt,Ġtrain,120,117,29,-9.668035507202148,-9.668033599853516,-9.668035507202148,-9.668033599853516,-9.668037414550781,-1.9073486328125e-06,0.0,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06,-3.814697265625e-06,-8.182766914367676,-8.182765007019043,-8.182766914367676,-8.182767868041992,-8.18276596069336,-1.9073486328125e-06,0.0,9.5367431640625e-07,-9.5367431640625e-07,1.9073486328125e-06,-9.5367431640625e-07,0.0,0.0,2.86102294921875e-06,-2.86102294921875e-06,5.7220458984375e-06,2.86102294921875e-06,1.9073486328125e-06
106,bnc_spoken.train.txt,Ġsupported,100,91,23,-11.095294952392578,-11.09531307220459,-11.095250129699707,-11.095298767089844,-11.095624923706055,1.811981201171875e-05,-4.482269287109375e-05,3.814697265625e-06,0.0003299713134765625,-0.0003261566162109375,-0.00031185150146484375,-10.317283630371094,-10.317283630371094,-10.317283630371094,-10.31728458404541,-12.138139724731445,0.0,0.0,9.5367431640625e-07,1.8208560943603516,-1.8208551406860352,-1.8208560943603516,-1.811981201171875e-05,4.482269287109375e-05,-2.86102294921875e-06,1.820526123046875,-1.8205289840698242,-1.8205442428588867,4.482269287109375e-05
107,bnc_spoken.train.txt,ity,102,102,26,-8.722585678100586,-8.722585678100586,-8.722585678100586,-8.722588539123535,-8.722585678100586,0.0,0.0,2.86102294921875e-06,0.0,2.86102294921875e-06,0.0,-8.491416931152344,-8.491416931152344,-8.491416931152344,-8.491415977478027,-10.186695098876953,0.0,0.0,-9.5367431640625e-07,1.6952781677246094,-1.6952791213989258,-1.6952781677246094,0.0,0.0,-3.814697265625e-06,1.6952781677246094,-1.695281982421875,-1.6952781677246094,2.86102294921875e-06
108,bnc_spoken.train.txt,Ġarea,94,120,39,-8.023250579833984,-8.023466110229492,-8.02324104309082,-8.023309707641602,-8.023441314697266,0.0002155303955078125,-9.5367431640625e-06,5.91278076171875e-05,0.00019073486328125,-0.0001316070556640625,2.47955322265625e-05,-7.6150970458984375,-7.6150970458984375,-7.615096092224121,-7.615097999572754,-9.9959716796875,0.0,-9.5367431640625e-07,9.5367431640625e-07,2.3808746337890625,-2.380873680114746,-2.3808746337890625,-0.0002155303955078125,8.58306884765625e-06,-5.817413330078125e-05,2.3806838989257812,-2.380742073059082,-2.380899429321289,0.0002155303955078125
109,bnc_spoken.train.txt,Ġall,90,93,23,-5.81210470199585,-5.812106609344482,-5.812104225158691,-5.812095642089844,-5.812105655670166,1.9073486328125e-06,-4.76837158203125e-07,-9.059906005859375e-06,9.5367431640625e-07,-1.0013580322265625e-05,9.5367431640625e-07,-5.717539310455322,-5.717535972595215,-5.717539310455322,-5.717537879943848,-6.879337787628174,-3.337860107421875e-06,0.0,-1.430511474609375e-06,1.1617984771728516,-1.1617999076843262,-1.161801815032959,-5.245208740234375e-06,4.76837158203125e-07,7.62939453125e-06,1.1617975234985352,-1.161789894104004,-1.1618027687072754,9.059906005859375e-06
110,bnc_spoken.train.txt,ath,97,98,24,-10.149702072143555,-10.149617195129395,-10.149585723876953,-10.149760246276855,-10.149772644042969,-8.487701416015625e-05,-0.0001163482666015625,5.817413330078125e-05,7.05718994140625e-05,-1.239776611328125e-05,-0.00015544891357421875,-9.77916431427002,-9.779163360595703,-9.77916431427002,-9.779163360595703,-12.030339241027832,-9.5367431640625e-07,0.0,-9.5367431640625e-07,2.2511749267578125,-2.251175880432129,-2.251175880432129,8.392333984375e-05,0.0001163482666015625,-5.91278076171875e-05,2.2511043548583984,-2.2511634826660156,-2.2510204315185547,0.0001163482666015625
111,bnc_spoken.train.txt,Ġokay,102,96,27,-7.378718376159668,-7.378709316253662,-7.377628326416016,-7.378708839416504,-7.378705978393555,-9.059906005859375e-06,-0.0010900497436523438,-9.5367431640625e-06,-1.239776611328125e-05,2.86102294921875e-06,3.337860107421875e-06,-8.099504470825195,-8.099504470825195,-8.099503517150879,-8.099504470825195,-6.527957439422607,0.0,-9.5367431640625e-07,0.0,-1.571547031402588,1.571547031402588,1.571547031402588,9.059906005859375e-06,0.0010890960693359375,9.5367431640625e-06,-1.5715346336364746,1.5715441703796387,1.5715436935424805,0.0010900497436523438
112,bnc_spoken.train.txt,onic,96,107,28,-11.715024948120117,-11.715024948120117,-11.715030670166016,-11.715032577514648,-11.715014457702637,0.0,5.7220458984375e-06,7.62939453125e-06,-1.049041748046875e-05,1.811981201171875e-05,1.049041748046875e-05,-11.237247467041016,-11.2372465133667,-11.237247467041016,-11.2372465133667,-12.34351921081543,-9.5367431640625e-07,0.0,-9.5367431640625e-07,1.106271743774414,-1.1062726974487305,-1.1062726974487305,-9.5367431640625e-07,-5.7220458984375e-06,-8.58306884765625e-06,1.1062822341918945,-1.1062908172607422,-1.106283187866211,7.62939453125e-06
113,bnc_spoken.train.txt,ĠFour,98,103,26,-9.728614807128906,-9.728583335876465,-9.728680610656738,-9.728632926940918,-9.728583335876465,-3.147125244140625e-05,6.580352783203125e-05,1.811981201171875e-05,-3.147125244140625e-05,4.9591064453125e-05,0.0,-9.473483085632324,-9.473483085632324,-9.473483085632324,-9.473483085632324,-10.491795539855957,0.0,0.0,0.0,1.0183124542236328,-1.0183124542236328,-1.0183124542236328,3.147125244140625e-05,-6.580352783203125e-05,-1.811981201171875e-05,1.0183439254760742,-1.018362045288086,-1.0183124542236328,6.580352783203125e-05
114,bnc_spoken.train.txt,Ġpleasure,93,96,25,-13.44353199005127,-13.444672584533691,-13.443708419799805,-13.443742752075195,-13.44619369506836,0.001140594482421875,0.00017642974853515625,0.00021076202392578125,0.0026617050170898438,-0.0024509429931640625,-0.0015211105346679688,-12.423559188842773,-12.423559188842773,-12.42356014251709,-12.423559188842773,-13.212601661682129,0.0,9.5367431640625e-07,0.0,0.7890424728393555,-0.7890424728393555,-0.7890424728393555,-0.001140594482421875,-0.00017547607421875,-0.00021076202392578125,0.7863807678222656,-0.7865915298461914,-0.7875213623046875,0.001140594482421875
115,bnc_spoken.train.txt,Ġdoorway,94,95,26,-13.129585266113281,-13.130447387695312,-13.129600524902344,-13.129562377929688,-13.132023811340332,0.00086212158203125,1.52587890625e-05,-2.288818359375e-05,0.0024385452270507812,-0.0024614334106445312,-0.0015764236450195312,-12.056514739990234,-12.05651569366455,-12.05651569366455,-12.056516647338867,-12.151525497436523,9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,0.09501075744628906,-0.09500885009765625,-0.09500980377197266,-0.0008611679077148438,-1.430511474609375e-05,2.47955322265625e-05,0.09257221221923828,-0.09254741668701172,-0.09343338012695312,0.00086212158203125
116,bnc_spoken.train.txt,ĠAnother,105,87,22,-13.216800689697266,-13.216891288757324,-13.216943740844727,-13.216814994812012,-13.219184875488281,9.059906005859375e-05,0.0001430511474609375,1.430511474609375e-05,0.002384185791015625,-0.0023698806762695312,-0.0022935867309570312,-11.792745590209961,-11.792745590209961,-11.792746543884277,-11.792745590209961,-12.583051681518555,0.0,9.5367431640625e-07,0.0,0.7903060913085938,-0.7903060913085938,-0.7903060913085938,-9.059906005859375e-05,-0.00014209747314453125,-1.430511474609375e-05,0.7879219055175781,-0.7879362106323242,-0.7880125045776367,0.0001430511474609375
117,bnc_spoken.train.txt,Ġpeople,92,98,25,-6.4752092361450195,-6.475207328796387,-6.475208759307861,-6.475147247314453,-6.4751505851745605,-1.9073486328125e-06,-4.76837158203125e-07,-6.198883056640625e-05,-5.8650970458984375e-05,-3.337860107421875e-06,5.6743621826171875e-05,-6.137563705444336,-6.137563705444336,-6.137563705444336,-6.137563228607178,-8.439713478088379,0.0,0.0,-4.76837158203125e-07,2.302149772644043,-2.302150249481201,-2.302149772644043,1.9073486328125e-06,4.76837158203125e-07,6.151199340820312e-05,2.302208423614502,-2.3021469116210938,-2.302206516265869,6.198883056640625e-05
118,bnc_spoken.train.txt,Ġnext,87,93,25,-7.561148643493652,-7.561223983764648,-7.562241554260254,-7.561245441436768,-7.562216758728027,7.534027099609375e-05,0.0010929107666015625,9.679794311523438e-05,0.001068115234375,-0.0009713172912597656,-0.0009927749633789062,-7.477618217468262,-7.477618217468262,-7.47761869430542,-7.477618217468262,-9.186508178710938,0.0,4.76837158203125e-07,0.0,1.7088899612426758,-1.7088899612426758,-1.7088899612426758,-7.534027099609375e-05,-0.0010924339294433594,-9.679794311523438e-05,1.7078218460083008,-1.707918643951416,-1.7078971862792969,0.0010929107666015625
119,bnc_spoken.train.txt,Ġthink,96,100,27,-6.028861999511719,-6.028870105743408,-6.028861045837402,-6.028858184814453,-6.0288310050964355,8.106231689453125e-06,-9.5367431640625e-07,-3.814697265625e-06,-3.0994415283203125e-05,2.7179718017578125e-05,3.910064697265625e-05,-5.78233528137207,-5.78233528137207,-5.78233528137207,-5.78233528137207,-6.533472061157227,0.0,0.0,0.0,0.7511367797851562,-0.7511367797851562,-0.7511367797851562,-8.106231689453125e-06,9.5367431640625e-07,3.814697265625e-06,0.7511677742004395,-0.7511639595031738,-0.7511758804321289,8.106231689453125e-06
120,bnc_spoken.train.txt,Ġrole,108,118,31,-10.518094062805176,-10.517976760864258,-10.518051147460938,-10.517720222473145,-10.51828384399414,-0.00011730194091796875,-4.291534423828125e-05,-0.00037384033203125,0.00018978118896484375,-0.0005636215209960938,-0.0003070831298828125,-9.77888298034668,-9.778883934020996,-9.77888298034668,-9.77888298034668,-11.022041320800781,9.5367431640625e-07,0.0,0.0,1.2431583404541016,-1.2431583404541016,-1.2431573867797852,0.000118255615234375,4.291534423828125e-05,0.00037384033203125,1.2429685592651367,-1.2425947189331055,-1.2428503036499023,0.00037384033203125
121,bnc_spoken.train.txt,rem,107,107,29,-13.10478687286377,-13.104848861694336,-13.104787826538086,-13.104930877685547,-13.105602264404297,6.198883056640625e-05,9.5367431640625e-07,0.00014400482177734375,0.0008153915405273438,-0.00067138671875,-0.0007534027099609375,-11.390478134155273,-11.390477180480957,-11.390478134155273,-11.390480041503906,-12.925468444824219,-9.5367431640625e-07,0.0,1.9073486328125e-06,1.5349903106689453,-1.5349884033203125,-1.5349912643432617,-6.29425048828125e-05,-9.5367431640625e-07,-0.00014209747314453125,1.534174919128418,-1.5343170166015625,-1.5342378616333008,0.00014400482177734375
122,bnc_spoken.train.txt,Ġthree,108,98,25,-6.752864360809326,-6.752111434936523,-6.752890586853027,-6.752810955047607,-6.752718448638916,-0.0007529258728027344,2.6226043701171875e-05,-5.340576171875e-05,-0.00014591217041015625,9.250640869140625e-05,-0.0006070137023925781,-6.570150375366211,-6.570148468017578,-6.5701494216918945,-6.5701494216918945,-7.465303421020508,-1.9073486328125e-06,-9.5367431640625e-07,-9.5367431640625e-07,0.8951530456542969,-0.8951539993286133,-0.8951549530029297,0.0007510185241699219,-2.7179718017578125e-05,5.245208740234375e-05,0.895298957824707,-0.8952465057373047,-0.8945479393005371,0.0007529258728027344
123,childes.train.txt,Ġback,120,120,30,-6.659388065338135,-6.659399509429932,-6.659388542175293,-6.659388065338135,-6.659387111663818,1.1444091796875e-05,4.76837158203125e-07,0.0,-9.5367431640625e-07,9.5367431640625e-07,1.239776611328125e-05,-7.0222673416137695,-7.022265434265137,-7.022268295288086,-7.022267818450928,-7.022264003753662,-1.9073486328125e-06,9.5367431640625e-07,4.76837158203125e-07,-3.337860107421875e-06,3.814697265625e-06,1.430511474609375e-06,-1.33514404296875e-05,4.76837158203125e-07,4.76837158203125e-07,-2.384185791015625e-06,2.86102294921875e-06,-1.0967254638671875e-05,1.1444091796875e-05
124,childes.train.txt,ĠMama,120,120,31,-10.040122032165527,-10.040122985839844,-10.040122032165527,-10.039615631103516,-10.040122985839844,9.5367431640625e-07,0.0,-0.0005064010620117188,9.5367431640625e-07,-0.000507354736328125,0.0,-8.930912017822266,-8.930912017822266,-8.930912017822266,-8.930912971496582,-8.930912017822266,0.0,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,0.000507354736328125,-9.5367431640625e-07,0.0005083084106445312,0.0,0.0005064010620117188
125,childes.train.txt,CHI,120,120,32,-4.179666042327881,-4.179665565490723,-4.179665565490723,-4.179666042327881,-4.179665565490723,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,0.0,-2.7949154376983643,-2.7949090003967285,-2.7949163913726807,-2.7949156761169434,-2.794921398162842,-6.4373016357421875e-06,9.5367431640625e-07,2.384185791015625e-07,5.9604644775390625e-06,-5.7220458984375e-06,-1.239776611328125e-05,-5.9604644775390625e-06,1.430511474609375e-06,2.384185791015625e-07,6.4373016357421875e-06,-6.198883056640625e-06,-1.239776611328125e-05,4.76837158203125e-07
126,bnc_spoken.train.txt,Ġworking,98,95,23,-7.713988780975342,-7.713990211486816,-7.713949203491211,-7.713953495025635,-7.7140278816223145,1.430511474609375e-06,-3.9577484130859375e-05,-3.528594970703125e-05,3.910064697265625e-05,-7.43865966796875e-05,-3.7670135498046875e-05,-7.783871650695801,-7.783871650695801,-7.783872127532959,-7.783871650695801,-9.459962844848633,0.0,4.76837158203125e-07,0.0,1.676091194152832,-1.676091194152832,-1.676091194152832,-1.430511474609375e-06,4.00543212890625e-05,3.528594970703125e-05,1.6760520935058594,-1.6760168075561523,-1.676053524017334,3.9577484130859375e-05
127,bnc_spoken.train.txt,Ġknow,99,99,29,-5.834228515625,-5.834230422973633,-5.834227561950684,-5.834233283996582,-5.833529472351074,1.9073486328125e-06,-9.5367431640625e-07,4.76837158203125e-06,-0.0006990432739257812,0.0007038116455078125,0.0007009506225585938,-5.546335220336914,-5.5463361740112305,-5.5463361740112305,-5.546334266662598,-6.275915145874023,9.5367431640625e-07,9.5367431640625e-07,-9.5367431640625e-07,0.7295799255371094,-0.7295808792114258,-0.729578971862793,-9.5367431640625e-07,1.9073486328125e-06,-5.7220458984375e-06,0.7302789688110352,-0.7302846908569336,-0.7302799224853516,4.76837158203125e-06
