seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.9043422061058244,0.19231318698445105,0.7101449275362319,nan,nan,nan,0.6223900163184467,0.22108646518246083,0.6231884057971014,nan,nan,nan,0.8463344275154107,0.21472856505936866,0.6376811594202898,nan,nan,nan,0.9623499846962382,0.21784211435084325,0.6811594202898551,0.2239444111969639,0.21304726520353157,0.5362318840579711,nan,nan,nan,0.2725285536637475,0.2027448331453593,0.5362318840579711,nan,nan,nan,0.5607957832710316,0.15776028064274802,0.6521739130434783,nan,nan,nan,0.3890852098620827,0.195427427237596,0.6376811594202898,nan,nan,nan,0.522594950521961,0.1766197628141931,0.6086956521739131,nan,nan,nan,0.5989966160201023,0.17045998490175734,0.6666666666666666,0.13350974065987825,0.1845155410940729,0.4927536231884058,nan,nan,nan,0.19170233673150477,0.17700743532291396,0.5362318840579711,nan,nan,nan,,location_containment
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.6213814100226844,0.33594731856989524,0.42857142857142855,nan,nan,nan,0.062384935233387076,0.4640547652106718,0.7142857142857143,nan,nan,nan,0.017590244554005385,0.4950632828841759,0.42857142857142855,nan,nan,nan,-1.2603530645993744,0.7881831323404156,0.2857142857142857,-0.044794690679381695,0.7854870164817488,0.5714285714285714,nan,nan,nan,0.24696881127445586,0.6786430946765876,0.5714285714285714,nan,nan,nan,-0.5003817330667812,0.28110212982236865,0.2857142857142857,nan,nan,nan,0.1312378115146345,0.4064582814469024,0.5714285714285714,nan,nan,nan,0.0883251226480202,0.43659956897471053,0.42857142857142855,nan,nan,nan,-1.0890885887815827,0.7904747446771436,0.2857142857142857,-0.0429126888666143,0.7554937188202702,0.5714285714285714,nan,nan,nan,0.25272481596227225,0.6332029823881509,0.42857142857142855,nan,nan,nan,,status_condition_event
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,0.9346073069177996,0.8114121377850133,0.75,nan,nan,nan,0.7004800893987218,0.3884217769642346,0.75,nan,nan,nan,0.6531185813432482,0.6715238352356145,0.625,nan,nan,nan,1.2160960324923509,1.1964933265959734,0.75,-0.04736150805547357,0.4799618265239028,0.5,nan,nan,nan,0.23011546476579167,0.3128612289589755,0.625,nan,nan,nan,0.5107962279076738,0.5434185261535148,0.75,nan,nan,nan,0.6115805214016465,0.35863021535501416,0.75,nan,nan,nan,0.4425150617625148,0.4137936487523645,0.75,nan,nan,nan,0.5790773940528328,0.7439969619540449,0.75,-0.16906545963913172,0.24527127430477338,0.375,nan,nan,nan,-0.041254816075615874,0.2342656917809273,0.5,nan,nan,nan,,role_identity_affiliation
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,0.8443638713154037,0.4376197843402612,1.0,nan,nan,nan,0.29447732340647936,0.36672564016261006,0.75,nan,nan,nan,1.1141172362549698,0.8586040196568777,0.75,nan,nan,nan,0.5746105063758375,0.4421716797359795,0.75,0.8196399128484905,0.9782943534808235,0.5,nan,nan,nan,0.9212826322925846,1.0710433855820294,0.5,nan,nan,nan,0.7407864877880674,0.3440707854207574,1.0,nan,nan,nan,0.33171103302156557,0.3629050305401668,0.75,nan,nan,nan,0.8684629427792968,0.49810911302249816,0.75,nan,nan,nan,0.613110032796838,0.49426240344088745,0.75,0.5367519097577312,0.5756693822210623,0.5,nan,nan,nan,0.5494100882380735,0.6037233295067062,0.5,nan,nan,nan,,property_attribute
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,120,nan,nan,nan,0.2434427408614854,0.08900815759983251,0.55,nan,nan,nan,-0.5448258062264422,0.18411893181005695,0.35,nan,nan,nan,0.2596444468858453,0.1687695923316212,0.65,0.2272410348371255,0.18727898338753945,0.5083333333333333,nan,nan,nan,0.8044702531122875,0.16315103780882112,0.6916666666666667,nan,nan,nan,0.8148453737123496,0.17631911342955936,0.7416666666666667,nan,nan,nan,0.20119102018831125,0.07959238757148294,0.5666666666666667,nan,nan,nan,-0.3653927903715124,0.1701819398996437,0.39166666666666666,nan,nan,nan,0.3150099907747195,0.16524581508392938,0.65,0.08737204960190299,0.17779005808853565,0.5,nan,nan,nan,0.6804027811462319,0.14601210442232712,0.6916666666666667,nan,nan,nan,0.6656079551649923,0.15597525777557006,0.7166666666666667,,role_identity_affiliation
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,684,nan,nan,nan,0.26212590771070216,0.03616809267116253,0.597953216374269,nan,nan,nan,-0.3853664418717073,0.07500163528263537,0.4166666666666667,nan,nan,nan,-0.019526385767528135,0.067256906808498,0.5102339181286549,0.5437782011889325,0.07603790999396456,0.5833333333333334,nan,nan,nan,0.3658400561041792,0.06649676536506975,0.5950292397660819,nan,nan,nan,0.4201311071411648,0.06842748887524419,0.5964912280701754,nan,nan,nan,0.23144944367916878,0.03194399122798571,0.5891812865497076,nan,nan,nan,-0.31391744140010513,0.07076405085083838,0.4327485380116959,nan,nan,nan,0.0536779862946402,0.06268084444416157,0.5365497076023392,0.40922090106369735,0.06663964076201047,0.5614035087719298,nan,nan,nan,0.36759542769474535,0.06345579463680107,0.597953216374269,nan,nan,nan,0.38598559667578364,0.06404891080717359,0.6081871345029239,,other_relation_state
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,171,nan,nan,nan,0.5775454177775144,0.11252864911671216,0.5614035087719298,nan,nan,nan,-0.4697317864984606,0.14713370148858043,0.42105263157894735,nan,nan,nan,-0.015715195768842994,0.13957750329426716,0.47368421052631576,1.170806031323872,0.20205961878082446,0.695906432748538,nan,nan,nan,0.45401659072961764,0.14795039266137125,0.5906432748538012,nan,nan,nan,0.44274079462568955,0.1341553044133097,0.5906432748538012,nan,nan,nan,0.38811108684836326,0.07872938747976768,0.5555555555555556,nan,nan,nan,-0.3694349661600015,0.12030879671470218,0.4093567251461988,nan,nan,nan,0.03533163085647073,0.10663534628529403,0.4678362573099415,0.7408905428402558,0.1442697184878903,0.672514619883041,nan,nan,nan,0.4047665970164722,0.11491846634842792,0.6023391812865497,nan,nan,nan,0.4289333427657019,0.10461433749179778,0.6081871345029239,,location_containment
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,16,nan,nan,nan,1.0005328961781785,0.39361649475685945,0.75,nan,nan,nan,-0.9371827089517386,0.6956407365842366,0.375,nan,nan,nan,0.13946899276280814,0.3305990464403032,0.5625,1.8615967995935492,0.7591501053518905,0.625,nan,nan,nan,1.0766517017145467,0.7310973309297418,0.625,nan,nan,nan,1.8238431082757807,0.6563782324837214,0.8125,nan,nan,nan,0.7558220440408013,0.3024923192857395,0.75,nan,nan,nan,-0.39225016795194645,0.3826172751704888,0.375,nan,nan,nan,0.22614033357652974,0.29707550203577826,0.5625,1.285503754505073,0.5641151237788896,0.625,nan,nan,nan,0.6183905015284762,0.45912405189203637,0.6875,nan,nan,nan,1.3302831478378447,0.4562245392675275,0.8125,,status_condition_event
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,45,nan,nan,nan,-0.048338498398421366,0.12631554783226753,0.4222222222222222,nan,nan,nan,-0.34017490203882234,0.21591294988873108,0.28888888888888886,nan,nan,nan,-0.3167145879450623,0.22899333448562623,0.37777777777777777,0.22003759114821958,0.29326421988055973,0.5777777777777777,nan,nan,nan,0.023460314093760034,0.19567863934870525,0.6,nan,nan,nan,0.07425392335897979,0.21935187989598065,0.5555555555555556,nan,nan,nan,-0.13347033274799497,0.1038555642524901,0.37777777777777777,nan,nan,nan,-0.24036046290220647,0.1938103958591216,0.35555555555555557,nan,nan,nan,-0.3000989865024669,0.17697106954242647,0.35555555555555557,0.033158321006477,0.23680806114308134,0.5333333333333333,nan,nan,nan,-0.05973852360026044,0.17738461658771673,0.6,nan,nan,nan,-0.08628314808044943,0.19592063301276766,0.4666666666666667,,possession_artifact
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,89,nan,nan,nan,0.09533116738301668,0.08222491723042755,0.4606741573033708,nan,nan,nan,-0.4734214243403052,0.20429885401273937,0.34831460674157305,nan,nan,nan,-0.08705329433244675,0.18607725422919472,0.5617977528089888,0.2777156290984801,0.20130733004459742,0.48314606741573035,nan,nan,nan,0.38636813000785847,0.1435864643607284,0.5730337078651685,nan,nan,nan,0.49361657774063533,0.13351243576749156,0.6179775280898876,nan,nan,nan,0.09562536813774597,0.07782078094937789,0.47191011235955055,nan,nan,nan,-0.38257931949123325,0.19726765648979613,0.38202247191011235,nan,nan,nan,0.013648281778336225,0.17442706808000835,0.5730337078651685,0.1776024544971557,0.18320365644037293,0.48314606741573035,nan,nan,nan,0.39622760126956946,0.1349018343977563,0.6067415730337079,nan,nan,nan,0.47433882248460685,0.12897957621092238,0.651685393258427,,property_attribute
