pair_id,selected_step178_179_subset,source_words,rewrite_words,repeat_prefix_words,content_source_positions,prefix_content_positions,tail_content_positions,compact_content_source_coverage,repeat_prefix_content_source_coverage,compact_minus_repeat_content_coverage,compact_tail_content_coverage,compact_late_half_content_coverage,compact_content_fraction,repeat_content_fraction,compact_minus_repeat_content_fraction,compact_tail_only_content_word_count,compact_any_tail_content_word_count,compact_tail_only_content_word_fraction,compact_any_tail_content_word_fraction,compact_source_multiset_jaccard,repeat_source_multiset_jaccard,compact_max_covered_content_pos_frac,compact_mean_covered_content_pos_frac
compact:frontier_consolidation_fwcompact_medium_024895,False,11,7,7,5,2,3,0.6,0.4,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.2857142857142857,1,1,0.25,0.25,0.5,0.6363636363636364,0.9090909090909091,0.393939393939394
compact:frontier_consolidation_fwcompact_medium_056775,False,44,27,27,22,15,7,0.7272727272727273,0.6818181818181818,0.045454545454545525,1.0,1.0,0.7037037037037037,0.5555555555555556,0.14814814814814814,7,7,0.3684210526315789,0.3684210526315789,0.4791666666666667,0.6136363636363636,0.9772727272727273,0.5269886363636364
compact:frontier_consolidation_fwcompact_medium_029736,True,38,22,22,15,10,5,0.6,0.6666666666666666,-0.06666666666666665,0.8,0.7142857142857143,0.5454545454545454,0.45454545454545453,0.09090909090909088,4,4,0.3333333333333333,0.3333333333333333,0.3953488372093023,0.5789473684210527,0.9736842105263158,0.5116959064327485
compact:frontier_consolidation_fwcompact_medium_028876,False,15,9,9,8,5,3,0.375,0.625,-0.25,1.0,0.75,0.5555555555555556,0.5555555555555556,0.0,3,3,0.6,0.6,0.3333333333333333,0.6,0.9333333333333333,0.8222222222222223
compact:frontier_consolidation_fwcompact_medium_030048,False,43,25,25,21,12,9,0.3333333333333333,0.5714285714285714,-0.23809523809523808,0.2222222222222222,0.2,0.48,0.48,0.0,2,2,0.16666666666666666,0.16666666666666666,0.25925925925925924,0.5813953488372093,0.7674418604651163,0.4119601328903655
compact:frontier_consolidation_fwcompact_medium_013674,False,23,13,13,12,7,5,0.8333333333333334,0.5833333333333334,0.25,1.0,1.0,0.7692307692307693,0.5384615384615384,0.23076923076923084,5,5,0.5,0.5,0.5,0.5652173913043478,0.9565217391304348,0.5043478260869565
compact:frontier_consolidation_fwcompact_medium_055038,True,16,13,13,8,6,2,0.875,0.75,0.125,1.0,0.8,0.5384615384615384,0.46153846153846156,0.07692307692307687,2,2,0.2857142857142857,0.2857142857142857,0.8125,0.8125,0.9375,0.5446428571428571
compact:frontier_consolidation_fwcompact_medium_059575,True,17,11,11,8,3,5,0.625,0.375,0.25,0.8,0.8333333333333334,0.5454545454545454,0.2727272727272727,0.2727272727272727,4,4,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6470588235294118,0.9411764705882353,0.7529411764705882
compact:frontier_consolidation_fwcompact_medium_022075,False,34,24,24,19,13,6,0.7368421052631579,0.6842105263157895,0.05263157894736836,0.6666666666666666,0.8,0.5416666666666666,0.5416666666666666,0.0,3,4,0.23076923076923078,0.3076923076923077,0.6111111111111112,0.7058823529411765,0.9705882352941176,0.5147058823529412
compact:frontier_consolidation_fwcompact_medium_047258,False,12,9,9,7,5,2,0.7142857142857143,0.7142857142857143,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.11111111111111105,2,2,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.75,0.9166666666666666,0.4666666666666667
compact:frontier_consolidation_fwcompact_medium_000812,False,21,13,13,10,7,3,0.7,0.7,0.0,1.0,0.75,0.6153846153846154,0.5384615384615384,0.07692307692307698,3,3,0.375,0.375,0.4166666666666667,0.6190476190476191,0.9523809523809523,0.46258503401360546
compact:frontier_consolidation_fwcompact_medium_045223,True,12,5,5,6,2,4,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.8,0.4,0.4,1,1,0.25,0.25,0.21428571428571427,0.4166666666666667,0.8333333333333334,0.45833333333333337
compact:frontier_consolidation_fwcompact_medium_023286,False,37,18,18,20,7,13,0.5,0.35,0.15000000000000002,0.46153846153846156,0.5,0.7777777777777778,0.3888888888888889,0.3888888888888889,6,6,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5,0.8648648648648649,0.5702702702702702
compact:frontier_consolidation_fwcompact_medium_021120,True,12,8,8,6,4,2,0.8333333333333334,0.6666666666666666,0.16666666666666674,1.0,0.6666666666666666,0.75,0.5,0.25,2,2,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.9166666666666666,0.4666666666666667
compact:frontier_consolidation_fwcompact_medium_029398,False,12,6,6,7,4,3,0.5714285714285714,0.5714285714285714,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666674,2,2,0.4,0.4,0.2857142857142857,0.5,0.9166666666666666,0.5416666666666666
compact:frontier_consolidation_fwcompact_medium_014537,True,17,13,13,10,8,2,0.9,0.8,0.09999999999999998,1.0,0.6666666666666666,0.6923076923076923,0.6153846153846154,0.07692307692307687,1,3,0.1111111111111111,0.3333333333333333,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.3660130718954248
compact:frontier_consolidation_fwcompact_medium_050550,False,20,11,11,8,3,5,0.75,0.375,0.375,1.0,1.0,0.6363636363636364,0.2727272727272727,0.36363636363636365,5,5,0.7142857142857143,0.7142857142857143,0.47619047619047616,0.55,0.95,0.7000000000000001
compact:frontier_consolidation_fwcompact_medium_057235,False,32,21,21,18,12,6,0.5,0.6666666666666666,-0.16666666666666663,0.3333333333333333,0.25,0.7142857142857143,0.5714285714285714,0.1428571428571429,2,2,0.13333333333333333,0.13333333333333333,0.358974358974359,0.65625,0.96875,0.3541666666666667
compact:frontier_consolidation_fwcompact_medium_024845,True,19,13,13,10,6,4,0.9,0.6,0.30000000000000004,1.0,0.8333333333333334,0.7692307692307693,0.46153846153846156,0.3076923076923077,4,4,0.4,0.4,0.55,0.6666666666666666,0.9473684210526315,0.5263157894736842
compact:frontier_consolidation_fwcompact_medium_056791,True,21,15,15,16,12,4,0.625,0.75,-0.125,0.75,0.75,0.6666666666666666,0.8,-0.13333333333333341,3,3,0.3,0.3,0.6363636363636364,0.7142857142857143,0.9523809523809523,0.5714285714285714
compact:frontier_consolidation_fwcompact_medium_014547,False,18,11,11,11,6,5,0.45454545454545453,0.5454545454545454,-0.09090909090909088,0.4,0.3333333333333333,0.8181818181818182,0.5454545454545454,0.2727272727272728,2,2,0.2222222222222222,0.2222222222222222,0.3181818181818182,0.6111111111111112,0.7222222222222222,0.35555555555555557
compact:frontier_consolidation_fwcompact_medium_007069,True,19,16,16,11,9,2,1.0,0.8181818181818182,0.18181818181818177,1.0,1.0,0.6875,0.5625,0.125,2,2,0.18181818181818182,0.18181818181818182,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.43062200956937796
compact:frontier_consolidation_fwcompact_medium_010180,False,21,15,15,11,7,4,0.8181818181818182,0.6363636363636364,0.18181818181818188,1.0,0.8,0.6,0.4666666666666667,0.1333333333333333,4,4,0.4444444444444444,0.4444444444444444,0.7142857142857143,0.7142857142857143,0.9523809523809523,0.48677248677248675
compact:frontier_consolidation_fwcompact_medium_023367,True,18,13,13,7,4,3,0.5714285714285714,0.5714285714285714,0.0,0.6666666666666666,0.5,0.38461538461538464,0.3076923076923077,0.07692307692307693,2,2,0.4,0.4,0.55,0.7222222222222222,0.9444444444444444,0.5138888888888888
compact:frontier_consolidation_fwcompact_medium_052916,True,11,7,7,5,3,2,0.6,0.6,0.0,0.5,0.5,0.5714285714285714,0.42857142857142855,0.14285714285714285,1,1,0.25,0.25,0.5,0.6363636363636364,0.6363636363636364,0.30303030303030304
compact:frontier_consolidation_fwcompact_medium_006150,False,11,7,7,5,3,2,0.8,0.6,0.20000000000000007,1.0,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,2,2,0.5,0.5,0.5,0.6363636363636364,0.9090909090909091,0.5227272727272727
compact:frontier_consolidation_fwcompact_medium_006051,False,27,14,14,13,6,7,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.28571428571428575,5,5,0.5,0.5,0.36666666666666664,0.5185185185185185,0.9629629629629629,0.49537037037037035
compact:frontier_consolidation_fwcompact_medium_058597,False,15,9,9,11,6,5,0.7272727272727273,0.5454545454545454,0.18181818181818188,0.4,0.5,0.7777777777777778,0.6666666666666666,0.11111111111111116,2,2,0.2857142857142857,0.2857142857142857,0.6,0.6,0.8666666666666667,0.4083333333333333
compact:frontier_consolidation_fwcompact_medium_045186,False,22,14,14,10,6,4,0.5,0.6,-0.09999999999999998,0.75,0.8,0.5714285714285714,0.42857142857142855,0.14285714285714285,3,3,0.375,0.375,0.34615384615384615,0.6666666666666666,0.9545454545454546,0.6545454545454545
compact:frontier_consolidation_fwcompact_medium_054266,True,14,11,11,5,4,1,1.0,0.8,0.19999999999999996,1.0,1.0,0.45454545454545453,0.36363636363636365,0.09090909090909088,1,1,0.2,0.2,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.5
compact:frontier_consolidation_fwcompact_medium_009928,True,12,7,7,6,2,4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.5714285714285714,0.2857142857142857,0.2857142857142857,3,3,0.75,0.75,0.46153846153846156,0.5833333333333334,0.9166666666666666,0.6041666666666666
compact:frontier_consolidation_fwcompact_medium_050022,True,12,10,10,6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.5,0.4,0.09999999999999998,2,2,0.4,0.4,0.5714285714285714,0.8333333333333334,0.9166666666666666,0.6041666666666666
compact:frontier_consolidation_fwcompact_medium_008172,True,12,8,8,6,3,3,0.8333333333333334,0.5,0.33333333333333337,1.0,0.75,0.625,0.375,0.25,3,3,0.6,0.6,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.5333333333333333
compact:frontier_consolidation_fwcompact_medium_025016,False,25,11,11,13,5,8,0.6923076923076923,0.38461538461538464,0.30769230769230765,0.75,0.7142857142857143,0.8181818181818182,0.45454545454545453,0.3636363636363637,6,6,0.6666666666666666,0.6666666666666666,0.44,0.44,0.96,0.6133333333333333
compact:frontier_consolidation_fwcompact_medium_014766,True,17,13,13,8,6,2,0.625,0.75,-0.125,1.0,0.6,0.5384615384615384,0.46153846153846156,0.07692307692307687,2,2,0.2857142857142857,0.2857142857142857,0.5789473684210527,0.7647058823529411,0.9411764705882353,0.5529411764705883
compact:frontier_consolidation_fwcompact_medium_029802,True,15,7,7,9,4,5,0.5555555555555556,0.4444444444444444,0.11111111111111116,1.0,1.0,0.7142857142857143,0.5714285714285714,0.1428571428571429,5,5,1.0,1.0,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.72
compact:frontier_consolidation_fwcompact_medium_046892,True,21,15,15,10,6,4,0.7,0.6,0.09999999999999998,0.5,0.6666666666666666,0.4666666666666667,0.4,0.06666666666666665,2,2,0.2857142857142857,0.2857142857142857,0.5,0.7142857142857143,0.9523809523809523,0.5034013605442177
compact:frontier_consolidation_fwcompact_medium_054787,True,12,9,9,6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.4444444444444444,0.4444444444444444,0.0,2,2,0.5,0.5,0.6153846153846154,0.75,0.9166666666666666,0.5833333333333333
compact:frontier_consolidation_fwcompact_medium_025450,False,26,14,14,10,6,4,0.7,0.6,0.09999999999999998,0.5,0.5,0.5714285714285714,0.42857142857142855,0.14285714285714285,1,3,0.125,0.375,0.48148148148148145,0.5384615384615384,0.9615384615384616,0.3956043956043956
compact:frontier_consolidation_fwcompact_medium_011464,True,27,17,17,17,11,6,0.7058823529411765,0.6470588235294118,0.05882352941176472,0.8333333333333334,0.8888888888888888,0.7647058823529411,0.6470588235294118,0.11764705882352933,5,5,0.38461538461538464,0.38461538461538464,0.5714285714285714,0.6296296296296297,0.9629629629629629,0.5679012345679012
compact:frontier_consolidation_fwcompact_medium_060261,True,26,11,11,13,4,9,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.6666666666666666,0.625,0.8181818181818182,0.36363636363636365,0.4545454545454546,6,6,0.6666666666666666,0.6666666666666666,0.37037037037037035,0.4230769230769231,0.9615384615384616,0.6394230769230769
compact:frontier_consolidation_fwcompact_medium_057203,True,18,12,12,10,6,4,0.7,0.6,0.09999999999999998,1.0,0.8333333333333334,0.5833333333333334,0.5,0.08333333333333337,4,4,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.9444444444444444,0.5873015873015872
compact:frontier_consolidation_fwcompact_medium_052461,True,18,10,10,9,7,2,0.3333333333333333,0.7777777777777778,-0.4444444444444445,0.5,0.3333333333333333,0.6,0.7,-0.09999999999999998,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.35185185185185186
compact:frontier_consolidation_fwcompact_medium_031562,False,13,11,11,8,6,2,0.875,0.75,0.125,0.5,0.75,0.7272727272727273,0.5454545454545454,0.18181818181818188,1,1,0.125,0.125,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.46153846153846156
compact:frontier_consolidation_fwcompact_medium_058877,False,30,15,15,17,8,9,0.5294117647058824,0.47058823529411764,0.05882352941176472,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5333333333333333,0.1333333333333333,5,5,0.5,0.5,0.41935483870967744,0.5172413793103449,0.9666666666666667,0.4703703703703704
compact:frontier_consolidation_fwcompact_medium_051827,True,19,14,14,11,8,3,0.8181818181818182,0.7272727272727273,0.09090909090909094,0.6666666666666666,0.8,0.7142857142857143,0.5714285714285714,0.1428571428571429,2,2,0.2,0.2,0.5714285714285714,0.7368421052631579,0.9473684210526315,0.42105263157894735
compact:frontier_consolidation_fwcompact_medium_027819,True,18,12,12,11,7,4,0.6363636363636364,0.6363636363636364,0.0,0.5,0.6,0.6666666666666666,0.5833333333333334,0.08333333333333326,1,2,0.125,0.25,0.5,0.6666666666666666,0.9444444444444444,0.42063492063492064
compact:frontier_consolidation_fwcompact_medium_010115,True,11,7,7,4,2,2,1.0,0.5,0.5,1.0,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,2,2,0.5,0.5,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.45454545454545453
compact:frontier_consolidation_fwcompact_medium_048737,True,17,11,11,7,4,3,1.0,0.5714285714285714,0.4285714285714286,1.0,1.0,0.6363636363636364,0.36363636363636365,0.2727272727272727,3,3,0.42857142857142855,0.42857142857142855,0.6470588235294118,0.6470588235294118,0.9411764705882353,0.5210084033613446
compact:frontier_consolidation_fwcompact_medium_039398,False,18,13,13,9,6,3,0.7777777777777778,0.6666666666666666,0.11111111111111116,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.46153846153846156,0.07692307692307687,2,2,0.2857142857142857,0.2857142857142857,0.55,0.7222222222222222,0.9444444444444444,0.5238095238095238
compact:frontier_consolidation_fwcompact_medium_033490,False,29,16,16,13,8,5,0.46153846153846156,0.6153846153846154,-0.15384615384615385,0.6,0.6666666666666666,0.5,0.5,0.0,3,3,0.375,0.375,0.36363636363636365,0.5517241379310345,0.9655172413793104,0.5
compact:frontier_consolidation_fwcompact_medium_061501,False,20,12,12,7,4,3,0.7142857142857143,0.5714285714285714,0.1428571428571429,0.6666666666666666,0.5,0.5833333333333334,0.3333333333333333,0.25000000000000006,2,2,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6,0.9,0.4600000000000001
compact:frontier_consolidation_fwcompact_medium_039323,True,15,10,10,7,4,3,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.6666666666666666,0.8,0.6,0.4,0.19999999999999996,2,2,0.3333333333333333,0.3333333333333333,0.5625,0.6666666666666666,0.9333333333333333,0.5777777777777778
compact:frontier_consolidation_fwcompact_medium_060083,True,19,11,11,11,6,5,0.6363636363636364,0.5454545454545454,0.09090909090909094,0.4,0.5,0.8181818181818182,0.5454545454545454,0.2727272727272728,2,2,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.5789473684210527,0.9473684210526315,0.42105263157894735
compact:frontier_consolidation_fwcompact_medium_045989,True,12,7,7,5,3,2,0.8,0.6,0.20000000000000007,1.0,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,2,2,0.5,0.5,0.7,0.5,0.9166666666666666,0.5
compact:frontier_consolidation_fwcompact_medium_056440,False,12,8,8,7,6,1,0.8571428571428571,0.8571428571428571,0.0,0.0,0.6666666666666666,0.75,0.75,0.0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333
compact:frontier_consolidation_fwcompact_medium_016225,False,43,24,24,15,8,7,0.6666666666666666,0.5333333333333333,0.1333333333333333,0.8571428571428571,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.20833333333333331,6,6,0.46153846153846156,0.46153846153846156,0.3958333333333333,0.5581395348837209,0.9767441860465116,0.5883720930232558
compact:frontier_consolidation_fwcompact_medium_010085,True,14,10,10,6,4,2,0.8333333333333334,0.6666666666666666,0.16666666666666674,1.0,1.0,0.5,0.4,0.09999999999999998,2,2,0.4,0.4,0.6,0.7142857142857143,0.9285714285714286,0.6142857142857142
compact:frontier_consolidation_fwcompact_medium_027923,False,11,9,9,6,5,1,0.6666666666666666,0.8333333333333334,-0.16666666666666674,1.0,1.0,0.5555555555555556,0.5555555555555556,0.0,1,1,0.2,0.2,0.6666666666666666,0.8181818181818182,0.9090909090909091,0.4772727272727273
compact:frontier_consolidation_fwcompact_medium_052772,False,20,12,12,10,6,4,0.7,0.6,0.09999999999999998,0.75,0.8,0.75,0.5,0.25,3,3,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.6,0.85,0.4428571428571429
compact:frontier_consolidation_fwcompact_medium_046442,True,13,9,9,7,5,2,1.0,0.7142857142857143,0.2857142857142857,1.0,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,2,2,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.4835164835164835
compact:frontier_consolidation_fwcompact_medium_007190,True,26,16,16,7,4,3,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.6666666666666666,0.6666666666666666,0.3125,0.25,0.0625,2,2,0.4,0.4,0.4482758620689655,0.6153846153846154,0.8846153846153846,0.6538461538461539
compact:frontier_consolidation_fwcompact_medium_047232,False,34,17,17,21,10,11,0.6190476190476191,0.47619047619047616,0.1428571428571429,0.7272727272727273,0.7272727272727273,0.8235294117647058,0.5882352941176471,0.23529411764705876,7,7,0.5,0.5,0.3783783783783784,0.5,0.9705882352941176,0.5723981900452488
compact:frontier_consolidation_fwcompact_medium_060422,False,16,11,11,8,5,3,0.875,0.625,0.25,1.0,1.0,0.6363636363636364,0.45454545454545453,0.18181818181818182,3,3,0.42857142857142855,0.42857142857142855,0.6875,0.6875,0.9375,0.5714285714285714
compact:frontier_consolidation_fwcompact_medium_050316,True,17,10,10,11,8,3,0.6363636363636364,0.7272727272727273,-0.09090909090909094,0.6666666666666666,0.75,0.7,0.8,-0.10000000000000009,2,2,0.2857142857142857,0.2857142857142857,0.5882352941176471,0.5882352941176471,0.9411764705882353,0.4789915966386555
compact:frontier_consolidation_fwcompact_medium_006271,True,19,8,8,10,4,6,0.6,0.4,0.19999999999999996,0.6666666666666666,0.8,1.0,0.5,0.5,4,4,0.5,0.5,0.2857142857142857,0.42105263157894735,0.9473684210526315,0.6578947368421052
compact:frontier_consolidation_fwcompact_medium_009649,False,13,8,8,7,4,3,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.875,0.5,0.375,2,2,0.2857142857142857,0.2857142857142857,0.5,0.6153846153846154,0.9230769230769231,0.4102564102564103
compact:frontier_consolidation_fwcompact_medium_019924,True,27,21,21,15,12,3,0.8,0.8,0.0,0.6666666666666666,0.875,0.6666666666666666,0.5714285714285714,0.09523809523809523,2,2,0.14285714285714285,0.14285714285714285,0.6551724137931034,0.7777777777777778,0.8888888888888888,0.5061728395061728
compact:frontier_consolidation_fwcompact_medium_006766,False,13,9,9,6,3,3,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.1111111111111111,2,2,0.5,0.5,0.375,0.6923076923076923,0.9230769230769231,0.6410256410256411
compact:frontier_consolidation_fwcompact_medium_057931,True,33,19,19,20,14,6,0.65,0.7,-0.04999999999999993,0.3333333333333333,0.2857142857142857,0.6842105263157895,0.7368421052631579,-0.05263157894736836,1,2,0.07692307692307693,0.15384615384615385,0.40540540540540543,0.5757575757575758,0.9696969696969697,0.30069930069930073
compact:frontier_consolidation_fwcompact_medium_025249,True,45,21,21,22,7,15,0.5909090909090909,0.3181818181818182,0.27272727272727276,0.7333333333333333,0.7692307692307693,0.8095238095238095,0.3333333333333333,0.4761904761904762,10,10,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.4666666666666667,0.9555555555555556,0.6632478632478632
compact:frontier_consolidation_fwcompact_medium_032613,False,11,6,6,6,3,3,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,2,0.4,0.4,0.4166666666666667,0.5454545454545454,0.9090909090909091,0.5
compact:frontier_consolidation_fwcompact_medium_032976,True,14,9,9,8,6,2,0.625,0.75,-0.125,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,1,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.6428571428571429,0.9285714285714286,0.42857142857142855
compact:frontier_consolidation_fwcompact_medium_013739,False,21,12,12,8,4,4,0.75,0.5,0.25,0.75,0.6,0.5833333333333334,0.3333333333333333,0.25000000000000006,3,3,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.9047619047619048,0.4920634920634921
compact:frontier_consolidation_fwcompact_medium_015437,True,25,16,16,12,7,5,0.75,0.5833333333333334,0.16666666666666663,0.6,0.6,0.625,0.4375,0.1875,3,3,0.3,0.3,0.5185185185185185,0.64,0.96,0.4577777777777778
compact:frontier_consolidation_fwcompact_medium_042860,False,23,15,15,13,10,3,0.6153846153846154,0.7692307692307693,-0.15384615384615385,1.0,1.0,0.7333333333333333,0.6666666666666666,0.06666666666666665,3,3,0.2727272727272727,0.2727272727272727,0.4074074074074074,0.6521739130434783,0.9565217391304348,0.5108695652173914
compact:frontier_consolidation_fwcompact_medium_016495,False,23,14,14,14,8,6,0.6428571428571429,0.5714285714285714,0.07142857142857151,0.5,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.1428571428571429,3,3,0.3,0.3,0.5416666666666666,0.6086956521739131,0.782608695652174,0.35748792270531404
compact:frontier_consolidation_fwcompact_medium_047960,True,11,7,7,6,3,3,0.8333333333333334,0.5,0.33333333333333337,1.0,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,2,4,0.3333333333333333,0.6666666666666666,0.5,0.6363636363636364,0.9090909090909091,0.509090909090909
compact:frontier_consolidation_fwcompact_medium_025399,False,22,14,14,10,7,3,0.7,0.7,0.0,0.6666666666666666,0.6,0.6428571428571429,0.5,0.1428571428571429,2,2,0.2222222222222222,0.2222222222222222,0.44,0.6363636363636364,0.9090909090909091,0.45454545454545453
compact:frontier_consolidation_fwcompact_medium_004028,False,10,5,5,5,2,3,0.6,0.4,0.19999999999999996,0.6666666666666666,0.6666666666666666,0.6,0.4,0.19999999999999996,2,2,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8,0.5333333333333333
compact:frontier_consolidation_fwcompact_medium_017784,False,15,10,10,9,6,3,0.7777777777777778,0.6666666666666666,0.11111111111111116,0.6666666666666666,0.75,0.9,0.6,0.30000000000000004,2,2,0.2222222222222222,0.2222222222222222,0.47058823529411764,0.6666666666666666,0.9333333333333333,0.44761904761904764
compact:frontier_consolidation_fwcompact_medium_007124,True,31,24,24,20,16,4,0.7,0.8,-0.10000000000000009,0.75,0.6666666666666666,0.625,0.6666666666666666,-0.04166666666666663,3,3,0.2,0.2,0.71875,0.7741935483870968,0.9354838709677419,0.47465437788018433
compact:frontier_consolidation_fwcompact_medium_027737,True,12,7,7,5,2,3,0.6,0.4,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,2,0.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.9166666666666666,0.47222222222222215
compact:frontier_consolidation_fwcompact_medium_020557,False,27,22,22,14,11,3,0.9285714285714286,0.7857142857142857,0.1428571428571429,1.0,1.0,0.5909090909090909,0.5,0.09090909090909094,3,3,0.23076923076923078,0.23076923076923078,0.8148148148148148,0.8148148148148148,0.9629629629629629,0.5213675213675214
compact:frontier_consolidation_fwcompact_medium_004058,False,27,15,15,11,6,5,0.5454545454545454,0.5454545454545454,0.0,0.6,0.6666666666666666,0.4666666666666667,0.4,0.06666666666666665,3,3,0.42857142857142855,0.42857142857142855,0.5,0.5555555555555556,0.9629629629629629,0.5679012345679012
compact:frontier_consolidation_fwcompact_medium_019157,True,12,8,8,7,3,4,0.7142857142857143,0.42857142857142855,0.28571428571428575,1.0,0.8,0.75,0.375,0.375,4,4,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.9166666666666666,0.7
compact:frontier_consolidation_fwcompact_medium_055242,True,11,5,5,6,3,3,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,2,2,0.4,0.4,0.3333333333333333,0.45454545454545453,0.9090909090909091,0.4318181818181818
compact:frontier_consolidation_fwcompact_medium_011076,False,20,13,13,13,8,5,0.8461538461538461,0.6153846153846154,0.23076923076923073,0.8,0.875,0.9230769230769231,0.6153846153846154,0.3076923076923077,3,5,0.25,0.4166666666666667,0.5714285714285714,0.65,0.95,0.5954545454545455
compact:frontier_consolidation_fwcompact_medium_059415,False,17,12,12,9,6,3,0.7777777777777778,0.6666666666666666,0.11111111111111116,1.0,1.0,0.6666666666666666,0.5,0.16666666666666663,3,3,0.375,0.375,0.45,0.7058823529411765,0.9411764705882353,0.4957983193277311
compact:frontier_consolidation_fwcompact_medium_000098,False,16,12,12,9,7,2,0.7777777777777778,0.7777777777777778,0.0,1.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,2,2,0.2857142857142857,0.2857142857142857,0.5555555555555556,0.75,0.9375,0.4017857142857143
compact:frontier_consolidation_fwcompact_medium_052665,False,20,11,11,9,3,6,0.7777777777777778,0.3333333333333333,0.4444444444444445,0.8333333333333334,0.8333333333333334,0.7272727272727273,0.2727272727272727,0.4545454545454546,5,5,0.625,0.625,0.4090909090909091,0.55,0.95,0.5928571428571429
compact:frontier_consolidation_fwcompact_medium_004084,False,22,12,12,13,6,7,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.8571428571428571,0.875,0.75,0.5,0.25,6,6,0.6666666666666666,0.6666666666666666,0.4782608695652174,0.5454545454545454,0.9545454545454546,0.6647727272727273
compact:frontier_consolidation_fwcompact_medium_021517,False,11,7,7,6,3,3,0.5,0.5,0.0,0.0,0.25,0.7142857142857143,0.42857142857142855,0.28571428571428575,0,0,0.0,0.0,0.38461538461538464,0.6363636363636364,0.5454545454545454,0.30303030303030304
compact:frontier_consolidation_fwcompact_medium_033089,True,18,10,10,10,7,3,0.6,0.7,-0.09999999999999998,0.6666666666666666,0.75,0.6,0.7,-0.09999999999999998,2,2,0.3333333333333333,0.3333333333333333,0.4,0.5555555555555556,0.9444444444444444,0.4259259259259259
compact:frontier_consolidation_fwcompact_medium_036264,False,16,10,10,12,8,4,0.75,0.6666666666666666,0.08333333333333337,0.5,0.6,0.9,0.8,0.09999999999999998,2,2,0.2222222222222222,0.2222222222222222,0.5294117647058824,0.625,0.9375,0.3888888888888889
