case_id,family,train_group,event_pol,affected_query,mode,layer,alpha,margin_correct_foil,state0_minus_state1,head_correct
P196_01752,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.635186970233917,4.635186970233917,False
P196_01753,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.885229200124741,-6.885229200124741,False
P196_01754,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.218452274799347,-7.218452274799347,True
P196_01755,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.054492831230164,-7.054492831230164,True
P196_01756,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.179925814270973,-7.179925814270973,False
P196_01757,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.714069217443466,4.714069217443466,False
P196_01758,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.792182728648186,4.792182728648186,True
P196_01759,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.7830790579319,4.7830790579319,True
P196_01760,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.651137560606003,4.651137560606003,False
P196_01761,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.002185106277466,-7.002185106277466,False
P196_01762,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.2714496701955795,-7.2714496701955795,True
P196_01763,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.1578347980976105,-7.1578347980976105,True
P196_01764,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.2458807826042175,-7.2458807826042175,False
P196_01765,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.076786279678345,5.076786279678345,False
P196_01766,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.0791309624910355,5.0791309624910355,True
P196_01767,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.07515275478363,5.07515275478363,True
P196_01768,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.885092616081238,4.885092616081238,False
P196_01769,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.7256918251514435,-6.7256918251514435,False
P196_01770,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.05477811396122,-7.05477811396122,True
P196_01771,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.895886182785034,-6.895886182785034,True
P196_01772,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.026871040463448,-7.026871040463448,False
P196_01773,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.876123934984207,4.876123934984207,False
P196_01774,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.927271723747253,4.927271723747253,True
P196_01775,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.898548096418381,4.898548096418381,True
P196_01776,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.757882311940193,4.757882311940193,False
P196_01777,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.812629789113998,-6.812629789113998,False
P196_01778,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.181002289056778,-7.181002289056778,True
P196_01779,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.992401599884033,-6.992401599884033,True
P196_01780,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.143264323472977,-7.143264323472977,False
P196_01781,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.84826397895813,4.84826397895813,False
P196_01782,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.930831849575043,4.930831849575043,True
P196_01783,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.875884085893631,4.875884085893631,True
P196_01784,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.720744013786316,4.720744013786316,False
P196_01785,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.71502098441124,-6.71502098441124,False
P196_01786,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.095049753785133,-7.095049753785133,True
P196_01787,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.911198675632477,-6.911198675632477,True
P196_01788,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.062536582350731,-7.062536582350731,False
P196_01789,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.049830675125122,5.049830675125122,False
P196_01790,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.1622121930122375,5.1622121930122375,True
P196_01791,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.113737404346466,5.113737404346466,True
P196_01792,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.952303156256676,4.952303156256676,False
P196_01793,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.272331029176712,-7.272331029176712,False
P196_01794,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.416757300496101,-7.416757300496101,True
P196_01795,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.383551940321922,-7.383551940321922,True
P196_01796,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.351696744561195,-7.351696744561195,False
P196_01797,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.412077963352203,5.412077963352203,False
P196_01798,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.963334783911705,5.963334783911705,True
P196_01799,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.296130985021591,5.296130985021591,True
P196_01800,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.517715618014336,5.517715618014336,False
P196_01801,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.20581442117691,-7.20581442117691,False
P196_01802,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.399681404232979,-7.399681404232979,True
P196_01803,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.349428236484528,-7.349428236484528,True
P196_01804,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.344808995723724,-7.344808995723724,False
P196_01805,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.5879663079977036,5.5879663079977036,False
P196_01806,loose_tight,heldout_family,1,0,add_swapped,4,1.0,6.046564921736717,6.046564921736717,True
P196_01807,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.347128063440323,5.347128063440323,True
P196_01808,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.552137270569801,5.552137270569801,False
P196_01809,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.4032115042209625,-7.4032115042209625,False
P196_01810,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.539437368512154,-7.539437368512154,True
P196_01811,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.535355627536774,-7.535355627536774,True
P196_01812,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.492893606424332,-7.492893606424332,False
P196_01813,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.331940770149231,5.331940770149231,False
P196_01814,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.827348902821541,5.827348902821541,True
P196_01815,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.000073224306107,5.000073224306107,True
P196_01816,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.251305744051933,5.251305744051933,False
P196_01817,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.309712588787079,-7.309712588787079,False
P196_01818,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.462705165147781,-7.462705165147781,True
P196_01819,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.431549936532974,-7.431549936532974,True
P196_01820,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.4240600019693375,-7.4240600019693375,False
P196_01821,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.2903106808662415,5.2903106808662415,False
P196_01822,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.812367707490921,5.812367707490921,True
P196_01823,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.143807381391525,5.143807381391525,True
P196_01824,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.38382126390934,5.38382126390934,False
P196_01825,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.417466998100281,-7.417466998100281,False
P196_01826,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.55979984998703,-7.55979984998703,True
P196_01827,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.53793677687645,-7.53793677687645,True
P196_01828,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.508032366633415,-7.508032366633415,False
P196_01829,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.582030028104782,5.582030028104782,False
P196_01830,loose_tight,heldout_family,1,0,add_swapped,4,1.0,6.034475535154343,6.034475535154343,True
P196_01831,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.349557608366013,5.349557608366013,True
P196_01832,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.552535533905029,5.552535533905029,False
P196_01833,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.183556169271469,-7.183556169271469,False
P196_01834,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.309322565793991,-7.309322565793991,True
P196_01835,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.284598276019096,-7.284598276019096,True
P196_01836,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.2451042085886,-7.2451042085886,False
P196_01837,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.39133358001709,5.39133358001709,False
P196_01838,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.860870137810707,5.860870137810707,True
P196_01839,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.210821270942688,5.210821270942688,True
P196_01840,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.413864359259605,5.413864359259605,False
P196_01841,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.264038473367691,-7.264038473367691,False
P196_01842,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.475348100066185,-7.475348100066185,True
P196_01843,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.407025218009949,-7.407025218009949,True
P196_01844,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.425600126385689,-7.425600126385689,False
P196_01845,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.3420922458171844,5.3420922458171844,False
P196_01846,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.896606802940369,5.896606802940369,True
P196_01847,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.175368756055832,5.175368756055832,True
P196_01848,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.4461070746183395,5.4461070746183395,False
P196_01849,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.2089424431324005,-7.2089424431324005,False
P196_01850,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.401536047458649,-7.401536047458649,True
P196_01851,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.347699761390686,-7.347699761390686,True
P196_01852,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.332571044564247,-7.332571044564247,False
P196_01853,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.694544941186905,5.694544941186905,False
P196_01854,loose_tight,heldout_family,1,0,add_swapped,4,1.0,6.129917174577713,6.129917174577713,True
P196_01855,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.570598617196083,5.570598617196083,True
P196_01856,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.710760861635208,5.710760861635208,False
P196_01857,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.082046747207642,-7.082046747207642,False
P196_01858,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.9543271362781525,-6.9543271362781525,True
P196_01859,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.978610515594482,-6.978610515594482,True
P196_01860,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.751086860895157,-6.751086860895157,False
P196_01861,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.708931714296341,4.708931714296341,False
P196_01862,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.883805185556412,4.883805185556412,True
P196_01863,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.910891383886337,4.910891383886337,True
P196_01864,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.887055903673172,4.887055903673172,False
P196_01865,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.944712579250336,-6.944712579250336,False
P196_01866,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.871870189905167,-6.871870189905167,True
P196_01867,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.872925758361816,-6.872925758361816,True
P196_01868,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.679252624511719,-6.679252624511719,False
P196_01869,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.848525196313858,4.848525196313858,False
P196_01870,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.03060519695282,5.03060519695282,True
P196_01871,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.034893125295639,5.034893125295639,True
P196_01872,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.0467959344387054,5.0467959344387054,False
P196_01873,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.1568750739097595,-7.1568750739097595,False
P196_01874,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.0799340307712555,-7.0799340307712555,True
P196_01875,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.076104611158371,-7.076104611158371,True
P196_01876,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.886031597852707,-6.886031597852707,False
P196_01877,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.726513832807541,4.726513832807541,False
P196_01878,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.899186134338379,4.899186134338379,True
P196_01879,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.950421303510666,4.950421303510666,True
P196_01880,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.945237576961517,4.945237576961517,False
P196_01881,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.154658138751984,-7.154658138751984,False
P196_01882,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.020035475492477,-7.020035475492477,True
P196_01883,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.056434839963913,-7.056434839963913,True
P196_01884,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.834799349308014,-6.834799349308014,False
P196_01885,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.637517809867859,4.637517809867859,False
P196_01886,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.774963289499283,4.774963289499283,True
P196_01887,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.823079198598862,4.823079198598862,True
P196_01888,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.787174224853516,4.787174224853516,False
P196_01889,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.158910572528839,-7.158910572528839,False
P196_01890,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.081105321645737,-7.081105321645737,True
P196_01891,loose_tight,heldout_family,0,0,add_swapped,4,1.0,7.074050277471542,-7.074050277471542,True
P196_01892,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.892573326826096,-6.892573326826096,False
P196_01893,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.899645894765854,4.899645894765854,False
P196_01894,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.063007205724716,5.063007205724716,True
P196_01895,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.086537390947342,5.086537390947342,True
P196_01896,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.072273820638657,5.072273820638657,False
P196_01897,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.987165033817291,-6.987165033817291,False
P196_01898,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.8677990436553955,-6.8677990436553955,True
P196_01899,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.891416519880295,-6.891416519880295,True
P196_01900,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.676508694887161,-6.676508694887161,False
P196_01901,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.705384463071823,4.705384463071823,False
P196_01902,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.898873031139374,4.898873031139374,True
P196_01903,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.906107127666473,4.906107127666473,True
P196_01904,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.941979944705963,4.941979944705963,False
P196_01905,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-7.074349194765091,-7.074349194765091,False
P196_01906,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.948956727981567,-6.948956727981567,True
P196_01907,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.976647436618805,-6.976647436618805,True
P196_01908,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.737879574298859,-6.737879574298859,False
P196_01909,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.714342147111893,4.714342147111893,False
P196_01910,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.848983645439148,4.848983645439148,True
P196_01911,loose_tight,heldout_family,1,0,add_swapped,4,1.0,4.9138661324977875,4.9138661324977875,True
P196_01912,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.865828305482864,4.865828305482864,False
P196_01913,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.957373559474945,-6.957373559474945,False
P196_01914,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.825574904680252,-6.825574904680252,True
P196_01915,loose_tight,heldout_family,0,0,add_swapped,4,1.0,6.868482261896133,-6.868482261896133,True
P196_01916,loose_tight,heldout_family,0,1,add_swapped,4,1.0,-6.618567526340485,-6.618567526340485,False
P196_01917,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-4.979366302490234,4.979366302490234,False
P196_01918,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.109707742929459,5.109707742929459,True
P196_01919,loose_tight,heldout_family,1,0,add_swapped,4,1.0,5.159812808036804,5.159812808036804,True
P196_01920,loose_tight,heldout_family,1,1,add_swapped,4,1.0,-5.110188394784927,5.110188394784927,False
P196_00961,clean_dirty,heldout_family,0,1,none,5,1.0,-2.2399940341711044,-2.2399940341711044,False
P196_00962,clean_dirty,heldout_family,0,0,none,5,1.0,2.5554257333278656,-2.5554257333278656,True
P196_00963,clean_dirty,heldout_family,0,0,none,5,1.0,2.3013115376234055,-2.3013115376234055,True
P196_00964,clean_dirty,heldout_family,0,1,none,5,1.0,-2.4180116057395935,-2.4180116057395935,False
P196_00965,clean_dirty,heldout_family,1,1,none,5,1.0,-3.1902666985988617,3.1902666985988617,False
P196_00966,clean_dirty,heldout_family,1,0,none,5,1.0,2.819415956735611,2.819415956735611,True
P196_00967,clean_dirty,heldout_family,1,0,none,5,1.0,3.2247228175401688,3.2247228175401688,True
P196_00968,clean_dirty,heldout_family,1,1,none,5,1.0,-2.709528937935829,2.709528937935829,False
P196_00969,clean_dirty,heldout_family,0,1,none,5,1.0,-2.1388130486011505,-2.1388130486011505,False
P196_00970,clean_dirty,heldout_family,0,0,none,5,1.0,2.4628104269504547,-2.4628104269504547,True
P196_00971,clean_dirty,heldout_family,0,0,none,5,1.0,2.2177504897117615,-2.2177504897117615,True
P196_00972,clean_dirty,heldout_family,0,1,none,5,1.0,-2.3248481303453445,-2.3248481303453445,False
P196_00973,clean_dirty,heldout_family,1,1,none,5,1.0,-3.378391370177269,3.378391370177269,False
P196_00974,clean_dirty,heldout_family,1,0,none,5,1.0,3.0175713896751404,3.0175713896751404,True
P196_00975,clean_dirty,heldout_family,1,0,none,5,1.0,3.398802690207958,3.398802690207958,True
P196_00976,clean_dirty,heldout_family,1,1,none,5,1.0,-2.8970679938793182,2.8970679938793182,False
P196_00977,clean_dirty,heldout_family,0,1,none,5,1.0,-2.088003247976303,-2.088003247976303,False
P196_00978,clean_dirty,heldout_family,0,0,none,5,1.0,2.3972130119800568,-2.3972130119800568,True
P196_00979,clean_dirty,heldout_family,0,0,none,5,1.0,2.177203118801117,-2.177203118801117,True
P196_00980,clean_dirty,heldout_family,0,1,none,5,1.0,-2.271343171596527,-2.271343171596527,False
P196_00981,clean_dirty,heldout_family,1,1,none,5,1.0,-3.248747929930687,3.248747929930687,False
P196_00982,clean_dirty,heldout_family,1,0,none,5,1.0,2.8960019052028656,2.8960019052028656,True
P196_00983,clean_dirty,heldout_family,1,0,none,5,1.0,3.2824889421463013,3.2824889421463013,True
P196_00984,clean_dirty,heldout_family,1,1,none,5,1.0,-2.7816706001758575,2.7816706001758575,False
P196_00985,clean_dirty,heldout_family,0,1,none,5,1.0,-2.2814129889011383,-2.2814129889011383,False
P196_00986,clean_dirty,heldout_family,0,0,none,5,1.0,2.591305658221245,-2.591305658221245,True
P196_00987,clean_dirty,heldout_family,0,0,none,5,1.0,2.3558244705200195,-2.3558244705200195,True
P196_00988,clean_dirty,heldout_family,0,1,none,5,1.0,-2.479520708322525,-2.479520708322525,False
P196_00989,clean_dirty,heldout_family,1,1,none,5,1.0,-3.184469163417816,3.184469163417816,False
P196_00990,clean_dirty,heldout_family,1,0,none,5,1.0,2.8178529143333435,2.8178529143333435,True
P196_00991,clean_dirty,heldout_family,1,0,none,5,1.0,3.2111044079065323,3.2111044079065323,True
P196_00992,clean_dirty,heldout_family,1,1,none,5,1.0,-2.70160873234272,2.70160873234272,False
P196_00993,clean_dirty,heldout_family,0,1,none,5,1.0,-2.1081818491220474,-2.1081818491220474,False
P196_00994,clean_dirty,heldout_family,0,0,none,5,1.0,2.405184715986252,-2.405184715986252,True
P196_00995,clean_dirty,heldout_family,0,0,none,5,1.0,2.1735037565231323,-2.1735037565231323,True
P196_00996,clean_dirty,heldout_family,0,1,none,5,1.0,-2.267440766096115,-2.267440766096115,False
P196_00997,clean_dirty,heldout_family,1,1,none,5,1.0,-3.294457510113716,3.294457510113716,False
P196_00998,clean_dirty,heldout_family,1,0,none,5,1.0,2.9290199279785156,2.9290199279785156,True
P196_00999,clean_dirty,heldout_family,1,0,none,5,1.0,3.3270558267831802,3.3270558267831802,True
P196_01000,clean_dirty,heldout_family,1,1,none,5,1.0,-2.8242740482091904,2.8242740482091904,False
P196_01001,clean_dirty,heldout_family,0,1,none,5,1.0,-2.190442070364952,-2.190442070364952,False
P196_01002,clean_dirty,heldout_family,0,0,none,5,1.0,2.495220258831978,-2.495220258831978,True
P196_01003,clean_dirty,heldout_family,0,0,none,5,1.0,2.256220817565918,-2.256220817565918,True
P196_01004,clean_dirty,heldout_family,0,1,none,5,1.0,-2.3581065386533737,-2.3581065386533737,False
P196_01005,clean_dirty,heldout_family,1,1,none,5,1.0,-3.2855510264635086,3.2855510264635086,False
P196_01006,clean_dirty,heldout_family,1,0,none,5,1.0,2.906243324279785,2.906243324279785,True
P196_01007,clean_dirty,heldout_family,1,0,none,5,1.0,3.3150834143161774,3.3150834143161774,True
P196_01008,clean_dirty,heldout_family,1,1,none,5,1.0,-2.806501418352127,2.806501418352127,False
P196_01009,clean_dirty,heldout_family,0,1,none,5,1.0,-2.2460851073265076,-2.2460851073265076,False
P196_01010,clean_dirty,heldout_family,0,0,none,5,1.0,2.573416694998741,-2.573416694998741,True
P196_01011,clean_dirty,heldout_family,0,0,none,5,1.0,2.3147631734609604,-2.3147631734609604,True
P196_01012,clean_dirty,heldout_family,0,1,none,5,1.0,-2.448575958609581,-2.448575958609581,False
P196_01013,clean_dirty,heldout_family,1,1,none,5,1.0,-3.1787661761045456,3.1787661761045456,False
P196_01014,clean_dirty,heldout_family,1,0,none,5,1.0,2.8065947890281677,2.8065947890281677,True
P196_01015,clean_dirty,heldout_family,1,0,none,5,1.0,3.217495948076248,3.217495948076248,True
P196_01016,clean_dirty,heldout_family,1,1,none,5,1.0,-2.7025090008974075,2.7025090008974075,False
P196_01017,clean_dirty,heldout_family,0,1,none,5,1.0,-2.176330640912056,-2.176330640912056,False
P196_01018,clean_dirty,heldout_family,0,0,none,5,1.0,2.497960090637207,-2.497960090637207,True
P196_01019,clean_dirty,heldout_family,0,0,none,5,1.0,2.2501679211854935,-2.2501679211854935,True
P196_01020,clean_dirty,heldout_family,0,1,none,5,1.0,-2.36991223692894,-2.36991223692894,False
P196_01021,clean_dirty,heldout_family,1,1,none,5,1.0,-3.386155992746353,3.386155992746353,False
P196_01022,clean_dirty,heldout_family,1,0,none,5,1.0,3.016390770673752,3.016390770673752,True
P196_01023,clean_dirty,heldout_family,1,0,none,5,1.0,3.4092407152056694,3.4092407152056694,True
P196_01024,clean_dirty,heldout_family,1,1,none,5,1.0,-2.9004115611314774,2.9004115611314774,False
P196_01025,clean_dirty,heldout_family,0,1,none,5,1.0,-2.1233977377414703,-2.1233977377414703,False
P196_01026,clean_dirty,heldout_family,0,0,none,5,1.0,2.5791102200746536,-2.5791102200746536,True
P196_01027,clean_dirty,heldout_family,0,0,none,5,1.0,2.1630850732326508,-2.1630850732326508,True
P196_01028,clean_dirty,heldout_family,0,1,none,5,1.0,-2.4882517009973526,-2.4882517009973526,False
P196_01029,clean_dirty,heldout_family,1,1,none,5,1.0,-2.9231730699539185,2.9231730699539185,False
P196_01030,clean_dirty,heldout_family,1,0,none,5,1.0,2.7305193841457367,2.7305193841457367,True
P196_01031,clean_dirty,heldout_family,1,0,none,5,1.0,3.0311230421066284,3.0311230421066284,True
P196_01032,clean_dirty,heldout_family,1,1,none,5,1.0,-2.6032828837633133,2.6032828837633133,False
P196_01033,clean_dirty,heldout_family,0,1,none,5,1.0,-2.001678466796875,-2.001678466796875,False
P196_01034,clean_dirty,heldout_family,0,0,none,5,1.0,2.4712925106287003,-2.4712925106287003,True
P196_01035,clean_dirty,heldout_family,0,0,none,5,1.0,2.059646636247635,-2.059646636247635,True
P196_01036,clean_dirty,heldout_family,0,1,none,5,1.0,-2.3578845113515854,-2.3578845113515854,False
P196_01037,clean_dirty,heldout_family,1,1,none,5,1.0,-3.149769753217697,3.149769753217697,False
P196_01038,clean_dirty,heldout_family,1,0,none,5,1.0,2.931380182504654,2.931380182504654,True
P196_01039,clean_dirty,heldout_family,1,0,none,5,1.0,3.2551651000976562,3.2551651000976562,True
P196_01040,clean_dirty,heldout_family,1,1,none,5,1.0,-2.824656590819359,2.824656590819359,False
P196_01041,clean_dirty,heldout_family,0,1,none,5,1.0,-1.985615760087967,-1.985615760087967,False
P196_01042,clean_dirty,heldout_family,0,0,none,5,1.0,2.4342211484909058,-2.4342211484909058,True
P196_01043,clean_dirty,heldout_family,0,0,none,5,1.0,2.0365591943264008,-2.0365591943264008,True
P196_01044,clean_dirty,heldout_family,0,1,none,5,1.0,-2.3236294388771057,-2.3236294388771057,False
P196_01045,clean_dirty,heldout_family,1,1,none,5,1.0,-2.9992723912000656,2.9992723912000656,False
P196_01046,clean_dirty,heldout_family,1,0,none,5,1.0,2.815005287528038,2.815005287528038,True
P196_01047,clean_dirty,heldout_family,1,0,none,5,1.0,3.1226225942373276,3.1226225942373276,True
P196_01048,clean_dirty,heldout_family,1,1,none,5,1.0,-2.697921633720398,2.697921633720398,False
P196_01049,clean_dirty,heldout_family,0,1,none,5,1.0,-2.205356627702713,-2.205356627702713,False
P196_01050,clean_dirty,heldout_family,0,0,none,5,1.0,2.613384321331978,-2.613384321331978,True
P196_01051,clean_dirty,heldout_family,0,0,none,5,1.0,2.2380180656909943,-2.2380180656909943,True
P196_01052,clean_dirty,heldout_family,0,1,none,5,1.0,-2.5169716477394104,-2.5169716477394104,False
P196_01053,clean_dirty,heldout_family,1,1,none,5,1.0,-2.9256601482629776,2.9256601482629776,False
P196_01054,clean_dirty,heldout_family,1,0,none,5,1.0,2.738283157348633,2.738283157348633,True
P196_01055,clean_dirty,heldout_family,1,0,none,5,1.0,3.0239257365465164,3.0239257365465164,True
P196_01056,clean_dirty,heldout_family,1,1,none,5,1.0,-2.602574422955513,2.602574422955513,False
