arm,checkpoint,seed,role2,probe_id,pair_id,token_class,neutral_nll,target_token_id,source_token_len,rewrite_token_len,source_words,rewrite_words
D_C_43122,chck_90M,43022,C,rewritecond:1587:0:compact:frontier_consolidation_fwcompact_expansion_059212,compact:frontier_consolidation_fwcompact_expansion_059212,overlap,15.494645118713379,3483,15,10,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1587:8:compact:frontier_consolidation_fwcompact_expansion_059212,compact:frontier_consolidation_fwcompact_expansion_059212,overlap,13.315373420715332,5185,15,10,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1588:0:compact:frontier_consolidation_fwcompact_expansion_059280,compact:frontier_consolidation_fwcompact_expansion_059280,nonoverlap,10.020183563232422,811,15,9,13,6
D_C_43122,chck_90M,43022,C,rewritecond:1588:6:compact:frontier_consolidation_fwcompact_expansion_059280,compact:frontier_consolidation_fwcompact_expansion_059280,nonoverlap,4.150540351867676,212,15,9,13,6
D_C_43122,chck_90M,43022,C,rewritecond:1588:3:compact:frontier_consolidation_fwcompact_expansion_059280,compact:frontier_consolidation_fwcompact_expansion_059280,overlap,6.875124931335449,2664,15,9,13,6
D_C_43122,chck_90M,43022,C,rewritecond:1588:7:compact:frontier_consolidation_fwcompact_expansion_059280,compact:frontier_consolidation_fwcompact_expansion_059280,overlap,5.37972354888916,2965,15,9,13,6
D_C_43122,chck_90M,43022,C,rewritecond:1589:0:compact:frontier_consolidation_fwcompact_expansion_059293,compact:frontier_consolidation_fwcompact_expansion_059293,nonoverlap,9.882752418518066,14311,15,11,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1589:2:compact:frontier_consolidation_fwcompact_expansion_059293,compact:frontier_consolidation_fwcompact_expansion_059293,nonoverlap,8.184277534484863,2045,15,11,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1589:3:compact:frontier_consolidation_fwcompact_expansion_059293,compact:frontier_consolidation_fwcompact_expansion_059293,overlap,6.422679901123047,592,15,11,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1589:5:compact:frontier_consolidation_fwcompact_expansion_059293,compact:frontier_consolidation_fwcompact_expansion_059293,overlap,6.300533771514893,219,15,11,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1590:0:compact:frontier_consolidation_fwcompact_expansion_059433,compact:frontier_consolidation_fwcompact_expansion_059433,nonoverlap,10.665267944335938,3262,32,19,25,13
D_C_43122,chck_90M,43022,C,rewritecond:1590:17:compact:frontier_consolidation_fwcompact_expansion_059433,compact:frontier_consolidation_fwcompact_expansion_059433,nonoverlap,9.909855842590332,10270,32,19,25,13
D_C_43122,chck_90M,43022,C,rewritecond:1590:1:compact:frontier_consolidation_fwcompact_expansion_059433,compact:frontier_consolidation_fwcompact_expansion_059433,overlap,20.018383026123047,10598,32,19,25,13
D_C_43122,chck_90M,43022,C,rewritecond:1590:11:compact:frontier_consolidation_fwcompact_expansion_059433,compact:frontier_consolidation_fwcompact_expansion_059433,overlap,9.205005645751953,7321,32,19,25,13
D_C_43122,chck_90M,43022,C,rewritecond:1591:1:compact:frontier_consolidation_fwcompact_expansion_059616,compact:frontier_consolidation_fwcompact_expansion_059616,nonoverlap,11.263566970825195,445,15,7,10,4
D_C_43122,chck_90M,43022,C,rewritecond:1591:3:compact:frontier_consolidation_fwcompact_expansion_059616,compact:frontier_consolidation_fwcompact_expansion_059616,nonoverlap,12.394887924194336,15222,15,7,10,4
D_C_43122,chck_90M,43022,C,rewritecond:1591:2:compact:frontier_consolidation_fwcompact_expansion_059616,compact:frontier_consolidation_fwcompact_expansion_059616,overlap,6.712887763977051,212,15,7,10,4
D_C_43122,chck_90M,43022,C,rewritecond:1591:5:compact:frontier_consolidation_fwcompact_expansion_059616,compact:frontier_consolidation_fwcompact_expansion_059616,overlap,11.7374906539917,3401,15,7,10,4
D_C_43122,chck_90M,43022,C,rewritecond:1592:6:compact:frontier_consolidation_fwcompact_expansion_059651,compact:frontier_consolidation_fwcompact_expansion_059651,nonoverlap,8.022396087646484,12468,16,12,13,10
D_C_43122,chck_90M,43022,C,rewritecond:1592:10:compact:frontier_consolidation_fwcompact_expansion_059651,compact:frontier_consolidation_fwcompact_expansion_059651,nonoverlap,4.990080833435059,3602,16,12,13,10
D_C_43122,chck_90M,43022,C,rewritecond:1592:2:compact:frontier_consolidation_fwcompact_expansion_059651,compact:frontier_consolidation_fwcompact_expansion_059651,overlap,3.4514427185058594,1045,16,12,13,10
D_C_43122,chck_90M,43022,C,rewritecond:1592:9:compact:frontier_consolidation_fwcompact_expansion_059651,compact:frontier_consolidation_fwcompact_expansion_059651,overlap,5.730119705200195,1335,16,12,13,10
D_C_43122,chck_90M,43022,C,rewritecond:1593:0:compact:frontier_consolidation_fwcompact_expansion_059758,compact:frontier_consolidation_fwcompact_expansion_059758,nonoverlap,4.805325508117676,5411,21,11,20,8
D_C_43122,chck_90M,43022,C,rewritecond:1593:1:compact:frontier_consolidation_fwcompact_expansion_059758,compact:frontier_consolidation_fwcompact_expansion_059758,nonoverlap,3.5394678115844727,212,21,11,20,8
D_C_43122,chck_90M,43022,C,rewritecond:1593:2:compact:frontier_consolidation_fwcompact_expansion_059758,compact:frontier_consolidation_fwcompact_expansion_059758,overlap,6.067800521850586,522,21,11,20,8
D_C_43122,chck_90M,43022,C,rewritecond:1593:9:compact:frontier_consolidation_fwcompact_expansion_059758,compact:frontier_consolidation_fwcompact_expansion_059758,overlap,7.854994297027588,10445,21,11,20,8
D_C_43122,chck_90M,43022,C,rewritecond:1594:0:compact:frontier_consolidation_fwcompact_expansion_059798,compact:frontier_consolidation_fwcompact_expansion_059798,nonoverlap,6.95885705947876,3567,23,22,14,14
D_C_43122,chck_90M,43022,C,rewritecond:1594:1:compact:frontier_consolidation_fwcompact_expansion_059798,compact:frontier_consolidation_fwcompact_expansion_059798,overlap,5.254930019378662,375,23,22,14,14
D_C_43122,chck_90M,43022,C,rewritecond:1594:20:compact:frontier_consolidation_fwcompact_expansion_059798,compact:frontier_consolidation_fwcompact_expansion_059798,overlap,9.592825889587402,12034,23,22,14,14
D_C_43122,chck_90M,43022,C,rewritecond:1595:0:compact:frontier_consolidation_fwcompact_expansion_059821,compact:frontier_consolidation_fwcompact_expansion_059821,nonoverlap,6.259526252746582,4148,16,12,12,7
D_C_43122,chck_90M,43022,C,rewritecond:1595:6:compact:frontier_consolidation_fwcompact_expansion_059821,compact:frontier_consolidation_fwcompact_expansion_059821,nonoverlap,6.233247756958008,1045,16,12,12,7
D_C_43122,chck_90M,43022,C,rewritecond:1595:8:compact:frontier_consolidation_fwcompact_expansion_059821,compact:frontier_consolidation_fwcompact_expansion_059821,overlap,12.676225662231445,14085,16,12,12,7
D_C_43122,chck_90M,43022,C,rewritecond:1596:1:compact:frontier_consolidation_fwcompact_expansion_059875,compact:frontier_consolidation_fwcompact_expansion_059875,nonoverlap,1.0735441446304321,387,21,12,15,10
D_C_43122,chck_90M,43022,C,rewritecond:1596:5:compact:frontier_consolidation_fwcompact_expansion_059875,compact:frontier_consolidation_fwcompact_expansion_059875,nonoverlap,12.418098449707031,11957,21,12,15,10
D_C_43122,chck_90M,43022,C,rewritecond:1596:0:compact:frontier_consolidation_fwcompact_expansion_059875,compact:frontier_consolidation_fwcompact_expansion_059875,overlap,8.015186309814453,3284,21,12,15,10
D_C_43122,chck_90M,43022,C,rewritecond:1596:10:compact:frontier_consolidation_fwcompact_expansion_059875,compact:frontier_consolidation_fwcompact_expansion_059875,overlap,10.816650390625,3650,21,12,15,10
D_C_43122,chck_90M,43022,C,rewritecond:1597:0:compact:frontier_consolidation_fwcompact_expansion_060051,compact:frontier_consolidation_fwcompact_expansion_060051,overlap,7.780320167541504,2219,16,14,11,9
D_C_43122,chck_90M,43022,C,rewritecond:1597:12:compact:frontier_consolidation_fwcompact_expansion_060051,compact:frontier_consolidation_fwcompact_expansion_060051,overlap,7.588945388793945,4904,16,14,11,9
D_C_43122,chck_90M,43022,C,rewritecond:1598:1:compact:frontier_consolidation_fwcompact_expansion_060125,compact:frontier_consolidation_fwcompact_expansion_060125,overlap,7.376892566680908,1138,14,12,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1598:10:compact:frontier_consolidation_fwcompact_expansion_060125,compact:frontier_consolidation_fwcompact_expansion_060125,overlap,6.987902641296387,6160,14,12,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1599:0:compact:frontier_consolidation_fwcompact_expansion_060212,compact:frontier_consolidation_fwcompact_expansion_060212,overlap,8.560254096984863,15734,20,17,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1599:15:compact:frontier_consolidation_fwcompact_expansion_060212,compact:frontier_consolidation_fwcompact_expansion_060212,overlap,7.397643089294434,1210,20,17,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1600:0:compact:frontier_consolidation_fwcompact_expansion_060310,compact:frontier_consolidation_fwcompact_expansion_060310,nonoverlap,7.492438793182373,16143,17,13,13,8
D_C_43122,chck_90M,43022,C,rewritecond:1600:11:compact:frontier_consolidation_fwcompact_expansion_060310,compact:frontier_consolidation_fwcompact_expansion_060310,nonoverlap,8.981759071350098,2034,17,13,13,8
D_C_43122,chck_90M,43022,C,rewritecond:1600:2:compact:frontier_consolidation_fwcompact_expansion_060310,compact:frontier_consolidation_fwcompact_expansion_060310,overlap,7.710669040679932,212,17,13,13,8
D_C_43122,chck_90M,43022,C,rewritecond:1600:8:compact:frontier_consolidation_fwcompact_expansion_060310,compact:frontier_consolidation_fwcompact_expansion_060310,overlap,8.85765552520752,2422,17,13,13,8
D_C_43122,chck_90M,43022,C,rewritecond:1601:0:compact:frontier_consolidation_fwcompact_expansion_060344,compact:frontier_consolidation_fwcompact_expansion_060344,nonoverlap,4.844321250915527,1644,16,9,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1601:4:compact:frontier_consolidation_fwcompact_expansion_060344,compact:frontier_consolidation_fwcompact_expansion_060344,nonoverlap,7.833642482757568,6167,16,9,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1601:3:compact:frontier_consolidation_fwcompact_expansion_060344,compact:frontier_consolidation_fwcompact_expansion_060344,overlap,11.710206031799316,1063,16,9,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1601:7:compact:frontier_consolidation_fwcompact_expansion_060344,compact:frontier_consolidation_fwcompact_expansion_060344,overlap,9.768696784973145,6724,16,9,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1602:1:compact:frontier_consolidation_fwcompact_expansion_060359,compact:frontier_consolidation_fwcompact_expansion_060359,nonoverlap,7.590662956237793,1185,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1602:4:compact:frontier_consolidation_fwcompact_expansion_060359,compact:frontier_consolidation_fwcompact_expansion_060359,nonoverlap,7.880417823791504,12738,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1602:2:compact:frontier_consolidation_fwcompact_expansion_060359,compact:frontier_consolidation_fwcompact_expansion_060359,overlap,8.48896598815918,2088,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1602:6:compact:frontier_consolidation_fwcompact_expansion_060359,compact:frontier_consolidation_fwcompact_expansion_060359,overlap,8.888189315795898,3363,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1603:6:compact:frontier_consolidation_fwcompact_expansion_060372,compact:frontier_consolidation_fwcompact_expansion_060372,nonoverlap,7.8763651847839355,3948,20,16,10,10
D_C_43122,chck_90M,43022,C,rewritecond:1603:1:compact:frontier_consolidation_fwcompact_expansion_060372,compact:frontier_consolidation_fwcompact_expansion_060372,overlap,8.102808952331543,1866,20,16,10,10
D_C_43122,chck_90M,43022,C,rewritecond:1603:14:compact:frontier_consolidation_fwcompact_expansion_060372,compact:frontier_consolidation_fwcompact_expansion_060372,overlap,10.805183410644531,1923,20,16,10,10
D_C_43122,chck_90M,43022,C,rewritecond:1604:0:compact:frontier_consolidation_fwcompact_expansion_060393,compact:frontier_consolidation_fwcompact_expansion_060393,nonoverlap,15.170722961425781,8581,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1604:5:compact:frontier_consolidation_fwcompact_expansion_060393,compact:frontier_consolidation_fwcompact_expansion_060393,nonoverlap,4.306410789489746,5268,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1604:3:compact:frontier_consolidation_fwcompact_expansion_060393,compact:frontier_consolidation_fwcompact_expansion_060393,overlap,5.903331756591797,559,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1604:6:compact:frontier_consolidation_fwcompact_expansion_060393,compact:frontier_consolidation_fwcompact_expansion_060393,overlap,9.893356323242188,9273,14,8,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1605:1:compact:frontier_consolidation_fwcompact_expansion_060529,compact:frontier_consolidation_fwcompact_expansion_060529,nonoverlap,5.2348737716674805,1127,21,11,18,8
D_C_43122,chck_90M,43022,C,rewritecond:1605:9:compact:frontier_consolidation_fwcompact_expansion_060529,compact:frontier_consolidation_fwcompact_expansion_060529,nonoverlap,10.324929237365723,3880,21,11,18,8
D_C_43122,chck_90M,43022,C,rewritecond:1605:2:compact:frontier_consolidation_fwcompact_expansion_060529,compact:frontier_consolidation_fwcompact_expansion_060529,overlap,6.230071067810059,522,21,11,18,8
D_C_43122,chck_90M,43022,C,rewritecond:1605:8:compact:frontier_consolidation_fwcompact_expansion_060529,compact:frontier_consolidation_fwcompact_expansion_060529,overlap,12.661886215209961,3678,21,11,18,8
D_C_43122,chck_90M,43022,C,rewritecond:1606:0:compact:frontier_consolidation_fwcompact_expansion_060548,compact:frontier_consolidation_fwcompact_expansion_060548,nonoverlap,12.364437103271484,3168,14,8,11,5
D_C_43122,chck_90M,43022,C,rewritecond:1606:1:compact:frontier_consolidation_fwcompact_expansion_060548,compact:frontier_consolidation_fwcompact_expansion_060548,nonoverlap,13.870580673217773,321,14,8,11,5
D_C_43122,chck_90M,43022,C,rewritecond:1606:2:compact:frontier_consolidation_fwcompact_expansion_060548,compact:frontier_consolidation_fwcompact_expansion_060548,overlap,8.971415519714355,1092,14,8,11,5
D_C_43122,chck_90M,43022,C,rewritecond:1606:6:compact:frontier_consolidation_fwcompact_expansion_060548,compact:frontier_consolidation_fwcompact_expansion_060548,overlap,8.214653015136719,820,14,8,11,5
D_C_43122,chck_90M,43022,C,rewritecond:1607:0:compact:frontier_consolidation_fwcompact_expansion_060636,compact:frontier_consolidation_fwcompact_expansion_060636,nonoverlap,13.413962364196777,2651,22,18,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1607:6:compact:frontier_consolidation_fwcompact_expansion_060636,compact:frontier_consolidation_fwcompact_expansion_060636,nonoverlap,7.414072036743164,1125,22,18,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1607:3:compact:frontier_consolidation_fwcompact_expansion_060636,compact:frontier_consolidation_fwcompact_expansion_060636,overlap,7.6868085861206055,6637,22,18,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1607:15:compact:frontier_consolidation_fwcompact_expansion_060636,compact:frontier_consolidation_fwcompact_expansion_060636,overlap,10.337997436523438,1823,22,18,10,8
D_C_43122,chck_90M,43022,C,rewritecond:1608:0:compact:frontier_consolidation_fwcompact_expansion_060743,compact:frontier_consolidation_fwcompact_expansion_060743,nonoverlap,12.050830841064453,3478,13,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1608:4:compact:frontier_consolidation_fwcompact_expansion_060743,compact:frontier_consolidation_fwcompact_expansion_060743,nonoverlap,8.993756294250488,882,13,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1608:5:compact:frontier_consolidation_fwcompact_expansion_060743,compact:frontier_consolidation_fwcompact_expansion_060743,overlap,12.978189468383789,3710,13,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1608:7:compact:frontier_consolidation_fwcompact_expansion_060743,compact:frontier_consolidation_fwcompact_expansion_060743,overlap,6.254643440246582,2055,13,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1609:0:compact:frontier_consolidation_fwcompact_expansion_060755,compact:frontier_consolidation_fwcompact_expansion_060755,nonoverlap,13.331649780273438,13464,15,10,13,7
D_C_43122,chck_90M,43022,C,rewritecond:1609:2:compact:frontier_consolidation_fwcompact_expansion_060755,compact:frontier_consolidation_fwcompact_expansion_060755,nonoverlap,5.7985029220581055,1500,15,10,13,7
D_C_43122,chck_90M,43022,C,rewritecond:1609:1:compact:frontier_consolidation_fwcompact_expansion_060755,compact:frontier_consolidation_fwcompact_expansion_060755,overlap,10.447399139404297,16159,15,10,13,7
D_C_43122,chck_90M,43022,C,rewritecond:1609:8:compact:frontier_consolidation_fwcompact_expansion_060755,compact:frontier_consolidation_fwcompact_expansion_060755,overlap,5.220454692840576,915,15,10,13,7
D_C_43122,chck_90M,43022,C,rewritecond:1610:17:compact:frontier_consolidation_fwcompact_expansion_060846,compact:frontier_consolidation_fwcompact_expansion_060846,nonoverlap,8.405860900878906,2282,27,25,14,11
D_C_43122,chck_90M,43022,C,rewritecond:1610:0:compact:frontier_consolidation_fwcompact_expansion_060846,compact:frontier_consolidation_fwcompact_expansion_060846,overlap,6.52886438369751,5341,27,25,14,11
D_C_43122,chck_90M,43022,C,rewritecond:1610:23:compact:frontier_consolidation_fwcompact_expansion_060846,compact:frontier_consolidation_fwcompact_expansion_060846,overlap,6.233065605163574,4063,27,25,14,11
D_C_43122,chck_90M,43022,C,rewritecond:1611:0:compact:frontier_consolidation_fwcompact_expansion_060891,compact:frontier_consolidation_fwcompact_expansion_060891,overlap,7.089705467224121,12291,27,26,12,12
D_C_43122,chck_90M,43022,C,rewritecond:1611:24:compact:frontier_consolidation_fwcompact_expansion_060891,compact:frontier_consolidation_fwcompact_expansion_060891,overlap,6.8440399169921875,859,27,26,12,12
D_C_43122,chck_90M,43022,C,rewritecond:1612:1:compact:frontier_consolidation_fwcompact_expansion_060927,compact:frontier_consolidation_fwcompact_expansion_060927,nonoverlap,5.696309566497803,706,17,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1612:3:compact:frontier_consolidation_fwcompact_expansion_060927,compact:frontier_consolidation_fwcompact_expansion_060927,nonoverlap,3.8592638969421387,409,17,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1612:5:compact:frontier_consolidation_fwcompact_expansion_060927,compact:frontier_consolidation_fwcompact_expansion_060927,overlap,5.9899797439575195,935,17,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1612:9:compact:frontier_consolidation_fwcompact_expansion_060927,compact:frontier_consolidation_fwcompact_expansion_060927,overlap,9.63956069946289,2546,17,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1613:0:compact:frontier_consolidation_fwcompact_expansion_060935,compact:frontier_consolidation_fwcompact_expansion_060935,nonoverlap,6.560920238494873,811,24,16,19,10
D_C_43122,chck_90M,43022,C,rewritecond:1613:14:compact:frontier_consolidation_fwcompact_expansion_060935,compact:frontier_consolidation_fwcompact_expansion_060935,nonoverlap,8.317412376403809,4635,24,16,19,10
D_C_43122,chck_90M,43022,C,rewritecond:1613:3:compact:frontier_consolidation_fwcompact_expansion_060935,compact:frontier_consolidation_fwcompact_expansion_060935,overlap,7.6499528884887695,479,24,16,19,10
D_C_43122,chck_90M,43022,C,rewritecond:1613:12:compact:frontier_consolidation_fwcompact_expansion_060935,compact:frontier_consolidation_fwcompact_expansion_060935,overlap,8.877302169799805,2565,24,16,19,10
D_C_43122,chck_90M,43022,C,rewritecond:1614:1:compact:frontier_consolidation_fwcompact_expansion_060963,compact:frontier_consolidation_fwcompact_expansion_060963,nonoverlap,11.702285766601562,4276,13,7,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1614:5:compact:frontier_consolidation_fwcompact_expansion_060963,compact:frontier_consolidation_fwcompact_expansion_060963,nonoverlap,5.635577201843262,1091,13,7,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1614:0:compact:frontier_consolidation_fwcompact_expansion_060963,compact:frontier_consolidation_fwcompact_expansion_060963,overlap,20.060300827026367,6883,13,7,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1614:4:compact:frontier_consolidation_fwcompact_expansion_060963,compact:frontier_consolidation_fwcompact_expansion_060963,overlap,9.85406494140625,11252,13,7,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1615:5:compact:frontier_consolidation_fwcompact_expansion_061022,compact:frontier_consolidation_fwcompact_expansion_061022,nonoverlap,8.691672325134277,1808,16,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1615:7:compact:frontier_consolidation_fwcompact_expansion_061022,compact:frontier_consolidation_fwcompact_expansion_061022,nonoverlap,5.009070873260498,490,16,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1615:0:compact:frontier_consolidation_fwcompact_expansion_061022,compact:frontier_consolidation_fwcompact_expansion_061022,overlap,14.300298690795898,10747,16,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1615:9:compact:frontier_consolidation_fwcompact_expansion_061022,compact:frontier_consolidation_fwcompact_expansion_061022,overlap,5.763059616088867,14675,16,11,11,6
D_C_43122,chck_90M,43022,C,rewritecond:1616:4:compact:frontier_consolidation_fwcompact_expansion_061024,compact:frontier_consolidation_fwcompact_expansion_061024,nonoverlap,3.713536024093628,785,22,14,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1616:9:compact:frontier_consolidation_fwcompact_expansion_061024,compact:frontier_consolidation_fwcompact_expansion_061024,nonoverlap,7.200740337371826,639,22,14,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1616:0:compact:frontier_consolidation_fwcompact_expansion_061024,compact:frontier_consolidation_fwcompact_expansion_061024,overlap,14.328398704528809,3378,22,14,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1616:12:compact:frontier_consolidation_fwcompact_expansion_061024,compact:frontier_consolidation_fwcompact_expansion_061024,overlap,4.491887092590332,219,22,14,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1617:2:compact:frontier_consolidation_fwcompact_expansion_061047,compact:frontier_consolidation_fwcompact_expansion_061047,nonoverlap,6.286520957946777,863,25,19,14,7
D_C_43122,chck_90M,43022,C,rewritecond:1617:14:compact:frontier_consolidation_fwcompact_expansion_061047,compact:frontier_consolidation_fwcompact_expansion_061047,nonoverlap,9.659244537353516,2860,25,19,14,7
D_C_43122,chck_90M,43022,C,rewritecond:1617:0:compact:frontier_consolidation_fwcompact_expansion_061047,compact:frontier_consolidation_fwcompact_expansion_061047,overlap,10.444607734680176,1152,25,19,14,7
D_C_43122,chck_90M,43022,C,rewritecond:1617:17:compact:frontier_consolidation_fwcompact_expansion_061047,compact:frontier_consolidation_fwcompact_expansion_061047,overlap,8.235541343688965,2294,25,19,14,7
D_C_43122,chck_90M,43022,C,rewritecond:1618:0:compact:frontier_consolidation_fwcompact_expansion_061085,compact:frontier_consolidation_fwcompact_expansion_061085,nonoverlap,17.465736389160156,6339,16,8,12,5
D_C_43122,chck_90M,43022,C,rewritecond:1618:3:compact:frontier_consolidation_fwcompact_expansion_061085,compact:frontier_consolidation_fwcompact_expansion_061085,nonoverlap,12.685620307922363,2250,16,8,12,5
D_C_43122,chck_90M,43022,C,rewritecond:1618:5:compact:frontier_consolidation_fwcompact_expansion_061085,compact:frontier_consolidation_fwcompact_expansion_061085,overlap,3.344531536102295,860,16,8,12,5
D_C_43122,chck_90M,43022,C,rewritecond:1618:6:compact:frontier_consolidation_fwcompact_expansion_061085,compact:frontier_consolidation_fwcompact_expansion_061085,overlap,7.633359909057617,1419,16,8,12,5
D_C_43122,chck_90M,43022,C,rewritecond:1619:0:compact:frontier_consolidation_fwcompact_expansion_061177,compact:frontier_consolidation_fwcompact_expansion_061177,nonoverlap,9.313324928283691,3284,11,7,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1619:3:compact:frontier_consolidation_fwcompact_expansion_061177,compact:frontier_consolidation_fwcompact_expansion_061177,nonoverlap,3.6458792686462402,2282,11,7,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1619:5:compact:frontier_consolidation_fwcompact_expansion_061177,compact:frontier_consolidation_fwcompact_expansion_061177,overlap,8.656610488891602,3602,11,7,10,6
D_C_43122,chck_90M,43022,C,rewritecond:1620:2:compact:frontier_consolidation_fwcompact_expansion_061187,compact:frontier_consolidation_fwcompact_expansion_061187,nonoverlap,6.716562271118164,706,12,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1620:6:compact:frontier_consolidation_fwcompact_expansion_061187,compact:frontier_consolidation_fwcompact_expansion_061187,nonoverlap,6.878129005432129,1630,12,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1620:0:compact:frontier_consolidation_fwcompact_expansion_061187,compact:frontier_consolidation_fwcompact_expansion_061187,overlap,11.026496887207031,1877,12,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1620:7:compact:frontier_consolidation_fwcompact_expansion_061187,compact:frontier_consolidation_fwcompact_expansion_061187,overlap,7.689111709594727,3079,12,9,11,7
D_C_43122,chck_90M,43022,C,rewritecond:1621:0:compact:frontier_consolidation_fwcompact_expansion_061268,compact:frontier_consolidation_fwcompact_expansion_061268,nonoverlap,11.974346160888672,8321,18,11,12,6
D_C_43122,chck_90M,43022,C,rewritecond:1621:7:compact:frontier_consolidation_fwcompact_expansion_061268,compact:frontier_consolidation_fwcompact_expansion_061268,nonoverlap,4.7344465255737305,5415,18,11,12,6
D_C_43122,chck_90M,43022,C,rewritecond:1621:3:compact:frontier_consolidation_fwcompact_expansion_061268,compact:frontier_consolidation_fwcompact_expansion_061268,overlap,10.177129745483398,338,18,11,12,6
D_C_43122,chck_90M,43022,C,rewritecond:1621:9:compact:frontier_consolidation_fwcompact_expansion_061268,compact:frontier_consolidation_fwcompact_expansion_061268,overlap,10.149696350097656,5378,18,11,12,6
D_C_43122,chck_90M,43022,C,rewritecond:1622:0:compact:frontier_consolidation_fwcompact_expansion_061277,compact:frontier_consolidation_fwcompact_expansion_061277,nonoverlap,15.948982238769531,811,41,23,32,17
D_C_43122,chck_90M,43022,C,rewritecond:1622:19:compact:frontier_consolidation_fwcompact_expansion_061277,compact:frontier_consolidation_fwcompact_expansion_061277,nonoverlap,5.299691677093506,4445,41,23,32,17
D_C_43122,chck_90M,43022,C,rewritecond:1622:2:compact:frontier_consolidation_fwcompact_expansion_061277,compact:frontier_consolidation_fwcompact_expansion_061277,overlap,8.761117935180664,763,41,23,32,17
D_C_43122,chck_90M,43022,C,rewritecond:1622:21:compact:frontier_consolidation_fwcompact_expansion_061277,compact:frontier_consolidation_fwcompact_expansion_061277,overlap,5.292449951171875,2264,41,23,32,17
D_C_43122,chck_90M,43022,C,rewritecond:1623:0:compact:frontier_consolidation_fwcompact_expansion_061291,compact:frontier_consolidation_fwcompact_expansion_061291,nonoverlap,10.133821487426758,12909,19,16,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1623:11:compact:frontier_consolidation_fwcompact_expansion_061291,compact:frontier_consolidation_fwcompact_expansion_061291,nonoverlap,6.761580944061279,212,19,16,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1623:1:compact:frontier_consolidation_fwcompact_expansion_061291,compact:frontier_consolidation_fwcompact_expansion_061291,overlap,6.303555488586426,818,19,16,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1623:14:compact:frontier_consolidation_fwcompact_expansion_061291,compact:frontier_consolidation_fwcompact_expansion_061291,overlap,9.586353302001953,326,19,16,15,7
D_C_43122,chck_90M,43022,C,rewritecond:1624:2:compact:frontier_consolidation_fwcompact_expansion_061436,compact:frontier_consolidation_fwcompact_expansion_061436,nonoverlap,14.815268516540527,15489,14,8,13,7
