sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r2756_s07,simple_wiki,920002756,2756,15,160,805,889,row_context,17,1,False,9.947381019592285,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2759_s05,simple_wiki,920002759,2759,12,160,455,539,row_context,27,5,False,3.2836203575134277,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2761_s06,simple_wiki,920002761,2761,18,160,633,754,row_context,38,1,False,15.921273231506348,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2764_s00,simple_wiki,920002764,2764,23,160,0,113,row_context,32,2,False,0.05742054805159569,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2765_s06,simple_wiki,920002765,2765,9,160,899,945,row_context,0,0,True,nan,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2770_s01,simple_wiki,920002770,2770,12,160,208,291,row_context,15,2,False,5.333962440490723,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2772_s05,simple_wiki,920002772,2772,26,160,755,920,row_context,47,10,False,3.3403759002685547,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2778_s07,simple_wiki,920002778,2778,17,160,820,890,row_context,20,2,True,6.233965873718262,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2780_s04,simple_wiki,920002780,2780,19,160,507,616,row_context,29,6,False,2.286196708679199,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2788_s03,simple_wiki,920002788,2788,30,160,384,573,row_context,56,5,False,0.2512885332107544,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2798_s02,simple_wiki,920002798,2798,25,160,185,313,row_context,32,5,False,4.407461166381836,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2808_s08,simple_wiki,920002808,2808,27,160,668,831,row_context,28,3,True,1.9433404207229614,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2810_s05,simple_wiki,920002810,2810,10,160,385,424,row_context,18,4,False,0.34296318888664246,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2812_s08,simple_wiki,920002812,2812,12,160,408,459,row_context,13,1,False,1.8161637783050537,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2812_s11,simple_wiki,920002812,2812,12,160,573,634,row_context,14,2,False,2.6351518630981445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,row_context,41,5,False,2.9076120853424072,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2818_s01,simple_wiki,920002818,2818,18,160,60,152,row_context,23,6,False,4.609382152557373,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2819_s07,simple_wiki,920002819,2819,12,160,755,833,row_context,16,1,False,0.9479132890701294,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2826_s05,simple_wiki,920002826,2826,22,160,543,657,row_context,49,8,False,1.0801736116409302,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2827_s07,simple_wiki,920002827,2827,28,160,660,808,row_context,57,14,False,0.9523531198501587,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2836_s03,simple_wiki,920002836,2836,12,160,349,424,row_context,16,4,False,2.7318034172058105,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2837_s10,simple_wiki,920002837,2837,9,160,971,1010,row_context,14,1,False,0.06806659698486328,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2841_s05,simple_wiki,920002841,2841,8,160,374,412,row_context,11,1,False,5.356348037719727,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2847_s05,simple_wiki,920002847,2847,21,160,743,861,row_context,29,9,False,4.530970096588135,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2848_s01,simple_wiki,920002848,2848,8,160,167,210,row_context,10,2,False,11.725255966186523,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2851_s03,simple_wiki,920002851,2851,16,160,227,327,row_context,37,8,False,3.646570920944214,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2851_s07,simple_wiki,920002851,2851,21,160,617,739,row_context,19,3,True,7.26059103012085,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2854_s04,simple_wiki,920002854,2854,13,160,500,585,row_context,17,3,False,0.9708619117736816,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,row_context,33,4,False,0.9335382580757141,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2857_s04,simple_wiki,920002857,2857,13,160,407,491,row_context,28,4,False,1.427379846572876,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2861_s05,simple_wiki,920002861,2861,16,160,651,733,row_context,26,4,False,0.8078838586807251,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,row_context,35,8,False,4.089881896972656,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2876_s03,simple_wiki,920002876,2876,10,160,369,443,row_context,12,1,False,1.8553826808929443,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2879_s07,simple_wiki,920002879,2879,15,160,766,844,row_context,20,4,False,3.525888681411743,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2889_s01,simple_wiki,920002889,2889,23,160,122,241,row_context,35,5,False,0.05351303145289421,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2890_s08,simple_wiki,920002890,2890,9,160,671,734,row_context,16,4,False,3.893916368484497,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2892_s02,simple_wiki,920002892,2892,23,160,241,358,row_context,28,3,False,5.824928283691406,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2896_s03,simple_wiki,920002896,2896,11,160,289,349,row_context,12,1,False,5.539358139038086,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2897_s03,simple_wiki,920002897,2897,19,160,313,392,row_context,28,4,False,0.016471384093165398,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2901_s04,simple_wiki,920002901,2901,9,160,372,416,row_context,11,1,False,0.39746084809303284,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2905_s02,simple_wiki,920002905,2905,11,160,234,288,row_context,17,2,False,2.0086121559143066,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,row_context,68,12,False,2.422940969467163,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2910_s03,simple_wiki,920002910,2910,15,160,414,501,row_context,19,4,False,3.3093254566192627,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2910_s05,simple_wiki,920002910,2910,14,160,563,646,row_context,18,3,False,0.19591879844665527,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2911_s04,simple_wiki,920002911,2911,33,160,416,615,row_context,40,6,False,0.09023922681808472,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2911_s07,simple_wiki,920002911,2911,10,160,900,943,row_context,18,4,False,2.6760082244873047,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2912_s07,simple_wiki,920002912,2912,26,160,633,773,row_context,35,2,True,4.217299461364746,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2913_s03,simple_wiki,920002913,2913,19,160,273,368,row_context,35,6,False,2.6461985111236572,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2922_s06,simple_wiki,920002922,2922,8,160,826,861,row_context,12,3,False,4.175050258636475,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2924_s02,simple_wiki,920002924,2924,12,160,159,228,row_context,13,2,False,2.7745184898376465,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2928_s02,simple_wiki,920002928,2928,14,160,299,363,row_context,20,5,False,2.2549684047698975,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2931_s00,simple_wiki,920002931,2931,9,160,0,60,row_context,23,5,False,3.7022228240966797,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2938_s00,simple_wiki,920002938,2938,20,160,33,146,row_context,34,3,False,3.001236915588379,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2939_s06,simple_wiki,920002939,2939,16,160,628,707,row_context,20,3,False,8.579960823059082,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,row_context,21,3,False,6.5552592277526855,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2944_s05,simple_wiki,920002944,2944,10,160,745,791,row_context,18,2,False,4.683666706085205,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,row_context,21,2,False,4.329804420471191,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2946_s03,simple_wiki,920002946,2946,13,160,537,618,row_context,17,1,False,2.6718807220458984,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2960_s01,simple_wiki,920002960,2960,11,160,119,184,row_context,32,6,False,5.930753231048584,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2965_s05,simple_wiki,920002965,2965,14,160,473,550,row_context,17,1,False,2.5766842365264893,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2965_s06,simple_wiki,920002965,2965,16,160,551,635,row_context,21,1,False,0.023423047736287117,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2968_s00,simple_wiki,920002968,2968,10,160,42,94,row_context,14,1,False,8.845863342285156,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2968_s07,simple_wiki,920002968,2968,15,160,732,813,row_context,19,2,False,4.179610252380371,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2973_s02,simple_wiki,920002973,2973,20,160,527,666,row_context,67,14,True,0.9399124979972839,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2977_s05,simple_wiki,920002977,2977,19,160,635,723,row_context,30,3,False,0.9074640274047852,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2977_s06,simple_wiki,920002977,2977,10,160,754,805,row_context,14,4,False,7.031681537628174,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2979_s09,simple_wiki,920002979,2979,18,160,824,911,row_context,19,2,True,1.3979781866073608,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s00,switchboard,920002992,2992,22,160,0,102,row_context,28,2,False,4.237608432769775,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s01,switchboard,920002992,2992,27,160,118,247,row_context,32,2,False,0.3283770680427551,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s02,switchboard,920002992,2992,9,160,259,314,row_context,14,2,False,6.908222675323486,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s03,switchboard,920002992,2992,18,160,359,441,row_context,22,3,False,3.011211395263672,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s04,switchboard,920002992,2992,23,160,452,572,row_context,29,4,False,2.6388323307037354,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s05,switchboard,920002992,2992,17,160,584,670,row_context,21,2,False,2.0176784992218018,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s06,switchboard,920002992,2992,23,160,671,796,row_context,28,6,False,2.2381207942962646,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s00,switchboard,920002993,2993,29,160,0,137,row_context,41,10,False,3.9772510528564453,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s01,switchboard,920002993,2993,28,160,149,278,row_context,41,6,False,0.6154877543449402,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s02,switchboard,920002993,2993,9,160,279,325,row_context,14,1,False,6.0871453285217285,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s03,switchboard,920002993,2993,19,160,397,494,row_context,25,6,False,3.3892972469329834,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s04,switchboard,920002993,2993,9,160,506,546,row_context,12,3,False,2.8543684482574463,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2993_s05,switchboard,920002993,2993,40,160,547,738,row_context,55,11,False,3.466254472732544,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s00,switchboard,920002994,2994,10,160,28,87,row_context,13,1,False,5.2985944747924805,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s01,switchboard,920002994,2994,10,160,88,132,row_context,15,3,False,8.705562591552734,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s02,switchboard,920002994,2994,17,160,146,230,row_context,24,2,False,0.4884350001811981,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s03,switchboard,920002994,2994,16,160,231,310,row_context,31,4,False,0.6081104278564453,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s04,switchboard,920002994,2994,20,160,311,425,row_context,26,7,False,1.9395250082015991,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s05,switchboard,920002994,2994,22,160,453,559,row_context,32,6,False,2.219007968902588,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s06,switchboard,920002994,2994,32,160,560,741,row_context,44,5,False,3.266524076461792,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s00,switchboard,920002995,2995,33,160,31,181,row_context,43,2,False,2.4707226753234863,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s01,switchboard,920002995,2995,25,160,201,310,row_context,31,3,False,0.8843275904655457,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s02,switchboard,920002995,2995,27,160,324,473,row_context,41,4,False,1.0695505142211914,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s03,switchboard,920002995,2995,27,160,474,593,row_context,32,7,False,2.8221535682678223,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s04,switchboard,920002995,2995,16,160,594,663,row_context,23,2,False,0.1558721512556076,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2995_s05,switchboard,920002995,2995,13,160,664,730,row_context,19,2,False,2.913268566131592,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s00,switchboard,920002996,2996,11,160,0,56,row_context,13,2,False,1.7596956491470337,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s01,switchboard,920002996,2996,45,160,110,332,row_context,54,10,False,2.3574726581573486,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s02,switchboard,920002996,2996,35,160,383,556,row_context,52,8,False,2.4318180084228516,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s03,switchboard,920002996,2996,10,160,557,606,row_context,16,2,False,0.28972741961479187,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s04,switchboard,920002996,2996,22,160,648,758,row_context,27,5,False,3.2339401245117188,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s05,switchboard,920002996,2996,10,160,759,797,row_context,12,3,False,0.9722562432289124,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s00,switchboard,920002997,2997,31,160,18,181,row_context,45,7,False,3.2081663608551025,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s01,switchboard,920002997,2997,21,160,193,291,row_context,25,11,False,3.379351854324341,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s02,switchboard,920002997,2997,28,160,292,430,row_context,34,6,False,3.113762617111206,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s03,switchboard,920002997,2997,12,160,442,499,row_context,16,2,False,2.424191474914551,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
