role,checkpoint,pair_id,target_key,overlap_bin,token_class,surface_word_class,target_word,target_token_id,N,T,U,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
OFF,chck_100M,wikilarge_5a5f34bfd095cc205251,wikilarge_5a5f34bfd095cc205251:2,high,overlap,overlap,group,1994,11.221187591552734,11.251554489135742,11.911327362060547,0.6597728729248047,-0.030366897583007812,-0.6901397705078125
OFF,chck_100M,wikilarge_5a5f34bfd095cc205251,wikilarge_5a5f34bfd095cc205251:3,high,nonoverlap,nonoverlap,three,753,11.384061813354492,11.985579490661621,11.640466690063477,-0.34511280059814453,-0.6015176773071289,-0.2564048767089844
OFF,chck_100M,wikilarge_5a5f34bfd095cc205251,wikilarge_5a5f34bfd095cc205251:7,high,nonoverlap,overlap,usually,12869,11.789228439331055,12.371562957763672,11.098443984985352,-1.2731189727783203,-0.5823345184326172,0.6907844543457031
OFF,chck_100M,wikilarge_5a7c2fd2e002e48c9384,wikilarge_5a7c2fd2e002e48c9384:0,low,overlap,overlap,trained,7208,12.267257690429688,2.4504876136779785,13.892633438110352,11.442145824432373,9.816770076751709,-1.625375747680664
OFF,chck_100M,wikilarge_5a7c2fd2e002e48c9384,wikilarge_5a7c2fd2e002e48c9384:4,low,nonoverlap,nonoverlap,help,882,10.865547180175781,9.793766975402832,10.174400329589844,0.3806333541870117,1.0717802047729492,0.6911468505859375
OFF,chck_100M,wikilarge_5a7c2fd2e002e48c9384,wikilarge_5a7c2fd2e002e48c9384:6,low,nonoverlap,nonoverlap,overcome,10998,13.563016891479492,13.957721710205078,13.14848804473877,-0.8092336654663086,-0.39470481872558594,0.41452884674072266
OFF,chck_100M,wikilarge_5a963b00c13495750d29,wikilarge_5a963b00c13495750d29:10,medium,nonoverlap,nonoverlap,usually,2591,15.409147262573242,15.224597930908203,13.980023384094238,-1.2445745468139648,0.18454933166503906,1.429123878479004
OFF,chck_100M,wikilarge_5a963b00c13495750d29,wikilarge_5a963b00c13495750d29:3,medium,overlap,overlap,hot,1563,8.921420097351074,8.051046371459961,8.778133392333984,0.7270870208740234,0.8703737258911133,0.14328670501708984
OFF,chck_100M,wikilarge_5a963b00c13495750d29,wikilarge_5a963b00c13495750d29:7,medium,nonoverlap,nonoverlap,covered,4341,11.120038986206055,12.493465423583984,12.609016418457031,0.11555099487304688,-1.3734264373779297,-1.4889774322509766
OFF,chck_100M,wikilarge_5afe165459b90a0e24c7,wikilarge_5afe165459b90a0e24c7:0,medium,nonoverlap,nonoverlap,looks,1674,9.09093952178955,11.351460456848145,10.749985694885254,-0.6014747619628906,-2.2605209350585938,-1.6590461730957031
OFF,chck_100M,wikilarge_5afe165459b90a0e24c7,wikilarge_5afe165459b90a0e24c7:1,medium,nonoverlap,nonoverlap,like,409,11.323789596557617,9.87413501739502,10.698406219482422,0.8242712020874023,1.4496545791625977,0.6253833770751953
OFF,chck_100M,wikilarge_5afe165459b90a0e24c7,wikilarge_5afe165459b90a0e24c7:11,medium,overlap,overlap,together,1177,9.958953857421875,10.33104133605957,10.638179779052734,0.30713844299316406,-0.3720874786376953,-0.6792259216308594
OFF,chck_100M,wikilarge_5b127830fa5842b985d8,wikilarge_5b127830fa5842b985d8:3,low,nonoverlap,nonoverlap,famous,4028,11.7821683883667,11.770478248596191,11.238950729370117,-0.5315275192260742,0.011690139770507812,0.543217658996582
OFF,chck_100M,wikilarge_5b127830fa5842b985d8,wikilarge_5b127830fa5842b985d8:4,low,nonoverlap,nonoverlap,part,638,13.009506225585938,13.35717487335205,12.571197509765625,-0.7859773635864258,-0.3476686477661133,0.4383087158203125
OFF,chck_100M,wikilarge_5b127830fa5842b985d8,wikilarge_5b127830fa5842b985d8:7,low,overlap,overlap,lewis,9522,12.617727279663086,10.438250541687012,12.296509742736816,1.8582592010498047,2.179476737976074,0.32121753692626953
OFF,chck_100M,wikilarge_5b87c436fa899c1a69c5,wikilarge_5b87c436fa899c1a69c5:0,high,nonoverlap,nonoverlap,usually,12869,12.549356460571289,10.445484161376953,11.544824600219727,1.0993404388427734,2.103872299194336,1.0045318603515625
OFF,chck_100M,wikilarge_5b87c436fa899c1a69c5,wikilarge_5b87c436fa899c1a69c5:4,high,nonoverlap,nonoverlap,consists,8899,14.24005126953125,17.453157424926758,14.523029327392578,-2.9301280975341797,-3.213106155395508,-0.2829780578613281
OFF,chck_100M,wikilarge_5b87c436fa899c1a69c5,wikilarge_5b87c436fa899c1a69c5:6,high,overlap,overlap,organ,2120,8.136717796325684,1.0629271268844604,5.450594902038574,4.387667775154114,7.073790669441223,2.6861228942871094
OFF,chck_100M,wikilarge_5bfdb2438c70ce8a4da9,wikilarge_5bfdb2438c70ce8a4da9:3,medium,overlap,overlap,forces,4809,10.46019172668457,5.492746353149414,11.110339164733887,5.617592811584473,4.967445373535156,-0.6501474380493164
OFF,chck_100M,wikilarge_5bfdb2438c70ce8a4da9,wikilarge_5bfdb2438c70ce8a4da9:4,medium,nonoverlap,nonoverlap,attacked,6840,15.136520385742188,16.188846588134766,14.168107986450195,-2.0207386016845703,-1.0523262023925781,0.9684123992919922
OFF,chck_100M,wikilarge_5bfdb2438c70ce8a4da9,wikilarge_5bfdb2438c70ce8a4da9:7,medium,nonoverlap,nonoverlap,resistance,9444,14.02271842956543,11.512162208557129,12.838990211486816,1.3268280029296875,2.510556221008301,1.1837282180786133
OFF,chck_100M,wikilarge_5c7150b6053051434b52,wikilarge_5c7150b6053051434b52:10,medium,nonoverlap,nonoverlap,chosen,6023,12.389165878295898,10.671658515930176,11.301349639892578,0.6296911239624023,1.7175073623657227,1.0878162384033203
OFF,chck_100M,wikilarge_5c7150b6053051434b52,wikilarge_5c7150b6053051434b52:2,medium,nonoverlap,nonoverlap,after,644,8.992791175842285,9.394773483276367,8.300785064697266,-1.0939884185791016,-0.40198230743408203,0.6920061111450195
OFF,chck_100M,wikilarge_5c7150b6053051434b52,wikilarge_5c7150b6053051434b52:3,medium,overlap,overlap,paul,1974,10.235454559326172,10.477025985717773,10.602449417114258,0.12542343139648438,-0.24157142639160156,-0.36699485778808594
OFF,chck_100M,wikilarge_5c8821f62cf230dc6c29,wikilarge_5c8821f62cf230dc6c29:0,high,overlap,overlap,after,1482,13.754703521728516,12.578450202941895,12.971793174743652,0.3933429718017578,1.176253318786621,0.7829103469848633
OFF,chck_100M,wikilarge_5c8821f62cf230dc6c29,wikilarge_5c8821f62cf230dc6c29:4,high,nonoverlap,nonoverlap,left,1073,8.690138816833496,9.565974235534668,9.113350868225098,-0.4526233673095703,-0.8758354187011719,-0.42321205139160156
OFF,chck_100M,wikilarge_5c8821f62cf230dc6c29,wikilarge_5c8821f62cf230dc6c29:6,high,nonoverlap,nonoverlap,make,629,7.179361343383789,9.695746421813965,6.772443771362305,-2.92330265045166,-2.516385078430176,0.4069175720214844
OFF,chck_100M,wikilarge_5cb64d96327951fbf535,wikilarge_5cb64d96327951fbf535:1,high,overlap,overlap,africa,4563,14.151277542114258,16.873233795166016,16.06982421875,-0.8034095764160156,-2.721956253051758,-1.9185466766357422
OFF,chck_100M,wikilarge_5cb64d96327951fbf535,wikilarge_5cb64d96327951fbf535:2,high,nonoverlap,nonoverlap,mostly,5202,14.971622467041016,14.708091735839844,14.594436645507812,-0.11365509033203125,0.2635307312011719,0.3771858215332031
OFF,chck_100M,wikilarge_5cb64d96327951fbf535,wikilarge_5cb64d96327951fbf535:21,high,nonoverlap,nonoverlap,growing,4635,11.958645820617676,12.13611888885498,12.536808013916016,0.40068912506103516,-0.1774730682373047,-0.5781621932983398
OFF,chck_100M,wikilarge_5cf11b117b185e60f47b,wikilarge_5cf11b117b185e60f47b:4,high,overlap,overlap,japanese,5170,13.39744758605957,11.355793952941895,12.720497131347656,1.3647031784057617,2.041653633117676,0.6769504547119141
OFF,chck_100M,wikilarge_5cf11b117b185e60f47b,wikilarge_5cf11b117b185e60f47b:5,high,nonoverlap,nonoverlap,football,2789,14.61324405670166,15.540246963500977,15.331026077270508,-0.20922088623046875,-0.9270029067993164,-0.7177820205688477
OFF,chck_100M,wikilarge_5cf11b117b185e60f47b,wikilarge_5cf11b117b185e60f47b:6,high,nonoverlap,nonoverlap,player,3781,10.527639389038086,9.933639526367188,11.715062141418457,1.7814226150512695,0.5939998626708984,-1.187422752380371
OFF,chck_100M,wikilarge_5d48109595d0f54043a2,wikilarge_5d48109595d0f54043a2:0,high,nonoverlap,nonoverlap,third,2503,12.502614974975586,13.217826843261719,12.564830780029297,-0.6529960632324219,-0.7152118682861328,-0.06221580505371094
OFF,chck_100M,wikilarge_5d48109595d0f54043a2,wikilarge_5d48109595d0f54043a2:16,high,overlap,overlap,san,3429,12.61318302154541,8.464719772338867,11.793472290039062,3.3287525177001953,4.148463249206543,0.8197107315063477
OFF,chck_100M,wikilarge_5d48109595d0f54043a2,wikilarge_5d48109595d0f54043a2:9,high,nonoverlap,nonoverlap,others,1888,10.05098819732666,10.213134765625,10.410209655761719,0.19707489013671875,-0.16214656829833984,-0.3592214584350586
OFF,chck_100M,wikilarge_5d51da575c8aaf488a80,wikilarge_5d51da575c8aaf488a80:0,high,overlap,overlap,used,987,12.069403648376465,8.759307861328125,9.671829223632812,0.9125213623046875,3.31009578704834,2.3975744247436523
OFF,chck_100M,wikilarge_5d51da575c8aaf488a80,wikilarge_5d51da575c8aaf488a80:14,high,nonoverlap,nonoverlap,moving,3085,15.104303359985352,14.678543090820312,16.68824577331543,2.009702682495117,0.42576026916503906,-1.5839424133300781
OFF,chck_100M,wikilarge_5d51da575c8aaf488a80,wikilarge_5d51da575c8aaf488a80:9,high,nonoverlap,nonoverlap,comes,1751,8.709967613220215,9.670827865600586,9.13365364074707,-0.5371742248535156,-0.9608602523803711,-0.42368602752685547
OFF,chck_100M,wikilarge_5d7c3f14f36a2354c325,wikilarge_5d7c3f14f36a2354c325:0,high,overlap,overlap,july,2514,18.816621780395508,17.018259048461914,17.31609535217285,0.2978363037109375,1.7983627319335938,1.5005264282226562
OFF,chck_100M,wikilarge_5d7c3f14f36a2354c325,wikilarge_5d7c3f14f36a2354c325:11,high,nonoverlap,nonoverlap,removed,4778,12.479714393615723,13.255829811096191,13.30654525756836,0.05071544647216797,-0.7761154174804688,-0.8268308639526367
OFF,chck_100M,wikilarge_5d7c3f14f36a2354c325,wikilarge_5d7c3f14f36a2354c325:12,high,nonoverlap,nonoverlap,dangerous,4499,13.467554092407227,14.132031440734863,13.090867042541504,-1.0411643981933594,-0.6644773483276367,0.37668704986572266
OFF,chck_100M,wikilarge_5e0923246cdc0291c0f5,wikilarge_5e0923246cdc0291c0f5:2,medium,overlap,overlap,born,1474,14.983648300170898,8.054459571838379,13.6812162399292,5.62675666809082,6.9291887283325195,1.3024320602416992
OFF,chck_100M,wikilarge_5e0923246cdc0291c0f5,wikilarge_5e0923246cdc0291c0f5:4,medium,nonoverlap,nonoverlap,used,987,14.193946838378906,14.500579833984375,15.352885246276855,0.8523054122924805,-0.30663299560546875,-1.1589384078979492
OFF,chck_100M,wikilarge_5e0923246cdc0291c0f5,wikilarge_5e0923246cdc0291c0f5:5,medium,nonoverlap,nonoverlap,play,625,8.585827827453613,7.517964839935303,8.03187084197998,0.5139060020446777,1.0678629875183105,0.5539569854736328
OFF,chck_100M,wikilarge_5e1336f5be51d5dfe193,wikilarge_5e1336f5be51d5dfe193:0,medium,nonoverlap,nonoverlap,beaten,9481,10.741881370544434,14.683442115783691,10.219310760498047,-4.4641313552856445,-3.941560745239258,0.5225706100463867
OFF,chck_100M,wikilarge_5e1336f5be51d5dfe193,wikilarge_5e1336f5be51d5dfe193:2,medium,overlap,overlap,election,3608,8.379703521728516,1.8914896249771118,8.10316276550293,6.211673140525818,6.488213896751404,0.27654075622558594
OFF,chck_100M,wikilarge_5e1336f5be51d5dfe193,wikilarge_5e1336f5be51d5dfe193:3,medium,nonoverlap,nonoverlap,against,1208,7.652843475341797,8.915176391601562,8.123791694641113,-0.7913846969604492,-1.2623329162597656,-0.4709482192993164
OFF,chck_100M,wikilarge_5e139546438bfed91320,wikilarge_5e139546438bfed91320:3,low,nonoverlap,nonoverlap,made,721,12.37521743774414,11.510435104370117,12.73984432220459,1.2294092178344727,0.8647823333740234,-0.3646268844604492
OFF,chck_100M,wikilarge_5e139546438bfed91320,wikilarge_5e139546438bfed91320:5,low,nonoverlap,nonoverlap,inside,1862,17.349252700805664,16.426406860351562,15.947232246398926,-0.4791746139526367,0.9228458404541016,1.4020204544067383
OFF,chck_100M,wikilarge_5e139546438bfed91320,wikilarge_5e139546438bfed91320:6,low,overlap,overlap,blood,2179,12.38657283782959,12.12026309967041,12.355073928833008,0.23481082916259766,0.2663097381591797,0.03149890899658203
OFF,chck_100M,wikilarge_5e2d2396e582aa1668b9,wikilarge_5e2d2396e582aa1668b9:2,medium,overlap,overlap,born,1474,12.14253044128418,5.3195366859436035,13.026270866394043,7.7067341804504395,6.822993755340576,-0.8837404251098633
OFF,chck_100M,wikilarge_5e2d2396e582aa1668b9,wikilarge_5e2d2396e582aa1668b9:5,medium,nonoverlap,nonoverlap,football,2789,14.262426376342773,15.11144733428955,14.45879077911377,-0.6526565551757812,-0.8490209579467773,-0.1963644027709961
OFF,chck_100M,wikilarge_5e2d2396e582aa1668b9,wikilarge_5e2d2396e582aa1668b9:6,medium,nonoverlap,nonoverlap,player,3781,13.489788055419922,13.417445182800293,13.255308151245117,-0.16213703155517578,0.0723428726196289,0.2344799041748047
OFF,chck_100M,wikilarge_5e71776f3637e8fdbfaa,wikilarge_5e71776f3637e8fdbfaa:2,low,overlap,overlap,june,2618,16.00491714477539,9.567216873168945,14.905379295349121,5.338162422180176,6.437700271606445,1.0995378494262695
OFF,chck_100M,wikilarge_5e71776f3637e8fdbfaa,wikilarge_5e71776f3637e8fdbfaa:4,low,nonoverlap,nonoverlap,football,2789,15.469574928283691,15.834162712097168,14.77879524230957,-1.0553674697875977,-0.36458778381347656,0.6907796859741211
OFF,chck_100M,wikilarge_5e71776f3637e8fdbfaa,wikilarge_5e71776f3637e8fdbfaa:5,low,nonoverlap,nonoverlap,player,3781,9.625884056091309,10.570737838745117,10.246253967285156,-0.32448387145996094,-0.9448537826538086,-0.6203699111938477
OFF,chck_100M,wikilarge_5e80349d44665c4ed88c,wikilarge_5e80349d44665c4ed88c:1,low,overlap,overlap,often,1771,13.02371597290039,13.151525497436523,11.27730655670166,-1.8742189407348633,-0.1278095245361328,1.7464094161987305
OFF,chck_100M,wikilarge_5e80349d44665c4ed88c,wikilarge_5e80349d44665c4ed88c:14,low,nonoverlap,nonoverlap,though,1172,10.99935245513916,13.348621368408203,12.398377418518066,-0.9502439498901367,-2.349268913269043,-1.3990249633789062
OFF,chck_100M,wikilarge_5e80349d44665c4ed88c,wikilarge_5e80349d44665c4ed88c:8,low,nonoverlap,nonoverlap,because,684,8.333683967590332,8.741979598999023,7.8714094161987305,-0.870570182800293,-0.4082956314086914,0.46227455139160156
OFF,chck_100M,wikilarge_5eaac2770a3d4f719ffd,wikilarge_5eaac2770a3d4f719ffd:2,medium,overlap,overlap,still,813,8.327596664428711,9.982765197753906,10.605167388916016,0.6224021911621094,-1.6551685333251953,-2.2775707244873047
OFF,chck_100M,wikilarge_5eaac2770a3d4f719ffd,wikilarge_5eaac2770a3d4f719ffd:4,medium,nonoverlap,nonoverlap,used,987,11.187599182128906,11.508126258850098,12.4699125289917,0.9617862701416016,-0.3205270767211914,-1.282313346862793
OFF,chck_100M,wikilarge_5eaac2770a3d4f719ffd,wikilarge_5eaac2770a3d4f719ffd:5,medium,nonoverlap,nonoverlap,things,899,14.029518127441406,14.568775177001953,13.714420318603516,-0.8543548583984375,-0.5392570495605469,0.3150978088378906
OFF,chck_100M,wikilarge_5eb2221236b3b922b2aa,wikilarge_5eb2221236b3b922b2aa:1,medium,nonoverlap,nonoverlap,formed,4301,17.73731803894043,16.497081756591797,17.52505111694336,1.0279693603515625,1.2402362823486328,0.2122669219970703
OFF,chck_100M,wikilarge_5eb2221236b3b922b2aa,wikilarge_5eb2221236b3b922b2aa:5,medium,overlap,overlap,million,2389,12.772361755371094,9.866086959838867,13.236366271972656,3.370279312133789,2.9062747955322266,-0.4640045166015625
OFF,chck_100M,wikilarge_5eb2221236b3b922b2aa,wikilarge_5eb2221236b3b922b2aa:8,medium,nonoverlap,nonoverlap,world,1080,11.156586647033691,10.779932975769043,10.275857925415039,-0.5040750503540039,0.37665367126464844,0.8807287216186523
OFF,chck_100M,wikilarge_5ed8fed6573f79bd537a,wikilarge_5ed8fed6573f79bd537a:4,medium,overlap,overlap,november,2672,11.921680450439453,11.705042839050293,10.488687515258789,-1.216355323791504,0.21663761138916016,1.432992935180664
OFF,chck_100M,wikilarge_5ed8fed6573f79bd537a,wikilarge_5ed8fed6573f79bd537a:5,medium,nonoverlap,nonoverlap,former,2589,11.968291282653809,13.89615535736084,14.446344375610352,0.5501890182495117,-1.9278640747070312,-2.478053092956543
OFF,chck_100M,wikilarge_5ed8fed6573f79bd537a,wikilarge_5ed8fed6573f79bd537a:8,medium,nonoverlap,nonoverlap,player,3781,9.307497024536133,10.839098930358887,9.622763633728027,-1.2163352966308594,-1.531601905822754,-0.31526660919189453
OFF,chck_100M,wikilarge_5efa7e9ac91caff1d242,wikilarge_5efa7e9ac91caff1d242:0,low,nonoverlap,nonoverlap,episode,4825,14.164824485778809,12.357988357543945,12.557672500610352,0.19968414306640625,1.8068361282348633,1.607151985168457
OFF,chck_100M,wikilarge_5efa7e9ac91caff1d242,wikilarge_5efa7e9ac91caff1d242:2,low,nonoverlap,nonoverlap,started,1503,12.957826614379883,11.20126724243164,9.92200756072998,-1.2792596817016602,1.7565593719482422,3.0358190536499023
OFF,chck_100M,wikilarge_5efa7e9ac91caff1d242,wikilarge_5efa7e9ac91caff1d242:3,low,overlap,overlap,october,2275,11.168357849121094,3.8864874839782715,10.621267318725586,6.7347798347473145,7.281870365142822,0.5470905303955078
OFF,chck_100M,wikilarge_5f1e60374bc9dd541556,wikilarge_5f1e60374bc9dd541556:3,medium,overlap,overlap,man,479,11.551881790161133,6.947088718414307,12.466941833496094,5.519853115081787,4.604793071746826,-0.9150600433349609
OFF,chck_100M,wikilarge_5f1e60374bc9dd541556,wikilarge_5f1e60374bc9dd541556:6,medium,nonoverlap,nonoverlap,wrote,2617,11.014171600341797,11.421971321105957,11.454025268554688,0.03205394744873047,-0.40779972076416016,-0.4398536682128906
OFF,chck_100M,wikilarge_5f1e60374bc9dd541556,wikilarge_5f1e60374bc9dd541556:7,medium,nonoverlap,nonoverlap,subject,3210,15.680130958557129,16.69629669189453,15.11303997039795,-1.583256721496582,-1.0161657333374023,0.5670909881591797
OFF,chck_100M,wikilarge_5f1e65b2c61a3af9117a,wikilarge_5f1e65b2c61a3af9117a:10,low,nonoverlap,nonoverlap,related,5861,13.959228515625,13.554866790771484,13.643648147583008,0.08878135681152344,0.4043617248535156,0.3155803680419922
OFF,chck_100M,wikilarge_5f1e65b2c61a3af9117a,wikilarge_5f1e65b2c61a3af9117a:15,low,nonoverlap,nonoverlap,began,1569,13.692716598510742,10.763198852539062,11.9425630569458,1.1793642044067383,2.9295177459716797,1.7501535415649414
OFF,chck_100M,wikilarge_5f1e65b2c61a3af9117a,wikilarge_5f1e65b2c61a3af9117a:7,low,overlap,overlap,old,4460,14.239323616027832,12.839834213256836,14.250345230102539,1.4105110168457031,1.399489402770996,-0.011021614074707031
OFF,chck_100M,wikilarge_5f7ad92823430737dbe9,wikilarge_5f7ad92823430737dbe9:10,low,overlap,overlap,neck,3291,8.017213821411133,8.629154205322266,8.784933090209961,0.1557788848876953,-0.6119403839111328,-0.7677192687988281
OFF,chck_100M,wikilarge_5f7ad92823430737dbe9,wikilarge_5f7ad92823430737dbe9:7,low,nonoverlap,nonoverlap,shape,5201,12.279576301574707,12.626712799072266,12.902442932128906,0.2757301330566406,-0.3471364974975586,-0.6228666305541992
OFF,chck_100M,wikilarge_5f7ad92823430737dbe9,wikilarge_5f7ad92823430737dbe9:9,low,nonoverlap,nonoverlap,short,1762,11.972822189331055,12.806222915649414,11.742603302001953,-1.063619613647461,-0.8334007263183594,0.23021888732910156
OFF,chck_100M,wikilarge_5fb38c60f78339a749f6,wikilarge_5fb38c60f78339a749f6:2,high,nonoverlap,nonoverlap,attack,2071,12.373497009277344,14.328675270080566,9.931679725646973,-4.396995544433594,-1.9551782608032227,2.441817283630371
OFF,chck_100M,wikilarge_5fb38c60f78339a749f6,wikilarge_5fb38c60f78339a749f6:3,high,nonoverlap,nonoverlap,declared,4500,9.845401763916016,10.386871337890625,9.736127853393555,-0.6507434844970703,-0.5414695739746094,0.10927391052246094
OFF,chck_100M,wikilarge_5fb38c60f78339a749f6,wikilarge_5fb38c60f78339a749f6:7,high,overlap,overlap,pretended,10954,13.082509994506836,2.0315799713134766,12.6842622756958,10.652682304382324,11.05093002319336,0.39824771881103516
OFF,chck_100M,wikilarge_601d1733a81180282d52,wikilarge_601d1733a81180282d52:1,low,nonoverlap,nonoverlap,started,1503,6.522737503051758,9.566933631896973,5.18328857421875,-4.383645057678223,-3.044196128845215,1.3394489288330078
OFF,chck_100M,wikilarge_601d1733a81180282d52,wikilarge_601d1733a81180282d52:3,low,overlap,overlap,cambridge,8870,12.9949312210083,12.71847915649414,13.181077003479004,0.4625978469848633,0.27645206451416016,-0.18614578247070312
OFF,chck_100M,wikilarge_601d1733a81180282d52,wikilarge_601d1733a81180282d52:5,low,nonoverlap,nonoverlap,still,813,12.44198226928711,9.491179466247559,9.854299545288086,0.36312007904052734,2.950802803039551,2.5876827239990234
OFF,chck_100M,wikilarge_6029517b8ccdeb688fc4,wikilarge_6029517b8ccdeb688fc4:1,low,nonoverlap,nonoverlap,movie,1933,11.90822982788086,11.388019561767578,11.025794982910156,-0.3622245788574219,0.5202102661132812,0.8824348449707031
OFF,chck_100M,wikilarge_6029517b8ccdeb688fc4,wikilarge_6029517b8ccdeb688fc4:2,low,overlap,overlap,actors,14839,13.464847564697266,11.883523941040039,13.575374603271484,1.6918506622314453,1.5813236236572266,-0.11052703857421875
OFF,chck_100M,wikilarge_6029517b8ccdeb688fc4,wikilarge_6029517b8ccdeb688fc4:4,low,nonoverlap,nonoverlap,available,4109,15.431133270263672,14.474096298217773,17.507041931152344,3.0329456329345703,0.9570369720458984,-2.075908660888672
OFF,chck_100M,wikilarge_607bbe67f21a30b56615,wikilarge_607bbe67f21a30b56615:0,medium,nonoverlap,nonoverlap,around,12835,11.55936050415039,11.518596649169922,10.585693359375,-0.9329032897949219,0.04076385498046875,0.9736671447753906
OFF,chck_100M,wikilarge_607bbe67f21a30b56615,wikilarge_607bbe67f21a30b56615:2,medium,nonoverlap,nonoverlap,east,4076,10.818262100219727,10.60359001159668,10.651586532592773,0.04799652099609375,0.21467208862304688,0.16667556762695312
OFF,chck_100M,wikilarge_607bbe67f21a30b56615,wikilarge_607bbe67f21a30b56615:8,medium,overlap,overlap,asia,7570,6.921433448791504,4.377096652984619,7.504566669464111,3.127470016479492,2.5443367958068848,-0.5831332206726074
OFF,chck_100M,wikilarge_6082079ebd5f293bdd04,wikilarge_6082079ebd5f293bdd04:1,high,overlap,overlap,mountains,11914,14.113101959228516,14.008626937866211,13.687987327575684,-0.32063961029052734,0.10447502136230469,0.42511463165283203
OFF,chck_100M,wikilarge_6082079ebd5f293bdd04,wikilarge_6082079ebd5f293bdd04:14,high,nonoverlap,nonoverlap,there,381,4.849861145019531,5.476040363311768,5.280147075653076,-0.1958932876586914,-0.6261792182922363,-0.4302859306335449
OFF,chck_100M,wikilarge_6082079ebd5f293bdd04,wikilarge_6082079ebd5f293bdd04:6,high,nonoverlap,nonoverlap,tallest,16197,13.176177978515625,13.874448776245117,13.999086380004883,0.12463760375976562,-0.6982707977294922,-0.8229084014892578
OFF,chck_100M,wikilarge_60867723b0bb35df2f6a,wikilarge_60867723b0bb35df2f6a:10,high,overlap,overlap,territory,8806,10.830251693725586,4.238180160522461,10.820938110351562,6.582757949829102,6.592071533203125,0.009313583374023438
OFF,chck_100M,wikilarge_60867723b0bb35df2f6a,wikilarge_60867723b0bb35df2f6a:6,high,nonoverlap,nonoverlap,made,721,10.947528839111328,11.368722915649414,9.092962265014648,-2.2757606506347656,-0.42119407653808594,1.8545665740966797
OFF,chck_100M,wikilarge_60867723b0bb35df2f6a,wikilarge_60867723b0bb35df2f6a:8,high,nonoverlap,nonoverlap,into,601,8.29725456237793,8.213022232055664,7.838159084320068,-0.3748631477355957,0.08423233032226562,0.45909547805786133
OFF,chck_100M,wikilarge_6091a12bc91e0d33c63d,wikilarge_6091a12bc91e0d33c63d:0,medium,overlap,overlap,city,1374,12.608366966247559,3.8800835609436035,9.421796798706055,5.541713237762451,8.728283405303955,3.186570167541504
OFF,chck_100M,wikilarge_6091a12bc91e0d33c63d,wikilarge_6091a12bc91e0d33c63d:7,medium,nonoverlap,nonoverlap,near,1229,11.48930835723877,11.399515151977539,11.447954177856445,0.04843902587890625,0.08979320526123047,0.04135417938232422
OFF,chck_100M,wikilarge_6091a12bc91e0d33c63d,wikilarge_6091a12bc91e0d33c63d:8,medium,nonoverlap,nonoverlap,center,4396,16.68638038635254,14.546135902404785,14.192357063293457,-0.3537788391113281,2.140244483947754,2.494023323059082
OFF,chck_100M,wikilarge_6097045c49c1a0f070fa,wikilarge_6097045c49c1a0f070fa:0,low,overlap,overlap,production,5084,15.928510665893555,17.2072696685791,16.675914764404297,-0.5313549041748047,-1.2787590026855469,-0.7474040985107422
OFF,chck_100M,wikilarge_6097045c49c1a0f070fa,wikilarge_6097045c49c1a0f070fa:2,low,nonoverlap,nonoverlap,ended,4183,9.588367462158203,9.731500625610352,9.741690635681152,0.010190010070800781,-0.14313316345214844,-0.15332317352294922
OFF,chck_100M,wikilarge_6097045c49c1a0f070fa,wikilarge_6097045c49c1a0f070fa:4,low,nonoverlap,nonoverlap,failing,13695,14.472615242004395,14.963569641113281,14.392930030822754,-0.5706396102905273,-0.4909543991088867,0.07968521118164062
OFF,chck_100M,wikilarge_612da4f80b33bbe617f0,wikilarge_612da4f80b33bbe617f0:0,medium,nonoverlap,nonoverlap,wrote,2617,7.7467546463012695,9.456035614013672,7.925558090209961,-1.530477523803711,-1.7092809677124023,-0.1788034439086914
OFF,chck_100M,wikilarge_612da4f80b33bbe617f0,wikilarge_612da4f80b33bbe617f0:1,medium,nonoverlap,nonoverlap,lot,1077,16.095115661621094,16.300321578979492,14.09113597869873,-2.2091856002807617,-0.20520591735839844,2.0039796829223633
OFF,chck_100M,wikilarge_612da4f80b33bbe617f0,wikilarge_612da4f80b33bbe617f0:5,medium,overlap,overlap,works,2774,10.343290328979492,0.9971966743469238,11.026925086975098,10.029728412628174,9.346093654632568,-0.6836347579956055
OFF,chck_100M,wikilarge_613146b7def1a5b3320c,wikilarge_613146b7def1a5b3320c:3,medium,overlap,overlap,february,2666,13.981307983398438,1.6582509279251099,11.49860954284668,9.84035861492157,12.323057055473328,2.482698440551758
OFF,chck_100M,wikilarge_613146b7def1a5b3320c,wikilarge_613146b7def1a5b3320c:4,medium,nonoverlap,nonoverlap,former,2589,14.096992492675781,14.984683990478516,12.416133880615234,-2.5685501098632812,-0.8876914978027344,1.6808586120605469
OFF,chck_100M,wikilarge_613146b7def1a5b3320c,wikilarge_613146b7def1a5b3320c:6,medium,nonoverlap,nonoverlap,football,2789,16.046276092529297,16.383407592773438,15.013136863708496,-1.3702707290649414,-0.3371315002441406,1.0331392288208008
OFF,chck_100M,wikilarge_61839b5b20a4069a2730,wikilarge_61839b5b20a4069a2730:2,medium,nonoverlap,nonoverlap,color,1879,9.724907875061035,8.255084037780762,10.404436111450195,2.1493520736694336,1.4698238372802734,-0.6795282363891602
