pair_id,origin,domains,source_words,second_words,view_content_recall,repeat_content_recall,supplied_content_recall,supplied_entity_recall,view_anchor_recall,repeat_anchor_recall,view_bigram_coverage,repeat_bigram_coverage,view_trigram_coverage,repeat_trigram_coverage,view_sequence_ratio,repeat_sequence_ratio,view_complete,repeat_complete,view_pronoun_shift,repeat_pronoun_shift,view_voice_shift,repeat_voice_shift,view_anchor_order_inversion,repeat_anchor_order_inversion,view_prep_shift,repeat_prep_shift,view_event_reexpression,repeat_event_reexpression,view_identity_variation,repeat_identity_variation,view_role_reexpression,repeat_role_reexpression,source_state_hits,view_state_hits,repeat_state_hits,source_property_hits,view_property_hits,repeat_property_hits,view_entity_signature_hits,repeat_entity_signature_hits
compact:frontier_consolidation_fwcompact_medium_000094,old_selected_1x_medium,no_domain,11,4,1.0,1.0,0.6,1.0,nan,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285714,0.42857142857142855,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_053870,old_selected_1x_medium,no_domain,21,12,0.7777777777777778,1.0,0.6,1.0,1.0,0.6666666666666666,0.2727272727272727,0.9090909090909091,0.0,0.8,0.48484848484848486,0.6060606060606061,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1
compact:frontier_consolidation_fwcompact_medium_027003,old_selected_1x_medium,no_domain,13,11,0.7142857142857143,1.0,0.5,1.0,1.0,0.5,0.3,0.9,0.0,0.7777777777777778,0.5,0.75,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_049111,old_selected_1x_medium,science_physical,11,8,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,0.42857142857142855,1.0,0.8571428571428571,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_012891,old_selected_1x_medium,no_domain,10,6,0.6,1.0,0.5,1.0,nan,0.0,0.2,0.8,0.0,0.5,0.375,0.375,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_021706,old_selected_1x_medium,no_domain,17,10,0.75,1.0,0.6,1.0,nan,0.0,0.4444444444444444,0.8888888888888888,0.25,0.875,0.5185185185185185,0.6666666666666666,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_024370,old_selected_1x_medium,science_physical,16,11,0.75,1.0,0.75,1.0,1.0,1.0,0.6363636363636364,1.0,0.5,1.0,0.6206896551724138,0.8275862068965517,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_047566,old_selected_1x_medium,institutions_society|quant_numeric,14,8,0.8571428571428571,1.0,0.7142857142857143,1.0,nan,nan,0.42857142857142855,1.0,0.16666666666666666,1.0,0.5454545454545454,0.7272727272727273,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_049351,old_selected_1x_medium,no_domain,23,15,0.9,1.0,0.6923076923076923,1.0,1.0,0.5,0.6428571428571429,0.9285714285714286,0.5384615384615384,0.8461538461538461,0.6842105263157895,0.6842105263157895,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_024796,old_selected_1x_medium,no_domain,17,9,0.8333333333333334,1.0,0.5,1.0,1.0,0.75,0.75,0.875,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.5833333333333334,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_055554,old_selected_1x_medium,no_domain,25,16,0.6666666666666666,1.0,0.5714285714285714,1.0,nan,nan,0.3333333333333333,1.0,0.14285714285714285,1.0,0.4878048780487805,0.7804878048780488,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_004938,old_selected_1x_medium,no_domain,18,11,0.875,1.0,0.7777777777777778,1.0,nan,0.0,0.2,0.9,0.0,0.7777777777777778,0.4827586206896552,0.4827586206896552,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_042203,old_selected_1x_medium,geography_places,12,10,1.0,1.0,0.875,1.0,1.0,0.75,0.8888888888888888,0.8888888888888888,0.75,0.875,0.9090909090909091,0.8181818181818182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_010518,old_selected_1x_medium,no_domain,31,19,0.5294117647058824,1.0,0.5,1.0,nan,0.0,0.19047619047619047,0.9523809523809523,0.1,0.9,0.35714285714285715,0.5357142857142857,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_006947,old_selected_1x_medium,quant_numeric,18,10,0.7142857142857143,1.0,0.5,1.0,nan,0.0,0.5555555555555556,0.8888888888888888,0.375,0.875,0.5714285714285714,0.6428571428571429,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_053261,old_selected_1x_medium,no_domain,14,10,0.8571428571428571,1.0,0.6666666666666666,1.0,nan,0.0,0.5555555555555556,0.8888888888888888,0.5,0.75,0.6666666666666666,0.6666666666666666,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_037592,old_selected_1x_medium,people_history,10,7,0.8,1.0,0.6,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.8,0.8,0.7058823529411765,0.7058823529411765,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_052041,old_selected_1x_medium,no_domain,40,24,0.9285714285714286,1.0,0.6666666666666666,1.0,nan,nan,0.391304347826087,1.0,0.18181818181818182,1.0,0.5625,0.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,1,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_022876,old_selected_1x_medium,quant_numeric,18,11,0.6666666666666666,1.0,0.6,1.0,nan,0.0,0.3,0.9,0.0,0.7777777777777778,0.41379310344827586,0.41379310344827586,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_060683,old_selected_1x_medium,no_domain,10,6,1.0,1.0,0.7142857142857143,1.0,nan,nan,0.4,1.0,0.0,1.0,0.5,0.75,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_008853,old_selected_1x_medium,no_domain,11,6,0.6666666666666666,1.0,0.6,1.0,nan,0.0,0.0,0.8,0.0,0.5,0.23529411764705882,0.47058823529411764,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_026690,old_selected_1x_medium,no_domain,13,9,0.7142857142857143,1.0,0.7142857142857143,1.0,nan,0.0,0.5,0.875,0.2857142857142857,0.7142857142857143,0.6363636363636364,0.45454545454545453,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_004487,old_selected_1x_medium,no_domain,30,19,0.8,1.0,0.7142857142857143,1.0,nan,nan,0.5789473684210527,1.0,0.3888888888888889,1.0,0.5882352941176471,0.76,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_056581,old_selected_1x_medium,no_domain,18,12,0.9090909090909091,1.0,0.8181818181818182,1.0,nan,0.0,0.5454545454545454,0.9090909090909091,0.4,0.8,0.6666666666666666,0.6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_057054,old_selected_1x_medium,geography_places,20,16,0.8,1.0,0.75,1.0,1.0,0.5,0.4666666666666667,0.9333333333333333,0.2857142857142857,0.8571428571428571,0.6666666666666666,0.6111111111111112,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_057772,old_selected_1x_medium,no_domain,11,7,0.5714285714285714,1.0,0.5,1.0,nan,nan,0.16666666666666666,1.0,0.0,1.0,0.3333333333333333,0.7777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_038809,old_selected_1x_medium,causal_relational,15,10,0.5555555555555556,1.0,0.5,1.0,nan,0.0,0.1111111111111111,0.8888888888888888,0.0,0.75,0.48,0.48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_039100,old_selected_1x_medium,institutions_society,44,25,0.7222222222222222,1.0,0.5454545454545454,1.0,1.0,1.0,0.4,1.0,0.2916666666666667,1.0,0.3055555555555556,0.7222222222222222,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_030939,old_selected_1x_medium,science_physical,21,10,0.75,1.0,0.6,1.0,nan,nan,0.3333333333333333,1.0,0.125,1.0,0.45161290322580644,0.6451612903225806,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_043172,old_selected_1x_medium,no_domain,16,11,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9,1.0,0.7777777777777778,1.0,0.8148148148148148,0.8148148148148148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_055395,old_selected_1x_medium,no_domain,14,9,0.8333333333333334,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0.4444444444444444,0.875,0.25,0.7142857142857143,0.5,0.43478260869565216,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_002651,old_selected_1x_medium,institutions_society,32,18,0.8,1.0,0.5882352941176471,1.0,1.0,1.0,0.5294117647058824,1.0,0.3125,1.0,0.44,0.72,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,2,0,2,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_057253,old_selected_1x_medium,no_domain,15,9,1.0,1.0,0.6666666666666666,1.0,nan,nan,0.25,1.0,0.0,1.0,0.4166666666666667,0.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_010720,old_selected_1x_medium,causal_relational,27,16,0.7692307692307693,1.0,0.7142857142857143,1.0,nan,0.0,0.5333333333333333,0.9333333333333333,0.2857142857142857,0.8571428571428571,0.6046511627906976,0.46511627906976744,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_031635,old_selected_1x_medium,no_domain,15,11,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.9166666666666666,0.6363636363636364,0.8181818181818182,0.8666666666666667,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_016777,old_selected_1x_medium,no_domain,13,9,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0.5555555555555556,1.0,0.375,1.0,0.5,0.8333333333333334,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_003538,old_selected_1x_medium,no_domain,21,12,0.7777777777777778,1.0,0.5,1.0,1.0,0.0,0.5454545454545454,0.9090909090909091,0.5,0.8,0.6060606060606061,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_021915,old_selected_1x_medium,no_domain,36,21,0.8333333333333334,1.0,0.7222222222222222,1.0,nan,0.0,0.391304347826087,0.95,0.18181818181818182,0.8947368421052632,0.5666666666666667,0.631578947368421,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3
compact:frontier_consolidation_fwcompact_medium_029587,old_selected_1x_medium,causal_relational,19,13,0.7,1.0,0.6,1.0,nan,0.0,0.5,0.9166666666666666,0.36363636363636365,0.8181818181818182,0.5625,0.625,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_015329,old_selected_1x_medium,no_domain,11,8,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_004959,old_selected_1x_medium,no_domain,11,6,0.8,1.0,0.6666666666666666,1.0,nan,nan,0.6,1.0,0.25,1.0,0.35294117647058826,0.7058823529411765,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_053527,old_selected_1x_medium,no_domain,21,17,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,0.875,1.0,0.7333333333333333,1.0,0.8947368421052632,0.8947368421052632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_011327,old_selected_1x_medium,no_domain,15,7,0.625,1.0,0.45454545454545453,1.0,nan,nan,0.25,1.0,0.14285714285714285,1.0,0.38461538461538464,0.5833333333333334,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_051524,old_selected_1x_medium,no_domain,20,14,1.0,1.0,0.8333333333333334,1.0,nan,nan,0.6428571428571429,1.0,0.46153846153846156,1.0,0.7777777777777778,0.8,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_029045,old_selected_1x_medium,no_domain,25,14,0.6923076923076923,1.0,0.5333333333333333,1.0,1.0,nan,0.46153846153846156,1.0,0.3333333333333333,1.0,0.5128205128205128,0.717948717948718,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_061084,old_selected_1x_medium,no_domain,10,7,0.6666666666666666,1.0,0.6666666666666666,1.0,nan,0.0,0.0,0.8333333333333334,0.0,0.8,0.47058823529411764,0.7058823529411765,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_053746,old_selected_1x_medium,no_domain,24,15,0.7142857142857143,1.0,0.6666666666666666,1.0,1.0,1.0,0.2857142857142857,1.0,0.07692307692307693,1.0,0.41025641025641024,0.7692307692307693,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_027930,old_selected_1x_medium,no_domain,13,9,0.8,1.0,0.5,1.0,0.5,0.6666666666666666,0.5,0.875,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.5454545454545454,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_040151,old_selected_1x_medium,no_domain,11,8,0.6666666666666666,1.0,0.6666666666666666,1.0,nan,0.0,0.42857142857142855,0.8571428571428571,0.16666666666666666,0.6666666666666666,0.3157894736842105,0.631578947368421,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_026731,old_selected_1x_medium,no_domain,16,9,0.6666666666666666,1.0,0.6,1.0,nan,nan,0.125,1.0,0.0,1.0,0.4,0.72,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_052053,old_selected_1x_medium,people_history,17,10,0.875,1.0,0.7,1.0,nan,nan,0.4444444444444444,1.0,0.25,1.0,0.6666666666666666,0.7407407407407407,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_035315,old_selected_1x_medium,no_domain,18,13,0.875,1.0,0.7142857142857143,1.0,1.0,nan,0.4166666666666667,1.0,0.09090909090909091,1.0,0.6451612903225806,0.8387096774193549,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_060895,old_selected_1x_medium,causal_relational,13,9,1.0,1.0,0.8571428571428571,1.0,nan,0.5,0.25,0.875,0.14285714285714285,0.8571428571428571,0.36363636363636365,0.7272727272727273,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_015869,old_selected_1x_medium,no_domain,21,13,0.5454545454545454,1.0,0.5,1.0,nan,0.0,0.08333333333333333,0.9166666666666666,0.0,0.8181818181818182,0.35294117647058826,0.6470588235294118,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,2
compact:frontier_consolidation_fwcompact_medium_022087,old_selected_1x_medium,no_domain,19,13,1.0,1.0,0.7,1.0,1.0,0.5,0.75,0.9166666666666666,0.45454545454545453,0.8181818181818182,0.6875,0.625,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_053839,old_selected_1x_medium,no_domain,13,8,0.8888888888888888,1.0,0.7777777777777778,1.0,1.0,0.5,0.5,0.875,0.2857142857142857,0.8571428571428571,0.5217391304347826,0.6956521739130435,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_031247,old_selected_1x_medium,no_domain,32,23,0.8421052631578947,1.0,0.75,1.0,1.0,0.5,0.5909090909090909,0.9545454545454546,0.42857142857142855,0.9047619047619048,0.6181818181818182,0.7636363636363637,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,2,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_021026,old_selected_1x_medium,causal_relational,21,15,0.9090909090909091,1.0,0.6923076923076923,1.0,nan,0.5,0.6428571428571429,0.9285714285714286,0.5384615384615384,0.8461538461538461,0.6666666666666666,0.5555555555555556,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_052295,old_selected_1x_medium,no_domain,41,21,0.9285714285714286,1.0,0.6190476190476191,1.0,1.0,1.0,0.3333333333333333,1.0,0.15,1.0,0.40625,0.6666666666666666,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_029579,old_selected_1x_medium,no_domain,32,22,0.8,1.0,0.7333333333333333,1.0,1.0,0.6666666666666666,0.5238095238095238,0.9523809523809523,0.25,0.9,0.6296296296296297,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2
compact:frontier_consolidation_fwcompact_medium_047771,old_selected_1x_medium,no_domain,20,12,0.9090909090909091,1.0,0.6153846153846154,1.0,nan,0.0,0.45454545454545453,0.9090909090909091,0.1,0.8,0.4375,0.5625,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_034217,old_selected_1x_medium,no_domain,31,18,0.6923076923076923,1.0,0.5,1.0,1.0,nan,0.5294117647058824,1.0,0.375,1.0,0.5714285714285714,0.7083333333333334,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_038242,old_selected_1x_medium,no_domain,25,16,0.6666666666666666,1.0,0.7272727272727273,1.0,nan,0.0,0.4666666666666667,0.9333333333333333,0.2857142857142857,0.8571428571428571,0.5853658536585366,0.5853658536585366,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_005847,old_selected_1x_medium,no_domain,37,17,0.875,1.0,0.5833333333333334,1.0,1.0,0.5,0.29411764705882354,0.9375,0.1875,0.9333333333333333,0.32142857142857145,0.5818181818181818,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_021734,old_selected_1x_medium,geography_places,28,12,0.8181818181818182,1.0,0.47368421052631576,1.0,1.0,0.5,0.36363636363636365,0.9090909090909091,0.1,0.8,0.3,0.5,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_007551,old_selected_1x_medium,no_domain,20,13,0.6363636363636364,1.0,0.5833333333333334,1.0,0.75,1.0,0.4166666666666667,1.0,0.18181818181818182,1.0,0.5454545454545454,0.7878787878787878,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_034482,old_selected_1x_medium,geography_places,13,9,0.7142857142857143,1.0,0.5555555555555556,1.0,nan,nan,0.625,1.0,0.5714285714285714,1.0,0.5454545454545454,0.8181818181818182,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_017899,old_selected_1x_medium,causal_relational,18,12,0.7777777777777778,1.0,0.5833333333333334,1.0,1.0,0.6666666666666666,0.45454545454545453,0.9090909090909091,0.3,0.8,0.5333333333333333,0.6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_037358,old_selected_1x_medium,no_domain,12,7,0.8333333333333334,1.0,0.625,1.0,nan,nan,0.3333333333333333,1.0,0.2,1.0,0.631578947368421,0.7368421052631579,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_055067,old_selected_1x_medium,geography_places|people_history,19,14,0.9,1.0,0.9,1.0,nan,0.0,0.7692307692307693,0.9230769230769231,0.5833333333333334,0.8333333333333334,0.7878787878787878,0.6060606060606061,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
compact:frontier_consolidation_fwcompact_medium_009194,old_selected_1x_medium,no_domain,20,13,0.8571428571428571,1.0,0.6,1.0,nan,0.0,0.75,0.9166666666666666,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.5454545454545454,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_049098,old_selected_1x_medium,no_domain,10,7,1.0,1.0,0.8,1.0,1.0,0.75,0.5,0.8333333333333334,0.0,0.6,0.5882352941176471,0.5882352941176471,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_038548,old_selected_1x_medium,no_domain,12,7,0.7142857142857143,1.0,0.5555555555555556,1.0,nan,nan,0.5,1.0,0.4,1.0,0.5263157894736842,0.7368421052631579,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_033274,old_selected_1x_medium,no_domain,14,8,0.6666666666666666,1.0,0.6666666666666666,1.0,nan,0.0,0.2857142857142857,0.8571428571428571,0.16666666666666666,0.6666666666666666,0.45454545454545453,0.36363636363636365,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0
compact:frontier_consolidation_fwcompact_medium_045809,old_selected_1x_medium,no_domain,13,7,0.7142857142857143,1.0,0.5714285714285714,1.0,nan,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6,0.5,0.5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_050612,old_selected_1x_medium,no_domain,24,14,0.9285714285714286,1.0,0.75,1.0,nan,0.0,0.6666666666666666,0.9285714285714286,0.42857142857142855,0.8461538461538461,0.5714285714285714,0.3902439024390244,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_017720,old_selected_1x_medium,no_domain,18,13,0.875,1.0,0.6,1.0,1.0,1.0,0.4166666666666667,1.0,0.2727272727272727,1.0,0.7096774193548387,0.8387096774193549,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1,2,0,0,0,1,2
compact:frontier_consolidation_fwcompact_medium_018573,old_selected_1x_medium,no_domain,10,8,0.8333333333333334,1.0,0.6666666666666666,1.0,nan,0.0,0.2857142857142857,0.8571428571428571,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.7777777777777778,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_051793,old_selected_1x_medium,no_domain,28,14,0.7272727272727273,1.0,0.5333333333333333,1.0,1.0,0.5,0.35714285714285715,0.9333333333333333,0.23076923076923078,0.8571428571428571,0.4444444444444444,0.4782608695652174,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_049876,old_selected_1x_medium,no_domain,13,11,0.8571428571428571,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0.5,0.9,0.2222222222222222,0.7777777777777778,0.75,0.5833333333333334,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_024306,old_selected_1x_medium,science_physical,33,13,0.7777777777777778,1.0,0.46153846153846156,1.0,1.0,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.09090909090909091,0.9090909090909091,0.425531914893617,0.5106382978723404,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_007537,old_selected_1x_medium,no_domain,12,10,0.8333333333333334,1.0,0.5714285714285714,1.0,nan,0.0,0.6666666666666666,0.8888888888888888,0.375,0.75,0.8181818181818182,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_008600,old_selected_1x_medium,no_domain,30,19,0.9375,1.0,0.6470588235294118,1.0,1.0,1.0,0.631578947368421,1.0,0.5555555555555556,1.0,0.6274509803921569,0.76,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
