arm,checkpoint,seed,role2,probe_id,pair_id,token_class,neutral_nll,target_token_id,source_token_len,rewrite_token_len,source_words,rewrite_words
D_V_43022,chck_90M,43022,V,rewritecond:641:8:compact:fwcompact_medium_001577,compact:fwcompact_medium_001577,overlap,8.820564270019531,286,23,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:642:2:compact:fwcompact_medium_034155,compact:fwcompact_medium_034155,nonoverlap,5.218225479125977,438,21,14,18,10
D_V_43022,chck_90M,43022,V,rewritecond:642:8:compact:fwcompact_medium_034155,compact:fwcompact_medium_034155,nonoverlap,5.054678916931152,4386,21,14,18,10
D_V_43022,chck_90M,43022,V,rewritecond:642:0:compact:fwcompact_medium_034155,compact:fwcompact_medium_034155,overlap,11.447275161743164,2997,21,14,18,10
D_V_43022,chck_90M,43022,V,rewritecond:642:12:compact:fwcompact_medium_034155,compact:fwcompact_medium_034155,overlap,4.3637213706970215,2416,21,14,18,10
D_V_43022,chck_90M,43022,V,rewritecond:643:4:compact:fwcompact_medium_043630,compact:fwcompact_medium_043630,nonoverlap,10.91130542755127,1558,21,12,18,9
D_V_43022,chck_90M,43022,V,rewritecond:643:10:compact:fwcompact_medium_043630,compact:fwcompact_medium_043630,nonoverlap,0.41707441210746765,8124,21,12,18,9
D_V_43022,chck_90M,43022,V,rewritecond:643:1:compact:fwcompact_medium_043630,compact:fwcompact_medium_043630,overlap,5.131868839263916,454,21,12,18,9
D_V_43022,chck_90M,43022,V,rewritecond:643:8:compact:fwcompact_medium_043630,compact:fwcompact_medium_043630,overlap,8.077775955200195,11160,21,12,18,9
D_V_43022,chck_90M,43022,V,rewritecond:644:1:compact:fwcompact_medium_046856,compact:fwcompact_medium_046856,nonoverlap,1.3182790279388428,431,21,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:644:6:compact:fwcompact_medium_046856,compact:fwcompact_medium_046856,nonoverlap,8.337291717529297,2352,21,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:644:5:compact:fwcompact_medium_046856,compact:fwcompact_medium_046856,overlap,5.071877479553223,605,21,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:644:9:compact:fwcompact_medium_046856,compact:fwcompact_medium_046856,overlap,9.637699127197266,2256,21,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:645:1:compact:fwcompact_medium_018964,compact:fwcompact_medium_018964,nonoverlap,8.229570388793945,212,26,17,18,10
D_V_43022,chck_90M,43022,V,rewritecond:645:14:compact:fwcompact_medium_018964,compact:fwcompact_medium_018964,nonoverlap,5.403164863586426,14508,26,17,18,10
D_V_43022,chck_90M,43022,V,rewritecond:645:0:compact:fwcompact_medium_018964,compact:fwcompact_medium_018964,overlap,6.5016889572143555,7288,26,17,18,10
D_V_43022,chck_90M,43022,V,rewritecond:645:12:compact:fwcompact_medium_018964,compact:fwcompact_medium_018964,overlap,8.50942325592041,1815,26,17,18,10
D_V_43022,chck_90M,43022,V,rewritecond:646:1:compact:fwcompact_medium_040290,compact:fwcompact_medium_040290,nonoverlap,12.543030738830566,1334,25,18,18,9
D_V_43022,chck_90M,43022,V,rewritecond:646:16:compact:fwcompact_medium_040290,compact:fwcompact_medium_040290,nonoverlap,10.71679973602295,12045,25,18,18,9
D_V_43022,chck_90M,43022,V,rewritecond:646:8:compact:fwcompact_medium_040290,compact:fwcompact_medium_040290,overlap,5.834669589996338,1142,25,18,18,9
D_V_43022,chck_90M,43022,V,rewritecond:646:15:compact:fwcompact_medium_040290,compact:fwcompact_medium_040290,overlap,13.725320816040039,401,25,18,18,9
D_V_43022,chck_90M,43022,V,rewritecond:647:0:compact:fwcompact_medium_036284,compact:fwcompact_medium_036284,nonoverlap,10.756312370300293,11050,20,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:647:8:compact:fwcompact_medium_036284,compact:fwcompact_medium_036284,nonoverlap,8.925617218017578,4276,20,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:647:1:compact:fwcompact_medium_036284,compact:fwcompact_medium_036284,overlap,12.739879608154297,7523,20,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:647:9:compact:fwcompact_medium_036284,compact:fwcompact_medium_036284,overlap,7.499772071838379,522,20,11,18,9
D_V_43022,chck_90M,43022,V,rewritecond:648:3:compact:fwcompact_medium_036909,compact:fwcompact_medium_036909,nonoverlap,6.98066520690918,9717,21,10,19,7
D_V_43022,chck_90M,43022,V,rewritecond:648:6:compact:fwcompact_medium_036909,compact:fwcompact_medium_036909,nonoverlap,4.363073348999023,1654,21,10,19,7
D_V_43022,chck_90M,43022,V,rewritecond:648:1:compact:fwcompact_medium_036909,compact:fwcompact_medium_036909,overlap,12.949650764465332,10542,21,10,19,7
D_V_43022,chck_90M,43022,V,rewritecond:648:8:compact:fwcompact_medium_036909,compact:fwcompact_medium_036909,overlap,5.0876665115356445,5246,21,10,19,7
D_V_43022,chck_90M,43022,V,rewritecond:649:4:compact:fwcompact_medium_036691,compact:fwcompact_medium_036691,nonoverlap,6.863029956817627,10941,24,11,19,9
D_V_43022,chck_90M,43022,V,rewritecond:649:1:compact:fwcompact_medium_036691,compact:fwcompact_medium_036691,overlap,7.282855033874512,2334,24,11,19,9
D_V_43022,chck_90M,43022,V,rewritecond:649:9:compact:fwcompact_medium_036691,compact:fwcompact_medium_036691,overlap,12.481664657592773,5016,24,11,19,9
D_V_43022,chck_90M,43022,V,rewritecond:650:3:compact:fwcompact_medium_035341,compact:fwcompact_medium_035341,nonoverlap,7.88946008682251,5497,23,13,19,8
D_V_43022,chck_90M,43022,V,rewritecond:650:11:compact:fwcompact_medium_035341,compact:fwcompact_medium_035341,nonoverlap,2.4106380939483643,2774,23,13,19,8
D_V_43022,chck_90M,43022,V,rewritecond:650:0:compact:fwcompact_medium_035341,compact:fwcompact_medium_035341,overlap,12.636072158813477,12030,23,13,19,8
D_V_43022,chck_90M,43022,V,rewritecond:650:10:compact:fwcompact_medium_035341,compact:fwcompact_medium_035341,overlap,9.062238693237305,7034,23,13,19,8
D_V_43022,chck_90M,43022,V,rewritecond:651:1:compact:fwcompact_medium_048004,compact:fwcompact_medium_048004,nonoverlap,10.501279830932617,4005,22,9,20,7
D_V_43022,chck_90M,43022,V,rewritecond:651:3:compact:fwcompact_medium_048004,compact:fwcompact_medium_048004,nonoverlap,4.544722080230713,2512,22,9,20,7
D_V_43022,chck_90M,43022,V,rewritecond:651:2:compact:fwcompact_medium_048004,compact:fwcompact_medium_048004,overlap,13.456846237182617,8411,22,9,20,7
D_V_43022,chck_90M,43022,V,rewritecond:651:4:compact:fwcompact_medium_048004,compact:fwcompact_medium_048004,overlap,6.49079704284668,10657,22,9,20,7
D_V_43022,chck_90M,43022,V,rewritecond:652:1:compact:fwcompact_medium_043412,compact:fwcompact_medium_043412,nonoverlap,3.2457056045532227,939,21,11,20,7
D_V_43022,chck_90M,43022,V,rewritecond:652:5:compact:fwcompact_medium_043412,compact:fwcompact_medium_043412,nonoverlap,14.678861618041992,2303,21,11,20,7
D_V_43022,chck_90M,43022,V,rewritecond:652:7:compact:fwcompact_medium_043412,compact:fwcompact_medium_043412,overlap,6.669780731201172,10998,21,11,20,7
D_V_43022,chck_90M,43022,V,rewritecond:652:9:compact:fwcompact_medium_043412,compact:fwcompact_medium_043412,overlap,7.259537220001221,10660,21,11,20,7
D_V_43022,chck_90M,43022,V,rewritecond:653:0:compact:fwcompact_medium_015092,compact:fwcompact_medium_015092,nonoverlap,12.129432678222656,2193,27,15,21,10
D_V_43022,chck_90M,43022,V,rewritecond:653:13:compact:fwcompact_medium_015092,compact:fwcompact_medium_015092,nonoverlap,6.472771644592285,1075,27,15,21,10
D_V_43022,chck_90M,43022,V,rewritecond:653:2:compact:fwcompact_medium_015092,compact:fwcompact_medium_015092,overlap,10.551107406616211,7233,27,15,21,10
D_V_43022,chck_90M,43022,V,rewritecond:653:12:compact:fwcompact_medium_015092,compact:fwcompact_medium_015092,overlap,7.925467491149902,2161,27,15,21,10
D_V_43022,chck_90M,43022,V,rewritecond:654:0:compact:fwcompact_medium_061134,compact:fwcompact_medium_061134,nonoverlap,14.533178329467773,3256,25,10,21,8
D_V_43022,chck_90M,43022,V,rewritecond:654:8:compact:fwcompact_medium_061134,compact:fwcompact_medium_061134,nonoverlap,8.687044143676758,5403,25,10,21,8
D_V_43022,chck_90M,43022,V,rewritecond:654:3:compact:fwcompact_medium_061134,compact:fwcompact_medium_061134,overlap,14.234189987182617,16076,25,10,21,8
D_V_43022,chck_90M,43022,V,rewritecond:654:7:compact:fwcompact_medium_061134,compact:fwcompact_medium_061134,overlap,6.584173679351807,1080,25,10,21,8
D_V_43022,chck_90M,43022,V,rewritecond:655:0:compact:fwcompact_medium_055086,compact:fwcompact_medium_055086,nonoverlap,7.366408348083496,1120,26,10,22,8
D_V_43022,chck_90M,43022,V,rewritecond:655:2:compact:fwcompact_medium_055086,compact:fwcompact_medium_055086,nonoverlap,1.0031658411026,610,26,10,22,8
D_V_43022,chck_90M,43022,V,rewritecond:655:4:compact:fwcompact_medium_055086,compact:fwcompact_medium_055086,overlap,13.66455364227295,625,26,10,22,8
D_V_43022,chck_90M,43022,V,rewritecond:655:8:compact:fwcompact_medium_055086,compact:fwcompact_medium_055086,overlap,11.684041976928711,11053,26,10,22,8
D_V_43022,chck_90M,43022,V,rewritecond:656:0:compact:fwcompact_medium_055120,compact:fwcompact_medium_055120,nonoverlap,10.572160720825195,4081,32,17,22,10
D_V_43022,chck_90M,43022,V,rewritecond:656:15:compact:fwcompact_medium_055120,compact:fwcompact_medium_055120,nonoverlap,5.805843353271484,14748,32,17,22,10
D_V_43022,chck_90M,43022,V,rewritecond:656:3:compact:fwcompact_medium_055120,compact:fwcompact_medium_055120,overlap,4.860118389129639,269,32,17,22,10
D_V_43022,chck_90M,43022,V,rewritecond:656:12:compact:fwcompact_medium_055120,compact:fwcompact_medium_055120,overlap,4.071653366088867,1070,32,17,22,10
D_V_43022,chck_90M,43022,V,rewritecond:657:1:compact:fwcompact_medium_002794,compact:fwcompact_medium_002794,nonoverlap,7.219113349914551,6262,27,13,22,8
D_V_43022,chck_90M,43022,V,rewritecond:657:10:compact:fwcompact_medium_002794,compact:fwcompact_medium_002794,nonoverlap,6.4943528175354,1678,27,13,22,8
D_V_43022,chck_90M,43022,V,rewritecond:657:2:compact:fwcompact_medium_002794,compact:fwcompact_medium_002794,overlap,13.939482688903809,3679,27,13,22,8
D_V_43022,chck_90M,43022,V,rewritecond:657:11:compact:fwcompact_medium_002794,compact:fwcompact_medium_002794,overlap,8.4866361618042,2546,27,13,22,8
D_V_43022,chck_90M,43022,V,rewritecond:658:0:compact:fwcompact_medium_016417,compact:fwcompact_medium_016417,nonoverlap,8.624354362487793,1950,33,16,22,11
D_V_43022,chck_90M,43022,V,rewritecond:658:12:compact:fwcompact_medium_016417,compact:fwcompact_medium_016417,nonoverlap,4.31879997253418,1320,33,16,22,11
D_V_43022,chck_90M,43022,V,rewritecond:658:3:compact:fwcompact_medium_016417,compact:fwcompact_medium_016417,overlap,10.767735481262207,3296,33,16,22,11
D_V_43022,chck_90M,43022,V,rewritecond:658:14:compact:fwcompact_medium_016417,compact:fwcompact_medium_016417,overlap,3.419790744781494,381,33,16,22,11
D_V_43022,chck_90M,43022,V,rewritecond:659:1:compact:fwcompact_medium_055164,compact:fwcompact_medium_055164,nonoverlap,6.966704368591309,1668,27,17,22,12
D_V_43022,chck_90M,43022,V,rewritecond:659:14:compact:fwcompact_medium_055164,compact:fwcompact_medium_055164,nonoverlap,12.216034889221191,12666,27,17,22,12
D_V_43022,chck_90M,43022,V,rewritecond:659:6:compact:fwcompact_medium_055164,compact:fwcompact_medium_055164,overlap,9.579063415527344,1233,27,17,22,12
D_V_43022,chck_90M,43022,V,rewritecond:659:15:compact:fwcompact_medium_055164,compact:fwcompact_medium_055164,overlap,7.513928413391113,14755,27,17,22,12
D_V_43022,chck_90M,43022,V,rewritecond:660:1:compact:fwcompact_medium_004037,compact:fwcompact_medium_004037,nonoverlap,5.24934720993042,859,26,14,22,8
D_V_43022,chck_90M,43022,V,rewritecond:660:12:compact:fwcompact_medium_004037,compact:fwcompact_medium_004037,nonoverlap,7.118395805358887,9762,26,14,22,8
D_V_43022,chck_90M,43022,V,rewritecond:660:3:compact:fwcompact_medium_004037,compact:fwcompact_medium_004037,overlap,10.600725173950195,2788,26,14,22,8
D_V_43022,chck_90M,43022,V,rewritecond:660:10:compact:fwcompact_medium_004037,compact:fwcompact_medium_004037,overlap,10.84520435333252,6483,26,14,22,8
D_V_43022,chck_90M,43022,V,rewritecond:661:6:compact:fwcompact_medium_038470,compact:fwcompact_medium_038470,nonoverlap,12.30504035949707,11287,38,19,23,10
D_V_43022,chck_90M,43022,V,rewritecond:661:17:compact:fwcompact_medium_038470,compact:fwcompact_medium_038470,nonoverlap,4.300072193145752,1576,38,19,23,10
D_V_43022,chck_90M,43022,V,rewritecond:661:0:compact:fwcompact_medium_038470,compact:fwcompact_medium_038470,overlap,16.843303680419922,6339,38,19,23,10
D_V_43022,chck_90M,43022,V,rewritecond:661:15:compact:fwcompact_medium_038470,compact:fwcompact_medium_038470,overlap,5.801283836364746,3650,38,19,23,10
D_V_43022,chck_90M,43022,V,rewritecond:662:7:compact:fwcompact_medium_022037,compact:fwcompact_medium_022037,nonoverlap,10.46435260772705,3569,37,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:662:18:compact:fwcompact_medium_022037,compact:fwcompact_medium_022037,nonoverlap,6.998312950134277,1058,37,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:662:10:compact:fwcompact_medium_022037,compact:fwcompact_medium_022037,overlap,8.629426002502441,985,37,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:662:19:compact:fwcompact_medium_022037,compact:fwcompact_medium_022037,overlap,9.773079872131348,11907,37,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:663:1:compact:fwcompact_medium_003856,compact:fwcompact_medium_003856,nonoverlap,7.384868144989014,1594,34,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:663:18:compact:fwcompact_medium_003856,compact:fwcompact_medium_003856,nonoverlap,7.009232997894287,6111,34,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:663:4:compact:fwcompact_medium_003856,compact:fwcompact_medium_003856,overlap,6.631322860717773,626,34,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:663:19:compact:fwcompact_medium_003856,compact:fwcompact_medium_003856,overlap,2.261575698852539,1269,34,21,25,12
D_V_43022,chck_90M,43022,V,rewritecond:664:5:compact:fwcompact_medium_055106,compact:fwcompact_medium_055106,nonoverlap,7.090699195861816,1327,41,24,26,12
D_V_43022,chck_90M,43022,V,rewritecond:664:22:compact:fwcompact_medium_055106,compact:fwcompact_medium_055106,nonoverlap,6.818490028381348,6705,41,24,26,12
D_V_43022,chck_90M,43022,V,rewritecond:664:1:compact:fwcompact_medium_055106,compact:fwcompact_medium_055106,overlap,6.9812211990356445,859,41,24,26,12
D_V_43022,chck_90M,43022,V,rewritecond:664:21:compact:fwcompact_medium_055106,compact:fwcompact_medium_055106,overlap,8.763964653015137,4527,41,24,26,12
D_V_43022,chck_90M,43022,V,rewritecond:665:0:compact:fwcompact_medium_054197,compact:fwcompact_medium_054197,nonoverlap,9.839130401611328,12982,54,26,27,10
D_V_43022,chck_90M,43022,V,rewritecond:665:9:compact:fwcompact_medium_054197,compact:fwcompact_medium_054197,nonoverlap,3.4176697731018066,378,54,26,27,10
D_V_43022,chck_90M,43022,V,rewritecond:665:2:compact:fwcompact_medium_054197,compact:fwcompact_medium_054197,overlap,10.087713241577148,9316,54,26,27,10
D_V_43022,chck_90M,43022,V,rewritecond:665:24:compact:fwcompact_medium_054197,compact:fwcompact_medium_054197,overlap,2.376683473587036,661,54,26,27,10
D_V_43022,chck_90M,43022,V,rewritecond:666:2:compact:fwcompact_medium_046281,compact:fwcompact_medium_046281,nonoverlap,5.697591304779053,1185,44,20,28,12
D_V_43022,chck_90M,43022,V,rewritecond:666:16:compact:fwcompact_medium_046281,compact:fwcompact_medium_046281,nonoverlap,6.416585445404053,889,44,20,28,12
D_V_43022,chck_90M,43022,V,rewritecond:666:0:compact:fwcompact_medium_046281,compact:fwcompact_medium_046281,overlap,9.43234634399414,3922,44,20,28,12
D_V_43022,chck_90M,43022,V,rewritecond:666:18:compact:fwcompact_medium_046281,compact:fwcompact_medium_046281,overlap,10.572758674621582,7228,44,20,28,12
D_V_43022,chck_90M,43022,V,rewritecond:667:4:compact:fwcompact_medium_010481,compact:fwcompact_medium_010481,nonoverlap,8.640000343322754,2873,33,21,30,16
D_V_43022,chck_90M,43022,V,rewritecond:667:17:compact:fwcompact_medium_010481,compact:fwcompact_medium_010481,nonoverlap,7.276217460632324,6367,33,21,30,16
D_V_43022,chck_90M,43022,V,rewritecond:667:0:compact:fwcompact_medium_010481,compact:fwcompact_medium_010481,overlap,11.965301513671875,1197,33,21,30,16
D_V_43022,chck_90M,43022,V,rewritecond:667:19:compact:fwcompact_medium_010481,compact:fwcompact_medium_010481,overlap,3.185346841812134,4576,33,21,30,16
D_V_43022,chck_90M,43022,V,rewritecond:668:0:compact:fwcompact_medium_057496,compact:fwcompact_medium_057496,nonoverlap,9.48432445526123,3033,37,21,31,16
D_V_43022,chck_90M,43022,V,rewritecond:668:19:compact:fwcompact_medium_057496,compact:fwcompact_medium_057496,nonoverlap,4.248077392578125,1075,37,21,31,16
D_V_43022,chck_90M,43022,V,rewritecond:668:1:compact:fwcompact_medium_057496,compact:fwcompact_medium_057496,overlap,7.37681245803833,3749,37,21,31,16
D_V_43022,chck_90M,43022,V,rewritecond:668:15:compact:fwcompact_medium_057496,compact:fwcompact_medium_057496,overlap,5.5884480476379395,533,37,21,31,16
D_V_43022,chck_90M,43022,V,rewritecond:669:3:compact:fwcompact_medium_040475,compact:fwcompact_medium_040475,nonoverlap,6.094444274902344,6813,37,18,32,15
D_V_43022,chck_90M,43022,V,rewritecond:669:15:compact:fwcompact_medium_040475,compact:fwcompact_medium_040475,nonoverlap,3.873375177383423,4276,37,18,32,15
D_V_43022,chck_90M,43022,V,rewritecond:669:1:compact:fwcompact_medium_040475,compact:fwcompact_medium_040475,overlap,6.654436111450195,2422,37,18,32,15
D_V_43022,chck_90M,43022,V,rewritecond:669:16:compact:fwcompact_medium_040475,compact:fwcompact_medium_040475,overlap,7.284543514251709,15235,37,18,32,15
D_V_43022,chck_90M,43022,V,rewritecond:670:9:compact:fwcompact_medium_043026,compact:fwcompact_medium_043026,nonoverlap,5.346132278442383,4301,47,32,33,18
D_V_43022,chck_90M,43022,V,rewritecond:670:30:compact:fwcompact_medium_043026,compact:fwcompact_medium_043026,nonoverlap,9.886258125305176,4871,47,32,33,18
D_V_43022,chck_90M,43022,V,rewritecond:670:8:compact:fwcompact_medium_043026,compact:fwcompact_medium_043026,overlap,8.865942001342773,2248,47,32,33,18
D_V_43022,chck_90M,43022,V,rewritecond:670:26:compact:fwcompact_medium_043026,compact:fwcompact_medium_043026,overlap,5.863783836364746,2018,47,32,33,18
D_V_43022,chck_90M,43022,V,rewritecond:671:0:compact:fwcompact_medium_004453,compact:fwcompact_medium_004453,nonoverlap,11.462932586669922,2182,42,24,34,17
D_V_43022,chck_90M,43022,V,rewritecond:671:22:compact:fwcompact_medium_004453,compact:fwcompact_medium_004453,nonoverlap,2.616772413253784,1776,42,24,34,17
D_V_43022,chck_90M,43022,V,rewritecond:671:1:compact:fwcompact_medium_004453,compact:fwcompact_medium_004453,overlap,10.53882884979248,13639,42,24,34,17
D_V_43022,chck_90M,43022,V,rewritecond:671:21:compact:fwcompact_medium_004453,compact:fwcompact_medium_004453,overlap,7.773073196411133,3517,42,24,34,17
D_V_43022,chck_90M,43022,V,rewritecond:672:0:compact:fwcompact_medium_013150,compact:fwcompact_medium_013150,nonoverlap,11.934542655944824,13715,40,20,34,15
D_V_43022,chck_90M,43022,V,rewritecond:672:15:compact:fwcompact_medium_013150,compact:fwcompact_medium_013150,nonoverlap,8.387413024902344,5178,40,20,34,15
D_V_43022,chck_90M,43022,V,rewritecond:672:5:compact:fwcompact_medium_013150,compact:fwcompact_medium_013150,overlap,10.044877052307129,14537,40,20,34,15
D_V_43022,chck_90M,43022,V,rewritecond:672:18:compact:fwcompact_medium_013150,compact:fwcompact_medium_013150,overlap,4.999959468841553,3573,40,20,34,15
D_V_43022,chck_90M,43022,V,rewritecond:673:3:compact:fwcompact_medium_008749,compact:fwcompact_medium_008749,nonoverlap,4.225528717041016,764,38,22,34,15
D_V_43022,chck_90M,43022,V,rewritecond:673:18:compact:fwcompact_medium_008749,compact:fwcompact_medium_008749,nonoverlap,7.3454909324646,394,38,22,34,15
D_V_43022,chck_90M,43022,V,rewritecond:673:0:compact:fwcompact_medium_008749,compact:fwcompact_medium_008749,overlap,3.9928083419799805,1030,38,22,34,15
D_V_43022,chck_90M,43022,V,rewritecond:673:20:compact:fwcompact_medium_008749,compact:fwcompact_medium_008749,overlap,6.455781936645508,2327,38,22,34,15
D_V_43022,chck_90M,43022,V,rewritecond:674:1:compact:fwcompact_medium_037907,compact:fwcompact_medium_037907,nonoverlap,7.803550720214844,1165,38,17,35,15
D_V_43022,chck_90M,43022,V,rewritecond:674:4:compact:fwcompact_medium_037907,compact:fwcompact_medium_037907,nonoverlap,8.20584774017334,882,38,17,35,15
D_V_43022,chck_90M,43022,V,rewritecond:674:6:compact:fwcompact_medium_037907,compact:fwcompact_medium_037907,overlap,9.520415306091309,9443,38,17,35,15
D_V_43022,chck_90M,43022,V,rewritecond:674:15:compact:fwcompact_medium_037907,compact:fwcompact_medium_037907,overlap,1.6089099645614624,2002,38,17,35,15
D_V_43022,chck_90M,43022,V,rewritecond:675:0:compact:fwcompact_medium_000407,compact:fwcompact_medium_000407,nonoverlap,14.646798133850098,2905,45,26,35,17
D_V_43022,chck_90M,43022,V,rewritecond:675:19:compact:fwcompact_medium_000407,compact:fwcompact_medium_000407,nonoverlap,11.252737045288086,8333,45,26,35,17
D_V_43022,chck_90M,43022,V,rewritecond:675:5:compact:fwcompact_medium_000407,compact:fwcompact_medium_000407,overlap,6.170564651489258,5677,45,26,35,17
D_V_43022,chck_90M,43022,V,rewritecond:675:24:compact:fwcompact_medium_000407,compact:fwcompact_medium_000407,overlap,6.130064010620117,5688,45,26,35,17
D_V_43022,chck_90M,43022,V,rewritecond:676:4:compact:fwcompact_medium_046832,compact:fwcompact_medium_046832,nonoverlap,5.992395401000977,1045,49,30,37,19
D_V_43022,chck_90M,43022,V,rewritecond:676:28:compact:fwcompact_medium_046832,compact:fwcompact_medium_046832,nonoverlap,5.714861869812012,4509,49,30,37,19
D_V_43022,chck_90M,43022,V,rewritecond:676:1:compact:fwcompact_medium_046832,compact:fwcompact_medium_046832,overlap,7.96599817276001,391,49,30,37,19
D_V_43022,chck_90M,43022,V,rewritecond:676:26:compact:fwcompact_medium_046832,compact:fwcompact_medium_046832,overlap,6.388790607452393,1769,49,30,37,19
D_V_43022,chck_90M,43022,V,rewritecond:677:5:compact:fwcompact_medium_006820,compact:fwcompact_medium_006820,nonoverlap,9.475499153137207,10158,50,23,37,14
D_V_43022,chck_90M,43022,V,rewritecond:677:21:compact:fwcompact_medium_006820,compact:fwcompact_medium_006820,nonoverlap,5.80250883102417,14334,50,23,37,14
D_V_43022,chck_90M,43022,V,rewritecond:677:0:compact:fwcompact_medium_006820,compact:fwcompact_medium_006820,overlap,6.213427543640137,2257,50,23,37,14
D_V_43022,chck_90M,43022,V,rewritecond:677:20:compact:fwcompact_medium_006820,compact:fwcompact_medium_006820,overlap,1.8056917190551758,554,50,23,37,14
D_V_43022,chck_90M,43022,V,rewritecond:678:3:compact:fwcompact_medium_050138,compact:fwcompact_medium_050138,nonoverlap,7.837725639343262,9076,46,16,37,13
D_V_43022,chck_90M,43022,V,rewritecond:678:12:compact:fwcompact_medium_050138,compact:fwcompact_medium_050138,nonoverlap,4.4286980628967285,1125,46,16,37,13
D_V_43022,chck_90M,43022,V,rewritecond:678:0:compact:fwcompact_medium_050138,compact:fwcompact_medium_050138,overlap,8.829668045043945,1997,46,16,37,13
D_V_43022,chck_90M,43022,V,rewritecond:678:14:compact:fwcompact_medium_050138,compact:fwcompact_medium_050138,overlap,4.587183952331543,9572,46,16,37,13
D_V_43022,chck_90M,43022,V,rewritecond:679:0:compact:fwcompact_medium_034208,compact:fwcompact_medium_034208,nonoverlap,6.915733814239502,5693,52,35,39,20
D_V_43022,chck_90M,43022,V,rewritecond:679:28:compact:fwcompact_medium_034208,compact:fwcompact_medium_034208,nonoverlap,7.885944366455078,14733,52,35,39,20
D_V_43022,chck_90M,43022,V,rewritecond:679:2:compact:fwcompact_medium_034208,compact:fwcompact_medium_034208,overlap,10.580208778381348,353,52,35,39,20
D_V_43022,chck_90M,43022,V,rewritecond:679:33:compact:fwcompact_medium_034208,compact:fwcompact_medium_034208,overlap,3.035691022872925,1576,52,35,39,20
D_V_43022,chck_90M,43022,V,rewritecond:680:4:compact:fwcompact_medium_023388,compact:fwcompact_medium_023388,nonoverlap,5.693275451660156,6671,44,21,39,17
D_V_43022,chck_90M,43022,V,rewritecond:680:18:compact:fwcompact_medium_023388,compact:fwcompact_medium_023388,nonoverlap,9.266971588134766,1880,44,21,39,17
D_V_43022,chck_90M,43022,V,rewritecond:680:0:compact:fwcompact_medium_023388,compact:fwcompact_medium_023388,overlap,2.3895647525787354,2301,44,21,39,17
D_V_43022,chck_90M,43022,V,rewritecond:680:19:compact:fwcompact_medium_023388,compact:fwcompact_medium_023388,overlap,6.682411193847656,5474,44,21,39,17
D_V_43022,chck_90M,43022,V,rewritecond:681:4:compact:fwcompact_medium_030821,compact:fwcompact_medium_030821,nonoverlap,5.529248237609863,3831,69,30,43,20
D_V_43022,chck_90M,43022,V,rewritecond:681:25:compact:fwcompact_medium_030821,compact:fwcompact_medium_030821,nonoverlap,2.1830549240112305,644,69,30,43,20
D_V_43022,chck_90M,43022,V,rewritecond:681:2:compact:fwcompact_medium_030821,compact:fwcompact_medium_030821,overlap,12.245580673217773,8415,69,30,43,20
D_V_43022,chck_90M,43022,V,rewritecond:681:28:compact:fwcompact_medium_030821,compact:fwcompact_medium_030821,overlap,6.008808135986328,8338,69,30,43,20
D_V_43022,chck_90M,43022,V,rewritecond:682:0:compact:fwcompact_medium_036755,compact:fwcompact_medium_036755,nonoverlap,4.564820289611816,2856,60,25,44,19
D_V_43022,chck_90M,43022,V,rewritecond:682:14:compact:fwcompact_medium_036755,compact:fwcompact_medium_036755,nonoverlap,4.791315078735352,490,60,25,44,19
D_V_43022,chck_90M,43022,V,rewritecond:682:6:compact:fwcompact_medium_036755,compact:fwcompact_medium_036755,overlap,6.152153968811035,1466,60,25,44,19
D_V_43022,chck_90M,43022,V,rewritecond:682:23:compact:fwcompact_medium_036755,compact:fwcompact_medium_036755,overlap,3.5837326049804688,1836,60,25,44,19
D_V_43022,chck_90M,43022,V,rewritecond:683:0:compact:fwcompact_medium_030560,compact:fwcompact_medium_030560,nonoverlap,12.37480354309082,13689,61,37,44,19
D_V_43022,chck_90M,43022,V,rewritecond:683:32:compact:fwcompact_medium_030560,compact:fwcompact_medium_030560,nonoverlap,3.7611770629882812,2060,61,37,44,19
D_V_43022,chck_90M,43022,V,rewritecond:683:3:compact:fwcompact_medium_030560,compact:fwcompact_medium_030560,overlap,8.716176986694336,2832,61,37,44,19
D_V_43022,chck_90M,43022,V,rewritecond:683:35:compact:fwcompact_medium_030560,compact:fwcompact_medium_030560,overlap,6.504711627960205,392,61,37,44,19
D_V_43022,chck_90M,43022,V,rewritecond:684:3:compact:fwcompact_medium_009644,compact:fwcompact_medium_009644,nonoverlap,9.9511079788208,3452,55,34,46,23
