arm_key,contrast_group,model_family,seed,data_role,checkpoint,predictions,group,numops_group,split_group,official_style_18_subtask_mean_pp,micro_accuracy_pp,micro_n,subtask_count,zero_subtask_weight_in_official,nonzero_subtask_weight_in_official,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,39.130434782608695,,3,,,39.07654409579082,1541,0.391304347826087,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,23.68772666539416,,15,,,25.106944287092347,5239,0.2368772666539416,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,24.967602591792655,,6,,,25.311696259916022,2315,0.24967602591792656,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,28.937007874015748,,1,,,28.937007874015748,508,0.28937007874015747,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,23.85168788046486,,5,,,24.586633937096074,1807,0.23851687880464859,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,27.390527256479,,6,,,27.361991580730187,2238,0.27390527256478997,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,41.005802707930364,,1,,,41.005802707930364,517,0.41005802707930367,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,23.300406740267288,,5,,,24.633229355290148,1721,0.23300406740267288,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,29.321957790749888,,6,,,29.631944924980075,2227,0.29321957790749886,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,47.286821705426355,,1,,,47.286821705426355,516,0.4728682170542636,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,23.9041496201052,,5,,,26.10096956889082,1711,0.23904149620105203,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,27.42396758028862,27.300884955752213,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,39.584685269305645,,3,,,39.529775502456054,1541,0.3958468526930565,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,15.620094191522764,,3,,,15.630582682433792,1274,0.15620094191522763,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,20.624486442070666,,3,,,20.611656783725376,1217,0.20624486442070666,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,25.56451612903226,,3,,,25.52559916134062,1240,0.25564516129032255,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,31.23404255319149,,3,,,31.15379394210846,1175,0.3123404255319149,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,32.132132132132135,,3,,,32.09239740966742,333,0.3213213213213213,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,39.584685269305645,,3,,,39.529775502456054,1541,0.3958468526930565,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,23.68772666539416,,15,,,25.00280599585513,5239,0.2368772666539416,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,25.26997840172786,,6,,,25.673215269251475,2315,0.2526997840172786,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,29.330708661417322,,1,,,29.330708661417322,508,0.2933070866141732,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,24.128389596015495,,5,,,24.941716590818306,1807,0.24128389596015495,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,27.79267202859696,,6,,,27.520613651855285,2238,0.2779267202859696,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,42.5531914893617,,1,,,42.5531914893617,517,0.425531914893617,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,23.358512492736782,,5,,,24.514098084354004,1721,0.2335851249273678,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,28.917826672653796,,6,,,29.0780738197591,2227,0.28917826672653796,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,46.70542635658915,,1,,,46.70542635658915,516,0.46705426356589147,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,23.553477498538864,,5,,,25.552603312393092,1711,0.23553477498538866,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,25.269050015782618,25.958702064896755,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,49.1239454899416,,3,,,49.03318012219819,1541,0.49123945489941595,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,13.893249607535322,,3,,,13.885783059375727,1274,0.1389324960753532,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,18.159408381265408,,3,,,18.143968416542506,1217,0.18159408381265407,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,19.112903225806452,,3,,,19.117032800811074,1240,0.19112903225806452,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,23.319148936170212,,3,,,22.99580241094894,1175,0.23319148936170211,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,28.22822822822823,,3,,,28.438533284819272,333,0.2822822822822823,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,49.1239454899416,,3,,,49.03318012219819,1541,0.49123945489941595,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,19.144874976140486,,15,,,20.516223994499505,5239,0.19144874976140486,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,24.276457883369332,,6,,,24.17450733526094,2315,0.24276457883369332,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,32.48031496062992,,1,,,32.48031496062992,508,0.3248031496062992,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,21.97011621472053,,5,,,22.513345810187147,1807,0.2197011621472053,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,26.630920464700626,,6,,,25.830835520134382,2238,0.26630920464700625,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,56.479690522243715,,1,,,56.479690522243715,517,0.5647969052224371,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,17.664148750726323,,5,,,19.701064519712514,1721,0.17664148750726322,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,27.031881454872025,,6,,,25.801807191952534,2227,0.27031881454872025,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,58.13953488372093,,1,,,58.13953488372093,516,0.5813953488372093,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,17.650496785505553,,5,,,19.334261653598855,1711,0.1765049678550555,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,24.712740271787904,25.265486725663717,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,47.82608695652174,,3,,,47.73633607638369,1541,0.4782608695652174,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,13.029827315541601,,3,,,13.001745428835678,1274,0.130298273155416,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,17.99506984387839,,3,,,17.977240653422633,1217,0.1799506984387839,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,18.06451612903226,,3,,,18.066742758143643,1240,0.18064516129032257,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,23.148936170212767,,3,,,22.902994321761298,1175,0.23148936170212767,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,28.52852852852853,,3,,,28.59138239218049,333,0.2852852852852853,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,47.82608695652174,,3,,,47.73633607638369,1541,0.4782608695652174,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,18.629509448368008,,15,,,20.10802111086875,5239,0.1862950944836801,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,23.2829373650108,,6,,,23.2983124029822,2315,0.232829373650108,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,31.299212598425196,,1,,,31.299212598425196,508,0.31299212598425197,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,21.029330381848368,,5,,,21.6981323638936,1807,0.21029330381848368,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,25.558534405719392,,6,,,24.663646046794018,2238,0.2555853440571939,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,54.54545454545455,,1,,,54.54545454545455,517,0.5454545454545454,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,16.850668216153398,,5,,,18.687284347061915,1721,0.168506682161534,0.0
