seed,checkpoint,group,contrast,n,delta_accuracy_pct_a_minus_b,acc_a,acc_b,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,delta_stale_wrong_pct_a_minus_b,stale_wrong_a,stale_wrong_b
43122,chck_80M,rel1_total4,RminusV,138,-5.072463768115943,15.217391304347826,20.28985507246377,1.0144927536231885,1.0,4.0,91.76086956521739,0.0,100.0,100.0
43122,chck_80M,rel1_total5,VminusC,133,-1.5037593984962392,18.045112781954888,19.548872180451127,1.037593984962406,1.0,5.0,102.40601503759399,0.0,0.0,0.0
43122,chck_80M,rel1_total5,VminusR,133,3.7593984962406015,18.045112781954888,14.285714285714286,1.037593984962406,1.0,5.0,102.40601503759399,0.0,0.0,0.0
43122,chck_80M,rel1_total5,CminusR,133,5.263157894736841,19.548872180451127,14.285714285714286,1.037593984962406,1.0,5.0,102.40601503759399,0.0,0.0,0.0
43122,chck_80M,rel1_total5,RminusC,133,-5.263157894736841,14.285714285714286,19.548872180451127,1.037593984962406,1.0,5.0,102.40601503759399,0.0,0.0,0.0
43122,chck_80M,rel1_total5,RminusV,133,-3.7593984962406015,14.285714285714286,18.045112781954888,1.037593984962406,1.0,5.0,102.40601503759399,0.0,0.0,0.0
43122,chck_80M,rel1_total6,VminusC,135,-2.2222222222222214,17.037037037037038,19.25925925925926,1.037037037037037,1.0,6.0,109.71111111111111,nan,nan,nan
43122,chck_80M,rel1_total6,VminusR,135,3.703703703703704,17.037037037037038,13.333333333333334,1.037037037037037,1.0,6.0,109.71111111111111,nan,nan,nan
43122,chck_80M,rel1_total6,CminusR,135,5.925925925925926,19.25925925925926,13.333333333333334,1.037037037037037,1.0,6.0,109.71111111111111,nan,nan,nan
43122,chck_80M,rel1_total6,RminusC,135,-5.925925925925926,13.333333333333334,19.25925925925926,1.037037037037037,1.0,6.0,109.71111111111111,nan,nan,nan
43122,chck_80M,rel1_total6,RminusV,135,-3.703703703703704,13.333333333333334,17.037037037037038,1.037037037037037,1.0,6.0,109.71111111111111,nan,nan,nan
43122,chck_80M,rel1_total7,VminusC,124,-2.419354838709676,17.741935483870968,20.161290322580644,1.0241935483870968,1.0,7.0,117.55645161290323,nan,nan,nan
43122,chck_80M,rel1_total7,VminusR,124,0.8064516129032278,17.741935483870968,16.93548387096774,1.0241935483870968,1.0,7.0,117.55645161290323,nan,nan,nan
43122,chck_80M,rel1_total7,CminusR,124,3.225806451612904,20.161290322580644,16.93548387096774,1.0241935483870968,1.0,7.0,117.55645161290323,nan,nan,nan
43122,chck_80M,rel1_total7,RminusC,124,-3.225806451612904,16.93548387096774,20.161290322580644,1.0241935483870968,1.0,7.0,117.55645161290323,nan,nan,nan
43122,chck_80M,rel1_total7,RminusV,124,-0.8064516129032278,16.93548387096774,17.741935483870968,1.0241935483870968,1.0,7.0,117.55645161290323,nan,nan,nan
43122,chck_80M,rel1_total8,VminusC,114,-0.8771929824561404,14.912280701754385,15.789473684210526,1.0526315789473684,1.0,8.0,125.37719298245614,-50.0,0.0,50.0
43122,chck_80M,rel1_total8,VminusR,114,0.8771929824561404,14.912280701754385,14.035087719298245,1.0526315789473684,1.0,8.0,125.37719298245614,0.0,0.0,0.0
43122,chck_80M,rel1_total8,CminusR,114,1.7543859649122808,15.789473684210526,14.035087719298245,1.0526315789473684,1.0,8.0,125.37719298245614,50.0,50.0,0.0
43122,chck_80M,rel1_total8,RminusC,114,-1.7543859649122808,14.035087719298245,15.789473684210526,1.0526315789473684,1.0,8.0,125.37719298245614,-50.0,0.0,50.0
43122,chck_80M,rel1_total8,RminusV,114,-0.8771929824561404,14.035087719298245,14.912280701754385,1.0526315789473684,1.0,8.0,125.37719298245614,0.0,0.0,0.0
43122,chck_80M,rel1_total9,VminusC,111,0.9009009009009006,17.117117117117118,16.216216216216218,1.072072072072072,1.0,9.0,135.0900900900901,50.0,50.0,0.0
43122,chck_80M,rel1_total9,VminusR,111,3.603603603603604,17.117117117117118,13.513513513513514,1.072072072072072,1.0,9.0,135.0900900900901,-16.66666666666667,50.0,66.66666666666667
43122,chck_80M,rel1_total9,CminusR,111,2.7027027027027035,16.216216216216218,13.513513513513514,1.072072072072072,1.0,9.0,135.0900900900901,-66.66666666666667,0.0,66.66666666666667
43122,chck_80M,rel1_total9,RminusC,111,-2.7027027027027035,13.513513513513514,16.216216216216218,1.072072072072072,1.0,9.0,135.0900900900901,66.66666666666667,66.66666666666667,0.0
43122,chck_80M,rel1_total9,RminusV,111,-3.603603603603604,13.513513513513514,17.117117117117118,1.072072072072072,1.0,9.0,135.0900900900901,16.66666666666667,66.66666666666667,50.0
43122,chck_80M,rel2_lastrel_final_0,VminusC,875,-0.11428571428571388,18.17142857142857,18.285714285714285,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,-5.305203271304968,35.25423728813559,40.55944055944056
43122,chck_80M,rel2_lastrel_final_0,VminusR,875,0.0,18.17142857142857,18.17142857142857,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,-13.904011870113564,35.25423728813559,49.158249158249156
43122,chck_80M,rel2_lastrel_final_0,CminusR,875,0.11428571428571388,18.285714285714285,18.17142857142857,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,-8.598808598808596,40.55944055944056,49.158249158249156
43122,chck_80M,rel2_lastrel_final_0,RminusC,875,-0.11428571428571388,18.17142857142857,18.285714285714285,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,8.598808598808596,49.158249158249156,40.55944055944056
43122,chck_80M,rel2_lastrel_final_0,RminusV,875,0.0,18.17142857142857,18.17142857142857,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,13.904011870113564,49.158249158249156,35.25423728813559
43122,chck_80M,rel2_lastrel_final_1,VminusC,391,3.580562659846546,29.41176470588235,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,3.398058252427184,50.0,46.601941747572816
43122,chck_80M,rel2_lastrel_final_1,VminusR,391,11.764705882352938,29.41176470588235,17.647058823529413,2.104859335038363,2.0,7.040920716112532,115.85166240409207,0.0,50.0,50.0
43122,chck_80M,rel2_lastrel_final_1,CminusR,391,8.184143222506393,25.831202046035806,17.647058823529413,2.104859335038363,2.0,7.040920716112532,115.85166240409207,-3.398058252427184,46.601941747572816,50.0
43122,chck_80M,rel2_lastrel_final_1,RminusC,391,-8.184143222506393,17.647058823529413,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,3.398058252427184,50.0,46.601941747572816
43122,chck_80M,rel2_lastrel_final_1,RminusV,391,-11.764705882352938,17.647058823529413,29.41176470588235,2.104859335038363,2.0,7.040920716112532,115.85166240409207,0.0,50.0,50.0
43122,chck_80M,rel2_postrel_ops_0,VminusC,391,3.580562659846546,29.41176470588235,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,3.398058252427184,50.0,46.601941747572816
43122,chck_80M,rel2_postrel_ops_0,VminusR,391,11.764705882352938,29.41176470588235,17.647058823529413,2.104859335038363,2.0,7.040920716112532,115.85166240409207,0.0,50.0,50.0
43122,chck_80M,rel2_postrel_ops_0,CminusR,391,8.184143222506393,25.831202046035806,17.647058823529413,2.104859335038363,2.0,7.040920716112532,115.85166240409207,-3.398058252427184,46.601941747572816,50.0
43122,chck_80M,rel2_postrel_ops_0,RminusC,391,-8.184143222506393,17.647058823529413,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,3.398058252427184,50.0,46.601941747572816
43122,chck_80M,rel2_postrel_ops_0,RminusV,391,-11.764705882352938,17.647058823529413,29.41176470588235,2.104859335038363,2.0,7.040920716112532,115.85166240409207,0.0,50.0,50.0
43122,chck_80M,rel2_postrel_ops_1,VminusC,289,1.3840830449826989,23.18339100346021,21.79930795847751,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,-4.416711882799781,35.78947368421053,40.20618556701031
43122,chck_80M,rel2_postrel_ops_1,VminusR,289,1.7301038062283745,23.18339100346021,21.453287197231834,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,-12.169709989258862,35.78947368421053,47.95918367346939
43122,chck_80M,rel2_postrel_ops_1,CminusR,289,0.3460207612456756,21.79930795847751,21.453287197231834,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,-7.752998106459081,40.20618556701031,47.95918367346939
43122,chck_80M,rel2_postrel_ops_1,RminusC,289,-0.3460207612456756,21.453287197231834,21.79930795847751,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,7.752998106459081,47.95918367346939,40.20618556701031
43122,chck_80M,rel2_postrel_ops_1,RminusV,289,-1.7301038062283745,21.453287197231834,23.18339100346021,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,12.169709989258862,47.95918367346939,35.78947368421053
43122,chck_80M,rel2_postrel_ops_10,VminusC,2,0.0,0.0,0.0,2.0,2.0,12.0,164.5,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_10,VminusR,2,0.0,0.0,0.0,2.0,2.0,12.0,164.5,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_10,CminusR,2,0.0,0.0,0.0,2.0,2.0,12.0,164.5,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_10,RminusC,2,0.0,0.0,0.0,2.0,2.0,12.0,164.5,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_10,RminusV,2,0.0,0.0,0.0,2.0,2.0,12.0,164.5,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_2,VminusC,197,1.5228426395939074,20.81218274111675,19.289340101522843,2.081218274111675,2.0,8.527918781725889,128.497461928934,-2.232142857142854,40.625,42.857142857142854
43122,chck_80M,rel2_postrel_ops_2,VminusR,197,1.0152284263959395,20.81218274111675,19.79695431472081,2.081218274111675,2.0,8.527918781725889,128.497461928934,-10.121268656716417,40.625,50.74626865671642
43122,chck_80M,rel2_postrel_ops_2,CminusR,197,-0.507614213197968,19.289340101522843,19.79695431472081,2.081218274111675,2.0,8.527918781725889,128.497461928934,-7.889125799573563,42.857142857142854,50.74626865671642
43122,chck_80M,rel2_postrel_ops_2,RminusC,197,0.507614213197968,19.79695431472081,19.289340101522843,2.081218274111675,2.0,8.527918781725889,128.497461928934,7.889125799573563,50.74626865671642,42.857142857142854
43122,chck_80M,rel2_postrel_ops_2,RminusV,197,-1.0152284263959395,19.79695431472081,20.81218274111675,2.081218274111675,2.0,8.527918781725889,128.497461928934,10.121268656716417,50.74626865671642,40.625
43122,chck_80M,rel2_postrel_ops_3,VminusC,152,-1.9736842105263186,19.07894736842105,21.05263157894737,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,-11.307692307692307,32.69230769230769,44.0
43122,chck_80M,rel2_postrel_ops_3,VminusR,152,3.2894736842105257,19.07894736842105,15.789473684210526,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,-28.846153846153847,32.69230769230769,61.53846153846154
43122,chck_80M,rel2_postrel_ops_3,CminusR,152,5.263157894736844,21.05263157894737,15.789473684210526,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,-17.53846153846154,44.0,61.53846153846154
43122,chck_80M,rel2_postrel_ops_3,RminusC,152,-5.263157894736844,15.789473684210526,21.05263157894737,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,17.53846153846154,61.53846153846154,44.0
43122,chck_80M,rel2_postrel_ops_3,RminusV,152,-3.2894736842105257,15.789473684210526,19.07894736842105,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,28.846153846153847,61.53846153846154,32.69230769230769
43122,chck_80M,rel2_postrel_ops_4,VminusC,107,0.0,11.214953271028037,11.214953271028037,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,-12.38095238095238,33.333333333333336,45.714285714285715
43122,chck_80M,rel2_postrel_ops_4,VminusR,107,-3.738317757009346,11.214953271028037,14.953271028037383,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,-8.333333333333329,33.333333333333336,41.666666666666664
43122,chck_80M,rel2_postrel_ops_4,CminusR,107,-3.738317757009346,11.214953271028037,14.953271028037383,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,4.047619047619051,45.714285714285715,41.666666666666664
43122,chck_80M,rel2_postrel_ops_4,RminusC,107,3.738317757009346,14.953271028037383,11.214953271028037,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,-4.047619047619051,41.666666666666664,45.714285714285715
43122,chck_80M,rel2_postrel_ops_4,RminusV,107,3.738317757009346,14.953271028037383,11.214953271028037,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,8.333333333333329,41.666666666666664,33.333333333333336
43122,chck_80M,rel2_postrel_ops_5,VminusC,60,-6.666666666666666,5.0,11.666666666666666,2.1,2.0,10.183333333333334,140.51666666666668,6.0,36.0,30.0
43122,chck_80M,rel2_postrel_ops_5,VminusR,60,-8.333333333333334,5.0,13.333333333333334,2.1,2.0,10.183333333333334,140.51666666666668,-11.61904761904762,36.0,47.61904761904762
43122,chck_80M,rel2_postrel_ops_5,CminusR,60,-1.6666666666666679,11.666666666666666,13.333333333333334,2.1,2.0,10.183333333333334,140.51666666666668,-17.61904761904762,30.0,47.61904761904762
43122,chck_80M,rel2_postrel_ops_5,RminusC,60,1.6666666666666679,13.333333333333334,11.666666666666666,2.1,2.0,10.183333333333334,140.51666666666668,17.61904761904762,47.61904761904762,30.0
43122,chck_80M,rel2_postrel_ops_5,RminusV,60,8.333333333333334,13.333333333333334,5.0,2.1,2.0,10.183333333333334,140.51666666666668,11.61904761904762,47.61904761904762,36.0
43122,chck_80M,rel2_postrel_ops_6,VminusC,40,-5.0,15.0,20.0,2.025,2.0,10.05,141.825,2.7777777777777786,27.77777777777778,25.0
43122,chck_80M,rel2_postrel_ops_6,VminusR,40,5.0,15.0,10.0,2.025,2.0,10.05,141.825,-11.111111111111107,27.77777777777778,38.888888888888886
43122,chck_80M,rel2_postrel_ops_6,CminusR,40,10.0,20.0,10.0,2.025,2.0,10.05,141.825,-13.888888888888886,25.0,38.888888888888886
43122,chck_80M,rel2_postrel_ops_6,RminusC,40,-10.0,10.0,20.0,2.025,2.0,10.05,141.825,13.888888888888886,38.888888888888886,25.0
43122,chck_80M,rel2_postrel_ops_6,RminusV,40,-5.0,10.0,15.0,2.025,2.0,10.05,141.825,11.111111111111107,38.888888888888886,27.77777777777778
43122,chck_80M,rel2_postrel_ops_7,VminusC,18,5.555555555555555,5.555555555555555,0.0,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,-25.0,25.0,50.0
43122,chck_80M,rel2_postrel_ops_7,VminusR,18,-11.111111111111112,5.555555555555555,16.666666666666668,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,0.0,25.0,25.0
43122,chck_80M,rel2_postrel_ops_7,CminusR,18,-16.666666666666668,0.0,16.666666666666668,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,25.0,50.0,25.0
43122,chck_80M,rel2_postrel_ops_7,RminusC,18,16.666666666666668,16.666666666666668,0.0,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,-25.0,25.0,50.0
43122,chck_80M,rel2_postrel_ops_7,RminusV,18,11.111111111111112,16.666666666666668,5.555555555555555,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,0.0,25.0,25.0
43122,chck_80M,rel2_postrel_ops_8,VminusC,5,0.0,0.0,0.0,2.0,2.0,11.0,157.0,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_8,VminusR,5,-20.0,0.0,20.0,2.0,2.0,11.0,157.0,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_8,CminusR,5,-20.0,0.0,20.0,2.0,2.0,11.0,157.0,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_8,RminusC,5,20.0,20.0,0.0,2.0,2.0,11.0,157.0,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_8,RminusV,5,20.0,20.0,0.0,2.0,2.0,11.0,157.0,nan,nan,nan
43122,chck_80M,rel2_postrel_ops_9,VminusC,5,0.0,0.0,0.0,2.0,2.0,11.8,173.2,0.0,0.0,0.0
43122,chck_80M,rel2_postrel_ops_9,VminusR,5,-40.0,0.0,40.0,2.0,2.0,11.8,173.2,0.0,0.0,0.0
43122,chck_80M,rel2_postrel_ops_9,CminusR,5,-40.0,0.0,40.0,2.0,2.0,11.8,173.2,0.0,0.0,0.0
43122,chck_80M,rel2_postrel_ops_9,RminusC,5,40.0,40.0,0.0,2.0,2.0,11.8,173.2,0.0,0.0,0.0
43122,chck_80M,rel2_postrel_ops_9,RminusV,5,40.0,40.0,0.0,2.0,2.0,11.8,173.2,0.0,0.0,0.0
43122,chck_80M,rel2_stale_available_not_gold,VminusC,489,-1.6359918200408998,18.813905930470348,20.449897750511248,2.053169734151329,2.0,8.366053169734151,126.08997955010224,-3.116561874728852,39.042821158690174,42.159383033419026
43122,chck_80M,rel2_stale_available_not_gold,VminusR,489,4.4989775051124745,18.813905930470348,14.314928425357873,2.053169734151329,2.0,8.366053169734151,126.08997955010224,-10.360520130092645,39.042821158690174,49.40334128878282
43122,chck_80M,rel2_stale_available_not_gold,CminusR,489,6.134969325153374,20.449897750511248,14.314928425357873,2.053169734151329,2.0,8.366053169734151,126.08997955010224,-7.243958255363793,42.159383033419026,49.40334128878282
