seed,arm,checkpoint,group,n,accuracy_pct,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,mean_prefix_tokens,stale_available_not_gold_n,stale_pick_pct_among_wrong_stale_available_not_gold,stale_pick_pct_among_all_wrong
43122,C,chck_80M,prefix_words_q3,1729,23.597455176402544,2.6558704453441297,2.585887796414112,9.541353383458647,135.18102949681898,179.68074031231927,430,33.85579937304075,8.17562452687358
43122,C,chck_80M,prefix_words_q4,1652,23.002421307506054,3.024818401937046,2.9854721549636802,10.9727602905569,160.25121065375302,209.0139225181598,414,35.33123028391167,8.80503144654088
43122,C,chck_80M,rel0_prefix_words_q1,1040,39.42307692307692,0.0,0.0,1.6817307692307693,72.48461538461538,95.24230769230769,0,nan,0.0
43122,C,chck_80M,rel0_prefix_words_q2,299,33.44481605351171,0.0,0.0,5.34113712374582,108.62541806020067,141.7859531772575,0,nan,0.0
43122,C,chck_80M,rel0_prefix_words_q3,131,30.53435114503817,0.0,0.0,8.65648854961832,134.22137404580153,176.4885496183206,0,nan,0.0
43122,C,chck_80M,rel0_prefix_words_q4,71,38.028169014084504,0.0,0.0,10.43661971830986,159.04225352112675,206.19718309859155,0,nan,0.0
43122,C,chck_80M,rel0_total0,304,34.53947368421053,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43122,C,chck_80M,rel0_total1,257,38.91050583657587,0.0,0.0,1.0,69.715953307393,90.63424124513618,0,nan,0.0
43122,C,chck_80M,rel0_total10,36,30.555555555555557,0.0,0.0,10.0,143.72222222222223,189.83333333333334,0,nan,0.0
43122,C,chck_80M,rel0_total11,32,31.25,0.0,0.0,11.0,148.96875,197.5625,0,nan,0.0
43122,C,chck_80M,rel0_total12,30,36.666666666666664,0.0,0.0,12.0,157.36666666666667,208.5,0,nan,0.0
43122,C,chck_80M,rel0_total2,212,40.094339622641506,0.0,0.0,2.0,77.93867924528301,101.67924528301887,0,nan,0.0
43122,C,chck_80M,rel0_total3,172,37.2093023255814,0.0,0.0,3.0,85.88372093023256,112.32558139534883,0,nan,0.0
43122,C,chck_80M,rel0_total4,131,36.6412213740458,0.0,0.0,4.0,93.36641221374046,122.53435114503817,0,nan,0.0
43122,C,chck_80M,rel0_total5,104,34.61538461538461,0.0,0.0,5.0,100.5673076923077,132.75,0,nan,0.0
43122,C,chck_80M,rel0_total6,88,43.18181818181818,0.0,0.0,6.0,107.64772727272727,142.79545454545453,0,nan,0.0
43122,C,chck_80M,rel0_total7,66,40.90909090909091,0.0,0.0,7.0,117.81818181818181,155.27272727272728,0,nan,0.0
43122,C,chck_80M,rel0_total8,63,31.746031746031747,0.0,0.0,8.0,127.47619047619048,167.8095238095238,0,nan,0.0
43122,C,chck_80M,rel0_total9,46,47.82608695652174,0.0,0.0,9.0,134.91304347826087,177.8913043478261,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_0,304,34.53947368421053,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_1,257,38.91050583657587,0.0,0.0,1.0,69.715953307393,90.63424124513618,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_10,36,30.555555555555557,0.0,0.0,10.0,143.72222222222223,189.83333333333334,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_11,32,31.25,0.0,0.0,11.0,148.96875,197.5625,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_12,30,36.666666666666664,0.0,0.0,12.0,157.36666666666667,208.5,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_2,212,40.094339622641506,0.0,0.0,2.0,77.93867924528301,101.67924528301887,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_3,172,37.2093023255814,0.0,0.0,3.0,85.88372093023256,112.32558139534883,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_4,131,36.6412213740458,0.0,0.0,4.0,93.36641221374046,122.53435114503817,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_5,104,34.61538461538461,0.0,0.0,5.0,100.5673076923077,132.75,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_6,88,43.18181818181818,0.0,0.0,6.0,107.64772727272727,142.79545454545453,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_7,66,40.90909090909091,0.0,0.0,7.0,117.81818181818181,155.27272727272728,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_8,63,31.746031746031747,0.0,0.0,8.0,127.47619047619048,167.8095238095238,0,nan,0.0
43122,C,chck_80M,rel0_total_ops_9,46,47.82608695652174,0.0,0.0,9.0,134.91304347826087,177.8913043478261,0,nan,0.0
43122,C,chck_80M,rel1_lastrel_final_0,978,17.791411042944784,1.0368098159509203,1.0,6.931492842535787,117.18200408997956,154.45398773006136,12,33.333333333333336,0.373134328358209
43122,C,chck_80M,rel1_lastrel_final_1,345,17.681159420289855,1.03768115942029,1.0,4.573913043478261,97.24057971014493,128.07536231884058,4,50.0,0.352112676056338
43122,C,chck_80M,rel1_postrel_ops_0,345,17.681159420289855,1.03768115942029,1.0,4.573913043478261,97.24057971014493,128.07536231884058,4,50.0,0.352112676056338
43122,C,chck_80M,rel1_postrel_ops_1,262,23.66412213740458,1.0381679389312977,1.0,5.133587786259542,102.4618320610687,134.81297709923663,1,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_10,13,23.076923076923077,1.0,1.0,11.384615384615385,151.69230769230768,202.0,0,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_11,6,16.666666666666668,1.0,1.0,12.0,150.0,199.66666666666666,0,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_2,200,15.5,1.055,1.0,5.91,109.055,143.62,4,33.333333333333336,0.591715976331361
43122,C,chck_80M,rel1_postrel_ops_3,138,15.942028985507246,1.0507246376811594,1.0,6.608695652173913,113.97826086956522,150.31159420289856,4,50.0,1.7241379310344827
43122,C,chck_80M,rel1_postrel_ops_4,110,20.0,1.0272727272727273,1.0,7.454545454545454,123.31818181818181,162.06363636363636,1,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_5,85,15.294117647058824,1.0235294117647058,1.0,8.4,127.62352941176471,168.57647058823528,1,0.0,0.0
43122,C,chck_80M,rel1_postrel_ops_6,68,11.764705882352942,1.0294117647058822,1.0,9.161764705882353,136.25,179.58823529411765,1,0.0,0.0
43122,C,chck_80M,rel1_postrel_ops_7,48,14.583333333333334,1.0208333333333333,1.0,9.729166666666666,138.3125,183.1875,0,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_8,31,12.903225806451612,1.0,1.0,10.03225806451613,140.38709677419354,186.48387096774192,0,nan,0.0
43122,C,chck_80M,rel1_postrel_ops_9,17,5.882352941176471,1.0,1.0,10.882352941176471,157.52941176470588,206.0,0,nan,0.0
43122,C,chck_80M,rel1_stale_available_not_gold,16,31.25,2.0,1.0,8.5,118.125,159.875,16,36.36363636363637,36.36363636363637
43122,C,chck_80M,rel1_total1,74,13.513513513513514,1.0,1.0,1.0,69.48648648648648,90.5,0,nan,0.0
43122,C,chck_80M,rel1_total10,95,12.631578947368421,1.0736842105263158,1.0,10.0,140.65263157894736,186.22105263157894,2,100.0,2.4096385542168677
43122,C,chck_80M,rel1_total11,96,15.625,1.09375,1.0,11.0,148.82291666666666,197.40625,4,33.333333333333336,1.2345679012345678
43122,C,chck_80M,rel1_total12,74,21.62162162162162,1.054054054054054,1.0,12.0,157.01351351351352,208.01351351351352,0,nan,0.0
43122,C,chck_80M,rel1_total2,104,14.423076923076923,1.0,1.0,2.0,77.32692307692308,101.1826923076923,0,nan,0.0
43122,C,chck_80M,rel1_total3,125,20.0,1.0,1.0,3.0,85.928,112.472,0,nan,0.0
43122,C,chck_80M,rel1_total4,138,21.014492753623188,1.0144927536231885,1.0,4.0,91.76086956521739,121.03623188405797,1,0.0,0.0
43122,C,chck_80M,rel1_total5,133,19.548872180451127,1.037593984962406,1.0,5.0,102.40601503759399,134.406015037594,2,0.0,0.0
43122,C,chck_80M,rel1_total6,135,19.25925925925926,1.037037037037037,1.0,6.0,109.71111111111111,144.42222222222222,0,nan,0.0
43122,C,chck_80M,rel1_total7,124,20.161290322580644,1.0241935483870968,1.0,7.0,117.55645161290323,154.9516129032258,1,nan,0.0
43122,C,chck_80M,rel1_total8,114,15.789473684210526,1.0526315789473684,1.0,8.0,125.37719298245614,165.50877192982455,3,50.0,1.0416666666666667
43122,C,chck_80M,rel1_total9,111,16.216216216216218,1.072072072072072,1.0,9.0,135.0900900900901,178.1081081081081,3,0.0,0.0
43122,C,chck_80M,rel2_lastrel_final_0,875,18.285714285714285,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,172.368,349,40.55944055944056,16.223776223776223
43122,C,chck_80M,rel2_lastrel_final_1,391,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,153.47826086956522,140,46.601941747572816,16.551724137931036
43122,C,chck_80M,rel2_postrel_ops_0,391,25.831202046035806,2.104859335038363,2.0,7.040920716112532,115.85166240409207,153.47826086956522,140,46.601941747572816,16.551724137931036
43122,C,chck_80M,rel2_postrel_ops_1,289,21.79930795847751,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,161.62975778546712,122,40.20618556701031,17.256637168141594
43122,C,chck_80M,rel2_postrel_ops_10,2,0.0,2.0,2.0,12.0,164.5,216.5,0,nan,0.0
43122,C,chck_80M,rel2_postrel_ops_2,197,19.289340101522843,2.081218274111675,2.0,8.527918781725889,128.497461928934,170.23857868020303,79,42.857142857142854,16.9811320754717
43122,C,chck_80M,rel2_postrel_ops_3,152,21.05263157894737,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,175.125,60,44.0,18.333333333333332
43122,C,chck_80M,rel2_postrel_ops_4,107,11.214953271028037,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,179.65420560747663,39,45.714285714285715,16.842105263157894
43122,C,chck_80M,rel2_postrel_ops_5,60,11.666666666666666,2.1,2.0,10.183333333333334,140.51666666666668,186.81666666666666,26,30.0,11.320754716981131
43122,C,chck_80M,rel2_postrel_ops_6,40,20.0,2.025,2.0,10.05,141.825,187.425,18,25.0,12.5
43122,C,chck_80M,rel2_postrel_ops_7,18,0.0,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,191.16666666666666,4,50.0,11.11111111111111
43122,C,chck_80M,rel2_postrel_ops_8,5,0.0,2.0,2.0,11.0,157.0,206.0,0,nan,0.0
43122,C,chck_80M,rel2_postrel_ops_9,5,0.0,2.0,2.0,11.8,173.2,224.4,1,0.0,0.0
43122,C,chck_80M,rel2_stale_available_not_gold,489,20.449897750511248,2.053169734151329,2.0,8.366053169734151,126.08997955010224,167.39468302658486,489,42.159383033419026,42.159383033419026
43122,C,chck_80M,rel2_total10,153,22.875816993464053,2.130718954248366,2.0,10.0,139.0718954248366,184.77777777777777,58,22.22222222222222,8.474576271186441
43122,C,chck_80M,rel2_total11,154,24.675324675324674,2.1623376623376624,2.0,11.0,147.53246753246754,195.85714285714286,67,32.6530612244898,13.793103448275861
43122,C,chck_80M,rel2_total12,150,13.333333333333334,2.1466666666666665,2.0,12.0,157.83333333333334,208.99333333333334,55,36.734693877551024,13.846153846153847
43122,C,chck_80M,rel2_total2,23,17.391304347826086,2.0,2.0,2.0,74.78260869565217,98.26086956521739,7,40.0,10.526315789473685
43122,C,chck_80M,rel2_total3,49,16.3265306122449,2.0,2.0,3.0,84.0204081632653,110.59183673469387,12,70.0,17.073170731707318
43122,C,chck_80M,rel2_total4,73,24.65753424657534,2.0136986301369864,2.0,4.0,93.53424657534246,122.9041095890411,21,50.0,12.727272727272727
43122,C,chck_80M,rel2_total5,94,15.957446808510639,2.0106382978723403,2.0,5.0,99.8936170212766,131.87234042553192,31,57.69230769230769,18.9873417721519
43122,C,chck_80M,rel2_total6,111,22.52252252252252,2.036036036036036,2.0,6.0,107.55855855855856,142.43243243243242,43,51.515151515151516,19.767441860465116
43122,C,chck_80M,rel2_total7,136,21.323529411764707,2.0441176470588234,2.0,7.0,116.625,154.22058823529412,63,43.13725490196079,20.560747663551403
43122,C,chck_80M,rel2_total8,159,21.38364779874214,2.0628930817610063,2.0,8.0,124.72955974842768,165.2012578616352,62,48.07692307692308,20.0
43122,C,chck_80M,rel2_total9,164,21.341463414634145,2.1158536585365852,2.0,9.0,133.34756097560975,176.53658536585365,70,45.45454545454545,19.37984496124031
43122,C,chck_80M,rel3_lastrel_final_0,761,19.185282522996058,3.0512483574244413,3.0,9.797634691195794,140.86202365308804,186.23258869908017,187,35.13513513513514,8.455284552845528
43122,C,chck_80M,rel3_lastrel_final_1,469,27.292110874200425,3.08955223880597,3.0,8.867803837953092,132.86993603411514,175.63113006396588,109,32.432432432432435,7.038123167155425
43122,C,chck_80M,rel3_postrel_ops_0,469,27.292110874200425,3.08955223880597,3.0,8.867803837953092,132.86993603411514,175.63113006396588,109,32.432432432432435,7.038123167155425
43122,C,chck_80M,rel3_postrel_ops_1,281,27.402135231316727,3.074733096085409,3.0,9.192170818505337,135.25978647686833,178.91103202846975,74,37.735849056603776,9.803921568627452
43122,C,chck_80M,rel3_postrel_ops_2,211,18.009478672985782,3.042654028436019,3.0,9.639810426540285,140.4834123222749,185.51184834123222,51,34.146341463414636,8.092485549132949
43122,C,chck_80M,rel3_postrel_ops_3,114,14.912280701754385,3.06140350877193,3.0,10.385964912280702,144.74561403508773,191.69298245614036,29,34.78260869565217,8.24742268041237
43122,C,chck_80M,rel3_postrel_ops_4,67,5.970149253731344,3.029850746268657,3.0,10.298507462686567,144.62686567164178,191.47761194029852,17,31.25,7.936507936507937
43122,C,chck_80M,rel3_postrel_ops_5,49,10.204081632653061,3.0,3.0,10.673469387755102,150.08163265306123,197.91836734693877,7,50.0,6.818181818181818
43122,C,chck_80M,rel3_postrel_ops_6,25,16.0,3.0,3.0,11.08,150.96,199.64,7,14.285714285714286,4.761904761904762
43122,C,chck_80M,rel3_postrel_ops_7,9,11.11111111111111,3.0,3.0,11.88888888888889,159.11111111111111,209.66666666666666,2,50.0,12.5
43122,C,chck_80M,rel3_postrel_ops_8,4,0.0,3.0,3.0,11.5,158.5,208.5,0,nan,0.0
43122,C,chck_80M,rel3_postrel_ops_9,1,0.0,3.0,3.0,12.0,161.0,214.0,0,nan,0.0
43122,C,chck_80M,rel3_stale_available_not_gold,296,25.0,3.1013513513513513,3.0,9.54054054054054,141.93243243243242,186.7939189189189,296,34.234234234234236,34.234234234234236
43122,C,chck_80M,rel3_total10,205,22.4390243902439,3.0585365853658537,3.0,10.0,142.14634146341464,188.09268292682927,51,27.027027027027028,6.289308176100629
43122,C,chck_80M,rel3_total11,227,22.026431718061673,3.0881057268722465,3.0,11.0,149.30837004405285,198.04845814977975,61,34.69387755102041,9.6045197740113
43122,C,chck_80M,rel3_total12,259,23.166023166023166,3.1235521235521237,3.0,12.0,158.23938223938225,209.5830115830116,59,27.5,5.527638190954774
43122,C,chck_80M,rel3_total3,12,16.666666666666668,3.0,3.0,3.0,88.75,115.08333333333333,1,100.0,10.0
43122,C,chck_80M,rel3_total4,21,23.80952380952381,3.0,3.0,4.0,97.23809523809524,126.52380952380952,5,25.0,6.25
43122,C,chck_80M,rel3_total5,49,26.53061224489796,3.0,3.0,5.0,103.16326530612245,135.0204081632653,9,42.857142857142854,8.333333333333334
43122,C,chck_80M,rel3_total6,66,18.181818181818183,3.0,3.0,6.0,110.27272727272727,145.15151515151516,18,46.15384615384615,11.11111111111111
43122,C,chck_80M,rel3_total7,97,18.556701030927837,3.0309278350515463,3.0,7.0,119.22680412371135,156.88659793814432,21,43.75,8.860759493670885
43122,C,chck_80M,rel3_total8,126,19.047619047619047,3.0396825396825395,3.0,8.0,126.69047619047619,167.1904761904762,27,30.0,5.882352941176471
43122,C,chck_80M,rel3_total9,168,26.19047619047619,3.0535714285714284,3.0,9.0,134.08928571428572,177.25,44,40.0,11.290322580645162
43122,C,chck_80M,rel4_lastrel_final_0,611,22.42225859247136,4.016366612111293,4.0,10.297872340425531,145.3698854337152,191.9656301145663,173,36.090225563909776,10.126582278481013
43122,C,chck_80M,rel4_lastrel_final_1,501,28.74251497005988,4.023952095808383,4.0,9.684630738522953,139.95808383233532,184.9560878243513,153,40.0,12.324929971988796
43122,C,chck_80M,rel4_postrel_ops_0,501,28.74251497005988,4.023952095808383,4.0,9.684630738522953,139.95808383233532,184.9560878243513,153,40.0,12.324929971988796
43122,C,chck_80M,rel4_postrel_ops_1,280,28.928571428571427,4.025,4.0,9.925,141.92857142857142,187.42857142857142,88,32.8125,10.552763819095478
43122,C,chck_80M,rel4_postrel_ops_2,163,19.631901840490798,4.012269938650307,4.0,10.325153374233128,144.86503067484662,191.54601226993864,50,48.78048780487805,15.267175572519085
43122,C,chck_80M,rel4_postrel_ops_3,90,16.666666666666668,4.011111111111111,4.0,10.644444444444444,148.88888888888889,196.5,19,33.333333333333336,6.666666666666667
43122,C,chck_80M,rel4_postrel_ops_4,48,12.5,4.0,4.0,11.0,152.45833333333334,201.125,9,14.285714285714286,2.380952380952381
43122,C,chck_80M,rel4_postrel_ops_5,20,5.0,4.0,4.0,11.25,156.35,205.9,4,25.0,5.2631578947368425
43122,C,chck_80M,rel4_postrel_ops_6,10,20.0,4.0,4.0,11.9,162.3,213.2,3,0.0,0.0
43122,C,chck_80M,rel4_stale_available_not_gold,326,25.460122699386503,4.015337423312883,4.0,10.13803680981595,141.23006134969324,187.42331288343559,326,37.86008230452675,37.86008230452675
43122,C,chck_80M,rel4_total10,178,29.213483146067414,4.01685393258427,4.0,10.0,142.0505617977528,187.92696629213484,56,42.5,13.492063492063492
43122,C,chck_80M,rel4_total11,237,20.675105485232066,4.033755274261603,4.0,11.0,150.61603375527426,199.21518987341773,78,37.096774193548384,12.23404255319149
43122,C,chck_80M,rel4_total12,318,25.157232704402517,4.028301886792453,4.0,12.0,159.48742138364778,210.8930817610063,93,42.64705882352941,12.184873949579831
43122,C,chck_80M,rel4_total4,6,0.0,4.0,4.0,4.0,92.16666666666667,121.83333333333333,0,nan,0.0
43122,C,chck_80M,rel4_total5,13,23.076923076923077,4.0,4.0,5.0,102.76923076923077,134.46153846153845,1,nan,0.0
43122,C,chck_80M,rel4_total6,45,26.666666666666668,4.0,4.0,6.0,111.73333333333333,146.15555555555557,14,30.0,9.090909090909092
43122,C,chck_80M,rel4_total7,73,28.767123287671232,4.0,4.0,7.0,119.13698630136986,156.58904109589042,22,37.5,11.538461538461538
43122,C,chck_80M,rel4_total8,107,28.037383177570092,4.009345794392523,4.0,8.0,126.03738317757009,166.25233644859813,30,36.36363636363637,10.38961038961039
43122,C,chck_80M,rel4_total9,135,25.185185185185187,4.007407407407407,4.0,9.0,134.38518518518518,177.4,32,24.0,5.9405940594059405
43122,C,chck_80M,rel5_lastrel_final_0,164,23.78048780487805,5.0,5.0,10.75609756097561,149.4329268292683,197.2621951219512,54,33.333333333333336,10.4
43122,C,chck_80M,rel5_lastrel_final_1,144,30.555555555555557,5.0,5.0,10.083333333333334,142.53472222222223,188.54166666666666,40,23.076923076923077,6.0
43122,C,chck_80M,rel5_postrel_ops_0,144,30.555555555555557,5.0,5.0,10.083333333333334,142.53472222222223,188.54166666666666,40,23.076923076923077,6.0
43122,C,chck_80M,rel5_postrel_ops_1,88,23.863636363636363,5.0,5.0,10.534090909090908,146.8068181818182,194.13636363636363,25,42.10526315789474,11.940298507462687
43122,C,chck_80M,rel5_postrel_ops_2,46,23.91304347826087,5.0,5.0,10.869565217391305,151.56521739130434,199.43478260869566,17,15.384615384615385,5.714285714285714
43122,C,chck_80M,rel5_postrel_ops_3,19,26.31578947368421,5.0,5.0,10.947368421052632,151.26315789473685,199.8421052631579,8,0.0,0.0
43122,C,chck_80M,rel5_postrel_ops_4,11,18.181818181818183,5.0,5.0,11.727272727272727,158.36363636363637,208.72727272727272,4,100.0,33.333333333333336
43122,C,chck_80M,rel5_stale_available_not_gold,94,30.851063829787233,5.0,5.0,10.106382978723405,141.68085106382978,187.7340425531915,94,29.23076923076923,29.23076923076923
43122,C,chck_80M,rel5_total10,66,28.78787878787879,5.0,5.0,10.0,143.84848484848484,189.66666666666666,19,18.181818181818183,4.25531914893617
43122,C,chck_80M,rel5_total11,82,28.048780487804876,5.0,5.0,11.0,148.3658536585366,196.85365853658536,24,47.05882352941177,13.559322033898304
43122,C,chck_80M,rel5_total12,88,29.545454545454547,5.0,5.0,12.0,157.1590909090909,208.29545454545453,20,35.714285714285715,8.064516129032258
43122,C,chck_80M,rel5_total6,1,0.0,5.0,5.0,6.0,100.0,134.0,0,nan,0.0
43122,C,chck_80M,rel5_total7,12,8.333333333333334,5.0,5.0,7.0,119.75,157.5,7,16.666666666666668,9.090909090909092
43122,C,chck_80M,rel5_total8,23,26.08695652173913,5.0,5.0,8.0,132.17391304347825,172.3913043478261,9,14.285714285714286,5.882352941176471
43122,C,chck_80M,rel5_total9,36,22.22222222222222,5.0,5.0,9.0,137.91666666666666,181.16666666666666,15,20.0,7.142857142857143
43122,C,chck_80M,rel_ge1,5239,21.645352166443978,2.632754342431762,2.5831265508684864,8.527772475663294,129.96087039511357,171.71654895972515,1221,38.17204301075269,8.647990255785627
43122,C,chck_80M,rel_ge1_postrel_ops_0,1850,25.83783783783784,2.9005405405405407,2.842162162162162,7.996756756756756,125.30054054054054,165.61081081081082,446,39.04761904761905,8.965014577259476
43122,C,chck_80M,rel_ge1_postrel_ops_1,1200,25.333333333333332,2.7533333333333334,2.7025,8.214166666666667,127.35333333333334,168.225,310,37.76824034334764,9.821428571428571
43122,C,chck_80M,rel_ge1_postrel_ops_10,15,20.0,1.1333333333333333,1.1333333333333333,11.466666666666667,153.4,203.93333333333334,0,nan,0.0
43122,C,chck_80M,rel_ge1_postrel_ops_11,6,16.666666666666668,1.0,1.0,12.0,150.0,199.66666666666666,0,nan,0.0
43122,C,chck_80M,rel_ge1_postrel_ops_2,817,18.359853121175032,2.627906976744186,2.5813953488372094,8.664626682986537,131.39779681762545,173.56181150550796,201,39.75155279503105,9.5952023988006
43122,C,chck_80M,rel_ge1_postrel_ops_3,513,17.73879142300195,2.46588693957115,2.415204678362573,9.015594541910332,133.67641325536061,176.7972709551657,120,38.541666666666664,8.76777251184834
43122,C,chck_80M,rel_ge1_postrel_ops_4,343,13.411078717201166,2.2915451895043732,2.250728862973761,9.177842565597668,136.70262390670553,180.2594752186589,70,40.98360655737705,8.417508417508417
43122,C,chck_80M,rel_ge1_postrel_ops_5,214,12.149532710280374,2.05607476635514,2.0186915887850465,9.686915887850468,139.06542056074767,183.89719626168224,38,32.25806451612903,5.319148936170213
43122,C,chck_80M,rel_ge1_postrel_ops_6,143,15.384615384615385,1.8601398601398602,1.8391608391608392,9.937062937062937,142.2027972027972,187.63636363636363,29,19.23076923076923,4.132231404958677
43122,C,chck_80M,rel_ge1_postrel_ops_7,75,10.666666666666666,1.5066666666666666,1.48,10.24,141.94666666666666,188.28,6,50.0,4.477611940298507
43122,C,chck_80M,rel_ge1_postrel_ops_8,40,10.0,1.325,1.325,10.3,144.275,191.125,0,nan,0.0
43122,C,chck_80M,rel_ge1_postrel_ops_9,23,4.3478260869565215,1.3043478260869565,1.3043478260869565,11.130434782608695,161.08695652173913,210.34782608695653,1,0.0,0.0
43122,C,chck_80M,rel_updates_0,1541,37.44321868916288,0.0,0.0,3.388059701492537,88.73329007138221,116.29201817001947,0,nan,0.0
43122,C,chck_80M,rel_updates_1,1323,17.762660619803476,1.037037037037037,1.0,6.316704459561603,111.98185941043084,147.57520786092215,16,36.36363636363637,0.36764705882352944
43122,C,chck_80M,rel_updates_2,1266,20.61611374407583,2.085308056872038,2.0,8.171406003159557,125.77330173775671,166.53396524486573,489,42.159383033419026,16.318407960199004
43122,C,chck_80M,rel_updates_3,1230,22.276422764227643,3.0658536585365854,3.0,9.44308943089431,137.81463414634146,182.19024390243902,296,34.234234234234236,7.949790794979079
43122,C,chck_80M,rel_updates_4,1112,25.269784172661872,4.01978417266187,4.0,10.02158273381295,142.931654676259,188.80755395683454,326,37.86008230452675,11.070998796630565
43122,C,chck_80M,rel_updates_5,308,26.948051948051948,5.0,5.0,10.441558441558442,146.2077922077922,193.18506493506493,94,29.23076923076923,8.444444444444445
43122,C,chck_80M,reported_numops_0,1541,37.44321868916288,0.0,0.0,3.388059701492537,88.73329007138221,116.29201817001947,0,nan,0.0
43122,C,chck_80M,reported_numops_1,1274,16.875981161695446,1.0,1.0,6.229199372056515,111.54709576138147,146.89324960753532,0,nan,0.0
43122,C,chck_80M,reported_numops_2,1217,20.542317173377157,2.0,1.9597370583401807,8.054231717337716,125.22267871815941,165.67378800328677,481,43.044619422572175,16.959669079627716
43122,C,chck_80M,reported_numops_3,1240,22.580645161290324,3.0,2.9290322580645163,9.390322580645162,137.26693548387098,181.48629032258066,289,31.336405529953918,7.083333333333333
43122,C,chck_80M,reported_numops_4,1175,25.27659574468085,4.0,3.9191489361702128,10.04595744680851,142.60936170212767,188.5531914893617,351,38.78326996197718,11.617312072892938
43122,C,chck_80M,reported_numops_5,333,27.62762762762763,5.0,4.915915915915916,10.483483483483484,145.88888888888889,192.981981981982,100,30.434782608695652,8.71369294605809
43122,C,chck_80M,stale_available_not_gold,1221,23.832923832923832,3.0573300573300575,2.994266994266994,9.25962325962326,135.06879606879608,178.9123669123669,1221,38.17204301075269,38.17204301075269
43122,C,chck_80M,total_ops_0,304,34.53947368421053,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43122,C,chck_80M,total_ops_1,331,33.23262839879154,0.22356495468277945,0.22356495468277945,1.0,69.66465256797584,90.60422960725076,0,nan,0.0
43122,C,chck_80M,total_ops_10,733,23.874488403819917,2.8649386084583903,2.8076398362892223,10.0,141.51841746248294,187.34515688949523,186,30.37037037037037,7.347670250896058
43122,C,chck_80M,total_ops_11,828,22.342995169082126,3.0253623188405796,2.9504830917874396,11.0,149.18961352657004,197.76328502415458,234,36.111111111111114,10.10886469673406
43122,C,chck_80M,total_ops_12,919,23.177366702937977,3.188248095756257,3.115342763873776,12.0,158.37431991294886,209.6550598476605,227,36.8421052631579,8.923512747875353
43122,C,chck_80M,total_ops_2,339,30.678466076696164,0.4424778761061947,0.4424778761061947,2.0,77.53687315634218,101.29498525073747,7,40.0,0.851063829787234
43122,C,chck_80M,total_ops_3,358,27.6536312849162,0.723463687150838,0.723463687150838,3.0,85.74022346368714,112.23184357541899,13,72.72727272727273,3.088803088803089
43122,C,chck_80M,total_ops_4,369,27.100271002710027,1.013550135501355,1.005420054200542,4.0,93.0,122.26287262872629,27,42.10526315789474,2.973977695167286
43122,C,chck_80M,total_ops_5,393,23.66412213740458,1.3384223918575064,1.3231552162849873,5.0,101.42493638676845,133.44020356234097,43,52.94117647058823,6.0
43122,C,chck_80M,total_ops_6,446,25.336322869955158,1.6793721973094171,1.6591928251121075,6.0,109.03363228699551,143.86547085201795,75,46.42857142857143,7.807807807807808
43122,C,chck_80M,total_ops_7,508,23.818897637795274,2.0688976377952755,2.045275590551181,7.0,117.93897637795276,155.46259842519686,114,40.449438202247194,9.30232558139535
43122,C,chck_80M,total_ops_8,592,22.2972972972973,2.322635135135135,2.285472972972973,8.0,126.08952702702703,166.43074324324326,131,39.80582524271845,8.91304347826087
43122,C,chck_80M,total_ops_9,660,24.393939393939394,2.5757575757575757,2.5196969696969695,9.0,134.4,177.5060606060606,164,37.00787401574803,9.418837675350701
43122,C,chck_80M,type_ambiref,2315,23.19654427645788,2.0872570194384448,2.0872570194384448,7.525701943844492,133.09330453563715,172.14341252699785,399,27.272727272727273,4.555680539932508
43122,C,chck_80M,type_move_contents,2227,27.705433318365515,1.995958688819039,1.8792096991468343,7.292321508756174,113.54916928603502,151.80287382128424,381,37.71043771043771,6.956521739130435
