seed,group,contrast,n,n_checkpoints,late_mean_delta_accuracy_pct_a_minus_b,late_mean_acc_a,late_mean_acc_b,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,late_mean_delta_stale_wrong_pct_a_minus_b
43022,rel3_total11,CminusR,227,3,5.580029368575624,23.05433186490455,17.474302496328928,3.0881057268722465,3.0,11.0,149.30837004405285,2.5604908630118692
43022,rel3_total11,RminusC,227,3,-5.580029368575624,17.474302496328928,23.05433186490455,3.0881057268722465,3.0,11.0,149.30837004405285,-2.5604908630118692
43022,rel3_total11,RminusV,227,3,-6.167400881057268,17.474302496328928,23.641703377386197,3.0881057268722465,3.0,11.0,149.30837004405285,12.319327731092438
43022,rel3_total11,VminusC,227,3,0.5873715124816433,23.641703377386197,23.05433186490455,3.0881057268722465,3.0,11.0,149.30837004405285,-14.879818594104306
43022,rel3_total11,VminusR,227,3,6.167400881057268,23.641703377386197,17.474302496328928,3.0881057268722465,3.0,11.0,149.30837004405285,-12.319327731092438
43022,rel3_total12,CminusR,259,3,5.405405405405404,24.71042471042471,19.305019305019304,3.1235521235521237,3.0,12.0,158.23938223938225,-1.8624319646557812
43022,rel3_total12,RminusC,259,3,-5.405405405405404,19.305019305019304,24.71042471042471,3.1235521235521237,3.0,12.0,158.23938223938225,1.8624319646557812
43022,rel3_total12,RminusV,259,3,-6.177606177606177,19.305019305019304,25.482625482625483,3.1235521235521237,3.0,12.0,158.23938223938225,5.525020085553602
43022,rel3_total12,VminusC,259,3,0.7722007722007724,25.482625482625483,24.71042471042471,3.1235521235521237,3.0,12.0,158.23938223938225,-3.6625881208978206
43022,rel3_total12,VminusR,259,3,6.177606177606177,25.482625482625483,19.305019305019304,3.1235521235521237,3.0,12.0,158.23938223938225,-5.525020085553602
43022,rel3_total3,CminusR,12,3,-5.555555555555556,11.111111111111112,16.666666666666668,3.0,3.0,3.0,88.75,-66.66666666666667
43022,rel3_total3,RminusC,12,3,5.555555555555556,16.666666666666668,11.111111111111112,3.0,3.0,3.0,88.75,66.66666666666667
43022,rel3_total3,RminusV,12,3,-2.7777777777777772,16.666666666666668,19.444444444444446,3.0,3.0,3.0,88.75,66.66666666666667
43022,rel3_total3,VminusC,12,3,8.333333333333334,19.444444444444446,11.111111111111112,3.0,3.0,3.0,88.75,0.0
43022,rel3_total3,VminusR,12,3,2.7777777777777772,19.444444444444446,16.666666666666668,3.0,3.0,3.0,88.75,-66.66666666666667
43022,rel3_total4,CminusR,21,3,4.761904761904761,19.047619047619047,14.285714285714286,3.0,3.0,4.0,97.23809523809524,-15.0
43022,rel3_total4,RminusC,21,3,-4.761904761904761,14.285714285714286,19.047619047619047,3.0,3.0,4.0,97.23809523809524,15.0
43022,rel3_total4,RminusV,21,3,-1.587301587301587,14.285714285714286,15.873015873015873,3.0,3.0,4.0,97.23809523809524,0.0
43022,rel3_total4,VminusC,21,3,-3.174603174603174,15.873015873015873,19.047619047619047,3.0,3.0,4.0,97.23809523809524,15.0
43022,rel3_total4,VminusR,21,3,1.587301587301587,15.873015873015873,14.285714285714286,3.0,3.0,4.0,97.23809523809524,0.0
43022,rel3_total5,CminusR,49,3,3.401360544217687,21.768707482993197,18.367346938775512,3.0,3.0,5.0,103.16326530612245,-4.629629629629629
43022,rel3_total5,RminusC,49,3,-3.401360544217687,18.367346938775512,21.768707482993197,3.0,3.0,5.0,103.16326530612245,4.629629629629629
43022,rel3_total5,RminusV,49,3,-2.0408163265306123,18.367346938775512,20.408163265306122,3.0,3.0,5.0,103.16326530612245,1.85185185185185
43022,rel3_total5,VminusC,49,3,-1.3605442176870746,20.408163265306122,21.768707482993197,3.0,3.0,5.0,103.16326530612245,2.7777777777777786
43022,rel3_total5,VminusR,49,3,2.0408163265306123,20.408163265306122,18.367346938775512,3.0,3.0,5.0,103.16326530612245,-1.85185185185185
43022,rel3_total6,CminusR,66,3,11.111111111111109,21.717171717171716,10.606060606060607,3.0,3.0,6.0,110.27272727272727,4.0064102564102555
43022,rel3_total6,RminusC,66,3,-11.111111111111109,10.606060606060607,21.717171717171716,3.0,3.0,6.0,110.27272727272727,-4.0064102564102555
43022,rel3_total6,RminusV,66,3,-14.646464646464645,10.606060606060607,25.252525252525253,3.0,3.0,6.0,110.27272727272727,-1.442307692307691
43022,rel3_total6,VminusC,66,3,3.5353535353535364,25.252525252525253,21.717171717171716,3.0,3.0,6.0,110.27272727272727,-2.5641025641025643
43022,rel3_total6,VminusR,66,3,14.646464646464645,25.252525252525253,10.606060606060607,3.0,3.0,6.0,110.27272727272727,1.442307692307691
43022,rel3_total7,CminusR,97,3,4.810996563573883,21.993127147766323,17.182130584192443,3.0309278350515463,3.0,7.0,119.22680412371135,25.0
43022,rel3_total7,RminusC,97,3,-4.810996563573883,17.182130584192443,21.993127147766323,3.0309278350515463,3.0,7.0,119.22680412371135,-25.0
43022,rel3_total7,RminusV,97,3,-10.996563573883162,17.182130584192443,28.1786941580756,3.0309278350515463,3.0,7.0,119.22680412371135,0.09157509157509125
43022,rel3_total7,VminusC,97,3,6.185567010309278,28.1786941580756,21.993127147766323,3.0309278350515463,3.0,7.0,119.22680412371135,-25.09157509157509
43022,rel3_total7,VminusR,97,3,10.996563573883162,28.1786941580756,17.182130584192443,3.0309278350515463,3.0,7.0,119.22680412371135,-0.09157509157509125
43022,rel3_total8,CminusR,126,3,9.25925925925926,26.19047619047619,16.93121693121693,3.0396825396825395,3.0,8.0,126.69047619047619,1.9841269841269842
43022,rel3_total8,RminusC,126,3,-9.25925925925926,16.93121693121693,26.19047619047619,3.0396825396825395,3.0,8.0,126.69047619047619,-1.9841269841269842
43022,rel3_total8,RminusV,126,3,-10.317460317460318,16.93121693121693,27.24867724867725,3.0396825396825395,3.0,8.0,126.69047619047619,-11.502100840336135
43022,rel3_total8,VminusC,126,3,1.0582010582010593,27.24867724867725,26.19047619047619,3.0396825396825395,3.0,8.0,126.69047619047619,9.517973856209151
43022,rel3_total8,VminusR,126,3,10.317460317460318,27.24867724867725,16.93121693121693,3.0396825396825395,3.0,8.0,126.69047619047619,11.502100840336135
43022,rel3_total9,CminusR,168,3,6.5476190476190474,28.373015873015873,21.825396825396826,3.0535714285714284,3.0,9.0,134.08928571428572,5.952380952380953
43022,rel3_total9,RminusC,168,3,-6.5476190476190474,21.825396825396826,28.373015873015873,3.0535714285714284,3.0,9.0,134.08928571428572,-5.952380952380953
43022,rel3_total9,RminusV,168,3,-12.103174603174605,21.825396825396826,33.92857142857143,3.0535714285714284,3.0,9.0,134.08928571428572,-0.22441160372195176
43022,rel3_total9,VminusC,168,3,5.555555555555557,33.92857142857143,28.373015873015873,3.0535714285714284,3.0,9.0,134.08928571428572,-5.727969348659002
43022,rel3_total9,VminusR,168,3,12.103174603174605,33.92857142857143,21.825396825396826,3.0535714285714284,3.0,9.0,134.08928571428572,0.22441160372195176
43022,rel4_lastrel_final_0,CminusR,611,3,4.8008728859792695,25.47735951991271,20.676486633933443,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-2.707977143259503
43022,rel4_lastrel_final_0,RminusC,611,3,-4.8008728859792695,20.676486633933443,25.47735951991271,4.016366612111293,4.0,10.297872340425531,145.3698854337152,2.707977143259503
43022,rel4_lastrel_final_0,RminusV,611,3,-7.855973813420623,20.676486633933443,28.532460447354065,4.016366612111293,4.0,10.297872340425531,145.3698854337152,8.051819518542304
43022,rel4_lastrel_final_0,VminusC,611,3,3.055100927441354,28.532460447354065,25.47735951991271,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-5.343842375282802
43022,rel4_lastrel_final_0,VminusR,611,3,7.855973813420623,28.532460447354065,20.676486633933443,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-8.051819518542304
43022,rel4_lastrel_final_1,CminusR,501,3,-2.328675981370593,25.08316699933466,27.411842980705256,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-8.55599850909966
43022,rel4_lastrel_final_1,RminusC,501,3,2.328675981370593,27.411842980705256,25.08316699933466,4.023952095808383,4.0,9.684630738522953,139.95808383233532,8.55599850909966
43022,rel4_lastrel_final_1,RminusV,501,3,-10.711909514304724,27.411842980705256,38.12375249500998,4.023952095808383,4.0,9.684630738522953,139.95808383233532,14.551256196323244
43022,rel4_lastrel_final_1,VminusC,501,3,13.040585495675316,38.12375249500998,25.08316699933466,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-5.9952576872235825
43022,rel4_lastrel_final_1,VminusR,501,3,10.711909514304724,38.12375249500998,27.411842980705256,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-14.551256196323244
43022,rel4_postrel_ops_0,CminusR,501,3,-2.328675981370593,25.08316699933466,27.411842980705256,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-8.55599850909966
43022,rel4_postrel_ops_0,RminusC,501,3,2.328675981370593,27.411842980705256,25.08316699933466,4.023952095808383,4.0,9.684630738522953,139.95808383233532,8.55599850909966
43022,rel4_postrel_ops_0,RminusV,501,3,-10.711909514304724,27.411842980705256,38.12375249500998,4.023952095808383,4.0,9.684630738522953,139.95808383233532,14.551256196323244
43022,rel4_postrel_ops_0,VminusC,501,3,13.040585495675316,38.12375249500998,25.08316699933466,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-5.9952576872235825
43022,rel4_postrel_ops_0,VminusR,501,3,10.711909514304724,38.12375249500998,27.411842980705256,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-14.551256196323244
43022,rel4_postrel_ops_1,CminusR,280,3,3.809523809523809,28.214285714285715,24.404761904761905,4.025,4.0,9.925,141.92857142857142,-5.971432661202537
43022,rel4_postrel_ops_1,RminusC,280,3,-3.809523809523809,24.404761904761905,28.214285714285715,4.025,4.0,9.925,141.92857142857142,5.971432661202537
43022,rel4_postrel_ops_1,RminusV,280,3,-10.0,24.404761904761905,34.404761904761905,4.025,4.0,9.925,141.92857142857142,7.96953433365704
43022,rel4_postrel_ops_1,VminusC,280,3,6.190476190476191,34.404761904761905,28.214285714285715,4.025,4.0,9.925,141.92857142857142,-1.9981016724545029
43022,rel4_postrel_ops_1,VminusR,280,3,10.0,34.404761904761905,24.404761904761905,4.025,4.0,9.925,141.92857142857142,-7.96953433365704
43022,rel4_postrel_ops_2,CminusR,163,3,9.202453987730062,28.016359918200408,18.813905930470348,4.012269938650307,4.0,10.325153374233128,144.86503067484662,2.792988827260553
43022,rel4_postrel_ops_2,RminusC,163,3,-9.202453987730062,18.813905930470348,28.016359918200408,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-2.792988827260553
43022,rel4_postrel_ops_2,RminusV,163,3,-8.384458077709612,18.813905930470348,27.198364008179958,4.012269938650307,4.0,10.325153374233128,144.86503067484662,9.078995939461054
43022,rel4_postrel_ops_2,VminusC,163,3,-0.8179959100204499,27.198364008179958,28.016359918200408,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-11.871984766721608
43022,rel4_postrel_ops_2,VminusR,163,3,8.384458077709612,27.198364008179958,18.813905930470348,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-9.078995939461054
43022,rel4_postrel_ops_3,CminusR,90,3,4.0740740740740735,20.37037037037037,16.296296296296298,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-7.22069597069597
43022,rel4_postrel_ops_3,RminusC,90,3,-4.0740740740740735,16.296296296296298,20.37037037037037,4.011111111111111,4.0,10.644444444444444,148.88888888888889,7.22069597069597
43022,rel4_postrel_ops_3,RminusV,90,3,-6.666666666666665,16.296296296296298,22.962962962962962,4.011111111111111,4.0,10.644444444444444,148.88888888888889,7.403846153846153
43022,rel4_postrel_ops_3,VminusC,90,3,2.5925925925925917,22.962962962962962,20.37037037037037,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-0.1831501831501837
43022,rel4_postrel_ops_3,VminusR,90,3,6.666666666666665,22.962962962962962,16.296296296296298,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-7.403846153846153
43022,rel4_postrel_ops_4,CminusR,48,3,-4.166666666666665,17.36111111111111,21.52777777777778,4.0,4.0,11.0,152.45833333333334,8.730158730158731
43022,rel4_postrel_ops_4,RminusC,48,3,4.166666666666665,21.52777777777778,17.36111111111111,4.0,4.0,11.0,152.45833333333334,-8.730158730158731
43022,rel4_postrel_ops_4,RminusV,48,3,6.249999999999999,21.52777777777778,15.277777777777779,4.0,4.0,11.0,152.45833333333334,4.761904761904762
43022,rel4_postrel_ops_4,VminusC,48,3,-2.0833333333333335,15.277777777777779,17.36111111111111,4.0,4.0,11.0,152.45833333333334,-13.492063492063492
43022,rel4_postrel_ops_4,VminusR,48,3,-6.249999999999999,15.277777777777779,21.52777777777778,4.0,4.0,11.0,152.45833333333334,-4.761904761904762
43022,rel4_postrel_ops_5,CminusR,20,3,6.666666666666667,16.666666666666668,10.0,4.0,4.0,11.25,156.35,0.0
43022,rel4_postrel_ops_5,RminusC,20,3,-6.666666666666667,10.0,16.666666666666668,4.0,4.0,11.25,156.35,0.0
43022,rel4_postrel_ops_5,RminusV,20,3,-10.0,10.0,20.0,4.0,4.0,11.25,156.35,0.0
43022,rel4_postrel_ops_5,VminusC,20,3,3.3333333333333335,20.0,16.666666666666668,4.0,4.0,11.25,156.35,0.0
43022,rel4_postrel_ops_5,VminusR,20,3,10.0,20.0,10.0,4.0,4.0,11.25,156.35,0.0
43022,rel4_postrel_ops_6,CminusR,10,3,6.666666666666667,10.0,3.3333333333333335,4.0,4.0,11.9,162.3,0.0
43022,rel4_postrel_ops_6,RminusC,10,3,-6.666666666666667,3.3333333333333335,10.0,4.0,4.0,11.9,162.3,0.0
43022,rel4_postrel_ops_6,RminusV,10,3,-13.333333333333334,3.3333333333333335,16.666666666666668,4.0,4.0,11.9,162.3,0.0
43022,rel4_postrel_ops_6,VminusC,10,3,6.666666666666667,16.666666666666668,10.0,4.0,4.0,11.9,162.3,0.0
43022,rel4_postrel_ops_6,VminusR,10,3,13.333333333333334,16.666666666666668,3.3333333333333335,4.0,4.0,11.9,162.3,0.0
43022,rel4_stale_available_not_gold,CminusR,326,3,0.9202453987730053,24.642126789366053,23.721881390593047,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-5.173412294275569
43022,rel4_stale_available_not_gold,RminusC,326,3,-0.9202453987730053,23.721881390593047,24.642126789366053,4.015337423312883,4.0,10.13803680981595,141.23006134969324,5.173412294275569
43022,rel4_stale_available_not_gold,RminusV,326,3,-10.531697341513294,23.721881390593047,34.25357873210634,4.015337423312883,4.0,10.13803680981595,141.23006134969324,10.941878189076114
43022,rel4_stale_available_not_gold,VminusC,326,3,9.611451942740288,34.25357873210634,24.642126789366053,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-5.768465894800545
43022,rel4_stale_available_not_gold,VminusR,326,3,10.531697341513294,34.25357873210634,23.721881390593047,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-10.941878189076114
43022,rel4_total10,CminusR,178,3,2.6217228464419455,26.96629213483146,24.344569288389515,4.01685393258427,4.0,10.0,142.0505617977528,-3.1461729430236645
43022,rel4_total10,RminusC,178,3,-2.6217228464419455,24.344569288389515,26.96629213483146,4.01685393258427,4.0,10.0,142.0505617977528,3.1461729430236645
43022,rel4_total10,RminusV,178,3,-11.04868913857678,24.344569288389515,35.39325842696629,4.01685393258427,4.0,10.0,142.0505617977528,14.811908575010003
43022,rel4_total10,VminusC,178,3,8.426966292134834,35.39325842696629,26.96629213483146,4.01685393258427,4.0,10.0,142.0505617977528,-11.665735631986339
43022,rel4_total10,VminusR,178,3,11.04868913857678,35.39325842696629,24.344569288389515,4.01685393258427,4.0,10.0,142.0505617977528,-14.811908575010003
43022,rel4_total11,CminusR,237,3,6.610407876230659,26.160337552742615,19.549929676511955,4.033755274261603,4.0,11.0,150.61603375527426,-2.113103569064274
43022,rel4_total11,RminusC,237,3,-6.610407876230659,19.549929676511955,26.160337552742615,4.033755274261603,4.0,11.0,150.61603375527426,2.113103569064274
43022,rel4_total11,RminusV,237,3,-13.080168776371307,19.549929676511955,32.63009845288326,4.033755274261603,4.0,11.0,150.61603375527426,10.167677434456916
43022,rel4_total11,VminusC,237,3,6.469760900140649,32.63009845288326,26.160337552742615,4.033755274261603,4.0,11.0,150.61603375527426,-8.054573865392642
43022,rel4_total11,VminusR,237,3,13.080168776371307,32.63009845288326,19.549929676511955,4.033755274261603,4.0,11.0,150.61603375527426,-10.167677434456916
43022,rel4_total12,CminusR,318,3,0.10482180293501031,24.842767295597483,24.737945492662472,4.028301886792453,4.0,12.0,159.48742138364778,-8.408132758761639
43022,rel4_total12,RminusC,318,3,-0.10482180293501031,24.737945492662472,24.842767295597483,4.028301886792453,4.0,12.0,159.48742138364778,8.408132758761639
43022,rel4_total12,RminusV,318,3,-7.651991614255766,24.737945492662472,32.38993710691824,4.028301886792453,4.0,12.0,159.48742138364778,3.7473569629276446
43022,rel4_total12,VminusC,318,3,7.547169811320756,32.38993710691824,24.842767295597483,4.028301886792453,4.0,12.0,159.48742138364778,4.660775795833994
43022,rel4_total12,VminusR,318,3,7.651991614255766,32.38993710691824,24.737945492662472,4.028301886792453,4.0,12.0,159.48742138364778,-3.7473569629276446
43022,rel4_total4,CminusR,6,3,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan
43022,rel4_total4,RminusC,6,3,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan
43022,rel4_total4,RminusV,6,3,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan
43022,rel4_total4,VminusC,6,3,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan
43022,rel4_total4,VminusR,6,3,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan
43022,rel4_total5,CminusR,13,3,-15.384615384615385,15.384615384615385,30.76923076923077,4.0,4.0,5.0,102.76923076923077,nan
43022,rel4_total5,RminusC,13,3,15.384615384615385,30.76923076923077,15.384615384615385,4.0,4.0,5.0,102.76923076923077,nan
43022,rel4_total5,RminusV,13,3,-12.82051282051282,30.76923076923077,43.58974358974359,4.0,4.0,5.0,102.76923076923077,nan
43022,rel4_total5,VminusC,13,3,28.2051282051282,43.58974358974359,15.384615384615385,4.0,4.0,5.0,102.76923076923077,nan
43022,rel4_total5,VminusR,13,3,12.82051282051282,43.58974358974359,30.76923076923077,4.0,4.0,5.0,102.76923076923077,nan
43022,rel4_total6,CminusR,45,3,0.0,21.48148148148148,21.48148148148148,4.0,4.0,6.0,111.73333333333333,-9.898989898989896
43022,rel4_total6,RminusC,45,3,0.0,21.48148148148148,21.48148148148148,4.0,4.0,6.0,111.73333333333333,9.898989898989896
43022,rel4_total6,RminusV,45,3,-12.592592592592593,21.48148148148148,34.074074074074076,4.0,4.0,6.0,111.73333333333333,16.666666666666664
43022,rel4_total6,VminusC,45,3,12.592592592592593,34.074074074074076,21.48148148148148,4.0,4.0,6.0,111.73333333333333,-6.767676767676768
43022,rel4_total6,VminusR,45,3,12.592592592592593,34.074074074074076,21.48148148148148,4.0,4.0,6.0,111.73333333333333,-16.666666666666664
43022,rel4_total7,CminusR,73,3,-0.4566210045662101,25.570776255707763,26.027397260273972,4.0,4.0,7.0,119.13698630136986,3.9760348583878056
43022,rel4_total7,RminusC,73,3,0.4566210045662101,26.027397260273972,25.570776255707763,4.0,4.0,7.0,119.13698630136986,-3.9760348583878056
43022,rel4_total7,RminusV,73,3,-12.32876712328767,26.027397260273972,38.35616438356164,4.0,4.0,7.0,119.13698630136986,34.55882352941176
43022,rel4_total7,VminusC,73,3,12.785388127853881,38.35616438356164,25.570776255707763,4.0,4.0,7.0,119.13698630136986,-38.53485838779957
43022,rel4_total7,VminusR,73,3,12.32876712328767,38.35616438356164,26.027397260273972,4.0,4.0,7.0,119.13698630136986,-34.55882352941176
43022,rel4_total8,CminusR,107,3,1.5576323987538945,27.414330218068535,25.856697819314643,4.009345794392523,4.0,8.0,126.03738317757009,-17.38581466842336
43022,rel4_total8,RminusC,107,3,-1.5576323987538945,25.856697819314643,27.414330218068535,4.009345794392523,4.0,8.0,126.03738317757009,17.38581466842336
43022,rel4_total8,RminusV,107,3,-5.919003115264797,25.856697819314643,31.77570093457944,4.009345794392523,4.0,8.0,126.03738317757009,8.142135642135642
43022,rel4_total8,VminusC,107,3,4.361370716510902,31.77570093457944,27.414330218068535,4.009345794392523,4.0,8.0,126.03738317757009,9.24367902628772
43022,rel4_total8,VminusR,107,3,5.919003115264797,31.77570093457944,25.856697819314643,4.009345794392523,4.0,8.0,126.03738317757009,-8.142135642135642
43022,rel4_total9,CminusR,135,3,-1.7283950617283956,24.19753086419753,25.925925925925927,4.007407407407407,4.0,9.0,134.38518518518518,-0.9197530864197532
43022,rel4_total9,RminusC,135,3,1.7283950617283956,25.925925925925927,24.19753086419753,4.007407407407407,4.0,9.0,134.38518518518518,0.9197530864197532
43022,rel4_total9,RminusV,135,3,-2.9629629629629632,25.925925925925927,28.88888888888889,4.007407407407407,4.0,9.0,134.38518518518518,11.93688088615625
43022,rel4_total9,VminusC,135,3,4.691358024691358,28.88888888888889,24.19753086419753,4.007407407407407,4.0,9.0,134.38518518518518,-11.017127799736496
43022,rel4_total9,VminusR,135,3,2.9629629629629632,28.88888888888889,25.925925925925927,4.007407407407407,4.0,9.0,134.38518518518518,-11.93688088615625
43022,rel5_lastrel_final_0,CminusR,164,3,7.723577235772359,22.15447154471545,14.430894308943088,5.0,5.0,10.75609756097561,149.4329268292683,-10.24477402296951
43022,rel5_lastrel_final_0,RminusC,164,3,-7.723577235772359,14.430894308943088,22.15447154471545,5.0,5.0,10.75609756097561,149.4329268292683,10.24477402296951
43022,rel5_lastrel_final_0,RminusV,164,3,-8.13008130081301,14.430894308943088,22.5609756097561,5.0,5.0,10.75609756097561,149.4329268292683,13.61634397348683
43022,rel5_lastrel_final_0,VminusC,164,3,0.40650406504065134,22.5609756097561,22.15447154471545,5.0,5.0,10.75609756097561,149.4329268292683,-3.371569950517319
43022,rel5_lastrel_final_0,VminusR,164,3,8.13008130081301,22.5609756097561,14.430894308943088,5.0,5.0,10.75609756097561,149.4329268292683,-13.61634397348683
43022,rel5_lastrel_final_1,CminusR,144,3,-4.398148148148149,25.462962962962962,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,-5.004325794092201
43022,rel5_lastrel_final_1,RminusC,144,3,4.398148148148149,29.86111111111111,25.462962962962962,5.0,5.0,10.083333333333334,142.53472222222223,5.004325794092201
43022,rel5_lastrel_final_1,RminusV,144,3,-11.574074074074073,29.86111111111111,41.43518518518518,5.0,5.0,10.083333333333334,142.53472222222223,8.270609318996415
43022,rel5_lastrel_final_1,VminusC,144,3,15.972222222222221,41.43518518518518,25.462962962962962,5.0,5.0,10.083333333333334,142.53472222222223,-3.266283524904214
43022,rel5_lastrel_final_1,VminusR,144,3,11.574074074074073,41.43518518518518,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,-8.270609318996415
43022,rel5_postrel_ops_0,CminusR,144,3,-4.398148148148149,25.462962962962962,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,-5.004325794092201
43022,rel5_postrel_ops_0,RminusC,144,3,4.398148148148149,29.86111111111111,25.462962962962962,5.0,5.0,10.083333333333334,142.53472222222223,5.004325794092201
43022,rel5_postrel_ops_0,RminusV,144,3,-11.574074074074073,29.86111111111111,41.43518518518518,5.0,5.0,10.083333333333334,142.53472222222223,8.270609318996415
43022,rel5_postrel_ops_0,VminusC,144,3,15.972222222222221,41.43518518518518,25.462962962962962,5.0,5.0,10.083333333333334,142.53472222222223,-3.266283524904214
43022,rel5_postrel_ops_0,VminusR,144,3,11.574074074074073,41.43518518518518,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,-8.270609318996415
43022,rel5_postrel_ops_1,CminusR,88,3,3.787878787878789,24.242424242424242,20.454545454545453,5.0,5.0,10.534090909090908,146.8068181818182,-14.10609857978279
43022,rel5_postrel_ops_1,RminusC,88,3,-3.787878787878789,20.454545454545453,24.242424242424242,5.0,5.0,10.534090909090908,146.8068181818182,14.10609857978279
43022,rel5_postrel_ops_1,RminusV,88,3,-4.924242424242426,20.454545454545453,25.37878787878788,5.0,5.0,10.534090909090908,146.8068181818182,10.879977722082984
43022,rel5_postrel_ops_1,VminusC,88,3,1.1363636363636367,25.37878787878788,24.242424242424242,5.0,5.0,10.534090909090908,146.8068181818182,3.2261208576998066
43022,rel5_postrel_ops_1,VminusR,88,3,4.924242424242426,25.37878787878788,20.454545454545453,5.0,5.0,10.534090909090908,146.8068181818182,-10.879977722082984
43022,rel5_postrel_ops_2,CminusR,46,3,9.420289855072465,21.73913043478261,12.318840579710145,5.0,5.0,10.869565217391305,151.56521739130434,-17.382478632478634
43022,rel5_postrel_ops_2,RminusC,46,3,-9.420289855072465,12.318840579710145,21.73913043478261,5.0,5.0,10.869565217391305,151.56521739130434,17.382478632478634
43022,rel5_postrel_ops_2,RminusV,46,3,-8.695652173913043,12.318840579710145,21.014492753623188,5.0,5.0,10.869565217391305,151.56521739130434,25.56318681318681
43022,rel5_postrel_ops_2,VminusC,46,3,-0.7246376811594205,21.014492753623188,21.73913043478261,5.0,5.0,10.869565217391305,151.56521739130434,-8.180708180708178
43022,rel5_postrel_ops_2,VminusR,46,3,8.695652173913043,21.014492753623188,12.318840579710145,5.0,5.0,10.869565217391305,151.56521739130434,-25.56318681318681
43022,rel5_postrel_ops_3,CminusR,19,3,19.29824561403509,19.29824561403509,0.0,5.0,5.0,10.947368421052632,151.26315789473685,-5.833333333333333
43022,rel5_postrel_ops_3,RminusC,19,3,-19.29824561403509,0.0,19.29824561403509,5.0,5.0,10.947368421052632,151.26315789473685,5.833333333333333
43022,rel5_postrel_ops_3,RminusV,19,3,-21.05263157894737,0.0,21.05263157894737,5.0,5.0,10.947368421052632,151.26315789473685,29.166666666666668
43022,rel5_postrel_ops_3,VminusC,19,3,1.7543859649122815,21.05263157894737,19.29824561403509,5.0,5.0,10.947368421052632,151.26315789473685,-23.333333333333332
43022,rel5_postrel_ops_3,VminusR,19,3,21.05263157894737,21.05263157894737,0.0,5.0,5.0,10.947368421052632,151.26315789473685,-29.166666666666668
43022,rel5_postrel_ops_4,CminusR,11,3,12.121212121212123,12.121212121212123,0.0,5.0,5.0,11.727272727272727,158.36363636363637,25.0
43022,rel5_postrel_ops_4,RminusC,11,3,-12.121212121212123,0.0,12.121212121212123,5.0,5.0,11.727272727272727,158.36363636363637,-25.0
43022,rel5_postrel_ops_4,RminusV,11,3,-9.090909090909092,0.0,9.090909090909092,5.0,5.0,11.727272727272727,158.36363636363637,-25.0
43022,rel5_postrel_ops_4,VminusC,11,3,-3.0303030303030307,9.090909090909092,12.121212121212123,5.0,5.0,11.727272727272727,158.36363636363637,0.0
43022,rel5_postrel_ops_4,VminusR,11,3,9.090909090909092,9.090909090909092,0.0,5.0,5.0,11.727272727272727,158.36363636363637,25.0
43022,rel5_stale_available_not_gold,CminusR,94,3,11.347517730496454,27.30496453900709,15.957446808510639,5.0,5.0,10.106382978723405,141.68085106382978,-8.401461472554258
43022,rel5_stale_available_not_gold,RminusC,94,3,-11.347517730496454,15.957446808510639,27.30496453900709,5.0,5.0,10.106382978723405,141.68085106382978,8.401461472554258
43022,rel5_stale_available_not_gold,RminusV,94,3,-17.02127659574468,15.957446808510639,32.97872340425532,5.0,5.0,10.106382978723405,141.68085106382978,11.492867189069722
43022,rel5_stale_available_not_gold,VminusC,94,3,5.673758865248227,32.97872340425532,27.30496453900709,5.0,5.0,10.106382978723405,141.68085106382978,-3.091405716515465
43022,rel5_stale_available_not_gold,VminusR,94,3,17.02127659574468,32.97872340425532,15.957446808510639,5.0,5.0,10.106382978723405,141.68085106382978,-11.492867189069722
