binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words
0,chck_60M,social-interactions,dose1,EWoK,-0.0966469757258892,1.0787700675427914,,False,1.5515815280377865,-1.8390370160341263,,social-interactions_118,False,1.4549345523118973,-0.7602669484913349,60000000
1,chck_60M,social-interactions,dose1,EWoK,3.7268525771796703,2.3366786036640406,,False,0.6643559727817774,-1.6548206713050604,,social-interactions_161,True,4.391208549961448,0.6818579323589802,60000000
1,chck_60M,social-interactions,dose1,EWoK,1.3113904558122158,2.1791461668908596,,False,-0.8920615203678608,-1.2658532299101353,,social-interactions_243,True,0.419328935444355,0.9132929369807243,60000000
0,chck_60M,social-interactions,dose1,EWoK,-0.5999710280448198,0.4451607018709183,,True,0.4864788856357336,0.7431883104145527,,social-interactions_265,True,-0.11349214240908623,1.188349012285471,60000000
-1,chck_60M,social-interactions,dose1,EWoK,-3.3586240708827972,-2.695910614915192,,True,1.3699670284986496,2.252457119524479,,social-interactions_293,False,-1.9886570423841476,-0.4434534953907132,60000000
1,chck_60M,social-properties,dose1,EWoK,3.5537734497338533,5.026329165324569,,False,-2.4121865760535,-1.190472824499011,,social-properties_103,True,1.1415868736803532,3.8358563408255577,60000000
-1,chck_60M,social-properties,dose1,EWoK,-6.7025161646306515,-2.2552109584212303,,True,3.347590733319521,0.5836934149265289,,social-properties_194,False,-3.3549254313111305,-1.6715175434947014,60000000
0,chck_60M,social-properties,dose1,EWoK,-0.3668202757835388,-0.7465030550956726,,False,0.5234936773777008,-0.35509249567985535,,social-properties_210,False,0.156673401594162,-1.101595550775528,60000000
-1,chck_60M,social-properties,dose1,EWoK,-1.474273920059204,-0.46736037731170654,,True,0.6691746711730957,0.1102302074432373,,social-properties_46,False,-0.8050992488861084,-0.35713016986846924,60000000
1,chck_60M,social-properties,dose1,EWoK,0.8401468396186829,2.7509078979492188,,False,-0.44746506214141846,-0.29761815071105957,,social-properties_48,True,0.3926817774772644,2.453289747238159,60000000
0,chck_60M,social-relations,dose1,EWoK,8.687418147921562,3.9511881172657013,,True,-1.3691353797912598,0.013840079307556152,,social-relations_1407,True,7.318282768130302,3.9650281965732574,60000000
0,chck_60M,social-relations,dose1,EWoK,0.26861150935292244,-0.6698545701801777,,False,-0.502966396510601,-2.2929402366280556,,social-relations_34,False,-0.2343548871576786,-2.9627948068082333,60000000
0,chck_60M,social-relations,dose1,EWoK,-8.80758978240192,-0.5450856238603592,,False,-1.2388330716639757,-1.2944482527673244,,social-relations_386,False,-10.046422854065895,-1.8395338766276836,60000000
0,chck_60M,social-relations,dose1,EWoK,-0.7497597797773778,9.60331329004839,,False,1.82734759664163,-20.97285074973479,,social-relations_62,False,1.077587816864252,-11.369537459686399,60000000
1,chck_60M,social-relations,dose1,EWoK,0.5499448180198669,2.8639988601207733,,False,0.9337894916534424,-1.2694350481033325,,social-relations_640,True,1.4837343096733093,1.5945638120174408,60000000
-1,chck_60M,spatial-relations,dose1,EWoK,-12.61203379649669,-6.032281580381095,,True,2.666661606170237,1.8954644007608294,,spatial-relations_143,False,-9.945372190326452,-4.136817179620266,60000000
0,chck_60M,spatial-relations,dose1,EWoK,-1.9018372846767306,-1.1530566299334168,,True,4.657725103199482,5.378168465569615,,spatial-relations_187,True,2.7558878185227513,4.2251118356361985,60000000
0,chck_60M,spatial-relations,dose1,EWoK,0.11108362697996199,1.0431978004053235,,False,-4.309416403062642,-1.8245612485334277,,spatial-relations_247,False,-4.19833277608268,-0.7813634481281042,60000000
0,chck_60M,spatial-relations,dose1,EWoK,0.42494348832406104,0.8883494541514665,,False,-5.049320614198223,-2.0181452243123204,,spatial-relations_289,False,-4.624377125874162,-1.1297957701608539,60000000
0,chck_60M,spatial-relations,dose1,EWoK,-0.42482168786227703,-2.523919578641653,,True,1.4117812011390924,3.784003362059593,,spatial-relations_425,True,0.9869595132768154,1.2600837834179401,60000000
0,chck_60M,,dose1,Entity,,1.8416186533868313,0,False,,-10.973799992352724,ambiref,ambiref_0_ops_101,False,,-9.132181338965893,60000000
0,chck_60M,,dose1,Entity,,6.731402614619583,0,False,,-22.660117171239108,ambiref,ambiref_0_ops_11,False,,-15.928714556619525,60000000
0,chck_60M,,dose1,Entity,,3.4545160364359617,0,False,,-8.292479595169425,ambiref,ambiref_0_ops_175,False,,-4.837963558733463,60000000
0,chck_60M,,dose1,Entity,,-1.2417563972994685,0,True,,3.782979884184897,ambiref,ambiref_0_ops_227,True,,2.5412234868854284,60000000
0,chck_60M,,dose1,Entity,,3.5569865312427282,0,False,,-7.551602760329843,ambiref,ambiref_0_ops_491,False,,-3.9946162290871143,60000000
0,chck_60M,,dose1,Entity,,8.204257318750024,1,False,,-33.045788338407874,ambiref,ambiref_1_ops_18,False,,-24.84153101965785,60000000
0,chck_60M,,dose1,Entity,,0.6294942605309188,1,False,,-17.674581424798816,ambiref,ambiref_1_ops_240,False,,-17.045087164267898,60000000
0,chck_60M,,dose1,Entity,,0.10869066417217255,1,True,,1.2473534420132637,ambiref,ambiref_1_ops_283,True,,1.3560441061854362,60000000
0,chck_60M,,dose1,Entity,,-5.121344161219895,1,False,,-3.856466562487185,ambiref,ambiref_1_ops_5,False,,-8.97781072370708,60000000
0,chck_60M,,dose1,Entity,,2.868514181114733,1,False,,-14.751216080971062,ambiref,ambiref_1_ops_52,False,,-11.882701899856329,60000000
0,chck_60M,,dose1,Entity,,-5.781282976269722,2,False,,-4.238228335976601,ambiref,ambiref_2_ops_0,False,,-10.019511312246323,60000000
0,chck_60M,,dose1,Entity,,5.756455870345235,2,False,,-7.698773430660367,ambiref,ambiref_2_ops_118,False,,-1.9423175603151321,60000000
0,chck_60M,,dose1,Entity,,-3.745548114180565,2,False,,-1.2450153529644012,ambiref,ambiref_2_ops_298,False,,-4.990563467144966,60000000
-1,chck_60M,,dose1,Entity,,-0.8939829487353563,2,True,,0.7626749183982611,ambiref,ambiref_2_ops_312,False,,-0.13130803033709526,60000000
0,chck_60M,,dose1,Entity,,-7.982174500823021,2,False,,-8.656742502003908,ambiref,ambiref_2_ops_321,False,,-16.63891700282693,60000000
0,chck_60M,,dose1,Entity,,3.3581037297844887,3,False,,-8.369905970990658,ambiref,ambiref_3_ops_19,False,,-5.011802241206169,60000000
1,chck_60M,,dose1,Entity,,2.9814759641885757,3,False,,-0.03469929099082947,ambiref,ambiref_3_ops_266,True,,2.9467766731977463,60000000
0,chck_60M,,dose1,Entity,,-1.2315589003264904,3,False,,-0.796836506575346,ambiref,ambiref_3_ops_290,False,,-2.0283954069018364,60000000
0,chck_60M,,dose1,Entity,,2.011420398950577,3,False,,-4.674582868814468,ambiref,ambiref_3_ops_353,False,,-2.6631624698638916,60000000
1,chck_60M,,dose1,Entity,,3.7372248396277428,3,False,,-3.371872454881668,ambiref,ambiref_3_ops_67,True,,0.3653523847460747,60000000
0,chck_60M,,dose1,Entity,,0.8244967311620712,4,False,,-5.464771881699562,ambiref,ambiref_4_ops_12,False,,-4.640275150537491,60000000
1,chck_60M,,dose1,Entity,,12.37434141151607,4,False,,-6.915824132040143,ambiref,ambiref_4_ops_165,True,,5.458517279475927,60000000
0,chck_60M,,dose1,Entity,,0.7398672625422478,4,False,,-6.053284488618374,ambiref,ambiref_4_ops_207,False,,-5.313417226076126,60000000
0,chck_60M,,dose1,Entity,,-1.2321449015289545,4,False,,-2.0279494393616915,ambiref,ambiref_4_ops_239,False,,-3.260094340890646,60000000
0,chck_60M,,dose1,Entity,,7.415155693888664,4,True,,1.966726377606392,ambiref,ambiref_4_ops_284,True,,9.381882071495056,60000000
0,chck_60M,,dose1,Entity,,2.372011492960155,5,False,,-16.822867247276008,ambiref,ambiref_5_ops_43,False,,-14.450855754315853,60000000
0,chck_60M,,dose1,Entity,,-2.1471309512853622,5,False,,-5.133798830211163,ambiref,ambiref_5_ops_69,False,,-7.280929781496525,60000000
0,chck_60M,,dose1,Entity,,-2.538744105026126,5,False,,-18.980564197525382,ambiref,ambiref_5_ops_8,False,,-21.519308302551508,60000000
-1,chck_60M,,dose1,Entity,,-3.7622663006186485,5,True,,3.253922924399376,ambiref,ambiref_5_ops_97,False,,-0.5083433762192726,60000000
0,chck_60M,,dose1,Entity,,-7.701562566682696,5,True,,7.7318573910743,ambiref,ambiref_5_ops_99,True,,0.03029482439160347,60000000
0,chck_60M,,dose1,Entity,,-2.555260192602873,0,True,,13.057486146688461,move_contents,move_contents_0_ops_114,True,,10.502225954085588,60000000
0,chck_60M,,dose1,Entity,,-2.022993735037744,0,True,,3.532811460085213,move_contents,move_contents_0_ops_236,True,,1.5098177250474691,60000000
-1,chck_60M,,dose1,Entity,,-4.123899007216096,0,True,,1.1885693464428186,move_contents,move_contents_0_ops_346,False,,-2.9353296607732773,60000000
1,chck_60M,,dose1,Entity,,7.3595840921625495,0,False,,-6.858673903159797,move_contents,move_contents_0_ops_468,True,,0.5009101890027523,60000000
0,chck_60M,,dose1,Entity,,0.27895430848002434,0,True,,2.3032408468425274,move_contents,move_contents_0_ops_504,True,,2.5821951553225517,60000000
-1,chck_60M,,dose1,Entity,,-4.9552776254713535,1,True,,2.4380143769085407,move_contents,move_contents_1_ops_161,False,,-2.517263248562813,60000000
-1,chck_60M,,dose1,Entity,,-4.6752226911485195,1,True,,0.44377734884619713,move_contents,move_contents_1_ops_194,False,,-4.231445342302322,60000000
0,chck_60M,,dose1,Entity,,13.665344851091504,1,False,,-14.523457864299417,move_contents,move_contents_1_ops_243,False,,-0.8581130132079124,60000000
0,chck_60M,,dose1,Entity,,2.441221173852682,1,False,,-2.748168971389532,move_contents,move_contents_1_ops_265,False,,-0.30694779753685,60000000
1,chck_60M,,dose1,Entity,,16.788739375770092,1,False,,-15.328731421381235,move_contents,move_contents_1_ops_293,True,,1.4600079543888569,60000000
0,chck_60M,,dose1,Entity,,4.175216149538755,2,True,,5.018499046564102,move_contents,move_contents_2_ops_103,True,,9.193715196102858,60000000
1,chck_60M,,dose1,Entity,,7.733582381159067,2,False,,-7.54395480081439,move_contents,move_contents_2_ops_160,True,,0.18962758034467697,60000000
0,chck_60M,,dose1,Entity,,4.647185541689396,2,False,,-7.368073977530003,move_contents,move_contents_2_ops_210,False,,-2.7208884358406067,60000000
0,chck_60M,,dose1,Entity,,-1.892918635159731,2,True,,5.041387485340238,move_contents,move_contents_2_ops_46,True,,3.1484688501805067,60000000
0,chck_60M,,dose1,Entity,,0.7983248084783554,2,False,,-2.405792936682701,move_contents,move_contents_2_ops_48,False,,-1.6074681282043457,60000000
0,chck_60M,,dose1,Entity,,15.118758667260408,3,False,,-21.57247183099389,move_contents,move_contents_3_ops_15,False,,-6.453713163733482,60000000
0,chck_60M,,dose1,Entity,,-1.7891154885292053,3,False,,-2.8295727372169495,move_contents,move_contents_3_ops_247,False,,-4.618688225746155,60000000
0,chck_60M,,dose1,Entity,,13.479870831593871,3,False,,-14.826218036934733,move_contents,move_contents_3_ops_351,False,,-1.3463472053408623,60000000
0,chck_60M,,dose1,Entity,,3.6479376861825585,3,False,,-18.394859657622874,move_contents,move_contents_3_ops_8,False,,-14.746921971440315,60000000
1,chck_60M,,dose1,Entity,,2.7035686522722244,3,False,,-2.4201315194368362,move_contents,move_contents_3_ops_96,True,,0.2834371328353882,60000000
1,chck_60M,,dose1,Entity,,10.191474199295044,4,False,,-5.0367414355278015,move_contents,move_contents_4_ops_143,True,,5.154732763767242,60000000
0,chck_60M,,dose1,Entity,,-1.1117724990472198,4,False,,-0.04896316770464182,move_contents,move_contents_4_ops_187,False,,-1.1607356667518616,60000000
0,chck_60M,,dose1,Entity,,2.418108332902193,4,False,,-10.938759628683329,move_contents,move_contents_4_ops_204,False,,-8.520651295781136,60000000
0,chck_60M,,dose1,Entity,,-1.9868612103164196,4,True,,9.284417375922203,move_contents,move_contents_4_ops_249,True,,7.2975561656057835,60000000
0,chck_60M,,dose1,Entity,,2.6228163093328476,4,False,,-2.9280701503157616,move_contents,move_contents_4_ops_289,False,,-0.30525384098291397,60000000
0,chck_60M,,dose1,Entity,,-7.094283374026418,5,False,,-0.040010846219956875,move_contents,move_contents_5_ops_108,False,,-7.134294220246375,60000000
1,chck_60M,,dose1,Entity,,14.770333163440228,5,False,,-6.642003081738949,move_contents,move_contents_5_ops_28,True,,8.128330081701279,60000000
0,chck_60M,,dose1,Entity,,3.2641482427716255,5,True,,3.8256930485367775,move_contents,move_contents_5_ops_33,True,,7.089841291308403,60000000
0,chck_60M,,dose1,Entity,,-2.178245316259563,5,False,,-21.26134689617902,move_contents,move_contents_5_ops_71,False,,-23.439592212438583,60000000
0,chck_60M,,dose1,Entity,,2.040766521357,5,True,,6.400585246272385,move_contents,move_contents_5_ops_77,True,,8.441351767629385,60000000
-1,chck_60M,,dose1,Entity,,-7.878509410656989,0,True,,3.8593415869399905,regular,regular_0_ops_213,False,,-4.019167823716998,60000000
0,chck_60M,,dose1,Entity,,2.6306577385403216,0,False,,-5.864495235029608,regular,regular_0_ops_263,False,,-3.2338374964892864,60000000
0,chck_60M,,dose1,Entity,,-1.4622045094147325,0,True,,3.2387300143018365,regular,regular_0_ops_314,True,,1.776525504887104,60000000
0,chck_60M,,dose1,Entity,,0.7508526258170605,0,False,,-14.217789358459413,regular,regular_0_ops_325,False,,-13.466936732642353,60000000
0,chck_60M,,dose1,Entity,,3.449538830667734,0,False,,-6.474828470498323,regular,regular_0_ops_373,False,,-3.0252896398305893,60000000
-1,chck_60M,,dose1,Entity,,-4.912069045007229,1,True,,0.5108652636408806,regular,regular_1_ops_306,False,,-4.401203781366348,60000000
0,chck_60M,,dose1,Entity,,1.1300700306892395,1,False,,-3.1094076931476593,regular,regular_1_ops_311,False,,-1.9793376624584198,60000000
0,chck_60M,,dose1,Entity,,9.863439433276653,1,False,,-16.642699517309666,regular,regular_1_ops_385,False,,-6.779260084033012,60000000
0,chck_60M,,dose1,Entity,,0.8289462476968765,1,False,,-9.073355555534363,regular,regular_1_ops_70,False,,-8.244409307837486,60000000
-1,chck_60M,,dose1,Entity,,-8.63915909640491,1,True,,7.8530875723809,regular,regular_1_ops_81,False,,-0.7860715240240097,60000000
0,chck_60M,,dose1,Entity,,-3.048236809670925,2,False,,-3.4792157784104347,regular,regular_2_ops_132,False,,-6.52745258808136,60000000
0,chck_60M,,dose1,Entity,,-2.3300167322158813,2,False,,-6.2458711341023445,regular,regular_2_ops_344,False,,-8.575887866318226,60000000
0,chck_60M,,dose1,Entity,,-1.0632251370698214,2,False,,-4.623599315062165,regular,regular_2_ops_348,False,,-5.686824452131987,60000000
0,chck_60M,,dose1,Entity,,-4.889034090563655,2,False,,-20.491840502247214,regular,regular_2_ops_58,False,,-25.38087459281087,60000000
0,chck_60M,,dose1,Entity,,-1.087673682719469,2,False,,-4.674886178225279,regular,regular_2_ops_97,False,,-5.762559860944748,60000000
0,chck_60M,,dose1,Entity,,-6.868164582177997,3,False,,-0.17885316535830498,regular,regular_3_ops_197,False,,-7.047017747536302,60000000
0,chck_60M,,dose1,Entity,,1.3244610195979476,3,True,,3.322198915295303,regular,regular_3_ops_226,True,,4.6466599348932505,60000000
0,chck_60M,,dose1,Entity,,5.2272718623280525,3,True,,1.7085018083453178,regular,regular_3_ops_372,True,,6.93577367067337,60000000
0,chck_60M,,dose1,Entity,,-7.655106910504401,3,False,,-18.677009290084243,regular,regular_3_ops_78,False,,-26.332116200588644,60000000
1,chck_60M,,dose1,Entity,,12.784468322992325,3,False,,-11.451624870300293,regular,regular_3_ops_85,True,,1.3328434526920319,60000000
0,chck_60M,,dose1,Entity,,-0.8931436389684677,4,False,,-4.233638092875481,regular,regular_4_ops_121,False,,-5.126781731843948,60000000
0,chck_60M,,dose1,Entity,,-0.828970193862915,4,True,,1.5253706872463226,regular,regular_4_ops_131,True,,0.6964004933834076,60000000
0,chck_60M,,dose1,Entity,,-1.3699221462011337,4,True,,4.519247874617577,regular,regular_4_ops_143,True,,3.149325728416443,60000000
0,chck_60M,,dose1,Entity,,-6.921879041008651,4,True,,11.336307820864022,regular,regular_4_ops_16,True,,4.4144287798553705,60000000
0,chck_60M,,dose1,Entity,,-0.6780367307364941,4,True,,1.880947943776846,regular,regular_4_ops_300,True,,1.2029112130403519,60000000
-1,chck_60M,,dose1,Entity,,-4.825948625802994,5,True,,2.7412415891885757,regular,regular_5_ops_18,False,,-2.084707036614418,60000000
0,chck_60M,,dose1,Entity,,-1.8566907346248627,5,False,,-4.866312682628632,regular,regular_5_ops_75,False,,-6.723003417253494,60000000
1,chck_60M,,dose1,Entity,,3.3264480037614703,5,False,,-1.2447147434577346,regular,regular_5_ops_82,True,,2.0817332603037357,60000000
0,chck_60M,,dose1,Entity,,-1.5935032367706299,5,False,,-3.2425042390823364,regular,regular_5_ops_86,False,,-4.836007475852966,60000000
1,chck_60M,,dose1,Entity,,2.5988973677158356,5,False,,-1.4268179833889008,regular,regular_5_ops_93,True,,1.1720793843269348,60000000
0,chck_70M,agent-properties,dose1,EWoK,-3.4632048106286675,2.7693916778080165,,True,17.227073003305122,5.844265694729984,,agent-properties_1406,True,13.763868192676455,8.613657372538,70000000
0,chck_70M,agent-properties,dose1,EWoK,20.688313660095446,8.747767805121839,,False,-54.14011734712403,-28.70221569109708,,agent-properties_1821,False,-33.45180368702859,-19.95444788597524,70000000
0,chck_70M,agent-properties,dose1,EWoK,-2.178203766234219,-0.052144319750368595,,True,10.399891910143197,4.922777776606381,,agent-properties_421,True,8.221688143908978,4.870633456856012,70000000
1,chck_70M,agent-properties,dose1,EWoK,2.5552762332372367,1.0716204573400319,,False,0.6549788163974881,-0.4490070934407413,,agent-properties_809,True,3.210255049634725,0.6226133638992906,70000000
1,chck_70M,agent-properties,dose1,EWoK,-1.338211263064295,1.7531201534438878,,False,0.07273077475838363,-0.7761196566279978,,agent-properties_89,True,-1.2654804883059114,0.9770004968158901,70000000
0,chck_70M,material-dynamics,dose1,EWoK,-4.088950872421265,0.3974614143371582,,True,5.099255084991455,0.21775078773498535,,material-dynamics_10,True,1.0103042125701904,0.6152122020721436,70000000
-1,chck_70M,material-dynamics,dose1,EWoK,3.893742650747299,-5.511216402053833,,True,-0.001347273588180542,3.0501434803009033,,material-dynamics_37,False,3.8923953771591187,-2.4610729217529297,70000000
0,chck_70M,material-dynamics,dose1,EWoK,3.1038414239883423,2.902257561683655,,False,-3.8524099588394165,-2.9907203912734985,,material-dynamics_480,False,-0.7485685348510742,-0.08846282958984375,70000000
1,chck_70M,material-dynamics,dose1,EWoK,1.0323657393455505,1.984591543674469,,False,-1.119162380695343,-1.3863711953163147,,material-dynamics_567,True,-0.08679664134979248,0.5982203483581543,70000000
0,chck_70M,material-dynamics,dose1,EWoK,1.3814186491072178,1.43606645334512,,True,0.25313829723745584,1.0772488852962852,,material-dynamics_643,True,1.6345569463446736,2.513315338641405,70000000
-1,chck_70M,material-properties,dose1,EWoK,1.7637662440538406,-0.37747012823820114,,True,-1.9906568229198456,0.219306118786335,,material-properties_0,False,-0.22689057886600494,-0.15816400945186615,70000000
0,chck_70M,material-properties,dose1,EWoK,1.236561207100749,2.145915610715747,,True,-0.5427490994334221,1.394557822495699,,material-properties_145,True,0.6938121076673269,3.540473433211446,70000000
0,chck_70M,material-properties,dose1,EWoK,0.19104649499058723,-1.2286102268844843,,False,-1.461691975593567,-0.4268146827816963,,material-properties_149,False,-1.2706454806029797,-1.6554249096661806,70000000
1,chck_70M,material-properties,dose1,EWoK,0.29114171117544174,0.268441766500473,,False,0.338150791823864,-0.1549311876296997,,material-properties_156,True,0.6292925029993057,0.11351057887077332,70000000
0,chck_70M,material-properties,dose1,EWoK,-1.0461392775177956,0.3554912582039833,,True,1.3138587437570095,0.21753885224461555,,material-properties_59,True,0.26771946623921394,0.5730301104485989,70000000
-1,chck_70M,physical-dynamics,dose1,EWoK,-4.106894835829735,-4.940419428050518,,True,3.5647877529263496,3.2827077880501747,,physical-dynamics_103,False,-0.5421070829033852,-1.6577116400003433,70000000
1,chck_70M,physical-dynamics,dose1,EWoK,1.6390345245599747,0.8854154348373413,,False,-1.6331724673509598,-0.6867921054363251,,physical-dynamics_16,True,0.005862057209014893,0.19862332940101624,70000000
-1,chck_70M,physical-dynamics,dose1,EWoK,-0.30034792609512806,-5.8798210285604,,True,-2.4967249762266874,3.1063687950372696,,physical-dynamics_4,False,-2.7970729023218155,-2.7734522335231304,70000000
0,chck_70M,physical-dynamics,dose1,EWoK,-0.03202267736196518,0.6140080839395523,,True,2.3930323272943497,0.3021685779094696,,physical-dynamics_66,True,2.3610096499323845,0.9161766618490219,70000000
0,chck_70M,physical-dynamics,dose1,EWoK,1.8093808870762587,2.8085525054484606,,False,-3.3604403492063284,-4.862929543480277,,physical-dynamics_88,False,-1.5510594621300697,-2.0543770380318165,70000000
1,chck_70M,physical-interactions,dose1,EWoK,1.0610095784068108,1.2449112515896559,,False,1.6395062059164047,-0.6115863975137472,,physical-interactions_25,True,2.7005157843232155,0.6333248540759087,70000000
1,chck_70M,physical-interactions,dose1,EWoK,-0.09028039127588272,1.947939619421959,,False,0.15470518171787262,-0.16292250156402588,,physical-interactions_330,True,0.0644247904419899,1.785017117857933,70000000
-1,chck_70M,physical-interactions,dose1,EWoK,-3.747037095250562,-9.04944661562331,,True,2.726145521039143,4.1943571169395,,physical-interactions_345,False,-1.0208915742114186,-4.85508949868381,70000000
0,chck_70M,physical-interactions,dose1,EWoK,1.2875423431396484,-4.9900860115885735,,True,-0.9955155029892921,7.037013202905655,,physical-interactions_414,True,0.2920268401503563,2.0469271913170815,70000000
0,chck_70M,physical-interactions,dose1,EWoK,4.041272631613538,1.1654699712526053,,True,1.649065843084827,4.384534895652905,,physical-interactions_479,True,5.690338474698365,5.55000486690551,70000000
0,chck_70M,physical-relations,dose1,EWoK,1.5719837346114218,-3.2602346087805927,,False,-2.90570668829605,-1.4026967757381499,,physical-relations_558,False,-1.333722953684628,-4.662931384518743,70000000
0,chck_70M,physical-relations,dose1,EWoK,-1.1122732030926272,-10.884376216912642,,True,0.7073766452958807,30.827445350354537,,physical-relations_64,True,-0.4048965577967465,19.943069133441895,70000000
0,chck_70M,physical-relations,dose1,EWoK,-0.6320619229227304,-0.4043883606791496,,True,0.4105676990002394,0.512840012088418,,physical-relations_644,True,-0.22149422392249107,0.10845165140926838,70000000
-1,chck_70M,physical-relations,dose1,EWoK,-0.2643145868787542,-2.390076970332302,,True,-0.058256000629626215,2.09357586374972,,physical-relations_675,False,-0.3225705875083804,-0.296501106582582,70000000
0,chck_70M,physical-relations,dose1,EWoK,19.848327279556543,8.033471840899438,,False,-43.50515511306003,-19.56617559446022,,physical-relations_799,False,-23.656827833503485,-11.532703753560781,70000000
0,chck_70M,quantitative-properties,dose1,EWoK,-1.8367120176553726,-3.301789090037346,,False,-1.4639231711626053,-2.327055975794792,,quantitative-properties_173,False,-3.300635188817978,-5.628845065832138,70000000
1,chck_70M,quantitative-properties,dose1,EWoK,0.001885831356048584,4.3363155126571655,,False,-0.3647347688674927,-2.358354687690735,,quantitative-properties_234,True,-0.3628489375114441,1.9779608249664307,70000000
0,chck_70M,quantitative-properties,dose1,EWoK,1.8643492385745049,0.8287718966603279,,False,0.1001821905374527,-1.1154184825718403,,quantitative-properties_252,False,1.9645314291119576,-0.2866465859115124,70000000
0,chck_70M,quantitative-properties,dose1,EWoK,0.42782011441886425,-0.30723150447010994,,False,-0.2705508880317211,-0.040559567511081696,,quantitative-properties_311,False,0.15726922638714314,-0.34779107198119164,70000000
-1,chck_70M,quantitative-properties,dose1,EWoK,6.195654094219208,-0.818595826625824,,True,-0.7655397653579712,0.5523820519447327,,quantitative-properties_57,False,5.430114328861237,-0.2662137746810913,70000000
1,chck_70M,social-interactions,dose1,EWoK,4.35919080581516,2.6822354728356004,,False,-1.1400057571008801,-2.4568711081519723,,social-interactions_118,True,3.21918504871428,0.22536436468362808,70000000
1,chck_70M,social-interactions,dose1,EWoK,6.843498487025499,4.401316005736589,,False,0.06234447658061981,-0.6087365634739399,,social-interactions_161,True,6.905842963606119,3.7925794422626495,70000000
1,chck_70M,social-interactions,dose1,EWoK,5.006911285221577,5.4314027689397335,,False,-1.8293871488422155,-2.610183846205473,,social-interactions_243,True,3.177524136379361,2.8212189227342606,70000000
1,chck_70M,social-interactions,dose1,EWoK,-0.0358378104865551,2.181954760104418,,False,1.1830497607588768,-0.5911127887666225,,social-interactions_265,True,1.1472119502723217,1.5908419713377953,70000000
-1,chck_70M,social-interactions,dose1,EWoK,-0.3852426400408149,-2.143864224664867,,True,-1.5371453575789928,1.8165145860984921,,social-interactions_293,False,-1.9223879976198077,-0.3273496385663748,70000000
1,chck_70M,social-properties,dose1,EWoK,0.6264646425843239,3.563871854916215,,False,-3.554440774023533,-0.8215902801603079,,social-properties_103,True,-2.927976131439209,2.742281574755907,70000000
0,chck_70M,social-properties,dose1,EWoK,-8.488992587663233,-4.663400875404477,,False,2.4282653415575624,-0.2826534565538168,,social-properties_194,False,-6.060727246105671,-4.946054331958294,70000000
0,chck_70M,social-properties,dose1,EWoK,-2.082464963197708,0.68596151471138,,False,1.9206598401069641,-1.3597548007965088,,social-properties_210,False,-0.16180512309074402,-0.6737932860851288,70000000
0,chck_70M,social-properties,dose1,EWoK,2.742930769920349,0.42829716205596924,,False,-2.9810726642608643,-1.4090538024902344,,social-properties_46,False,-0.23814189434051514,-0.9807566404342651,70000000
0,chck_70M,social-properties,dose1,EWoK,-0.044919759035110474,1.113322228193283,,True,-0.8047133684158325,1.2068382501602173,,social-properties_48,True,-0.849633127450943,2.3201604783535004,70000000
-1,chck_70M,social-relations,dose1,EWoK,-3.8119950592517853,-3.6761792600154877,,True,6.320610880851746,3.407017469406128,,social-relations_1407,False,2.5086158215999603,-0.26916179060935974,70000000
0,chck_70M,social-relations,dose1,EWoK,0.9980602860450745,2.9835776649415493,,False,-0.43706840369850397,-3.5715048126876354,,social-relations_34,False,0.5609918823465705,-0.5879271477460861,70000000
0,chck_70M,social-relations,dose1,EWoK,-3.1065020384266973,-1.2124523809179664,,False,-0.19718345999717712,-1.3936182633042336,,social-relations_386,False,-3.3036854984238744,-2.6060706442222,70000000
0,chck_70M,social-relations,dose1,EWoK,1.8620641307206824,5.798549640458077,,False,2.372111780452542,-21.169403491076082,,social-relations_62,False,4.2341759111732244,-15.370853850618005,70000000
1,chck_70M,social-relations,dose1,EWoK,-0.12785181403160095,2.152400314807892,,False,1.3529240489006042,-0.7549436688423157,,social-relations_640,True,1.2250722348690033,1.3974566459655762,70000000
-1,chck_70M,spatial-relations,dose1,EWoK,-4.083564915694296,-7.036856981925666,,True,-1.843830045312643,1.1760075325146317,,spatial-relations_143,False,-5.927394961006939,-5.860849449411035,70000000
0,chck_70M,spatial-relations,dose1,EWoK,-0.35662984009832144,-1.7434006994590163,,True,5.2092009568586946,6.600021276623011,,spatial-relations_187,True,4.852571116760373,4.856620577163994,70000000
0,chck_70M,spatial-relations,dose1,EWoK,-0.5271269901422784,0.6424374544294551,,False,-4.249689262243919,-1.1971966222627088,,spatial-relations_247,False,-4.7768162523861974,-0.5547591678332537,70000000
0,chck_70M,spatial-relations,dose1,EWoK,0.47756533441133797,0.9276441733818501,,False,-5.11093519651331,-2.085126708028838,,spatial-relations_289,False,-4.633369862101972,-1.157482534646988,70000000
0,chck_70M,spatial-relations,dose1,EWoK,-1.0644756220281124,-2.3258679918944836,,True,1.7321085408329964,3.1147398203611374,,spatial-relations_425,True,0.667632918804884,0.7888718284666538,70000000
0,chck_70M,,dose1,Entity,,-2.771534398663789,0,False,,-5.36108762351796,ambiref,ambiref_0_ops_101,False,,-8.13262202218175,70000000
