seed,group,contrast,n,n_checkpoints,late_mean_delta_accuracy_pct,late_mean_acc_a,late_mean_acc_b,mean_relevant_updates,mean_total_ops,mean_prefix_words
43022,total_ops_1,RSminusR,331,3,-5.3373615307150075,31.72205438066465,37.05941591137966,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_1,VminusC,331,3,1.409869083585093,33.93756294058409,32.527693856998994,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_1,VSminusC,331,3,-4.632426988922457,27.895266868076536,32.527693856998994,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_1,VSminusV,331,3,-6.0422960725075505,27.895266868076536,33.93756294058409,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_1,RminusV,331,3,3.1218529707955724,37.05941591137966,33.93756294058409,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_1,RSminusVS,331,3,3.8267875125881154,31.72205438066465,27.895266868076536,0.22356495468277945,1.0,69.66465256797584
43022,total_ops_10,RminusC,733,3,-1.0914051841746222,20.463847203274216,21.55525238744884,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,RSminusC,733,3,0.318326512050934,21.873578899499773,21.55525238744884,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,RSminusR,733,3,1.4097316962255562,21.873578899499773,20.463847203274216,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,VminusC,733,3,5.3660754888585736,26.921327876307412,21.55525238744884,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,VSminusC,733,3,4.820372896771261,26.3756252842201,21.55525238744884,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,VSminusV,733,3,-0.5457025920873129,26.3756252842201,26.921327876307412,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,RminusV,733,3,-6.457480673033196,20.463847203274216,26.921327876307412,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_10,RSminusVS,733,3,-4.502046384720327,21.873578899499773,26.3756252842201,2.8076398362892223,10.0,141.51841746248294
43022,total_ops_11,RminusC,828,3,-3.2608695652173907,19.766505636070853,23.027375201288244,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,RSminusC,828,3,-2.0933977455716573,20.933977455716587,23.027375201288244,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,RSminusR,828,3,1.1674718196457334,20.933977455716587,19.766505636070853,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,VminusC,828,3,4.106280193236717,27.13365539452496,23.027375201288244,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,VSminusC,828,3,2.6972624798711777,25.72463768115942,23.027375201288244,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,VSminusV,828,3,-1.4090177133655395,25.72463768115942,27.13365539452496,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,RminusV,828,3,-7.367149758454108,19.766505636070853,27.13365539452496,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_11,RSminusVS,828,3,-4.790660225442835,20.933977455716587,25.72463768115942,2.9504830917874396,11.0,149.18961352657004
43022,total_ops_12,RminusC,919,3,-1.8135654697134562,22.270583968081247,24.084149437794704,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,RSminusC,919,3,-3.409503083061299,20.674646354733405,24.084149437794704,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,RSminusR,919,3,-1.595937613347843,20.674646354733405,22.270583968081247,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,VminusC,919,3,3.482045701849838,27.56619513964454,24.084149437794704,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,VSminusC,919,3,1.6684802321363819,25.752629669931085,24.084149437794704,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,VSminusV,919,3,-1.8135654697134562,25.752629669931085,27.56619513964454,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,RminusV,919,3,-5.295611171563294,22.270583968081247,27.56619513964454,3.115342763873776,12.0,158.37431991294886
43022,total_ops_12,RSminusVS,919,3,-5.077983315197681,20.674646354733405,25.752629669931085,3.115342763873776,12.0,158.37431991294886
43022,total_ops_2,RminusC,339,3,3.736479842674534,33.6283185840708,29.891838741396263,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,RSminusC,339,3,1.966568338249754,31.858407079646017,29.891838741396263,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,RSminusR,339,3,-1.7699115044247797,31.858407079646017,33.6283185840708,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,VminusC,339,3,-1.0816125860373624,28.8102261553589,29.891838741396263,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,VSminusC,339,3,-3.04818092428712,26.843657817109143,29.891838741396263,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,VSminusV,339,3,-1.9665683382497576,26.843657817109143,28.8102261553589,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,RminusV,339,3,4.818092428711896,33.6283185840708,28.8102261553589,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_2,RSminusVS,339,3,5.014749262536874,31.858407079646017,26.843657817109143,0.4424778761061947,2.0,77.53687315634218
43022,total_ops_3,RminusC,358,3,1.955307262569832,29.702048417132215,27.746741154562383,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,RSminusC,358,3,0.7448789571694618,28.491620111731844,27.746741154562383,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,RSminusR,358,3,-1.2104283054003702,28.491620111731844,29.702048417132215,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,VminusC,358,3,2.700186219739294,30.446927374301676,27.746741154562383,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,VSminusC,358,3,-2.327746741154563,25.41899441340782,27.746741154562383,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,VSminusV,358,3,-5.027932960893857,25.41899441340782,30.446927374301676,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,RminusV,358,3,-0.7448789571694618,29.702048417132215,30.446927374301676,0.723463687150838,3.0,85.74022346368714
43022,total_ops_3,RSminusVS,358,3,3.0726256983240248,28.491620111731844,25.41899441340782,0.723463687150838,3.0,85.74022346368714
43022,total_ops_4,RminusC,369,3,1.355013550135503,26.467931345980126,25.112917795844623,1.005420054200542,4.0,93.0
43022,total_ops_4,RSminusC,369,3,-1.2646793134598013,23.848238482384822,25.112917795844623,1.005420054200542,4.0,93.0
43022,total_ops_4,RSminusR,369,3,-2.6196928635953043,23.848238482384822,26.467931345980126,1.005420054200542,4.0,93.0
43022,total_ops_4,VminusC,369,3,-0.542005420054199,24.570912375790424,25.112917795844623,1.005420054200542,4.0,93.0
43022,total_ops_4,VSminusC,369,3,-1.2646793134598013,23.848238482384822,25.112917795844623,1.005420054200542,4.0,93.0
43022,total_ops_4,VSminusV,369,3,-0.7226738934056023,23.848238482384822,24.570912375790424,1.005420054200542,4.0,93.0
43022,total_ops_4,RminusV,369,3,1.897018970189702,26.467931345980126,24.570912375790424,1.005420054200542,4.0,93.0
43022,total_ops_4,RSminusVS,369,3,0.0,23.848238482384822,23.848238482384822,1.005420054200542,4.0,93.0
43022,total_ops_5,RminusC,393,3,4.071246819338423,26.802374893977948,22.731128074639525,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,RSminusC,393,3,-1.6963528413910112,21.034775233248514,22.731128074639525,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,RSminusR,393,3,-5.767599660729434,21.034775233248514,26.802374893977948,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,VminusC,393,3,2.9686174724342678,25.699745547073793,22.731128074639525,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,VSminusC,393,3,0.6785411365564045,23.40966921119593,22.731128074639525,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,VSminusV,393,3,-2.2900763358778633,23.40966921119593,25.699745547073793,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,RminusV,393,3,1.1026293469041555,26.802374893977948,25.699745547073793,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_5,RSminusVS,393,3,-2.3748939779474156,21.034775233248514,23.40966921119593,1.3231552162849873,5.0,101.42493638676845
43022,total_ops_6,RminusC,446,3,0.5231689088191338,25.71001494768311,25.186846038863976,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,RSminusC,446,3,-1.4200298953662198,23.766816143497756,25.186846038863976,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,RSminusR,446,3,-1.9431988041853536,23.766816143497756,25.71001494768311,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,VminusC,446,3,0.896860986547086,26.083707025411062,25.186846038863976,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,VSminusC,446,3,0.5979073243647228,25.7847533632287,25.186846038863976,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,VSminusV,446,3,-0.2989536621823632,25.7847533632287,26.083707025411062,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,RminusV,446,3,-0.3736920777279522,25.71001494768311,26.083707025411062,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_6,RSminusVS,446,3,-2.0179372197309426,23.766816143497756,25.7847533632287,1.6591928251121075,6.0,109.03363228699551
43022,total_ops_7,RminusC,508,3,2.362204724409448,24.081364829396325,21.719160104986877,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,RSminusC,508,3,1.115485564304464,22.83464566929134,21.719160104986877,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,RSminusR,508,3,-1.246719160104984,22.83464566929134,24.081364829396325,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,VminusC,508,3,4.133858267716537,25.853018372703414,21.719160104986877,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,VSminusC,508,3,3.412073490813647,25.131233595800524,21.719160104986877,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,VSminusV,508,3,-0.72178477690289,25.131233595800524,25.853018372703414,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,RminusV,508,3,-1.7716535433070888,24.081364829396325,25.853018372703414,2.045275590551181,7.0,117.93897637795276
43022,total_ops_7,RSminusVS,508,3,-2.296587926509183,22.83464566929134,25.131233595800524,2.045275590551181,7.0,117.93897637795276
43022,total_ops_8,RminusC,592,3,-3.378378378378379,21.34009009009009,24.71846846846847,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,RSminusC,592,3,-1.4076576576576585,23.31081081081081,24.71846846846847,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,RSminusR,592,3,1.9707207207207205,23.31081081081081,21.34009009009009,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,VminusC,592,3,0.563063063063062,25.28153153153153,24.71846846846847,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,VSminusC,592,3,1.1824324324324316,25.9009009009009,24.71846846846847,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,VSminusV,592,3,0.6193693693693696,25.9009009009009,25.28153153153153,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,RminusV,592,3,-3.941441441441441,21.34009009009009,25.28153153153153,2.285472972972973,8.0,126.08952702702703
43022,total_ops_8,RSminusVS,592,3,-2.59009009009009,23.31081081081081,25.9009009009009,2.285472972972973,8.0,126.08952702702703
43022,total_ops_9,RminusC,660,3,0.5050505050505052,23.484848484848484,22.97979797979798,2.5196969696969695,9.0,134.4
43022,total_ops_9,RSminusC,660,3,0.05050505050505194,23.03030303030303,22.97979797979798,2.5196969696969695,9.0,134.4
43022,total_ops_9,RSminusR,660,3,-0.45454545454545325,23.03030303030303,23.484848484848484,2.5196969696969695,9.0,134.4
43022,total_ops_9,VminusC,660,3,3.383838383838384,26.363636363636363,22.97979797979798,2.5196969696969695,9.0,134.4
43022,total_ops_9,VSminusC,660,3,1.9191919191919204,24.8989898989899,22.97979797979798,2.5196969696969695,9.0,134.4
43022,total_ops_9,VSminusV,660,3,-1.4646464646464636,24.8989898989899,26.363636363636363,2.5196969696969695,9.0,134.4
43022,total_ops_9,RminusV,660,3,-2.878787878787879,23.484848484848484,26.363636363636363,2.5196969696969695,9.0,134.4
43022,total_ops_9,RSminusVS,660,3,-1.8686868686868685,23.03030303030303,24.8989898989899,2.5196969696969695,9.0,134.4
