seed,arm,checkpoint,group,n,accuracy_pct,mean_relevant_updates,mean_total_ops,mean_prefix_words,stale_pick_pct_among_wrong_stale_available_not_gold
43022,RS,chck_100M,total_ops_10,733,21.55525238744884,2.8076398362892223,10.0,141.51841746248294,44.927536231884055
43022,RS,chck_100M,total_ops_11,828,21.256038647342994,2.9504830917874396,11.0,149.18961352657004,42.5531914893617
43022,RS,chck_100M,total_ops_12,919,21.32752992383025,3.115342763873776,12.0,158.37431991294886,43.24324324324324
43022,RS,chck_100M,total_ops_2,339,32.743362831858406,0.4424778761061947,2.0,77.53687315634218,50.0
43022,RS,chck_100M,total_ops_3,358,28.77094972067039,0.723463687150838,3.0,85.74022346368714,61.53846153846154
43022,RS,chck_100M,total_ops_4,369,24.119241192411923,1.005420054200542,4.0,93.0,40.90909090909091
43022,RS,chck_100M,total_ops_5,393,21.62849872773537,1.3231552162849873,5.0,101.42493638676845,51.351351351351354
43022,RS,chck_100M,total_ops_6,446,23.766816143497756,1.6591928251121075,6.0,109.03363228699551,46.55172413793103
43022,RS,chck_100M,total_ops_7,508,23.031496062992126,2.045275590551181,7.0,117.93897637795276,53.93258426966292
43022,RS,chck_100M,total_ops_8,592,23.47972972972973,2.285472972972973,8.0,126.08952702702703,51.515151515151516
43022,RS,chck_100M,total_ops_9,660,23.333333333333332,2.5196969696969695,9.0,134.4,45.08196721311475
43022,RS,chck_80M,ALL,6780,23.761061946902654,1.9960176991150442,7.359587020648967,120.59041297935103,49.79550102249489
43022,RS,chck_80M,rel0_total_ops_0,304,43.0921052631579,0.0,0.0,61.473684210526315,nan
43022,RS,chck_80M,rel0_total_ops_1,257,33.463035019455255,0.0,1.0,69.715953307393,nan
43022,RS,chck_80M,rel0_total_ops_10,36,19.444444444444443,0.0,10.0,143.72222222222223,nan
43022,RS,chck_80M,rel0_total_ops_11,32,25.0,0.0,11.0,148.96875,nan
43022,RS,chck_80M,rel0_total_ops_12,30,16.666666666666668,0.0,12.0,157.36666666666667,nan
43022,RS,chck_80M,rel0_total_ops_2,212,41.9811320754717,0.0,2.0,77.93867924528301,nan
43022,RS,chck_80M,rel0_total_ops_3,172,41.27906976744186,0.0,3.0,85.88372093023256,nan
43022,RS,chck_80M,rel0_total_ops_4,131,37.404580152671755,0.0,4.0,93.36641221374046,nan
43022,RS,chck_80M,rel0_total_ops_5,104,38.46153846153846,0.0,5.0,100.5673076923077,nan
43022,RS,chck_80M,rel0_total_ops_6,88,38.63636363636363,0.0,6.0,107.64772727272727,nan
43022,RS,chck_80M,rel0_total_ops_7,66,37.878787878787875,0.0,7.0,117.81818181818181,nan
43022,RS,chck_80M,rel0_total_ops_8,63,23.80952380952381,0.0,8.0,127.47619047619048,nan
43022,RS,chck_80M,rel0_total_ops_9,46,39.130434782608695,0.0,9.0,134.91304347826087,nan
43022,RS,chck_80M,rel_eq0,1541,37.508111615833876,0.0,3.388059701492537,88.73329007138221,nan
43022,RS,chck_80M,rel_ge1,5239,19.717503340332126,2.5831265508684864,8.527772475663294,129.96087039511357,49.79550102249489
43022,RS,chck_80M,rel_ge2,3916,21.118488253319715,3.1179775280898876,9.274770173646578,136.0349846782431,49.9482936918304
43022,RS,chck_80M,rel_ge3,2650,22.754716981132077,3.6520754716981134,9.80188679245283,140.93735849056603,50.80789946140036
43022,RS,chck_80M,rel_ge4,1420,24.154929577464788,4.216901408450704,10.112676056338028,143.64225352112675,48.598130841121495
43022,RS,chck_80M,rel_updates_0,1541,37.508111615833876,0.0,3.388059701492537,88.73329007138221,nan
43022,RS,chck_80M,rel_updates_1,1323,15.570672713529856,1.0,6.316704459561603,111.98185941043084,36.36363636363637
43022,RS,chck_80M,rel_updates_2,1266,17.69352290679305,2.0,8.171406003159557,125.77330173775671,48.78048780487805
43022,RS,chck_80M,rel_updates_3,1230,21.13821138211382,3.0,9.44308943089431,137.81463414634146,53.813559322033896
43022,RS,chck_80M,rel_updates_4,1112,23.83093525179856,4.0,10.02158273381295,142.931654676259,51.36186770428016
43022,RS,chck_80M,rel_updates_5,308,25.324675324675326,5.0,10.441558441558442,146.2077922077922,37.5
43022,RS,chck_80M,total_ops_0,304,43.0921052631579,0.0,0.0,61.473684210526315,nan
43022,RS,chck_80M,total_ops_1,331,30.815709969788518,0.22356495468277945,1.0,69.66465256797584,nan
43022,RS,chck_80M,total_ops_10,733,21.828103683492497,2.8076398362892223,10.0,141.51841746248294,46.85314685314685
43022,RS,chck_80M,total_ops_11,828,19.685990338164252,2.9504830917874396,11.0,149.18961352657004,46.93877551020408
43022,RS,chck_80M,total_ops_12,919,19.912948857453753,3.115342763873776,12.0,158.37431991294886,48.67724867724868
43022,RS,chck_80M,total_ops_2,339,30.97345132743363,0.4424778761061947,2.0,77.53687315634218,60.0
43022,RS,chck_80M,total_ops_3,358,27.6536312849162,0.723463687150838,3.0,85.74022346368714,69.23076923076923
43022,RS,chck_80M,total_ops_4,369,23.306233062330623,1.005420054200542,4.0,93.0,43.47826086956522
43022,RS,chck_80M,total_ops_5,393,20.10178117048346,1.3231552162849873,5.0,101.42493638676845,53.84615384615385
43022,RS,chck_80M,total_ops_6,446,23.318385650224215,1.6591928251121075,6.0,109.03363228699551,51.785714285714285
43022,RS,chck_80M,total_ops_7,508,22.244094488188978,2.045275590551181,7.0,117.93897637795276,57.142857142857146
43022,RS,chck_80M,total_ops_8,592,22.466216216216218,2.285472972972973,8.0,126.08952702702703,55.0
43022,RS,chck_80M,total_ops_9,660,23.181818181818183,2.5196969696969695,9.0,134.4,46.34146341463415
43022,RS,chck_90M,ALL,6780,24.70501474926254,1.9960176991150442,7.359587020648967,120.59041297935103,47.114375655823714
43022,RS,chck_90M,rel0_total_ops_0,304,43.421052631578945,0.0,0.0,61.473684210526315,nan
43022,RS,chck_90M,rel0_total_ops_1,257,35.40856031128405,0.0,1.0,69.715953307393,nan
43022,RS,chck_90M,rel0_total_ops_10,36,27.77777777777778,0.0,10.0,143.72222222222223,nan
43022,RS,chck_90M,rel0_total_ops_11,32,28.125,0.0,11.0,148.96875,nan
43022,RS,chck_90M,rel0_total_ops_12,30,16.666666666666668,0.0,12.0,157.36666666666667,nan
43022,RS,chck_90M,rel0_total_ops_2,212,44.339622641509436,0.0,2.0,77.93867924528301,nan
43022,RS,chck_90M,rel0_total_ops_3,172,44.18604651162791,0.0,3.0,85.88372093023256,nan
43022,RS,chck_90M,rel0_total_ops_4,131,39.69465648854962,0.0,4.0,93.36641221374046,nan
43022,RS,chck_90M,rel0_total_ops_5,104,38.46153846153846,0.0,5.0,100.5673076923077,nan
43022,RS,chck_90M,rel0_total_ops_6,88,44.31818181818182,0.0,6.0,107.64772727272727,nan
43022,RS,chck_90M,rel0_total_ops_7,66,40.90909090909091,0.0,7.0,117.81818181818181,nan
43022,RS,chck_90M,rel0_total_ops_8,63,31.746031746031747,0.0,8.0,127.47619047619048,nan
43022,RS,chck_90M,rel0_total_ops_9,46,36.95652173913044,0.0,9.0,134.91304347826087,nan
43022,RS,chck_90M,rel_eq0,1541,39.71447112264763,0.0,3.388059701492537,88.73329007138221,nan
43022,RS,chck_90M,rel_ge1,5239,20.290131704523763,2.5831265508684864,8.527772475663294,129.96087039511357,47.114375655823714
43022,RS,chck_90M,rel_ge2,3916,21.884576098059245,3.1179775280898876,9.274770173646578,136.0349846782431,47.08377518557794
43022,RS,chck_90M,rel_ge3,2650,23.58490566037736,3.6520754716981134,9.80188679245283,140.93735849056603,47.504621072088725
43022,RS,chck_90M,rel_ge4,1420,24.859154929577464,4.216901408450704,10.112676056338028,143.64225352112675,46.12903225806452
43022,RS,chck_90M,rel_updates_0,1541,39.71447112264763,0.0,3.388059701492537,88.73329007138221,nan
43022,RS,chck_90M,rel_updates_1,1323,15.570672713529856,1.0,6.316704459561603,111.98185941043084,50.0
43022,RS,chck_90M,rel_updates_2,1266,18.325434439178515,2.0,8.171406003159557,125.77330173775671,46.517412935323385
43022,RS,chck_90M,rel_updates_3,1230,22.11382113821138,3.0,9.44308943089431,137.81463414634146,49.35064935064935
43022,RS,chck_90M,rel_updates_4,1112,24.3705035971223,4.0,10.02158273381295,142.931654676259,48.59437751004016
43022,RS,chck_90M,rel_updates_5,308,26.623376623376622,5.0,10.441558441558442,146.2077922077922,36.0655737704918
43022,RS,chck_90M,total_ops_0,304,43.421052631578945,0.0,0.0,61.473684210526315,nan
43022,RS,chck_90M,total_ops_1,331,32.02416918429003,0.22356495468277945,1.0,69.66465256797584,nan
43022,RS,chck_90M,total_ops_10,733,22.237380627557982,2.8076398362892223,10.0,141.51841746248294,46.0431654676259
43022,RS,chck_90M,total_ops_11,828,21.85990338164251,2.9504830917874396,11.0,149.18961352657004,42.7027027027027
43022,RS,chck_90M,total_ops_12,919,20.783460282916213,3.115342763873776,12.0,158.37431991294886,44.02173913043478
43022,RS,chck_90M,total_ops_2,339,31.858407079646017,0.4424778761061947,2.0,77.53687315634218,50.0
43022,RS,chck_90M,total_ops_3,358,29.050279329608937,0.723463687150838,3.0,85.74022346368714,53.84615384615385
43022,RS,chck_90M,total_ops_4,369,24.119241192411923,1.005420054200542,4.0,93.0,40.90909090909091
43022,RS,chck_90M,total_ops_5,393,21.374045801526716,1.3231552162849873,5.0,101.42493638676845,52.77777777777778
43022,RS,chck_90M,total_ops_6,446,24.2152466367713,1.6591928251121075,6.0,109.03363228699551,48.275862068965516
43022,RS,chck_90M,total_ops_7,508,23.228346456692915,2.045275590551181,7.0,117.93897637795276,54.54545454545455
43022,RS,chck_90M,total_ops_8,592,23.986486486486488,2.285472972972973,8.0,126.08952702702703,52.525252525252526
43022,RS,chck_90M,total_ops_9,660,22.575757575757574,2.5196969696969695,9.0,134.4,47.96747967479675
43022,V,chck_100M,ALL,6780,27.772861356932154,1.9960176991150442,7.359587020648967,120.59041297935103,37.37373737373738
43022,V,chck_100M,rel0_total_ops_0,304,41.44736842105263,0.0,0.0,61.473684210526315,nan
43022,V,chck_100M,rel0_total_ops_1,257,38.521400778210115,0.0,1.0,69.715953307393,nan
43022,V,chck_100M,rel0_total_ops_10,36,36.111111111111114,0.0,10.0,143.72222222222223,nan
43022,V,chck_100M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,V,chck_100M,rel0_total_ops_12,30,36.666666666666664,0.0,12.0,157.36666666666667,nan
43022,V,chck_100M,rel0_total_ops_2,212,40.56603773584906,0.0,2.0,77.93867924528301,nan
43022,V,chck_100M,rel0_total_ops_3,172,41.27906976744186,0.0,3.0,85.88372093023256,nan
43022,V,chck_100M,rel0_total_ops_4,131,37.404580152671755,0.0,4.0,93.36641221374046,nan
43022,V,chck_100M,rel0_total_ops_5,104,35.57692307692308,0.0,5.0,100.5673076923077,nan
43022,V,chck_100M,rel0_total_ops_6,88,40.90909090909091,0.0,6.0,107.64772727272727,nan
43022,V,chck_100M,rel0_total_ops_7,66,34.84848484848485,0.0,7.0,117.81818181818181,nan
43022,V,chck_100M,rel0_total_ops_8,63,28.571428571428573,0.0,8.0,127.47619047619048,nan
43022,V,chck_100M,rel0_total_ops_9,46,34.78260869565217,0.0,9.0,134.91304347826087,nan
43022,V,chck_100M,rel_eq0,1541,38.61129136924075,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_100M,rel_ge1,5239,24.58484443596106,2.5831265508684864,8.527772475663294,129.96087039511357,37.37373737373738
43022,V,chck_100M,rel_ge2,3916,27.29826353421859,3.1179775280898876,9.274770173646578,136.0349846782431,37.5
43022,V,chck_100M,rel_ge3,2650,29.50943396226415,3.6520754716981134,9.80188679245283,140.93735849056603,34.93975903614458
43022,V,chck_100M,rel_ge4,1420,32.46478873239437,4.216901408450704,10.112676056338028,143.64225352112675,36.330935251798564
43022,V,chck_100M,rel_updates_0,1541,38.61129136924075,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_100M,rel_updates_1,1323,16.55328798185941,1.0,6.316704459561603,111.98185941043084,27.272727272727273
43022,V,chck_100M,rel_updates_2,1266,22.669826224328595,2.0,8.171406003159557,125.77330173775671,40.83769633507853
43022,V,chck_100M,rel_updates_3,1230,26.097560975609756,3.0,9.44308943089431,137.81463414634146,33.18181818181818
43022,V,chck_100M,rel_updates_4,1112,32.73381294964029,4.0,10.02158273381295,142.931654676259,37.2093023255814
43022,V,chck_100M,rel_updates_5,308,31.493506493506494,5.0,10.441558441558442,146.2077922077922,33.333333333333336
43022,V,chck_100M,total_ops_0,304,41.44736842105263,0.0,0.0,61.473684210526315,nan
43022,V,chck_100M,total_ops_1,331,33.8368580060423,0.22356495468277945,1.0,69.66465256797584,nan
43022,V,chck_100M,total_ops_10,733,26.330150068212824,2.8076398362892223,10.0,141.51841746248294,29.62962962962963
43022,V,chck_100M,total_ops_11,828,27.17391304347826,2.9504830917874396,11.0,149.18961352657004,31.60919540229885
43022,V,chck_100M,total_ops_12,919,27.747551686615886,3.115342763873776,12.0,158.37431991294886,39.21568627450981
43022,V,chck_100M,total_ops_2,339,28.908554572271388,0.4424778761061947,2.0,77.53687315634218,57.142857142857146
43022,V,chck_100M,total_ops_3,358,30.446927374301676,0.723463687150838,3.0,85.74022346368714,66.66666666666667
43022,V,chck_100M,total_ops_4,369,24.661246612466126,1.005420054200542,4.0,93.0,45.45454545454545
43022,V,chck_100M,total_ops_5,393,25.19083969465649,1.3231552162849873,5.0,101.42493638676845,41.1764705882353
43022,V,chck_100M,total_ops_6,446,26.457399103139014,1.6591928251121075,6.0,109.03363228699551,42.0
43022,V,chck_100M,total_ops_7,508,26.181102362204726,2.045275590551181,7.0,117.93897637795276,41.1764705882353
43022,V,chck_100M,total_ops_8,592,25.33783783783784,2.285472972972973,8.0,126.08952702702703,42.57425742574257
43022,V,chck_100M,total_ops_9,660,26.363636363636363,2.5196969696969695,9.0,134.4,36.440677966101696
43022,V,chck_80M,ALL,6780,27.743362831858406,1.9960176991150442,7.359587020648967,120.59041297935103,37.175141242937855
43022,V,chck_80M,rel0_total_ops_0,304,42.43421052631579,0.0,0.0,61.473684210526315,nan
43022,V,chck_80M,rel0_total_ops_1,257,38.521400778210115,0.0,1.0,69.715953307393,nan
43022,V,chck_80M,rel0_total_ops_10,36,33.333333333333336,0.0,10.0,143.72222222222223,nan
43022,V,chck_80M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,V,chck_80M,rel0_total_ops_12,30,33.333333333333336,0.0,12.0,157.36666666666667,nan
43022,V,chck_80M,rel0_total_ops_2,212,39.62264150943396,0.0,2.0,77.93867924528301,nan
43022,V,chck_80M,rel0_total_ops_3,172,40.116279069767444,0.0,3.0,85.88372093023256,nan
43022,V,chck_80M,rel0_total_ops_4,131,35.87786259541985,0.0,4.0,93.36641221374046,nan
43022,V,chck_80M,rel0_total_ops_5,104,38.46153846153846,0.0,5.0,100.5673076923077,nan
43022,V,chck_80M,rel0_total_ops_6,88,39.77272727272727,0.0,6.0,107.64772727272727,nan
43022,V,chck_80M,rel0_total_ops_7,66,33.333333333333336,0.0,7.0,117.81818181818181,nan
43022,V,chck_80M,rel0_total_ops_8,63,28.571428571428573,0.0,8.0,127.47619047619048,nan
43022,V,chck_80M,rel0_total_ops_9,46,43.47826086956522,0.0,9.0,134.91304347826087,nan
43022,V,chck_80M,rel_eq0,1541,38.61129136924075,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_80M,rel_ge1,5239,24.546669211681618,2.5831265508684864,8.527772475663294,129.96087039511357,37.175141242937855
43022,V,chck_80M,rel_ge2,3916,27.553626149131766,3.1179775280898876,9.274770173646578,136.0349846782431,37.18535469107552
43022,V,chck_80M,rel_ge3,2650,29.69811320754717,3.6520754716981134,9.80188679245283,140.93735849056603,34.74747474747475
43022,V,chck_80M,rel_ge4,1420,32.67605633802817,4.216901408450704,10.112676056338028,143.64225352112675,36.0
43022,V,chck_80M,rel_updates_0,1541,38.61129136924075,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_80M,rel_updates_1,1323,15.646258503401361,1.0,6.316704459561603,111.98185941043084,36.36363636363637
43022,V,chck_80M,rel_updates_2,1266,23.06477093206951,2.0,8.171406003159557,125.77330173775671,40.36939313984169
43022,V,chck_80M,rel_updates_3,1230,26.260162601626018,3.0,9.44308943089431,137.81463414634146,33.18181818181818
43022,V,chck_80M,rel_updates_4,1112,33.093525179856115,4.0,10.02158273381295,142.931654676259,35.84905660377358
43022,V,chck_80M,rel_updates_5,308,31.16883116883117,5.0,10.441558441558442,146.2077922077922,36.507936507936506
43022,V,chck_80M,total_ops_0,304,42.43421052631579,0.0,0.0,61.473684210526315,nan
43022,V,chck_80M,total_ops_1,331,33.8368580060423,0.22356495468277945,1.0,69.66465256797584,nan
43022,V,chck_80M,total_ops_10,733,27.42155525238745,2.8076398362892223,10.0,141.51841746248294,29.45736434108527
43022,V,chck_80M,total_ops_11,828,26.81159420289855,2.9504830917874396,11.0,149.18961352657004,32.35294117647059
43022,V,chck_80M,total_ops_12,919,27.747551686615886,3.115342763873776,12.0,158.37431991294886,38.70967741935484
43022,V,chck_80M,total_ops_2,339,28.613569321533923,0.4424778761061947,2.0,77.53687315634218,57.142857142857146
43022,V,chck_80M,total_ops_3,358,31.00558659217877,0.723463687150838,3.0,85.74022346368714,66.66666666666667
43022,V,chck_80M,total_ops_4,369,24.119241192411923,1.005420054200542,4.0,93.0,45.45454545454545
43022,V,chck_80M,total_ops_5,393,24.936386768447836,1.3231552162849873,5.0,101.42493638676845,41.1764705882353
43022,V,chck_80M,total_ops_6,446,25.7847533632287,1.6591928251121075,6.0,109.03363228699551,42.0
43022,V,chck_80M,total_ops_7,508,25.984251968503937,2.045275590551181,7.0,117.93897637795276,40.69767441860465
43022,V,chck_80M,total_ops_8,592,24.493243243243242,2.285472972972973,8.0,126.08952702702703,40.77669902912621
43022,V,chck_80M,total_ops_9,660,26.515151515151516,2.5196969696969695,9.0,134.4,35.8974358974359
43022,V,chck_90M,ALL,6780,27.876106194690266,1.9960176991150442,7.359587020648967,120.59041297935103,37.049549549549546
43022,V,chck_90M,rel0_total_ops_0,304,41.776315789473685,0.0,0.0,61.473684210526315,nan
43022,V,chck_90M,rel0_total_ops_1,257,38.91050583657587,0.0,1.0,69.715953307393,nan
43022,V,chck_90M,rel0_total_ops_10,36,36.111111111111114,0.0,10.0,143.72222222222223,nan
43022,V,chck_90M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,V,chck_90M,rel0_total_ops_12,30,30.0,0.0,12.0,157.36666666666667,nan
43022,V,chck_90M,rel0_total_ops_2,212,39.62264150943396,0.0,2.0,77.93867924528301,nan
43022,V,chck_90M,rel0_total_ops_3,172,40.116279069767444,0.0,3.0,85.88372093023256,nan
43022,V,chck_90M,rel0_total_ops_4,131,37.404580152671755,0.0,4.0,93.36641221374046,nan
43022,V,chck_90M,rel0_total_ops_5,104,39.42307692307692,0.0,5.0,100.5673076923077,nan
43022,V,chck_90M,rel0_total_ops_6,88,40.90909090909091,0.0,6.0,107.64772727272727,nan
43022,V,chck_90M,rel0_total_ops_7,66,28.78787878787879,0.0,7.0,117.81818181818181,nan
43022,V,chck_90M,rel0_total_ops_8,63,28.571428571428573,0.0,8.0,127.47619047619048,nan
43022,V,chck_90M,rel0_total_ops_9,46,36.95652173913044,0.0,9.0,134.91304347826087,nan
43022,V,chck_90M,rel_eq0,1541,38.416612589227775,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_90M,rel_ge1,5239,24.775720557358273,2.5831265508684864,8.527772475663294,129.96087039511357,37.049549549549546
43022,V,chck_90M,rel_ge2,3916,27.528089887640448,3.1179775280898876,9.274770173646578,136.0349846782431,37.17217787913341
43022,V,chck_90M,rel_ge3,2650,29.660377358490567,3.6520754716981134,9.80188679245283,140.93735849056603,35.54216867469879
43022,V,chck_90M,rel_ge4,1420,32.46478873239437,4.216901408450704,10.112676056338028,143.64225352112675,36.55913978494624
43022,V,chck_90M,rel_updates_0,1541,38.416612589227775,0.0,3.388059701492537,88.73329007138221,nan
43022,V,chck_90M,rel_updates_1,1323,16.628873771730916,1.0,6.316704459561603,111.98185941043084,27.272727272727273
43022,V,chck_90M,rel_updates_2,1266,23.06477093206951,2.0,8.171406003159557,125.77330173775671,39.31398416886544
43022,V,chck_90M,rel_updates_3,1230,26.422764227642276,3.0,9.44308943089431,137.81463414634146,34.24657534246575
43022,V,chck_90M,rel_updates_4,1112,32.73381294964029,4.0,10.02158273381295,142.931654676259,37.03703703703704
43022,V,chck_90M,rel_updates_5,308,31.493506493506494,5.0,10.441558441558442,146.2077922077922,34.92063492063492
43022,V,chck_90M,total_ops_0,304,41.776315789473685,0.0,0.0,61.473684210526315,nan
43022,V,chck_90M,total_ops_1,331,34.13897280966767,0.22356495468277945,1.0,69.66465256797584,nan
43022,V,chck_90M,total_ops_10,733,27.012278308321964,2.8076398362892223,10.0,141.51841746248294,29.104477611940297
43022,V,chck_90M,total_ops_11,828,27.415458937198068,2.9504830917874396,11.0,149.18961352657004,32.748538011695906
43022,V,chck_90M,total_ops_12,919,27.20348204570185,3.115342763873776,12.0,158.37431991294886,38.311688311688314
43022,V,chck_90M,total_ops_2,339,28.908554572271388,0.4424778761061947,2.0,77.53687315634218,57.142857142857146
43022,V,chck_90M,total_ops_3,358,29.88826815642458,0.723463687150838,3.0,85.74022346368714,75.0
43022,V,chck_90M,total_ops_4,369,24.932249322493224,1.005420054200542,4.0,93.0,45.45454545454545
43022,V,chck_90M,total_ops_5,393,26.97201017811705,1.3231552162849873,5.0,101.42493638676845,41.1764705882353
43022,V,chck_90M,total_ops_6,446,26.00896860986547,1.6591928251121075,6.0,109.03363228699551,41.1764705882353
43022,V,chck_90M,total_ops_7,508,25.393700787401574,2.045275590551181,7.0,117.93897637795276,38.8235294117647
43022,V,chck_90M,total_ops_8,592,26.013513513513512,2.285472972972973,8.0,126.08952702702703,40.4040404040404
43022,V,chck_90M,total_ops_9,660,26.21212121212121,2.5196969696969695,9.0,134.4,36.97478991596638
43022,VS,chck_100M,ALL,6780,26.091445427728612,1.9960176991150442,7.359587020648967,120.59041297935103,32.67670915411356
43022,VS,chck_100M,rel0_total_ops_0,304,32.89473684210526,0.0,0.0,61.473684210526315,nan
43022,VS,chck_100M,rel0_total_ops_1,257,30.739299610894943,0.0,1.0,69.715953307393,nan
43022,VS,chck_100M,rel0_total_ops_10,36,19.444444444444443,0.0,10.0,143.72222222222223,nan
43022,VS,chck_100M,rel0_total_ops_11,32,21.875,0.0,11.0,148.96875,nan
43022,VS,chck_100M,rel0_total_ops_12,30,13.333333333333334,0.0,12.0,157.36666666666667,nan
43022,VS,chck_100M,rel0_total_ops_2,212,33.490566037735846,0.0,2.0,77.93867924528301,nan
43022,VS,chck_100M,rel0_total_ops_3,172,31.3953488372093,0.0,3.0,85.88372093023256,nan
43022,VS,chck_100M,rel0_total_ops_4,131,27.480916030534353,0.0,4.0,93.36641221374046,nan
43022,VS,chck_100M,rel0_total_ops_5,104,25.96153846153846,0.0,5.0,100.5673076923077,nan
43022,VS,chck_100M,rel0_total_ops_6,88,29.545454545454547,0.0,6.0,107.64772727272727,nan
43022,VS,chck_100M,rel0_total_ops_7,66,19.696969696969695,0.0,7.0,117.81818181818181,nan
43022,VS,chck_100M,rel0_total_ops_8,63,20.634920634920636,0.0,8.0,127.47619047619048,nan
43022,VS,chck_100M,rel0_total_ops_9,46,28.26086956521739,0.0,9.0,134.91304347826087,nan
43022,VS,chck_100M,rel_eq0,1541,29.20181700194679,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_100M,rel_ge1,5239,25.17656041229242,2.5831265508684864,8.527772475663294,129.96087039511357,32.67670915411356
43022,VS,chck_100M,rel_ge2,3916,28.19203268641471,3.1179775280898876,9.274770173646578,136.0349846782431,32.748538011695906
43022,VS,chck_100M,rel_ge3,2650,29.92452830188679,3.6520754716981134,9.80188679245283,140.93735849056603,31.211498973305954
43022,VS,chck_100M,rel_ge4,1420,32.04225352112676,4.216901408450704,10.112676056338028,143.64225352112675,28.928571428571427
43022,VS,chck_100M,rel_updates_0,1541,29.20181700194679,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_100M,rel_updates_1,1323,16.250944822373395,1.0,6.316704459561603,111.98185941043084,25.0
43022,VS,chck_100M,rel_updates_2,1266,24.565560821484993,2.0,8.171406003159557,125.77330173775671,34.78260869565217
43022,VS,chck_100M,rel_updates_3,1230,27.479674796747968,3.0,9.44308943089431,137.81463414634146,34.29951690821256
43022,VS,chck_100M,rel_updates_4,1112,31.654676258992804,4.0,10.02158273381295,142.931654676259,30.316742081447963
43022,VS,chck_100M,rel_updates_5,308,33.44155844155844,5.0,10.441558441558442,146.2077922077922,23.728813559322035
43022,VS,chck_100M,total_ops_0,304,32.89473684210526,0.0,0.0,61.473684210526315,nan
43022,VS,chck_100M,total_ops_1,331,27.492447129909365,0.22356495468277945,1.0,69.66465256797584,nan
43022,VS,chck_100M,total_ops_10,733,26.73942701227831,2.8076398362892223,10.0,141.51841746248294,32.25806451612903
43022,VS,chck_100M,total_ops_11,828,25.845410628019323,2.9504830917874396,11.0,149.18961352657004,31.791907514450866
43022,VS,chck_100M,total_ops_12,919,26.33297062023939,3.115342763873776,12.0,158.37431991294886,30.573248407643312
43022,VS,chck_100M,total_ops_2,339,26.253687315634217,0.4424778761061947,2.0,77.53687315634218,60.0
43022,VS,chck_100M,total_ops_3,358,25.977653631284916,0.723463687150838,3.0,85.74022346368714,60.0
43022,VS,chck_100M,total_ops_4,369,24.119241192411923,1.005420054200542,4.0,93.0,20.0
43022,VS,chck_100M,total_ops_5,393,22.900763358778626,1.3231552162849873,5.0,101.42493638676845,44.827586206896555
43022,VS,chck_100M,total_ops_6,446,26.681614349775785,1.6591928251121075,6.0,109.03363228699551,36.0
43022,VS,chck_100M,total_ops_7,508,25.393700787401574,2.045275590551181,7.0,117.93897637795276,33.333333333333336
43022,VS,chck_100M,total_ops_8,592,26.013513513513512,2.285472972972973,8.0,126.08952702702703,32.98969072164948
43022,VS,chck_100M,total_ops_9,660,24.696969696969695,2.5196969696969695,9.0,134.4,30.89430894308943
43022,VS,chck_80M,ALL,6780,25.663716814159294,1.9960176991150442,7.359587020648967,120.59041297935103,35.900339750849376
43022,VS,chck_80M,rel0_total_ops_0,304,35.19736842105263,0.0,0.0,61.473684210526315,nan
43022,VS,chck_80M,rel0_total_ops_1,257,32.295719844357976,0.0,1.0,69.715953307393,nan
43022,VS,chck_80M,rel0_total_ops_10,36,22.22222222222222,0.0,10.0,143.72222222222223,nan
43022,VS,chck_80M,rel0_total_ops_11,32,28.125,0.0,11.0,148.96875,nan
43022,VS,chck_80M,rel0_total_ops_12,30,13.333333333333334,0.0,12.0,157.36666666666667,nan
43022,VS,chck_80M,rel0_total_ops_2,212,33.9622641509434,0.0,2.0,77.93867924528301,nan
43022,VS,chck_80M,rel0_total_ops_3,172,32.55813953488372,0.0,3.0,85.88372093023256,nan
43022,VS,chck_80M,rel0_total_ops_4,131,26.717557251908396,0.0,4.0,93.36641221374046,nan
43022,VS,chck_80M,rel0_total_ops_5,104,28.846153846153847,0.0,5.0,100.5673076923077,nan
43022,VS,chck_80M,rel0_total_ops_6,88,27.272727272727273,0.0,6.0,107.64772727272727,nan
43022,VS,chck_80M,rel0_total_ops_7,66,16.666666666666668,0.0,7.0,117.81818181818181,nan
43022,VS,chck_80M,rel0_total_ops_8,63,15.873015873015873,0.0,8.0,127.47619047619048,nan
43022,VS,chck_80M,rel0_total_ops_9,46,30.434782608695652,0.0,9.0,134.91304347826087,nan
43022,VS,chck_80M,rel_eq0,1541,30.045425048669696,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_80M,rel_ge1,5239,24.374880702424125,2.5831265508684864,8.527772475663294,129.96087039511357,35.900339750849376
