pair_id,target_key,token_class,overlap_bin,target_token_id,target_word,n_checkpoints_ALN,T_ALN,U_ALN,N_ALN,gain_T_vs_N_ALN,gain_U_vs_N_ALN,gain_T_vs_U_ALN,n_checkpoints_OFF,T_OFF,U_OFF,N_OFF,gain_T_vs_N_OFF,gain_U_vs_N_OFF,gain_T_vs_U_OFF,seed,delta_T_ALNminusOFF,delta_U_ALNminusOFF,delta_N_ALNminusOFF,delta_gain_T_vs_N_ALNminusOFF,delta_gain_U_vs_N_ALNminusOFF,delta_gain_T_vs_U_ALNminusOFF,freq_OFF,freq_ALN,delta_freq_ALNminusOFF,log1p_OFF,log1p_ALN,delta_log1p_ALNminusOFF
wikilarge_89c69fc2555d3c8a2eca,wikilarge_89c69fc2555d3c8a2eca:5,nonoverlap,high,721,made,3,14.568253517150879,13.443690299987793,13.845752080281576,-0.7225014368693033,0.40206178029378253,-1.124563217163086,3,11.273731549580893,10.160990715026855,9.176892280578613,-2.096839269002279,-0.9840984344482422,-1.1127408345540364,seed43022,3.2945219675699864,3.2826995849609375,4.668859799702963,1.3743378321329756,1.3861602147420247,-0.011822382609049553,992.0,1012.0,20.0,6.900730664045173,6.920671504248683,0.01994084020351039
wikilarge_8a11df52142aeef33bf6,wikilarge_8a11df52142aeef33bf6:10,overlap,medium,3856,friday,3,0.3204067448774974,8.329876263936361,10.027371406555176,9.706964661677679,1.6974951426188152,8.009469519058863,3,3.1170984903971353,12.636695543924967,10.721907297770182,7.604808807373047,-1.9147882461547852,9.519597053527832,seed43022,-2.796691745519638,-4.306819279988606,-0.6945358912150059,2.102155854304632,3.6122833887736006,-1.5101275344689693,568.0,552.0,-16.0,6.343880434126331,6.315358001522335,-0.028522432603995895
wikilarge_8a11df52142aeef33bf6,wikilarge_8a11df52142aeef33bf6:5,nonoverlap,medium,16219,bombing,3,12.30339272816976,11.485562006632486,12.562856674194336,0.25946394602457684,1.0772946675618489,-0.8178307215372721,3,15.805215835571289,15.321292877197266,16.422648111979168,0.6174322764078776,1.101355234781901,-0.48392295837402344,seed43022,-3.5018231074015294,-3.8357308705647792,-3.859791437784832,-0.3579683303833007,-0.02406056722005201,-0.33390776316324866,65.0,57.0,-8.0,4.189654742026425,4.060443010546419,-0.1292117314800061
wikilarge_8a11df52142aeef33bf6,wikilarge_8a11df52142aeef33bf6:6,nonoverlap,medium,4896,campaign,3,9.426872571309408,9.749981562296549,9.889924685160318,0.46305211385091144,0.13994312286376953,0.3231089909871419,3,12.909183502197266,11.617122332255045,11.718220392862955,-1.1909631093343098,0.10109806060791014,-1.29206116994222,seed43022,-3.4823109308878575,-1.867140769958496,-1.8282957077026367,1.6540152231852212,0.03884506225585939,1.6151701609293618,115.0,152.0,37.0,4.7535901911063645,5.030437921392435,0.2768477302860708
wikilarge_8a1e22b70a494f80f3d5,wikilarge_8a1e22b70a494f80f3d5:10,overlap,high,15922,fragments,3,11.623225529988607,17.47654660542806,16.957687377929688,5.334461847941081,-0.5188592274983724,5.853321075439453,3,11.870642026265463,12.188851038614908,12.861324310302734,0.9906822840372721,0.6724732716878256,0.3182090123494466,seed43022,-0.24741649627685547,5.2876955668131504,4.096363067626953,4.343779563903809,-1.191332499186198,5.535112063090007,59.0,81.0,22.0,4.0943445622221,4.406719247264253,0.31237468504215293
wikilarge_8a1e22b70a494f80f3d5,wikilarge_8a1e22b70a494f80f3d5:4,nonoverlap,high,2104,either,3,16.76269467671712,12.5599152247111,15.129416783650717,-1.6332778930664062,2.5695015589396157,-4.202779452006022,3,14.063348770141602,14.758426348368326,13.07440185546875,-0.9889469146728516,-1.684024492899577,0.6950775782267252,seed43022,2.6993459065755196,-2.1985111236572266,2.0550149281819667,-0.6443309783935547,4.253526051839192,-4.897857030232748,475.0,485.0,10.0,6.16541785423142,6.186208623900494,0.020790769669073228
wikilarge_8a1e22b70a494f80f3d5,wikilarge_8a1e22b70a494f80f3d5:6,nonoverlap,high,2491,complete,3,12.911099433898926,10.713667233784994,11.173688888549805,-1.737410545349121,0.4600216547648112,-2.197432200113932,3,16.486016591389973,14.963056564331055,16.271320978800457,-0.2146956125895182,1.3082644144694011,-1.5229600270589192,seed43022,-3.574917157491047,-4.249389330546061,-5.097632090250652,-1.522714932759603,-0.8482427597045898,-0.674472173055013,508.0,499.0,-9.0,6.2324480165505225,6.214608098422191,-0.017839918128331078
wikilarge_8a48df15eef832c1e43f,wikilarge_8a48df15eef832c1e43f:1,overlap,low,4398,bull,3,11.85641606648763,10.422242800394693,10.285252571105957,-1.571163495381673,-0.13699022928873697,-1.4341732660929363,3,7.4079586664835615,7.881571928660075,7.571173985799153,0.16321531931559244,-0.3103979428609212,0.47361326217651367,seed43022,4.448457400004069,2.5406708717346183,2.7140785853068037,-1.7343788146972656,0.17340771357218424,-1.90778652826945,186.0,203.0,17.0,5.231108616854587,5.318119993844216,0.08701137698962924
wikilarge_8a48df15eef832c1e43f,wikilarge_8a48df15eef832c1e43f:2,nonoverlap,low,999,word,3,11.298171997070312,13.714237848917643,14.751466115315756,3.453294118245443,1.037228266398112,2.4160658518473306,3,14.561916669209799,13.119756380716959,13.021824836730957,-1.540091832478841,-0.09793154398600257,-1.4421602884928386,seed43022,-3.2637446721394863,0.5944814682006836,1.7296412785847988,4.993385950724284,1.1351598103841147,3.858226140340169,117.0,103.0,-14.0,4.770684624465665,4.6443908991413725,-0.12629372532429262
wikilarge_8a48df15eef832c1e43f,wikilarge_8a48df15eef832c1e43f:5,nonoverlap,low,2105,several,3,14.505350430806478,13.472515424092611,15.719136555989584,1.2137861251831055,2.2466211318969727,-1.0328350067138672,3,15.548125584920248,15.293760617574057,15.936933517456055,0.3888079325358073,0.6431728998819987,-0.25436496734619135,seed43022,-1.0427751541137695,-1.8212451934814453,-0.21779696146647076,0.8249781926472981,1.603448232014974,-0.7784700393676758,8.0,8.0,0.0,2.1972245773362196,2.1972245773362196,0.0
wikilarge_8ab208c39add9c21f85a,wikilarge_8ab208c39add9c21f85a:0,nonoverlap,high,3712,include,3,12.859495480855307,10.628757158915201,15.283314069112143,2.423818588256836,4.65455691019694,-2.2307383219401045,3,13.46047592163086,13.237213452657064,15.588626225789389,2.128150304158529,2.351412773132324,-0.22326246897379554,seed43022,-0.6009804407755528,-2.608456293741863,-0.3053121566772461,0.29566828409830714,2.303144137064616,-2.007475852966309,530.0,513.0,-17.0,6.274762021241939,6.2422232654551655,-0.03253875578677334
wikilarge_8ab208c39add9c21f85a,wikilarge_8ab208c39add9c21f85a:10,overlap,high,14857,coral,3,0.25641468664010364,18.583235422770183,11.071332931518555,10.81491824487845,-7.511902491251628,18.326820736130077,3,10.685809771219889,14.450971285502115,14.527848879496256,3.842039108276367,0.07687759399414061,3.7651615142822266,seed43022,-10.429395084579784,4.132264137268068,-3.4565159479777012,6.972879136602083,-7.5887800852457685,14.56165922184785,97.0,96.0,-1.0,4.584967478670572,4.574710978503383,-0.010256500167189486
wikilarge_8ab208c39add9c21f85a,wikilarge_8ab208c39add9c21f85a:8,nonoverlap,high,5493,types,3,17.972245534261067,15.354766209920248,17.56923484802246,-0.40301068623860675,2.2144686381022134,-2.6174793243408203,3,17.15484682718913,13.741306940714518,13.700021107991537,-3.4548257191975913,-0.04128583272298177,-3.4135398864746094,seed43022,0.8173987070719377,1.6134592692057304,3.869213740030924,3.0518150329589844,2.2557544708251953,0.7960605621337891,44.0,51.0,7.0,3.8066624897703196,3.9512437185814275,0.1445812288111079
wikilarge_8b2af8d827601c8a311c,wikilarge_8b2af8d827601c8a311c:0,nonoverlap,high,843,thought,3,10.111942291259766,6.81659460067749,9.575334866841635,-0.5366074244181315,2.758740266164144,-3.2953476905822754,3,8.21785036722819,6.728105227152507,10.628554344177246,2.410703976949056,3.9004491170247397,-1.4897451400756836,seed43022,1.8940919240315761,0.08848937352498343,-1.0532194773356114,-2.9473114013671875,-1.1417088508605957,-1.8056025505065918,7400.0,7742.0,342.0,8.909370405197466,8.954544488386723,0.04517408318925753
wikilarge_8b2af8d827601c8a311c,wikilarge_8b2af8d827601c8a311c:1,overlap,high,9656,solar,3,12.228506088256836,12.507532755533854,12.404496192932129,0.17599010467529289,-0.10303656260172518,0.2790266672770182,3,14.30449358622233,14.426369349161783,15.476426760355631,1.1719331741333008,1.0500574111938474,0.12187576293945307,seed43022,-2.075987497965494,-1.9188365936279297,-3.071930567423502,-0.9959430694580079,-1.1530939737955725,0.15715090433756512,152.0,169.0,17.0,5.030437921392435,5.135798437050262,0.10536051565782678
wikilarge_8b2af8d827601c8a311c,wikilarge_8b2af8d827601c8a311c:3,nonoverlap,high,684,because,3,7.689585526784261,9.722528457641602,8.38982073465983,0.7002352078755697,-1.3327077229817708,2.0329429308573403,3,6.672607898712158,8.262467384338379,8.450846989949545,1.778239091237386,0.18837960561116532,1.5898594856262207,seed43022,1.0169776280721026,1.4600610733032227,-0.061026255289714726,-1.0780038833618164,-1.521087328592936,0.44308344523111964,8454.0,8910.0,456.0,9.042513261332681,9.09504174761272,0.05252848628003903
wikilarge_8b3842925e1f52a01eb4,wikilarge_8b3842925e1f52a01eb4:4,overlap,low,2167,animals,3,0.10106098651885981,12.424639701843262,11.019213676452637,10.918152689933777,-1.405426025390625,12.323578715324402,3,0.5148477554321289,9.967597961425781,10.043977419535318,9.52912966410319,0.07637945810953774,9.452750205993654,seed43022,-0.4137867689132691,2.4570417404174805,0.9752362569173183,1.3890230258305873,-1.4818054835001628,2.8708285093307477,1102.0,971.0,-131.0,7.005789019253503,6.879355804460439,-0.1264332147930638
wikilarge_8b3842925e1f52a01eb4,wikilarge_8b3842925e1f52a01eb4:6,nonoverlap,low,849,start,3,12.550179481506348,11.2387113571167,8.595959345499674,-3.9542201360066733,-2.642752011617025,-1.3114681243896487,3,8.362351417541504,9.143112182617188,8.704888025919596,0.34253660837809247,-0.4382241566975911,0.7807607650756836,seed43022,4.187828063964844,2.0955991744995117,-0.10892868041992188,-4.296756744384766,-2.2045278549194336,-2.092228889465332,1810.0,2024.0,214.0,7.501634457883413,7.613324979540639,0.11169052165722615
wikilarge_8b3842925e1f52a01eb4,wikilarge_8b3842925e1f52a01eb4:7,nonoverlap,low,14510,breeding,3,15.720610618591309,13.409075419108072,12.583282470703125,-3.1373281478881836,-0.8257929484049479,-2.311535199483236,3,11.498406728108725,13.718923250834147,11.806042671203613,0.30763594309488923,-1.912880579630534,2.2205165227254233,seed43022,4.222203890482584,-0.3098478317260742,0.7772397994995117,-3.4449640909830728,1.087087631225586,-4.532051722208659,90.0,110.0,20.0,4.51085950651685,4.709530201312334,0.19867069479548416
wikilarge_8b44b0cd7f29a1639435,wikilarge_8b44b0cd7f29a1639435:0,overlap,low,633,day,3,10.628738403320312,10.597062746683756,9.520168622334799,-1.1085697809855144,-1.0768941243489583,-0.031675656636555964,3,9.34291140238444,8.550138155619303,9.38420867919922,0.04129727681477863,0.8340705235799154,-0.7927732467651367,seed43022,1.285827000935873,2.046924591064453,0.13595994313557824,-1.149867057800293,-1.9109646479288735,0.7610975901285808,10245.0,9911.0,-334.0,9.234642664499148,9.201501423308978,-0.03314124119017059
wikilarge_8b44b0cd7f29a1639435,wikilarge_8b44b0cd7f29a1639435:5,nonoverlap,low,2422,space,3,16.684589385986328,13.965953826904297,14.756143569946289,-1.928445816040039,0.7901897430419922,-2.7186355590820312,3,12.274455070495605,11.408458709716797,12.315639813741049,0.041184743245442725,0.9071811040242513,-0.8659963607788086,seed43022,4.410134315490723,2.5574951171875,2.4405037562052403,-1.9696305592854817,-0.11699136098225915,-1.8526391983032227,40.0,36.0,-4.0,3.713572066704308,3.6109179126442243,-0.1026541540600836
wikilarge_8b44b0cd7f29a1639435,wikilarge_8b44b0cd7f29a1639435:6,nonoverlap,low,1470,write,3,12.68741766611735,12.817498207092285,13.621676762898764,0.9342590967814127,0.8041785558064779,0.1300805409749349,3,10.947037696838379,11.695844332377115,11.443056424458822,0.4960187276204427,-0.25278790791829425,0.7488066355387369,seed43022,1.7403799692789708,1.1216538747151699,2.1786203384399414,0.43824036916097003,1.0569664637247722,-0.618726094563802,96.0,90.0,-6.0,4.574710978503383,4.51085950651685,-0.06385147198653307
wikilarge_8b5e84c7ac240193680b,wikilarge_8b5e84c7ac240193680b:0,nonoverlap,low,1252,different,3,12.355759302775065,11.465234756469727,12.480586687723795,0.12482738494873043,1.015351931254069,-0.8905245463053385,3,8.758295059204102,8.731363296508789,10.883378028869629,2.1250829696655273,2.15201473236084,-0.026931762695312462,seed43022,3.597464243570963,2.7338714599609375,1.597208658854166,-2.000255584716797,-1.1366628011067708,-0.863592783610026,2416.0,2231.0,-185.0,7.790282380703483,7.710653323501202,-0.07962905720228175
wikilarge_8b5e84c7ac240193680b,wikilarge_8b5e84c7ac240193680b:1,nonoverlap,low,1003,set,3,6.37016503016154,12.002797444661459,14.311041196187338,7.940876166025798,2.308243751525879,5.632632414499919,3,5.4186991055806475,7.14904769261678,8.932084719340006,3.513385613759359,1.7830370267232258,1.7303485870361328,seed43022,0.9514659245808925,4.853749752044679,5.378956476847332,4.427490552266439,0.5252067248026531,3.902283827463786,2330.0,2307.0,-23.0,7.754052639035757,7.744136627627991,-0.009916011407766767
wikilarge_8b5e84c7ac240193680b,wikilarge_8b5e84c7ac240193680b:4,overlap,low,2962,represent,3,1.627740462621053,14.375829696655273,12.249275207519531,10.621534744898478,-2.126554489135742,12.74808923403422,3,7.825838088989258,11.921855926513672,13.789658228556315,5.963820139567058,1.8678023020426433,4.096017837524414,seed43022,-6.198097626368205,2.4539737701416016,-1.5403830210367833,4.65771460533142,-3.9943567911783857,8.652071396509806,778.0,951.0,173.0,6.658011045870748,6.858565034791365,0.2005539889206167
wikilarge_8b6848e95bbb7608df6b,wikilarge_8b6848e95bbb7608df6b:0,overlap,low,4048,elephant,3,12.640244483947754,15.81490166982015,10.702127456665039,-1.9381170272827148,-5.11277421315511,3.174657185872396,3,13.81417973836263,13.5710817972819,10.516770998636881,-3.2974087397257485,-3.0543107986450195,-0.24309794108072913,seed43022,-1.173935254414877,2.24381987253825,0.18535645802815814,1.3592917124430337,-2.058463414510091,3.417755126953125,319.0,334.0,15.0,5.768320995793772,5.814130531825066,0.04580953603129423
wikilarge_8b6848e95bbb7608df6b,wikilarge_8b6848e95bbb7608df6b:2,nonoverlap,low,409,like,3,12.821914037068685,12.469810485839844,12.429178555806478,-0.39273548126220703,-0.04063193003336587,-0.3521035512288411,3,10.815556526184082,10.092160860697428,9.1456298828125,-1.669926643371582,-0.9465309778849283,-0.7233956654866537,seed43022,2.0063575108846035,2.377649625142416,3.2835486729939785,1.277191162109375,0.9058990478515625,0.37129211425781256,1138.0,1237.0,99.0,7.037905963447182,7.121252453244542,0.0833464897973597
wikilarge_8b6848e95bbb7608df6b,wikilarge_8b6848e95bbb7608df6b:7,nonoverlap,low,721,made,3,12.836435635884603,13.094938278198242,12.227900822957357,-0.6085348129272461,-0.8670374552408854,0.25850264231363934,3,10.267648379007975,10.762834866841635,11.431675910949707,1.1640275319417317,0.6688410441080729,0.4951864878336589,seed43022,2.568787256876629,2.3321034113566075,0.7962249120076503,-1.7725623448689778,-1.5358784993489583,-0.23668384552001953,992.0,1012.0,20.0,6.900730664045173,6.920671504248683,0.01994084020351039
wikilarge_8b9f99e9f7dcd9f80d48,wikilarge_8b9f99e9f7dcd9f80d48:0,nonoverlap,low,4336,weather,3,14.49932893117269,14.28324031829834,13.987589200337728,-0.5117397308349609,-0.29565111796061194,-0.21608861287434897,3,13.168315887451172,13.298677444458008,13.174753824869791,0.006437937418619792,-0.12392361958821614,0.13036155700683594,seed43022,1.3310130437215175,0.984562873840332,0.8128353754679374,-0.5181776682535807,-0.17172749837239581,-0.34645016988118493,96.0,101.0,5.0,4.574710978503383,4.624972813284271,0.05026183478088786
wikilarge_8b9f99e9f7dcd9f80d48,wikilarge_8b9f99e9f7dcd9f80d48:1,nonoverlap,low,1887,system,3,11.541500091552734,12.710089683532715,12.48991330464681,0.9484132130940753,-0.22017637888590494,1.1685895919799805,3,14.604734738667807,13.355247497558594,12.540376981099447,-2.0643577575683594,-0.8148705164591471,-1.2494872411092122,seed43022,-3.063234647115072,-0.6451578140258789,-0.05046367645263672,3.0127709706624346,0.5946941375732422,2.4180768330891924,395.0,419.0,24.0,5.981414211254481,6.040254711277414,0.058840500022933284
wikilarge_8b9f99e9f7dcd9f80d48,wikilarge_8b9f99e9f7dcd9f80d48:5,overlap,low,1569,began,3,1.70621923605601,14.980537096659342,14.251217206319174,12.544997970263163,-0.7293198903401693,13.274317860603333,3,9.563326835632324,12.528888702392578,12.166700998942057,2.603374163309733,-0.3621877034505208,2.965561866760254,seed43022,-7.857107599576314,2.4516483942667637,2.084516207377117,9.94162380695343,-0.3671321868896485,10.308755993843079,2160.0,2219.0,59.0,7.6783263565068856,7.705262474866325,0.026936118359439654
wikilarge_8ba092bfef8db968ed8a,wikilarge_8ba092bfef8db968ed8a:11,nonoverlap,high,3496,popular,3,12.855703035990397,11.729862531026205,11.27911376953125,-1.5765892664591472,-0.4507487614949544,-1.1258405049641926,3,11.937859535217285,11.249100685119629,11.244150797526041,-0.6937087376912435,-0.004949887593587201,-0.6887588500976562,seed43022,0.9178435007731114,0.4807618459065761,0.034962972005208925,-0.8828805287679037,-0.4457988739013672,-0.4370816548665364,29.0,31.0,2.0,3.4011973816621555,3.4657359027997265,0.06453852113757108
wikilarge_8ba092bfef8db968ed8a,wikilarge_8ba092bfef8db968ed8a:12,nonoverlap,high,2752,television,3,15.335676829020182,12.84558137257894,14.115939140319824,-1.2197376887003581,1.2703577677408855,-2.4900954564412436,3,15.081765492757162,14.27375602722168,14.779550552368164,-0.3022149403889973,0.5057945251464844,-0.8080094655354818,seed43022,0.25391133626301965,-1.4281746546427403,-0.6636114120483398,-0.9175227483113608,0.7645632425944011,-1.6820859909057617,190.0,196.0,6.0,5.25227342804663,5.2832037287379885,0.030930300691358603
wikilarge_8ba092bfef8db968ed8a,wikilarge_8ba092bfef8db968ed8a:7,overlap,high,1324,american,3,9.159863789876303,12.40721861521403,12.777057965596518,3.617194175720215,0.369839350382487,3.247354825337728,3,10.28292465209961,10.068936665852865,9.287662188212076,-0.9952624638875326,-0.7812744776407877,-0.21398798624674478,seed43022,-1.1230608622233067,2.338281949361164,3.4893957773844413,4.612456639607747,1.1511138280232747,3.4613428115844727,709.0,641.0,-68.0,6.565264970035361,6.464588303689961,-0.10067666634540018
wikilarge_8be3d7193d087a01692a,wikilarge_8be3d7193d087a01692a:2,overlap,high,887,mother,3,8.657411575317383,10.990564664204916,13.458823204040527,4.8014116287231445,2.468258539835612,2.3331530888875327,3,5.859975973765056,9.874027570088705,8.185558001200357,2.3255820274353027,-1.6884695688883464,4.014051596323649,seed43022,2.797435601552327,1.116537094116211,5.27326520284017,2.475829601287842,4.156728108723958,-1.6808985074361167,410.0,388.0,-22.0,6.018593214496234,5.963579343618446,-0.05501387087778831
wikilarge_8be3d7193d087a01692a,wikilarge_8be3d7193d087a01692a:4,nonoverlap,high,10960,except,3,18.310185114542644,16.67816925048828,20.48398717244466,2.173802057902018,3.8058179219563804,-1.632015864054362,3,17.801156361897785,16.497061411539715,17.50439198811849,-0.2967643737792968,1.0073305765787761,-1.304094950358073,seed43022,0.5090287526448591,0.18110783894856652,2.979595184326172,2.470566431681315,2.7984873453776045,-0.32792091369628906,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0
wikilarge_8be3d7193d087a01692a,wikilarge_8be3d7193d087a01692a:5,nonoverlap,high,1762,short,3,15.358202934265137,15.799701372782389,13.890860875447592,-1.4673420588175456,-1.908840497334798,0.4414984385172526,3,12.071421305338541,11.463129361470541,10.97319221496582,-1.0982290903727214,-0.48993714650472003,-0.6082919438680013,seed43022,3.2867816289265956,4.336572011311848,2.9176686604817714,-0.3691129684448242,-1.4189033508300781,1.049790382385254,240.0,256.0,16.0,5.484796933490655,5.54907608489522,0.0642791514045653
wikilarge_8bf6aa11308cceeb7c62,wikilarge_8bf6aa11308cceeb7c62:2,nonoverlap,low,876,show,3,14.313747723897299,13.541422208150228,14.023870468139648,-0.2898772557576497,0.4824482599894206,-0.7723255157470703,3,15.352958679199219,12.671112060546875,13.28830083211263,-2.0646578470865884,0.6171887715657552,-2.6818466186523438,seed43022,-1.03921095530192,0.8703101476033535,0.7355696360270176,1.7747805913289387,-0.13474051157633465,1.9095211029052734,4369.0,3841.0,-528.0,8.382518288089635,8.253748343328501,-0.12876994476113346
wikilarge_8bf6aa11308cceeb7c62,wikilarge_8bf6aa11308cceeb7c62:3,overlap,low,6309,breast,3,0.02865596053500964,13.145306587219238,13.273737271626791,13.24508131109178,0.12843068440755206,13.116650626684228,3,5.350499788920085,14.715217590332031,14.136764844258627,8.786265055338541,-0.5784527460734049,9.364717801411947,seed43022,-5.3218438283850755,-1.569911003112793,-0.8630275726318359,4.45881625575324,0.706883430480957,3.751932825272281,268.0,282.0,14.0,5.594711379601839,5.645446897643238,0.05073551804139864
wikilarge_8bf6aa11308cceeb7c62,wikilarge_8bf6aa11308cceeb7c62:5,nonoverlap,low,1487,making,3,14.036627451578775,16.45426305135091,13.344454447428385,-0.6921730041503906,-3.109808603922526,2.4176355997721353,3,16.719093958536785,15.775773048400879,16.252904256184895,-0.466189702351888,0.4771312077840169,-0.9433209101359049,seed43022,-2.6824665069580096,0.6784900029500314,-2.90844980875651,-0.22598330179850262,-3.586939811706543,3.36095650990804,417.0,465.0,48.0,6.035481432524756,6.144185634125646,0.10870420160088923
wikilarge_8c1b0f21b0807a83e2d1,wikilarge_8c1b0f21b0807a83e2d1:2,nonoverlap,medium,1934,wants,3,13.230772654215494,13.401004791259766,11.981483141581217,-1.2492895126342773,-1.419521649678548,0.1702321370442708,3,10.585055669148764,11.586867968241373,10.30452569325765,-0.2805299758911133,-1.2823422749837239,1.0018122990926106,seed43022,2.6457169850667306,1.8141368230183925,1.6769574483235665,-0.9687595367431641,-0.13717937469482422,-0.8315801620483398,1610.0,1654.0,44.0,7.384610383176974,7.411556287811163,0.026945904634189333
wikilarge_8c1b0f21b0807a83e2d1,wikilarge_8c1b0f21b0807a83e2d1:6,nonoverlap,medium,6131,marry,3,11.62656275431315,15.13944180806478,9.926017125447592,-1.7005456288655598,-5.2134246826171875,3.5128790537516275,3,6.162096659342448,10.796850522359213,9.999231974283854,3.8371353149414062,-0.797618548075358,4.634753863016765,seed43022,5.464466094970702,4.342591285705566,-0.07321484883626184,-5.537680943806966,-4.415806134541829,-1.1218748092651372,243.0,236.0,-7.0,5.497168225293202,5.4680601411351315,-0.029108084158070646
wikilarge_8c1b0f21b0807a83e2d1,wikilarge_8c1b0f21b0807a83e2d1:9,overlap,medium,4028,famous,3,0.12668529401222858,10.851572672526041,9.567923545837402,9.441238251825174,-1.2836491266886394,10.724887378513813,3,4.9916378657023115,11.504852294921875,9.932475090026855,4.940837224324544,-1.5723772048950195,6.5132144292195635,seed43022,-4.8649525716900826,-0.6532796223958339,-0.3645515441894531,4.50040102750063,0.28872807820638013,4.2116729492942495,257.0,361.0,104.0,5.552959584921617,5.8916442118257715,0.33868462690415413
wikilarge_8caba55574329070090e,wikilarge_8caba55574329070090e:2,overlap,low,1474,born,3,0.13371124615271882,10.936596870422363,12.252297401428223,12.118586155275503,1.3157005310058594,10.802885624269644,3,6.225731213887532,8.992765108744303,10.571412086486816,4.345680872599284,1.578646977742513,2.767033894856771,seed43022,-6.092019967734814,1.9438317616780605,1.6808853149414062,7.772905282676219,-0.26294644673665357,8.035851729412872,2214.0,2024.0,-190.0,7.703007682479236,7.613324979540639,-0.08968270293859693
wikilarge_8caba55574329070090e,wikilarge_8caba55574329070090e:4,nonoverlap,low,2789,football,3,13.35567537943522,16.34040896097819,14.740732192993164,1.3850568135579426,-1.5996767679850261,2.9847335815429688,3,14.489195505777994,15.8916015625,15.293751080830893,0.8045555750528971,-0.597850481669108,1.4024060567220051,seed43022,-1.1335201263427734,0.4488073984781913,-0.5530188878377285,0.5805012385050455,-1.001826286315918,1.5823275248209636,0.0,0.0,0.0,0.0,0.0,0.0
wikilarge_8caba55574329070090e,wikilarge_8caba55574329070090e:5,nonoverlap,low,3781,player,3,8.172801812489828,15.933756192525228,14.715578079223633,6.542776266733806,-1.218178113301595,7.7609543800354,3,10.298997243245443,11.714151700337728,8.873346010843912,-1.42565123240153,-2.840805689493815,1.4151544570922852,seed43022,-2.1261954307556152,4.2196044921875,5.842232068379721,7.968427499135336,1.62262757619222,6.345799922943115,393.0,346.0,-47.0,5.976350909297934,5.849324779946859,-0.1270261293510746
wikilarge_8d0303c7fa667ce144ea,wikilarge_8d0303c7fa667ce144ea:3,overlap,medium,999,word,3,0.2705309987068176,13.534727414449057,13.203744570414225,12.933213571707407,-0.33098284403483075,13.264196415742239,3,7.474654674530029,12.400315602620445,12.701997439066568,5.22734276453654,0.3016818364461263,4.925660928090413,seed43022,-7.204123675823212,1.1344118118286115,0.5017471313476562,7.705870807170867,-0.632664680480957,8.338535487651825,117.0,103.0,-14.0,4.770684624465665,4.6443908991413725,-0.12629372532429262
wikilarge_8d0303c7fa667ce144ea,wikilarge_8d0303c7fa667ce144ea:5,nonoverlap,medium,520,which,3,14.892019907633463,12.778264363606771,12.656277656555176,-2.2357422510782876,-0.12198670705159503,-2.113755544026693,3,11.163424173990885,10.964365005493164,10.746881802876791,-0.41654237111409503,-0.21748320261637366,-0.19905916849772134,seed43022,3.728595733642578,1.8138993581136074,1.9093958536783848,-1.8191998799641926,0.09549649556477863,-1.9146963755289714,401.0,371.0,-30.0,5.996452088619021,5.918893854273146,-0.07755823434587494
wikilarge_8d0303c7fa667ce144ea,wikilarge_8d0303c7fa667ce144ea:6,nonoverlap,medium,1550,means,3,9.405726432800293,9.466428438822428,10.232462882995605,0.8267364501953125,0.7660344441731771,0.06070200602213541,3,8.820217450459799,10.47601286570231,9.65158494313558,0.8313674926757812,-0.8244279225667318,1.6557954152425134,seed43022,0.5855089823404942,-1.0095844268798828,0.5808779398600254,-0.00463104248046875,1.590462366739909,-1.595093409220378,1939.0,1836.0,-103.0,7.570443252057374,7.515889085215125,-0.0545541668422489
wikilarge_8d6802bad64423f4d687,wikilarge_8d6802bad64423f4d687:0,nonoverlap,medium,2805,couple,3,13.031597773234049,11.023000399271647,10.780996004740397,-2.2506017684936523,-0.24200439453124997,-2.0085973739624023,3,11.630747477213541,11.355220158894857,11.68554655710856,0.05479907989501955,0.3303263982137044,-0.2755273183186849,seed43022,1.4008502960205078,-0.3322197596232108,-0.9045505523681641,-2.305400848388672,-0.5723307927449544,-1.7330700556437175,560.0,562.0,2.0,6.329720905522696,6.333279628139691,0.003558722616994636
wikilarge_8d6802bad64423f4d687,wikilarge_8d6802bad64423f4d687:1,overlap,medium,1561,son,3,0.7454746862252554,12.19841225941976,9.518599192301432,8.773124506076178,-2.6798130671183267,11.452937573194504,3,2.0928393602371216,12.601232210795084,10.149990717569986,8.057151357332865,-2.4512414932250977,10.508392850557962,seed43022,-1.347364674011866,-0.40281995137532434,-0.6313915252685547,0.7159731487433127,-0.22857157389322902,0.9445447226365413,424.0,424.0,0.0,6.052089168924417,6.052089168924417,0.0
wikilarge_8d6802bad64423f4d687,wikilarge_8d6802bad64423f4d687:5,nonoverlap,medium,431,who,3,12.171943664550781,11.185727755228678,10.647876421610514,-1.5240672429402669,-0.5378513336181641,-0.9862159093221029,3,11.99535878499349,12.1495148340861,11.483862241109213,-0.5114965438842773,-0.6656525929768881,0.1541560490926107,seed43022,0.17658487955729107,-0.9637870788574219,-0.8359858194986991,-1.0125706990559895,0.127801259358724,-1.1403719584147136,4298.0,4741.0,443.0,8.366137716496281,8.464214266625351,0.09807655012907013
