role,checkpoint,pair_id,target_key,overlap_bin,token_class,surface_word_class,target_word,target_token_id,N,T,U,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
OFF,chck_100M,wikilarge_7e2f1f647f456ab105cd,wikilarge_7e2f1f647f456ab105cd:1,high,nonoverlap,nonoverlap,got,519,11.527894973754883,11.722166061401367,12.771458625793457,1.0492925643920898,-0.19427108764648438,-1.2435636520385742
OFF,chck_100M,wikilarge_7e2f1f647f456ab105cd,wikilarge_7e2f1f647f456ab105cd:2,high,overlap,overlap,european,3487,9.960965156555176,3.9662890434265137,8.029903411865234,4.063614368438721,5.994676113128662,1.9310617446899414
OFF,chck_100M,wikilarge_7e381e31a0b33dfc25d6,wikilarge_7e381e31a0b33dfc25d6:4,high,nonoverlap,nonoverlap,born,1474,11.632081031799316,11.979633331298828,12.705408096313477,0.7257747650146484,-0.3475522994995117,-1.0733270645141602
OFF,chck_100M,wikilarge_7e381e31a0b33dfc25d6,wikilarge_7e381e31a0b33dfc25d6:5,high,nonoverlap,nonoverlap,died,1253,12.914850234985352,13.004308700561523,11.682452201843262,-1.3218564987182617,-0.08945846557617188,1.2323980331420898
OFF,chck_100M,wikilarge_7e381e31a0b33dfc25d6,wikilarge_7e381e31a0b33dfc25d6:8,high,overlap,overlap,queen,3526,12.486572265625,7.027356147766113,12.122758865356445,5.095402717590332,5.459216117858887,0.3638134002685547
OFF,chck_100M,wikilarge_7eb0935c756852a487b7,wikilarge_7eb0935c756852a487b7:2,high,nonoverlap,overlap,white,1590,10.465704917907715,12.892277717590332,11.464790344238281,-1.4274873733520508,-2.426572799682617,-0.9990854263305664
OFF,chck_100M,wikilarge_7eb0935c756852a487b7,wikilarge_7eb0935c756852a487b7:3,high,nonoverlap,overlap,black,1134,9.721076965332031,10.613651275634766,10.048747062683105,-0.5649042129516602,-0.8925743103027344,-0.3276700973510742
OFF,chck_100M,wikilarge_7eb0935c756852a487b7,wikilarge_7eb0935c756852a487b7:5,high,overlap,overlap,american,1324,8.009239196777344,1.2831755876541138,7.891127586364746,6.607951998710632,6.72606360912323,0.11811161041259766
OFF,chck_100M,wikilarge_7eb76b5ba1d468fdcc8c,wikilarge_7eb76b5ba1d468fdcc8c:0,low,nonoverlap,nonoverlap,big,786,10.441213607788086,10.689990043640137,11.062975883483887,0.37298583984375,-0.24877643585205078,-0.6217622756958008
OFF,chck_100M,wikilarge_7eb76b5ba1d468fdcc8c,wikilarge_7eb76b5ba1d468fdcc8c:1,low,overlap,overlap,earthquake,12783,14.484443664550781,12.263299942016602,13.197128295898438,0.9338283538818359,2.2211437225341797,1.2873153686523438
OFF,chck_100M,wikilarge_7eb76b5ba1d468fdcc8c,wikilarge_7eb76b5ba1d468fdcc8c:2,low,nonoverlap,nonoverlap,took,1053,13.08405876159668,11.253334999084473,9.811850547790527,-1.4414844512939453,1.830723762512207,3.2722082138061523
OFF,chck_100M,wikilarge_7edfe8a33c241ea74ae5,wikilarge_7edfe8a33c241ea74ae5:3,low,overlap,overlap,january,2017,13.35770034790039,13.349761962890625,13.377296447753906,0.02753448486328125,0.007938385009765625,-0.019596099853515625
OFF,chck_100M,wikilarge_7edfe8a33c241ea74ae5,wikilarge_7edfe8a33c241ea74ae5:5,low,nonoverlap,nonoverlap,football,2789,15.553047180175781,15.273679733276367,15.585572242736816,0.3118925094604492,0.27936744689941406,-0.032525062561035156
OFF,chck_100M,wikilarge_7edfe8a33c241ea74ae5,wikilarge_7edfe8a33c241ea74ae5:6,low,nonoverlap,nonoverlap,player,3781,10.810535430908203,11.543960571289062,12.3590087890625,0.8150482177734375,-0.7334251403808594,-1.5484733581542969
OFF,chck_100M,wikilarge_7f1270e6c6eda07bca5b,wikilarge_7f1270e6c6eda07bca5b:4,medium,overlap,overlap,douglas,9127,13.497089385986328,6.756021499633789,13.170373916625977,6.4143524169921875,6.741067886352539,0.32671546936035156
OFF,chck_100M,wikilarge_7f1270e6c6eda07bca5b,wikilarge_7f1270e6c6eda07bca5b:5,medium,nonoverlap,nonoverlap,television,2752,13.107983589172363,12.029044151306152,11.891695976257324,-0.13734817504882812,1.078939437866211,1.216287612915039
OFF,chck_100M,wikilarge_7f1270e6c6eda07bca5b,wikilarge_7f1270e6c6eda07bca5b:6,medium,nonoverlap,nonoverlap,series,2409,11.076910018920898,10.229008674621582,11.309399604797363,1.0803909301757812,0.8479013442993164,-0.23248958587646484
OFF,chck_100M,wikilarge_7f1f552c45f7db9bbe66,wikilarge_7f1f552c45f7db9bbe66:14,low,nonoverlap,nonoverlap,sounds,2653,14.649358749389648,15.956053733825684,15.326287269592285,-0.6297664642333984,-1.3066949844360352,-0.6769285202026367
OFF,chck_100M,wikilarge_7f1f552c45f7db9bbe66,wikilarge_7f1f552c45f7db9bbe66:16,low,nonoverlap,nonoverlap,easily,4386,10.501304626464844,10.142560958862305,10.12110710144043,-0.021453857421875,0.35874366760253906,0.38019752502441406
OFF,chck_100M,wikilarge_7f1f552c45f7db9bbe66,wikilarge_7f1f552c45f7db9bbe66:2,low,overlap,overlap,called,932,14.118134498596191,14.043435096740723,13.159614562988281,-0.8838205337524414,0.07469940185546875,0.9585199356079102
OFF,chck_100M,wikilarge_7f3e9368fa3cae5576bd,wikilarge_7f3e9368fa3cae5576bd:1,low,nonoverlap,nonoverlap,systems,5609,10.033260345458984,11.710092544555664,10.691493034362793,-1.018599510192871,-1.6768321990966797,-0.6582326889038086
OFF,chck_100M,wikilarge_7f3e9368fa3cae5576bd,wikilarge_7f3e9368fa3cae5576bd:4,low,overlap,overlap,emerged,8409,14.743213653564453,13.747503280639648,15.038690567016602,1.2911872863769531,0.9957103729248047,-0.29547691345214844
OFF,chck_100M,wikilarge_7f3e9368fa3cae5576bd,wikilarge_7f3e9368fa3cae5576bd:5,low,nonoverlap,nonoverlap,time,533,7.888152122497559,7.382820129394531,8.958203315734863,1.575383186340332,0.5053319931030273,-1.0700511932373047
OFF,chck_100M,wikilarge_7f43146010ba50a0195d,wikilarge_7f43146010ba50a0195d:0,low,nonoverlap,nonoverlap,got,519,9.40369987487793,9.652135848999023,9.01156234741211,-0.6405735015869141,-0.24843597412109375,0.3921375274658203
OFF,chck_100M,wikilarge_7f43146010ba50a0195d,wikilarge_7f43146010ba50a0195d:1,low,nonoverlap,nonoverlap,job,1778,11.832199096679688,11.605177879333496,11.553704261779785,-0.05147361755371094,0.2270212173461914,0.27849483489990234
OFF,chck_100M,wikilarge_7f43146010ba50a0195d,wikilarge_7f43146010ba50a0195d:7,low,overlap,overlap,garden,14551,17.513652801513672,17.42291831970215,17.819189071655273,0.396270751953125,0.09073448181152344,-0.30553627014160156
OFF,chck_100M,wikilarge_7f6bdbb171abe7c97372,wikilarge_7f6bdbb171abe7c97372:0,medium,nonoverlap,nonoverlap,became,1514,16.91344451904297,14.29167366027832,14.163217544555664,-0.12845611572265625,2.6217708587646484,2.7502269744873047
OFF,chck_100M,wikilarge_7f6bdbb171abe7c97372,wikilarge_7f6bdbb171abe7c97372:4,medium,nonoverlap,nonoverlap,able,1689,9.917608261108398,9.451388359069824,8.812414169311523,-0.6389741897583008,0.4662199020385742,1.105194091796875
OFF,chck_100M,wikilarge_7f6bdbb171abe7c97372,wikilarge_7f6bdbb171abe7c97372:7,medium,overlap,overlap,famous,4028,14.478506088256836,10.442007064819336,15.976147651672363,5.534140586853027,4.0364990234375,-1.4976415634155273
OFF,chck_100M,wikilarge_7f976f296a8e48c794e9,wikilarge_7f976f296a8e48c794e9:4,low,overlap,overlap,former,2589,12.149968147277832,14.044153213500977,12.22413158416748,-1.820021629333496,-1.8941850662231445,-0.07416343688964844
OFF,chck_100M,wikilarge_7f976f296a8e48c794e9,wikilarge_7f976f296a8e48c794e9:5,low,nonoverlap,nonoverlap,football,2789,15.655277252197266,15.284031867980957,15.46438217163086,0.18035030364990234,0.3712453842163086,0.19089508056640625
OFF,chck_100M,wikilarge_7f976f296a8e48c794e9,wikilarge_7f976f296a8e48c794e9:6,low,nonoverlap,nonoverlap,player,3781,9.776721954345703,10.272320747375488,10.827339172363281,0.555018424987793,-0.49559879302978516,-1.0506172180175781
OFF,chck_100M,wikilarge_7fc01c36f2b6e45636b7,wikilarge_7fc01c36f2b6e45636b7:5,medium,overlap,overlap,november,2672,10.333528518676758,10.421224594116211,10.291888236999512,-0.12933635711669922,-0.08769607543945312,0.041640281677246094
OFF,chck_100M,wikilarge_7fc01c36f2b6e45636b7,wikilarge_7fc01c36f2b6e45636b7:8,medium,nonoverlap,nonoverlap,football,2789,14.020905494689941,15.047283172607422,14.753620147705078,-0.29366302490234375,-1.0263776779174805,-0.7327146530151367
OFF,chck_100M,wikilarge_7fc01c36f2b6e45636b7,wikilarge_7fc01c36f2b6e45636b7:9,medium,nonoverlap,nonoverlap,player,3781,9.596858024597168,9.785062789916992,10.092456817626953,0.30739402770996094,-0.18820476531982422,-0.49559879302978516
OFF,chck_100M,wikilarge_7ff5dc45b2bcf86a19ec,wikilarge_7ff5dc45b2bcf86a19ec:1,medium,nonoverlap,nonoverlap,there,381,8.52518081665039,6.65593957901001,6.877989768981934,0.22205018997192383,1.8692412376403809,1.647191047668457
OFF,chck_100M,wikilarge_7ff5dc45b2bcf86a19ec,wikilarge_7ff5dc45b2bcf86a19ec:4,medium,overlap,overlap,courses,10755,11.873412132263184,11.868032455444336,11.229086875915527,-0.6389455795288086,0.005379676818847656,0.6443252563476562
OFF,chck_100M,wikilarge_7ff5dc45b2bcf86a19ec,wikilarge_7ff5dc45b2bcf86a19ec:5,medium,nonoverlap,nonoverlap,where,523,8.386235237121582,6.503052234649658,7.581338882446289,1.0782866477966309,1.8831830024719238,0.804896354675293
OFF,chck_100M,wikilarge_803679b4a33dbc8c6f30,wikilarge_803679b4a33dbc8c6f30:0,medium,nonoverlap,nonoverlap,made,721,7.220932483673096,7.8852643966674805,8.441431045532227,0.5561666488647461,-0.6643319129943848,-1.2204985618591309
OFF,chck_100M,wikilarge_803679b4a33dbc8c6f30,wikilarge_803679b4a33dbc8c6f30:6,medium,nonoverlap,nonoverlap,small,1125,10.306792259216309,10.743532180786133,9.621017456054688,-1.1225147247314453,-0.4367399215698242,0.6857748031616211
OFF,chck_100M,wikilarge_803679b4a33dbc8c6f30,wikilarge_803679b4a33dbc8c6f30:9,medium,overlap,overlap,hat,1414,14.318260192871094,14.338944435119629,14.38573169708252,0.046787261962890625,-0.020684242248535156,-0.06747150421142578
OFF,chck_100M,wikilarge_80429de8b0ffd5dfe6ec,wikilarge_80429de8b0ffd5dfe6ec:13,low,nonoverlap,nonoverlap,same,997,11.576202392578125,11.566228866577148,12.758332252502441,1.192103385925293,0.009973526000976562,-1.1821298599243164
OFF,chck_100M,wikilarge_80429de8b0ffd5dfe6ec,wikilarge_80429de8b0ffd5dfe6ec:4,low,nonoverlap,overlap,port,3138,12.531886100769043,11.245615005493164,11.947589874267578,0.7019748687744141,1.286271095275879,0.5842962265014648
OFF,chck_100M,wikilarge_80429de8b0ffd5dfe6ec,wikilarge_80429de8b0ffd5dfe6ec:7,low,overlap,overlap,port,3708,12.33488655090332,9.21120548248291,11.81134033203125,2.60013484954834,3.12368106842041,0.5235462188720703
OFF,chck_100M,wikilarge_808bea6fb8843c01bb4f,wikilarge_808bea6fb8843c01bb4f:1,medium,nonoverlap,nonoverlap,sometimes,2151,7.3970561027526855,7.364171981811523,8.801265716552734,1.437093734741211,0.03288412094116211,-1.4042096138000488
OFF,chck_100M,wikilarge_808bea6fb8843c01bb4f,wikilarge_808bea6fb8843c01bb4f:2,medium,nonoverlap,nonoverlap,called,932,9.677048683166504,11.342153549194336,9.470870971679688,-1.8712825775146484,-1.665104866027832,0.2061777114868164
OFF,chck_100M,wikilarge_808bea6fb8843c01bb4f,wikilarge_808bea6fb8843c01bb4f:3,medium,overlap,overlap,una,7608,10.260200500488281,9.531290054321289,10.658859252929688,1.1275691986083984,0.7289104461669922,-0.39865875244140625
OFF,chck_100M,wikilarge_80b9e6dedd37d6e27171,wikilarge_80b9e6dedd37d6e27171:10,high,nonoverlap,nonoverlap,players,6599,10.560037612915039,10.78122329711914,10.836825370788574,0.055602073669433594,-0.22118568420410156,-0.27678775787353516
OFF,chck_100M,wikilarge_80b9e6dedd37d6e27171,wikilarge_80b9e6dedd37d6e27171:3,high,overlap,overlap,host,3412,13.093168258666992,9.921733856201172,13.140615463256836,3.218881607055664,3.1714344024658203,-0.04744720458984375
OFF,chck_100M,wikilarge_80b9e6dedd37d6e27171,wikilarge_80b9e6dedd37d6e27171:7,high,nonoverlap,nonoverlap,known,1196,13.420999526977539,14.96858024597168,13.498281478881836,-1.4702987670898438,-1.5475807189941406,-0.07728195190429688
OFF,chck_100M,wikilarge_80c8f658cc5a0e2cecf9,wikilarge_80c8f658cc5a0e2cecf9:0,low,overlap,overlap,kingdom,3397,14.703940391540527,8.402286529541016,14.639057159423828,6.2367706298828125,6.301653861999512,0.06488323211669922
OFF,chck_100M,wikilarge_80c8f658cc5a0e2cecf9,wikilarge_80c8f658cc5a0e2cecf9:2,low,nonoverlap,nonoverlap,existed,8933,9.932310104370117,10.85693359375,9.4839506149292,-1.3729829788208008,-0.9246234893798828,0.44835948944091797
OFF,chck_100M,wikilarge_80c8f658cc5a0e2cecf9,wikilarge_80c8f658cc5a0e2cecf9:3,low,nonoverlap,nonoverlap,until,1092,12.176824569702148,10.99205207824707,12.11059856414795,1.118546485900879,1.1847724914550781,0.06622600555419922
OFF,chck_100M,wikilarge_8103af21f74b7f84876a,wikilarge_8103af21f74b7f84876a:12,low,overlap,overlap,exists,9534,11.377381324768066,9.028092384338379,11.014286041259766,1.9861936569213867,2.3492889404296875,0.3630952835083008
OFF,chck_100M,wikilarge_8103af21f74b7f84876a,wikilarge_8103af21f74b7f84876a:4,low,nonoverlap,nonoverlap,name,866,13.553118705749512,13.549038887023926,13.253499984741211,-0.29553890228271484,0.0040798187255859375,0.2996187210083008
OFF,chck_100M,wikilarge_8103af21f74b7f84876a,wikilarge_8103af21f74b7f84876a:5,low,nonoverlap,nonoverlap,idea,1713,13.975677490234375,14.957265853881836,13.317047119140625,-1.640218734741211,-0.9815883636474609,0.65863037109375
OFF,chck_100M,wikilarge_81259e826233c00bb3e0,wikilarge_81259e826233c00bb3e0:0,medium,nonoverlap,nonoverlap,went,795,12.545951843261719,11.888288497924805,10.78342056274414,-1.104867935180664,0.6576633453369141,1.7625312805175781
OFF,chck_100M,wikilarge_81259e826233c00bb3e0,wikilarge_81259e826233c00bb3e0:3,medium,nonoverlap,nonoverlap,got,519,8.798677444458008,10.13931655883789,8.408623695373535,-1.7306928634643555,-1.3406391143798828,0.39005374908447266
OFF,chck_100M,wikilarge_81259e826233c00bb3e0,wikilarge_81259e826233c00bb3e0:6,medium,overlap,overlap,master,3007,16.568775177001953,16.15569305419922,16.623794555664062,0.46810150146484375,0.4130821228027344,-0.055019378662109375
OFF,chck_100M,wikilarge_81580225c9443dcdaa7a,wikilarge_81580225c9443dcdaa7a:0,low,nonoverlap,nonoverlap,passed,2170,12.369184494018555,14.123876571655273,14.820178985595703,0.6963024139404297,-1.7546920776367188,-2.4509944915771484
OFF,chck_100M,wikilarge_81580225c9443dcdaa7a,wikilarge_81580225c9443dcdaa7a:1,low,overlap,overlap,over,552,9.327710151672363,5.955257892608643,7.7057623863220215,1.750504493713379,3.3724522590637207,1.6219477653503418
OFF,chck_100M,wikilarge_81580225c9443dcdaa7a,wikilarge_81580225c9443dcdaa7a:3,low,nonoverlap,nonoverlap,stopped,3056,11.844015121459961,11.900493621826172,11.300212860107422,-0.60028076171875,-0.05647850036621094,0.5438022613525391
OFF,chck_100M,wikilarge_815aeda6c073d4cdf6ea,wikilarge_815aeda6c073d4cdf6ea:2,high,overlap,overlap,football,2789,14.302835464477539,14.966287612915039,14.772783279418945,-0.19350433349609375,-0.6634521484375,-0.46994781494140625
OFF,chck_100M,wikilarge_815aeda6c073d4cdf6ea,wikilarge_815aeda6c073d4cdf6ea:4,high,nonoverlap,nonoverlap,which,520,12.245950698852539,13.074992179870605,12.70573902130127,-0.36925315856933594,-0.8290414810180664,-0.45978832244873047
OFF,chck_100M,wikilarge_815aeda6c073d4cdf6ea,wikilarge_815aeda6c073d4cdf6ea:5,high,nonoverlap,nonoverlap,plays,4182,12.597145080566406,13.531492233276367,13.089985847473145,-0.44150638580322266,-0.9343471527099609,-0.4928407669067383
OFF,chck_100M,wikilarge_81831adc3123a5298e28,wikilarge_81831adc3123a5298e28:2,high,nonoverlap,nonoverlap,whole,1384,8.55441665649414,8.38300895690918,8.81947135925293,0.43646240234375,0.17140769958496094,-0.26505470275878906
OFF,chck_100M,wikilarge_81831adc3123a5298e28,wikilarge_81831adc3123a5298e28:6,high,nonoverlap,nonoverlap,only,690,8.789754867553711,10.490649223327637,9.433862686157227,-1.0567865371704102,-1.7008943557739258,-0.6441078186035156
OFF,chck_100M,wikilarge_81831adc3123a5298e28,wikilarge_81831adc3123a5298e28:7,high,overlap,overlap,little,521,10.800326347351074,11.327643394470215,12.154876708984375,0.8272333145141602,-0.5273170471191406,-1.3545503616333008
OFF,chck_100M,wikilarge_81e7a680017ae706d14e,wikilarge_81e7a680017ae706d14e:0,medium,nonoverlap,nonoverlap,two,530,8.75761890411377,10.278234481811523,10.389932632446289,0.11169815063476562,-1.520615577697754,-1.6323137283325195
OFF,chck_100M,wikilarge_81e7a680017ae706d14e,wikilarge_81e7a680017ae706d14e:1,medium,nonoverlap,nonoverlap,members,2466,10.797079086303711,10.314872741699219,9.142393112182617,-1.1724796295166016,0.4822063446044922,1.6546859741210938
OFF,chck_100M,wikilarge_81e7a680017ae706d14e,wikilarge_81e7a680017ae706d14e:4,medium,overlap,overlap,boys,13263,14.440168380737305,14.87917709350586,14.943451881408691,0.06427478790283203,-0.4390087127685547,-0.5032835006713867
OFF,chck_100M,wikilarge_8290d5c9d8ec3ee3cbdd,wikilarge_8290d5c9d8ec3ee3cbdd:1,medium,overlap,overlap,problems,3152,10.004339218139648,4.947689056396484,10.485763549804688,5.538074493408203,5.056650161743164,-0.48142433166503906
OFF,chck_100M,wikilarge_8290d5c9d8ec3ee3cbdd,wikilarge_8290d5c9d8ec3ee3cbdd:3,medium,nonoverlap,nonoverlap,mainly,6061,13.484209060668945,12.71316146850586,14.26839828491211,1.55523681640625,0.7710475921630859,-0.7841892242431641
OFF,chck_100M,wikilarge_8290d5c9d8ec3ee3cbdd,wikilarge_8290d5c9d8ec3ee3cbdd:5,medium,nonoverlap,nonoverlap,taken,1717,13.466683387756348,13.47480583190918,13.478513717651367,0.0037078857421875,-0.008122444152832031,-0.011830329895019531
OFF,chck_100M,wikilarge_82947c2f0b67854292e9,wikilarge_82947c2f0b67854292e9:1,high,nonoverlap,nonoverlap,calm,4903,16.13410186767578,16.011341094970703,15.21517276763916,-0.796168327331543,0.12276077270507812,0.9189291000366211
OFF,chck_100M,wikilarge_82947c2f0b67854292e9,wikilarge_82947c2f0b67854292e9:2,high,nonoverlap,nonoverlap,broken,2913,14.227657318115234,17.130264282226562,14.788293838500977,-2.341970443725586,-2.902606964111328,-0.5606365203857422
OFF,chck_100M,wikilarge_82947c2f0b67854292e9,wikilarge_82947c2f0b67854292e9:3,high,overlap,overlap,attack,2071,7.8370466232299805,0.18455348908901215,9.707509994506836,9.522956505417824,7.652493134140968,-1.8704633712768555
OFF,chck_100M,wikilarge_82abf154d68065e963bd,wikilarge_82abf154d68065e963bd:3,low,overlap,overlap,hands,1377,11.97372817993164,6.747734546661377,11.964835166931152,5.217100620269775,5.225993633270264,0.008893013000488281
OFF,chck_100M,wikilarge_82abf154d68065e963bd,wikilarge_82abf154d68065e963bd:5,low,nonoverlap,nonoverlap,when,481,9.79275894165039,9.6475830078125,10.94461727142334,1.2970342636108398,0.14517593383789062,-1.1518583297729492
OFF,chck_100M,wikilarge_82abf154d68065e963bd,wikilarge_82abf154d68065e963bd:6,low,nonoverlap,nonoverlap,wants,1934,10.688248634338379,11.848170280456543,11.800902366638184,-0.047267913818359375,-1.159921646118164,-1.1126537322998047
OFF,chck_100M,wikilarge_82af2ade16e7e1fb7da5,wikilarge_82af2ade16e7e1fb7da5:2,high,nonoverlap,nonoverlap,sometimes,2151,13.371169090270996,13.902608871459961,12.575822830200195,-1.3267860412597656,-0.5314397811889648,0.7953462600708008
OFF,chck_100M,wikilarge_82af2ade16e7e1fb7da5,wikilarge_82af2ade16e7e1fb7da5:3,high,nonoverlap,nonoverlap,spelled,14974,14.89309024810791,14.093276977539062,14.67651653289795,0.5832395553588867,0.7998132705688477,0.21657371520996094
OFF,chck_100M,wikilarge_82af2ade16e7e1fb7da5,wikilarge_82af2ade16e7e1fb7da5:7,high,overlap,overlap,compound,13772,12.530441284179688,11.69046401977539,11.175619125366211,-0.5148448944091797,0.8399772644042969,1.3548221588134766
OFF,chck_100M,wikilarge_82e553d3d3f049b91fec,wikilarge_82e553d3d3f049b91fec:10,low,nonoverlap,nonoverlap,when,481,13.980069160461426,14.177778244018555,14.103981018066406,-0.07379722595214844,-0.1977090835571289,-0.12391185760498047
OFF,chck_100M,wikilarge_82e553d3d3f049b91fec,wikilarge_82e553d3d3f049b91fec:12,low,overlap,overlap,seen,1332,10.414907455444336,9.638956069946289,9.896400451660156,0.2574443817138672,0.7759513854980469,0.5185070037841797
OFF,chck_100M,wikilarge_82e553d3d3f049b91fec,wikilarge_82e553d3d3f049b91fec:2,low,nonoverlap,nonoverlap,views,7807,12.028775215148926,12.689538955688477,12.28032112121582,-0.40921783447265625,-0.6607637405395508,-0.25154590606689453
OFF,chck_100M,wikilarge_82e5bd76be5e4d01a229,wikilarge_82e5bd76be5e4d01a229:2,low,nonoverlap,nonoverlap,led,2562,13.713984489440918,13.298906326293945,15.93376636505127,2.634860038757324,0.41507816314697266,-2.2197818756103516
OFF,chck_100M,wikilarge_82e5bd76be5e4d01a229,wikilarge_82e5bd76be5e4d01a229:3,low,overlap,overlap,robert,4002,13.40993881225586,12.566263198852539,13.120534896850586,0.5542716979980469,0.8436756134033203,0.28940391540527344
OFF,chck_100M,wikilarge_82e5bd76be5e4d01a229,wikilarge_82e5bd76be5e4d01a229:8,low,nonoverlap,nonoverlap,province,6999,11.726264953613281,13.343803405761719,13.132594108581543,-0.21120929718017578,-1.6175384521484375,-1.4063291549682617
OFF,chck_100M,wikilarge_82ff5164874e42e81e96,wikilarge_82ff5164874e42e81e96:0,medium,nonoverlap,overlap,stone,7343,10.880703926086426,14.974483489990234,13.031549453735352,-1.9429340362548828,-4.093779563903809,-2.150845527648926
OFF,chck_100M,wikilarge_82ff5164874e42e81e96,wikilarge_82ff5164874e42e81e96:5,medium,nonoverlap,nonoverlap,well,602,11.789224624633789,12.69070053100586,12.60653018951416,-0.08417034149169922,-0.9014759063720703,-0.8173055648803711
OFF,chck_100M,wikilarge_82ff5164874e42e81e96,wikilarge_82ff5164874e42e81e96:6,medium,overlap,overlap,buildings,5608,8.443096160888672,8.094844818115234,9.174498558044434,1.0796537399291992,0.3482513427734375,-0.7314023971557617
OFF,chck_100M,wikilarge_8322ea5382fd2b5e9885,wikilarge_8322ea5382fd2b5e9885:0,high,nonoverlap,nonoverlap,instance,6996,12.542506217956543,13.214118003845215,11.516352653503418,-1.6977653503417969,-0.6716117858886719,1.026153564453125
OFF,chck_100M,wikilarge_8322ea5382fd2b5e9885,wikilarge_8322ea5382fd2b5e9885:6,high,nonoverlap,nonoverlap,means,1550,10.497451782226562,11.356090545654297,10.810394287109375,-0.5456962585449219,-0.8586387634277344,-0.3129425048828125
OFF,chck_100M,wikilarge_8322ea5382fd2b5e9885,wikilarge_8322ea5382fd2b5e9885:9,high,overlap,overlap,route,7748,12.30369758605957,8.684383392333984,12.061491966247559,3.377108573913574,3.619314193725586,0.24220561981201172
OFF,chck_100M,wikilarge_8345a20f6eefae2293ff,wikilarge_8345a20f6eefae2293ff:0,low,nonoverlap,nonoverlap,know,369,6.977477073669434,6.753091812133789,8.115909576416016,1.3628177642822266,0.22438526153564453,-1.138432502746582
OFF,chck_100M,wikilarge_8345a20f6eefae2293ff,wikilarge_8345a20f6eefae2293ff:5,low,overlap,overlap,how,529,9.894878387451172,5.24544620513916,9.555414199829102,4.309967994689941,4.649432182312012,0.3394641876220703
OFF,chck_100M,wikilarge_8345a20f6eefae2293ff,wikilarge_8345a20f6eefae2293ff:7,low,nonoverlap,nonoverlap,add,1316,12.772119522094727,13.665053367614746,12.452369689941406,-1.2126836776733398,-0.8929338455200195,0.3197498321533203
OFF,chck_100M,wikilarge_836c11435571bea60590,wikilarge_836c11435571bea60590:2,medium,overlap,overlap,born,1474,12.824054718017578,4.041732311248779,12.615435600280762,8.573703289031982,8.782322406768799,0.2086191177368164
OFF,chck_100M,wikilarge_836c11435571bea60590,wikilarge_836c11435571bea60590:6,medium,nonoverlap,nonoverlap,football,2789,14.524276733398438,14.828567504882812,14.843564987182617,0.014997482299804688,-0.304290771484375,-0.3192882537841797
OFF,chck_100M,wikilarge_836c11435571bea60590,wikilarge_836c11435571bea60590:7,medium,nonoverlap,nonoverlap,player,3781,9.75986385345459,10.638564109802246,10.141135215759277,-0.49742889404296875,-0.8787002563476562,-0.3812713623046875
OFF,chck_100M,wikilarge_8375b8a8e0f333551625,wikilarge_8375b8a8e0f333551625:0,low,nonoverlap,nonoverlap,there,864,14.104393005371094,11.123048782348633,7.919560432434082,-3.203488349914551,2.981344223022461,6.184832572937012
OFF,chck_100M,wikilarge_8375b8a8e0f333551625,wikilarge_8375b8a8e0f333551625:1,low,nonoverlap,nonoverlap,paid,3909,12.782861709594727,11.9315824508667,12.427207946777344,0.49562549591064453,0.8512792587280273,0.3556537628173828
OFF,chck_100M,wikilarge_8375b8a8e0f333551625,wikilarge_8375b8a8e0f333551625:2,low,overlap,overlap,magazine,7280,13.192699432373047,10.830687522888184,12.214306831359863,1.3836193084716797,2.3620119094848633,0.9783926010131836
OFF,chck_100M,wikilarge_838624cafd0cacc2f05f,wikilarge_838624cafd0cacc2f05f:0,low,nonoverlap,nonoverlap,normally,8384,13.564460754394531,9.25554084777832,11.526679992675781,2.271139144897461,4.308919906616211,2.03778076171875
OFF,chck_100M,wikilarge_838624cafd0cacc2f05f,wikilarge_838624cafd0cacc2f05f:1,low,overlap,overlap,command,3091,11.29681396484375,7.133864402770996,11.56285285949707,4.428988456726074,4.162949562072754,-0.2660388946533203
OFF,chck_100M,wikilarge_838624cafd0cacc2f05f,wikilarge_838624cafd0cacc2f05f:3,low,nonoverlap,nonoverlap,men,1013,5.918720245361328,5.722255706787109,6.601840019226074,0.8795843124389648,0.19646453857421875,-0.6831197738647461
OFF,chck_100M,wikilarge_83997468df047c0bc154,wikilarge_83997468df047c0bc154:2,low,overlap,overlap,found,897,12.68764877319336,7.146495342254639,11.01929759979248,3.872802257537842,5.541153430938721,1.668351173400879
OFF,chck_100M,wikilarge_83997468df047c0bc154,wikilarge_83997468df047c0bc154:4,low,nonoverlap,nonoverlap,people,605,11.233200073242188,11.799189567565918,11.436939239501953,-0.36225032806396484,-0.5659894943237305,-0.20373916625976562
OFF,chck_100M,wikilarge_83997468df047c0bc154,wikilarge_83997468df047c0bc154:6,low,nonoverlap,nonoverlap,ground,2215,11.570204734802246,10.497735977172852,12.127276420593262,1.6295404434204102,1.0724687576293945,-0.5570716857910156
OFF,chck_100M,wikilarge_83b6ffd8aed639e1432c,wikilarge_83b6ffd8aed639e1432c:10,medium,overlap,overlap,states,1283,14.215105056762695,9.871312141418457,12.34663200378418,2.4753198623657227,4.343792915344238,1.8684730529785156
