arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
compact,p0004440,temporal,0,5.01,content,1,1001+,251-500,1,2,free,weird,until,until,4.681640625,6.6171875,-1.935546875,-4.692872047424316,-1.15625
compact,p0004441,temporal,0,4.02,content,1,1001+,501-1000,3-4,5-8,story,popular,before,before,11.5390625,8.351562023162842,3.187500476837158,-6.5732421875,-1.796875
compact,p0004442,causal_connector,0,6.06,content,2,1001+,1001+,2,5-8,job,school,because,because,-1.203125238418579,0.5625,-1.765625238418579,-0.2260735034942627,-0.7226555347442627
compact,p0004443,temporal,0,3.01,content,1,1001+,501-1000,1,2,dog,strange,while,while,8.171875,2.328125,5.84375,6.8515625,8.86376953125
compact,p0004444,comparative,0,4.02,content,1,501-1000,1001+,5-8,3-4,dream,night,longer,longer,9.750000476837158,5.625,4.125000476837158,-3.0332040786743164,-0.0849609375
compact,p0004445,causal_connector,0,2.0,content,1,1001+,501-1000,3-4,3-4,believe,taught,if,if,20.09033179283142,11.07470703125,9.015624761581421,-1.0859394073486328,5.8515625
compact,p0004446,temporal,0,2.0,content,1,1001+,501-1000,3-4,3-4,answer,check,after,after,7.265625,0.875,6.390625,-3.298828125,1.03125
compact,p0004447,spatial,0,2.02,content,2,26-50,26-50,5-8,3-4,readings,eighteenth,through,through,11.558594226837158,3.14453125,8.414062976837158,0.7314453125,5.032227516174316
compact,p0004448,temporal,0,5.01,content,1,101-250,501-1000,3-4,3-4,curtain,paid,after,after,33.37500011920929,16.218750089406967,17.156250029802322,-3.21875,-1.078125
compact,p0004449,spatial,0,5.01,content,1,251-500,51-100,2,3-4,shadow,balcony,through,through,29.832032188307494,16.863282039295882,12.968750149011612,4.29296875,9.132813453674316
compact,p0004450,comparative,0,0.0,content,1,1001+,1001+,2,2,pick,name,less,less,7.062500476837158,2.75,4.312500476837158,-4.2412109375,-3.271484375
compact,p0004451,temporal,0,2.02,content,2,1001+,1001+,2,3-4,world,gone,before,before,14.88476574420929,8.07421875,6.8105469942092896,-3.3515625,-2.523437976837158
compact,p0004452,causal_connector,0,4.04,content,1,101-250,101-250,5-8,3-4,monitor,struggle,if,if,0.5390625,-4.640625,5.1796875,0.7734375,-7.375
compact,p0004453,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,life,care,if,if,14.84375000745058,3.0625,11.78125000745058,10.296875,0.765625
compact,p0004454,spatial,0,2.02,content,2,1001+,1001+,3-4,1,goin,tomorrow,outside,outside,16.722655534744263,10.167968511581421,6.554687023162842,-8.697265148162842,-3.7265617847442627
compact,p0004455,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,ask,alright,if,if,12.15625,5.812499761581421,6.343750238418579,2.6796875,-4.058592796325684
compact,p0004456,temporal,0,4.04,content,2,101-250,101-250,1,5-8,speaks,doc,after,after,12.046875476837158,8.429687976837158,3.6171875,1.4531259536743164,3.677733898162842
compact,p0004457,causal_connector,0,2.02,capitalized,2,101-250,101-250,3-4,2,dale,yo�,if,if,5.093750476837158,3.062500238418579,2.031250238418579,-0.017578125,-0.7226572036743164
compact,p0004458,temporal,0,6.02,content,1,251-500,1001+,1,3-4,fields,took,since,since,18.7109375,6.4140625,12.296875,-0.98828125,9.898436546325684
compact,p0004459,temporal,0,4.0,content,1,251-500,1001+,2,2,fields,took,before,before,18.7109375,6.4140625,12.296875,10.4716796875,7.457031726837158
compact,p0004460,spatial,0,0.0,content,1,1001+,1001+,2,2,boys,ask,across,across,19.9658203125,11.140624523162842,8.825195789337158,3.7499990463256836,8.406250953674316
compact,p0004461,temporal,0,1.01,content,1,1001+,1001+,1,2,young,began,when,when,26.382109761238098,16.562499165534973,9.819610595703125,-3.88671875,-2.828125
compact,p0004462,temporal,0,3.01,content,1,251-500,101-250,3-4,2,talks,speaks,while,while,-2.1249998807907104,1.5000001192092896,-3.625,2.65625,4.773436546325684
compact,p0004463,temporal,0,1.01,content,1,1001+,1001+,1,2,talk,gets,while,while,14.999999806284904,9.812499806284904,5.1875,0.1572265625,-0.133056640625
compact,p0004464,temporal,0,3.01,content,1,1001+,501-1000,3-4,5-8,song,account,before,before,26.740234173834324,16.705077446997166,10.035156726837158,-3.9921865463256836,0.2773432731628418
compact,p0004465,causal_connector,0,6.02,content,1,251-500,51-100,3-4,2,quarter,tore,because,because,24.636718520894647,16.757812270894647,7.87890625,-3.25,-0.1298828125
compact,p0004466,temporal,0,1.01,content,1,1001+,1001+,1,2,ago,hurt,when,when,22.898437201976776,15.203124701976776,7.6953125,0.9453125,0.75634765625
compact,p0004467,spatial,0,0.0,content,1,1001+,1001+,2,2,yours,play,under,under,7.59375,4.46875,3.125,4.125,-3.0283203125
compact,p0004468,causal_connector,0,5.01,content,1,1001+,251-500,5-8,5-8,list,rules,if,if,18.484375178813934,13.429687678813934,5.0546875,1.23046875,6.851562023162842
compact,p0004469,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,list,war,if,if,12.464844226837158,10.984375476837158,1.48046875,3.8125,4.980467796325684
compact,p0004470,spatial,0,4.0,content,1,251-500,1001+,1,1,meters,sea,above,above,20.68750042282045,10.437500158324838,10.250000264495611,2.59375,-0.4375
compact,p0004471,spatial,0,3.01,content,1,1001+,501-1000,1,2,held,bath,under,under,36.93750122562051,19.28125089406967,17.656250331550837,0.9023447036743164,3.9394521713256836
compact,p0004472,spatial,0,3.01,content,1,1001+,501-1000,1,2,held,bath,under,under,37.06249997764826,19.50000075995922,17.562499217689037,0.1936016082763672,9.527344703674316
compact,p0004473,spatial,0,2.02,content,2,1001+,1001+,3-4,5-8,what's,i'm,between,between,6.968749582767487,2.9999998211860657,3.968749761581421,-0.8203120231628418,-0.3359379768371582
compact,p0004474,temporal,0,3.01,content,1,251-500,101-250,3-4,2,pleasant,chill,when,when,2.265625,2.265625,0.0,0.5429677963256836,3.61328125
compact,p0004475,spatial,0,0.0,content,1,1001+,1001+,1,1,run,trouble,into,into,16.218750715255737,8.718750476837158,7.500000238418579,8.65625,13.050781726837158
compact,p0004476,causal_connector,0,2.02,content,1,1001+,1001+,5-8,5-8,trouble,seems,because,because,28.664063215255737,12.921875238418579,15.742187976837158,0.4453125,4.216796875
compact,p0004477,spatial,0,4.0,content,1,251-500,1001+,1,1,feels,such,under,under,18.37500023841858,6.40625,11.968750238418579,8.890624046325684,5.57421875
compact,p0004478,causal_connector,0,6.02,content,1,1001+,251-500,1,3-4,glad,accept,if,if,14.057129383087158,4.296875,9.760254383087158,-4.16015625,-1.5644526481628418
compact,p0004479,temporal,0,4.0,content,1,501-1000,101-250,2,2,video,childhood,during,during,24.929687743075192,18.343750243075192,6.5859375,-5.703125,-8.515625
compact,p0004480,causal_connector,0,6.02,content,1,251-500,1001+,2,3-4,faces,large,because,because,22.564452916383743,4.798828125,17.765624791383743,7.71484375,9.66015625
compact,p0004481,comparative,0,2.0,verbish,1,251-500,501-1000,3-4,3-4,enjoyed,tired,more,more,10.925781726837158,6.171875476837158,4.75390625,-3.37109375,2.90625
compact,p0004482,comparative,0,4.02,verbish,1,251-500,501-1000,5-8,3-4,enjoyed,tired,than,than,10.925781726837158,6.171875476837158,4.75390625,3.4765625,4.345703125
compact,p0004483,causal_connector,0,0.0,content,1,1001+,1001+,2,2,himself,world,if,if,41.249999350868165,19.812499249354005,21.43750010151416,-2.359375,-1.572265625
compact,p0004484,causal_connector,0,0.0,content,1,1001+,1001+,2,2,himself,world,if,if,40.875000291503966,18.78124975785613,22.093750533647835,-3.63671875,-6.8681640625
compact,p0004485,causal_connector,0,2.0,content,1,1001+,501-1000,3-4,3-4,seems,hole,if,if,10.492187738418579,8.375000238418579,2.1171875,-11.421875,-14.044921398162842
compact,p0004486,causal_connector,0,3.01,content,1,1001+,501-1000,5-8,5-8,wonder,mad,because,because,16.74603259563446,12.933532357215881,3.812500238418579,1.6171875,-3.7578134536743164
compact,p0004487,causal_connector,0,4.0,content,1,251-500,1001+,3-4,3-4,chose,ones,because,because,29.867187671363354,16.054687842726707,13.812499828636646,-0.13671875,-3.294677734375
compact,p0004488,causal_connector,0,2.02,content,1,1001+,1001+,3-4,5-8,fun,run,if,if,23.45312513783574,13.140624660998583,10.312500476837158,-4.707032203674316,-1.8886723518371582
compact,p0004489,causal_connector,0,1.01,content,1,1001+,1001+,3-4,3-4,fun,run,if,if,23.203125312924385,12.546875432133675,10.65624988079071,2.98046875,-2.431640625
compact,p0004490,spatial,0,5.03,content,1,501-1000,1001+,3-4,5-8,dinosaur,means,inside,inside,22.550781100988388,14.800781577825546,7.749999523162842,-0.1669921875,2.328125
compact,p0004491,temporal,0,6.02,content,2,251-500,1001+,5-8,3-4,kiss,began,when,when,23.597656197845936,15.238281197845936,8.359375,3.046875,-0.54705810546875
compact,p0004492,temporal,0,2.02,verbish,1,1001+,1001+,1,3-4,then,talking,when,when,10.5625,6.78125,3.78125,7.718750953674316,0.3125
compact,p0004493,causal_connector,0,3.01,content,2,501-1000,1001+,1,2,butter,hungry,if,if,17.66406148672104,9.210937261581421,8.453124225139618,-7.293943881988525,-3.4277353286743164
compact,p0004494,temporal,0,1.01,capitalized,2,1001+,1001+,3-4,5-8,i'll,sarah,when,when,17.234374597668648,10.101562574505806,7.132812023162842,11.697264671325684,-1.8476557731628418
compact,p0004495,causal_connector,0,6.02,content,1,251-500,1001+,5-8,3-4,cruel,case,if,if,9.52734375,1.53125,7.99609375,-5.390625,1.2031240463256836
compact,p0004496,temporal,0,1.01,content,1,1001+,1001+,2,1,understand,case,while,while,28.153320007026196,13.789062537252903,14.364257469773293,-6.40625,-1.0039072036743164
compact,p0004497,spatial,0,5.03,content,1,251-500,101-250,1,3-4,path,exit,toward,toward,10.324218273162842,1.90625,8.417968273162842,-8.20751953125,-2.91015625
compact,p0004498,temporal,0,6.04,content,1,251-500,101-250,1,5-8,bodies,winds,while,while,14.937499985098839,4.593749761581421,10.343750223517418,-3.6484365463256836,1.11572265625
compact,p0004499,causal_connector,0,3.01,content,2,501-1000,1001+,5-8,5-8,cover,fine,if,if,6.095703125,2.986328125,3.109375,-2.79296875,0.0722651481628418
compact,p0004500,causal_connector,0,4.04,content,1,1001+,1001+,1,5-8,soon,food,because,because,15.22656238079071,9.57812488079071,5.6484375,3.173828125,6.5126953125
compact,p0004501,causal_connector,0,2.02,content,2,1001+,1001+,3-4,1,birthday,there's,if,if,17.175781965255737,6.695313215255737,10.48046875,14.124756336212158,14.621093273162842
compact,p0004502,causal_connector,0,4.02,content,1,1001+,501-1000,1,3-4,color,meant,though,though,5.7265625,-2.9033203125,8.6298828125,-1.9614262580871582,-7.475585460662842
compact,p0004503,spatial,0,2.02,content,1,251-500,251-500,1,3-4,crime,access,under,under,0.44140625,6.57421875,-6.1328125,-3.4901123046875,-1.0234365463256836
compact,p0004504,spatial,0,2.0,content,1,501-1000,1001+,2,2,services,own,under,under,23.79687494598329,11.734375005587935,12.062499940395355,5.306640625,5.91796875
compact,p0004505,spatial,0,1.01,content,1,1001+,1001+,1,2,run,own,under,under,24.47460850328207,9.412108898162842,15.062499605119228,2.3525390625,1.369140625
compact,p0004506,spatial,0,3.03,content,1,1001+,1001+,3-4,1,wand,black,across,across,22.281250497326255,9.906250363215804,12.37500013411045,3.04296875,4.0234375
compact,p0004507,spatial,0,3.01,content,1,501-1000,1001+,2,1,objects,black,onto,onto,22.406249752268195,9.437499783933163,12.968749968335032,4.8671875,2.828125
compact,p0004508,spatial,0,0.0,content,2,1001+,1001+,2,2,he's,water,under,under,16.378905534744263,6.3359375,10.042968034744263,14.507811605930328,16.35546875
compact,p0004509,causal_connector,0,3.03,content,1,101-250,101-250,2,5-8,rude,communications,if,if,11.14453125,5.44140625,5.703125,-4.849609375,-4.458985328674316
compact,p0004510,causal_connector,0,6.02,verbish,1,101-250,501-1000,3-4,5-8,breathing,walking,if,if,-8.562499955296516,-4.3125001937150955,-4.249999761581421,-1.7080078125,3.2871084213256836
compact,p0004511,causal_connector,0,4.02,content,1,1001+,501-1000,5-8,3-4,big,hate,because,because,11.109375,4.0,7.109375,2.9296875,6.458007335662842
compact,p0004512,temporal,0,2.02,content,1,51-100,51-100,3-4,2,lend,wears,when,when,15.515625,8.8125,6.703125,-0.984375,-1.828125
compact,p0004513,spatial,0,2.0,content,1,1001+,501-1000,3-4,3-4,war,countries,between,between,13.117187261581421,8.273437261581421,4.84375,5.327149391174316,-1.375
compact,p0004514,causal_connector,0,4.02,content,2,101-250,51-100,1,3-4,niece,pinch,if,if,15.87500011920929,12.80468761920929,3.0703125,7.18359375,8.0771484375
compact,p0004515,causal_connector,0,5.03,content,2,1001+,501-1000,3-4,5-8,name,title,if,if,0.25781261920928955,1.0000001192092896,-0.7421875,3.33203125,0.2109375
compact,p0004516,causal_connector,0,6.06,content,2,1001+,1001+,1,5-8,together,dog,if,if,13.932618021965027,6.140625476837158,7.791992545127869,-0.078125,-0.59375
compact,p0004517,causal_connector,0,0.0,content,1,1001+,1001+,2,2,keep,wants,if,if,12.773437261581421,6.1796875,6.593749761581421,2.94140625,4.156250953674316
compact,p0004518,temporal,0,5.05,content,1,1001+,1001+,1,5-8,father,young,before,before,12.828124046325684,7.046874523162842,5.781249523162842,3.455078125,1.58349609375
compact,p0004519,spatial,0,4.04,content,1,1001+,1001+,2,5-8,world,run,into,into,12.765625,2.328125,10.4375,1.3984375,1.7333984375
compact,p0004520,comparative,0,4.02,content,3,6-10,11-25,3-4,1,stuck-up,unpopular,more,more,2.4138998985290527,2.4583330154418945,-0.0444331169128418,2.626302719116211,5.023763656616211
compact,p0004521,temporal,0,1.01,content,1,1001+,1001+,3-4,5-8,wait,took,while,while,21.754395306110382,10.207520008087158,11.546875298023224,-1.3203129768371582,-0.6953125
compact,p0004522,temporal,0,2.0,content,1,1001+,501-1000,5-8,5-8,may,brave,while,while,22.195312418043613,18.367187418043613,3.828125,-3.1484375,-0.82470703125
compact,p0004523,temporal,0,2.0,content,1,1001+,501-1000,5-8,5-8,may,brave,while,while,23.929686792194843,18.546874292194843,5.3828125,7.664061546325684,-0.7343759536743164
compact,p0004524,temporal,0,5.01,content,1,251-500,1001+,1,2,mud,body,when,when,3.21875,-1.562499761581421,4.781249761581421,-0.20703125,2.47265625
compact,p0004525,causal_connector,0,0.0,content,1,1001+,1001+,2,2,research,write,if,if,16.624999437481165,6.218749791383743,10.406249646097422,0.7099609375,0.5273447036743164
compact,p0004526,spatial,0,4.02,content,1,1001+,501-1000,1,3-4,wait,bus,outside,outside,17.32836902141571,9.15624988079071,8.172119140625,1.7167959213256836,-4.167967796325684
compact,p0004527,spatial,0,4.02,content,1,251-500,501-1000,1,3-4,hide,sky,under,under,11.570312023162842,4.265624523162842,7.3046875,2.6796875,6.175780296325684
compact,p0004528,causal_connector,0,0.0,content,1,501-1000,501-1000,3-4,3-4,starts,fit,because,because,19.265624582767487,9.531249582767487,9.734375,-3.5546875,-2.03125
compact,p0004529,causal_connector,0,2.02,content,1,1001+,1001+,3-4,2,full,gets,unless,unless,13.324217796325684,-1.33203125,14.656249046325684,-6.712890625,8.515625
compact,p0004530,temporal,0,4.02,content,1,501-1000,251-500,1,3-4,plate,tells,after,after,17.94921898841858,7.953125,9.996093988418579,-8.5908203125,-2.2421875
compact,p0004531,temporal,0,0.0,content,1,1001+,1001+,2,2,call,ready,when,when,13.046874523162842,8.781249523162842,4.265625,-2.9140625,-1.7890625
compact,p0004532,temporal,0,0.0,content,1,1001+,1001+,5-8,5-8,ready,gone,when,when,-8.531249523162842,-4.499999761581421,-4.031249761581421,0.4921875,-1.19140625
compact,p0004533,temporal,0,5.05,content,1,501-1000,501-1000,5-8,1,upstairs,anybody,when,when,23.781249165534973,15.156249165534973,8.625,-0.859375,0.5625009536743164
compact,p0004534,causal_connector,0,2.02,content,2,501-1000,501-1000,2,3-4,uhuh,it'll,if,if,18.78124964237213,8.421874761581421,10.35937488079071,8.546874761581421,-1.7539057731628418
compact,p0004535,temporal,0,4.02,capitalized,2,101-250,251-500,1,3-4,moscow,revolution,after,after,16.3359375,7.882812023162842,8.453125476837158,8.356200695037842,4.988282203674316
compact,p0004536,spatial,0,1.01,content,1,1001+,1001+,2,3-4,tree,trees,between,between,1.8125,1.1875,0.625,3.484375476837158,0.5625009536743164
compact,p0004537,spatial,0,0.0,content,1,1001+,1001+,3-4,3-4,road,town,towards,towards,3.46875,-0.90625,4.375,4.1796875,3.281249523162842
compact,p0004538,temporal,0,3.01,verbish,1,501-1000,1001+,3-4,3-4,golden,going,after,after,33.20117170736194,15.62304661795497,17.578125089406967,-3.98828125,-3.519530773162842
compact,p0004539,spatial,0,3.01,content,1,1001+,501-1000,1,2,goes,radio,onto,onto,14.753845453262329,6.687499761581421,8.066345691680908,5.84375,5.30078125
compact,p0004540,spatial,0,5.05,content,1,1001+,1001+,1,5-8,says,hard,into,into,16.13281214237213,5.90625,10.226562142372131,0.60498046875,-2.01171875
compact,p0004541,spatial,0,1.01,content,1,1001+,1001+,1,2,stick,silver,across,across,20.031249308027327,7.562499761581421,12.468749546445906,9.047853469848633,5.458984375
compact,p0004542,causal_connector,0,4.0,content,1,1001+,251-500,5-8,5-8,silver,washer,if,if,17.75000047404319,11.000000310130417,6.750000163912773,-2.4062509536743164,-5.203125
compact,p0004543,temporal,0,3.03,content,1,1001+,1001+,3-4,1,next,upon,once,once,19.476562798023224,11.22656238079071,8.250000417232513,0.6718740463256836,-2.7343759536743164
compact,p0004544,temporal,0,3.01,content,1,501-1000,1001+,1,2,plants,needs,since,since,9.015625476837158,6.078125476837158,2.9375,5.595703125,2.93359375
compact,p0004545,causal_connector,0,4.0,content,1,51-100,251-500,2,2,odds,effects,because,because,4.5078125,2.203125,2.3046875,-5.46875,-8.845702648162842
compact,p0004546,spatial,0,0.0,content,1,1001+,1001+,5-8,5-8,hope,hard,against,against,20.812500476837158,14.750000953674316,6.062499523162842,-6.249999523162842,-9.691650152206421
compact,p0004547,causal_connector,0,4.0,content,1,1001+,251-500,3-4,3-4,home,consider,if,if,19.28515601158142,11.222656011581421,8.0625,-7.1328125,-6.4296875
compact,p0004548,causal_connector,0,2.0,capitalized,1,1001+,501-1000,5-8,5-8,ross,brian,because,because,-2.5625,-0.875,-1.6875,1.3447265625,-1.203125
compact,p0004549,temporal,0,3.01,content,1,101-250,51-100,2,1,defend,bats,when,when,15.218750953674316,5.265625,9.953125953674316,1.8730478286743164,2.0234365463256836
compact,p0004550,comparative,0,3.01,content,1,501-1000,251-500,2,3-4,peace,anywhere,better,better,13.76953125,6.73828125,7.03125,6.1953125,3.740234375
compact,p0004551,comparative,0,4.02,content,1,501-1000,1001+,3-4,2,peace,else,than,than,15.367187798023224,5.6171875,9.750000298023224,-6.3359375,4.81640625
compact,p0004552,spatial,0,3.03,content,1,251-500,251-500,1,3-4,sites,range,outside,outside,19.28124980814755,10.468749826774001,8.812499981373549,-1.8056640625,-1.5234375
compact,p0004553,spatial,0,2.0,content,1,101-250,251-500,2,2,differences,players,between,between,7.007812261581421,-3.125,10.132812261581421,-4.1650390625,-2.1484384536743164
compact,p0004554,temporal,0,1.01,capitalized,1,1001+,1001+,2,1,british,king,during,during,11.6875,7.3125,4.375,1.96875,-0.341796875
compact,p0004555,spatial,0,2.02,verbish,1,1001+,1001+,1,3-4,taken,tried,into,into,3.937500238418579,6.500000238418579,-2.5625,-2.625,-4.810546875
compact,p0004556,temporal,0,5.01,content,1,1001+,251-500,3-4,2,court,judge,before,before,7.703124761581421,6.078124761581421,1.625,-0.5625,5.351561546325684
compact,p0004557,temporal,0,5.05,content,2,1001+,1001+,1,5-8,minutes,phone,while,while,11.351562261581421,7.390624761581421,3.9609375,-4.411376953125,-0.7988286018371582
compact,p0004558,spatial,0,5.03,content,1,251-500,501-1000,1,3-4,blanket,film,into,into,-0.4765625,1.7109375,-2.1875,0.59765625,0.59423828125
compact,p0004559,spatial,0,1.01,content,1,1001+,1001+,2,3-4,hafta,remember,through,through,13.296874403953552,9.359374523162842,3.9374998807907104,7.1859130859375,-4.804685592651367
compact,p0004560,spatial,0,1.01,verbish,1,101-250,101-250,3-4,2,grabbed,shouted,behind,behind,6.375,5.1875,1.1875,0.953125,-1.90625
compact,p0004561,temporal,0,4.02,capitalized,2,26-50,11-25,2,3-4,shia,musa,after,after,3.7187500298023224,1.078125,2.6406250298023224,-1.53125,1.537109375
compact,p0004562,causal_connector,0,7.05,content,2,501-1000,1001+,5-8,1,blocks,there's,because,because,15.218749761581421,4.781250238418579,10.437499523162842,13.5703125,16.230468541383743
compact,p0004563,temporal,0,4.02,content,1,501-1000,1001+,3-4,1,wear,others,when,when,11.603515148162842,5.40625,6.197265148162842,5.09375,6.849609375
compact,p0004564,spatial,0,4.04,content,2,26-50,26-50,5-8,2,pact,werewolf,into,into,-6.449219226837158,-0.8515625,-5.597656726837158,1.3505859375,1.6787109375
compact,p0004565,spatial,0,0.0,content,1,1001+,1001+,1,1,gone,town,into,into,13.890625476837158,7.906250476837158,5.984375,9.568359851837158,5.888672351837158
compact,p0004566,temporal,0,3.01,content,1,251-500,101-250,2,3-4,marry,lifetime,once,once,10.166015625,2.517578125,7.6484375,2.2265625,-1.73828125
compact,p0004567,spatial,0,2.0,capitalized,1,501-1000,251-500,1,1,championship,storm,against,against,18.43749974668026,9.28124974668026,9.15625,-4.8095703125,-0.779296875
compact,p0004568,temporal,0,3.01,capitalized,2,11-25,26-50,1,2,normans,harold,while,while,11.214844346046448,0.20703125,11.007813096046448,-0.3828115463256836,-1.96875
compact,p0004569,temporal,0,3.01,verbish,1,251-500,101-250,1,2,surprised,insisted,when,when,18.175781965255737,11.175781488418579,7.000000476837158,4.375000476837158,2.125
compact,p0004570,temporal,0,5.01,content,1,101-250,501-1000,2,3-4,structures,scientists,after,after,9.328124813735485,-2.359375,11.687499813735485,1.3671884536743164,-1.44921875
compact,p0004571,temporal,0,1.01,content,1,501-1000,501-1000,2,3-4,brain,scientists,after,after,31.5078114438802,13.437499780207872,18.070311663672328,3.8228759765625,-0.048828125
compact,p0004572,temporal,0,2.02,capitalized,1,1001+,1001+,2,3-4,second,french,until,until,4.7812498807907104,3.5624998807907104,1.21875,2.296875,8.750000476837158
compact,p0004573,spatial,0,3.01,capitalized,1,1001+,501-1000,3-4,3-4,world,central,against,against,10.53125036880374,10.84375036880374,-0.3125,2.05859375,1.609375
compact,p0004574,comparative,0,1.01,content,1,1001+,1001+,2,3-4,gone,few,longer,longer,39.70312371710315,18.734374154359102,20.96874956274405,2.5567636489868164,0.7705078125
compact,p0004575,comparative,0,1.01,content,1,1001+,1001+,3-4,2,gone,few,than,than,39.70312371710315,18.734374154359102,20.96874956274405,6.398436546325684,7.312499046325684
compact,p0004576,spatial,0,5.01,content,1,1001+,251-500,1,2,story,quit,behind,behind,-0.419921875,6.224609375,-6.64453125,1.462890625,-4.078125
compact,p0004577,temporal,0,3.01,content,2,501-1000,251-500,3-4,3-4,hall,doors,before,before,12.218750238418579,6.093750238418579,6.125,-0.4374997615814209,-1.9492192268371582
compact,p0004578,spatial,0,3.01,verbish,1,101-250,251-500,3-4,2,breathing,hearing,within,within,3.0625,2.46875,0.59375,1.671875,1.30859375
compact,p0004579,temporal,0,0.0,content,1,1001+,1001+,2,2,end,brought,until,until,15.640625,13.203125,2.4375,1.05029296875,5.9267578125
compact,p0004580,spatial,0,2.0,content,1,501-1000,1001+,2,2,services,own,under,under,17.005859375,11.130859375,5.875,8.3125,9.390624046325684
compact,p0004581,temporal,0,5.03,capitalized,1,101-250,251-500,1,3-4,alabama,gulf,before,before,8.687499523162842,2.96875,5.718749523162842,-1.5625009536743164,0.4140625
compact,p0004582,spatial,0,2.0,content,2,251-500,501-1000,3-4,3-4,weird,afternoon,into,into,8.37499988079071,3.2031248807907104,5.171875,-4.51025390625,1.990234375
compact,p0004583,spatial,0,2.02,content,1,1001+,1001+,1,3-4,trees,fine,beyond,beyond,11.984374046325684,6.124999523162842,5.859374523162842,5.09375,7.1064453125
compact,p0004584,temporal,0,2.02,capitalized,2,1001+,1001+,1,3-4,white,ben,while,while,2.529296636581421,-0.15625,2.685546636581421,1.8515615463256836,-0.919921875
compact,p0004585,temporal,0,4.0,content,1,1001+,251-500,2,2,keep,appears,until,until,7.804687261581421,10.929687261581421,-3.125,-2.828125,-1.3828120231628418
compact,p0004586,spatial,0,0.0,content,2,1001+,1001+,2,2,milk,ground,through,through,14.921874626539648,7.117187272757292,7.804687353782356,0.2265605926513672,-0.46875
compact,p0004587,temporal,0,2.0,content,1,51-100,101-250,2,2,disc,crack,when,when,23.632811654359102,12.72656212374568,10.906249530613422,-6.390625953674316,1.73828125
compact,p0004588,causal_connector,0,4.0,content,3,51-100,11-25,2,2,almighty,establishes,if,if,8.09114694595337,6.984375476837158,1.106771469116211,2.208984375,0.7773442268371582
compact,p0004589,causal_connector,0,2.0,content,2,26-50,11-25,2,2,malaria,prefers,because,because,29.175779689103365,14.64453037455678,14.531249314546585,1.8847675323486328,1.640625
compact,p0004590,causal_connector,0,3.03,content,1,251-500,251-500,5-8,3-4,remain,accept,if,if,-1.0312504768371582,-4.718750476837158,3.6875,-3.82421875,-0.8359375
compact,p0004591,temporal,0,4.02,verbish,1,251-500,101-250,3-4,2,introduced,faced,when,when,-2.703125,-3.125,0.421875,-3.65625,-4.921875
compact,p0004592,comparative,0,3.01,content,1,501-1000,1001+,1,2,bigger,whole,than,than,20.671874180436134,8.343749523162842,12.328124657273293,-2.3154296875,-1.84765625
compact,p0004593,temporal,0,8.04,verbish,1,101-250,501-1000,5-8,1,contained,placed,when,when,-2.125,-4.437500238418579,2.312500238418579,0.578125,6.10546875
compact,p0004594,temporal,0,4.0,content,1,1001+,251-500,3-4,3-4,along,waters,while,while,11.500000953674316,6.156250476837158,5.343750476837158,-0.982421875,-1.5390625
compact,p0004595,causal_connector,0,4.02,content,1,101-250,251-500,2,3-4,sunny,clouds,though,though,9.5859375,8.375,1.2109375,5.607421875,0.84814453125
compact,p0004596,temporal,0,6.04,content,1,501-1000,1001+,3-4,5-8,clean,eat,after,after,6.640624523162842,-1.5,8.140624523162842,2.828125,-5.2705078125
compact,p0004597,spatial,0,6.02,content,1,251-500,1001+,3-4,1,bodies,large,into,into,13.140625476837158,6.5,6.640625476837158,7.5,7.304686546325684
compact,p0004598,temporal,0,2.02,content,1,101-250,101-250,1,3-4,gap,genius,when,when,28.98925794661045,14.916992083191872,14.072265863418579,-0.2685537338256836,2.88671875
compact,p0004599,temporal,0,2.02,content,1,101-250,101-250,1,3-4,gap,genius,when,when,29.128662064671516,14.712890431284904,14.415771633386612,4.6015625,-6.625
compact,p0004600,causal_connector,0,1.01,verbish,1,1001+,1001+,2,3-4,looked,lived,if,if,4.812499910593033,5.124999910593033,-0.3125,3.546875476837158,3.13671875
compact,p0004601,temporal,0,3.01,content,1,501-1000,1001+,1,2,brothers,saw,when,when,27.968749929219484,15.625000286847353,12.343749642372131,8.093750953674316,9.402344226837158
compact,p0004602,spatial,0,3.01,content,1,501-1000,1001+,1,2,sold,land,into,into,26.02343733422458,10.06249986588955,15.960937468335032,-3.5781259536743164,-1.6406259536743164
compact,p0004603,spatial,0,2.02,content,2,1001+,1001+,3-4,2,fine,late,into,into,7.7812498807907104,3.7812501192092896,3.999999761581421,-4.396484136581421,-4.215820789337158
compact,p0004604,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,big,blue,because,because,7.015624523162842,7.140624523162842,-0.125,-2.8203125,-0.9609375
compact,p0004605,spatial,0,9.05,content,1,251-500,1001+,3-4,5-8,occasion,best,against,against,5.656250476837158,-1.625,7.281250476837158,3.679687976837158,3.4091796875
