family,group,contrast,checkpoint,role_a,role_b,n_a,n_b,mean_mean_gain_a,mean_mean_gain_b,delta_mean_gain_a_minus_b,mean_mean_intact_nll_a,mean_mean_intact_nll_b,delta_mean_intact_nll_a_minus_b,mean_mean_control_nll_a,mean_mean_control_nll_b,delta_mean_control_nll_a_minus_b,mean_mean_true_source_nll_a,mean_mean_true_source_nll_b,delta_mean_true_source_nll_a_minus_b,mean_mean_unrelated_source_nll_a,mean_mean_unrelated_source_nll_b,delta_mean_unrelated_source_nll_a_minus_b,mean_mean_margin_full_a,mean_mean_margin_full_b,delta_mean_margin_full_a_minus_b,mean_mean_effect_no_initial_qbox_a,mean_mean_effect_no_initial_qbox_b,delta_mean_effect_no_initial_qbox_a_minus_b,mean_mean_effect_no_last_relevant_update_a,mean_mean_effect_no_last_relevant_update_b,delta_mean_effect_no_last_relevant_update_a_minus_b,mean_mean_effect_no_all_relevant_updates_a,mean_mean_effect_no_all_relevant_updates_b,delta_mean_effect_no_all_relevant_updates_a_minus_b
entity,rel_ge2,RminusRS,chck_100M,R,RS,1205,1205,,,,,,,,,,,,,,,,0.26709026281269754,0.24955057603195,0.01753968678074755,0.17372019102959219,0.10155308325755645,0.07216710777203574,-0.35123200911209296,-0.24439150337361695,-0.106840505738476,-0.253064186444421,-0.1850186855466534,-0.06804550089776762
entity,rel_ge2,RSminusR,chck_60M,RS,R,1205,1205,,,,,,,,,,,,,,,,0.2502312505888246,0.2956810978932994,-0.045449847304474766,0.034740193750848414,0.057891503804946835,-0.02315131005409842,-0.2593945297462812,-0.4242947087742976,0.1649001790280164,-0.23804764173832177,-0.3165915446657363,0.07854390292741453
entity,rel_ge2,RSminusR,chck_70M,RS,R,1205,1205,,,,,,,,,,,,,,,,0.2147831930659124,0.25362996738481325,-0.03884677431890085,0.07705405262990611,0.09940320980499394,-0.022349157175087828,-0.22183921584449864,-0.3738201382743867,0.15198092242988806,-0.21645832516840385,-0.2812331793219222,0.06477485415351836
entity,rel_ge2,RSminusR,chck_80M,RS,R,1205,1205,,,,,,,,,,,,,,,,0.2520296334231048,0.22995436676310305,0.022075266660001758,0.08901003099576071,0.15832577602497275,-0.06931574502921203,-0.23941328456293004,-0.3301823246033854,0.09076904004045538,-0.18442739688509233,-0.22582141690234425,0.041394020017251926
entity,rel_ge2,RSminusR,chck_90M,RS,R,1205,1205,,,,,,,,,,,,,,,,0.24108865152256123,0.28465781053566835,-0.04356915901310712,0.10626386319947935,0.17461991329905402,-0.06835605009957467,-0.24377220240866002,-0.3443992215073455,0.10062701909868546,-0.18576615618472278,-0.24551798535580457,0.059751829171081794
entity,rel_ge2,RSminusR,chck_100M,RS,R,1205,1205,,,,,,,,,,,,,,,,0.24955057603195,0.26709026281269754,-0.01753968678074755,0.10155308325755645,0.17372019102959219,-0.07216710777203574,-0.24439150337361695,-0.35123200911209296,0.106840505738476,-0.1850186855466534,-0.253064186444421,0.06804550089776762
entity,rel_ge2,VminusC,chck_60M,V,C,1205,1205,,,,,,,,,,,,,,,,0.2448270184370492,0.03565268496754753,0.20917433346950168,0.09765025589970633,0.09285194705630734,0.004798308843398991,-0.36943748205034566,-0.23597205387606165,-0.133465428174284,-0.3173844499706727,-0.14156491687189,-0.17581953309878273
entity,rel_ge2,VminusC,chck_70M,V,C,1205,1205,,,,,,,,,,,,,,,,0.09685951407024969,0.01651024076453878,0.08034927330571091,0.11902867946387327,0.08540507876526765,0.03362360069860562,-0.2906571367469566,-0.24151700037643622,-0.049140136370520365,-0.21505287613611498,-0.19538006861674834,-0.019672807519366647
entity,rel_ge2,VminusC,chck_80M,V,C,1205,1205,,,,,,,,,,,,,,,,0.10125209701506428,0.11970409248874395,-0.018451995473679664,0.10882992012372156,0.07893213938875317,0.02989778073496839,-0.32555807725027885,-0.2601705956755832,-0.06538748157469565,-0.2535278207533587,-0.19788490350810323,-0.0556429172452555
entity,rel_ge2,VminusC,chck_90M,V,C,1205,1205,,,,,,,,,,,,,,,,0.12757299500382294,0.15672024720931943,-0.029147252205496493,0.11214816946211692,0.08612255219107347,0.026025617271043452,-0.3271495404579827,-0.2474764172961603,-0.07967312316182243,-0.26468659703662284,-0.174842686672923,-0.08984391036369985
entity,rel_ge2,VminusC,chck_100M,V,C,1205,1205,,,,,,,,,,,,,,,,0.12379385129050101,0.14956844782928214,-0.025774596538781128,0.11207526798564864,0.07603944505398699,0.036035822931661646,-0.3405522035859927,-0.25992809519233545,-0.08062410839365725,-0.27557235100457284,-0.1871864336654853,-0.08838591733908754
entity,rel_ge2,RSminusV,chck_60M,RS,V,1205,1205,,,,,,,,,,,,,,,,0.2502312505888246,0.2448270184370492,0.005404232151775407,0.034740193750848414,0.09765025589970633,-0.06291006214885791,-0.2593945297462812,-0.36943748205034566,0.11004295230406447,-0.23804764173832177,-0.3173844499706727,0.07933680823235095
entity,rel_ge2,RSminusV,chck_70M,RS,V,1205,1205,,,,,,,,,,,,,,,,0.2147831930659124,0.09685951407024969,0.11792367899566271,0.07705405262990611,0.11902867946387327,-0.04197462683396716,-0.22183921584449864,-0.2906571367469566,0.06881792090245795,-0.21645832516840385,-0.21505287613611498,-0.001405449032288869
entity,rel_ge2,RSminusV,chck_80M,RS,V,1205,1205,,,,,,,,,,,,,,,,0.2520296334231048,0.10125209701506428,0.15077753640804054,0.08901003099576071,0.10882992012372156,-0.019819889127960844,-0.23941328456293004,-0.32555807725027885,0.08614479268734881,-0.18442739688509233,-0.2535278207533587,0.0691004238682664
entity,rel_ge2,RSminusV,chck_90M,RS,V,1205,1205,,,,,,,,,,,,,,,,0.24108865152256123,0.12757299500382294,0.1135156565187383,0.10626386319947935,0.11214816946211692,-0.00588430626263757,-0.24377220240866002,-0.3271495404579827,0.08337733804932271,-0.18576615618472278,-0.26468659703662284,0.07892044085190006
entity,rel_ge2,RSminusV,chck_100M,RS,V,1205,1205,,,,,,,,,,,,,,,,0.24955057603195,0.12379385129050101,0.125756724741449,0.10155308325755645,0.11207526798564864,-0.010522184728092188,-0.24439150337361695,-0.3405522035859927,0.09616070021237574,-0.1850186855466534,-0.27557235100457284,0.09055366545791943
entity,rel_ge3,RminusC,chck_60M,R,C,716,716,,,,,,,,,,,,,,,,0.3681991882830359,-0.008418955949431692,0.3766181442324676,0.06035562633802105,0.12455297315586879,-0.06419734681784774,-0.4384806292683053,-0.2264925870815469,-0.21198804218675837,-0.41446917266819067,-0.1380619193588555,-0.27640725330933513
entity,rel_ge3,RminusC,chck_70M,R,C,716,716,,,,,,,,,,,,,,,,0.23867986521907358,-0.04488170679721087,0.28356157201628446,0.12049791899473307,0.07511333113942066,0.04538458785531241,-0.38748565665836443,-0.27121233107657405,-0.11627332558179038,-0.3473819261156647,-0.26152025554433217,-0.08586167057133254
entity,rel_ge3,RminusC,chck_80M,R,C,716,716,,,,,,,,,,,,,,,,0.22527369640392964,0.10729586328874087,0.11797783311518877,0.19085324776239235,0.0865412044791536,0.10431204328323875,-0.33699345522086716,-0.2766441574642778,-0.06034929775658937,-0.29683530930034274,-0.2694194783045593,-0.02741583099578343
entity,rel_ge3,RminusC,chck_90M,R,C,716,716,,,,,,,,,,,,,,,,0.3054169393118533,0.15466605801156114,0.15075088130029218,0.21460637733257015,0.08732568884695042,0.12728068848561974,-0.34576921189963483,-0.2572945679366256,-0.08847464396300925,-0.31431927960678185,-0.2213457619677709,-0.09297351763901096
entity,rel_ge3,RminusC,chck_100M,R,C,716,716,,,,,,,,,,,,,,,,0.2774578226345211,0.13753083281676862,0.1399269898177525,0.21081482964521014,0.07218431061206583,0.13863051903314433,-0.3535429532301492,-0.2747965571600632,-0.07874639607008604,-0.32735891848303084,-0.24022196108402485,-0.08713695739900598
entity,rel_ge3,RSminusC,chck_60M,RS,C,716,716,,,,,,,,,,,,,,,,0.3365304866316598,-0.008418955949431692,0.3449494425810915,0.039935232207761795,0.12455297315586879,-0.08461774094810699,-0.279738415885904,-0.2264925870815469,-0.053245828804357076,-0.3148682783435843,-0.1380619193588555,-0.17680635898472877
entity,rel_ge3,RSminusC,chck_70M,RS,C,716,716,,,,,,,,,,,,,,,,0.2590975524992916,-0.04488170679721087,0.3039792592965025,0.08505107304237408,0.07511333113942066,0.00993774190295342,-0.24288981054082262,-0.27121233107657405,0.028322520535751433,-0.28501785733846313,-0.26152025554433217,-0.023497601794130962
entity,rel_ge3,RSminusC,chck_80M,RS,C,716,716,,,,,,,,,,,,,,,,0.3184717124400858,0.10729586328874087,0.21117584915134496,0.10398508217081677,0.0865412044791536,0.017443877691663168,-0.26358287361081084,-0.2766441574642778,0.013061283853466943,-0.22414732911733276,-0.2694194783045593,0.04527214918722655
entity,rel_ge3,RSminusC,chck_90M,RS,C,716,716,,,,,,,,,,,,,,,,0.292959677773481,0.15466605801156114,0.13829361976191984,0.122730219497361,0.08732568884695042,0.035404530650410576,-0.26570806989456686,-0.2572945679366256,-0.008413501957941272,-0.23042719990181523,-0.2213457619677709,-0.00908143793404434
entity,rel_ge3,RSminusC,chck_100M,RS,C,716,716,,,,,,,,,,,,,,,,0.29853354519305947,0.13753083281676862,0.16100271237629085,0.11731346226271304,0.07218431061206583,0.04512915165064721,-0.2681300893176201,-0.2747965571600632,0.006666467842443069,-0.23146648080655316,-0.24022196108402485,0.008755480277471694
entity,rel_ge3,RminusRS,chck_60M,R,RS,716,716,,,,,,,,,,,,,,,,0.3681991882830359,0.3365304866316598,0.031668701651376086,0.06035562633802105,0.039935232207761795,0.020420394130259256,-0.4384806292683053,-0.279738415885904,-0.1587422133824013,-0.41446917266819067,-0.3148682783435843,-0.09960089432460639
entity,rel_ge3,RminusRS,chck_70M,R,RS,716,716,,,,,,,,,,,,,,,,0.23867986521907358,0.2590975524992916,-0.020417687280218033,0.12049791899473307,0.08505107304237408,0.03544684595235899,-0.38748565665836443,-0.24288981054082262,-0.1445958461175418,-0.3473819261156647,-0.28501785733846313,-0.062364068777201576
entity,rel_ge3,RminusRS,chck_80M,R,RS,716,716,,,,,,,,,,,,,,,,0.22527369640392964,0.3184717124400858,-0.09319801603615618,0.19085324776239235,0.10398508217081677,0.08686816559157558,-0.33699345522086716,-0.26358287361081084,-0.07341058161005631,-0.29683530930034274,-0.22414732911733276,-0.07268798018300998
entity,rel_ge3,RminusRS,chck_90M,R,RS,716,716,,,,,,,,,,,,,,,,0.3054169393118533,0.292959677773481,0.012457261538372344,0.21460637733257015,0.122730219497361,0.09187615783520915,-0.34576921189963483,-0.26570806989456686,-0.08006114200506798,-0.31431927960678185,-0.23042719990181523,-0.08389207970496662
entity,rel_ge3,RminusRS,chck_100M,R,RS,716,716,,,,,,,,,,,,,,,,0.2774578226345211,0.29853354519305947,-0.021075722558538346,0.21081482964521014,0.11731346226271304,0.0935013673824971,-0.3535429532301492,-0.2681300893176201,-0.08541286391252911,-0.32735891848303084,-0.23146648080655316,-0.09589243767647768
entity,rel_ge3,RSminusR,chck_60M,RS,R,716,716,,,,,,,,,,,,,,,,0.3365304866316598,0.3681991882830359,-0.031668701651376086,0.039935232207761795,0.06035562633802105,-0.020420394130259256,-0.279738415885904,-0.4384806292683053,0.1587422133824013,-0.3148682783435843,-0.41446917266819067,0.09960089432460639
entity,rel_ge3,RSminusR,chck_70M,RS,R,716,716,,,,,,,,,,,,,,,,0.2590975524992916,0.23867986521907358,0.020417687280218033,0.08505107304237408,0.12049791899473307,-0.03544684595235899,-0.24288981054082262,-0.38748565665836443,0.1445958461175418,-0.28501785733846313,-0.3473819261156647,0.062364068777201576
entity,rel_ge3,RSminusR,chck_80M,RS,R,716,716,,,,,,,,,,,,,,,,0.3184717124400858,0.22527369640392964,0.09319801603615618,0.10398508217081677,0.19085324776239235,-0.08686816559157558,-0.26358287361081084,-0.33699345522086716,0.07341058161005631,-0.22414732911733276,-0.29683530930034274,0.07268798018300998
entity,rel_ge3,RSminusR,chck_90M,RS,R,716,716,,,,,,,,,,,,,,,,0.292959677773481,0.3054169393118533,-0.012457261538372344,0.122730219497361,0.21460637733257015,-0.09187615783520915,-0.26570806989456686,-0.34576921189963483,0.08006114200506798,-0.23042719990181523,-0.31431927960678185,0.08389207970496662
entity,rel_ge3,RSminusR,chck_100M,RS,R,716,716,,,,,,,,,,,,,,,,0.29853354519305947,0.2774578226345211,0.021075722558538346,0.11731346226271304,0.21081482964521014,-0.0935013673824971,-0.2681300893176201,-0.3535429532301492,0.08541286391252911,-0.23146648080655316,-0.32735891848303084,0.09589243767647768
entity,rel_ge3,VminusC,chck_60M,V,C,716,716,,,,,,,,,,,,,,,,0.3402834541304817,-0.008418955949431692,0.3487024100799134,0.1292292835326168,0.12455297315586879,0.004676310376748025,-0.38419205449812904,-0.2264925870815469,-0.15769946741658214,-0.40719574023891425,-0.1380619193588555,-0.26913382088005877
entity,rel_ge3,VminusC,chck_70M,V,C,716,716,,,,,,,,,,,,,,,,0.1014449759568582,-0.04488170679721087,0.14632668275406907,0.1413310696292856,0.07511333113942066,0.06621773848986494,-0.2854871903051877,-0.27121233107657405,-0.014274859228613657,-0.2587919448341071,-0.26152025554433217,0.002728310710225057
entity,rel_ge3,VminusC,chck_80M,V,C,716,716,,,,,,,,,,,,,,,,0.08531719546078304,0.10729586328874087,-0.021978667827957835,0.13087386492244357,0.0865412044791536,0.04433266044328997,-0.31876502273469,-0.2766441574642778,-0.0421208652704122,-0.3028375769460667,-0.2694194783045593,-0.03341809864150741
entity,rel_ge3,VminusC,chck_90M,V,C,716,716,,,,,,,,,,,,,,,,0.10511668234564073,0.15466605801156114,-0.04954937566592041,0.1498208212452894,0.08732568884695042,0.06249513239833897,-0.31380450359269896,-0.2572945679366256,-0.05650993565607337,-0.3116366906539022,-0.2213457619677709,-0.09029092868613131
entity,rel_ge3,VminusC,chck_100M,V,C,716,716,,,,,,,,,,,,,,,,0.10189050935500162,0.13753083281676862,-0.035640323461767,0.14502725487980764,0.07218431061206583,0.07284294426774181,-0.33216405680725697,-0.2747965571600632,-0.05736749964719379,-0.32818336160489303,-0.24022196108402485,-0.08796140052086818
entity,rel_ge3,RSminusV,chck_60M,RS,V,716,716,,,,,,,,,,,,,,,,0.3365304866316598,0.3402834541304817,-0.003752967498821924,0.039935232207761795,0.1292292835326168,-0.08929405132485502,-0.279738415885904,-0.38419205449812904,0.10445363861222506,-0.3148682783435843,-0.40719574023891425,0.09232746189532998
entity,rel_ge3,RSminusV,chck_70M,RS,V,716,716,,,,,,,,,,,,,,,,0.2590975524992916,0.1014449759568582,0.15765257654243342,0.08505107304237408,0.1413310696292856,-0.05627999658691152,-0.24288981054082262,-0.2854871903051877,0.04259737976436509,-0.28501785733846313,-0.2587919448341071,-0.02622591250435602
entity,rel_ge3,RSminusV,chck_80M,RS,V,716,716,,,,,,,,,,,,,,,,0.3184717124400858,0.08531719546078304,0.23315451697930278,0.10398508217081677,0.13087386492244357,-0.026888782751626802,-0.26358287361081084,-0.31876502273469,0.05518214912387914,-0.22414732911733276,-0.3028375769460667,0.07869024782873396
entity,rel_ge3,RSminusV,chck_90M,RS,V,716,716,,,,,,,,,,,,,,,,0.292959677773481,0.10511668234564073,0.18784299542784025,0.122730219497361,0.1498208212452894,-0.02709060174792839,-0.26570806989456686,-0.31380450359269896,0.0480964336981321,-0.23042719990181523,-0.3116366906539022,0.08120949075208697
entity,rel_ge3,RSminusV,chck_100M,RS,V,716,716,,,,,,,,,,,,,,,,0.29853354519305947,0.10189050935500162,0.19664303583805787,0.11731346226271304,0.14502725487980764,-0.0277137926170946,-0.2681300893176201,-0.33216405680725697,0.06403396748963686,-0.23146648080655316,-0.32818336160489303,0.09671688079833987
entity,rel_updates_1,RminusC,chck_60M,R,C,16,16,,,,,,,,,,,,,,,,0.28662633895874023,0.2740069031715393,0.012619435787200928,0.04837143421173096,0.1322837471961975,-0.08391231298446655,-0.34022799134254456,-0.0953223705291748,-0.24490562081336975,-0.34022799134254456,-0.0953223705291748,-0.24490562081336975
entity,rel_updates_1,RminusC,chck_70M,R,C,16,16,,,,,,,,,,,,,,,,0.09362193942070007,0.3851901888847351,-0.29156824946403503,-0.013568401336669922,-0.04986584186553955,0.03629744052886963,-0.3224516808986664,-0.4333633780479431,0.11091169714927673,-0.3224516808986664,-0.4333633780479431,0.11091169714927673
entity,rel_updates_1,RminusC,chck_80M,R,C,16,16,,,,,,,,,,,,,,,,0.12734466791152954,0.30451303720474243,-0.1771683692932129,0.03303539752960205,0.09816601872444153,-0.06513062119483948,-0.39532527327537537,-0.2927061915397644,-0.10261908173561096,-0.39532527327537537,-0.2927061915397644,-0.10261908173561096
entity,rel_updates_1,RminusC,chck_90M,R,C,16,16,,,,,,,,,,,,,,,,0.21943068504333496,0.39888322353363037,-0.1794525384902954,0.027416735887527466,0.11913079023361206,-0.0917140543460846,-0.436998188495636,-0.3208731412887573,-0.11612504720687866,-0.436998188495636,-0.3208731412887573,-0.11612504720687866
entity,rel_updates_1,RminusC,chck_100M,R,C,16,16,,,,,,,,,,,,,,,,0.18566745519638062,0.40621283650398254,-0.22054538130760193,0.03964650630950928,0.09399619698524475,-0.054349690675735474,-0.47115591168403625,-0.3348221480846405,-0.13633376359939575,-0.47115591168403625,-0.3348221480846405,-0.13633376359939575
entity,rel_updates_1,RSminusC,chck_60M,RS,C,16,16,,,,,,,,,,,,,,,,0.5181589722633362,0.2740069031715393,0.24415206909179688,0.005983859300613403,0.1322837471961975,-0.1262998878955841,-0.3024170398712158,-0.0953223705291748,-0.20709466934204102,-0.3024170398712158,-0.0953223705291748,-0.20709466934204102
entity,rel_updates_1,RSminusC,chck_70M,RS,C,16,16,,,,,,,,,,,,,,,,0.8299247622489929,0.3851901888847351,0.4447345733642578,-0.18945986032485962,-0.04986584186553955,-0.13959401845932007,-0.3496115207672119,-0.4333633780479431,0.0837518572807312,-0.3496115207672119,-0.4333633780479431,0.0837518572807312
entity,rel_updates_1,RSminusC,chck_80M,RS,C,16,16,,,,,,,,,,,,,,,,0.8583427667617798,0.30451303720474243,0.5538297295570374,-0.22444000840187073,0.09816601872444153,-0.32260602712631226,-0.35342249274253845,-0.2927061915397644,-0.06071630120277405,-0.35342249274253845,-0.2927061915397644,-0.06071630120277405
entity,rel_updates_1,RSminusC,chck_90M,RS,C,16,16,,,,,,,,,,,,,,,,0.9036199450492859,0.39888322353363037,0.5047367215156555,-0.24588951468467712,0.11913079023361206,-0.3650203049182892,-0.38238757848739624,-0.3208731412887573,-0.061514437198638916,-0.38238757848739624,-0.3208731412887573,-0.061514437198638916
entity,rel_updates_1,RSminusC,chck_100M,RS,C,16,16,,,,,,,,,,,,,,,,0.9328194260597229,0.40621283650398254,0.5266065895557404,-0.2569989264011383,0.09399619698524475,-0.35099512338638306,-0.3953048586845398,-0.3348221480846405,-0.06048271059989929,-0.3953048586845398,-0.3348221480846405,-0.06048271059989929
entity,rel_updates_1,RminusRS,chck_60M,R,RS,16,16,,,,,,,,,,,,,,,,0.28662633895874023,0.5181589722633362,-0.23153263330459595,0.04837143421173096,0.005983859300613403,0.042387574911117554,-0.34022799134254456,-0.3024170398712158,-0.037810951471328735,-0.34022799134254456,-0.3024170398712158,-0.037810951471328735
entity,rel_updates_1,RminusRS,chck_70M,R,RS,16,16,,,,,,,,,,,,,,,,0.09362193942070007,0.8299247622489929,-0.7363028228282928,-0.013568401336669922,-0.18945986032485962,0.1758914589881897,-0.3224516808986664,-0.3496115207672119,0.027159839868545532,-0.3224516808986664,-0.3496115207672119,0.027159839868545532
entity,rel_updates_1,RminusRS,chck_80M,R,RS,16,16,,,,,,,,,,,,,,,,0.12734466791152954,0.8583427667617798,-0.7309980988502502,0.03303539752960205,-0.22444000840187073,0.2574754059314728,-0.39532527327537537,-0.35342249274253845,-0.041902780532836914,-0.39532527327537537,-0.35342249274253845,-0.041902780532836914
entity,rel_updates_1,RminusRS,chck_90M,R,RS,16,16,,,,,,,,,,,,,,,,0.21943068504333496,0.9036199450492859,-0.6841892600059509,0.027416735887527466,-0.24588951468467712,0.2733062505722046,-0.436998188495636,-0.38238757848739624,-0.054610610008239746,-0.436998188495636,-0.38238757848739624,-0.054610610008239746
entity,rel_updates_1,RminusRS,chck_100M,R,RS,16,16,,,,,,,,,,,,,,,,0.18566745519638062,0.9328194260597229,-0.7471519708633423,0.03964650630950928,-0.2569989264011383,0.2966454327106476,-0.47115591168403625,-0.3953048586845398,-0.07585105299949646,-0.47115591168403625,-0.3953048586845398,-0.07585105299949646
entity,rel_updates_1,RSminusR,chck_60M,RS,R,16,16,,,,,,,,,,,,,,,,0.5181589722633362,0.28662633895874023,0.23153263330459595,0.005983859300613403,0.04837143421173096,-0.042387574911117554,-0.3024170398712158,-0.34022799134254456,0.037810951471328735,-0.3024170398712158,-0.34022799134254456,0.037810951471328735
entity,rel_updates_1,RSminusR,chck_70M,RS,R,16,16,,,,,,,,,,,,,,,,0.8299247622489929,0.09362193942070007,0.7363028228282928,-0.18945986032485962,-0.013568401336669922,-0.1758914589881897,-0.3496115207672119,-0.3224516808986664,-0.027159839868545532,-0.3496115207672119,-0.3224516808986664,-0.027159839868545532
entity,rel_updates_1,RSminusR,chck_80M,RS,R,16,16,,,,,,,,,,,,,,,,0.8583427667617798,0.12734466791152954,0.7309980988502502,-0.22444000840187073,0.03303539752960205,-0.2574754059314728,-0.35342249274253845,-0.39532527327537537,0.041902780532836914,-0.35342249274253845,-0.39532527327537537,0.041902780532836914
entity,rel_updates_1,RSminusR,chck_90M,RS,R,16,16,,,,,,,,,,,,,,,,0.9036199450492859,0.21943068504333496,0.6841892600059509,-0.24588951468467712,0.027416735887527466,-0.2733062505722046,-0.38238757848739624,-0.436998188495636,0.054610610008239746,-0.38238757848739624,-0.436998188495636,0.054610610008239746
entity,rel_updates_1,RSminusR,chck_100M,RS,R,16,16,,,,,,,,,,,,,,,,0.9328194260597229,0.18566745519638062,0.7471519708633423,-0.2569989264011383,0.03964650630950928,-0.2966454327106476,-0.3953048586845398,-0.47115591168403625,0.07585105299949646,-0.3953048586845398,-0.47115591168403625,0.07585105299949646
entity,rel_updates_1,VminusC,chck_60M,V,C,16,16,,,,,,,,,,,,,,,,0.8465564250946045,0.2740069031715393,0.5725495219230652,0.0158236026763916,0.1322837471961975,-0.11646014451980591,-0.5388675332069397,-0.0953223705291748,-0.4435451626777649,-0.5388675332069397,-0.0953223705291748,-0.4435451626777649
entity,rel_updates_1,VminusC,chck_70M,V,C,16,16,,,,,,,,,,,,,,,,0.6110264658927917,0.3851901888847351,0.22583627700805664,-0.02929455041885376,-0.04986584186553955,0.02057129144668579,-0.24934405088424683,-0.4333633780479431,0.1840193271636963,-0.24934405088424683,-0.4333633780479431,0.1840193271636963
entity,rel_updates_1,VminusC,chck_80M,V,C,16,16,,,,,,,,,,,,,,,,0.8241651654243469,0.30451303720474243,0.5196521282196045,-0.06697559356689453,0.09816601872444153,-0.16514161229133606,-0.40042489767074585,-0.2927061915397644,-0.10771870613098145,-0.40042489767074585,-0.2927061915397644,-0.10771870613098145
entity,rel_updates_1,VminusC,chck_90M,V,C,16,16,,,,,,,,,,,,,,,,0.714057207107544,0.39888322353363037,0.3151739835739136,-0.06968513131141663,0.11913079023361206,-0.1888159215450287,-0.42383188009262085,-0.3208731412887573,-0.10295873880386353,-0.42383188009262085,-0.3208731412887573,-0.10295873880386353
entity,rel_updates_1,VminusC,chck_100M,V,C,16,16,,,,,,,,,,,,,,,,0.7320772111415863,0.40621283650398254,0.32586437463760376,-0.059479206800460815,0.09399619698524475,-0.15347540378570557,-0.4203716814517975,-0.3348221480846405,-0.08554953336715698,-0.4203716814517975,-0.3348221480846405,-0.08554953336715698
entity,rel_updates_1,RSminusV,chck_60M,RS,V,16,16,,,,,,,,,,,,,,,,0.5181589722633362,0.8465564250946045,-0.3283974528312683,0.005983859300613403,0.0158236026763916,-0.009839743375778198,-0.3024170398712158,-0.5388675332069397,0.23645049333572388,-0.3024170398712158,-0.5388675332069397,0.23645049333572388
entity,rel_updates_1,RSminusV,chck_70M,RS,V,16,16,,,,,,,,,,,,,,,,0.8299247622489929,0.6110264658927917,0.21889829635620117,-0.18945986032485962,-0.02929455041885376,-0.16016530990600586,-0.3496115207672119,-0.24934405088424683,-0.10026746988296509,-0.3496115207672119,-0.24934405088424683,-0.10026746988296509
entity,rel_updates_1,RSminusV,chck_80M,RS,V,16,16,,,,,,,,,,,,,,,,0.8583427667617798,0.8241651654243469,0.03417760133743286,-0.22444000840187073,-0.06697559356689453,-0.1574644148349762,-0.35342249274253845,-0.40042489767074585,0.0470024049282074,-0.35342249274253845,-0.40042489767074585,0.0470024049282074
entity,rel_updates_1,RSminusV,chck_90M,RS,V,16,16,,,,,,,,,,,,,,,,0.9036199450492859,0.714057207107544,0.18956273794174194,-0.24588951468467712,-0.06968513131141663,-0.1762043833732605,-0.38238757848739624,-0.42383188009262085,0.04144430160522461,-0.38238757848739624,-0.42383188009262085,0.04144430160522461
entity,rel_updates_1,RSminusV,chck_100M,RS,V,16,16,,,,,,,,,,,,,,,,0.9328194260597229,0.7320772111415863,0.2007422149181366,-0.2569989264011383,-0.059479206800460815,-0.1975197196006775,-0.3953048586845398,-0.4203716814517975,0.02506682276725769,-0.3953048586845398,-0.4203716814517975,0.02506682276725769
entity,rel_updates_2,RminusC,chck_60M,R,C,489,489,,,,,,,,,,,,,,,,0.18949919049237648,0.10018294037972979,0.0893162501126467,0.05428350434956619,0.04643490270602923,0.007848601643536963,-0.4035235041245849,-0.2498520093461487,-0.15367149477843617,-0.1732778807603021,-0.14669405024475846,-0.02658383051554364
entity,rel_updates_2,RminusC,chck_70M,R,C,489,489,,,,,,,,,,,,,,,,0.2755200965272868,0.1064011087690638,0.169118987758223,0.06851606915089738,0.10047438612744852,-0.031958316976551146,-0.3538109129923253,-0.198036720660079,-0.15577419233224632,-0.18437734557075736,-0.09853676833014303,-0.08584057724061432
entity,rel_updates_2,RminusC,chck_80M,R,C,489,489,,,,,,,,,,,,,,,,0.23680786364892753,0.13787237900653987,0.09893548464238766,0.11069863949329088,0.06779084980853496,0.04290778968475592,-0.3202093807953755,-0.23604979763733097,-0.0841595831580445,-0.12184197527255505,-0.09314307210879336,-0.028698903163761696
entity,rel_updates_2,RminusC,chck_90M,R,C,489,489,,,,,,,,,,,,,,,,0.2542620309779005,0.15972801707761175,0.09453401390028876,0.11607122567533715,0.08436090424504504,0.03171032143029211,-0.3423932642049341,-0.23310055664468152,-0.10929270756025258,-0.14477825798627544,-0.10675229421666307,-0.03802596376961237
entity,rel_updates_2,RminusC,chck_100M,R,C,489,489,,,,,,,,,,,,,,,,0.2519099502719497,0.16719407635476205,0.08471587391718763,0.11940575084803294,0.08168418178285314,0.0377215690651798,-0.347848295434121,-0.23815750466290184,-0.10969079077121915,-0.14428089781529088,-0.10953114198516971,-0.03474975583012117
entity,rel_updates_2,RSminusC,chck_60M,RS,C,489,489,,,,,,,,,,,,,,,,0.1238708149923625,0.10018294037972979,0.023687874612632706,0.027133552574672582,0.04643490270602923,-0.019301350131356646,-0.22960675372180275,-0.2498520093461487,0.020245255624345954,-0.1255658916169149,-0.14669405024475846,0.021128158627843563
entity,rel_updates_2,RSminusC,chck_70M,RS,C,489,489,,,,,,,,,,,,,,,,0.14989754612460457,0.1064011087690638,0.04349643735554076,0.06534471394825567,0.10047438612744852,-0.035129672179192856,-0.19101666819098537,-0.198036720660079,0.007020052469093624,-0.11607258890304098,-0.09853676833014303,-0.017535820572897945
entity,rel_updates_2,RSminusC,chck_80M,RS,C,489,489,,,,,,,,,,,,,,,,0.15474429891153346,0.13787237900653987,0.016871919904993593,0.06708337119751913,0.06779084980853496,-0.0007074786110158326,-0.2040238658343356,-0.23604979763733097,0.03202593180299537,-0.12626896850414315,-0.09314307210879336,-0.033125896395349796
